source_blueprint_id,blueprint_id,horizon_h,formula,nonoverlap_floor_sortino_control_one_bar_lag,nonoverlap_floor_sortino_original,nonoverlap_floor_sortino_source_lag_1h,nonoverlap_floor_sortino_source_lag_2h,nonoverlap_floor_sortino_source_lag_4h,rankic_mean_control_one_bar_lag,rankic_mean_original,rankic_mean_source_lag_1h,rankic_mean_source_lag_2h,rankic_mean_source_lag_4h,sortino_control_one_bar_lag,sortino_original,sortino_source_lag_1h,sortino_source_lag_2h,sortino_source_lag_4h,source_lag_gate,floor_retention_source_lag_1h,floor_retention_source_lag_2h,floor_retention_source_lag_4h
a7mech1_0168,a7mech1_0168_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,504)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",1.43979069534545,4.337726983048889,1.43979069534545,1.433082471414331,-1.0724118252985646,0.03666247271606332,0.0444181156519977,0.03666247271606332,0.030955021559683986,0.021347685188527452,4.9720894584647395,7.990260193269247,4.9720894584647395,2.882690003101562,-0.47249337361081806,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.33192284829633373,0.3303763646293502,-0.24722898178916525
a7mech1_0161,a7mech1_0161_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,168))))",1.7385763786078157,5.036449933641746,1.7385763786078157,1.3522304888024825,-2.9969711462269744,0.0263054649108107,0.03413815706524818,0.0263054649108107,0.02171430275845076,0.011347726773843431,4.014550726197982,6.0503446312944735,4.014550726197982,2.63837818324197,-0.49865444122489416,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.34519878118805986,0.2684888178417202,-0.5950562768842875
a7mech1_0120,a7mech1_0120_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,168)),Sign(Mean(funding_rate_delta_state_24h,96)))",0.7779901286173737,2.770455600742609,0.7779901286173737,1.1600287744193938,0.18939063565261696,0.009814097318114284,0.01102589308942627,0.009814097318114284,0.00693435432161135,0.0004944769598850228,4.978198451936764,5.219086181927472,4.978198451936764,4.51492982876301,1.8806927568360716,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.28081667448806497,0.418714082300562,0.0683608268625029
a7mech1_0176,a7mech1_0176_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,504)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",2.3780950785693005,7.696352492258561,2.3780950785693005,1.0912555807775117,-2.2193082476204133,0.027533860522469852,0.03562909291903875,0.027533860522469852,0.020887564835846584,0.012492108517704277,5.713506634670443,9.140703613090968,5.713506634670443,3.3237452511936056,0.15238528911752244,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.30898988591820953,0.14178866961656966,-0.28835844640077524
a7mech1_0035,a7mech1_0035_funding_only_sign,4,"Sign(Mean(funding_rate_delta_state_24h,96))",2.0526777382277905,4.398803094855426,2.0526777382277905,1.0621281521214547,-0.45923361024566994,0.008836599711450547,0.010962791052675258,0.008836599711450547,0.005200130432639104,0.0011000678316047331,4.5229183263205694,5.569988832643775,4.5229183263205694,2.8595882136626947,0.08652958987863718,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.466644606263117,0.2414584443126485,-0.10439967426201956
a7mech1_0114,a7mech1_0114_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,168),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",3.8227220530768866,7.765757906005404,3.8227220530768866,0.9003586959778985,-0.1434890127665561,0.019864729212462403,0.027588254545147406,0.019864729212462403,0.016214539221148627,0.00985827592711042,6.331971873532981,9.059110161593752,6.331971873532981,4.770515690201101,1.5028731172639052,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4922535700115896,0.1159395781938598,-0.01847714215448223
a7mech1_0179,a7mech1_0179_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,504)),Sign(Mean(funding_rate_delta_state_24h,96)))",1.5270648985939437,3.0292497062694954,1.5270648985939437,0.8621886649957189,-0.614143653372122,0.0106550033145447,0.012590362718258209,0.0106550033145447,0.00616595244423792,0.00019499250666264243,4.562891944033368,5.1542076087579085,4.562891944033368,3.120838114115491,0.7218407104385594,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.50410664245785,0.28462119290175636,-0.20273787667654394
a7mech1_0159,a7mech1_0159_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,336)),Sign(Mean(funding_rate_delta_state_24h,96)))",1.3792367943996398,2.7508359356813736,1.3792367943996398,0.8474679989712268,-0.8531067676335707,0.008965672524699653,0.011112945394491109,0.008965672524699653,0.005068996674911902,-0.002025000577669354,4.538004213570597,5.084160747041267,4.538004213570597,3.4894512888971563,0.47749506843490186,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.5013882422100928,0.30807653338341007,-0.3101263716122928
a7mech1_0156,a7mech1_0156_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,336)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",2.690091093902188,7.466418497808796,2.690091093902188,0.788647649004999,-2.9797031132717917,0.02570721759456779,0.03454798131083667,0.02570721759456779,0.01869583596770143,0.008709863951919937,5.556632778772036,8.991406467543284,5.556632778772036,3.157611047821528,-0.6250588337562654,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.36029203220950734,0.10562596367139707,-0.3990806454455049
a7mech1_0149,a7mech1_0149_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,336)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",1.802693321193028,4.184537955122593,1.802693321193028,0.5128431477222671,-2.3979402382412554,0.03548767297028009,0.043987153585482136,0.03548767297028009,0.028953310692348865,0.01718601797769774,4.713021811292557,7.667963001457596,4.713021811292557,2.4217479176896934,-1.4936748969220337,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.4307986546008555,0.12255669639570578,-0.573047792601753
a7mech1_0160,a7mech1_0160_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,336)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",0.8677412954558977,4.788631626939361,0.8677412954558977,0.2697517306947054,-4.868248238557325,0.026850511383055053,0.035484788065784985,0.026850511383055053,0.02000295473328553,0.008243786807510383,3.82887465441439,6.443619162183663,3.82887465441439,1.7306064331451763,-2.9765714220373023,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.18120861303555977,0.05633169383444857,-1.016626171695911
a7mech1_0180,a7mech1_0180_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,504)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",1.3633251888430704,4.89575870900749,1.3633251888430704,0.14896201064889178,-3.3446188372926047,0.028137281370049158,0.03585061676973378,0.028137281370049158,0.021882515758482386,0.011583471362736682,4.040346702553368,6.710267943089746,4.040346702553368,1.9628033524980122,-2.3796049505997963,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.27847066611652016,0.030426746803273445,-0.6831666011519294
a7mech1_0152,a7mech1_0152_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,336)),Sign(Mean(funding_rate_delta_state_24h,48)))",1.4867470153817215,-0.2680443023945587,1.4867470153817215,0.07119478850184419,1.5945534697966326,0.009044451678227837,0.008100708897128344,0.009044451678227837,0.011841678554076975,0.009861623823343681,2.6418025205810585,1.374503492605263,2.6418025205810585,4.566569448459444,4.971692763603442,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,5.546646588268994,0.2656082888754939,5.948842991818065
a7mech1_0012,a7mech1_0012_oi_only_tsrank,4,"TSRank(open_interest_value_mean,336)",-0.06517990938285749,2.1937055733190634,-0.06517990938285749,1.0675801775070837,-5.377203000779442,0.03323661150902829,0.04150174575713675,0.03323661150902829,0.027571207769887942,0.017646421554173185,3.7598704199513415,5.48148498813403,3.7598704199513415,2.594757898294895,-1.4970540878267562,HOLD_SOURCE_LAG_FRAGILE,-0.029712241321537367,0.48665609026640766,-2.4511963073712604
a7mech1_0013,a7mech1_0013_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_value_mean,336))",-0.06517990938285749,2.1937055733190634,-0.06517990938285749,1.0675801775070837,-5.377203000779442,0.03323661150902829,0.04150174575713675,0.03323661150902829,0.027571207769887942,0.017646421554173185,3.7598704199513415,5.48148498813403,3.7598704199513415,2.594757898294895,-1.4970540878267562,HOLD_SOURCE_LAG_FRAGILE,-0.029712241321537367,0.48665609026640766,-2.4511963073712604
a7mech1_0014,a7mech1_0014_oi_only_tsrank,4,"TSRank(open_interest_value_mean,504)",-0.5087168033979349,1.4285602817763294,-0.5087168033979349,0.653083119388524,-4.677974822603398,0.03339361692448017,0.040725358997595766,0.03339361692448017,0.02852481497032118,0.020549828700364245,3.0920687070465966,4.661030165357564,3.0920687070465966,1.9986115547865235,-1.85073067014861,HOLD_SOURCE_LAG_FRAGILE,-0.3561045409756009,0.4571617506938203,-3.274607926790891
a7mech1_0015,a7mech1_0015_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_value_mean,504))",-0.5087168033979349,1.4285602817763294,-0.5087168033979349,0.653083119388524,-4.677974822603398,0.03339361692448017,0.040725358997595766,0.03339361692448017,0.02852481497032118,0.020549828700364245,3.0920687070465966,4.661030165357564,3.0920687070465966,1.9986115547865235,-1.85073067014861,HOLD_SOURCE_LAG_FRAGILE,-0.3561045409756009,0.4571617506938203,-3.274607926790891
a7mech1_0037,a7mech1_0037_funding_only_sign,4,"Sign(Mean(funding_rate_delta_state_24h,168))",-0.4592346897229605,-1.345395531046982,-0.4592346897229605,0.19246411990717713,4.591797896174383,0.006735816924283831,0.005930178080068118,0.006735816924283831,0.010060006803315754,0.016101724709270647,0.7074625362549775,1.122275853008293,0.7074625362549775,2.8420126241968844,5.871425763023009,HOLD_SOURCE_LAG_FRAGILE,-0.34133805198950357,0.1430539313278395,3.4129724606718908
a7mech1_0090,a7mech1_0090_oi_only_tsrank,24,"TSRank(open_interest_mean,168)",-1.4877337900188432,0.7650729511771239,-1.4877337900188432,0.14942381497252402,1.3163390590872506,0.040392809962874074,0.043331389087240414,0.040392809962874074,0.037342057193187075,0.033218017188131714,6.797117209812661,7.363135251015179,6.797117209812661,6.508382707256453,6.256243411459636,HOLD_SOURCE_LAG_FRAGILE,-1.9445646166549866,0.1953066236920596,1.720540579904127
a7mech1_0091,a7mech1_0091_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_mean,168))",-1.4877337900188432,0.7650729511771239,-1.4877337900188432,0.14942381497252402,1.3163390590872506,0.040392809962874074,0.043331389087240414,0.040392809962874074,0.037342057193187075,0.033218017188131714,6.797117209812661,7.363135251015179,6.797117209812661,6.508382707256453,6.256243411459636,HOLD_SOURCE_LAG_FRAGILE,-1.9445646166549866,0.1953066236920596,1.720540579904127
a7mech1_0008,a7mech1_0008_oi_only_tsrank,4,"TSRank(open_interest_value_last,504)",-0.39829356727761095,2.316070838249164,-0.39829356727761095,-0.01714686105444856,-3.053355980237845,0.03508566593137616,0.04370595502495118,0.03508566593137616,0.02980681452649007,0.021916234537191055,2.9729254657867137,5.278332809612816,2.9729254657867137,1.9432094173231258,-0.8922120437316159,HOLD_SOURCE_LAG_FRAGILE,-0.17196951004257768,-0.007403426860385127,-1.3183344523892162
a7mech1_0009,a7mech1_0009_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_value_last,504))",-0.39829356727761095,2.316070838249164,-0.39829356727761095,-0.01714686105444856,-3.053355980237845,0.03508566593137616,0.04370595502495118,0.03508566593137616,0.02980681452649007,0.021916234537191055,2.9729254657867137,5.278332809612816,2.9729254657867137,1.9432094173231258,-0.8922120437316159,HOLD_SOURCE_LAG_FRAGILE,-0.17196951004257768,-0.007403426860385127,-1.3183344523892162
a7mech1_0006,a7mech1_0006_oi_only_tsrank,4,"TSRank(open_interest_value_last,336)",-0.29013198823430275,2.896204198476771,-0.29013198823430275,-0.16314503323756133,-3.87553096718224,0.03472288259084692,0.04470215000616931,0.03472288259084692,0.028630336723415063,0.01823794280699961,3.480739910957288,5.6316635661250025,3.480739910957288,2.214719265624196,-0.8794236646311616,HOLD_SOURCE_LAG_FRAGILE,-0.10017663408778107,-0.05633063902171186,-1.338141478152865
a7mech1_0007,a7mech1_0007_oi_only_cs_tsrank,4,"CSRank(TSRank(open_interest_value_last,336))",-0.29013198823430275,2.896204198476771,-0.29013198823430275,-0.16314503323756133,-3.87553096718224,0.03472288259084692,0.04470215000616931,0.03472288259084692,0.028630336723415063,0.01823794280699961,3.480739910957288,5.6316635661250025,3.480739910957288,2.214719265624196,-0.8794236646311616,HOLD_SOURCE_LAG_FRAGILE,-0.10017663408778107,-0.05633063902171186,-1.338141478152865
a7mech1_0029,a7mech1_0029_funding_only_sign,4,"Sign(Mean(funding_rate_delta_state_24h,24))",-3.380438022540421,-9.48318229594533,-3.380438022540421,-0.18062173797802,-0.8861824764740085,-0.006082950353439305,-0.008428088507198237,-0.006082950353439305,-0.004923413637536419,-0.0023040899525187757,0.3477903896722792,-1.1173807147232788,0.3477903896722792,1.181442466960693,0.5054639009398443,HOLD_SOURCE_LAG_FRAGILE,-0.3564666287165834,-0.019046532307540626,-0.09344779514076287
a7mech1_0084,a7mech1_0084_oi_only_tsrank,24,"TSRank(open_interest_last,168)",-1.209546987152416,1.3326232911280234,-1.209546987152416,-0.23921350382926881,-0.30999803289136607,0.041118143106931286,0.04423983502868842,0.041118143106931286,0.03798035049624701,0.03428129797336161,6.813879625671799,7.479609122311207,6.813879625671799,6.435804319490295,6.296730785297762,HOLD_SOURCE_LAG_FRAGILE,-0.9076435893061519,-0.17950572035010898,-0.23262240346179344
a7mech1_0085,a7mech1_0085_oi_only_cs_tsrank,24,"CSRank(TSRank(open_interest_last,168))",-1.209546987152416,1.3326232911280234,-1.209546987152416,-0.23921350382926881,-0.30999803289136607,0.041118143106931286,0.04423983502868842,0.041118143106931286,0.03798035049624701,0.03428129797336161,6.813879625671799,7.479609122311207,6.813879625671799,6.435804319490295,6.296730785297762,HOLD_SOURCE_LAG_FRAGILE,-0.9076435893061519,-0.17950572035010898,-0.23262240346179344
a7mech1_0106,a7mech1_0106_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,168),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",-0.1307700840089241,4.241924311847722,-0.1307700840089241,-0.3828071645215641,-3.9766637322596075,0.030644297287987423,0.037320230296401434,0.030644297287987423,0.02571410270984526,0.01401029413191438,4.28523829862309,6.207786397184815,4.28523829862309,2.372007577927574,-2.1875584963077173,HOLD_SOURCE_LAG_FRAGILE,-0.030828009741635985,-0.09024375174549466,-0.9374669230077397
a7mech1_0112,a7mech1_0112_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,168)),Sign(Mean(funding_rate_delta_state_24h,48)))",1.026416609489765,-1.5150660195420598,1.026416609489765,-0.4057762175653509,1.1791368569697023,0.006913572511674559,0.0056310541659731145,0.006913572511674559,0.01095931405607777,0.010321374554874018,2.029207290286954,0.5855934105666487,2.029207290286954,4.414531898698329,5.202021331569387,HOLD_SOURCE_LAG_FRAGILE,0.6774731901122086,-0.267827416318135,0.778274241360192
a7mech1_0142,a7mech1_0142_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,168))))",0.5219803955354123,2.600488964270715,0.5219803955354123,-0.4245522792242495,-2.2836264775115116,0.020372308228670664,0.027709270209045702,0.020372308228670664,0.01700535398918973,0.009139079368467506,2.5135682778220003,4.050865706828366,2.5135682778220003,1.8559358386901708,-0.07300393528749842,HOLD_SOURCE_LAG_FRAGILE,0.2007239418075351,-0.16325863522489953,-0.8781527277705388
a7mech1_0132,a7mech1_0132_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,240)),Sign(Mean(funding_rate_delta_state_24h,48)))",0.9672657499899346,-0.9475774994315659,0.9672657499899346,-0.5024848852390331,1.2346337803867182,0.007501598402914318,0.006188242420436201,0.007501598402914318,0.011208763760260327,0.01041200190420969,2.2461381460948666,0.8781127715053235,2.2461381460948666,4.481121140232295,5.203171513298936,HOLD_SOURCE_LAG_FRAGILE,1.0207774567992374,-0.5302836818523703,1.3029369957891066
a7mech1_0129,a7mech1_0129_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,240)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",0.9160054060500575,3.0291573318717564,0.9160054060500575,-0.5503412206624659,-3.30705557869024,0.03298321727188649,0.041272951558391696,0.03298321727188649,0.026749660560357765,0.014814092183966622,4.196410166971466,7.044154648423023,4.196410166971466,2.091613099009632,-1.5815742807363453,HOLD_SOURCE_LAG_FRAGILE,0.3023961140651766,-0.18168129296948826,-1.0917411069720722
a7mech1_0138,a7mech1_0138_safe_div_rank_over_funding_rank,4,"SafeDiv(TSRank(open_interest_value_last,240),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",1.4749527049674303,7.583764156547712,1.4749527049674303,-0.8144180520311077,-3.58929054806543,0.026228076777980152,0.03576544060341032,0.026228076777980152,0.019912226709974907,0.010047091614196348,5.616093716152378,9.01535837995359,5.616093716152378,3.0773630991827883,-1.6230326963043231,HOLD_SOURCE_LAG_FRAGILE,0.19448820856249563,-0.10738968607402578,-0.4732861510423539
a7mech1_0071,a7mech1_0071_funding_only_sign,8,"Sign(Mean(funding_rate_delta_state_24h,168))",-1.105744492125034,1.0526306682730624,-1.105744492125034,-1.0427399355377467,2.00953890438113,0.016389944199481338,0.015138517402352846,0.016389944199481338,0.020278584005743845,0.024720735948098527,5.191923884516628,5.096800677158349,5.191923884516628,6.78830960577079,8.55186973147132,HOLD_SOURCE_LAG_FRAGILE,-1.0504581763127894,-0.9906037957724124,1.9090636107704935
a7mech1_0137,a7mech1_0137_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,240)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",1.702154797239008,5.037132980323838,1.702154797239008,-1.074202709847728,-2.881218276140392,0.021728703720393854,0.03044459489587091,0.021728703720393854,0.015314013425222376,0.006300772255986229,4.036261438734645,7.208594288120259,4.036261438734645,1.8566637978741827,-0.9135031810652734,HOLD_SOURCE_LAG_FRAGILE,0.3379213540496158,-0.2132567700800838,-0.5719956744034894
a7mech1_0141,a7mech1_0141_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,240)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,96))))",-0.060399356000147786,4.080075659196266,-0.060399356000147786,-1.2663033762997578,-4.62930373806155,0.023239790375858868,0.03195562000092427,0.023239790375858868,0.016273109451030107,0.004962433573156206,3.008767517316877,5.760016048834772,3.008767517316877,1.048305618069202,-3.416195699197871,HOLD_SOURCE_LAG_FRAGILE,-0.014803489210797098,-0.31036271924163455,-1.1346122289735863
a7mech1_0003,a7mech1_0003_base_safe_div_oi_funding,24,"SafeDiv(TSRank(open_interest_value_last,336),CSRank(ZScore(Mean(funding_rate_delta_state_24h,72))))",-0.49756339168595265,0.9985949470684925,-0.49756339168595265,-1.6662749506145609,-1.4574502923608577,0.04790714541477108,0.05123477961670617,0.04790714541477108,0.04626776676851477,0.04350226773866906,6.9666082354803125,7.431795207183055,6.9666082354803125,6.9192059315260295,6.734384464058474,HOLD_SOURCE_LAG_FRAGILE,-0.49826347824672634,-1.6686194492633188,-1.4595009684751516
a7mech1_0154,a7mech1_0154_safe_div_cs_oi_over_abs_funding,4,"SafeDiv(CSRank(TSRank(open_interest_value_last,336)),Abs(ZScore(Mean(funding_rate_delta_state_24h,72))))",-2.0145837868511567,1.277626651685721,-2.0145837868511567,-1.9721070759055483,-8.470420034212317,0.006110095715741856,0.011771402436304479,0.006110095715741856,0.0025220747876096013,-0.00893877762818905,1.7829256006710819,4.082567340293375,1.7829256006710819,0.17628450813650967,-5.642259982057304,HOLD_SOURCE_LAG_FRAGILE,-1.5768172839797,-1.5435707084722432,-6.629808499248438
a7mech1_0148,a7mech1_0148_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,336)),Sign(Mean(funding_rate_delta_state_24h,24)))",-3.730831956674404,-10.227160731548121,-3.730831956674404,-2.0117498282168778,-0.48842149827904524,-0.009664254853735763,-0.011233691366685006,-0.009664254853735763,-0.009651129163571111,-0.005795348448848683,0.2697762058824201,-0.9734993381667205,0.2697762058824201,0.7801440537663077,1.5544563313132032,HOLD_SOURCE_LAG_FRAGILE,-0.36479645275992983,-0.19670658172127428,-0.0477572916960611
a7mech1_0028,a7mech1_0028_funding_only_csrank_zmean,4,"CSRank(ZScore(Mean(funding_rate_delta_state_24h,24)))",-5.0345632533410445,-7.2550538621723675,-5.0345632533410445,-2.0815238003107748,-1.896603149722351,-0.014024206054289036,-0.015740941734478885,-0.014024206054289036,-0.011821221272789182,-0.00721539001878553,-1.657495197471987,-2.5937611614165075,-1.657495197471987,-0.9380429410796998,-0.9250749304940646,HOLD_SOURCE_LAG_FRAGILE,-0.6939387837754184,-0.2869067328588389,-0.26141820388283854
a7mech1_0040,a7mech1_0040_oi_only_tsrank,8,"TSRank(open_interest_value_last,336)",-3.535485160545234,-2.7028147173912154,-3.535485160545234,-2.138440297145548,-6.003850453268471,0.03301123078109613,0.04178689501250686,0.03301123078109613,0.02878410852595232,0.02111223085109266,0.7783055960919598,2.658117353733908,0.7783055960919598,-0.20060218789557724,-2.626112258749083,HOLD_SOURCE_LAG_FRAGILE,-1.3080752956524229,-0.7911901187254125,-2.221332603613854
a7mech1_0041,a7mech1_0041_oi_only_cs_tsrank,8,"CSRank(TSRank(open_interest_value_last,336))",-3.535485160545234,-2.7028147173912154,-3.535485160545234,-2.138440297145548,-6.003850453268471,0.03301123078109613,0.04178689501250686,0.03301123078109613,0.02878410852595232,0.02111223085109266,0.7783055960919598,2.658117353733908,0.7783055960919598,-0.20060218789557724,-2.626112258749083,HOLD_SOURCE_LAG_FRAGILE,-1.3080752956524229,-0.7911901187254125,-2.221332603613854
a7mech1_0034,a7mech1_0034_funding_only_csrank_zmean,4,"CSRank(ZScore(Mean(funding_rate_delta_state_24h,96)))",-0.7765095647181518,-0.10701163359427689,-0.7765095647181518,-2.162296621388474,-4.631800586049151,0.003807948722596895,0.006455987594693285,0.003807948722596895,0.0007033687007615727,-0.00499429491510319,-0.3291748503446819,0.8400888067909851,-0.3291748503446819,-1.6992721862535412,-4.14610867613188,HOLD_SOURCE_LAG_FRAGILE,-7.256309792094235,-20.206182718288268,-43.28314997610563
a7mech1_0128,a7mech1_0128_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,240)),Sign(Mean(funding_rate_delta_state_24h,24)))",-3.7021765300425242,-10.449087659211221,-3.7021765300425242,-2.179364393678782,-1.3328359884669092,-0.009461015899590659,-0.011201899339111294,-0.009461015899590659,-0.01003637327929846,-0.0061975769607590355,0.11546582318489769,-1.0921226973511577,0.11546582318489769,0.23326632552048798,0.6302630901278821,HOLD_SOURCE_LAG_FRAGILE,-0.35430619885545045,-0.20856982587925743,-0.12755524998318582
a7mech1_0109,a7mech1_0109_oi_rank_minus_funding_rank,4,"Sub(CSRank(TSRank(open_interest_value_last,168)),CSRank(ZScore(Mean(funding_rate_delta_state_24h,24))))",-1.2448467405683692,2.408809644296533,-1.2448467405683692,-2.2231773603914617,-5.26654827079039,0.02841482083593031,0.036492936231958255,0.02841482083593031,0.022317262301339076,0.010067199294594866,2.288052360001532,5.008424240153859,2.288052360001532,0.12806202591769286,-3.2911381815496705,HOLD_SOURCE_LAG_FRAGILE,-0.5167891715793562,-0.9229360923788217,-2.186369638323342
a7mech1_0066,a7mech1_0066_funding_only_csrank_zmean,8,"CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))",-1.1335618311864006,-2.6525401083155447,-1.1335618311864006,-2.336262586328959,-3.0379240658610125,0.0023608505551514698,0.0011516384515549778,0.0023608505551514698,0.002587791227356323,0.0026282103154389386,-0.41620074691895526,-1.049238273057828,-0.41620074691895526,-0.24538452833421975,-0.4338084419492026,HOLD_SOURCE_LAG_FRAGILE,-0.4273495535968547,-0.8807642828867787,-1.145288644773858
a7mech1_0032,a7mech1_0032_funding_only_csrank_zmean,4,"CSRank(ZScore(Mean(funding_rate_delta_state_24h,72)))",-3.4999902015120665,-5.170990141057308,-3.4999902015120665,-2.5080922214783166,-0.3405617350459115,0.00031320786113639464,-0.0020105306793827753,0.00031320786113639464,0.0030383055385817667,0.005198473914039191,-2.22309769572996,-3.62050525294941,-2.22309769572996,-0.6552569892445925,0.3346360275011308,HOLD_SOURCE_LAG_FRAGILE,-0.6768510683712939,-0.485031329215702,-0.0658600627260676
a7mech1_0166,a7mech1_0166_safe_div_cs_oi_over_abs_funding,4,"SafeDiv(CSRank(TSRank(open_interest_value_last,504)),Abs(ZScore(Mean(funding_rate_delta_state_24h,24))))",-3.2067125488964234,-0.39683939443018795,-3.2067125488964234,-2.632102284750321,-4.442521638615759,0.009004857373996282,0.017265789761942207,0.009004857373996282,0.005456113742571755,-0.0001426967805435617,-0.6707962015948776,1.1069002011049076,-0.6707962015948776,-0.9722191626365027,-1.4870728862616907,HOLD_SOURCE_LAG_FRAGILE,-8.080630587345956,-6.6326637972263125,-11.194759645762154
a7mech1_0151,a7mech1_0151_safe_div_cs_oi_over_abs_funding,4,"SafeDiv(CSRank(TSRank(open_interest_value_last,336)),Abs(ZScore(Mean(funding_rate_delta_state_24h,48))))",-4.049787552775957,-2.1173844088372533,-4.049787552775957,-2.645512552519856,-4.8202319808571055,0.006032285269388296,0.015088130598435903,0.006032285269388296,0.0024080583954140377,-0.007112514102782329,-0.7237678168896566,0.6671124909055944,-0.7237678168896566,-0.47683717536764064,-4.230689775630253,HOLD_SOURCE_LAG_FRAGILE,-1.9126369004482606,-1.249424781574084,-2.276503010383505
a7mech1_0167,a7mech1_0167_oi_rank_times_funding_sign,4,"Mul(CSRank(TSRank(open_interest_value_last,504)),Sign(Mean(funding_rate_delta_state_24h,24)))",-3.992432691611023,-10.703523007085039,-3.992432691611023,-2.756213030081037,-1.807212589408298,-0.010490397255415342,-0.011814148033038619,-0.010490397255415342,-0.010188043391220439,-0.007460911503275733,-0.32915239749527797,-1.5548302540686223,-0.32915239749527797,0.18183433281784275,-0.0897998535123809,HOLD_SOURCE_LAG_FRAGILE,-0.37300173867690956,-0.25750521844598295,-0.1688427808500099
a7mech1_0042,a7mech1_0042_oi_only_tsrank,8,"TSRank(open_interest_value_last,504)",-3.5611566436527835,-3.2758561447916694,-3.5611566436527835,-2.809407150000824,-5.189971741588222,0.03668165348536056,0.04460687987857636,0.03668165348536056,0.03292669229647225,0.027269349488871265,0.3104248422466884,2.2612083535216376,0.3104248422466884,-0.8131516264058765,-3.2574429656528023,HOLD_SOURCE_LAG_FRAGILE,-1.0870918887310475,-0.8576100493507752,-1.5843100283386473
