event_id,venue,instrument,funding_time_utc,observable_time_utc,funding_rate,payer_side,receiver_side,source_record_id
funding-efe1b898c709be45197f,BINANCE_UM,SUIUSDT,2024-09-12 16:00:00+00:00,2024-09-12 17:00:00+00:00,8.194e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:767
funding-6d97d5f9ac3d67eaecf6,BINANCE_UM,SUIUSDT,2024-09-13 00:00:00+00:00,2024-09-13 01:00:00+00:00,-0.00015595,SHORT,LONG,SUIUSDT_fundingRate.csv:768
funding-36a722de0d7ece47dfda,BINANCE_UM,SUIUSDT,2024-09-13 08:00:00.001000+00:00,2024-09-13 09:00:00.001000+00:00,9.479e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:769
funding-4ebc13d2cd990aa86b16,BINANCE_UM,SUIUSDT,2024-09-13 16:00:00.001000+00:00,2024-09-13 17:00:00.001000+00:00,-9.627e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:770
funding-22e0cab5e56e459ef520,BINANCE_UM,SUIUSDT,2024-09-14 00:00:00+00:00,2024-09-14 01:00:00+00:00,8.026e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:771
funding-946339aaf6301ed928ef,BINANCE_UM,SUIUSDT,2024-09-14 08:00:00+00:00,2024-09-14 09:00:00+00:00,6.524e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:772
funding-eee52ecde8cda4be4a94,BINANCE_UM,SUIUSDT,2024-09-14 16:00:00.001000+00:00,2024-09-14 17:00:00.001000+00:00,-3.732e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:773
funding-e926f8d867683031bdfc,BINANCE_UM,SUIUSDT,2024-09-15 00:00:00+00:00,2024-09-15 01:00:00+00:00,6.371e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:774
funding-41cfa46778c1f5a82679,BINANCE_UM,SUIUSDT,2024-09-15 08:00:00+00:00,2024-09-15 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:775
funding-cca4b46633fddd974270,BINANCE_UM,SUIUSDT,2024-09-15 16:00:00+00:00,2024-09-15 17:00:00+00:00,-0.00011865,SHORT,LONG,SUIUSDT_fundingRate.csv:776
funding-022ed382e72053c3a12e,BINANCE_UM,SUIUSDT,2024-09-16 00:00:00+00:00,2024-09-16 01:00:00+00:00,3.072e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:777
funding-627ace41dcb96fb52aba,BINANCE_UM,SUIUSDT,2024-09-16 08:00:00.001000+00:00,2024-09-16 09:00:00.001000+00:00,-7.697e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:778
funding-ed8988697a49b7d43c64,BINANCE_UM,SUIUSDT,2024-09-16 16:00:00+00:00,2024-09-16 17:00:00+00:00,4.697e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:779
funding-fda54b2dc687980d4d09,BINANCE_UM,SUIUSDT,2024-09-17 00:00:00.001000+00:00,2024-09-17 01:00:00.001000+00:00,6.995e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:780
funding-172ea43c165d4a6623c0,BINANCE_UM,SUIUSDT,2024-09-17 08:00:00+00:00,2024-09-17 09:00:00+00:00,-5.026e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:781
funding-6adc02f44e70419ba94e,BINANCE_UM,SUIUSDT,2024-09-17 16:00:00+00:00,2024-09-17 17:00:00+00:00,5.406e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:782
funding-643aab983c0b7f453ba6,BINANCE_UM,SUIUSDT,2024-09-18 00:00:00+00:00,2024-09-18 01:00:00+00:00,-3.324e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:783
funding-1856c617156f785b1650,BINANCE_UM,SUIUSDT,2024-09-18 08:00:00+00:00,2024-09-18 09:00:00+00:00,-2.307e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:784
funding-90542a528e4196b71bb9,BINANCE_UM,SUIUSDT,2024-09-18 16:00:00.004000+00:00,2024-09-18 17:00:00.004000+00:00,1.527e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:785
funding-4bf8d3ba6c7ae574359e,BINANCE_UM,SUIUSDT,2024-09-19 00:00:00+00:00,2024-09-19 01:00:00+00:00,-7.656e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:786
funding-700012904b1917af5a76,BINANCE_UM,SUIUSDT,2024-09-19 08:00:00+00:00,2024-09-19 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:787
funding-c6c11480cbdd4165f019,BINANCE_UM,SUIUSDT,2024-09-19 16:00:00.001000+00:00,2024-09-19 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:788
funding-fbac29a370b7a87cd981,BINANCE_UM,SUIUSDT,2024-09-20 00:00:00+00:00,2024-09-20 01:00:00+00:00,-8.401e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:789
funding-73eb291edb35dbe85b40,BINANCE_UM,SUIUSDT,2024-09-20 08:00:00.001000+00:00,2024-09-20 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:790
funding-aad3a0bd2dd9e1f9a37c,BINANCE_UM,SUIUSDT,2024-09-20 16:00:00+00:00,2024-09-20 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:791
funding-e0e0530c15d7de6acc34,BINANCE_UM,SUIUSDT,2024-09-21 00:00:00.001000+00:00,2024-09-21 01:00:00.001000+00:00,6.349e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:792
funding-9bd01613021b6e84d6a0,BINANCE_UM,SUIUSDT,2024-09-21 08:00:00+00:00,2024-09-21 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:793
funding-76d77af69239b811b028,BINANCE_UM,SUIUSDT,2024-09-21 16:00:00+00:00,2024-09-21 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:794
funding-3a60a686ba14592c7202,BINANCE_UM,SUIUSDT,2024-09-22 00:00:00+00:00,2024-09-22 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:795
funding-ae20c94ab3708b09165e,BINANCE_UM,SUIUSDT,2024-09-22 08:00:00+00:00,2024-09-22 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:796
funding-309300aea6bf7b392869,BINANCE_UM,SUIUSDT,2024-09-22 16:00:00+00:00,2024-09-22 17:00:00+00:00,-4.972e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:797
funding-6d90a017156fb6d5f7f6,BINANCE_UM,SUIUSDT,2024-09-23 00:00:00+00:00,2024-09-23 01:00:00+00:00,-5.877e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:798
funding-8318e3ed790306a5e4e7,BINANCE_UM,SUIUSDT,2024-09-23 08:00:00+00:00,2024-09-23 09:00:00+00:00,-1.29e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:799
funding-f8a467ebf79e43887663,BINANCE_UM,SUIUSDT,2024-09-23 16:00:00+00:00,2024-09-23 17:00:00+00:00,8.34e-06,LONG,SHORT,SUIUSDT_fundingRate.csv:800
funding-eb6d123dac32770390b7,BINANCE_UM,SUIUSDT,2024-09-24 00:00:00+00:00,2024-09-24 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:801
funding-737fa481151ac4073a2d,BINANCE_UM,SUIUSDT,2024-09-24 08:00:00+00:00,2024-09-24 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:802
funding-a9aeab5ad9a52fa0a302,BINANCE_UM,SUIUSDT,2024-09-24 16:00:00.001000+00:00,2024-09-24 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:803
funding-388876ac86e3bc35ade6,BINANCE_UM,SUIUSDT,2024-09-25 00:00:00+00:00,2024-09-25 01:00:00+00:00,2.711e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:804
funding-f3167a421c8d0880980e,BINANCE_UM,SUIUSDT,2024-09-25 08:00:00.003000+00:00,2024-09-25 09:00:00.003000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:805
funding-d7b382c36a082b60cf86,BINANCE_UM,SUIUSDT,2024-09-25 16:00:00+00:00,2024-09-25 17:00:00+00:00,8.955e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:806
funding-52d8004b9ab8f060f654,BINANCE_UM,SUIUSDT,2024-09-26 00:00:00.005000+00:00,2024-09-26 01:00:00.005000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:807
funding-cd78845d0fa698c10e3a,BINANCE_UM,SUIUSDT,2024-09-26 08:00:00+00:00,2024-09-26 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:808
funding-715291d304c08074219e,BINANCE_UM,SUIUSDT,2024-09-26 16:00:00+00:00,2024-09-26 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:809
funding-5ec08430f99e693bc2ca,BINANCE_UM,SUIUSDT,2024-09-27 00:00:00+00:00,2024-09-27 01:00:00+00:00,6.684e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:810
funding-cae5d6d2083526ad1714,BINANCE_UM,SUIUSDT,2024-09-27 08:00:00+00:00,2024-09-27 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:811
funding-3aba3061e005d124b62d,BINANCE_UM,SUIUSDT,2024-09-27 16:00:00+00:00,2024-09-27 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:812
funding-a308f57276b43e476d08,BINANCE_UM,SUIUSDT,2024-09-28 00:00:00+00:00,2024-09-28 01:00:00+00:00,8.334e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:813
funding-0fd0779ec9dea7ddf5f0,BINANCE_UM,SUIUSDT,2024-09-28 08:00:00.001000+00:00,2024-09-28 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:814
funding-55804ec8fca79fed9665,BINANCE_UM,SUIUSDT,2024-09-28 16:00:00+00:00,2024-09-28 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:815
funding-c07145a7cc04272f78ac,BINANCE_UM,SUIUSDT,2024-09-29 00:00:00.001000+00:00,2024-09-29 01:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:816
funding-ee1e1bbe91f7189b86ee,BINANCE_UM,SUIUSDT,2024-09-29 08:00:00+00:00,2024-09-29 09:00:00+00:00,7.214e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:817
funding-9dff7426d8ed18cbeada,BINANCE_UM,SUIUSDT,2024-09-29 16:00:00+00:00,2024-09-29 17:00:00+00:00,5.797e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:818
funding-221b57f59192b2e67f33,BINANCE_UM,SUIUSDT,2024-09-30 00:00:00+00:00,2024-09-30 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:819
funding-1dde47ba5dfd772aff82,BINANCE_UM,SUIUSDT,2024-09-30 08:00:00.001000+00:00,2024-09-30 09:00:00.001000+00:00,7.05e-06,LONG,SHORT,SUIUSDT_fundingRate.csv:820
funding-fc741d851f28b0853d9c,BINANCE_UM,SUIUSDT,2024-09-30 16:00:00+00:00,2024-09-30 17:00:00+00:00,1.942e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:821
funding-081f5d29e451567c4092,BINANCE_UM,SUIUSDT,2024-10-01 00:00:00+00:00,2024-10-01 01:00:00+00:00,-0.00012273,SHORT,LONG,SUIUSDT_fundingRate.csv:822
funding-7011f566f2ce91795bfb,BINANCE_UM,SUIUSDT,2024-10-01 08:00:00+00:00,2024-10-01 09:00:00+00:00,-7.361e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:823
funding-e845bc53384676edc1a3,BINANCE_UM,SUIUSDT,2024-10-01 16:00:00.001000+00:00,2024-10-01 17:00:00.001000+00:00,6.97e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:824
funding-6ae971a677a9c2b83901,BINANCE_UM,SUIUSDT,2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,-0.00015288,SHORT,LONG,SUIUSDT_fundingRate.csv:825
funding-20c30d702fd0b88632a0,BINANCE_UM,SUIUSDT,2024-10-02 08:00:00+00:00,2024-10-02 09:00:00+00:00,-0.00018564,SHORT,LONG,SUIUSDT_fundingRate.csv:826
funding-03bc6a46f6747d141774,BINANCE_UM,SUIUSDT,2024-10-02 16:00:00+00:00,2024-10-02 17:00:00+00:00,-0.00021855,SHORT,LONG,SUIUSDT_fundingRate.csv:827
funding-6100235c635de33d9042,BINANCE_UM,SUIUSDT,2024-10-03 00:00:00+00:00,2024-10-03 01:00:00+00:00,-0.00041381,SHORT,LONG,SUIUSDT_fundingRate.csv:828
funding-051eb24ddf0a8ccc1046,BINANCE_UM,SUIUSDT,2024-10-03 08:00:00+00:00,2024-10-03 09:00:00+00:00,6.633e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:829
funding-22f47258556442febe64,BINANCE_UM,SUIUSDT,2024-10-03 16:00:00+00:00,2024-10-03 17:00:00+00:00,-0.00020609,SHORT,LONG,SUIUSDT_fundingRate.csv:830
funding-326bcce51f87aa9c2a67,BINANCE_UM,SUIUSDT,2024-10-04 00:00:00+00:00,2024-10-04 01:00:00+00:00,-0.00085525,SHORT,LONG,SUIUSDT_fundingRate.csv:831
funding-7009cb77fd5282273147,BINANCE_UM,SUIUSDT,2024-10-04 08:00:00+00:00,2024-10-04 09:00:00+00:00,-0.00081274,SHORT,LONG,SUIUSDT_fundingRate.csv:832
funding-2d99875dfcfed96b440e,BINANCE_UM,SUIUSDT,2024-10-04 16:00:00.001000+00:00,2024-10-04 17:00:00.001000+00:00,-0.0005045,SHORT,LONG,SUIUSDT_fundingRate.csv:833
funding-a39378ae23f0d5d6563c,BINANCE_UM,SUIUSDT,2024-10-05 00:00:00+00:00,2024-10-05 01:00:00+00:00,-0.00041868,SHORT,LONG,SUIUSDT_fundingRate.csv:834
funding-2f565aeef196504293a8,BINANCE_UM,SUIUSDT,2024-10-05 08:00:00+00:00,2024-10-05 09:00:00+00:00,-0.00040992,SHORT,LONG,SUIUSDT_fundingRate.csv:835
funding-9931a504797f7ebc3a80,BINANCE_UM,SUIUSDT,2024-10-05 16:00:00+00:00,2024-10-05 17:00:00+00:00,-0.00015182,SHORT,LONG,SUIUSDT_fundingRate.csv:836
funding-4c493f3409e1e2820131,BINANCE_UM,SUIUSDT,2024-10-06 00:00:00+00:00,2024-10-06 01:00:00+00:00,-5.85e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:837
funding-57dd719da1585b4e98a3,BINANCE_UM,SUIUSDT,2024-10-06 08:00:00.001000+00:00,2024-10-06 09:00:00.001000+00:00,-0.00014263,SHORT,LONG,SUIUSDT_fundingRate.csv:838
funding-e14c553f3e6c6ab6dafb,BINANCE_UM,SUIUSDT,2024-10-06 16:00:00+00:00,2024-10-06 17:00:00+00:00,-0.00017215,SHORT,LONG,SUIUSDT_fundingRate.csv:839
funding-1e8cd537bdf77a37d56b,BINANCE_UM,SUIUSDT,2024-10-07 00:00:00+00:00,2024-10-07 01:00:00+00:00,-0.00019932,SHORT,LONG,SUIUSDT_fundingRate.csv:840
funding-9101ca03a726f20d5183,BINANCE_UM,SUIUSDT,2024-10-07 08:00:00+00:00,2024-10-07 09:00:00+00:00,-7.22e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:841
funding-38ffd1c886e3234615dc,BINANCE_UM,SUIUSDT,2024-10-07 16:00:00.001000+00:00,2024-10-07 17:00:00.001000+00:00,3.4e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:842
funding-81f608caf512ef4fac1c,BINANCE_UM,SUIUSDT,2024-10-08 00:00:00+00:00,2024-10-08 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:843
funding-6e08c38435d2399fb6a3,BINANCE_UM,SUIUSDT,2024-10-08 08:00:00+00:00,2024-10-08 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:844
funding-4aa6c66e2baab588c2a2,BINANCE_UM,SUIUSDT,2024-10-08 16:00:00+00:00,2024-10-08 17:00:00+00:00,-2.301e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:845
funding-15ca7d20fe35c444fa14,BINANCE_UM,SUIUSDT,2024-10-09 00:00:00+00:00,2024-10-09 01:00:00+00:00,-5.857e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:846
funding-d026a2ed61a0c7816279,BINANCE_UM,SUIUSDT,2024-10-09 08:00:00+00:00,2024-10-09 09:00:00+00:00,-1.304e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:847
funding-ca5e055ed1c03cca1061,BINANCE_UM,SUIUSDT,2024-10-09 16:00:00+00:00,2024-10-09 17:00:00+00:00,-1.138e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:848
funding-dbd89f47166e45bada1b,BINANCE_UM,SUIUSDT,2024-10-10 00:00:00+00:00,2024-10-10 01:00:00+00:00,6.565e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:849
funding-3a0710b657bb5aef3307,BINANCE_UM,SUIUSDT,2024-10-10 08:00:00+00:00,2024-10-10 09:00:00+00:00,5.701e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:850
funding-a0555f53e6e546942a9c,BINANCE_UM,SUIUSDT,2024-10-10 16:00:00+00:00,2024-10-10 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:851
funding-5cf39354aaef99974490,BINANCE_UM,SUIUSDT,2024-10-11 00:00:00+00:00,2024-10-11 01:00:00+00:00,-0.00012445,SHORT,LONG,SUIUSDT_fundingRate.csv:852
funding-842a223c899d9558b950,BINANCE_UM,SUIUSDT,2024-10-11 08:00:00+00:00,2024-10-11 09:00:00+00:00,6.289e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:853
funding-debb2525b70caee068b7,BINANCE_UM,SUIUSDT,2024-10-11 16:00:00.001000+00:00,2024-10-11 17:00:00.001000+00:00,-0.0002944,SHORT,LONG,SUIUSDT_fundingRate.csv:854
funding-35eb590b2506380625be,BINANCE_UM,SUIUSDT,2024-10-12 00:00:00+00:00,2024-10-12 01:00:00+00:00,9.101e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:855
funding-51200303b95a2af376b3,BINANCE_UM,SUIUSDT,2024-10-12 08:00:00.001000+00:00,2024-10-12 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:856
funding-94b2dfa208346bd2b991,BINANCE_UM,SUIUSDT,2024-10-12 16:00:00+00:00,2024-10-12 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:857
funding-48c822a09a986067ab7b,BINANCE_UM,SUIUSDT,2024-10-13 00:00:00+00:00,2024-10-13 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:858
funding-0fe77573c1958f2d4742,BINANCE_UM,SUIUSDT,2024-10-13 08:00:00+00:00,2024-10-13 09:00:00+00:00,9.501e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:859
funding-e990c3591f424dffb142,BINANCE_UM,SUIUSDT,2024-10-13 16:00:00+00:00,2024-10-13 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:860
funding-7c75702128b06a6ad00b,BINANCE_UM,SUIUSDT,2024-10-14 00:00:00+00:00,2024-10-14 01:00:00+00:00,1.773e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:861
funding-24461ef74a44d5a407ea,BINANCE_UM,SUIUSDT,2024-10-14 08:00:00+00:00,2024-10-14 09:00:00+00:00,6.468e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:862
funding-c44cefa7b71855608faa,BINANCE_UM,SUIUSDT,2024-10-14 16:00:00+00:00,2024-10-14 17:00:00+00:00,8.2e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:863
funding-182afacb418135665550,BINANCE_UM,SUIUSDT,2024-10-15 00:00:00+00:00,2024-10-15 01:00:00+00:00,5.334e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:864
funding-a97c19e28c302748c0f5,BINANCE_UM,SUIUSDT,2024-10-15 08:00:00+00:00,2024-10-15 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:865
funding-c1b129a9d5ee01297080,BINANCE_UM,SUIUSDT,2024-10-15 16:00:00+00:00,2024-10-15 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:866
funding-f87eb90f5b6b5e3899cd,BINANCE_UM,SUIUSDT,2024-10-16 00:00:00+00:00,2024-10-16 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:867
funding-6593ef450d2f66a8dcc9,BINANCE_UM,SUIUSDT,2024-10-16 08:00:00.001000+00:00,2024-10-16 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:868
funding-08f80038cae251ded65b,BINANCE_UM,SUIUSDT,2024-10-16 16:00:00+00:00,2024-10-16 17:00:00+00:00,-6.722e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:869
funding-06e78a483486f226418a,BINANCE_UM,SUIUSDT,2024-10-17 00:00:00+00:00,2024-10-17 01:00:00+00:00,2.755e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:870
funding-4b8c53969c265d12794a,BINANCE_UM,SUIUSDT,2024-10-17 08:00:00+00:00,2024-10-17 09:00:00+00:00,-5.792e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:871
funding-c12646ddb87dc5f25e07,BINANCE_UM,SUIUSDT,2024-10-17 16:00:00.001000+00:00,2024-10-17 17:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:872
funding-a89d26f772f621d0cbb8,BINANCE_UM,SUIUSDT,2024-10-18 00:00:00.010000+00:00,2024-10-18 01:00:00.010000+00:00,6.72e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:873
funding-311172230142e483a698,BINANCE_UM,SUIUSDT,2024-10-18 08:00:00.001000+00:00,2024-10-18 09:00:00.001000+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:874
funding-afecc53ab65bae8ce9cb,BINANCE_UM,SUIUSDT,2024-10-18 16:00:00+00:00,2024-10-18 17:00:00+00:00,-2.348e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:875
funding-fb5b57244c38c59aa5c0,BINANCE_UM,SUIUSDT,2024-10-19 00:00:00+00:00,2024-10-19 01:00:00+00:00,6.681e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:876
funding-64e02649d273f724fa47,BINANCE_UM,SUIUSDT,2024-10-19 08:00:00+00:00,2024-10-19 09:00:00+00:00,9.14e-06,LONG,SHORT,SUIUSDT_fundingRate.csv:877
funding-c79e273bf922f90f4288,BINANCE_UM,SUIUSDT,2024-10-19 16:00:00+00:00,2024-10-19 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:878
funding-4fd319e3764e29fcd41f,BINANCE_UM,SUIUSDT,2024-10-20 00:00:00+00:00,2024-10-20 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:879
funding-8999927882cfc652ceef,BINANCE_UM,SUIUSDT,2024-10-20 08:00:00+00:00,2024-10-20 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:880
funding-95520cc62d72d1f2f09f,BINANCE_UM,SUIUSDT,2024-10-20 16:00:00+00:00,2024-10-20 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:881
funding-070b05652ae5600a1d4b,BINANCE_UM,SUIUSDT,2024-10-21 00:00:00+00:00,2024-10-21 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:882
funding-00cc52cc78416afd017e,BINANCE_UM,SUIUSDT,2024-10-21 08:00:00+00:00,2024-10-21 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:883
funding-c089bea7bbbedb7d50a9,BINANCE_UM,SUIUSDT,2024-10-21 16:00:00+00:00,2024-10-21 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:884
funding-50bb5a6c5242d6852b7e,BINANCE_UM,SUIUSDT,2024-10-22 00:00:00+00:00,2024-10-22 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:885
funding-f3548b11c4947ae5a2f1,BINANCE_UM,SUIUSDT,2024-10-22 08:00:00+00:00,2024-10-22 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:886
funding-1533608f75885f9e63e7,BINANCE_UM,SUIUSDT,2024-10-22 16:00:00+00:00,2024-10-22 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:887
funding-d0840229858b8642d51f,BINANCE_UM,SUIUSDT,2024-10-23 00:00:00+00:00,2024-10-23 01:00:00+00:00,8.375e-05,LONG,SHORT,SUIUSDT_fundingRate.csv:888
funding-7b88e73c7edf689b128e,BINANCE_UM,SUIUSDT,2024-10-23 08:00:00+00:00,2024-10-23 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:889
funding-81812fb39d1c3f78a9e2,BINANCE_UM,SUIUSDT,2024-10-23 16:00:00+00:00,2024-10-23 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:890
funding-cec36d891b27b31c7446,BINANCE_UM,SUIUSDT,2024-10-24 00:00:00+00:00,2024-10-24 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:891
funding-045c6dcad159a06638fb,BINANCE_UM,SUIUSDT,2024-10-24 08:00:00+00:00,2024-10-24 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:892
funding-34cc214c6996bb7e03ca,BINANCE_UM,SUIUSDT,2024-10-24 16:00:00+00:00,2024-10-24 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:893
funding-ef3656f9687f536f0293,BINANCE_UM,SUIUSDT,2024-10-25 00:00:00+00:00,2024-10-25 01:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:894
funding-02cb7b80dd9de1f0170f,BINANCE_UM,SUIUSDT,2024-10-25 08:00:00+00:00,2024-10-25 09:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:895
funding-9a0a936bfed111724aeb,BINANCE_UM,SUIUSDT,2024-10-25 16:00:00+00:00,2024-10-25 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:896
funding-39b8c2a349dfb1083400,BINANCE_UM,SUIUSDT,2024-10-26 00:00:00+00:00,2024-10-26 01:00:00+00:00,-1.48e-06,SHORT,LONG,SUIUSDT_fundingRate.csv:897
funding-41b79ac47ac2b77b549d,BINANCE_UM,SUIUSDT,2024-10-26 08:00:00.001000+00:00,2024-10-26 09:00:00.001000+00:00,-7.002e-05,SHORT,LONG,SUIUSDT_fundingRate.csv:898
funding-6b3af4158aa73d9ab7db,BINANCE_UM,SUIUSDT,2024-10-26 16:00:00+00:00,2024-10-26 17:00:00+00:00,0.0001,LONG,SHORT,SUIUSDT_fundingRate.csv:899
funding-04ba00b9601e8292bf7d,BINANCE_UM,SUIUSDT,2024-10-27 00:00:00+00:00,2024-10-27 01:00:00+00:00,8.11e-06,LONG,SHORT,SUIUSDT_fundingRate.csv:900
