candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_family_balanced_preflight,preflight_decision,shared_pool_stage,control_modes
a7al2x3_597d6cc42184f416,"Mul(Sub(Rank(Mean(top_long_short_account_ratio_last,48)),Rank(Mean(global_long_short_account_ratio_last,48))),Sign(Delta(mark_close,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close,Delta|Mean|Mul|Rank|Sign|Sub,12|48,skeleton-d8c3b7601436e69e,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close::Delta|Mean|Mul|Rank|Sign|Sub::12|48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b371e83e726cc0ff,"Mul(Sign(Delta(top_long_short_account_ratio_last,72)),Rank(Delta(mark_close,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|mark_close,Delta|Mul|Rank|Sign,12|72,skeleton-57a021ebecabcc57,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|mark_close::Delta|Mul|Rank|Sign::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_190deca01aae9b36,"Sub(Rank(Mean(top_long_short_position_ratio_last,72)),Rank(Mean(global_long_short_account_ratio_mean,72)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_position_ratio_last|global_long_short_account_ratio_mean,Mean|Rank|Sub,72,skeleton-612ffe194eccb811,a7al2x3::F3_positioning_divergence::top_long_short_position_ratio_last|global_long_short_account_ratio_mean::Mean|Rank|Sub::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e2ba1c5fd02dc515,"Sub(ZScore(Mean(top_long_short_account_ratio_last,72)),ZScore(Mean(global_long_short_account_ratio_mean,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Mean|Sub|ZScore,12|72,skeleton-7762e3f46e546cc2,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Mean|Sub|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_efdee0fa6cf05306,"Sub(Rank(Delta(top_long_short_account_ratio_last,72)),Rank(Delta(global_long_short_account_ratio_mean,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Delta|Rank|Sub,12|72,skeleton-8ad46b9059e6381f,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Delta|Rank|Sub::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b00c5358a70e6220,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_last,72))),Neg(ZScore(Delta(global_long_short_account_ratio_mean,12))))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Abs|Delta|Mul|Neg|ZScore,12|72,skeleton-bbdbe24438ac9781,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Abs|Delta|Mul|Neg|ZScore::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_ef247cc138b22ebc,"Add(ZScore(Delta(top_long_short_position_ratio_last,72)),Neg(ZScore(Delta(global_long_short_account_ratio_mean,72))))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_position_ratio_last|global_long_short_account_ratio_mean,Add|Delta|Neg|ZScore,72,skeleton-ce90f730823c326b,a7al2x3::F3_positioning_divergence::top_long_short_position_ratio_last|global_long_short_account_ratio_mean::Add|Delta|Neg|ZScore::72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e571dc4c6ef81135,"Mul(Sub(Rank(Mean(top_long_short_account_ratio_last,72)),Rank(Mean(global_long_short_account_ratio_last,72))),Sign(Delta(mark_close,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close,Delta|Mean|Mul|Rank|Sign|Sub,12|72,skeleton-d8c3b7601436e69e,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close::Delta|Mean|Mul|Rank|Sign|Sub::12|72,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_108389597851bfcf,"Mul(Sign(Delta(top_long_short_account_ratio_last,96)),Rank(Delta(mark_close,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|mark_close,Delta|Mul|Rank|Sign,12|96,skeleton-57a021ebecabcc57,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|mark_close::Delta|Mul|Rank|Sign::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_60e1653998a656ee,"Sub(Rank(Mean(top_long_short_position_ratio_last,96)),Rank(Mean(global_long_short_account_ratio_mean,96)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_position_ratio_last|global_long_short_account_ratio_mean,Mean|Rank|Sub,96,skeleton-612ffe194eccb811,a7al2x3::F3_positioning_divergence::top_long_short_position_ratio_last|global_long_short_account_ratio_mean::Mean|Rank|Sub::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6e4ed33defc35c5a,"Sub(ZScore(Mean(top_long_short_account_ratio_last,96)),ZScore(Mean(global_long_short_account_ratio_mean,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Mean|Sub|ZScore,12|96,skeleton-7762e3f46e546cc2,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Mean|Sub|ZScore::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_75b3a64327409c61,"Sub(Rank(Delta(top_long_short_account_ratio_last,96)),Rank(Delta(global_long_short_account_ratio_mean,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Delta|Rank|Sub,12|96,skeleton-8ad46b9059e6381f,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Delta|Rank|Sub::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_4718661c5a991008,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_last,96))),Neg(ZScore(Delta(global_long_short_account_ratio_mean,12))))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Abs|Delta|Mul|Neg|ZScore,12|96,skeleton-bbdbe24438ac9781,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Abs|Delta|Mul|Neg|ZScore::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_07db8f1ff1c277bf,"Add(ZScore(Delta(top_long_short_position_ratio_last,96)),Neg(ZScore(Delta(global_long_short_account_ratio_mean,96))))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_position_ratio_last|global_long_short_account_ratio_mean,Add|Delta|Neg|ZScore,96,skeleton-ce90f730823c326b,a7al2x3::F3_positioning_divergence::top_long_short_position_ratio_last|global_long_short_account_ratio_mean::Add|Delta|Neg|ZScore::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_7775ce316e479012,"Mul(Sub(Rank(Mean(top_long_short_account_ratio_last,96)),Rank(Mean(global_long_short_account_ratio_last,96))),Sign(Delta(mark_close,12)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close,Delta|Mean|Mul|Rank|Sign|Sub,12|96,skeleton-d8c3b7601436e69e,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_last|mark_close::Delta|Mean|Mul|Rank|Sign|Sub::12|96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a214bf4116b406b5,"Mul(Sign(Delta(top_long_short_account_ratio_last,24)),Rank(Delta(mark_close,24)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning|price,top_long_short_account_ratio_last|mark_close,Delta|Mul|Rank|Sign,24,skeleton-57a021ebecabcc57,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|mark_close::Delta|Mul|Rank|Sign::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_b3e9f8708fa0ab65,"Sub(Rank(Mean(top_long_short_position_ratio_mean,168)),Rank(Mean(global_long_short_account_ratio_last,168)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_position_ratio_mean|global_long_short_account_ratio_last,Mean|Rank|Sub,168,skeleton-612ffe194eccb811,a7al2x3::F3_positioning_divergence::top_long_short_position_ratio_mean|global_long_short_account_ratio_last::Mean|Rank|Sub::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_109655f130fe16bf,"Sub(ZScore(Mean(top_long_short_account_ratio_last,24)),ZScore(Mean(global_long_short_account_ratio_mean,24)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Mean|Sub|ZScore,24,skeleton-7762e3f46e546cc2,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Mean|Sub|ZScore::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8c6e0b3ac6016447,"Sub(Rank(Delta(top_long_short_account_ratio_last,24)),Rank(Delta(global_long_short_account_ratio_mean,24)))",F3_positioning_divergence,a7al2x3_family_balanced_dry_generation,positioning,top_long_short_account_ratio_last|global_long_short_account_ratio_mean,Delta|Rank|Sub,24,skeleton-8ad46b9059e6381f,a7al2x3::F3_positioning_divergence::top_long_short_account_ratio_last|global_long_short_account_ratio_mean::Delta|Rank|Sub::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1fd71f89fcb97240,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,12))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a551e0d946a6abf3,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_9d7989b8d4655bf1,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e5af54998a54bc71,"Add(ZScore(Delta(open_interest_last,12)),Neg(Rank(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_c7c26e3e8d81c1e2,"Mul(Rank(Mean(Delta(open_interest_last,12),12)),Sign(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e0ce0a5b3ebbb49d,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_694ea01b8dc33dd4,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,168))),Sign(Delta(open_interest_last,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|168,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|168,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_33e53703038bd23b,"Sub(ZScore(Delta(open_interest_last,12)),ZScore(Mean(kline_taker_buy_quote_share,168)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|168,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|168,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_34b8b90279f246c1,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(kline_taker_buy_quote_share,168)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|168,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|168,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_81b792ba33cc2b69,"Add(ZScore(Delta(open_interest_last,12)),Neg(Rank(Delta(kline_taker_buy_quote_share,168))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|168,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|168,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_0bbd96a76530a929,"Mul(Rank(Mean(Delta(open_interest_last,168),168)),Sign(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|168,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_120717de9d86463c,"Sub(Abs(ZScore(Delta(open_interest_last,12))),Abs(ZScore(Delta(kline_taker_buy_quote_share,168))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|168,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_ced632693d1fe37d,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,12))),Sign(Delta(open_interest_last,168)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|168,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_c0284b3b305b86d5,"Sub(ZScore(Delta(open_interest_last,168)),ZScore(Mean(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|168,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f8170589a2d9e136,"Mul(Sign(Delta(open_interest_last,168)),Rank(Delta(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|168,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f17fb4747093efef,"Add(ZScore(Delta(open_interest_last,168)),Neg(Rank(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|168,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_484baa09be5f8222,"Mul(Rank(Mean(Delta(open_interest_last,12),168)),Sign(Delta(kline_taker_buy_quote_share,168)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|168,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f7cde9cfe75f46b9,"Sub(Abs(ZScore(Delta(open_interest_last,168))),Abs(ZScore(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|168,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d44b1d21d537c838,"Mul(Clip(ZScore(Mean(kline_taker_buy_quote_share,12))),Sign(Delta(open_interest_last,24)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Clip|Delta|Mean|Mul|Sign|ZScore,12|24,skeleton-2f4edf4dd2dd7cdd,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Clip|Delta|Mean|Mul|Sign|ZScore::12|24,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5cc3cada5e9fd504,"Sub(ZScore(Delta(open_interest_last,24)),ZScore(Mean(kline_taker_buy_quote_share,12)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Sub|ZScore,12|24,skeleton-30d3ba252910d42c,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Sub|ZScore::12|24,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_13dda94ab4bb923f,"Mul(Sign(Delta(open_interest_last,12)),Rank(Delta(kline_taker_buy_quote_share,24)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mul|Rank|Sign,12|24,skeleton-57a021ebecabcc57,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mul|Rank|Sign::12|24,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_01a217b890023316,"Add(ZScore(Delta(open_interest_last,12)),Neg(Rank(Delta(kline_taker_buy_quote_share,24))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Add|Delta|Neg|Rank|ZScore,12|24,skeleton-ae37e2737f6e97ed,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Add|Delta|Neg|Rank|ZScore::12|24,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_29767eac2e408b67,"Mul(Rank(Mean(Delta(open_interest_last,12),24)),Sign(Delta(kline_taker_buy_quote_share,24)))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Delta|Mean|Mul|Rank|Sign,12|24,skeleton-ca868057ab9bb5ea,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Delta|Mean|Mul|Rank|Sign::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_0468d26710c7798f,"Sub(Abs(ZScore(Delta(open_interest_last,24))),Abs(ZScore(Delta(kline_taker_buy_quote_share,12))))",F4_OI_taker_flow_interaction,a7al2x3_family_balanced_dry_generation,open_interest|taker_flow,open_interest_last|kline_taker_buy_quote_share,Abs|Delta|Sub|ZScore,12|24,skeleton-df45a983764233a6,a7al2x3::F4_OI_taker_flow_interaction::open_interest_last|kline_taker_buy_quote_share::Abs|Delta|Sub|ZScore::12|24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
