candidate_id,label_family,horizon_h,neutralization_mode,orientation_from_train,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,one_bar_lag_recent_oriented,control_ratio_premay_max,min_oriented_nonoverlap_min_tstat,decision,blockers,warnings
a7ab3_165c7d8966b27a17,L0_raw_forward_return,1,liquidity_tier_neutral,-1.0,0.00011752924577038318,1.3537059978941826e-05,5.864311175428512e-05,-9.082141803507764e-06,42.35556223839032,0.2638896230672925,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_165c7d8966b27a17,L0_raw_forward_return,1,meme_multiplier_neutral,-1.0,7.732785797805018e-05,3.344774840706877e-05,5.6304385301951174e-05,2.2824220049985375e-05,18.969626655952183,0.5774015070063949,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_165c7d8966b27a17,L0_raw_forward_return,4,global_rank,-1.0,0.0002945600886611629,4.367618536605445e-05,0.0002718055960437339,0.00012228185354468308,27.066203860967814,0.7697667538409013,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_165c7d8966b27a17,L0_raw_forward_return,4,liquidity_tier_neutral,-1.0,0.0002778180321115146,-2.479159465883389e-05,7.845998550523622e-05,5.052020306373432e-07,24.807992228357612,0.8809942189033684,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_165c7d8966b27a17,L0_raw_forward_return,4,meme_multiplier_neutral,-1.0,0.00022384546224342585,-3.407268030462362e-05,0.00018332433166049769,0.00013424444797304085,19.77424434208804,0.7805507594548395,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;control_ratio_ge_1,neutralized_mode
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,1,global_rank,-1.0,0.0001347121347368371,2.8551349737865047e-05,0.00017352137098296206,6.738586848396043e-05,42.74844881125183,0.3032453635183522,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,1,liquidity_tier_neutral,-1.0,0.00011752924577038315,1.3537059978941795e-05,5.864311175428508e-05,-9.082141803507788e-06,42.35556223839042,0.26388962306729186,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,1,meme_multiplier_neutral,-1.0,7.732785797805014e-05,3.344774840706875e-05,5.6304385301951086e-05,2.282422004998534e-05,18.9696266559522,0.5774015070063945,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,4,global_rank,-1.0,0.0002945600886611629,4.3676185366054476e-05,0.00027180559604373397,0.00012228185354468314,27.066203860967796,0.7697667538409015,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,4,liquidity_tier_neutral,-1.0,0.00027781803211151466,-2.4791594658833927e-05,7.845998550523623e-05,5.052020306373238e-07,24.807992228357573,0.8809942189033686,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_165c7d8966b27a17,L1_cross_sectional_relative_return,4,meme_multiplier_neutral,-1.0,0.0002238454622434258,-3.407268030462368e-05,0.00018332433166049763,0.00013424444797304077,19.774244342088007,0.7805507594548398,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;control_ratio_ge_1,neutralized_mode
a7ab3_165c7d8966b27a17,L7_ranked_future_return,1,global_rank,-1.0,0.01123652578436138,0.014558704018287823,0.015175464410224743,0.014051967150373712,1.188942305411803,4.240695888939389,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,ranked_return_label
a7ab3_165c7d8966b27a17,L7_ranked_future_return,1,liquidity_tier_neutral,-1.0,0.007935452547083817,0.008529624471981747,0.007906538928378717,0.0057525829241250334,0.8738155057524978,3.805077389800499,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_165c7d8966b27a17,L7_ranked_future_return,1,meme_multiplier_neutral,-1.0,0.008894433176217758,0.010952080357120827,0.009616084962023094,0.008561262874954312,1.013366803216387,4.099710970812349,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,ranked_return_label;neutralized_mode
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,global_rank,-1.0,0.016997141150366952,0.017185939126456464,0.028574420974347085,0.024034192615772935,0.3243992729940968,3.6148956450386085,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,liquidity_tier_neutral,-1.0,0.010973427018430302,0.009868460127021826,0.0133765972705146,0.010985706128849427,0.43499436229390215,3.5826382959322927,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,meme_multiplier_neutral,-1.0,0.012311203603305123,0.012615006212014371,0.018625803357968127,0.015854442075277028,0.43701385605563775,3.8554429877169474,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_04daf24ce962db97,L0_raw_forward_return,1,global_rank,1.0,-0.00014417323225375964,-3.47549243386186e-05,-0.00012914129607569775,-8.180947522895261e-05,10.361172964724958,-1.9324222260122137,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;nonoverlap_tstat_not_positive;control_ratio_ge_1;one_bar_lag_fail,none
a7ab3_04daf24ce962db97,L0_raw_forward_return,1,liquidity_tier_neutral,-1.0,6.22674791651903e-05,5.138967043935557e-05,5.505467598357459e-05,3.990968360786393e-05,4.690327227821176,0.8771165871577026,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L0_raw_forward_return,1,meme_multiplier_neutral,-1.0,4.872603666012794e-05,2.4050616303241753e-05,6.727723293663576e-05,7.23635829959316e-05,10.325559376641838,0.4520750225343519,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L0_raw_forward_return,4,global_rank,1.0,-0.0006232138081602335,-8.899886908526367e-05,-0.0004260699016163713,-0.0004642209441062346,3.243149868057063,-2.365642145150111,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;nonoverlap_tstat_not_positive;control_ratio_ge_1;one_bar_lag_fail,none
a7ab3_04daf24ce962db97,L0_raw_forward_return,4,liquidity_tier_neutral,-1.0,0.0002722132405773317,9.348567037075499e-05,0.00013495759981625,0.00011643115847833841,3.0864879515848647,0.8856427245969722,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L0_raw_forward_return,4,meme_multiplier_neutral,-1.0,0.00021812165946285566,3.990144081895871e-05,0.0002462937680539616,0.0002516784156420115,5.580058994160997,0.3777731617443338,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,1,global_rank,1.0,-0.00014417323225375967,-3.475492433861852e-05,-0.00012914129607569775,-8.180947522895256e-05,10.361172964724982,-1.932422226012214,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;nonoverlap_tstat_not_positive;control_ratio_ge_1;one_bar_lag_fail,none
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,1,liquidity_tier_neutral,-1.0,6.22674791651903e-05,5.1389670439355554e-05,5.505467598357459e-05,3.990968360786392e-05,4.690327227821176,0.8771165871577026,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,1,meme_multiplier_neutral,-1.0,4.8726036660127984e-05,2.4050616303241732e-05,6.727723293663573e-05,7.236358299593156e-05,10.325559376641847,0.4520750225343515,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,4,global_rank,1.0,-0.0006232138081602335,-8.899886908526361e-05,-0.0004260699016163712,-0.0004642209441062345,3.243149868057064,-2.3656421451501104,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,premay_spread_nonpositive;nonoverlap_tstat_not_positive;control_ratio_ge_1;one_bar_lag_fail,none
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,4,liquidity_tier_neutral,-1.0,0.0002722132405773317,9.348567037075506e-05,0.00013495759981624995,0.00011643115847833837,3.086487951584866,0.8856427245969727,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L1_cross_sectional_relative_return,4,meme_multiplier_neutral,-1.0,0.00021812165946285566,3.9901440818958826e-05,0.0002462937680539616,0.00025167841564201156,5.580058994160981,0.37777316174433445,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_04daf24ce962db97,L7_ranked_future_return,1,global_rank,-1.0,0.013266754848934506,0.011504895059980706,0.014786778686190374,0.013610774330370976,0.603110571917048,4.709202152986838,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label
a7ab3_04daf24ce962db97,L7_ranked_future_return,1,liquidity_tier_neutral,-1.0,0.006964346140805676,0.008779339145531629,0.008025186469368673,0.007880350833575292,0.7048565237561226,4.137122305785726,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_04daf24ce962db97,L7_ranked_future_return,1,meme_multiplier_neutral,-1.0,0.00739858607740049,0.008053238039058882,0.010328773447769174,0.009883879382601907,0.6890582683146499,3.9908718885047145,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_04daf24ce962db97,L7_ranked_future_return,4,global_rank,-1.0,0.020145295965608465,0.019140656599044233,0.02753774955088085,0.025284623680154585,0.8637078144431266,4.182292282930786,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label
a7ab3_04daf24ce962db97,L7_ranked_future_return,4,liquidity_tier_neutral,-1.0,0.011384778866617928,0.01097143675146116,0.0148462633871959,0.013522772159402336,0.8583664728484254,3.415602658914066,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_04daf24ce962db97,L7_ranked_future_return,4,meme_multiplier_neutral,-1.0,0.013296151443888488,0.011281650433890438,0.018111243151714206,0.017133795143434053,0.8548479968865498,3.248728319900067,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_0bc78809db3a1428,L0_raw_forward_return,1,global_rank,-1.0,0.00013309823006439034,7.348812146826623e-05,0.00014802176897664316,4.030594969484009e-05,11.97499218681696,0.780727854209399,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_0bc78809db3a1428,L0_raw_forward_return,1,liquidity_tier_neutral,-1.0,9.517976157842872e-05,5.435712553764369e-05,5.8606650989001435e-05,6.561809232832613e-06,9.50390274877804,0.7920040225313005,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_0bc78809db3a1428,L0_raw_forward_return,1,meme_multiplier_neutral,-1.0,7.135341012861876e-05,7.209728866721194e-05,7.34952871530565e-05,4.964943433939804e-05,8.32692433797188,0.9026929708148284,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L0_raw_forward_return,4,global_rank,-1.0,0.000553453989637694,0.0003680734115804455,0.00026290878846933064,0.00018379852691430957,3.1993395616434617,0.7320478738981173,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_0bc78809db3a1428,L0_raw_forward_return,4,liquidity_tier_neutral,-1.0,0.0003385566841408507,0.00018554535472458248,9.742094727071803e-05,5.9596967984713134e-05,4.992382064268521,0.6274128198383061,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L0_raw_forward_return,4,meme_multiplier_neutral,-1.0,0.00026975497316259015,0.00019339385800199997,0.00016041632613399481,0.00011196812533071077,3.268798410086407,1.0897783156143332,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,1,global_rank,-1.0,0.00013309823006439034,7.348812146826623e-05,0.0001480217689766431,4.03059496948401e-05,11.97499218681696,0.7807278542093989,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,1,liquidity_tier_neutral,-1.0,9.517976157842872e-05,5.43571255376437e-05,5.860665098900142e-05,6.561809232832591e-06,9.503902748778044,0.7920040225313003,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1;one_bar_lag_fail,neutralized_mode
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,1,meme_multiplier_neutral,-1.0,7.135341012861872e-05,7.209728866721194e-05,7.349528715305643e-05,4.9649434339398024e-05,8.32692433797189,0.9026929708148275,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,4,global_rank,-1.0,0.000553453989637694,0.00036807341158044546,0.0002629087884693306,0.00018379852691430948,3.1993395616434626,0.7320478738981175,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,4,liquidity_tier_neutral,-1.0,0.0003385566841408507,0.0001855453547245825,9.7420947270718e-05,5.9596967984713134e-05,4.992382064268521,0.6274128198383064,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L1_cross_sectional_relative_return,4,meme_multiplier_neutral,-1.0,0.00026975497316259015,0.000193393858002,0.0001604163261339947,0.00011196812533071066,3.268798410086409,1.0897783156143337,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_0bc78809db3a1428,L7_ranked_future_return,1,global_rank,-1.0,0.013065738502144786,0.014611763873159682,0.016387586353286247,0.013490369276883692,0.3477752101149561,4.924069791768033,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label
a7ab3_0bc78809db3a1428,L7_ranked_future_return,1,liquidity_tier_neutral,-1.0,0.009944648633979763,0.011008548661450462,0.008266492221031166,0.006040693604454431,0.43165547870297066,3.964834484207834,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_0bc78809db3a1428,L7_ranked_future_return,1,meme_multiplier_neutral,-1.0,0.009582507498355855,0.012533825503272908,0.009864868552685247,0.009301932198528748,0.5247765659263113,4.180662994337431,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_0bc78809db3a1428,L7_ranked_future_return,4,global_rank,-1.0,0.01850421093616658,0.024042659854437393,0.028454615624839027,0.025250939286818114,0.6237531972248406,3.68086578614385,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label
a7ab3_0bc78809db3a1428,L7_ranked_future_return,4,liquidity_tier_neutral,-1.0,0.01291539310201246,0.014979135699737295,0.01514229142176822,0.013394041310677656,0.672030117043865,3.878989569253421,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_0bc78809db3a1428,L7_ranked_future_return,4,meme_multiplier_neutral,-1.0,0.01355420864582392,0.017988951854666518,0.018883776998281927,0.017331064490971784,0.7490311225439591,3.7263566610152368,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label;neutralized_mode
a7ab3_4092255ee6888704,L0_raw_forward_return,1,global_rank,-1.0,9.020769274031368e-05,0.0001500888436549739,0.0002635935066968473,0.00041660052879153784,31.268259705253037,1.1052395820882635,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_4092255ee6888704,L0_raw_forward_return,1,liquidity_tier_neutral,-1.0,5.649007358976708e-05,9.679726207241753e-05,9.98458448588894e-05,0.00021242850874424318,9.915984546487781,1.1723187125559578,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L0_raw_forward_return,1,meme_multiplier_neutral,-1.0,6.971393800706135e-05,0.00011781255420212651,0.0001223683514996143,0.00023441456298384144,19.22792018248846,1.3379443304677616,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L0_raw_forward_return,4,global_rank,-1.0,3.413972482271348e-05,0.0004987751613043226,0.0010027223032393743,0.0009720458806601553,81.09937237016887,1.2613668306701198,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_4092255ee6888704,L0_raw_forward_return,4,liquidity_tier_neutral,-1.0,8.512001456772939e-05,0.0003363096059246194,0.0005109736862223023,0.0005162438305637626,5.989180159108598,0.9660821327649526,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L0_raw_forward_return,4,meme_multiplier_neutral,-1.0,0.0001385195353990248,0.00039834427914053465,0.0006233888791172279,0.0006494601234965024,8.858461747818714,1.3775013575030246,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,1,global_rank,-1.0,9.020769274031367e-05,0.000150088843654974,0.00026359350669684736,0.00041660052879153794,31.26825970525304,1.1052395820882635,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,1,liquidity_tier_neutral,-1.0,5.6490073589767095e-05,9.679726207241755e-05,9.98458448588894e-05,0.0002124285087442432,9.915984546487778,1.172318712555958,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,1,meme_multiplier_neutral,-1.0,6.971393800706135e-05,0.00011781255420212651,0.0001223683514996143,0.00023441456298384144,19.22792018248846,1.3379443304677616,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,4,global_rank,-1.0,3.4139724822713466e-05,0.0004987751613043226,0.0010027223032393745,0.0009720458806601553,81.09937237016888,1.2613668306701198,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,4,liquidity_tier_neutral,-1.0,8.512001456772937e-05,0.0003363096059246194,0.0005109736862223023,0.0005162438305637626,5.9891801591085985,0.9660821327649524,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,4,meme_multiplier_neutral,-1.0,0.00013851953539902468,0.00039834427914053465,0.0006233888791172278,0.0006494601234965023,8.85846174781872,1.3775013575030242,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
