base_family_key,blueprint_id,candidate_role,canonical_expression,canonical_key,canonical_skeleton,control_ratio_premay_max,cost10_recent_oriented,dedup_rank,dedup_reject_reasons,diagnostic_composite_score,dominance_count,dominates_count,expression,formula,gate_pass,hard_reject,hard_reject_reasons,horizon_h,label_family,label_horizon_h,may_stress_hours,median_oos_sortino,min_oos_floor_sortino,min_oos_sortino,motif,obj_min_oos_floor_sortino,obj_min_oos_sortino,obj_neg_oos_control_dominated_count,obj_neg_oos_lag_stale_dominated_count,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,obj_recent_rankic,obj_recent_sharpe,obj_recent_sortino,obj_stress_sortino,obj_train_oos_consistency,obj_train_sortino,objective_pass_count,oos_control_dominated_count,oos_lag_stale_dominated_count,oos_positive_split_count,oos_shuffle_dominated_count,orientation_extension_crash_like_hours,orientation_extension_hours,orientation_extension_requested_hours,orientation_train_hours,overall_reward,pareto_front,pareto_rank,production_key,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_floor_sortino,recent_ic,recent_max_drawdown,recent_net_mean,recent_rankic,recent_sharpe,recent_shuffle_control_ratio,recent_sortino,robust_median_tstat_floor,score_no_may,semantic_pair,semantic_pair_key,shard_id,skeleton_key,source_file,source_id,source_kind,source_lag_gate,source_lag_policy_reject,source_lag_policy_status,source_lag_required,source_lag_required_families,source_lag_required_fields,source_lag_status,source_queue_shard_id,stress_floor_sortino,stress_n_obs,stress_sortino,test_floor_sortino,test_sortino,train_crash_like_hours,train_oos_consistency_penalty,train_oos_consistency_score,train_oos_sortino_gap,train_overfit_penalty,train_sortino,validation_floor_sortino,validation_sortino
,a7ls30_ed8c2fbc050b2a4b,,"zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720))))","zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720))))|h=24",basis_premium_like|positioning_like|sub|85c776d0988d,0.5168472918234407,0.1661317834261921,,,,,,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,720))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157668645609448,173.6149361343687,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|85c776d0988d,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_0a383e2ceff316e6,,"zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720)))))","zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,720)))))|h=24",basis_premium_like|positioning_like|sub|292687a85c11,0.8681685024107514,0.1661317834261921,,,,,,"ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,720)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157668645609448,173.26361492378138,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|292687a85c11,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_6636b4214890a7e4,,"zscore(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12))))","zscore(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12))))|h=24",basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,0.5936460215605291,0.1654594397184304,,,,,,"ZScore(Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_account_ratio_mean,12))))",,,,,24,L5_vol_adjusted_return,24,,,,,mean_reversion_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2292782618157248,172.86579369686996,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_aced8cb32cd65cd2,,"mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12)))","mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_account_ratio_mean,12)))|h=24",basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,0.6845869259526314,0.1654594397184304,,,,,,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_account_ratio_mean,12)))",,,,,24,L5_vol_adjusted_return,24,,,,,mean_reversion_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2292782618157248,172.77485279247784,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_7047e5c08a23b8b7,,"csrank(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_position_ratio_last,12))))","csrank(mul(neg(zscore(delta(mark_index_basis_bps,4))),sign(mean(top_long_short_position_ratio_last,12))))|h=24",basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,0.8544720609455831,0.1654594397184304,,,,,,"CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_position_ratio_last,12))))",,,,,24,L5_vol_adjusted_return,24,,,,,mean_reversion_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2292782618157248,172.60496765748488,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_80e00bfed764bb62,,"csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,96))))","csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,96))))|h=24",basis_premium_like|positioning_like|sub|038dfebf59b8,0.5299086893026593,0.1646292380343294,,,,,,"CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,96))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1935577294461823,172.09932934502675,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|038dfebf59b8,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_33ecc47732357ffd,,"csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))","csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))|h=24",basis_premium_like|positioning_like|sub|14efb824814f,0.6287202908039481,0.1642000318741729,,,,,,"CSRank(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2756560205782618,171.571311583369,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|14efb824814f,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_451577ad82d30caa,,"zscore(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))","zscore(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,48)))))|h=24",basis_premium_like|positioning_like|sub|26e39be96a8e,0.6946635740762841,0.1642000318741729,,,,,,"ZScore(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2756560205782618,171.50536830009668,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|26e39be96a8e,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_68fbfa3ddeb94a0e,,"csrank(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))","csrank(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24",basis_premium_like|positioning_like|sub|13f7c2fd5abb,0.4439760828606576,0.1637633119908745,,,,,,"CSRank(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2301703480586998,171.3193359080139,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|13f7c2fd5abb,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_6f2b941b021e82f7,,"zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))","zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24",basis_premium_like|positioning_like|sub|292687a85c11,0.6195933189396589,0.1637633119908745,,,,,,"ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2301703480586998,171.14371867193492,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|292687a85c11,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_341cd78f56c67526,,"abs(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))","abs(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))))|h=24",basis_premium_like|positioning_like|sub|584ce409427d,0.6661018491133203,0.1637633119908745,,,,,,"Abs(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2301703480586998,171.09721014176125,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|584ce409427d,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_d08f95a94138f2ce,,"clip(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),-3,3)","clip(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))),-3,3)|h=24",basis_premium_like|positioning_like|sub|e0883c6bb011,0.7479244623983548,0.1636967736320574,,,,,,"Clip(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))),-3,3)",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2461921273583004,170.9488491696591,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|e0883c6bb011,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_21e8ebc64f3435ba,,"csrank(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))","csrank(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))|h=24",basis_premium_like|positioning_like|sub|070ce37e4cd6,0.7612976110660897,0.1636967736320574,,,,,,"CSRank(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2461921273583004,170.93547602099136,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|070ce37e4cd6,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_b94cec1be1a8a71e,,"zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72))))","zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72))))|h=24",basis_premium_like|positioning_like|sub|85c776d0988d,0.8555289843045072,0.1637633119908745,,,,,,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2301703480586998,170.90778300657007,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|85c776d0988d,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_4ccf03d3ec71426c,,"clip(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),-3,3)","clip(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_last,72)))),-3,3)|h=24",basis_premium_like|positioning_like|sub|5ee8ba0e7554,0.8970108289110462,0.1637633119908745,,,,,,"Clip(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))),-3,3)",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2301703480586998,170.86630116196352,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|5ee8ba0e7554,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_649adbc6c6bad5f6,,"clip(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))),-3,3)","clip(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))),-3,3)|h=24",basis_premium_like|positioning_like|sub|bb8441fd5d0d,0.4756992198379224,0.1632367404083302,,,,,,"Clip(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,36)))),-3,3)",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838711429646127,170.76104118849227,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|bb8441fd5d0d,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_150573fdb0aa8b61,,"zscore(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))","zscore(zscore(csrank(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,72))))))|h=24",basis_premium_like|positioning_like|sub|5cabff0304fd,0.950495815866142,0.1636967736320574,,,,,,"ZScore(ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72))))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2461921273583004,170.7462778161913,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|5cabff0304fd,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_082036266bf6ec38,,"csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))))","csrank(zscore(sub(delta(mark_index_basis_bps,2),zscore(mean(global_long_short_account_ratio_mean,36)))))|h=24",basis_premium_like|positioning_like|sub|14efb824814f,0.5862720459147641,0.1632367404083302,,,,,,"CSRank(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,36)))))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838711429646127,170.65046836241544,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|14efb824814f,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_36a64a5234cd84b4,,"sub(delta(mark_index_basis_bps,3),zscore(mean(global_long_short_account_ratio_mean,504)))","sub(delta(mark_index_basis_bps,3),zscore(mean(global_long_short_account_ratio_mean,504)))|h=24",basis_premium_like|positioning_like|sub|dafa24409e7b,0.8596674472323002,0.1447473386957181,,,,,,"Sub(Delta(mark_index_basis_bps,3),ZScore(Mean(global_long_short_account_ratio_mean,504)))",,,,,24,L5_vol_adjusted_return,24,,,,,sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4254505100255054,151.88767124848584,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|sub|dafa24409e7b,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_e28475cc7ab18510,,"mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,96))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(liquidity_cycle_state,24)))","mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,96))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(liquidity_cycle_state,24)))|h=4",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,0.8605940574231594,0.1446480428037826,,,,,,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,96))),Sign(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(liquidity_cycle_state,24)))",,,,,4,L5_vol_adjusted_return,4,,,,,signed_spread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2900316450696434,151.78744874635947,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_7b136cadc8449165,,"mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(zscore(mean(global_long_short_account_ratio_last,16)))),sign(decay(account_position_divergence,24)))","mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(zscore(mean(global_long_short_account_ratio_last,16)))),sign(decay(account_position_divergence,24)))|h=8",basis_premium_like|positioning_like|spread_rank|90e2ba11b92c,0.7377208608891676,0.1408482399283868,,,,,,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,16)))),Sign(Decay(account_position_divergence,24)))",,,,,8,L5_vol_adjusted_return,8,,,,,spread_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3767085997913493,148.1105190674977,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|spread_rank|90e2ba11b92c,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_7c1f81844d679d01,,"mul(mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_mean,24))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(account_position_divergence,24)))","mul(mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_mean,24))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(account_position_divergence,24)))|h=8",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,0.7503776357326949,0.1396814169500592,,,,,,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_mean,24))),Sign(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(account_position_divergence,24)))",,,,,8,L5_vol_adjusted_return,8,,,,,signed_spread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.290202588794805,146.9310393143266,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_c919ebf00f66ec98,,"safediv(zscore(mean(open_interest_value_last,48)),abs(mean(account_position_divergence,168)))","safediv(zscore(mean(open_interest_value_last,48)),abs(mean(account_position_divergence,168)))|h=8",open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,0.8636923840432993,0.1384360217836943,,,,,,"SafeDiv(ZScore(Mean(open_interest_value_last,48)),Abs(Mean(account_position_divergence,168)))",,,,,8,L5_vol_adjusted_return,8,,,,,safe_div_abs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821643004372369,145.57232939965107,open_interest_like|positioning_like,,,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_d2cce3d8ddd6b33d,,"sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(top_long_short_account_ratio_last,16)))","sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(top_long_short_account_ratio_last,16)))|h=4",basis_premium_like|positioning_like|spread_rank|f6895cda2696,0.8657362366316207,0.1377431620822144,,,,,,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(Decay(top_long_short_account_ratio_last,16)))",,,,,4,L5_vol_adjusted_return,4,,,,,spread_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1730759534849593,144.87742584558282,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|spread_rank|f6895cda2696,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_e07f3fafd18aa8c5,,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(mean(global_long_short_account_ratio_mean,2))),sign(decay(liquidity_cycle_state,24)))","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(mean(global_long_short_account_ratio_mean,2))),sign(decay(liquidity_cycle_state,24)))|h=4",basis_premium_like|positioning_like|spread_rank|a43cf1a7e656,0.797740650213757,0.1373683371387722,,,,,,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Mean(global_long_short_account_ratio_mean,2))),Sign(Decay(liquidity_cycle_state,24)))",,,,,4,L5_vol_adjusted_return,4,,,,,spread_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1230533817194202,144.57059648855844,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|spread_rank|a43cf1a7e656,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
,a7ls30_d8cd238d99bfbf7e,,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(top_long_short_account_ratio_last,96))),sign(decay(liquidity_cycle_state,24)))","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(top_long_short_account_ratio_last,96))),sign(decay(liquidity_cycle_state,24)))|h=4",basis_premium_like|positioning_like|spread_rank|39537d3da263,0.7319925895127176,0.1365347392007611,,,,,,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(top_long_short_account_ratio_last,96))),Sign(Decay(liquidity_cycle_state,24)))",,,,,4,L5_vol_adjusted_return,4,,,,,spread_rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9090990590873568,143.80274661124838,basis_premium_like|positioning_like,,,basis_premium_like|positioning_like|spread_rank|39537d3da263,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv,A7LS30_SELECTED_TOP,diagnostic_numeric,,,,True,,,HOLD_SOURCE_LAG_NOT_TESTED,,,,,,,,,,,,,,
