shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(zscore(mean(taker_buy_sell_volume_ratio_last,48)),decay(age_x_volatility,168))|h=24","sub(zscore(mean(taker_buy_sell_volume_ratio_last,48)),decay(age_x_volatility,168))",open_interest_like|positioning_like|listing_age_like|seed_sub|cd6d8507334b,a7ls30_b4487d14c07cf5bc,open_interest_like|positioning_like|listing_age_like,seed_sub,24,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Decay(age_x_volatility,168))",open_interest_like|positioning_like|listing_age_like|seed_sub|cd6d8507334b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,96))))|h=24","abs(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,96))))",basis_premium_like|positioning_like|sub|7ef2cfe1002c,a7ls30_0cf83ef1936e6c96,basis_premium_like|positioning_like,sub,24,"Abs(Sub(Delta(mark_index_basis_bps,168),ZScore(Mean(global_long_short_account_ratio_mean,96))))",basis_premium_like|positioning_like|sub|7ef2cfe1002c,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(global_long_short_account_ratio_mean,48)))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(global_long_short_account_ratio_mean,48)))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|8eef22c0b759,a7ls30_7bb1184f0140e69d,basis_premium_like|age_x_volatility|positioning_like,seed_mul,4,"Mul(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(global_long_short_account_ratio_mean,48)))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|8eef22c0b759,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(global_long_short_account_ratio_mean,48)))))|h=4","neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,a7ls30_bdb8d76d45fcc8fc,basis_premium_like|age_x_volatility|positioning_like,seed_mul,4,"Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(global_long_short_account_ratio_mean,48)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(sub(zscore(mean(taker_buy_sell_volume_ratio_last,96)),mean(age_x_volatility,168)))|h=24","neg(sub(zscore(mean(taker_buy_sell_volume_ratio_last,96)),mean(age_x_volatility,168)))",open_interest_like|positioning_like|listing_age_like|seed_sub|0d07d39e73f6,a7ls30_aafd9900e121c6c7,open_interest_like|positioning_like|listing_age_like,seed_sub,24,"Neg(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Mean(age_x_volatility,168)))",open_interest_like|positioning_like|listing_age_like|seed_sub|0d07d39e73f6,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(zscore(mean(taker_buy_sell_volume_ratio_last,96)),mean(age_x_volatility,168)),sign(decay(liquidity_cycle_state,24)))|h=24","mul(sub(zscore(mean(taker_buy_sell_volume_ratio_last,96)),mean(age_x_volatility,168)),sign(decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|listing_age_like|seed_sub|2ae875e17e30,a7ls30_046619833b8e493a,open_interest_like|positioning_like|listing_age_like,seed_sub,24,"Mul(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,96)),Mean(age_x_volatility,168)),Sign(Decay(liquidity_cycle_state,24)))",open_interest_like|positioning_like|listing_age_like|seed_sub|2ae875e17e30,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(zscore(mean(taker_buy_sell_volume_ratio_last,48)),mean(age_x_volatility,504))|h=8","sub(zscore(mean(taker_buy_sell_volume_ratio_last,48)),mean(age_x_volatility,504))",open_interest_like|positioning_like|listing_age_like|seed_sub|89083b6cada9,a7ls30_91bc9dfbbe3206e3,open_interest_like|positioning_like|listing_age_like,seed_sub,8,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(age_x_volatility,504))",open_interest_like|positioning_like|listing_age_like|seed_sub|89083b6cada9,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(mean(mul(mean(open_interest_mean,36),delta(top_long_short_position_ratio_last,4)),4))|h=24","abs(mean(mul(mean(open_interest_mean,36),delta(top_long_short_position_ratio_last,4)),4))",open_interest_like|positioning_like|smooth_mul|b0b5e57ef23c,a7ls30_0ef9492846d2fabd,open_interest_like|positioning_like,smooth_mul,24,"Abs(Mean(Mul(Mean(open_interest_mean,36),Delta(top_long_short_position_ratio_last,4)),4))",open_interest_like|positioning_like|smooth_mul|b0b5e57ef23c,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)))|h=8","abs(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_long_short_position_ratio_last,96)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|8829e2944241,a7ls30_e632f0ac3d7811f6,basis_premium_like|age_x_volatility|positioning_like,seed_sub,8,"Abs(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_long_short_position_ratio_last,96)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|8829e2944241,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(sub(zscore(mean(taker_buy_sell_volume_ratio_last,36)),decay(age_x_volatility,96)),abs(zscore(mean(open_interest_last,168))))|h=24","safediv(sub(zscore(mean(taker_buy_sell_volume_ratio_last,36)),decay(age_x_volatility,96)),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|listing_age_like|seed_sub|63cf5ed78818,a7ls30_efc4747deef34bb5,open_interest_like|positioning_like|listing_age_like,seed_sub,24,"SafeDiv(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,36)),Decay(age_x_volatility,96)),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|listing_age_like|seed_sub|63cf5ed78818,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(sub(zscore(mean(taker_buy_sell_volume_ratio_last,36)),mean(age_x_volatility,48)),abs(zscore(mean(open_interest_last,168))))|h=24","safediv(sub(zscore(mean(taker_buy_sell_volume_ratio_last,36)),mean(age_x_volatility,48)),abs(zscore(mean(open_interest_last,168))))",open_interest_like|positioning_like|listing_age_like|seed_sub|2a2d543adf3b,a7ls30_4a0eea564b3b12f7,open_interest_like|positioning_like|listing_age_like,seed_sub,24,"SafeDiv(Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,36)),Mean(age_x_volatility,48)),Abs(ZScore(Mean(open_interest_last,168))))",open_interest_like|positioning_like|listing_age_like|seed_sub|2a2d543adf3b,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(clip(zscore(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(liquidity_cycle_state,168)))),-3,3)),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(clip(zscore(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(liquidity_cycle_state,168)))),-3,3)),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|f9f6142e1dc3,a7ls30_2afce7c72d8f1383,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(Clip(ZScore(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,168)))),-3,3)),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|f9f6142e1dc3,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(clip(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(liquidity_cycle_state,48))),-3,3)),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(clip(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(liquidity_cycle_state,48))),-3,3)),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|51961590491e,a7ls30_108375a5aa401efb,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(Clip(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(liquidity_cycle_state,48))),-3,3)),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|51961590491e,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(clip(zscore(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(market_breadth_state,8)))),-3,3)),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(clip(zscore(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(market_breadth_state,8)))),-3,3)),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|f9f6142e1dc3,a7ls30_44ce4127122898a2,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(Clip(ZScore(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,8)))),-3,3)),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|f9f6142e1dc3,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(leverage_crowding_state,36)))),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(leverage_crowding_state,36)))),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|bda333357f1f,a7ls30_00327b5a54163dce,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(leverage_crowding_state,36)))),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|bda333357f1f,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(neg(neg(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(market_breadth_state,336)))))),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(neg(neg(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(market_breadth_state,336)))))),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|61f1a462b841,a7ls30_e5f5a5af41d5d6de,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(Neg(Neg(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(market_breadth_state,336)))))),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|61f1a462b841,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(csrank(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(basis_dislocation_state,240))))),csrank(delta(open_interest_last,24)))|h=8","sub(csrank(csrank(mul(zscore(mean(taker_buy_sell_volume_ratio_last,48)),sign(tsrank(basis_dislocation_state,240))))),csrank(delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|3bee5b83426a,a7ls30_0531c245a523200a,open_interest_like|positioning_like|regime_state,seed_gated_sign,8,"Sub(CSRank(CSRank(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(TSRank(basis_dislocation_state,240))))),CSRank(Delta(open_interest_last,24)))",open_interest_like|positioning_like|regime_state|seed_gated_sign|3bee5b83426a,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(safediv(tsrank(mark_index_basis_bps,8),abs(decay(account_position_divergence,168))))|h=24","neg(safediv(tsrank(mark_index_basis_bps,8),abs(decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,a7ls29_d4af9426b9fa5cf6,basis_premium_like|positioning_like,safe_div_abs,24,"Neg(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(safediv(tsrank(mark_index_basis_bps,8),abs(decay(account_position_divergence,168))))|h=24","zscore(safediv(tsrank(mark_index_basis_bps,8),abs(decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|a92a45f756ed,a7ls29_22ca233fe0f59e3a,basis_premium_like|positioning_like,safe_div_abs,24,"ZScore(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168))))",basis_premium_like|positioning_like|safe_div_abs|a92a45f756ed,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,6),abs(decay(account_position_divergence,504)))|h=24","safediv(tsrank(mark_index_basis_bps,6),abs(decay(account_position_divergence,504)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,a7ls29_3d8242e194d7ab89,basis_premium_like|positioning_like,safe_div_abs,24,"SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,24),abs(decay(account_position_divergence,36)))|h=24","safediv(tsrank(mark_index_basis_bps,24),abs(decay(account_position_divergence,36)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,a7ls29_9f3fc9dd327a93c2,basis_premium_like|positioning_like,safe_div_abs,24,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,36)))",basis_premium_like|positioning_like|safe_div_abs|044c7da54852,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(safediv(abs(zscore(mean(open_interest_last,8))),abs(decay(account_position_divergence,120))))|h=24","zscore(safediv(abs(zscore(mean(open_interest_last,8))),abs(decay(account_position_divergence,120))))",open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,a7ls29_083be2c2aa178e01,open_interest_like|positioning_like,safe_div_abs,24,"ZScore(SafeDiv(Abs(ZScore(Mean(open_interest_last,8))),Abs(Decay(account_position_divergence,120))))",open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(abs(zscore(mean(open_interest_last,48))),abs(decay(account_position_divergence,120)))|h=24","safediv(abs(zscore(mean(open_interest_last,48))),abs(decay(account_position_divergence,120)))",open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,a7ls29_ecad2b755fb4f7de,open_interest_like|positioning_like,safe_div_abs,24,"SafeDiv(Abs(ZScore(Mean(open_interest_last,48))),Abs(Decay(account_position_divergence,120)))",open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(tsrank(mark_index_basis_bps,72)),csrank(zscore(mean(global_long_short_account_ratio_mean,4))))|h=8","sub(csrank(tsrank(mark_index_basis_bps,72)),csrank(zscore(mean(global_long_short_account_ratio_mean,4))))",basis_premium_like|positioning_like|spread_rank|121a81cf1af0,a7ls29_6c34df4b090ce558,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(TSRank(mark_index_basis_bps,72)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",basis_premium_like|positioning_like|spread_rank|121a81cf1af0,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))|h=8","mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls29_5abc27db3da42c1c,basis_premium_like|positioning_like,signed_spread,8,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(tsrank(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,3)))|h=8","sub(csrank(tsrank(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,3)))",basis_premium_like|positioning_like|spread_rank|2807c7910579,a7ls29_d5057db39b3c0605,basis_premium_like|positioning_like,spread_rank,8,"Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_last,3)))",basis_premium_like|positioning_like|spread_rank|2807c7910579,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6)))|h=8","mul(sub(csrank(delta(mark_index_basis_bps,48)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls29_927562e2c9ef4445,basis_premium_like|positioning_like,signed_spread,8,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,2))))|h=8","zscore(sub(csrank(delta(mark_index_basis_bps,48)),csrank(mean(global_long_short_account_ratio_mean,2))))",basis_premium_like|positioning_like|spread_rank|19e517383a3a,a7ls29_f504225b0ea27301,basis_premium_like|positioning_like,spread_rank,8,"ZScore(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))))",basis_premium_like|positioning_like|spread_rank|19e517383a3a,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
