machine,venue,market_type,data_family,dataset_root,files,known_size_bytes,size_known_files,known_rows_in_metadata_samples,symbols,symbol_count,months,month_count,start,end,fields,sealed_files,row_data_read,qualification
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\futures_mark_bar\symbol=SOLUSDT\interval=1m,28,7457457,3,131040,SOLUSDT,1,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,28,2024-01-01,,checksum_status|close|close_datetime_utc|close_time_ms|data_type|date_range|feature_family|high|interval|low|number_of_trades|official_checksum|open|open_datetime_utc|open_time_ms|quote_asset_volume|source|source_file|source_timestamp_unit|source_url|symbol|taker_buy_base_asset_volume|taker_buy_quote_asset_volume|volume,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\futures_mark_bar\symbol=SUIUSDT\interval=1h,28,158937,3,2184,SUIUSDT,1,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,28,2024-01-01,,checksum_status|close|close_datetime_utc|close_time_ms|data_type|date_range|feature_family|high|interval|low|number_of_trades|official_checksum|open|open_datetime_utc|open_time_ms|quote_asset_volume|source|source_file|source_timestamp_unit|source_url|symbol|taker_buy_base_asset_volume|taker_buy_quote_asset_volume|volume,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\futures_mark_bar\symbol=SUIUSDT\interval=1m,28,7304489,3,131040,SUIUSDT,1,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,28,2024-01-01,,checksum_status|close|close_datetime_utc|close_time_ms|data_type|date_range|feature_family|high|interval|low|number_of_trades|official_checksum|open|open_datetime_utc|open_time_ms|quote_asset_volume|source|source_file|source_timestamp_unit|source_url|symbol|taker_buy_base_asset_volume|taker_buy_quote_asset_volume|volume,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\futures_mark_bar\symbol=XRPUSDT\interval=1h,28,154455,3,2184,XRPUSDT,1,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,28,2024-01-01,,checksum_status|close|close_datetime_utc|close_time_ms|data_type|date_range|feature_family|high|interval|low|number_of_trades|official_checksum|open|open_datetime_utc|open_time_ms|quote_asset_volume|source|source_file|source_timestamp_unit|source_url|symbol|taker_buy_base_asset_volume|taker_buy_quote_asset_volume|volume,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\futures_mark_bar\symbol=XRPUSDT\interval=1m,28,6749830,3,131040,XRPUSDT,1,2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,28,2024-01-01,,checksum_status|close|close_datetime_utc|close_time_ms|data_type|date_range|feature_family|high|interval|low|number_of_trades|official_checksum|open|open_datetime_utc|open_time_ms|quote_asset_volume|source|source_file|source_timestamp_unit|source_url|symbol|taker_buy_base_asset_volume|taker_buy_quote_asset_volume|volume,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,OTHER,G:\AlphaFactory_CryptoData\silver\binance_vision\pre2024_metrics_5m_v1_20260612,12,0,0,0,QTUMUSDT|UMAUSDT,2,2026-06,1,2026-06-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TAKER_FLOW,G:\AlphaFactory_CryptoData\gold\features\okx_binance_cross_exchange_crowding_taker_1h_30d_v1_20260527,6,0,0,0,HUMAUSDT|PLUMEUSDT|PUMPUSDT|QTUMUSDT|TRUMPUSDT|UMAUSDT,6,2026-05,1,2026-05-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260519_083705\futures_trade_bar,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260519_083949\futures_trade_bar,11,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SUIUSDT|XRPUSDT,11,2026-05,1,2026-05-01,,,11,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260519_085102\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260520_082447\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260521_010002\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260521_043623\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260522_011014\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260522_013746\futures_trade_bar,1,0,0,0,LINKUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\raw\binance_rest_forward\20260524_044410\futures_trade_bar,12,0,0,0,ADAUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|BTCUSDT|DOGEUSDT|ETHUSDT|LINKUSDT|LTCUSDT|SOLUSDT|SUIUSDT|XRPUSDT,12,2026-05,1,2026-05-01,,,12,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083705\futures_trade_bar\symbol=ETHUSDT\interval=1m,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=ADAUSDT\interval=1m,1,0,0,0,ADAUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=AVAXUSDT\interval=1m,1,0,0,0,AVAXUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=BCHUSDT\interval=1m,1,0,0,0,BCHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=BNBUSDT\interval=1m,1,0,0,0,BNBUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=BTCUSDT\interval=1m,1,0,0,0,BTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=DOGEUSDT\interval=1m,1,0,0,0,DOGEUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=ETHUSDT\interval=1m,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=LINKUSDT\interval=1m,1,0,0,0,LINKUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=LTCUSDT\interval=1m,1,0,0,0,LTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=SUIUSDT\interval=1m,1,0,0,0,SUIUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_083949\futures_trade_bar\symbol=XRPUSDT\interval=1m,1,0,0,0,XRPUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=ADAUSDT\interval=1m,1,0,0,0,ADAUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=AVAXUSDT\interval=1m,1,0,0,0,AVAXUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=BCHUSDT\interval=1m,1,0,0,0,BCHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=BNBUSDT\interval=1m,1,0,0,0,BNBUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=BTCUSDT\interval=1m,1,0,0,0,BTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=DOGEUSDT\interval=1m,1,0,0,0,DOGEUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=ETHUSDT\interval=1m,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=LINKUSDT\interval=1m,1,0,0,0,LINKUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=LTCUSDT\interval=1m,1,0,0,0,LTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=SOLUSDT\interval=1m,1,0,0,0,SOLUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=SUIUSDT\interval=1m,1,0,0,0,SUIUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260519_085102\futures_trade_bar\symbol=XRPUSDT\interval=1m,1,0,0,0,XRPUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=ADAUSDT\interval=1m,1,0,0,0,ADAUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=AVAXUSDT\interval=1m,1,0,0,0,AVAXUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=BCHUSDT\interval=1m,1,0,0,0,BCHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=BNBUSDT\interval=1m,1,0,0,0,BNBUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=BTCUSDT\interval=1m,1,0,0,0,BTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=DOGEUSDT\interval=1m,1,0,0,0,DOGEUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=ETHUSDT\interval=1m,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=LINKUSDT\interval=1m,1,0,0,0,LINKUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=LTCUSDT\interval=1m,1,0,0,0,LTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=SOLUSDT\interval=1m,1,0,0,0,SOLUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=SUIUSDT\interval=1m,1,0,0,0,SUIUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260520_082447\futures_trade_bar\symbol=XRPUSDT\interval=1m,1,0,0,0,XRPUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=ADAUSDT\interval=1m,1,0,0,0,ADAUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=AVAXUSDT\interval=1m,1,0,0,0,AVAXUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=BCHUSDT\interval=1m,1,0,0,0,BCHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=BNBUSDT\interval=1m,1,0,0,0,BNBUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=BTCUSDT\interval=1m,1,0,0,0,BTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=DOGEUSDT\interval=1m,1,0,0,0,DOGEUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=ETHUSDT\interval=1m,1,0,0,0,ETHUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=LINKUSDT\interval=1m,1,0,0,0,LINKUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=LTCUSDT\interval=1m,1,0,0,0,LTCUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=SOLUSDT\interval=1m,1,0,0,0,SOLUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-SR4PA0E,BINANCE,PERPETUAL_OR_FUTURES,TRADES,G:\AlphaFactory_CryptoData\silver\binance_rest_forward\20260521_010002\futures_trade_bar\symbol=SUIUSDT\interval=1m,1,0,0,0,SUIUSDT,1,2026-05,1,2026-05-01,,,1,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
