candidate_id,semantic_bucket,motif_bucket,generation_mode,clue_rows,label_count,horizon_count,best_abs_corr,best_original_score,min_control_ratio,median_control_ratio,median_spread,proposed_subgraph_id,expression,raw_inputs,outside_old_packet,repair_score
a7ffcore11e_4ce0c8b245d5808abe,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,6,2,3,0.0154138129953325,0.0154138129953325,0.4548879040208773,0.6445838561605585,-0.00028010092474015,sgx_c9b44717b08745b74d,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,32))",trade_count;trade_low,False,10.898500451864896
a7ffcore11e_1c294ee13a07d9e36a,liquidity_like,single,seed_field_mul_delta,5,2,3,0.0177321921261381,0.0177321921261381,0.2341736381994437,0.4390726114454555,-4.581724257258927e-05,sgx_3c8b93e2f6fa8e9d5b,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,24))",trade_volume,False,10.886296566123875
a7ffcore11e_12acb7538ac2c1de85,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,6,2,3,0.0133342416774809,0.0133342416774809,0.4475595981928938,0.677679603789628,3.485274070318626e-05,sgx_937cd0fba2796e20b9,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,8))",trade_count;trade_low,False,10.871565637163831
a7ffcore11e_20915977e99a094b82,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,4,3,2,0.010119978779635,0.0396470391109075,0.4719874933434356,0.6362104588515116,9.37714200695937e-06,sgx_bdcfc7dbc663f5d615,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,False,10.848965795531278
a7ffcore11e_6dfea25769981420cd,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0118153601926321,0.0488773822287025,0.3257058563587204,0.6299955049506785,0.0020664029840742,sgx_9fc7469f5ded4460cf,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,96))",trade_volume,False,10.82613593185661
a7ffcore11e_915089a6e339233ea8,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,5,2,3,0.044269395874964,0.044269395874964,0.5480700643549091,0.5674615527175463,0.0002961533312717,sgx_f2162073fcd54989f6,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,False,10.789247788789462
a7ffcore11e_8f6b5c507d07d416bf,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,6,2,3,0.0131176736078085,0.0131176736078085,0.531504369796127,0.6759912800408415,0.00015846476115965,sgx_fcf5e1cb9efacf6dad,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,False,10.699344732563915
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0115658489333795,0.042433495873841,0.330307013346887,0.6743769165574458,0.0018419901684520999,sgx_7d8c802fb97c2a49d9,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,96))",trade_volume,False,10.688055890783046
a7ffcore11e_941cf981f5d72cff80,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,2,2,0.0072070939139141,0.1947093337105136,0.6035123749996998,0.6675756948279978,-0.0975872632853395,sgx_a5269e81ac2e92cb6c,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,8))",open_interest_last;taker_buy_quote_volume,False,10.687161924210871
a7ffcore11e_2672660b483c4cfb0e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,5,2,3,0.0072943214968799,0.0072943214968799,0.2806472848978926,0.6353929225141456,0.0002240190313298,sgx_18a666a26e291293c3,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,8))",trade_count;trade_high,False,10.584591860141812
a7ffcore11e_2d54ba78481e4e85dd,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,1,3,0.0023860761910655,0.1594169170242641,0.320643553094646,0.3561000353728599,-0.0997920738071078,sgx_c6d05e51118f98f2a0,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,False,10.54705123429599
a7ffcore11e_53398432f11d66ec78,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,2,2,0.0174583051324978,0.0174583051324978,0.4264392502298615,0.6239134953658935,-0.0001572167366566,sgx_a9065eb5e6dbd0155d,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,16))",trade_count;trade_low,True,10.496287602190232
a7ffcore11e_27a089db152c503fe2,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,5,2,3,0.0100121846685354,0.0100121846685354,0.3577056350090576,0.4937232796707236,0.0004228297257524,sgx_e4564ad857a18b9dca,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,2))",trade_count;trade_low,False,10.484832423352593
a7ffcore11e_72b29b5706d6db936b,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0046211636264994,0.2745959332241619,0.7599504702391644,0.7599504702391644,0.2745959332241619,sgx_b02933b82a062645b9,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),4)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,True,10.47201772400491
a7ffcore11e_55aaf9f22b9764a1a2,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,3,3,2,0.0209049403698612,0.0655561658569154,0.6729924799736517,0.7176721331004525,0.0002919492067161,sgx_e00b4ae1cea22a9743,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,72))",mark_index_basis_bps;taker_buy_quote_volume,False,10.465138357191003
a7ffcore11e_6265acb2b7aaeed67c,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,6,2,3,0.0092236574451807,0.0092236574451807,0.6147530659945027,0.7035305773479662,0.0001056309726006019,sgx_8d73fe62ef31819a88,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,96))",open_interest_last;top_long_short_account_ratio_last,False,10.454967016914608
a7ffcore11e_4eb3d22fbf77328491,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,5,2,3,0.0142895345083205,0.0142895345083205,0.4659191865304753,0.7305977371676055,-5.958384079021592e-05,sgx_718ac6c9c058f70a32,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,False,10.35395231710546
a7ffcore11e_a48ad1e36a600830e7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,2,2,0.0158542640667193,0.0158542640667193,0.4878181783084518,0.6436670361602183,0.0003233396451719,sgx_cc9660e7e33ee308fd,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,True,10.341448924717483
a7ffcore11e_7dd7c256aff9e3f288,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,5,2,3,0.0130676676367976,0.0130676676367976,0.4649387549641806,0.7107348185308281,0.0001487466782196,sgx_614a2804b552e64c1b,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,False,10.331475842807592
a7ffcore11e_8d768d363bfaad4110,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,5,2,3,0.0161135023119148,0.0161135023119148,0.51629156375968,0.753881929381681,0.0003187626830492,sgx_7093258540977318a1,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,24))",open_interest_last;top_long_short_account_ratio_last,False,10.289686918718937
a7ffcore11e_37bd4029b21e5907ea,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,5,2,3,0.0155273339849962,0.0155273339849962,0.5117833738004,0.6753455856752646,-0.000171360561138,sgx_026fe25d4c5bd5a677,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,8))",trade_count;trade_high,False,10.286979932099124
a7ffcore11e_209eed7b9edd873a00,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,2,2,0.0087606009404006,0.0087606009404006,0.444964295080958,0.5824326844930741,0.0005255415012831,sgx_8f690fa555fd18f57b,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,2))",trade_count;trade_high,True,10.285283428646096
a7ffcore11e_4818a1b365e426cb4f,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,2,2,0.011383810084,0.011383810084,0.4772153355232762,0.4857444773955717,-0.0001826237763425,sgx_5762b9fcfdf2923a1c,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),4)),Delta(trade_count,32))",trade_count;trade_high,True,10.273245530633448
a7ffcore11e_498cf2fdb232c85d26,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,5,2,3,0.0149902491704943,0.0149902491704943,0.5299620787477489,0.6579594618210922,0.0007765761470529,sgx_d5e047159b734dc721,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,False,10.239880825914389
a7ffcore11e_597c2efceacc2a97eb,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,5,2,3,0.0147885454092253,0.0147885454092253,0.5392256901163746,0.7680353896326472,0.0006568402466346,sgx_70171a683b78304599,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,False,10.217319527951757
a7ffcore11e_8591d2d9607675777e,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0109520187495587,0.0109520187495587,0.2688611885105121,0.4205219986343248,0.0001787997559516,sgx_77b35c1d9fde669e31,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,True,10.18131799797015
a7ffcore11e_c30d25ca3e543dc63a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0111012999353765,0.0111012999353765,0.2831675976618348,0.3865273175664935,0.0003683850131491,sgx_b630415009a2cc7f67,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,True,10.155690803383859
a7ffcore11e_4ee210eb705472cf94,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,2,2,0.0036408326990531,0.0036408326990531,0.5079571838945104,0.6177739157100803,-9.563566739555449e-05,sgx_929856bfb0ef8a9d67,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,3))",trade_count;trade_low,True,10.056902286192042
a7ffcore11e_569efbd1f4836d446c,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0084440108226703,0.0084440108226703,0.3184835519112582,0.3399102720209628,0.0003496879924963,sgx_ee3b2dd79402527e18,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,True,10.031913112630889
a7ffcore11e_0e361fe8b6d1b5a25e,liquidity_like,single,seed_field_rank_spread,2,1,2,0.0224931779131641,0.1502685883706677,0.7420515941645321,0.744273380224421,0.046547233759059795,sgx_a3e4694be192086fa7,"Sub(TSRank(Mean(trade_volume,4),2),TSRank(trade_volume,6))",trade_volume,True,10.021268579084289
a7ffcore11e_1f36c1dcba2d435ade,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0091983373890891,0.0091983373890891,0.347166169809517,0.4238684457917008,0.0005792627883396501,sgx_cc270160585cf6f621,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,False,9.989634408162747
a7ffcore11e_ef8ceadfa18fba4a43,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.008404511403944,0.008404511403944,0.3414533390693502,0.4160163824822057,0.0001628839599181,sgx_dcb4a486a56cd57b0a,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,True,9.985183549940178
a7ffcore11e_55b15e2549d259e1de,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0105350549269148,0.0105350549269148,0.3702556213989812,0.4952432736068117,0.0001351991382247,sgx_54e46cefebc20cc382,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,True,9.970189855740333
a7ffcore11e_954ca2e0b13697327e,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0092923843603355,0.0092923843603355,0.3654548178904382,0.5359553389373269,0.0002880562006814,sgx_c21bd8abed3e410a9b,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,False,9.954938051425835
a7ffcore11e_972c137febb8270f5e,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,2,3,0.0067347740424255,0.063679375171373,0.6719300455825671,0.7800456304538548,-0.0006005536833506,sgx_e5a8cc5306e2458733,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,False,9.929727412262327
a7ffcore11e_0479a53abe29d8b423,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0090219914463214,0.0090219914463214,0.3822584485758512,0.5222954591495426,0.0005469824873553,sgx_2e35dc5549853adac0,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,True,9.915922931774725
a7ffcore11e_efeeb5b717de848eab,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0096766885517182,0.0096766885517182,0.3958753472690216,0.5232373685056961,0.0004807561045033,sgx_687da589b895fcd42a,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,False,9.90178307649632
a7ffcore11e_5eeb3173819f50e614,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.0033722267480137,0.1350542481964715,0.6576903608941038,0.7074999376968625,-0.0825795434129924,sgx_802dce27b826cedef7,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,True,9.885704242141223
a7ffcore11e_24d118bdee2c46d2f8,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0081197810634933,0.0081197810634933,0.3960998517312388,0.6100630213734028,9.928914751927711e-05,sgx_d70de00d31f3785af7,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,96))",open_interest_last;top_long_short_account_ratio_last,False,9.870195917807388
a7ffcore11e_ceecd13760f1f015e9,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0092211516152234,0.0092211516152234,0.4419641157056352,0.5838929958192443,0.0005307988926669134,sgx_6568fc64bfd78f6656,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,48))",trade_volume,False,9.800494800893198
a7ffcore11e_222dfcdd27367e4bb3,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,1,3,0.0062919464711087,0.1501805270157171,0.6038088623745068,0.6828940378241609,-0.0500562640086717,sgx_82317355e43a66e1c8,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,48))",open_interest_mean;taker_buy_quote_volume,False,9.795992815565327
a7ffcore11e_72425732c25c5581c6,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0090346962285992,0.0090346962285992,0.4451156559055419,0.5847167195275138,0.0006862119283787018,sgx_c9fbb6c0f757591a3f,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,48))",trade_volume,False,9.7904626127609
a7ffcore11e_a4af4b33c8e3583f45,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,1,3,0.0082107083838015,0.0082107083838015,0.4440597499155435,0.4521858579080128,0.0001012077978469,sgx_b4155228846868cd49,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,True,9.776094667844944
a7ffcore11e_128fbfeb466690f7c9,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,2,0.0056905067339724,0.0384852834512313,0.7829066093318466,0.788207023885984,0.0194819762267835,sgx_f9918771c511f70108,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,96))",trade_count;trade_high,True,9.703892450360932
a7ffcore11e_dbe18bd5192060448c,liquidity_like,single,seed_field_mul_delta,4,2,3,0.0091270917963698,0.0091270917963698,0.4912437102560571,0.5861328001244941,0.0006237251461335144,sgx_909a2e519723397894,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,48))",trade_volume,False,9.70005441541528
a7ffcore11e_304ee6a37c57dbed99,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,2,2,0.0076662077719243,0.0076662077719243,0.746897751588833,0.773895175026478,0.0003404372946373,sgx_15c637e953892c7d81,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,96))",trade_count;trade_high,True,9.659528652260821
a7ffcore11e_7e3618c56bcb4eab93,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0144492364787642,0.0144492364787642,0.5653125230574698,0.6541538347656158,0.00017752472273584998,sgx_9c919f19109c486ed9,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,False,9.658359683460345
a7ffcore11e_49182c09dd3b9c5213,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,2,2,0.0055770872892252,0.1068786465895747,0.523585235709469,0.6722245514758003,-0.0003067331243008,sgx_0200dfa0226c0ec56a,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,False,9.590402460372555
a7ffcore11e_47b0b5c87258e63fb8,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,3,0.0140368501712238,0.0140368501712238,0.6404004244757197,0.703516513976617,-0.00014505113124538705,sgx_22f33c50b9e0cdef43,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,False,9.499936154473035
a7ffcore11e_75b2088e35389d3ce8,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,2,0.0062044693897993,0.0219295991489743,0.7233841757008547,0.7374371851509918,0.0112254875239594,sgx_acfea0bda00315a54b,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,96))",global_long_short_account_ratio_mean;open_interest_last,True,9.491823631577777
a7ffcore11e_1318fb133c8f705c5b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0040187169081614,0.1998836206762764,0.542672316978854,0.542672316978854,0.1998836206762764,sgx_fb31ef9e8575e5e15b,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,24))",trade_count;trade_high,True,9.412327779567821
a7ffcore11e_548540ad19aff09f23,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,2,0.0067111371926659,0.0067111371926659,0.6274608467778283,0.6482524265445753,0.00031249906472445,sgx_9065047f97f71f4932,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,4))",trade_count;trade_high,True,9.379301050297661
a7ffcore11e_3170d54fa686383546,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,2,0.009576204444802,0.009576204444802,0.6878970825847053,0.6937181831617363,-8.217726816999715e-05,sgx_b8f944a5774e3689f6,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),3)),Delta(trade_count,72))",trade_count;trade_low,True,9.315729923726629
a7ffcore11e_835cc04ca784ccc502,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,2,3,0.0117273719650698,0.0117273719650698,0.4625401938587078,0.6325259746759017,-0.0003739262144751,sgx_1cc18b276698eb011d,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,72))",open_interest_last;taker_buy_quote_volume,False,9.309467051583981
a7ffcore11e_3c9e132afdab6a61c6,taker_flow_like|basis_premium_like,gated_sign,seed_field_safe_div,2,2,2,0.0019678910289621,0.1079507376171348,0.4625366202991184,0.5966756514192176,-0.054141955134787006,sgx_3373a49254b12b68a8,"SafeDiv(Delta(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),Abs(Delta(mark_index_basis_bps,8)))",mark_index_basis_bps;taker_buy_quote_volume,False,9.233941511744458
a7ffcore11e_3f9b525882214df808,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0037917072237803,0.1767261417752982,0.4515547463001098,0.4515547463001098,0.1767261417752982,sgx_d7b2db241098f05129,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,24))",trade_count;trade_high,True,9.131413342905745
a7ffcore11e_1f2c1c1b532d84483b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,3,3,1,0.006070622619872,0.0254418175326139,0.1898013158790306,0.2891418345957256,0.0001319590700266,sgx_4739b4e57b1529b73e,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,48))",trade_count;trade_high,False,9.129233718894216
a7ffcore11e_3a5ff4c4fdf2df5a9f,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,3,1,0.0103810429313833,0.0259720736723965,0.2135187735162979,0.2767986308026234,0.0003006865478518,sgx_0c2f1e287e627bd8f9,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,False,9.092403926415335
a7ffcore11e_10950375da87ec66dc,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,4,2,2,0.0456363483325001,0.0456363483325001,0.4105340207096944,0.5176276385925576,-0.00020295482634245001,sgx_02e3f68d9dbfaf7e51,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2)),Delta(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,False,9.091658925230613
a7ffcore11e_ce389ddfa48b59e0f7,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,4,2,2,0.0427226680610346,0.0427226680610346,0.4217302300431453,0.5746797917865636,-3.410177038619999e-05,sgx_8f1d65f51632542257,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,False,9.0109929011344
a7ffcore11e_393e6f44827ee26050,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,3,1,0.0101893984787432,0.0237560324476517,0.2470932943979075,0.3114228349592755,0.0003302228648608,sgx_4ddf93c0f35e66d71e,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,False,8.98093406015722
a7ffcore11e_e8c050ca94b5544a55,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,3,1,0.0093861571474013,0.0357021310609764,0.3984792161307736,0.4953836269512244,0.0001944816282171,sgx_f046fd251b74fcaaf9,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,32))",global_long_short_account_ratio_mean;open_interest_last,False,8.91708418895798
