candidate_id,semantic_bucket,motif_bucket,clue_rows,label_count,horizon_count,best_abs_corr,best_original_score,min_control_ratio,preflight_rank,root_subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,gate_mode,gate_allowed,uses_may,ordinary_alpha_allowed,authorizes_replay,authorizes_search,materialization_status,missing_field_count,label_or_may_token,non_null_ratio,active_ratio,std,clue_rows_from_detail,clue_label_count,clue_horizon_count,min_detail_control_ratio,max_abs_detail_corr,best_detail_score,packet_ready
a7ffcore5_08bebdf81544e01497,open_interest_like|price_like,mean_reversion_gate,3,2,2,0.0031991207963981,0.2856107458974497,0.6373293055592374,51,sg_bcaddb1f410c12e1,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998236,0.998236,0.9984855203,3,2,2,0.6373293055592374,0.0031991207963981,0.2856107458974497,True
a7ffcore5_7851200536e69a684f,taker_flow_like|open_interest_like,flow_x_leverage,3,1,3,0.0063039478055342,0.0063039478055342,0.4110714489197307,52,sg_28df3033812ef512,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Delta(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996521,0.99652,1003308627.583804,3,1,3,0.4110714489197307,0.0063039478055342,0.0063039478055342,True
a7ffcore5_c3db204b4025d59ad1,taker_flow_like|basis_premium_like,gated_sign,3,1,3,0.0068014639613118,0.0068014639613118,0.4878014532532847,53,sg_6091aa996493d780,"Mul(Delta(taker_buy_quote_volume,4),Sign(mark_index_basis_bps))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997906,0.984735,30583443.95121419,3,1,3,0.4878014532532847,0.0068014639613118,0.0068014639613118,True
a7ffcore5_20349c393fc8912b86,taker_flow_like,single,3,1,3,0.0071076826312707,0.0071076826312707,0.520915684505595,54,sg_c9a12f9b344695f7,"Mean(taker_buy_volume,4)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999713,0.999103,1699269657.6680765,3,1,3,0.520915684505595,0.0071076826312707,0.0071076826312707,True
a7ffcore5_6591c5e3e78f0eb755,taker_flow_like|open_interest_like,flow_x_leverage,3,1,3,0.0144262583888288,0.0144262583888288,0.6071160990241528,55,sg_95505a7e84b10953,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996487,0.996487,465395743.20571023,3,1,3,0.6071160990241528,0.0144262583888288,0.0144262583888288,True
a7ffcore5_c84732657e9ffe68d5,liquidity_like,liquidity_shock,3,1,3,0.0144280328905307,0.3385870092057813,0.6415537084609819,56,sg_74cf2751de3b75b6,trade_count,trade_count,exploratory_signal_probe;role_mixed_allowed,liquidity_like;liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;single;smooth_mul;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999928,0.999279,46237.0251084524,3,1,3,0.6415537084609819,0.0144280328905307,0.3385870092057813,True
a7ffcore5_2ba317cc57140f6f9f,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0091869461858415,0.0091869461858415,0.2714599941423371,57,sg_aee678369fed4d37,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996143,0.996143,943471255.8762616,2,2,2,0.2714599941423371,0.0091869461858415,0.0091869461858415,True
a7ffcore5_0c0b5ec3c3ea91900d,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0093719611692536,0.0093719611692536,0.2986234901590072,58,sg_63c82149a8b98085,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996143,0.996143,913826769.5401932,2,2,2,0.2986234901590072,0.0093719611692536,0.0093719611692536,True
a7ffcore5_ead6f57d703b25a5ae,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0086482786199724,0.0086482786199724,0.3633850125270859,59,sg_556e1489b7f5a31f,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996647,0.996646,1160104571.1015992,2,2,2,0.3633850125270859,0.0086482786199724,0.0086482786199724,True
a7ffcore5_7a44af96345ac558cb,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0082935547476876,0.0082935547476876,0.4105869710850531,60,sg_c2c688353fb162c9,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996017,0.996017,1474245552.3243449,2,2,2,0.4105869710850531,0.0082935547476876,0.0082935547476876,True
a7ffcore5_6bc9223f8acc9c7e0b,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0030610359228077,0.0264178923521942,0.4973283309593195,61,sg_cb40ef9615332153,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.995021,0.995021,690557112.7992375,2,2,2,0.4973283309593195,0.0030610359228077,0.0264178923521942,True
a7ffcore5_839f1e819605cbaa66,taker_flow_like|basis_premium_like,gated_sign,2,2,2,0.0026739221390974,0.0913248324672386,0.5667310883998219,62,sg_51d2a12a4780b5fb,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997891,0.9959,34995856.13649937,2,2,2,0.5667310883998219,0.0026739221390974,0.0913248324672386,True
a7ffcore5_5ba658815822f27f2b,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0098429082852181,0.0098429082852181,0.5776899236030608,63,sg_06e25e702f66c3ba,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.995021,0.995021,1607129312.710499,2,2,2,0.5776899236030608,0.0098429082852181,0.0098429082852181,True
a7ffcore5_137b8e94d43629705c,open_interest_like|price_like,mean_reversion_gate,2,2,2,0.0029897553287659,0.3249939978301274,0.5834467404956895,64,sg_fa16588bc2b8e80a,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997025,0.997025,0.9984849803,2,2,2,0.5834467404956895,0.0029897553287659,0.3249939978301274,True
a7ffcore5_acaa29d7e5ccadc8d6,open_interest_like|price_like,mean_reversion_gate,2,2,2,0.0029897553287659,0.3249939978301274,0.5834467404956895,65,sg_188fb125b9196d69,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997025,0.997025,0.9984849803,2,2,2,0.5834467404956895,0.0029897553287659,0.3249939978301274,True
a7ffcore5_3f91329ef2964f3fc7,taker_flow_like|basis_premium_like,gated_sign,2,2,2,0.0021679075933757,0.1483443594260132,0.6153482326928437,66,sg_de441bedbf7fb719,"Mul(taker_buy_quote_volume,Sign(mark_index_basis_bps))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998181,0.984961,34960822.48661163,2,2,2,0.6153482326928437,0.0021679075933757,0.1483443594260132,True
a7ffcore5_eeaa9755bc8fb5cd95,open_interest_like|price_like,mean_reversion_gate,2,2,2,0.0044115248319257,0.0044115248319257,0.6181251474319983,67,sg_59d13eef11af5eda,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(trade_close))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998633,0.998633,0.998485545,2,2,2,0.6181251474319983,0.0044115248319257,0.0044115248319257,True
a7ffcore5_3f920fb235700d5776,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0099117921714469,0.1127156124783773,0.6676145893483179,68,sg_c8903bbdd14d6f79,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997025,0.997024,1710321306.6092598,2,2,2,0.6676145893483179,0.0099117921714469,0.1127156124783773,True
a7ffcore5_65b597049ca5e0b759,open_interest_like,single,2,2,2,0.0062602859078799,0.0062602859078799,0.684130131850276,69,sg_575321e7abde509c,"Delta(open_interest_mean,72)",open_interest_mean,exploratory_signal_probe,open_interest_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.993657,0.993657,1583059733.0863795,2,2,2,0.684130131850276,0.0062602859078799,0.0062602859078799,True
a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,2,2,2,0.0115902652657516,0.0115902652657516,0.7174902586468572,70,sg_badbcc1434e694c4,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.995983,0.995983,607038557.2945733,2,2,2,0.7174902586468572,0.0115902652657516,0.0115902652657516,True
a7ffcore5_e5244edd9837f40696,open_interest_like,single,2,2,2,0.0060594296330484,0.1628211066819239,0.7509054310309137,71,sg_732c6b1df587fc1e,"Delta(open_interest_last,72)",open_interest_last,exploratory_signal_probe,open_interest_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.993657,0.993637,1607980319.7910674,2,2,2,0.7509054310309137,0.0060594296330484,0.1628211066819239,True
a7ffcore5_b9beb4fd43cf7914e2,taker_flow_like|basis_premium_like,gated_sign,2,2,2,0.0027683014041992,0.0027683014041992,0.7816039112096673,72,sg_3cfe55f0e306daa7,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997962,0.997328,34956207.26133672,2,2,2,0.7816039112096673,0.0027683014041992,0.0027683014041992,True
a7ffcore5_90f698d22d9bd905b8,taker_flow_like,single,2,2,1,0.0065441715870775,0.0065441715870775,0.3277149827948883,73,sg_7624d257c7c0cfb3,taker_buy_sell_volume_ratio_last,taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999101,0.998806,1039.5570204835,2,2,1,0.3277149827948883,0.0065441715870775,0.0065441715870775,True
a7ffcore5_047d48e203fb9e72cd,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0054139017857076,0.0054139017857076,0.3562348038134807,74,sg_bed5b22cd02c2ef7,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Delta(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997225,0.993664,0.9891952758,2,2,1,0.3562348038134807,0.0054139017857076,0.0054139017857076,True
a7ffcore5_548e4c9f811a38d9c7,liquidity_like,liquidity_shock,2,2,1,0.0123759184675654,0.0123759184675654,0.4147057025745413,75,sg_1d81b3d17579bfd1,"Delta(trade_count,4)",trade_count,exploratory_signal_probe;role_mixed_allowed,liquidity_like;liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;single;smooth_mul;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999642,0.998724,35107.0200057882,2,2,1,0.4147057025745413,0.0123759184675654,0.0123759184675654,True
a7ffcore5_c0006470328ac9bd1f,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0047985089188536,0.0047985089188536,0.475490322778894,76,sg_bab369d0ea2afdca,"Mul(Neg(ZScore(open_interest_last)),Sign(Delta(trade_return_24h,4)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.954064,0.953538,0.9924540491,2,2,1,0.475490322778894,0.0047985089188536,0.0047985089188536,True
a7ffcore5_c105fe668fa7685fa6,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0042217998040242,0.0042217998040242,0.5103428182086022,77,sg_e42174b9234057db,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(trade_close))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997025,0.997025,0.9984849803,2,2,1,0.5103428182086022,0.0042217998040242,0.0042217998040242,True
a7ffcore5_fe463430faa60b809b,taker_flow_like,single,2,2,1,0.0044529644195461,0.6101802164023401,0.5246033916232509,78,sg_ac0894388f9ce0ff,"Delta(taker_buy_sell_volume_ratio_last,8)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998308,0.998301,1470.7357972371,2,2,1,0.5246033916232509,0.0044529644195461,0.6101802164023401,True
a7ffcore5_2904ff05e6bb681dbc,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0044330569925102,0.0044330569925102,0.5961546015129917,79,sg_3adf84cae476480c,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998351,0.991704,0.9820807538,2,2,1,0.5961546015129917,0.0044330569925102,0.0044330569925102,True
a7ffcore5_c50f6e97fe917f4167,taker_flow_like,single,2,2,1,0.0037236981397896,0.4899407833024907,0.6358889966529754,80,sg_ee23a01dd8f6c8de,"Delta(taker_buy_sell_volume_ratio_last,24)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997097,0.997088,1471.6294298117,2,2,1,0.6358889966529754,0.0037236981397896,0.4899407833024907,True
a7ffcore5_6681094b87ee50474f,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0054795191326754,0.0054795191326754,0.6601656296231382,81,sg_f7d40cc263418ecb,"Mul(Neg(ZScore(open_interest_mean)),Sign(Mean(trade_return_1h,4)))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998461,0.998305,0.9962960847,2,2,1,0.6601656296231382,0.0054795191326754,0.0054795191326754,True
a7ffcore5_abd21a5a171736e21e,liquidity_like,single,2,2,1,0.0035705036349589,0.0035705036349589,0.666374014616012,82,sg_e50525d06fd5073e,"Delta(trade_count_168h,72)",trade_count_168h,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.950125,0.94963,13017.2248597483,2,2,1,0.666374014616012,0.0035705036349589,0.0035705036349589,True
a7ffcore5_b8522de8b6805b1c4c,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0044010524791434,0.0044010524791434,0.6679189775540779,83,sg_310b29cbdfb9d4f8,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(Mean(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998422,0.998422,0.99832984,2,2,1,0.6679189775540779,0.0044010524791434,0.0044010524791434,True
a7ffcore5_c77ef7fab4afe5c763,taker_flow_like|open_interest_like,flow_x_leverage,2,2,1,0.0059516644988308,0.0215380473304909,0.6759265580421068,84,sg_36655ce4733ebefe,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.995021,0.995021,678743932.3204086,2,2,1,0.6759265580421068,0.0059516644988308,0.0215380473304909,True
a7ffcore5_89d2049d11221f570d,volatility_like,single,2,2,1,0.0071418152825404,0.0071418152825404,0.6864894204018173,85,sg_8bdc602e1d736006,"Delta(realized_vol_24h,8)",realized_vol_24h,exploratory_signal_probe,volatility_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.9555,0.954904,0.0049943836,2,2,1,0.6864894204018173,0.0071418152825404,0.0071418152825404,True
a7ffcore5_1479da223c6a1f7e4c,open_interest_like|price_like,mean_reversion_gate,2,2,1,0.0067575867187713,0.0067575867187713,0.6993036651017285,86,sg_3cb408b007f039e6,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(trade_return_1h))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996677,0.976743,0.9384245895,2,2,1,0.6993036651017285,0.0067575867187713,0.0067575867187713,True
a7ffcore5_2b46573dd56cadfafc,taker_flow_like,single,2,2,1,0.0021607887279634,0.0021607887279634,0.719949280402878,87,sg_14bb305035367bea,"Delta(taker_buy_sell_volume_ratio_mean,8)",taker_buy_sell_volume_ratio_mean,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998308,0.998308,4197.5460661843,2,2,1,0.719949280402878,0.0021607887279634,0.0021607887279634,True
a7ffcore5_a9fcffd50c32f8b796,taker_flow_like,single,2,2,1,0.0021852501201054,0.0021852501201054,0.7623386873811265,88,sg_59f15f074d78fbf6,"Delta(taker_buy_sell_volume_ratio_mean,72)",taker_buy_sell_volume_ratio_mean,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.993657,0.993657,4207.3569311668,2,2,1,0.7623386873811265,0.0021852501201054,0.0021852501201054,True
a7ffcore5_736118f153d95df58b,liquidity_like,single,2,2,1,0.0043021586178214,0.0043021586178214,0.7770784502150789,89,sg_52aecc73d864952d,"Delta(log_quote_volume_168h,24)",log_quote_volume_168h,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.953565,0.926849,0.1579302122,2,2,1,0.7770784502150789,0.0043021586178214,0.0043021586178214,True
a7ffcore5_5a0eb1293d5ed37629,taker_flow_like,single,2,1,2,0.0035175773223315,0.0719142400164853,0.2649021825473412,90,sg_08f6a4d92e9c9d7e,"Mean(taker_buy_sell_volume_ratio_last,24)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996821,0.996821,212.4535734841,2,1,2,0.2649021825473412,0.0035175773223315,0.0719142400164853,True
a7ffcore5_7fba8dd1c3da4e1fde,taker_flow_like|open_interest_like,flow_x_leverage,2,1,2,0.0040948565592989,0.1137181184148924,0.3200059987758075,91,sg_f3410e91ce2d5c7b,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996647,0.996647,1538220107.5147543,2,1,2,0.3200059987758075,0.0040948565592989,0.1137181184148924,True
a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,2,1,2,0.0047049922180379,0.1022719086550651,0.3231252336827962,92,sg_f8dba00fa89c7b04,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996143,0.996143,1392773337.3338385,2,1,2,0.3231252336827962,0.0047049922180379,0.1022719086550651,True
a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,2,1,2,0.0122888129568727,0.0122888129568727,0.3602040971489004,93,sg_f04002ec780da8fd,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996521,0.99652,948596055.5941292,2,1,2,0.3602040971489004,0.0122888129568727,0.0122888129568727,True
a7ffcore5_b064580d00c38b06a9,taker_flow_like|open_interest_like,flow_x_leverage,2,1,2,0.0059996565797885,0.0059996565797885,0.3660427248713155,94,sg_5476d0a32efc7976,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996017,0.996017,517289807.2093641,2,1,2,0.3660427248713155,0.0059996565797885,0.0059996565797885,True
a7ffcore5_43ed9e3126d2bf4c9c,taker_flow_like|open_interest_like,flow_x_leverage,2,1,2,0.0043916332007197,0.1084391756857824,0.3963051082494839,95,sg_2e0a2a26f0cd1a74,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996647,0.996646,1562610089.470748,2,1,2,0.3963051082494839,0.0043916332007197,0.1084391756857824,True
a7ffcore5_cc640529861c49f97b,taker_flow_like,single,2,1,2,0.0038063417648295,0.50642089302053,0.5192825073767586,96,sg_86f325cfbab2b0b1,"Mean(taker_buy_sell_volume_ratio_last,8)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998407,0.998407,367.6757525622,2,1,2,0.5192825073767586,0.0038063417648295,0.50642089302053,True
a7ffcore5_6695074813549a8bc9,taker_flow_like,single,2,1,2,0.0013158412971376,0.1992655937036732,0.6029747866612186,97,sg_e58e26c2d98fff59,"Mean(taker_buy_sell_volume_ratio_mean,8)",taker_buy_sell_volume_ratio_mean,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998407,0.998407,1049.3471899948,2,1,2,0.6029747866612186,0.0013158412971376,0.1992655937036732,True
a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,2,1,2,0.0069348743696825,0.0069348743696825,0.653228881299192,98,sg_eecb865fab2bc504,"Mean(trade_volume,4)",trade_volume,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999713,0.999103,3450730182.942656,2,1,2,0.653228881299192,0.0069348743696825,0.0069348743696825,True
a7ffcore5_3d81d9a5ae054ace1c,open_interest_like,delta_x_divergence,2,1,2,0.00263645699423,0.1158582280539641,0.6737597869779712,99,sg_677617067abd1520,"Delta(open_interest_mean,8)",open_interest_mean,exploratory_signal_probe;role_mixed_allowed,open_interest_like;open_interest_like|price_like;taker_flow_like|open_interest_like,delta_x_divergence;flow_x_leverage;gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;single;smooth_mul;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998308,0.998308,635808807.8535919,2,1,2,0.6737597869779712,0.00263645699423,0.1158582280539641,True
a7ffcore5_5868db3efa1fa51de5,liquidity_like,single,2,1,2,0.0057201892259636,0.3723178787524177,0.7261935402489217,100,sg_eb8a24b1083f7b7a,trade_quote_volume,trade_quote_volume,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999928,0.999279,70332810.7842824,2,1,2,0.7261935402489217,0.0057201892259636,0.3723178787524177,True
a7ffcore5_e150c9b8e60f09f485,taker_flow_like,single,1,1,1,0.0012475609635602,0.0498763244903251,0.3602846336966814,101,sg_26d7e126c24cb48c,"Mean(taker_buy_sell_volume_ratio_mean,24)",taker_buy_sell_volume_ratio_mean,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996821,0.996821,613.910068658,1,1,1,0.3602846336966814,0.0012475609635602,0.0498763244903251,True
