timestamp,n_obs,ic_spearman,decile_spread,signal_name,field_family,label_horizon
2026-04-27 11:00:00+00:00,218,0.09015199479266096,0.002584787545129346,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 12:00:00+00:00,218,0.09321827358529691,-0.00048443404187924633,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 13:00:00+00:00,218,0.10564010941372738,-0.008447877747403486,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 14:00:00+00:00,218,0.19073101544217624,0.007471875467497429,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 15:00:00+00:00,218,0.21528155859049672,0.01048218419305429,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 16:00:00+00:00,218,0.07755969419295936,0.003777357086377004,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 17:00:00+00:00,218,-0.00780489613482246,-0.008984304655985207,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 18:00:00+00:00,218,-0.12703559332590234,-0.004783880002243527,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 19:00:00+00:00,218,0.004512486313304112,0.004604587424837681,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 20:00:00+00:00,218,0.01546384140692785,-0.0029735010581589966,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 21:00:00+00:00,218,0.004232778505091045,-0.0027744163427644124,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 22:00:00+00:00,218,0.06667788156260188,0.004092064618226704,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-27 23:00:00+00:00,218,0.028883867862653508,0.008536557904640408,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 00:00:00+00:00,218,0.05450274054088455,0.003996345893403739,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 01:00:00+00:00,218,0.06880530628602625,0.0015716503496252068,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 02:00:00+00:00,218,0.22253568112831304,0.014322875963553357,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 03:00:00+00:00,218,0.2518974772287496,0.015866515407751955,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 04:00:00+00:00,218,0.09361134007448575,0.009805920894979555,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 05:00:00+00:00,218,0.08242358750705552,0.00724830771756512,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 06:00:00+00:00,218,0.17972710300283845,0.0026491528335157635,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 07:00:00+00:00,218,0.03529882438806699,0.0010235894167146555,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 08:00:00+00:00,218,0.08412902634863709,0.01136594582321003,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 09:00:00+00:00,218,-0.003846641836977941,-0.003528440383231768,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 10:00:00+00:00,218,-0.11084370888740967,5.139099981948947e-05,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 11:00:00+00:00,218,-0.019301365146531173,-0.003548404181244956,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 12:00:00+00:00,218,-0.10902393208221901,-0.0044196613586395,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 13:00:00+00:00,218,0.03433808369875726,-0.000488503998610502,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 14:00:00+00:00,218,-0.024427878994874704,-0.007241362077211775,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 15:00:00+00:00,218,-0.09423823906598852,-0.0038455839283252783,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 16:00:00+00:00,218,-0.02032209422326108,0.0023473672008755683,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 17:00:00+00:00,218,-0.002039813106485267,-0.0017581802719964551,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 18:00:00+00:00,218,-0.0493791838821744,-0.00938448079120846,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 19:00:00+00:00,218,0.005271097209138736,-0.003670068466904923,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 20:00:00+00:00,218,-0.030576443093191533,0.00041128709650097527,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 21:00:00+00:00,218,-0.019617361201794196,-0.004637028620710639,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 22:00:00+00:00,218,0.04586677466590678,0.006684816790354711,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-28 23:00:00+00:00,218,-0.07366528929529345,-0.0008150534310724729,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 00:00:00+00:00,218,-0.13260742533450054,-0.009322688495976977,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 01:00:00+00:00,218,-0.0294075323495214,-0.002356854805949332,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 02:00:00+00:00,218,-0.020007427572946077,-0.00015990633536656137,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 03:00:00+00:00,218,-0.036359535991011535,-0.0029028473704776044,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 04:00:00+00:00,218,0.03986531058768154,0.0051885636668759965,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 05:00:00+00:00,218,0.0013881917202721878,0.0001928490594984289,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 06:00:00+00:00,218,-0.04879772200900332,-0.007077905671450351,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 07:00:00+00:00,218,0.0859431730581097,0.0033657890268650216,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 08:00:00+00:00,218,-0.02998391019317555,-0.0032295162702080807,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 09:00:00+00:00,218,0.05439345676355543,0.00501695660855447,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 10:00:00+00:00,218,0.1869682135300554,0.009063900937763094,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 11:00:00+00:00,218,0.09408785382494785,0.005435635127451394,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 12:00:00+00:00,218,0.11417667564696868,0.003718987132055096,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 13:00:00+00:00,218,-0.07448396019939277,-0.005092860359053724,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 14:00:00+00:00,218,-0.012968362735119738,0.005028531228435485,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 15:00:00+00:00,218,-0.09917834022673253,-0.007815356873251246,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 16:00:00+00:00,218,-0.1576551827389261,-0.009301081295878113,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 17:00:00+00:00,218,0.02199809625702456,-0.0005869244425972457,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 18:00:00+00:00,218,-0.04038146450186343,-0.004722925776470351,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 19:00:00+00:00,218,-0.11489969076087556,-0.0013477287501408568,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 20:00:00+00:00,218,-0.04595736068436411,-0.00135259521406836,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 21:00:00+00:00,218,0.0649258737223042,0.0026995822907380685,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 22:00:00+00:00,218,0.10334484506571558,0.013494394209516447,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-29 23:00:00+00:00,218,0.034373341205625386,0.0030605778369832796,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 00:00:00+00:00,218,0.17659316559730254,0.01500545366355556,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 01:00:00+00:00,218,0.08659193622258977,-0.0015839537268948906,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 02:00:00+00:00,218,0.06861164893161158,0.001281605519575972,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 03:00:00+00:00,218,0.041436530489926265,-0.009734757175870721,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 04:00:00+00:00,218,0.11550445960649403,0.004628899267770631,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 05:00:00+00:00,218,0.05616673379397118,0.001987220730076314,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 06:00:00+00:00,218,0.03960468926840547,0.001239672614687857,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 07:00:00+00:00,218,-0.11655331686421906,0.0013946618383252995,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 08:00:00+00:00,218,-0.05276811814678669,-0.007609589860859136,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 09:00:00+00:00,218,0.0518074277993218,0.0043597372666932125,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 10:00:00+00:00,218,0.06418869857580912,0.0016441460533430843,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 11:00:00+00:00,218,0.09725665017159732,-0.001894185816781524,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 12:00:00+00:00,218,0.015236069080111422,-0.004909674888200361,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 13:00:00+00:00,218,0.010662718979570475,-0.0013684624428407662,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 14:00:00+00:00,218,0.019476017688095284,-0.003497867651377222,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 15:00:00+00:00,218,0.037638144299641754,0.0003006625837935572,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 16:00:00+00:00,218,0.06562897496812108,0.0019540074724992817,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 17:00:00+00:00,218,0.14770092742100538,0.005025292592301302,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 18:00:00+00:00,218,0.12112349282520704,0.0028776762854018398,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-30 19:00:00+00:00,218,0.00462577122757208,0.004388097739821744,mark_basis_okx_contract_unit_minus_binance,basis,4h
2026-04-26 17:00:00+00:00,103,-0.08339374865189444,-0.006961749010160757,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 18:00:00+00:00,198,-0.13178016850177382,-0.006636772225510703,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 19:00:00+00:00,218,-0.007083571640483162,-0.0018311032554867539,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 20:00:00+00:00,218,-0.15428330666101983,0.002494846048432607,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 21:00:00+00:00,218,-0.11776188290490382,0.02056716729967685,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 22:00:00+00:00,218,-0.15906322596572728,-0.003743219116807188,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-26 23:00:00+00:00,218,-0.07422529142242892,-0.015199622833274511,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-27 00:00:00+00:00,218,-0.011163457756274786,-0.0036368248325104463,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-27 01:00:00+00:00,218,-0.07914994076974825,0.0001650089330609561,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-27 02:00:00+00:00,218,-0.06699222720375105,0.0027571586226408096,mark_basis_okx_contract_unit_minus_binance,basis,12h
2026-04-27 03:00:00+00:00,218,0.042241080010990174,-0.00605180985491028,mark_basis_okx_contract_unit_minus_binance,basis,12h
