numeric_probe_id,label_family,horizon_h,max_abs_ic,median_control_ratio,clean_rows,eval_rows
a7ffcore30_0020,L5,24,0.0083266372576066,0.4871830849371091,1,7428
a7ffcore30_0021,L0,4,0.0154891740956651,0.2565987906246267,1,8967
a7ffcore30_0021,L0,8,0.0011514423272062,1.526454218451724,0,8967
a7ffcore30_0021,L0,24,0.0028426797709197,5.630410904018355,0,8967
a7ffcore30_0021,L1,4,0.0154891740956651,0.2565987906246267,1,8967
a7ffcore30_0021,L1,8,0.0011514423272062,1.526454218451724,0,8967
a7ffcore30_0021,L1,24,0.0028426797709197,5.630410904018355,0,8967
a7ffcore30_0021,L5,4,0.0154940322170279,0.2565183346162443,1,8967
a7ffcore30_0021,L5,8,0.0012543647357322,1.4012065811858252,0,8967
a7ffcore30_0021,L5,24,0.0026932375579902,5.942830709052908,0,8967
a7ffcore30_0022,L0,4,0.0124815508863252,0.8604326194964244,1,9030
a7ffcore30_0022,L0,8,0.0040332849585924,2.0248100979495445,0,9030
a7ffcore30_0022,L0,24,0.0078187569638569,0.0192766551842476,1,9030
a7ffcore30_0022,L1,4,0.0124815508863252,0.8604326194964244,1,9030
a7ffcore30_0022,L1,8,0.0040332849585924,2.0248100979495445,0,9030
a7ffcore30_0022,L1,24,0.0078187569638569,0.0192766551842476,1,9030
a7ffcore30_0022,L5,4,0.0124352530966571,0.8636361027651501,1,9030
a7ffcore30_0022,L5,8,0.0040705332183229,2.0062816571139983,0,9030
a7ffcore30_0022,L5,24,0.0078890614197158,0.0191048686421456,1,9030
a7ffcore30_0023,L0,4,0.0031551676441155,0.1490534239571562,1,9006
a7ffcore30_0023,L0,8,0.0068125624118801,0.489171262903147,1,9006
a7ffcore30_0023,L0,24,0.0047408365737179,3.728955099349645,0,9006
a7ffcore30_0023,L1,4,0.0031551676441155,0.1490534239571562,1,9006
a7ffcore30_0023,L1,8,0.0068125624118801,0.489171262903147,1,9006
a7ffcore30_0023,L1,24,0.0047408365737179,3.728955099349645,0,9006
a7ffcore30_0023,L5,4,0.003143510515737,0.1496061608851533,1,9006
a7ffcore30_0023,L5,8,0.0069062730014258,0.482533743536555,1,9006
a7ffcore30_0023,L5,24,0.0045681417377173,3.869925144794701,0,9006
a7ffcore30_0025,L0,4,0.0102938558883567,5.157132231072031,0,9018
a7ffcore30_0025,L0,8,0.0325971453375651,0.0122040601282271,1,9018
a7ffcore30_0025,L0,24,0.0147489333054421,3.97738471054056,0,9018
a7ffcore30_0025,L1,4,0.0102938558883567,5.157132231072031,0,9018
a7ffcore30_0025,L1,8,0.0325971453375651,0.0122040601282271,1,9018
a7ffcore30_0025,L1,24,0.0147489333054421,3.97738471054056,0,9018
a7ffcore30_0025,L5,4,0.010289325118627,5.159403106572993,0,9018
a7ffcore30_0025,L5,8,0.0325932528097432,0.0122055176274957,1,9018
a7ffcore30_0025,L5,24,0.014847799969938,3.950900602857253,0,9018
a7ffcore30_0026,L0,4,0.0022589339443325,0.4385487535389154,1,8994
a7ffcore30_0026,L0,8,0.0133427855086409,2.8748350198266936,0,8994
a7ffcore30_0026,L0,24,0.0259882915326887,0.7916796128723811,1,8994
a7ffcore30_0026,L1,4,0.0022589339443325,0.4385487535389154,1,8994
a7ffcore30_0026,L1,8,0.0133427855086409,2.8748350198266936,0,8994
a7ffcore30_0026,L1,24,0.0259882915326887,0.7916796128723811,1,8994
a7ffcore30_0026,L5,4,0.0022822745349784,0.4340637617937247,1,8994
a7ffcore30_0026,L5,8,0.0133664111226283,2.8697536455706185,0,8994
a7ffcore30_0026,L5,24,0.0259857492318821,0.7917570663882666,1,8994
a7ffcore30_0028,L0,4,0.0330006253225564,0.1819831729227363,1,8886
a7ffcore30_0028,L0,8,0.0145557269252975,0.8274960011447826,1,8886
a7ffcore30_0028,L0,24,0.0029538099541773,0.4387860182595959,1,8886
a7ffcore30_0028,L1,4,0.0330006253225564,0.1819831729227363,1,8886
a7ffcore30_0028,L1,8,0.0145557269252975,0.8274960011447826,1,8886
a7ffcore30_0028,L1,24,0.0029538099541773,0.4387860182595959,1,8886
a7ffcore30_0028,L5,4,0.0330340587256734,0.1817989897847456,1,8886
a7ffcore30_0028,L5,8,0.0144994230525572,0.8307093170235872,1,8886
a7ffcore30_0028,L5,24,0.003057913756764,0.4238479651560378,1,8886
a7ffcore30_0029,L0,4,0.0075682286487856,1.6080848291526042,0,8967
a7ffcore30_0029,L0,8,0.0002066968192185,10.811315013019591,0,8967
a7ffcore30_0029,L0,24,0.0082398892571461,0.2884510883810172,1,8967
a7ffcore30_0029,L1,4,0.0075682286487856,1.6080848291526042,0,8967
a7ffcore30_0029,L1,8,0.0002066968192185,10.811315013019591,0,8967
a7ffcore30_0029,L1,24,0.0082398892571461,0.2884510883810172,1,8967
a7ffcore30_0029,L5,4,0.007544932077825,1.613050129963963,0,8967
a7ffcore30_0029,L5,8,0.0001505768449435,14.840664221972652,0,8967
a7ffcore30_0029,L5,24,0.0081142755465958,0.2929164786491138,1,8967
a7ffcore30_0030,L0,4,0.0085525432584286,1.62664691566188,0,9030
a7ffcore30_0030,L0,8,0.0257175694909414,0.4882210146411696,1,9030
a7ffcore30_0030,L0,24,0.004339803284173,1.525540906995441,0,9030
a7ffcore30_0030,L1,4,0.0085525432584286,1.62664691566188,0,9030
a7ffcore30_0030,L1,8,0.0257175694909414,0.4882210146411696,1,9030
a7ffcore30_0030,L1,24,0.004339803284173,1.525540906995441,0,9030
a7ffcore30_0030,L5,4,0.0084969113081013,1.6372970832911082,0,9030
a7ffcore30_0030,L5,8,0.0257506769759298,0.4875933119481236,1,9030
a7ffcore30_0030,L5,24,0.0042286857701932,1.5656276578644388,0,9030
a7ffcore30_0031,L0,4,0.00990865463827,0.2294520956303805,1,9030
a7ffcore30_0031,L0,8,0.0320522815529403,0.2765254137634186,1,9030
a7ffcore30_0031,L0,24,0.0195964914134382,0.375288347693721,1,9030
a7ffcore30_0031,L1,4,0.00990865463827,0.2294520956303805,1,9030
a7ffcore30_0031,L1,8,0.0320522815529403,0.2765254137634186,1,9030
a7ffcore30_0031,L1,24,0.0195964914134382,0.375288347693721,1,9030
a7ffcore30_0031,L5,4,0.0098669712463371,0.230421424558566,1,9030
a7ffcore30_0031,L5,8,0.0319787166692008,0.2771615418322465,1,9030
a7ffcore30_0031,L5,24,0.0196491748290106,0.3742821237099222,1,9030
a7ffcore30_0032,L0,4,0.0192342424832066,1.3158239580498423,0,9030
a7ffcore30_0032,L0,8,0.0135032786382605,4.325139572262147,0,9030
a7ffcore30_0032,L0,24,0.0295072506072105,0.9940190550305804,1,9030
a7ffcore30_0032,L1,4,0.0192342424832066,1.3158239580498423,0,9030
a7ffcore30_0032,L1,8,0.0135032786382605,4.325139572262147,0,9030
a7ffcore30_0032,L1,24,0.0295072506072105,0.9940190550305804,1,9030
a7ffcore30_0032,L5,4,0.0192994856007674,1.3113757331327651,0,9030
a7ffcore30_0032,L5,8,0.0135825457332975,4.2998982639674095,0,9030
a7ffcore30_0032,L5,24,0.0295468058223784,0.9926883312796504,1,9030
a7ffcore30_0034,L0,4,0.0081383561327414,2.6834652000265176,0,9030
a7ffcore30_0034,L0,8,0.0035394380278842,3.722674997421684,0,9030
a7ffcore30_0034,L0,24,0.0019923399986233,0.1554288699522904,1,9030
a7ffcore30_0034,L1,4,0.0081383561327414,2.6834652000265176,0,9030
a7ffcore30_0034,L1,8,0.0035394380278842,3.722674997421684,0,9030
a7ffcore30_0034,L1,24,0.0019923399986233,0.1554288699522904,1,9030
a7ffcore30_0034,L5,4,0.0080871907579058,2.700442725344065,0,9030
a7ffcore30_0034,L5,8,0.0035581603884816,3.703086997868216,0,9030
a7ffcore30_0034,L5,24,0.0021509525717982,0.1439674542657635,1,9030
a7ffcore30_0036,L0,4,0.0093036505200669,1.3614944083721865,0,8886
a7ffcore30_0036,L0,8,0.0056730810698208,0.9593307181689305,1,8886
a7ffcore30_0036,L0,24,0.0089367404960337,0.5247921297666631,1,8886
a7ffcore30_0036,L1,4,0.0093036505200669,1.3614944083721865,0,8886
a7ffcore30_0036,L1,8,0.0056730810698208,0.9593307181689305,1,8886
a7ffcore30_0036,L1,24,0.0089367404960337,0.5247921297666631,1,8886
a7ffcore30_0036,L5,4,0.0092707164468108,1.3663310951594088,0,8886
a7ffcore30_0036,L5,8,0.0056401707135626,0.9649284051380164,1,8886
a7ffcore30_0036,L5,24,0.008843061097481,0.5303515401315073,1,8886
a7ffcore30_0037,L0,4,0.006546241490992,0.2862954033545432,1,9030
a7ffcore30_0037,L0,8,0.0045998794392111,1.4119323498024443,0,9030
a7ffcore30_0037,L0,24,0.0012146803127115,6.027416867605242,0,9030
a7ffcore30_0037,L1,4,0.006546241490992,0.2862954033545432,1,9030
a7ffcore30_0037,L1,8,0.0045998794392111,1.4119323498024443,0,9030
a7ffcore30_0037,L1,24,0.0012146803127115,6.027416867605242,0,9030
a7ffcore30_0037,L5,4,0.0065463174977317,0.2862920792907669,1,9030
a7ffcore30_0037,L5,8,0.0044838781345802,1.4484600950229718,0,9030
a7ffcore30_0037,L5,24,0.0010150614806336,7.212748744719667,0,9030
a7ffcore30_0038,L0,4,0.0206317167104866,0.4609045211379096,1,9030
a7ffcore30_0038,L0,8,0.0094112883074154,2.8386802465530088,0,9030
a7ffcore30_0038,L0,24,0.0031508837182847,3.32882590186025,0,9030
a7ffcore30_0038,L1,4,0.0206317167104866,0.4609045211379096,1,9030
a7ffcore30_0038,L1,8,0.0094112883074154,2.8386802465530088,0,9030
a7ffcore30_0038,L1,24,0.0031508837182847,3.32882590186025,0,9030
a7ffcore30_0038,L5,4,0.0206226677181309,0.461106760796873,1,9030
a7ffcore30_0038,L5,8,0.0093325533320261,2.86262904035575,0,9030
a7ffcore30_0038,L5,24,0.0031836519956706,3.2945634082185182,0,9030
a7ffcore30_0039,L0,4,0.0191548556872347,0.2891178657504931,1,9030
a7ffcore30_0039,L0,8,0.0092719617957879,3.3040857604887046,0,9030
a7ffcore30_0039,L0,24,0.0002993344469744,79.19606127512311,0,9030
a7ffcore30_0039,L1,4,0.0191548556872347,0.2891178657504931,1,9030
a7ffcore30_0039,L1,8,0.0092719617957879,3.3040857604887046,0,9030
a7ffcore30_0039,L1,24,0.0002993344469744,79.19606127512311,0,9030
a7ffcore30_0039,L5,4,0.0191829437152391,0.2886945339403713,1,9030
a7ffcore30_0039,L5,8,0.0091607133106607,3.3442108558818737,0,9030
a7ffcore30_0039,L5,24,0.0003179371562019,74.56226293690514,0,9030
a7ffcore30_0040,L0,4,0.0036539566961029,3.287332463774939,0,8886
a7ffcore30_0040,L0,8,0.017074212986368,0.3852898049656172,1,8886
a7ffcore30_0040,L0,24,0.0185521577227064,0.209205040227859,1,8886
a7ffcore30_0040,L1,4,0.0036539566961029,3.287332463774939,0,8886
a7ffcore30_0040,L1,8,0.017074212986368,0.3852898049656172,1,8886
a7ffcore30_0040,L1,24,0.0185521577227064,0.209205040227859,1,8886
a7ffcore30_0040,L5,4,0.0036209559482579,3.317292618305864,0,8886
a7ffcore30_0040,L5,8,0.0170368511261445,0.3861347464919082,1,8886
a7ffcore30_0040,L5,24,0.0184545518525799,0.2103115227392162,1,8886
a7ffcore30_0041,L0,4,0.0120276139408762,0.6736643424071206,1,8886
a7ffcore30_0041,L0,8,0.0171429394442811,0.2312162235816506,1,8886
a7ffcore30_0041,L0,24,0.0086904445880255,0.050034555453629,1,8886
a7ffcore30_0041,L1,4,0.0120276139408762,0.6736643424071206,1,8886
a7ffcore30_0041,L1,8,0.0171429394442811,0.2312162235816506,1,8886
a7ffcore30_0041,L1,24,0.0086904445880255,0.050034555453629,1,8886
a7ffcore30_0041,L5,4,0.0120301285667071,0.6735235281501011,1,8886
a7ffcore30_0041,L5,8,0.0172382524956857,0.2299377922249398,1,8886
a7ffcore30_0041,L5,24,0.0088762449263088,0.048987216589168,1,8886
a7ffcore30_0044,L0,4,0.0123015576618341,0.523522467643488,1,8886
a7ffcore30_0044,L0,8,0.021145428532373,1.4390734920530814,0,8886
a7ffcore30_0044,L0,24,0.0077973828009764,4.185713588097038,0,8886
a7ffcore30_0044,L1,4,0.0123015576618341,0.523522467643488,1,8886
a7ffcore30_0044,L1,8,0.021145428532373,1.4390734920530814,0,8886
a7ffcore30_0044,L1,24,0.0077973828009764,4.185713588097038,0,8886
a7ffcore30_0044,L5,4,0.0123394672607456,0.5219140898471268,1,8886
a7ffcore30_0044,L5,8,0.0210987215492685,1.442259219583385,0,8886
a7ffcore30_0044,L5,24,0.0077602599154354,4.205736853826312,0,8886
a7ffcore30_0045,L0,4,0.0043134492512253,7.473000204245039,0,9018
a7ffcore30_0045,L0,8,0.0203015036979264,0.1840651939521615,1,9018
a7ffcore30_0045,L0,24,0.0139211631799293,6.860913809790637,0,9018
a7ffcore30_0045,L1,4,0.0043134492512253,7.473000204245039,0,9018
a7ffcore30_0045,L1,8,0.0203015036979264,0.1840651939521615,1,9018
a7ffcore30_0045,L1,24,0.0139211631799293,6.860913809790637,0,9018
a7ffcore30_0045,L5,4,0.0043088489521658,7.480978675575573,0,9018
a7ffcore30_0045,L5,8,0.0203298787769313,0.1838082881328575,1,9018
a7ffcore30_0045,L5,24,0.0140850732852465,6.781072334881772,0,9018
a7ffcore30_0047,L0,4,0.0186126532084867,0.4884411404916781,1,8910
a7ffcore30_0047,L0,8,0.0107147527201502,0.1728670988609312,1,8910
a7ffcore30_0047,L0,24,0.0155626892535153,3.0372160638580192,0,8910
a7ffcore30_0047,L1,4,0.0186126532084867,0.4884411404916781,1,8910
a7ffcore30_0047,L1,8,0.0107147527201502,0.1728670988609312,1,8910
a7ffcore30_0047,L1,24,0.0155626892535153,3.0372160638580192,0,8910
a7ffcore30_0047,L5,4,0.0185422703761533,0.490295167444393,1,8910
a7ffcore30_0047,L5,8,0.0107102980412641,0.1729389985728279,1,8910
a7ffcore30_0047,L5,24,0.0155545570327659,3.038803978567198,0,8910
a7ffcore30_0050,L0,4,0.010001538979355,2.258388932404458,0,9030
a7ffcore30_0050,L0,8,0.018649071134371,0.1032121277720217,1,9030
a7ffcore30_0050,L0,24,0.0033923830051057,2.5183631367975785,0,9030
a7ffcore30_0050,L1,4,0.010001538979355,2.258388932404458,0,9030
a7ffcore30_0050,L1,8,0.018649071134371,0.1032121277720217,1,9030
a7ffcore30_0050,L1,24,0.0033923830051057,2.5183631367975785,0,9030
a7ffcore30_0050,L5,4,0.0099505681239244,2.269957317523548,0,9030
a7ffcore30_0050,L5,8,0.0186355712264212,0.1032868962957512,1,9030
a7ffcore30_0050,L5,24,0.0032997668595064,2.5890472263699857,0,9030
a7ffcore30_0051,L0,4,0.0203581184906976,0.8006180285645558,1,8886
a7ffcore30_0051,L0,8,0.0095758008336741,0.876348298749883,1,8886
a7ffcore30_0051,L0,24,0.0088149438677249,0.1837399866992194,1,8886
a7ffcore30_0051,L1,4,0.0203581184906976,0.8006180285645558,1,8886
a7ffcore30_0051,L1,8,0.0095758008336741,0.876348298749883,1,8886
a7ffcore30_0051,L1,24,0.0088149438677249,0.1837399866992194,1,8886
a7ffcore30_0051,L5,4,0.0203866820630545,0.799496290863604,1,8886
a7ffcore30_0051,L5,8,0.0095524238116539,0.878492928399552,1,8886
a7ffcore30_0051,L5,24,0.0086551619866749,0.1871319876059732,1,8886
a7ffcore30_0053,L0,4,0.0144878526537618,1.076934176701246,0,9030
a7ffcore30_0053,L0,8,0.0198565675684763,0.9677233782223492,1,9030
a7ffcore30_0053,L0,24,0.0209154490568456,1.6568155602264498,0,9030
a7ffcore30_0053,L1,4,0.0144878526537618,1.076934176701246,0,9030
a7ffcore30_0053,L1,8,0.0198565675684763,0.9677233782223492,1,9030
a7ffcore30_0053,L1,24,0.0209154490568456,1.6568155602264498,0,9030
a7ffcore30_0053,L5,4,0.0145158864943847,1.074854345131682,0,9030
a7ffcore30_0053,L5,8,0.0198570286755862,0.9677009063754828,1,9030
a7ffcore30_0053,L5,24,0.0208242572510294,1.6640709448370357,0,9030
a7ffcore30_0055,L0,4,0.0215326948190114,0.8544347427783471,1,9030
a7ffcore30_0055,L0,8,0.0008338545142629,6.770073814835159,0,9030
a7ffcore30_0055,L0,24,0.0024686189173593,4.47288119238641,0,9030
a7ffcore30_0055,L1,4,0.0215326948190114,0.8544347427783471,1,9030
a7ffcore30_0055,L1,8,0.0008338545142629,6.770073814835159,0,9030
a7ffcore30_0055,L1,24,0.0024686189173593,4.47288119238641,0,9030
a7ffcore30_0055,L5,4,0.0214539922230266,0.8575691817453587,1,9030
a7ffcore30_0055,L5,8,0.0008524511775512,6.622381326638042,0,9030
a7ffcore30_0055,L5,24,0.0023387709283623,4.721214354252627,0,9030
a7ffcore30_0056,L0,4,0.0075506624914931,0.1555766471585071,1,7428
a7ffcore30_0056,L0,8,0.0103515286934386,2.4883291038180686,0,7428
a7ffcore30_0056,L0,24,0.0267525358637738,0.3282048021339842,1,7428
a7ffcore30_0056,L1,4,0.0075506624914931,0.1555766471585071,1,7428
a7ffcore30_0056,L1,8,0.0103515286934386,2.4883291038180686,0,7428
a7ffcore30_0056,L1,24,0.0267525358637738,0.3282048021339842,1,7428
a7ffcore30_0056,L5,4,0.0074710685223774,0.1572341023343649,1,7428
a7ffcore30_0056,L5,8,0.0103632069435128,2.4855250175062067,0,7428
a7ffcore30_0056,L5,24,0.0265900720363338,0.3302101147281246,1,7428
a7ffcore30_0057,L0,4,0.0082688109120696,0.5450595739815302,1,9030
a7ffcore30_0057,L0,8,0.006397626545256,0.5121762187029582,1,9030
a7ffcore30_0057,L0,24,0.0020734253616984,0.8814959612916137,1,9030
a7ffcore30_0057,L1,4,0.0082688109120696,0.5450595739815302,1,9030
a7ffcore30_0057,L1,8,0.006397626545256,0.5121762187029582,1,9030
a7ffcore30_0057,L1,24,0.0020734253616984,0.8814959612916137,1,9030
a7ffcore30_0057,L5,4,0.0082178199383755,0.5484416284953756,1,9030
a7ffcore30_0057,L5,8,0.0063513318612446,0.5159094565478314,1,9030
a7ffcore30_0057,L5,24,0.0021897087612357,0.8346845761153385,1,9030
