date,symbol,weight,variant,seed
2024-06-10 00:00:00+00:00,BCHUSDT,0.11254268,CHALLENGER,1709
2024-06-10 00:00:00+00:00,BNBUSDT,0.09377008,CHALLENGER,1709
2024-06-10 00:00:00+00:00,DOGEUSDT,0.09413442,CHALLENGER,1709
2024-06-10 00:00:00+00:00,ETHUSDT,0.09970622,CHALLENGER,1709
2024-06-10 00:00:00+00:00,LINKUSDT,0.10014865,CHALLENGER,1709
2024-06-10 00:00:00+00:00,LTCUSDT,0.09948397,CHALLENGER,1709
2024-06-10 00:00:00+00:00,SOLUSDT,0.09777978,CHALLENGER,1709
2024-06-10 00:00:00+00:00,SUIUSDT,0.106251955,CHALLENGER,1709
2024-06-10 00:00:00+00:00,XRPUSDT,0.097397774,CHALLENGER,1709
2024-06-11 00:00:00+00:00,ADAUSDT,0.09899996,CHALLENGER,1709
2024-06-11 00:00:00+00:00,BCHUSDT,0.112850145,CHALLENGER,1709
2024-06-11 00:00:00+00:00,BNBUSDT,0.09421954,CHALLENGER,1709
2024-06-11 00:00:00+00:00,DOGEUSDT,0.093785405,CHALLENGER,1709
2024-06-11 00:00:00+00:00,ETHUSDT,0.09925045,CHALLENGER,1709
2024-06-11 00:00:00+00:00,LINKUSDT,0.10036738,CHALLENGER,1709
2024-06-11 00:00:00+00:00,LTCUSDT,0.09969838,CHALLENGER,1709
2024-06-11 00:00:00+00:00,SOLUSDT,0.09700346,CHALLENGER,1709
2024-06-11 00:00:00+00:00,SUIUSDT,0.106586605,CHALLENGER,1709
2024-06-11 00:00:00+00:00,XRPUSDT,0.09723863,CHALLENGER,1709
2024-06-12 00:00:00+00:00,ADAUSDT,0.09911817,CHALLENGER,1709
2024-06-12 00:00:00+00:00,BCHUSDT,0.112953134,CHALLENGER,1709
2024-06-12 00:00:00+00:00,BNBUSDT,0.09449463,CHALLENGER,1709
2024-06-12 00:00:00+00:00,DOGEUSDT,0.09327815,CHALLENGER,1709
2024-06-12 00:00:00+00:00,ETHUSDT,0.09978646,CHALLENGER,1709
2024-06-12 00:00:00+00:00,LINKUSDT,0.099635355,CHALLENGER,1709
2024-06-12 00:00:00+00:00,LTCUSDT,0.09930768,CHALLENGER,1709
2024-06-12 00:00:00+00:00,SOLUSDT,0.09762221,CHALLENGER,1709
2024-06-12 00:00:00+00:00,SUIUSDT,0.10660227,CHALLENGER,1709
2024-06-12 00:00:00+00:00,XRPUSDT,0.097201936,CHALLENGER,1709
2024-06-13 00:00:00+00:00,ADAUSDT,0.09884993,CHALLENGER,1709
2024-06-13 00:00:00+00:00,BCHUSDT,0.11296866,CHALLENGER,1709
2024-06-13 00:00:00+00:00,BNBUSDT,0.0945114,CHALLENGER,1709
2024-06-13 00:00:00+00:00,DOGEUSDT,0.09370106,CHALLENGER,1709
2024-06-13 00:00:00+00:00,ETHUSDT,0.099601716,CHALLENGER,1709
2024-06-13 00:00:00+00:00,LINKUSDT,0.09992703,CHALLENGER,1709
2024-06-13 00:00:00+00:00,LTCUSDT,0.099333376,CHALLENGER,1709
2024-06-13 00:00:00+00:00,SOLUSDT,0.096954025,CHALLENGER,1709
2024-06-13 00:00:00+00:00,SUIUSDT,0.10666302,CHALLENGER,1709
2024-06-13 00:00:00+00:00,XRPUSDT,0.09748977,CHALLENGER,1709
2024-06-14 00:00:00+00:00,ADAUSDT,0.09861305,CHALLENGER,1709
2024-06-14 00:00:00+00:00,BCHUSDT,0.11276676,CHALLENGER,1709
2024-06-14 00:00:00+00:00,BNBUSDT,0.09426526,CHALLENGER,1709
2024-06-14 00:00:00+00:00,DOGEUSDT,0.094107784,CHALLENGER,1709
2024-06-14 00:00:00+00:00,ETHUSDT,0.0998788,CHALLENGER,1709
2024-06-14 00:00:00+00:00,LINKUSDT,0.10018715,CHALLENGER,1709
2024-06-14 00:00:00+00:00,LTCUSDT,0.09925148,CHALLENGER,1709
2024-06-14 00:00:00+00:00,SOLUSDT,0.096647136,CHALLENGER,1709
2024-06-14 00:00:00+00:00,SUIUSDT,0.1069889,CHALLENGER,1709
2024-06-14 00:00:00+00:00,XRPUSDT,0.09729374,CHALLENGER,1709
2024-06-15 00:00:00+00:00,ADAUSDT,0.09819294,CHALLENGER,1709
2024-06-15 00:00:00+00:00,BCHUSDT,0.11188815,CHALLENGER,1709
2024-06-15 00:00:00+00:00,BNBUSDT,0.093857676,CHALLENGER,1709
2024-06-15 00:00:00+00:00,DOGEUSDT,0.09413132,CHALLENGER,1709
2024-06-15 00:00:00+00:00,ETHUSDT,0.10131951,CHALLENGER,1709
2024-06-15 00:00:00+00:00,LINKUSDT,0.10067745,CHALLENGER,1709
2024-06-15 00:00:00+00:00,LTCUSDT,0.099109344,CHALLENGER,1709
2024-06-15 00:00:00+00:00,SOLUSDT,0.09683806,CHALLENGER,1709
2024-06-15 00:00:00+00:00,SUIUSDT,0.107256554,CHALLENGER,1709
2024-06-15 00:00:00+00:00,XRPUSDT,0.096728936,CHALLENGER,1709
2024-06-16 00:00:00+00:00,ADAUSDT,0.09862132,CHALLENGER,1709
2024-06-16 00:00:00+00:00,BCHUSDT,0.11163525,CHALLENGER,1709
2024-06-16 00:00:00+00:00,BNBUSDT,0.09314375,CHALLENGER,1709
2024-06-16 00:00:00+00:00,DOGEUSDT,0.093833745,CHALLENGER,1709
2024-06-16 00:00:00+00:00,ETHUSDT,0.10230833,CHALLENGER,1709
2024-06-16 00:00:00+00:00,LINKUSDT,0.10016491,CHALLENGER,1709
2024-06-16 00:00:00+00:00,LTCUSDT,0.0995959,CHALLENGER,1709
2024-06-16 00:00:00+00:00,SOLUSDT,0.096975945,CHALLENGER,1709
2024-06-16 00:00:00+00:00,SUIUSDT,0.10716231,CHALLENGER,1709
2024-06-16 00:00:00+00:00,XRPUSDT,0.09655848,CHALLENGER,1709
2024-06-17 00:00:00+00:00,ADAUSDT,0.098664805,CHALLENGER,1709
2024-06-17 00:00:00+00:00,BCHUSDT,0.11221806,CHALLENGER,1709
2024-06-17 00:00:00+00:00,BNBUSDT,0.09268148,CHALLENGER,1709
2024-06-17 00:00:00+00:00,DOGEUSDT,0.093547165,CHALLENGER,1709
2024-06-17 00:00:00+00:00,ETHUSDT,0.10188768,CHALLENGER,1709
2024-06-17 00:00:00+00:00,LINKUSDT,0.100982234,CHALLENGER,1709
2024-06-17 00:00:00+00:00,LTCUSDT,0.099476665,CHALLENGER,1709
2024-06-17 00:00:00+00:00,SOLUSDT,0.09676364,CHALLENGER,1709
2024-06-17 00:00:00+00:00,SUIUSDT,0.10725682,CHALLENGER,1709
2024-06-17 00:00:00+00:00,XRPUSDT,0.096521474,CHALLENGER,1709
2024-06-18 00:00:00+00:00,ADAUSDT,0.098746724,CHALLENGER,1709
2024-06-18 00:00:00+00:00,BCHUSDT,0.112103306,CHALLENGER,1709
2024-06-18 00:00:00+00:00,BNBUSDT,0.0924888,CHALLENGER,1709
2024-06-18 00:00:00+00:00,DOGEUSDT,0.094077006,CHALLENGER,1709
2024-06-18 00:00:00+00:00,ETHUSDT,0.101456374,CHALLENGER,1709
2024-06-18 00:00:00+00:00,LINKUSDT,0.101727284,CHALLENGER,1709
2024-06-18 00:00:00+00:00,LTCUSDT,0.09952866,CHALLENGER,1709
2024-06-18 00:00:00+00:00,SOLUSDT,0.09646443,CHALLENGER,1709
2024-06-18 00:00:00+00:00,SUIUSDT,0.10680471,CHALLENGER,1709
2024-06-18 00:00:00+00:00,XRPUSDT,0.096602775,CHALLENGER,1709
2024-06-19 00:00:00+00:00,ADAUSDT,0.0987766,CHALLENGER,1709
2024-06-19 00:00:00+00:00,BCHUSDT,0.11208256,CHALLENGER,1709
2024-06-19 00:00:00+00:00,BNBUSDT,0.09246871,CHALLENGER,1709
2024-06-19 00:00:00+00:00,DOGEUSDT,0.09438182,CHALLENGER,1709
2024-06-19 00:00:00+00:00,ETHUSDT,0.10165472,CHALLENGER,1709
2024-06-19 00:00:00+00:00,LINKUSDT,0.10182541,CHALLENGER,1709
2024-06-19 00:00:00+00:00,LTCUSDT,0.09961642,CHALLENGER,1709
2024-06-19 00:00:00+00:00,SOLUSDT,0.096891515,CHALLENGER,1709
2024-06-19 00:00:00+00:00,SUIUSDT,0.10560174,CHALLENGER,1709
2024-06-19 00:00:00+00:00,XRPUSDT,0.09670045,CHALLENGER,1709
2024-06-20 00:00:00+00:00,ADAUSDT,0.098589614,CHALLENGER,1709
2024-06-20 00:00:00+00:00,BCHUSDT,0.112159856,CHALLENGER,1709
2024-06-20 00:00:00+00:00,BNBUSDT,0.09279158,CHALLENGER,1709
2024-06-20 00:00:00+00:00,DOGEUSDT,0.094031245,CHALLENGER,1709
2024-06-20 00:00:00+00:00,ETHUSDT,0.1020236,CHALLENGER,1709
2024-06-20 00:00:00+00:00,LINKUSDT,0.10166348,CHALLENGER,1709
2024-06-20 00:00:00+00:00,LTCUSDT,0.09964598,CHALLENGER,1709
2024-06-20 00:00:00+00:00,SOLUSDT,0.09767396,CHALLENGER,1709
2024-06-20 00:00:00+00:00,SUIUSDT,0.104739934,CHALLENGER,1709
2024-06-20 00:00:00+00:00,XRPUSDT,0.09668086,CHALLENGER,1709
2024-06-21 00:00:00+00:00,ADAUSDT,0.09858987,CHALLENGER,1709
2024-06-21 00:00:00+00:00,BCHUSDT,0.11261093,CHALLENGER,1709
2024-06-21 00:00:00+00:00,BNBUSDT,0.09257501,CHALLENGER,1709
2024-06-21 00:00:00+00:00,DOGEUSDT,0.093504675,CHALLENGER,1709
2024-06-21 00:00:00+00:00,ETHUSDT,0.10255834,CHALLENGER,1709
2024-06-21 00:00:00+00:00,LINKUSDT,0.101996414,CHALLENGER,1709
2024-06-21 00:00:00+00:00,LTCUSDT,0.100407146,CHALLENGER,1709
2024-06-21 00:00:00+00:00,SOLUSDT,0.09715921,CHALLENGER,1709
2024-06-21 00:00:00+00:00,SUIUSDT,0.10419961,CHALLENGER,1709
2024-06-21 00:00:00+00:00,XRPUSDT,0.09639885,CHALLENGER,1709
2024-06-22 00:00:00+00:00,ADAUSDT,0.098587304,CHALLENGER,1709
2024-06-22 00:00:00+00:00,BCHUSDT,0.111560516,CHALLENGER,1709
2024-06-22 00:00:00+00:00,BNBUSDT,0.0930068,CHALLENGER,1709
2024-06-22 00:00:00+00:00,DOGEUSDT,0.09412779,CHALLENGER,1709
2024-06-22 00:00:00+00:00,ETHUSDT,0.1030746,CHALLENGER,1709
2024-06-22 00:00:00+00:00,LINKUSDT,0.102045834,CHALLENGER,1709
2024-06-22 00:00:00+00:00,LTCUSDT,0.09963814,CHALLENGER,1709
2024-06-22 00:00:00+00:00,SOLUSDT,0.09757731,CHALLENGER,1709
2024-06-22 00:00:00+00:00,SUIUSDT,0.104275905,CHALLENGER,1709
2024-06-22 00:00:00+00:00,XRPUSDT,0.096105754,CHALLENGER,1709
2024-06-23 00:00:00+00:00,ADAUSDT,0.099134654,CHALLENGER,1709
2024-06-23 00:00:00+00:00,BCHUSDT,0.111439414,CHALLENGER,1709
2024-06-23 00:00:00+00:00,BNBUSDT,0.09358654,CHALLENGER,1709
2024-06-23 00:00:00+00:00,DOGEUSDT,0.094073914,CHALLENGER,1709
2024-06-23 00:00:00+00:00,ETHUSDT,0.10298907,CHALLENGER,1709
2024-06-23 00:00:00+00:00,LINKUSDT,0.10172239,CHALLENGER,1709
2024-06-23 00:00:00+00:00,LTCUSDT,0.09950543,CHALLENGER,1709
2024-06-23 00:00:00+00:00,SOLUSDT,0.09714024,CHALLENGER,1709
2024-06-23 00:00:00+00:00,SUIUSDT,0.10403703,CHALLENGER,1709
2024-06-23 00:00:00+00:00,XRPUSDT,0.09637123,CHALLENGER,1709
2024-06-24 00:00:00+00:00,ADAUSDT,0.09838707,CHALLENGER,1709
2024-06-24 00:00:00+00:00,BCHUSDT,0.11164133,CHALLENGER,1709
2024-06-24 00:00:00+00:00,BNBUSDT,0.09468045,CHALLENGER,1709
2024-06-24 00:00:00+00:00,DOGEUSDT,0.09394694,CHALLENGER,1709
2024-06-24 00:00:00+00:00,ETHUSDT,0.10331049,CHALLENGER,1709
2024-06-24 00:00:00+00:00,LINKUSDT,0.1009361,CHALLENGER,1709
2024-06-24 00:00:00+00:00,LTCUSDT,0.09976384,CHALLENGER,1709
2024-06-24 00:00:00+00:00,SOLUSDT,0.09735208,CHALLENGER,1709
2024-06-24 00:00:00+00:00,SUIUSDT,0.10354657,CHALLENGER,1709
2024-06-24 00:00:00+00:00,XRPUSDT,0.096435264,CHALLENGER,1709
2024-06-01 00:00:00+00:00,ADAUSDT,0.09169889,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,BCHUSDT,0.10330054,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,BNBUSDT,0.105633505,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,DOGEUSDT,0.09237061,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,ETHUSDT,0.08886847,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,LINKUSDT,0.11525542,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,LTCUSDT,0.09568808,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,SOLUSDT,0.10892569,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,SUIUSDT,0.094401084,ASSET_ROTATED_CONTROL,1701
2024-06-01 00:00:00+00:00,XRPUSDT,0.10385759,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,ADAUSDT,0.09127258,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,BCHUSDT,0.10404697,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,BNBUSDT,0.10505163,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,DOGEUSDT,0.09194733,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,ETHUSDT,0.088397376,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,LINKUSDT,0.11665434,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,LTCUSDT,0.095615454,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,SOLUSDT,0.10839476,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,SUIUSDT,0.094320506,ASSET_ROTATED_CONTROL,1701
2024-06-02 00:00:00+00:00,XRPUSDT,0.104299046,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,ADAUSDT,0.0907554,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,BCHUSDT,0.10407851,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,BNBUSDT,0.10390583,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,DOGEUSDT,0.09176926,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,ETHUSDT,0.08848169,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,LINKUSDT,0.116769396,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,LTCUSDT,0.09555556,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,SOLUSDT,0.10972392,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,SUIUSDT,0.09382234,ASSET_ROTATED_CONTROL,1701
2024-06-03 00:00:00+00:00,XRPUSDT,0.105138175,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,ADAUSDT,0.090733826,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,BCHUSDT,0.10361118,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,BNBUSDT,0.103492364,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,DOGEUSDT,0.09252879,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,ETHUSDT,0.08809644,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,LINKUSDT,0.116886765,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,LTCUSDT,0.09654232,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,SOLUSDT,0.109507196,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,SUIUSDT,0.0922822,ASSET_ROTATED_CONTROL,1701
2024-06-04 00:00:00+00:00,XRPUSDT,0.106318876,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,ADAUSDT,0.09107376,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,BCHUSDT,0.10243424,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,BNBUSDT,0.10287175,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,DOGEUSDT,0.09375172,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,ETHUSDT,0.08860666,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,LINKUSDT,0.11753429,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,LTCUSDT,0.09667753,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,SOLUSDT,0.109367855,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,SUIUSDT,0.09041702,ASSET_ROTATED_CONTROL,1701
2024-06-05 00:00:00+00:00,XRPUSDT,0.10726515,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,ADAUSDT,0.0911499,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,BCHUSDT,0.102843285,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,BNBUSDT,0.102027334,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,DOGEUSDT,0.09479033,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,ETHUSDT,0.08893892,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,LINKUSDT,0.11806411,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,LTCUSDT,0.09648643,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,SOLUSDT,0.10913752,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,SUIUSDT,0.08917621,ASSET_ROTATED_CONTROL,1701
2024-06-06 00:00:00+00:00,XRPUSDT,0.10738599,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,ADAUSDT,0.09133563,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,BCHUSDT,0.1032441,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,BNBUSDT,0.10154045,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,DOGEUSDT,0.09452734,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,ETHUSDT,0.08872228,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,LINKUSDT,0.118952714,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,LTCUSDT,0.09657137,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,SOLUSDT,0.10861282,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,SUIUSDT,0.08948536,ASSET_ROTATED_CONTROL,1701
2024-06-07 00:00:00+00:00,XRPUSDT,0.10700798,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,ADAUSDT,0.091763005,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,BCHUSDT,0.10210486,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,BNBUSDT,0.10148122,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,DOGEUSDT,0.094797544,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,ETHUSDT,0.08947937,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,LINKUSDT,0.11910715,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,LTCUSDT,0.09681881,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,SOLUSDT,0.10831696,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,SUIUSDT,0.0894606,ASSET_ROTATED_CONTROL,1701
2024-06-08 00:00:00+00:00,XRPUSDT,0.10667043,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,ADAUSDT,0.09195665,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,BCHUSDT,0.102671415,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,BNBUSDT,0.10127589,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,DOGEUSDT,0.09454496,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,ETHUSDT,0.090384096,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,LINKUSDT,0.11737358,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,LTCUSDT,0.097007185,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,SOLUSDT,0.107949644,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,SUIUSDT,0.090265594,ASSET_ROTATED_CONTROL,1701
2024-06-09 00:00:00+00:00,XRPUSDT,0.106571,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,ADAUSDT,0.0908381,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,BCHUSDT,0.10304073,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,BNBUSDT,0.10214535,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,DOGEUSDT,0.09391435,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,ETHUSDT,0.09009421,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,LINKUSDT,0.11712985,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,LTCUSDT,0.09753466,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,SOLUSDT,0.10844184,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,SUIUSDT,0.09092021,ASSET_ROTATED_CONTROL,1701
2024-06-10 00:00:00+00:00,XRPUSDT,0.105940685,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,ADAUSDT,0.090795845,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,BCHUSDT,0.102451876,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,BNBUSDT,0.10215173,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,DOGEUSDT,0.09408501,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,ETHUSDT,0.0902704,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,LINKUSDT,0.11629646,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,LTCUSDT,0.09761568,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,SOLUSDT,0.108157314,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,SUIUSDT,0.09180888,ASSET_ROTATED_CONTROL,1701
2024-06-11 00:00:00+00:00,XRPUSDT,0.10636677,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,ADAUSDT,0.0916006,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,BCHUSDT,0.103493094,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,BNBUSDT,0.1017715,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,DOGEUSDT,0.09408962,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,ETHUSDT,0.09035978,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,LINKUSDT,0.11336275,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,LTCUSDT,0.09730812,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,SOLUSDT,0.109771095,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,SUIUSDT,0.091565244,ASSET_ROTATED_CONTROL,1701
2024-06-12 00:00:00+00:00,XRPUSDT,0.10667815,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,ADAUSDT,0.0915592,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,BCHUSDT,0.10304339,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,BNBUSDT,0.10250036,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,DOGEUSDT,0.09404754,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,ETHUSDT,0.09046671,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,LINKUSDT,0.113568045,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,LTCUSDT,0.09704922,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,SOLUSDT,0.109024815,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,SUIUSDT,0.09209988,ASSET_ROTATED_CONTROL,1701
2024-06-13 00:00:00+00:00,XRPUSDT,0.106640756,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,ADAUSDT,0.092459224,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,BCHUSDT,0.102629475,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,BNBUSDT,0.10243455,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,DOGEUSDT,0.09365401,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,ETHUSDT,0.09049624,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,LINKUSDT,0.112459816,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,LTCUSDT,0.09754871,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,SOLUSDT,0.109193094,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,SUIUSDT,0.0925193,ASSET_ROTATED_CONTROL,1701
2024-06-14 00:00:00+00:00,XRPUSDT,0.10660556,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,ADAUSDT,0.093458995,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,BCHUSDT,0.103034355,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,BNBUSDT,0.10272478,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,DOGEUSDT,0.09265721,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,ETHUSDT,0.0905178,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,LINKUSDT,0.11058968,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,LTCUSDT,0.09846213,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,SOLUSDT,0.10961133,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,SUIUSDT,0.09236607,ASSET_ROTATED_CONTROL,1701
2024-06-15 00:00:00+00:00,XRPUSDT,0.106577545,ASSET_ROTATED_CONTROL,1701
