cell_id,generated,unique_expr,simplified_unique,unique_expr_ratio,simplified_unique_ratio,zero_activity_predicted,zero_activity_predicted_share,unsupported_operator_count,may_dependency_count,liquidity_volatility_motif_share,feature_family_combo_count,operator_motif_count,horizon_class_count,engine_mix_count
C0685,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0686,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0687,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0688,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0689,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0690,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0691,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0692,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0693,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0694,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0695,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0696,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0697,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0698,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0699,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0700,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0701,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0702,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0703,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0704,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0705,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0706,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0707,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0708,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0709,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0710,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0711,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0712,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0713,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0714,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0715,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0716,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0717,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0718,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0719,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0720,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0721,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0722,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0723,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0724,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0725,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0726,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0727,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0728,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0729,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0730,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0731,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0732,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0733,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0734,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0735,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0736,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0737,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0738,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0739,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0740,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0741,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0742,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0743,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0744,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0745,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0746,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0747,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0748,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0749,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0750,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0751,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0752,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0753,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0754,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0755,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0756,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0757,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0758,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0759,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0760,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0761,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0762,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0763,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0764,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0765,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0766,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0767,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0768,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0769,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0770,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0771,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0772,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0773,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0774,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0775,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0776,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0777,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0778,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0779,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0780,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0781,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0782,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0783,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0784,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0785,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0786,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0787,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0788,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0789,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0790,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0791,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0792,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0793,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0794,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0795,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0796,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0797,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0798,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0799,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0800,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0801,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0802,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0803,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0804,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0805,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0806,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0807,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0808,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0809,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0810,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0811,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0812,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0813,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0814,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0815,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0816,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0817,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0818,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0819,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0820,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0821,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0822,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0823,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0824,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0825,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0826,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0827,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0828,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0829,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0830,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0831,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0832,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0833,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0834,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0835,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0836,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0837,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0838,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0839,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0840,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0841,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0842,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0843,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0844,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0845,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0846,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0847,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0848,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0849,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0850,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0851,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0852,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0853,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0854,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0855,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0856,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0857,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0858,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0859,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0860,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0861,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0862,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0863,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0864,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0865,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0866,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0867,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0868,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0869,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0870,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0871,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0872,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0873,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0874,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0875,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0876,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0877,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0878,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0879,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0880,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0881,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0882,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0883,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0884,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0885,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0886,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0887,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0888,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0889,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0890,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0891,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0892,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0893,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0894,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0895,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0896,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0897,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0898,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0899,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0900,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0901,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0902,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0903,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0904,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0905,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0906,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0907,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0908,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0909,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0910,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0911,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0912,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0913,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0914,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0915,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0916,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0917,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0918,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0919,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0920,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0921,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0922,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0923,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0924,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0925,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0926,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0927,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0928,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0929,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0930,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0931,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0932,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0933,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0934,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0935,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0936,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0937,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0938,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0939,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0940,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0941,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0942,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0943,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0944,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0945,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0946,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0947,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C0948,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0949,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0950,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0951,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0952,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0953,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0954,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0955,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0956,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0957,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C0958,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0959,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0960,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0961,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0962,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0963,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0964,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0965,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0966,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0967,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0968,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0969,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0970,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0971,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0972,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0973,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0974,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0975,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0976,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0977,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0978,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0979,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0980,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0981,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0982,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0983,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C0984,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0985,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0986,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0987,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0988,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0989,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0990,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0991,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0992,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0993,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0994,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C0995,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0996,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0997,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C0998,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C0999,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1000,512,512,512,1.0,1.0,0,0.0,0,0,0.201171875,5,1,1,7
C1001,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1002,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1003,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1004,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1005,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1006,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C1007,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1008,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1009,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1010,512,512,512,1.0,1.0,0,0.0,0,0,0.0,3,1,1,7
C1011,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1012,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1013,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1014,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1015,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1016,512,512,512,1.0,1.0,0,0.0,0,0,0.0,5,1,1,7
C1017,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1018,512,512,512,1.0,1.0,0,0.0,0,0,0.06640625,19,1,1,7
C1019,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1020,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1021,512,512,512,1.0,1.0,0,0.0,0,0,1.0,1,1,1,7
C1022,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
C1023,512,512,512,1.0,1.0,0,0.0,0,0,0.0,1,1,1,7
