blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression
a7ff24r_884bc27c7d5aac6b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_2h,zmean_8h,True,skel_149481c585bd5f8b,prod_04de142523a5952d,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_index_basis_bps,8))))"
a7ff24r_8978c310335bf8a3,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_8h,True,skel_149481c585bd5f8b,prod_31e5c5ed6bf242ea,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_high,8))))"
a7ff24r_8c1a6e24f6037997,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_4h,True,skel_149481c585bd5f8b,prod_7fef8f1b72e647cf,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_low,4))))"
a7ff24r_8c3cc4631e56da4c,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_1h,True,skel_149481c585bd5f8b,prod_b87147ec11e8f6dc,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_low,1))))"
a7ff24r_8d6730db3036c24b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_24h,True,skel_149481c585bd5f8b,prod_a5acbb6d06edf05f,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(index_close,24))))"
a7ff24r_8d6c806a30b8b22b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_2h,zmean_4h,True,skel_149481c585bd5f8b,prod_6af31651bb39e6d9,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_index_basis_bps,4))))"
a7ff24r_8ef48c92f67f6bd5,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_4h,zmean_12h,True,skel_149481c585bd5f8b,prod_0d33dca8d6cbd5c3,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_index_basis_bps,12))))"
a7ff24r_90c433330a43f4cf,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_24h,zmean_2h,True,skel_149481c585bd5f8b,prod_e15b09eec845eeff,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_index_basis_bps,2))))"
a7ff24r_915ff917eef8195e,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_2h,True,skel_149481c585bd5f8b,prod_20705d2cf119f487,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_high,2))))"
a7ff24r_9172220dfd0539d6,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_12h,True,skel_149481c585bd5f8b,prod_6862fea0682dfecc,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_low,12))))"
a7ff24r_96dbd05585a4bf48,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_24h,True,skel_149481c585bd5f8b,prod_184c362cea270f1a,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_close,24))))"
a7ff24r_9706c3ef861f3387,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_4h,True,skel_149481c585bd5f8b,prod_582e3dcc6a514f8d,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_low,4))))"
a7ff24r_974199241bdd9b97,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_12h,zmean_1h,True,skel_149481c585bd5f8b,prod_d3b870a20f9fb009,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_index_basis_bps,1))))"
a7ff24r_98d3f2f2c235b850,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_2h,True,skel_149481c585bd5f8b,prod_5c72be52515bf2d6,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_high,2))))"
a7ff24r_9af5029c9b3b4e8a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_1h,True,skel_149481c585bd5f8b,prod_d53997c5e4c95d5e,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_high,1))))"
a7ff24r_9bc48b6cb054b019,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_1h,True,skel_149481c585bd5f8b,prod_4134405dba715104,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(index_close,1))))"
a7ff24r_9cc22e0fc61fc435,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_8h,True,skel_149481c585bd5f8b,prod_ec1d005c1a24ab19,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,8))))"
a7ff24r_9d5b52f8b48f1d8f,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_12h,True,skel_149481c585bd5f8b,prod_c6c1e212abdde08f,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(index_close,12))))"
a7ff24r_9ef7fdac183c7141,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_12h,True,skel_149481c585bd5f8b,prod_4b6ccf86fa0ffd4c,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_high,12))))"
a7ff24r_9f439c23af3e2c5b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_4h,True,skel_149481c585bd5f8b,prod_47add8dde2db865a,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_trade_basis_bps,4))))"
a7ff24r_a01caa3a3eabaa7a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_2h,True,skel_149481c585bd5f8b,prod_c0ae8f26b1d2d2f3,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,2))))"
a7ff24r_a20b1024b0ad4957,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_2h,True,skel_149481c585bd5f8b,prod_fdf79f315586d12f,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_low,2))))"
a7ff24r_a228377b8e3a2aaf,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_1h,True,skel_149481c585bd5f8b,prod_6ec5f414a36ddcf1,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,1))))"
a7ff24r_a27b1aa2cb650bb1,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_2h,True,skel_149481c585bd5f8b,prod_b764763a8087d051,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_trade_basis_bps,2))))"
a7ff24r_a69181d1c1cad292,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_1h,True,skel_149481c585bd5f8b,prod_e9f52443c4b1f7bc,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_close,1))))"
a7ff24r_a6ef8c42e1ac65ab,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_12h,True,skel_149481c585bd5f8b,prod_fdd19dcdcacb7187,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_close,12))))"
a7ff24r_a6f6a9f874d49f24,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_8h,zmean_12h,True,skel_149481c585bd5f8b,prod_c70a3a4e5b2590d6,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_index_basis_bps,12))))"
a7ff24r_a737ce4b9de7e3de,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_12h,True,skel_149481c585bd5f8b,prod_9613c7b0fbcb7af5,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_low,12))))"
a7ff24r_a7cdae85079b3adc,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_24h,True,skel_149481c585bd5f8b,prod_77e88df5be51ead8,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_trade_basis_bps,24))))"
a7ff24r_a8f7cd7100c61057,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_24h,True,skel_149481c585bd5f8b,prod_74e0611dc8b2e0e7,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,24))))"
a7ff24r_ab617527d211843d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_12h,True,skel_149481c585bd5f8b,prod_96e6d43f3c5d61e4,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_trade_basis_bps,12))))"
a7ff24r_acf8f7e6dabf54c9,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_8h,True,skel_149481c585bd5f8b,prod_03d067df5e879f38,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_low,8))))"
a7ff24r_ad298d9e12e4be4b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_4h,True,skel_149481c585bd5f8b,prod_5e58546e2f153381,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,4))))"
a7ff24r_ad925f4addda4664,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_1h,True,skel_149481c585bd5f8b,prod_658337270c7dce50,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_trade_basis_bps,1))))"
a7ff24r_aeb79473e62e9540,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_8h,zmean_8h,True,skel_149481c585bd5f8b,prod_abf9dde3117006a5,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_index_basis_bps,8))))"
a7ff24r_b0649d5c59ebeec8,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_2h,True,skel_149481c585bd5f8b,prod_510ce849bd8fe82d,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_low,2))))"
a7ff24r_b0a397090ee47a6a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_4h,True,skel_149481c585bd5f8b,prod_9c447c1efd7f244d,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_trade_basis_bps,4))))"
a7ff24r_b476c01a7390e507,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_24h,True,skel_149481c585bd5f8b,prod_67403663c66827bf,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_low,24))))"
a7ff24r_b53b17dbbee6ce9d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_8h,True,skel_149481c585bd5f8b,prod_a1ce982cc17fd4f4,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_high,8))))"
a7ff24r_b623cf2c4cdf36aa,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_12h,True,skel_149481c585bd5f8b,prod_e02bfe12fd38d2c3,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_trade_basis_bps,12))))"
a7ff24r_b752a59b36225a61,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_24h,True,skel_149481c585bd5f8b,prod_65e64c7ef40306f6,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(index_close,24))))"
a7ff24r_b8132ff58d07373b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_12h,True,skel_149481c585bd5f8b,prod_efd502819bdbb2d4,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_trade_basis_bps,12))))"
a7ff24r_bb54b8ef05700db4,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_1h,True,skel_149481c585bd5f8b,prod_96ded844acd9a50d,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_trade_basis_bps,1))))"
a7ff24r_bcc1c2c648b01fb3,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_2h,True,skel_149481c585bd5f8b,prod_adffbba2d640e7a9,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_trade_basis_bps,2))))"
a7ff24r_bf937200dd0ee66e,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_2h,True,skel_149481c585bd5f8b,prod_7b31bb241d8bede1,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_close,2))))"
a7ff24r_c1b126970bf871ca,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_8h,True,skel_149481c585bd5f8b,prod_7e4dec77d5d3caec,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_trade_basis_bps,8))))"
a7ff24r_c3b69d88353defba,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_4h,True,skel_149481c585bd5f8b,prod_18c37a9f171a48e6,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_trade_basis_bps,4))))"
a7ff24r_c70bdf28c74dd6f8,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_2h,True,skel_149481c585bd5f8b,prod_b4b99afa155f442f,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_low,2))))"
a7ff24r_c8facc8dd832e1b1,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_24h,True,skel_149481c585bd5f8b,prod_56d4f5ee35337fb0,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_trade_basis_bps,24))))"
a7ff24r_cbd09b1bf1b969f7,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_1h,zmean_1h,True,skel_149481c585bd5f8b,prod_8b8bd958a0fe74ea,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,1)))),Sign(ZScore(Mean(mark_low,1))))"
a7ff24r_ccec5c27134016da,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_1h,True,skel_149481c585bd5f8b,prod_f4e96806824433fe,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_close,1))))"
a7ff24r_cdad851478abfd50,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_8h,True,skel_149481c585bd5f8b,prod_f33081853f72732e,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_trade_basis_bps,8))))"
a7ff24r_cf33347dc4c5a15c,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_1h,True,skel_149481c585bd5f8b,prod_bf8f02d7b626a547,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(mark_low,1))))"
a7ff24r_cf6c5f398016b141,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_8h,True,skel_149481c585bd5f8b,prod_c417962843a1bfc2,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_high,8))))"
a7ff24r_d1ae768c83115adf,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_4h,zmean_24h,True,skel_149481c585bd5f8b,prod_40d0775488c82875,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,4)))),Sign(ZScore(Mean(index_close,24))))"
a7ff24r_d56ad282c34b2ca5,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_index_basis_bps,funding_like,basis_premium_like,modifier_only_seed,primary_signal_seed,zmean_24h,zmean_24h,True,skel_149481c585bd5f8b,prod_1034b917202224b5,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_index_basis_bps,24))))"
a7ff24r_d6f2a99c81c13562,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_8h,True,skel_149481c585bd5f8b,prod_cac10b7551ae8360,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_high,8))))"
a7ff24r_d709b0ad14eaffec,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_24h,zmean_24h,True,skel_149481c585bd5f8b,prod_6be802aebf721c1a,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,24)))),Sign(ZScore(Mean(mark_high,24))))"
a7ff24r_d79dd6729006b26f,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_high,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_12h,True,skel_149481c585bd5f8b,prod_481d0b8099f24ddc,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_high,12))))"
a7ff24r_d8456fd82d8d2f91,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_low,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_8h,zmean_2h,True,skel_149481c585bd5f8b,prod_89ec519ff5829269,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,8)))),Sign(ZScore(Mean(mark_low,2))))"
a7ff24r_d951a10ba2b89cb5,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,mark_trade_basis_bps,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_12h,zmean_4h,True,skel_149481c585bd5f8b,prod_221f64ac35bde950,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,12)))),Sign(ZScore(Mean(mark_trade_basis_bps,4))))"
a7ff24r_d9cad45fecb2e95b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|funding_like,mean_reversion_gate,funding_rate,index_close,funding_like,basis_premium_like,modifier_only_seed,modifier_only_seed,zmean_2h,zmean_24h,True,skel_149481c585bd5f8b,prod_141c6f86a19f88bf,False,False,,"Mul(Neg(ZScore(ZScore(Mean(funding_rate,2)))),Sign(ZScore(Mean(index_close,24))))"
