base_field,semantic_type,seed_route,transform_name,formula_count,materialization_count,company_wave_count,levels,motifs,semantic_pairs,side
liquidity_rank_active_universe,liquidity_like,modifier_only_seed,level,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,liquidity_like|volatility_like,secondary
log_quote_volume_168h,liquidity_like,modifier_only_seed,level,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,liquidity_like|volatility_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_48h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,delta_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_last,positioning_like,modifier_only_seed,mean_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_48h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,delta_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_mean,positioning_like,modifier_only_seed,mean_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_48h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,delta_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_last,positioning_like,modifier_only_seed,mean_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_48h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,delta_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,mean_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_48h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,delta_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_12h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_1h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_24h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_2h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_4h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
taker_buy_sell_volume_ratio_last,positioning_like,modifier_only_seed,mean_8h,4,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,funding_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_48h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,delta_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_low,basis_premium_like,modifier_only_seed,mean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_48h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,delta_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
index_open,basis_premium_like,modifier_only_seed,mean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_48h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,delta_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_count,basis_premium_like,modifier_only_seed,mean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,delta_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,delta_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,delta_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,delta_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,delta_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,mean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,mean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,mean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,mean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
mark_open,basis_premium_like,modifier_only_seed,mean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
taker_buy_sell_volume_ratio_mean,positioning_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_last,positioning_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_account_ratio_mean,positioning_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_last,positioning_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
top_long_short_position_ratio_mean,positioning_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|positioning_like,secondary
trade_close,price_like,modifier_only_seed,zmean_12h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_close,price_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_close,price_like,modifier_only_seed,zmean_24h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_close,price_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_close,price_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_close,price_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|price_like,secondary
trade_high,volatility_like,modifier_only_seed,zmean_1h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|volatility_like,secondary
trade_high,volatility_like,modifier_only_seed,zmean_2h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|volatility_like,secondary
trade_high,volatility_like,modifier_only_seed,zmean_4h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|volatility_like,secondary
trade_high,volatility_like,modifier_only_seed,zmean_8h,2,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,basis_premium_like|volatility_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,abs_zmean_168h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,abs_zmean_24h,1,1,1,L1_single_field_transform,single,basis_premium_like,primary
