interaction_family,left_field,left_family,right_field,right_family,transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,probe_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L3_liquidity_tier_relative_return,8,1.0,2,False,59.50588547446415,0.0006408933449456396,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,689,0.0006721086012919756,1.5939612204237978,0.5043987277762105,0.0662114955085327,0.5297532656023222,712,0.00022461896275635,0.717605883705785,0.36416631384495735,-1.768050882795332,0.5294943820224719,712,-0.0008204913695351808,-2.174565704260836,-0.9125309731731323,-1.6416649361862048,0.48314606741573035,712,5.496488663825825e-05,0.0697507116397056,-0.1313291460422173,-1.3093965365208542,0.550561797752809,94.93333333333334,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L5_vol_adjusted_return,8,1.0,1,False,5.308624396253565,-0.025303887126749865,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,689,0.026564522418063893,0.9251707194875435,0.35944776930929506,-0.9674417427994978,0.5137880986937591,712,0.039530313333995995,1.2226838634020913,0.4785126075299666,-0.7091504295444897,0.5421348314606742,712,-0.046872712948753247,-1.1590377922595794,-0.40107454514597735,-1.1619608508301773,0.5112359550561798,712,-0.06210091588110132,-0.8827253195289576,-0.5762770594748247,-1.5645135320598194,0.526685393258427,94.93333333333334,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L0_raw_forward_return,24,1.0,2,False,13.120962812255778,0.002819762399890092,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,673,0.00043869086594114934,0.5736909821162188,0.22098799117526335,-2.087470859288959,0.5185735512630015,696,9.532694980032418e-05,0.19282641378423188,0.21988995518513627,-1.6809106164256193,0.4755747126436782,696,-0.00041885910060582813,-0.5966818921967102,-0.24560486910463575,-2.079063486631794,0.5158045977011494,696,0.0024791029247229718,2.2979566214218683,0.800704635388964,-1.7792598576967895,0.5402298850574713,92.8,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L1_cross_sectional_relative_return,24,1.0,2,False,13.120962812255774,0.0028197623998900915,True,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,673,0.00043869086594114967,0.5736909821162194,0.22098799117526324,-2.087470859288959,0.5185735512630015,696,9.532694980032442e-05,0.19282641378423238,0.21988995518513618,-1.6809106164256193,0.4755747126436782,696,-0.0004188591006058283,-0.5966818921967104,-0.24560486910463575,-2.079063486631794,0.5158045977011494,696,0.002479102924722972,2.297956621421869,0.8007046353889636,-1.7792598576967895,0.5402298850574713,92.8,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L3_liquidity_tier_relative_return,24,-1.0,1,False,20.386004728062904,-0.0029873941811020517,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,673,-6.987694527765218e-05,-0.10103380815387746,0.13347815369057917,-1.9728188145267953,0.5200594353640416,696,4.811918308524497e-05,0.10194836322745789,0.1830284722910107,-1.9788650962096006,0.46695402298850575,696,-0.0004869159682034167,-0.7513813950705844,-0.24233051959755586,-2.4261778222666908,0.5086206896551724,696,0.0025811480376221707,2.458944628338521,0.5890196799700202,-1.8703140556852298,0.5502873563218391,92.8,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,Mul,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_Mul_premium_close_bps_zscore_168h,L5_vol_adjusted_return,24,-1.0,0,False,70.29471307496304,-0.05207299276802555,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,673,-0.003133829752970942,-0.0662139624144263,0.33777174356610523,-2.887586745025921,0.5066864784546805,696,0.026734114994277223,0.5440855740060518,0.47110186334519955,-1.7325172923913923,0.49137931034482757,696,0.008807937433490847,0.12091181559286662,-0.14052293657790788,-1.7608422011072864,0.514367816091954,696,0.03814707753979861,0.36378264194624027,0.008280746389031958,-1.5903323882952027,0.5186781609195402,92.8,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_zscore_168h,L0_raw_forward_return,1,-1.0,2,False,10.582423181513356,-2.873107736309794e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,-0.00030929891115746356,-1.5228887879177917,-1.5228887879177917,-1.5228887879177917,0.4540229885057471,719,-2.840589646754844e-05,-0.20477483988973524,-0.20477483988973524,-0.20477483988973524,0.47705146036161333,719,-0.00031546003405880075,-2.0968512678103624,-2.0968512678103624,-2.0968512678103624,0.46870653685674546,719,0.00015816925340086756,0.5730382107786816,0.5730382107786816,0.5730382107786816,0.48956884561891517,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_zscore_168h,L1_cross_sectional_relative_return,1,-1.0,2,False,10.582423181513349,-2.8731077363098007e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,-0.0003092989111574636,-1.522888787917792,-1.522888787917792,-1.522888787917792,0.4540229885057471,719,-2.840589646754846e-05,-0.20477483988973538,-0.20477483988973538,-0.20477483988973538,0.47705146036161333,719,-0.00031546003405880064,-2.0968512678103615,-2.0968512678103615,-2.0968512678103615,0.46870653685674546,719,0.0001581692534008677,0.5730382107786821,0.5730382107786821,0.5730382107786821,0.48956884561891517,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_zscore_168h,L3_liquidity_tier_relative_return,1,-1.0,2,False,11.690314087889028,-1.8622930652723128e-05,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,-0.00023911155257627683,-1.298469161922816,-1.298469161922816,-1.298469161922816,0.46695402298850575,719,-2.3329406439016343e-05,-0.17990402197191116,-0.17990402197191116,-0.17990402197191116,0.48678720445062584,719,-0.0002980229051562728,-2.0845557980925085,-2.0845557980925085,-2.0845557980925085,0.4659248956884562,719,0.00015468693980407963,0.6081182242784983,0.6081182242784983,0.6081182242784983,0.5006954102920723,95.86666666666666,
I5_liquidity_state_x_basis_or_positioning,trade_quote_volume,liquidity,premium_close_bps,basis_premium,zscore_168h,SafeDiv,core16ge_I5_liquidity_state_x_basis_or_positioning_trade_quote_volume_SafeDiv_premium_close_bps_zscore_168h,L5_vol_adjusted_return,1,-1.0,2,False,39.34590901965333,-0.035674826450233274,False,False,False,HOLD_A7FFCORE16GE_PREMAY_UNSTABLE,696,-0.014948864757305655,-1.2109485697902416,-1.2109485697902416,-1.2109485697902416,0.4698275862068966,719,-0.0006980199440929444,-0.04918132214932495,-0.04918132214932495,-0.04918132214932495,0.4853963838664812,719,-0.02868332698189888,-1.8911699482375448,-1.8911699482375448,-1.8911699482375448,0.45479833101529904,719,0.03859162806191367,1.6034014679502588,1.6034014679502588,1.6034014679502588,0.48817802503477054,95.86666666666666,
