symbol,rows,raw_event_coverage,state_8h_coverage,state_24h_coverage,first_timestamp,last_timestamp,state8_over_raw_lift,state24_over_raw_lift
FRAXUSDT,3137,0.20210392094357665,0.8100095632770162,0.8151099776856869,2026-01-15 08:00:00,2026-05-26,4.007886435331231,4.033123028391167
FUSDT,8197,0.2664389410760034,0.9272904721239478,0.9292424057582043,2025-06-18 12:00:00,2026-05-26,3.4803113553113554,3.4876373626373627
GALAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
GASUSDT,21025,0.24461355529131987,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.972195216799533,3.9753062414932914
GIGGLEUSDT,5488,0.22248542274052477,0.8908527696793003,0.893768221574344,2025-10-09 09:00:00,2026-05-26,4.004095004095004,4.017199017199017
GLMUSDT,19767,0.2423736530581272,0.969747559063085,0.9705569889209288,2024-02-22 10:00:00,2026-05-26,4.001043623460656,4.004383218534753
GMTUSDT,21025,0.1415933412604043,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.862277460530735,6.867651998656364
GMXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
GOATUSDT,13884,0.23912417170844136,0.9568568135983866,0.9580092192451743,2024-10-24 13:00:00,2026-05-26,4.001506024096385,4.00632530120482
GPSUSDT,11096,0.28172314347512617,0.9460165825522711,0.9474585436193222,2025-02-17 17:00:00,2026-05-26,3.3579654510556622,3.3630838131797822
GRASSUSDT,13522,0.238869989646502,0.9558497263718385,0.9570329832864961,2024-11-08 15:00:00,2026-05-26,4.0015479876160995,4.006501547987616
GRIFFAINUSDT,12204,0.23762700753851196,0.9509177318911832,0.9522287774500164,2025-01-02 13:00:00,2026-05-26,4.001724137931035,4.007241379310345
GRTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
GTCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
GUAUSDT,3735,0.20963855421686747,0.839892904953146,0.8441767068273093,2025-12-21 10:00:00,2026-05-26,4.006385696040868,4.026819923371647
GUNUSDT,10092,0.2350376535869996,0.9406460562822038,0.9422314704716607,2025-03-31 13:00:00,2026-05-26,4.002107925801012,4.008853288364249
GUSDT,15565,0.24349502088017988,0.9614519755862512,0.9624799229039511,2024-08-15 12:00:00,2026-05-26,3.9485488126649075,3.9527704485488124
HAEDALUSDT,9358,0.2339175037401154,0.9362043171617868,0.937914084206027,2025-05-01 03:00:00,2026-05-26,4.002284148012792,4.009593421653723
HANAUSDT,5798,0.4796481545360469,0.8970334598137288,0.8997930320800276,2025-09-26 11:00:00,2026-05-26,1.870190578928443,1.8759439050701185
HBARUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
HEIUSDT,11200,0.23651785714285714,0.9465178571428572,0.9479464285714285,2025-02-13 09:00:00,2026-05-26,4.001887504718762,4.007927519818799
HEMIUSDT,6477,0.22680253203643663,0.9079820904739848,0.9104523699243476,2025-08-29 04:00:00,2026-05-26,4.0034036759700475,4.0142954390742
HFTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
HIGHUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
HIVEUSDT,12446,0.23790776152980878,0.9520327816165837,0.9533183352080989,2024-12-23 11:00:00,2026-05-26,4.0016886187098955,4.00709219858156
HMSTRUSDT,14557,0.23960980971353987,0.9587827162190011,0.9598818437864944,2024-09-26 12:00:00,2026-05-26,4.001433486238532,4.006020642201835
HOLOUSDT,6157,0.22559688159818092,0.9031996101997726,0.9057982783823291,2025-09-11 12:00:00,2026-05-26,4.003599712023038,4.015118790496761
HOMEUSDT,8390,0.23206197854588795,0.9288438617401669,0.9307508939213349,2025-06-10 11:00:00,2026-05-26,4.002568053415511,4.010785824345146
HOTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
HUMAUSDT,8748,0.23273891175125744,0.9315272062185642,0.9333561957018747,2025-05-26 13:00:00,2026-05-26,4.0024557956777995,4.010314341846758
HUSDT,8032,0.2678037848605578,0.9254233067729084,0.9274153386454184,2025-06-25 09:00:00,2026-05-26,3.4556020455602043,3.4630404463040447
HYPERUSDT,9564,0.24989544123797575,0.9373693015474697,0.9390422417398578,2025-04-22 13:00:00,2026-05-26,3.7510460251046025,3.7577405857740587
HYPEUSDT,8655,0.23258232235701906,0.9309069901790872,0.9327556325823223,2025-05-30 10:00:00,2026-05-26,4.002483854942871,4.010432190760059
ICNTUSDT,7836,0.2307299642674834,0.9235579377233283,0.9255997958141909,2025-07-03 13:00:00,2026-05-26,4.002765486725664,4.011615044247788
ICPUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ICXUSDT,21025,0.13022592152199763,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.461285609934258,7.467129291453615
IDOLUSDT,7816,0.23068065506653018,0.9233623336745138,0.9254094165813715,2025-07-04 09:00:00,2026-05-26,4.002773155851359,4.011647254575707
IDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ILVUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
IMXUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
INITUSDT,9715,0.240452907874421,0.9384457025218734,0.9400926402470406,2025-04-16 06:00:00,2026-05-26,3.9028253424657535,3.9096746575342465
INJUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
INUSDT,6999,0.2284612087441063,0.9145592227461066,0.916845263609087,2025-08-07 10:00:00,2026-05-26,4.003126954346467,4.01313320825516
IOSTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
IOTAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
IOTXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
IOUSDT,17123,0.24119605209367517,0.9650762132803831,0.9660106289785668,2024-06-11 14:00:00,2026-05-26,4.001210653753026,4.005084745762712
IPUSDT,11192,0.2875268048606147,0.9464796283059328,0.9479092208720514,2025-02-13 17:00:00,2026-05-26,3.2917961466749532,3.2967681789931635
IRYSUSDT,4329,0.2152922152922153,0.8623238623238624,0.866019866019866,2025-11-26 16:00:00,2026-05-26,4.005364806866953,4.022532188841202
JASMYUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
JCTUSDT,4719,0.21805467260012715,0.8732782369146006,0.8766687857596949,2025-11-10 10:00:00,2026-05-26,4.00485908649174,4.020408163265306
JELLYJELLYUSDT,10209,0.2365559800176315,0.9416201390929572,0.9431873836810657,2025-03-26 16:00:00,2026-05-26,3.9805383022774325,3.9871635610766045
JOEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
JSTUSDT,9424,0.23397707979626486,0.9364388794567062,0.9381366723259762,2025-04-28 09:00:00,2026-05-26,4.002267573696145,4.0095238095238095
JTOUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
JUPUSDT,20287,0.24247054764134668,0.9701286538177157,0.9709173362251688,2024-01-31 18:00:00,2026-05-26,4.001016466761537,4.004269160398455
KAIAUSDT,12899,0.23831304752306381,0.9536398170400806,0.9548802232731219,2024-12-04 14:00:00,2026-05-26,4.001626545217957,4.006831489915419
KAITOUSDT,11028,0.2363075807036634,0.945683714182082,0.9471345665578528,2025-02-20 13:00:00,2026-05-26,4.001918649270913,4.008058326937836
KASUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
KAVAUSDT,21025,0.18154577883472056,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.35210898611475,5.356300759758973
KERNELUSDT,9757,0.23449830890642615,0.9385056882238393,0.9401455365378703,2025-04-14 12:00:00,2026-05-26,4.002185314685315,4.009178321678322
KGENUSDT,5531,0.22274453082625204,0.8918821189658289,0.8947749050804557,2025-10-07 14:00:00,2026-05-26,4.004058441558441,4.017045454545455
KITEUSDT,5007,0.21989215098861595,0.8805672059117235,0.883762732174955,2025-10-29 10:00:00,2026-05-26,4.004541326067211,4.0190735694822886
KMNOUSDT,12510,0.23796962430055954,0.9522781774580336,0.9535571542765787,2024-12-20 19:00:00,2026-05-26,4.00167954316426,4.00705408128989
KNCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
KOMAUSDT,12757,0.23814376420788586,0.9529669985106216,0.9542212118836717,2024-12-10 12:00:00,2026-05-26,4.00164581961817,4.006912442396313
KSMUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
LABUSDT,5291,0.2215082215082215,0.8869778869778869,0.89000189000189,2025-10-17 14:00:00,2026-05-26,4.0042662116040955,4.0179180887372015
LAUSDT,8512,0.4382048872180451,0.9296287593984962,0.9315084586466166,2025-06-05 09:00:00,2026-05-26,2.1214477211796243,2.1257372654155495
LAYERUSDT,11242,0.42216687422166876,0.9468955701832414,0.9483188044831881,2025-02-11 15:00:00,2026-05-26,2.2429414243573533,2.2463126843657815
LDOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
LIGHTUSDT,5774,0.23536543124350537,0.8966054728091445,0.8993765154139245,2025-09-27 11:00:00,2026-05-26,3.809418690213392,3.8211920529801326
LINEAUSDT,6401,0.2263708795500703,0.9062646461490392,0.9087642555850648,2025-09-01 08:00:00,2026-05-26,4.003450655624569,4.0144927536231885
LINKUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
LISTAUSDT,16909,0.2410550594358034,0.9645159382577325,0.965462179904193,2024-06-20 12:00:00,2026-05-26,4.001226692836114,4.005152109911679
LITUSDT,4208,0.18274714828897337,0.7321768060836502,0.7359790874524715,2025-12-01 00:00:00,2026-05-26,4.006501950585176,4.027308192457738
LPTUSDT,21025,0.28508917954815693,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.4082415749082418,3.410910910910911
LQTYUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
LSKUSDT,20435,0.28857352581355517,0.9707364815267923,0.9715194519207242,2024-01-25 14:00:00,2026-05-26,3.3639138545022895,3.3666270985246736
LTCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
LUMIAUSDT,12566,0.23802323730701894,0.9524908483208658,0.9537641254177941,2024-12-18 11:00:00,2026-05-26,4.0016716817118025,4.007021063189569
LUNA2USDT,21025,0.16841854934601666,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.769274216323073,5.77379271392262
LYNUSDT,5562,0.31265731751168646,0.8926645091693636,0.8955411722402014,2025-10-06 07:00:00,2026-05-26,2.8550891316848763,2.86428982173663
MAGICUSDT,21025,0.1748394768133175,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.557399347116431,5.561751904243742
MAGMAUSDT,3492,0.206758304696449,0.8284650630011455,0.8330469644902635,2025-12-31 13:00:00,2026-05-26,4.006925207756233,4.029085872576178
MANAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
MANTAUSDT,20603,0.2426831044022715,0.9709751007134884,0.9717516866475756,2024-01-18 14:00:00,2026-05-26,4.001,4.0042
MASKUSDT,21025,0.20390011890606421,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.765337065547002,4.769069279216235
MAVIAUSDT,10808,0.23602886750555144,0.944578090303479,0.9463360473723168,2025-03-01 00:00:00,2026-05-26,4.001960015680126,4.009408075264602
MAVUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
MBOXUSDT,15256,0.2401022548505506,0.9607367593078133,0.9617855270057682,2024-08-28 09:00:00,2026-05-26,4.001365001365001,4.005733005733006
MELANIAUSDT,11776,0.2371773097826087,0.9491338315217391,0.9504925271739131,2025-01-20 09:00:00,2026-05-26,4.001790189760115,4.007518796992481
MEMEUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
MERLUSDT,8681,0.26736551088584265,0.9308835387628154,0.9327266443958069,2025-05-29 08:00:00,2026-05-26,3.4816889271865574,3.4885825075398533
METISUSDT,19313,0.24222026614197692,0.9691399575415524,0.9699684150572153,2024-03-12 08:00:00,2026-05-26,4.0010688328345445,4.004489097905087
METUSDT,5437,0.22236527496781314,0.8903807246643369,0.893323524002207,2025-10-11 12:00:00,2026-05-26,4.0041356492969395,4.0173697270471465
MEUSDT,12752,0.335633626097867,0.9530269761606023,0.9542816813048933,2024-12-10 17:00:00,2026-05-26,2.8394859813084112,2.8432242990654206
MEWUSDT,16979,0.24112138524059132,0.9647800223805878,0.9657223629188998,2024-06-17 14:00:00,2026-05-26,4.001221299462628,4.005129457743038
MINAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
MIRAUSDT,5797,0.26444712782473695,0.8971882007935139,0.8999482490943591,2025-09-26 12:00:00,2026-05-26,3.3926940639269407,3.4031311154598822
MITOUSDT,6489,0.22684543072892588,0.9081522576668207,0.910617968870396,2025-08-28 16:00:00,2026-05-26,4.003396739130435,4.014266304347826
MMTUSDT,4861,0.2190907220736474,0.8773914832339025,0.8806829870397037,2025-11-04 12:00:00,2026-05-26,4.004694835680751,4.0197183098591545
MOCAUSDT,12614,0.23806881243063263,0.9526716346916125,0.9539400665926748,2024-12-16 11:00:00,2026-05-26,4.0016650016650015,4.006993006993007
MONUSDT,5466,0.22246615440907427,0.8907793633369924,0.893706549579217,2025-10-10 07:00:00,2026-05-26,4.004111842105264,4.017269736842105
MOODENGUSDT,13863,0.23912573036139365,0.956863593738729,0.9580177450768232,2024-10-25 10:00:00,2026-05-26,4.001508295625943,4.006334841628959
MORPHOUSDT,13067,0.23846330450753808,0.9542358613300681,0.9554603198897987,2024-11-27 14:00:00,2026-05-26,4.001604621309371,4.0067394094993585
MOVEUSDT,12779,0.24102042413334376,0.953204476093591,0.954456530244933,2024-12-09 14:00:00,2026-05-26,3.95487012987013,3.960064935064935
MOVRUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
MTLUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
MUBARAKUSDT,10428,0.23551975450709628,0.9425584963559647,0.9440928270042194,2025-03-17 13:00:00,2026-05-26,4.002035830618892,4.008550488599348
MUSDT,7744,0.3505940082644628,0.9226497933884298,0.9247159090909091,2025-07-07 09:00:00,2026-05-26,2.6316758747697975,2.6375690607734805
MYXUSDT,8197,0.4106380383066976,0.9272904721239478,0.9292424057582043,2025-06-18 12:00:00,2026-05-26,2.258169934640523,2.262923351158645
NAORISUSDT,7165,0.22903000697836706,0.916817864619679,0.9190509420795534,2025-07-31 12:00:00,2026-05-26,4.003046922608165,4.012797074954296
NEARUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
NEIROUSDT,14798,0.23982970671712395,0.9596567103662658,0.9607379375591296,2024-09-16 11:00:00,2026-05-26,4.001408847562693,4.005917159763314
NEOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
NEWTUSDT,8171,0.2844205115652919,0.9268143434096194,0.928772488067556,2025-06-19 14:00:00,2026-05-26,3.258605851979346,3.265490533562822
NFPUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
NIGHTUSDT,3998,0.21235617808904453,0.8506753376688344,0.8546773386693347,2025-12-10 11:00:00,2026-05-26,4.005889281507656,4.024734982332156
NILUSDT,10260,0.23528265107212476,0.9416179337231969,0.94317738791423,2025-03-24 13:00:00,2026-05-26,4.002071251035626,4.008699254349627
NMRUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
NOMUSDT,5681,0.25928533708854073,0.8950888928005633,0.8979052983629643,2025-10-01 08:00:00,2026-05-26,3.4521384928716907,3.463000678886626
NOTUSDT,17747,0.24150560658139403,0.9663041640840705,0.9672057249112526,2024-05-16 14:00:00,2026-05-26,4.0011665888940735,4.004899673355109
NXPCUSDT,9019,0.2332852866171416,0.9336955316553942,0.9354695642532431,2025-05-15 06:00:00,2026-05-26,4.0023764258555135,4.009980988593155
OGNUSDT,21025,0.13070154577883472,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.4341339155749635,7.439956331877728
OGUSDT,9088,0.23338468309859156,0.9340889084507042,0.9358494718309859,2025-05-12 09:00:00,2026-05-26,4.002357378595002,4.00990099009901
ONDOUSDT,20556,0.24265421288188363,0.9708600895115781,0.9716384510605176,2024-01-20 13:00:00,2026-05-26,4.001002405773857,4.004210104250201
ONEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ONGUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
ONTUSDT,21025,0.16161712247324614,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.012065921130077,6.016774573278399
ONUSDT,5129,0.22070579060245663,0.8837980113082472,0.8869175277831937,2025-10-24 08:00:00,2026-05-26,4.004416961130742,4.018551236749117
OPENUSDT,6228,0.22575465639049455,0.9038214515093128,0.9063904945407836,2025-09-08 13:00:00,2026-05-26,4.003556187766714,4.014935988620199
OPUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ORCAUSDT,12850,0.30957198443579764,0.9537743190661478,0.9550194552529183,2024-12-06 15:00:00,2026-05-26,3.0809451985922576,3.084967320261438
ORDERUSDT,5797,0.13696739692944626,0.8971882007935139,0.8999482490943591,2025-09-26 12:00:00,2026-05-26,6.550377833753149,6.570528967254408
ORDIUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
PARTIUSDT,10236,0.2352481438061743,0.9414810472840953,0.9430441578741696,2025-03-25 13:00:00,2026-05-26,4.002076411960132,4.008720930232558
PAXGUSDT,10191,0.2352075360612305,0.9413207732312825,0.9428907859876362,2025-03-27 10:00:00,2026-05-26,4.002085940759282,4.008760951188987
PENDLEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
PENGUUSDT,12585,0.2380611839491458,0.9526420341676599,0.9539133889551052,2024-12-17 16:00:00,2026-05-26,4.001668891855808,4.007009345794392
PEOPLEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
PHAUSDT,12278,0.2377423033067275,0.9513764456751914,0.9526795895096921,2024-12-30 11:00:00,2026-05-26,4.00171291538198,4.0071942446043165
PIEVERSEUSDT,4622,0.21743833838165297,0.87083513630463,0.8742968411942882,2025-11-14 11:00:00,2026-05-26,4.0049751243781095,4.020895522388059
PIPPINUSDT,11679,0.35157119616405513,0.9487969860433256,0.9501669663498588,2025-01-24 10:00:00,2026-05-26,2.6987335606429617,2.702630297126157
PIXELUSDT,19834,0.24437834022385801,0.9699001714228093,0.9707068669960673,2024-02-19 15:00:00,2026-05-26,3.9688467093047244,3.9721477202393234
PLAYUSDT,7168,0.22893415178571427,0.9164341517857143,0.9186662946428571,2025-07-31 09:00:00,2026-05-26,4.003046922608166,4.012797074954296
PLUMEUSDT,10332,0.2961672473867596,0.9420247773906311,0.9435733643050717,2025-03-21 13:00:00,2026-05-26,3.180718954248366,3.185947712418301
PNUTUSDT,13453,0.23875715453802127,0.9554002824648777,0.9565896082658143,2024-11-11 12:00:00,2026-05-26,4.001556662515567,4.00653798256538
POLUSDT,14869,0.23982782971282535,0.9596475889434394,0.960723653238281,2024-09-13 12:00:00,2026-05-26,4.001402131239484,4.005888951205833
POLYXUSDT,21025,0.24756242568370987,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.9248799231508165,3.9279538904899134
POPCATUSDT,15396,0.24019225772928032,0.9610937905949597,0.9621330215640426,2024-08-22 13:00:00,2026-05-26,4.001352082206598,4.005678745267712
PORTALUSDT,19594,0.2423190772685516,0.9695314892313973,0.9703480657344085,2024-02-29 15:00:00,2026-05-26,4.001053074978938,4.004422914911542
POWERUSDT,4096,0.25830078125,0.853759765625,0.857666015625,2025-12-06 09:00:00,2026-05-26,3.3052930056710776,3.320415879017013
POWRUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
PROMPTUSDT,9835,0.23467208947635995,0.939196746314184,0.9408235892221657,2025-04-11 06:00:00,2026-05-26,4.002166377816291,4.009098786828423
PROMUSDT,11893,0.23728243504582527,0.949550155553687,0.950895484738922,2025-01-15 12:00:00,2026-05-26,4.001771793054571,4.007441530829199
PROVEUSDT,7040,0.22855113636363636,0.9149147727272727,0.9171875,2025-08-05 17:00:00,2026-05-26,4.003107520198881,4.013051584835302
PTBUSDT,6349,0.22979996849897621,0.9061269491258466,0.9086470310285084,2025-09-03 12:00:00,2026-05-26,3.9431117203564083,3.95407813570939
PUMPBTCUSDT,8319,0.23187883159033537,0.9281163601394399,0.9300396682293545,2025-06-13 10:00:00,2026-05-26,4.002592016588906,4.010886469673406
PUMPUSDT,7890,0.2240811153358682,0.896958174904943,0.8989860583016477,2025-07-01 00:00:00,2026-05-26,4.002828054298643,4.011877828054299
PUNDIXUSDT,9375,0.23392,0.9362133333333333,0.93792,2025-04-30 10:00:00,2026-05-26,4.002279981760146,4.009575923392613
PYTHUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
QNTUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
QTUMUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
QUSDT,6378,0.2264032612104108,0.9063969896519285,0.9089056130448416,2025-09-02 07:00:00,2026-05-26,4.003462603878116,4.0145429362880884
RAREUSDT,15564,0.2402981238756104,0.9615137496787458,0.9625417630429196,2024-08-15 13:00:00,2026-05-26,4.001336898395722,4.005614973262032
RAVEUSDT,3898,0.2652642380708055,0.8468445356593125,0.8509492047203694,2025-12-14 15:00:00,2026-05-26,3.192456479690523,3.2079303675048356
RAYSOLUSDT,12757,0.23783021086462333,0.9529669985106216,0.9542212118836717,2024-12-10 12:00:00,2026-05-26,4.006921555702044,4.01219512195122
RECALLUSDT,5341,0.2218685639393372,0.8884104100355739,0.891406103725894,2025-10-15 12:00:00,2026-05-26,4.0042194092827,4.017721518987342
REDUSDT,10689,0.2732715876134344,0.9442417438488165,0.9457386097857611,2025-03-06 16:00:00,2026-05-26,3.4553235193426906,3.4608010955152344
RENDERUSDT,16047,0.2406057206954571,0.9627344675017138,0.9637315386053468,2024-07-26 10:00:00,2026-05-26,4.001295001295001,4.005439005439005
RESOLVUSDT,8388,0.3246304244158321,0.9285884597043396,0.9304959465903672,2025-06-10 13:00:00,2026-05-26,2.8604480352552333,2.866323907455013
REZUSDT,18131,0.24168551100325408,0.9670178147923446,0.9679002812861949,2024-04-30 14:00:00,2026-05-26,4.00114103149247,4.00479233226837
RIFUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
RIVERUSDT,5291,0.41655641655641656,0.8869778869778869,0.89000189000189,2025-10-17 14:00:00,2026-05-26,2.129310344827586,2.136569872958258
RLCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
RONINUSDT,20157,0.24249640323460833,0.9702336657240661,0.9710274346380909,2024-02-06 04:00:00,2026-05-26,4.001022913256956,4.004296235679214
ROSEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
RPLUSDT,14965,0.24677581022385567,0.9599064483795523,0.9609756097560975,2024-09-09 12:00:00,2026-05-26,3.8897914974275656,3.8941240184132138
RSRUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
RUNEUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
RVNUSDT,21025,0.20523186682520808,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.73441483198146,4.738122827346466
SAFEUSDT,13861,0.239088088882476,0.9567130798643676,0.9578673977346511,2024-10-25 12:00:00,2026-05-26,4.001508750754375,4.006336753168377
SAGAUSDT,18639,0.24191211974891358,0.9679167337303504,0.9687751488813777,2024-04-09 10:00:00,2026-05-26,4.001108893324462,4.004657351962741
SAHARAUSDT,8005,0.33554028732042473,0.9255465334166146,0.9275452841973766,2025-06-26 12:00:00,2026-05-26,2.7583767684288905,2.7643335815338794
SANDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
