admission_policy,exact_identity,activation_identity,full_behaviour_cluster,panel_id,lane_id,seed,ordinal,parent_row_id,repair_action,mechanism_id,primitive,hypothesis,canonical,legal,sketch_exact,behaviour_cluster,quality,near_score,early_gate_pass,gate_reasons,sketch_net_lcb,sketch_worst_block,sketch_positive_block_fraction,sketch_turnover_mean,sketch_benchmark_increment_lcb,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor,near_miss,failed_gates,proposal_id,epoch,gross_lcb_proxy,gate_positive_gross,gate_positive_gross_lcb_proxy,gate_positive_ic_lcb,gate_positive_net,gate_positive_net_lcb,gate_stable_worst_block,gate_benchmark_increment,gate_hard,gate_survivor,failed_gate_count,failed_gates_audit,replay_source,replay_rank
GLOBAL_QUALITY,exact-signal:91ae8dcb5086b381a5c66a0d,activation:d343261555233cf3997aa66e,behaviour-cluster:fc730877624223930d88f4c9,main,local_mcts_repair,5209,1006,STRATIFIED_ADMISSION|epoch-candidate:517b690a71504e2ee53597e5,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,volatility_regime,Level,volatility_compression_breakout,"{""direction"":-1,""economic_hypothesis"":""volatility_compression_breakout"",""field_a"":""asset_return"",""field_b"":""volatility"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Level"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:aaaf03ad11a7d38b957e29d3,behaviour-cluster:5a5cb5280536606ecb0e81c2,-0.0376670445392902,1.0,True,,-7.594569888136584e-05,-0.0001440334336863,0.5833333333333334,0.095088124441315,-6.768834269475142e-05,0.9938524590163934,8730,-0.0094633659510883,-0.0162449541388521,-2.83230007478724e-05,-7.519034392610545e-05,-0.0001242990796534,-3.000954349817597,-0.0001013251732701,0.0,0.8366110347955472,0.0937346863564661,4.686734317823306e-05,0.1559751474722301,0.1118075125692054,3,0.0,3.2126469086097696e-06,-7.926980303287097e-05,0.0034385946015954,0.0099609002902837,True,,-0.4490317888878626,-0.937428120415639,-0.0001494326116007,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:9ac9d3af838e8378cd225093,EPOCH2,-7.743173647516694e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,289
GLOBAL_QUALITY,exact-signal:266a06b459e71b8a264ced2c,activation:0659dbb70399eac9d804c6f2,behaviour-cluster:4efe658a07c747be397eb024,main,llm_typed_repair,5201,292,STRATIFIED_ADMISSION|epoch-candidate:35d44d1fc47deacd647c7528,llm_typed_improve_net_lcb:interaction=residual,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""volatility_burst"",""field_b"":""oi"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:f0a5f73160dde78b98f906a6,behaviour-cluster:498f2c8b3f71e6b031b6dbc0,-0.039192756960164,1.0,True,,-5.4700926006947135e-05,-0.0001584344256662,0.5833333333333334,0.0453629478340978,-7.508590496356797e-05,0.8384562841530054,7365,0.0014789079314378,-0.0056748487305498,-2.7807033270300902e-06,-2.431032166633635e-05,-7.772069082030545e-05,-0.892115729974848,-0.000130244381763,0.5,0.6242687476632603,0.0430592366786125,2.152961833930625e-05,0.1640445467382659,0.111049526271668,3,0.0,7.334518424144694e-05,4.177890267442256e-06,0.0018984970566423,0.00136718143327,True,,0.3901139605138276,-0.2024344258119931,-0.000111381112274,0.5,False,False,IC_LCB|NET_LCB,epoch-candidate:4fd36759f1a2a306f7ea490c,EPOCH2,-5.619107248099921e-05,False,False,False,False,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,290
GLOBAL_QUALITY,exact-signal:c0676e3da9fb06e443a1881c,activation:77734939fd382f2c70fbb605,behaviour-cluster:59506d9538a5a08539d3a250,main,evolutionary_repair,5209,3716,GLOBAL_TOP_K_CONTROL|epoch-candidate:8ed9ca83df69f449a87d971e,improve_net_lcb:interaction=condition,taker_imbalance,Persistence,aggressive_flow_continuation,"{""direction"":-1,""economic_hypothesis"":""aggressive_flow_continuation"",""field_a"":""basis_abs"",""field_b"":""asset_return"",""interaction"":""condition"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":72}",True,exact-signal:6a906c956b7dfda54fe35891,behaviour-cluster:2d071d3c7f2d881107aa887e,-0.0430111858125978,1.0,True,,-4.8247851176727504e-05,-0.0002826126367165,0.6666666666666666,0.0262373924291023,-5.294131996187131e-05,0.9911202185792348,8706,0.0090903837007006,0.0024644487967819,-2.8689427422386603e-05,-4.1715893295010055e-05,-8.491105928241783e-05,-1.892877339146127,-0.000136110927036,0.25,0.6429898002005447,0.0260529317452469,1.3026465872623456e-05,0.1526648398464023,0.1054376396462729,4,0.0,3.7110657444390434e-05,-2.670165898927492e-05,0.0028306157927704,0.009306983155231,True,,0.0425657556959776,-0.6989114928848426,-0.0001372556817161,0.3333333333333333,False,False,NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:6be584577747e6f5a86dae0f,EPOCH2,-7.188459340979437e-05,False,False,True,False,False,True,False,True,False,2,NET_LCB|BENCHMARK_INCREMENT,QUALITY,291
GLOBAL_QUALITY,exact-signal:45ce377536e141272fae4b19,activation:57a049b737c69e98860e59bf,behaviour-cluster:467bf03aa717ec098a80c7d9,main,evolutionary_random_control,5201,794,STRATIFIED_ADMISSION|epoch-candidate:47c3a618524fa7b2cb106d09,random_mutation_control,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""liquidity"",""field_b"":""funding_event_age"",""interaction"":""none"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":0.0,""window"":72}",True,exact-signal:9ec9ad1ad7a734bcc8c53982,behaviour-cluster:25441c1e6cf8c5e84d3e7de8,-0.0453211507243266,1.0,True,,-4.356740429349748e-05,-0.0002294348029384,0.5833333333333334,0.0370963476022427,-4.300979718260371e-05,0.9855418943533698,8657,0.0070189772494622,6.356925624689119e-05,2.3841833200917943e-05,4.954789395578958e-06,-4.528600596950932e-05,0.1932968446212753,-3.824944271975881e-05,0.5,0.7723343734390538,0.0377740876106779,1.8887043805338985e-05,0.1560561822239,0.1087043837798584,2,0.0,8.718349285721921e-05,2.6003688383167243e-05,0.0021989224173235,0.0075521121451112,True,,0.5436989454897484,0.3627951433092019,-8.364818057199222e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:0017f643d7b02b086d8e2e0f,EPOCH2,-2.6398962164170332e-05,True,False,True,True,False,True,True,True,False,1,NET_LCB,QUALITY,292
GLOBAL_QUALITY,exact-signal:e37b2079a35aa78430aa9d19,activation:2c5be5a2cd4fbc195e45b039,behaviour-cluster:83458c8c9fbe4e4ce0c1e1f4,main,evolutionary_random_control,5201,1485,STRATIFIED_ADMISSION|epoch-candidate:d35aae71b11e3796a30e6e53,random_mutation_control,oi_inventory,Slope,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""relative_market_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Identity"",""threshold"":0.0,""window"":48}",True,exact-signal:1a1fd6ff2c511421acf566e5,behaviour-cluster:54cc9cdec7b942983cf72526,-0.0497639773172058,1.0,True,,-2.741556591455576e-05,-0.0003846162586673,0.6666666666666666,0.0227920227920228,-1.0556074924123233e-05,0.9930555555555556,8723,0.0213928754648847,0.0143713870817673,-2.099520862182248e-06,-8.165858895733404e-06,-5.4038998360036304e-05,-0.3488988027098548,-4.42498756477548e-05,0.25,0.7008561266572791,0.0121326760671023,6.066338033551155e-06,0.1527777777777777,0.1103395061728395,2,0.0,7.03646760017299e-05,6.109832548780776e-06,0.0070134443079605,0.0216519231788197,True,,0.2780988668015094,0.2299154315431763,-8.376724769100162e-05,0.5833333333333334,False,True,NET_LCB,epoch-candidate:46ac6a6d012c952957723b77,EPOCH2,-4.797266032648515e-05,False,False,True,False,False,True,True,True,False,1,NET_LCB,QUALITY,293
GLOBAL_QUALITY,exact-signal:69fb8a274a8aa0d8fbe7ac6a,activation:9acf5b5495630d9e8ef0ce41,behaviour-cluster:dc20ffe325c8fd362cd1b65e,main,typed_ast_fresh,5201,1659,,FRESH,orthogonal_exile,PathShape,new_mechanism_exile,"{""direction"":1,""economic_hypothesis"":""new_mechanism_exile"",""field_a"":""liquidity"",""field_b"":""relative_market_return"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""orthogonal_exile"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""PathShape"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":48}",True,exact-signal:95a482cd3b1b3391ff817005,behaviour-cluster:3fca36c85075f9e1e338fcbc,-0.052808878955646,1.0,True,,-3.755639191881978e-05,-0.0002158684001841,0.5833333333333334,0.0521005343685441,-5.553822976213153e-05,0.9672131147540984,8496,-0.0016455734321261,-0.0086297713299315,7.906370971829516e-06,-1.886010051800037e-05,-6.991851720302209e-05,-0.7239902726189484,-6.123649576629197e-05,0.25,0.7974983768225664,0.0535329429796597,2.6766471489829896e-05,0.1638370000208318,0.1100661535196022,3,0.0,5.492426600155151e-05,-2.7746007213321623e-05,0.0014039252393588,0.0015801680513657,True,,0.1126592330560741,-0.3699963886846792,-0.0001095189013972,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:0dbc77ca11071363948f805a,EPOCH2,-4.315204571319219e-05,True,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,294
GLOBAL_QUALITY,exact-signal:dc091d02ffff08396d660d04,activation:2d454064965dc5f78dd3c4ff,behaviour-cluster:2a5fc0890fdb74a8b7c8a254,main,evolutionary_repair,5201,1452,GLOBAL_TOP_K_CONTROL|epoch-candidate:2ababac8ba162ba7dcd089e8,improve_net_lcb:interaction=none,volatility_regime,Surprise,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility"",""field_b"":""asset_return"",""interaction"":""none"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Surprise"",""secondary_primitive"":""Persistence"",""threshold"":0.5,""window"":72}",True,exact-signal:3f6d38e9f59ca1eeea805ec9,behaviour-cluster:92f3d5699b79e0832bb8d4f0,-0.0541501587942307,1.0,True,,-3.1060735849154644e-05,-0.0002931843027328,0.6666666666666666,0.0659259824018241,-3.3647041230929964e-05,0.9812158469945356,8619,0.0049655777174631,-0.0018219573174029,-8.339031315164753e-07,-2.549258439213253e-05,-7.489846457656469e-05,-1.0113262879248113,-3.079437264503604e-05,0.0,0.9611193082938946,0.0493173625212321,2.4658681260616062e-05,0.1568875124263155,0.1108656475396517,2,0.0,5.480631695404303e-05,-2.115240320612548e-06,0.0007571599830202,0.005368220378803,True,,-0.113001566508767,-0.2348347115663489,-0.0001087441024426,0.4166666666666667,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:08682b5ce474d9fbf8b41e59,EPOCH2,-5.023978331594863e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,295
GLOBAL_QUALITY,exact-signal:6c4bb39afbd377dad5b5686b,activation:ad1bb186bb45354ff32f2bba,behaviour-cluster:1365733961db91fc82303e59,main,evolutionary_repair,5201,4031,STRATIFIED_ADMISSION|epoch-candidate:47c3a618524fa7b2cb106d09,improve_net_lcb:interaction=condition,volatility_regime,MultiScaleRelation,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""liquidity"",""field_b"":""session_sin"",""interaction"":""condition"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":0.0,""window"":72}",True,exact-signal:3a92188a7b7e6353511a371c,behaviour-cluster:8d6a5f5dc8ce1dff6eeb7376,-0.0542291530333332,1.0,True,,-4.719962504476094e-05,-0.0002870271326924,0.6666666666666666,0.0363477362025012,-5.308190466743885e-05,0.9715391621129326,8534,0.0050341835540253,-0.0019603322556676,1.0729344233493373e-05,-7.348508446702493e-06,-5.889582855305193e-05,-0.2794146529018636,-4.690448861634244e-05,0.5,0.7506730917970188,0.0361557053603917,1.807785268019586e-05,0.1598981414307533,0.1097517340421298,4,0.0,8.071089716545731e-05,1.812313421968165e-05,0.0027594290704959,0.005042980611895,True,,0.4805325546388049,0.1150025651178537,-0.0001168398414277,0.5833333333333334,False,False,IC_LCB|NET_LCB,epoch-candidate:a54ff19dedad0909ff171ee3,EPOCH2,-4.0817975872856074e-05,True,False,False,False,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,296
GLOBAL_QUALITY,exact-signal:0f803b86ef36fca2dbe75d33,activation:394178d6cf64e745db147cb1,behaviour-cluster:e1b9066e22ab49c633f493c8,main,local_mcts_repair,5209,1704,STRATIFIED_ADMISSION|epoch-candidate:389159b0c6cbac8d113b691a,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,basis_dislocation_convergence,MultiScaleRelation,basis_dislocation_reversal,"{""direction"":1,""economic_hypothesis"":""basis_dislocation_reversal"",""field_a"":""basis"",""field_b"":""funding"",""interaction"":""none"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""basis_dislocation_convergence"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":48}",True,exact-signal:4495d5762dea84e148e7365f,behaviour-cluster:709636119857280b1835f28c,-0.0593152521035558,1.0,True,,-5.14443752979798e-05,-0.000135758007065,0.5,0.0818394087592623,-4.276934620769578e-05,0.993169398907104,8724,-0.0005369269031039,-0.0069582508524546,8.40249848015032e-06,-3.362012115811863e-05,-7.736822721506772e-05,-1.506246633491588,-5.828628644052991e-05,0.0,0.8704509028099257,0.0840452392765379,4.202261963826895e-05,0.1539864822334124,0.1102447678616365,2,0.0,4.504378883010016e-05,-2.220759138674073e-05,0.0027623478575498,0.0003807818195164,True,,-0.2048675201095451,-0.5289607327325531,-0.0001261574785496,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:022e1d99491d4ebc6321809c,EPOCH2,-3.534560757679877e-05,True,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,297
GLOBAL_QUALITY,exact-signal:5835a2670b52f5c4eada9044,activation:f52e5014759df1d988eb2676,behaviour-cluster:9ee5b7e59c98daebf418f8b0,main,local_mcts_repair,5209,1785,GLOBAL_TOP_K_CONTROL|epoch-candidate:2ada9cc71474de875b0c1ddf,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,volatility_regime,Duration,volatility_mean_reversion,"{""direction"":-1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""volatility"",""field_b"":""volatility"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""Persistence"",""threshold"":-0.5,""window"":72}",True,exact-signal:b171283830749e00f51eee2a,behaviour-cluster:70e938f5327cb9ba4e8c280e,-0.060257632858849,1.0,True,,-4.378236862686183e-05,-0.0002296043322684,0.5833333333333334,0.0631911369251455,-4.070783263846279e-05,0.9766621129326049,8579,0.0048068103935139,-0.0017296383591993,-1.369830638865842e-05,-3.928908752416747e-05,-8.49188067655345e-05,-1.6876415815759729,-5.881530507161135e-05,0.0,0.8621100707124582,0.0511815622710181,2.5590781135509056e-05,0.1603530475351414,0.1114533419542629,3,0.0,3.780867438480066e-05,-2.5405933856564183e-05,0.0005002614219972,0.0043784262965368,True,,-0.2036477235645097,-0.4222010467381813,-9.222997133463916e-05,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:6768479c7ceef7458c33cd33,EPOCH2,-5.932802563002544e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,298
GLOBAL_QUALITY,exact-signal:b575b8e0fbd560d294c31a03,activation:19af4efee542ac19a49409b7,behaviour-cluster:19f0b7d75bbe1c67fd447746,main,evolutionary_random_control,5201,329,GLOBAL_TOP_K_CONTROL|epoch-candidate:efae8495283290eb9ac012b2,random_mutation_control,volatility_regime,Duration,volatility_mean_reversion,"{""direction"":1,""economic_hypothesis"":""volatility_mean_reversion"",""field_a"":""liquidity"",""field_b"":""volatility_burst"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""Persistence"",""threshold"":0.5,""window"":72}",True,exact-signal:e541a0fd9980f8d54990f132,behaviour-cluster:183484547a7a5e085f6fd2ac,-0.0618620211509523,1.0,True,,-5.745748104417647e-05,-0.0002083116485247,0.5833333333333334,0.0852116154526075,-5.1240008524827685e-05,0.9849726775956285,8652,0.0039442431380391,-0.0027741701794396,3.3411071022367386e-05,-3.279248762119457e-06,-5.143340836595938e-05,-0.1334739849398515,-5.645890620809875e-05,0.75,0.762642572364808,0.0733806395689737,3.669031978448685e-05,0.1540639502495391,0.1109096659154551,3,0.0,7.761788838226594e-05,4.557661751151832e-06,0.0056928604040401,0.0034537392938432,True,,0.7264445505609595,-0.1180263005747841,-8.853257253818388e-05,0.3333333333333333,False,False,IC_LCB|NET_LCB,epoch-candidate:1ea2f01930f3a083ea41b5be,EPOCH2,-1.4743088581472531e-05,True,False,False,False,False,True,True,True,False,2,IC_LCB|NET_LCB,QUALITY,299
GLOBAL_QUALITY,exact-signal:eae6f96b4d654e319847530c,activation:cddc2bb833e6a069cbe9ddb1,behaviour-cluster:8a5f26fc78d858a97a173387,main,evolutionary_repair,5201,3211,STRATIFIED_ADMISSION|epoch-candidate:690f8b4279f69cab92be8d11,improve_net_lcb:interaction=residual,temporal_state_path,Duration,path_shape_reversal,"{""direction"":-1,""economic_hypothesis"":""path_shape_reversal"",""field_a"":""volatility_burst"",""field_b"":""oi_change"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""temporal_state_path"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""PathShape"",""threshold"":-0.5,""window"":72}",True,exact-signal:c31464a7582a9761ed49268c,behaviour-cluster:893f07e27d2a5263d91418fa,-0.0624643414539046,1.0,True,,-5.067641404901744e-05,-0.0002126395383655,0.5833333333333334,0.0606060606060606,-5.064970330747355e-05,0.9849726775956285,8652,0.0031746816319342,-0.0034228479531378,-9.756086243762374e-06,-3.253823038512984e-05,-7.845707790757397e-05,-1.3888617636512477,-7.416359727865851e-05,0.25,0.7641973364373486,0.0455642882827349,2.2782144141367468e-05,0.1527777777777778,0.1103395061728395,3,0.0,4.8358906759255545e-05,-1.0917334085899886e-05,0.0009674053419477,0.0027255120140288,True,,0.0842268833222874,-0.3153911152262949,-0.0001270176438816,0.4166666666666667,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:d65c0bb4b5032feb2f0a36a8,EPOCH2,-5.5674933766206503e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,300
GLOBAL_QUALITY,exact-signal:a67ec0a8b1417856c28a03f4,activation:3b9be0a67c646fce0edcaf0f,behaviour-cluster:a048af5c0af0fe2d65efc575,main,evolutionary_random_control,5209,2150,GLOBAL_TOP_K_CONTROL|epoch-candidate:d35aae71b11e3796a30e6e53,random_mutation_control,oi_inventory,EventWindow,oi_contraction_unwind,"{""direction"":-1,""economic_hypothesis"":""oi_contraction_unwind"",""field_a"":""relative_market_return"",""field_b"":""oi"",""interaction"":""difference"",""long_window"":12,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""EventWindow"",""secondary_primitive"":""Identity"",""threshold"":0.0,""window"":4}",True,exact-signal:80ad9c1136611f8304eb8f5a,behaviour-cluster:734ed918e6495746c26e7052,-0.0625964588366192,1.0,True,,-5.9312438276154725e-05,-0.0001849234191285,0.5833333333333334,0.1288189694482445,-5.290768785816386e-05,0.9985200364298724,8771,0.0218133048245068,0.0148116685495113,-6.3554872267662535e-06,-6.830773415254885e-05,-0.0001140444131019,-2.9272601774846545,-9.974543565596992e-05,0.25,0.6991572732709962,0.1239044938515652,6.195224692578259e-05,0.1527832464491546,0.1103422648756396,2,0.0,9.793036102903474e-06,-5.433752371805231e-05,0.0070992127202662,0.0232951712030379,True,,-0.0440120919610505,-3.651527208054574,-0.0001460808477517,0.0833333333333333,False,False,NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:292fe1adb43eddee95163df9,EPOCH2,-5.209216617611741e-05,False,False,True,False,False,True,False,True,False,2,NET_LCB|BENCHMARK_INCREMENT,QUALITY,301
GLOBAL_QUALITY,exact-signal:7a740d38220042e2f4470c3a,activation:db399c3aa67d6275b2832851,behaviour-cluster:774eeae18145ddc50078551d,main,evolutionary_repair,5201,3653,STRATIFIED_ADMISSION|epoch-candidate:1298ff4363a0ea8998a045b3,reduce_turnover:window=48,funding_dynamics,MultiScaleRelation,funding_surprise_reversal,"{""direction"":1,""economic_hypothesis"":""funding_surprise_reversal"",""field_a"":""basis"",""field_b"":""basis"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""funding_dynamics"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":48}",True,exact-signal:281faa0b29918b16656e77f6,behaviour-cluster:da60978cbeea169954e76757,-0.0638444445878724,1.0,True,,-8.148416828107855e-05,-0.0001332234653591,0.5833333333333334,0.0785332226788822,-7.453894137358965e-05,0.9877049180327868,8676,-0.0006679378945205,-0.0071640302917401,-2.18500904316942e-05,-6.0299225500072296e-05,-0.0001041680068165,-2.6940908416771108,-8.393459974455922e-05,0.0,0.8411412609794232,0.0768982701367562,3.844913506837813e-05,0.153731681686248,0.1101718779534695,3,0.0,1.9186732867482164e-05,-4.5631385763734586e-05,9.289393942603422e-05,0.0003660900309928,True,,-0.3475415046052439,-0.6635959016593453,-0.0001384773253932,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:57e602d937949312a0c1fc86,EPOCH2,-6.571887174812186e-05,False,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,302
GLOBAL_QUALITY,exact-signal:454f625d3192d7bb0cdb9f3d,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:3d6ef72bf2206ab4b5028bf5,main,local_mcts_repair,5201,256,GLOBAL_TOP_K_CONTROL|epoch-candidate:4cf1b3fd2df23845fc227507,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,taker_imbalance,Duration,aggressive_flow_exhaustion,"{""direction"":1,""economic_hypothesis"":""aggressive_flow_exhaustion"",""field_a"":""liquidity"",""field_b"":""liquidity"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""PathShape"",""threshold"":1.0,""window"":72}",True,exact-signal:5a493b53b038b30ec1f18c85,behaviour-cluster:817b2a56e14062baf529d057,-0.0641887056644977,1.0,True,,-5.52004599755494e-05,-0.0001386753741376,0.5,0.0680180890781932,-5.641725783298525e-05,0.9903233151183972,8699,-0.0039511302155945,-0.0107124106804287,4.380463783715737e-06,-2.9438876881239385e-05,-7.897472652394792e-05,-1.1648169780756434,-6.91394960100528e-05,0.25,0.7419563022539393,0.0676386813299102,3.3819340664955124e-05,0.1527777777777778,0.1103395061728395,3,0.0,4.945110481058964e-05,-3.200601142091996e-05,0.000399677133184,0.0041397343608398,True,,0.055280713983305,-0.3397253851162038,-0.0001220512384218,0.5,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:f5438b90bc51be409bc0ea29,EPOCH2,-4.515538585899279e-05,True,False,False,False,False,True,False,True,False,3,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,QUALITY,303
