epoch,panel_id,mechanism_id,lane_id,admission_policy,unit,group_type,all_strict,positive_gross,positive_gross_lcb_proxy,positive_net,positive_net_lcb,stable_worst_block,benchmark_incremental,survivor,gross_mean_median,gross_lcb_proxy_median,ic_mean_median,ic_lcb_median,turnover_mean_median,cost_drag_mean_median,net_mean_median,net_lcb_median,worst_block_median,stability_median,concentration_median,benchmark_increment_lcb_median,gross_lcb_method
EPOCH1R,main,cross_asset_confirmation,surrogate,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,10,6,0,0,0,0,0,0,5.718723306140388e-06,-4.178397497387499e-05,-5.635494312274999e-05,-0.0069064140649783504,0.0973810510438882,4.869052552194412e-05,-4.4004285595285025e-05,-8.821198887705884e-05,-7.729383079178864e-05,0.776686724475139,0.15286945207635375,-3.469668797537564e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,surrogate,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,14,8,0,0,0,0,0,0,1.6206154659471794e-06,-4.497973437861806e-05,-5.635494312274999e-05,-0.0069064140649783504,0.0856550565931958,4.282752829659793e-05,-5.194473397872242e-05,-9.808133249762608e-05,-0.00011969135934915,0.778654723472542,0.15321000339338592,-4.021691274134657e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,surrogate_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,7,5,0,0,0,0,0,0,2.140030890343538e-05,-2.204203194538097e-05,0.001605053312697,-0.0048818073209113,0.122162292205504,6.108114610275204e-05,-6.195120051641263e-05,-0.0001090627875471,-9.976331184841124e-05,0.812566946710891,0.1545363418039459,-4.268332344108532e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,typed_ast,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,3,3,0,0,0,0,0,0,7.431133802625163e-06,-3.739811183474389e-05,-0.0045870100779512,-0.0111877722811095,0.1395485302498433,6.97742651249217e-05,-3.864562760932207e-05,-8.57919103799495e-05,-0.0001014985704563,0.6851384732999106,0.154959815408225,-3.14625433120722e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,typed_random,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,15,9,2,0,0,0,0,0,7.431133802625163e-06,-3.739811183474389e-05,-0.0017775527282244,-0.0085357627465691,0.1228371220180133,6.14185610090067e-05,-5.9002378239219664e-05,-0.0001048420577847,-0.0001014985704563,0.6851384732999106,0.1542628104741423,-4.268332344108532e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,typed_random,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,2,1,0,0,0,0,0,-5.550540812463334e-06,-6.332089743819999e-05,-0.0019581064612401,-0.0086068695452867,0.1782976929562352,8.914884647811763e-05,-6.271377939028072e-05,-0.000106455000822,-0.0001190931944969,0.7463882171263908,0.1542628104741423,-5.8241568738214415e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,uct_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,0,0,0,0,0,0,0,-1.4610402820058257e-05,-6.011477085310002e-05,-0.006339101905113,-0.0129209393179119,0.3328625781904947,0.0001664312890952,-0.0001810416919153,-0.0002265460599483,-0.00028784568465,0.6224245919258754,0.1527777777777778,-0.0001694356549293,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,uct_mcts,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,0,0,0,0,0,0,0,-3.61041838395066e-05,-8.12776022289209e-05,-0.0023986626984221,-0.0089554407219546,0.0642568933935582,3.212844669677911e-05,-6.823263053628571e-05,-0.0001134060489257,-9.072862002257968e-05,0.8629794100948109,0.1529630924950625,-4.958751012619287e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,cross_asset_confirmation,uct_mcts,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,11,6,0,0,0,0,0,0,8.068925694997398e-06,-3.9207557159599984e-05,-0.0012473862081284,-0.0077458573510543,0.2763543809122051,0.0001381771904561,-0.0001388613872255,-0.0001805654138671,-0.0001981432264833,0.7511803283654997,0.1549618593216134,-0.0001247304136847,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,cem,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,1,1,0,0,0,0,0,0.0001054799894096,2.5445031756899977e-05,0.0073481136807019,-0.0008409053149557,1.067593999565022,0.0005337969997825,-0.0004283170103728,-0.0005083519680256,-0.0004961514687245,0.5851462364279253,0.2249216040222054,-0.000446614366094,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,cem_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,2,0,0,0,0,0,0,3.446522829973734e-05,-1.2471582298452234e-05,0.0008247588349623151,-0.00589888968241765,0.10974028808801364,5.487014404400685e-05,-2.0404915744269507e-05,-6.734172634245908e-05,-4.803145145406157e-05,0.8354695275813,0.15343775364690215,-7.638295608791477e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,evolutionary,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,6,3,0,0,0,0,0,0,3.7561779492887926e-06,-4.290976665024202e-05,0.00065754103982455,-0.0071250520922569,0.562295283774629,0.00028114764188725,-0.00023446460470605,-0.00032692017561475,-0.00037292260864585,0.7383297873961125,0.15356252344659366,-0.00027436023882255,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,evolutionary_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,1,0,0,0,0,0,0,2.423860856902907e-07,-4.223853871216949e-05,-0.0036899523296668,-0.0100809793444275,0.151590586170061,7.579529308503052e-05,-7.555290699934023e-05,-0.0001180338317972,-9.857778915802624e-05,0.853646147940387,0.1544676285712744,-6.360307882460574e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,llm_proposal_repair,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,2,0,0,0,0,0,0,1.6305820457339824e-05,-2.8242846027493977e-05,0.0039343010914806,-0.0025789876504477,0.19918416075681225,9.959208037840603e-05,-8.328625992106631e-05,-0.0001278349264059,-0.00011973700076995,0.7623315941717363,0.1527777777777778,-7.012673563077987e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,surrogate_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,1,0,0,0,0,0,0,3.37800484685195e-05,-9.370287115574886e-06,0.0078156001373836,0.0013750946699718,0.1227113238186725,6.135566190933629e-05,-2.757561344081679e-05,-7.072594902491117e-05,-5.560605906271777e-05,0.8319226548846438,0.1542739987280559,-1.2954661930154506e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,typed_ast,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,0,0,0,0,0,0,0,-4.394910591195659e-06,-4.941533459138356e-05,0.00064800202951525,-0.0058715014160598,0.13078508908432235,6.539254454216117e-05,-6.978745513335684e-05,-0.00011480787913354473,-9.909650585496001e-05,0.8193778328455336,0.15337865561669856,-5.568770518772803e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,typed_random,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,4,0,0,0,0,0,0,1.879442826529781e-05,-2.505662512331063e-05,-0.0031408056291429,-0.0094818688538643,0.0831450763820817,4.157253819104085e-05,-2.757561344081679e-05,-7.072594902491117e-05,-5.560605906271777e-05,0.8319226548846438,0.154037872008119,-1.2954661930154506e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,typed_random,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,2,0,0,0,0,0,0,1.043130058334259e-05,-3.3816397853003895e-05,-0.0075440388094090505,-0.0140582617498581,0.07371183597171779,3.685591798585893e-05,-2.6424617402516336e-05,-7.067231583886283e-05,-5.870374788359759e-05,0.7757394268148001,0.15373348329177516,-1.7045522019231505e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,funding_dynamics,uct_mcts,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,2,0,0,0,0,0,0,-6.550506061095061e-06,-0.00012087570169870001,-0.008524033370731,-0.0164809577926528,0.7124869097683024,0.0003562434548841,-0.0003523934993629,-0.0004778037052196,-0.0004888606401478,0.5249290510789866,0.1711032555827772,-0.0005620958455002,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,cem,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,11,7,1,0,0,0,0,0,1.921385416501659e-06,-4.099076572900001e-05,0.0006863797286773,-0.0056885916585078,0.2003671099932676,0.0001001835549966,-9.98671121661142e-05,-0.0001450146114871,-0.0001582586327678,0.6891473847023437,0.1542194276633026,-9.014529064496105e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,cem_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,1,0,0,0,0,0,0,1.1603707154864448e-06,-4.534367699148959e-05,-0.0003459273125932499,-0.0069669650119251,0.084032701655954,4.201635082797701e-05,-4.0855980112490565e-05,-8.73600278194666e-05,-0.00011250208888052745,0.6417472101985239,0.1543090677562851,-2.572004520154963e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,evolutionary,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,28,9,0,0,0,0,0,0,-4.401032001868063e-06,-5.0605598701180084e-05,-0.00084545156947955,-0.00737107359652775,0.10210988699849825,5.105494349924915e-05,-5.06469136149791e-05,-9.462540316089431e-05,-9.464531904533984e-05,0.7302301358208507,0.15466394529908684,-4.213987752140921e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,evolutionary,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,16,3,0,0,0,0,0,0,-1.0066989030053468e-05,-5.433025414733964e-05,-0.00084545156947955,-0.00737107359652775,0.11409383887405965,5.704691943702986e-05,-5.4428097377402015e-05,-9.90702308873722e-05,-0.00010382742957965,0.7611842631275378,0.15466394529908684,-4.340768831923865e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,evolutionary_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,1,0,0,0,0,0,0,-8.760456569231592e-06,-5.455591944589259e-05,-0.002629038051337871,-0.009218396191512601,0.101460874634563,5.073043731728151e-05,-5.949089388651312e-05,-0.0001052863567631741,-0.00012409413297013742,0.6840964526924034,0.15277777777777773,-4.364189780574099e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,llm_proposal_repair,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,3,2,0,0,0,0,0,0,1.4068391118778767e-05,-3.0934504576899616e-05,0.002728030219626,-0.0035218650600046,0.1355096845802011,6.775484229010057e-05,-8.252257324178436e-05,-0.0001295741082928,-0.000138634381616,0.7448184396476364,0.1555085321117832,-7.395033822135313e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,surrogate,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,18,6,2,1,0,0,0,0,-7.937045893004707e-06,-5.3110801041176476e-05,-0.0007277388021257501,-0.0072801811353611495,0.0896091004621821,4.4804550231091084e-05,-4.575828069911867e-05,-9.10940127799484e-05,-9.497475276111839e-05,0.7824579007469838,0.1548449269481991,-2.9760963686300294e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,surrogate,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,14,6,2,1,0,0,0,0,-7.937045893004707e-06,-5.297996519634582e-05,-0.0007277388021257501,-0.0072801811353611495,0.1032180489641973,5.160902448209866e-05,-4.089169133619211e-05,-8.560925733250543e-05,-0.0001075831518057,0.7727915635483387,0.15417630397057946,-2.9986129478106487e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,surrogate_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,4,0,0,0,0,0,0,0,-1.4159439433590926e-05,-5.958482000228767e-05,0.00095887703216305,-0.00574710861010065,0.05178056473868055,2.5890282369340286e-05,-5.435146671539658e-05,-0.00010112196949948174,-9.422317298161452e-05,0.7722994497439611,0.15317286308259634,-3.604935246316015e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,typed_ast,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,3,1,0,0,0,0,0,1.2012170597716124e-05,-3.314779497123234e-05,0.0003994436135096,-0.0062525291284096,0.1239171812817346,6.195859064086733e-05,-6.727596029065153e-05,-0.0001124359258596,-0.0001143768971168,0.7232939591807608,0.1544572431902505,-5.595299047502403e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,typed_random,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,20,9,0,0,0,0,0,0,-4.397059036304021e-06,-4.681341256261362e-05,0.0005742550140035,-0.0060640935038905,0.11613792851630686,5.806896425815345e-05,-6.674822135461059e-05,-0.00011262978489474999,-0.00010547082735989281,0.7445151086913426,0.15458604896295092,-5.005426109287751e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,typed_random,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,4,1,0,0,0,0,0,0,-9.378263465593328e-06,-5.377593619081228e-05,0.0014698494262779,-0.00523862027429295,0.12482669523142564,6.241334761571284e-05,-7.243552236567953e-05,-0.0001190646610698,-9.739816220953156e-05,0.7017269799021758,0.1549758564364602,-5.452955422228129e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,uct_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,3,0,0,0,0,0,0,9.795477350779036e-06,-3.562070644396458e-05,-0.0012738963337747,-0.0076575314063962,0.1710008647195732,8.550043235978664e-05,-6.655372483004651e-05,-0.0001128236439299,-0.0001160615416823,0.7742160523420061,0.1548853075542275,-5.477541882175003e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,uct_mcts,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,54,33,1,1,0,0,0,0,8.124311380199312e-06,-3.6974737334869364e-05,0.0006553002774340999,-0.0060560028235084,0.07641083352664316,3.820541676332157e-05,-4.453260102819712e-05,-8.868631984443423e-05,-8.678716949486604e-05,0.700798675663058,0.1538293068100497,-3.354579490893605e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,mark_index_deviation,uct_mcts,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,15,8,0,0,0,0,0,0,3.818377662132411e-06,-3.996003527935463e-05,0.0008202692268913,-0.0056377426958558,0.0728977309816581,3.644886549082905e-05,-4.538346068061711e-05,-8.904868781395571e-05,-8.547357724307444e-05,0.7017031107992446,0.1542194276633026,-3.2170792294307024e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,cem,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,44,17,1,1,0,0,0,0,-2.1882132982197972e-06,-4.761638900948916e-05,-0.00096474639742205,-0.0075400040413857,0.07643674272129955,3.8218371360649784e-05,-4.477647588814873e-05,-9.176193743147448e-05,-9.62094709638672e-05,0.7314081725796828,0.15292191633780344,-3.5752684431490324e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,cem,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,17,7,0,0,0,0,0,0,-2.7367521420919935e-07,-4.610829686028425e-05,0.0008684601388631,-0.0058403942529441,0.0478515201884615,2.3925760094230783e-05,-2.8345487041806866e-05,-7.405362978446415e-05,-8.55853534112015e-05,0.7102640827182128,0.1536521985307327,-2.201112717770419e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,cem_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,7,2,0,0,0,0,0,0,-2.869401070844182e-06,-4.8877387992810094e-05,-1.6107650897433086e-05,-0.0068195973520042,0.1219651855245076,6.098259276225383e-05,-2.9949617692671173e-05,-7.770069705995345e-05,-0.0001149022956142,0.6969535101980835,0.1528031687995125,-2.9794345303833486e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,evolutionary,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,47,19,1,0,0,0,0,0,-3.015143193351636e-06,-4.9826766458878455e-05,0.0004288214787366,-0.00627353710869,0.0988221947760853,4.941109738804267e-05,-4.9475018657527024e-05,-9.335891899410352e-05,-0.0001090313817914,0.703166205274822,0.1544214461791134,-3.5038273623860886e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,evolutionary,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,18,8,0,0,0,0,0,0,-1.2500723849253086e-06,-4.715509730867588e-05,-0.0003493186649233739,-0.0069264470811296,0.08637415771237844,4.318707885618923e-05,-3.739327036606799e-05,-8.59945756616071e-05,-8.142004680629437e-05,0.7059554374319406,0.15379107571839395,-2.81258137770911e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,evolutionary_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,0,0,0,0,0,0,0,-8.836678914009771e-06,-5.7463152186840036e-05,-0.0048864705008096,-0.011777768926765,0.1247394699879199,6.236973499395997e-05,-7.120641390796976e-05,-0.0001198328871808,-8.640687278384673e-05,0.8970024334821532,0.1579796399542174,-6.508621289940302e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,llm_proposal_repair,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,5,3,0,0,0,0,0,0,1.451230845117869e-05,-3.937588709550001e-05,0.0027486131681918,-0.0038742715706123,0.0477438812193727,2.387194060968636e-05,-1.058836293452877e-05,-5.6330903224899886e-05,-5.891936940645544e-05,0.6913511621614826,0.1527777777777778,3.444896349208713e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,surrogate,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,25,12,0,0,0,0,0,0,-7.652057671822665e-07,-4.5943470864718774e-05,-0.0005949161575902,-0.0072809419068695,0.1038321703211097,5.191608516055489e-05,-4.3542024801321415e-05,-8.995511220313181e-05,-9.468279986285046e-05,0.7180868154072716,0.1539508478623263,-3.1559846625590374e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,surrogate,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,13,4,0,0,0,0,0,0,-3.078977546280926e-06,-5.369101985280001e-05,-0.0011105871557912,-0.0076393943226519,0.0897332720165556,4.486663600827781e-05,-5.048600605931039e-05,-9.543666593718736e-05,-0.000109804640568,0.6942245327590296,0.153981491592521,-3.001967044638244e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,surrogate_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,1,0,0,0,0,0,0,0,-5.228095813372922e-06,-5.260148941365953e-05,-0.0086333051488963,-0.0153328895269592,0.047995267195095,2.399763359754753e-05,-2.922572941092045e-05,-7.659912301120706e-05,-6.025099569788645e-05,0.8014905769129246,0.1566038310482596,-2.5846793966470263e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,typed_ast,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,4,3,0,0,0,0,0,0,1.2873472923581612e-05,-3.732762286160559e-05,-0.00087117518223265,-0.007677881927768899,0.14292688739994636,7.146344369997317e-05,-6.129057436266633e-05,-0.00011065919683105,-0.00010450784275683381,0.682547580477324,0.15278827153318608,-6.300807671783428e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,typed_random,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,28,14,1,1,1,1,1,0,2.6689722947418237e-06,-4.387600902936589e-05,0.00036891850879173344,-0.0064387172061448,0.12407084482939815,6.20354224146991e-05,-4.3669108023018256e-05,-9.33232072116656e-05,-0.00010229973090258381,0.7077510728290883,0.15316746628560085,-3.817208236965795e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,typed_random,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,4,2,0,0,0,0,0,0,-2.235189913485951e-06,-4.913977182661979e-05,-0.0021454375377187,-0.008632702832577801,0.07632821817096119,3.816410908548061e-05,-3.3751474949533854e-05,-8.171654258451778e-05,-0.00010388796350536557,0.7210795702481323,0.15405150313675514,-2.7267466575092216e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,uct_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,2,1,0,0,0,0,0,0,1.603862229143462e-06,-4.835717407042241e-05,-0.0029123607637846997,-0.009763880717419099,0.164220582316537,8.211029115826849e-05,-8.050642892912076e-05,-0.0001304674652286909,-0.0001204687780037515,0.7678176468133167,0.1527777777777778,-7.58446316244887e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,oi_inventory,uct_mcts,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,14,6,0,0,0,0,0,0,-8.14096884407827e-06,-5.492890503873768e-05,0.0015488211358152498,-0.005163694680333401,0.17266344803893197,8.6331724019466e-05,-9.383705607477236e-05,-0.0001639131042773,-0.0001445974035951,0.7304852635488738,0.1540261882215099,-8.722121470687902e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,orthogonal_exile,cem,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,19,13,1,0,0,0,0,0,9.101967049935989e-06,-3.874550168258892e-05,0.0005953118827008,-0.0057866792061278,0.0843588969849815,4.217944849249074e-05,-3.575226735785684e-05,-8.226666055527986e-05,-8.926643825810434e-05,0.707912153282722,0.1539478522588689,-2.2976750716004834e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,orthogonal_exile,cem,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,15,11,1,0,0,0,0,0,1.4794970098433114e-05,-3.164264281722163e-05,0.0010611313317581,-0.0055044379453757,0.0611853761698572,3.0592688084928595e-05,-2.489464815425044e-05,-7.039193249103259e-05,-6.617682245182237e-05,0.707912153282722,0.1527837992690274,-1.8234592984336745e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,orthogonal_exile,cem_matched_control,STRATIFIED_ADMISSION,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,3,1,0,0,0,0,0,0,-9.590697849114796e-06,-5.7641849779470044e-05,0.0029872180288809,-0.0074922714588664,0.0458310666779951,2.2915533338997583e-05,-3.250623118811238e-05,-8.055738311846762e-05,-7.079480427691215e-05,0.7119300257270599,0.1574290747641191,-1.933082416980524e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH1R,main,orthogonal_exile,evolutionary,GLOBAL_TOP_K_CONTROL,LOGICAL_STRICT,PANEL_MECHANISM_LANE_ADMISSION,32,21,3,1,0,0,0,0,1.1475403240730238e-05,-3.424697614684391e-05,0.00415396778566745,-0.00265212524372455,0.0737209314431993,3.686046572159967e-05,-3.2808781538354854e-05,-7.849166574153886e-05,-7.079371116131976e-05,0.7318294537671077,0.15579016268507256,-1.861363642715604e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
