generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons,control_id,base_candidate_id,control_mode,control_class,promotable,allowed_in_a7x3_replay
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a087c8060c8b__ctrl_wrong_lag_e1d2d18c9372,a7x3_F2_aggtrades_vol_compression_interaction_24_a087c8060c8b,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a087c8060c8b__ctrl_sign_flip_9c5f088ec79a,a7x3_F2_aggtrades_vol_compression_interaction_24_a087c8060c8b,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23__ctrl_row_shuffle_699ec02d2bea,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23__ctrl_time_shuffle_f4c63b63c291,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23__ctrl_wrong_lag_270d9a07027e,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_buy_notional_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_buy_notional_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23__ctrl_sign_flip_d6fd94c9b635,a7x3_F2_aggtrades_vol_compression_interaction_24_a1f0e18b9a23,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97__ctrl_row_shuffle_dc9d2df03d2b,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97__ctrl_time_shuffle_7bad55e5dea8,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97__ctrl_wrong_lag_d875f677b985,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97__ctrl_sign_flip_456d7516227f,a7x3_F2_aggtrades_vol_compression_interaction_24_17722c9b5d97,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7__ctrl_row_shuffle_36b025de1ab9,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7__ctrl_time_shuffle_f75af1e1871d,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7__ctrl_wrong_lag_8b402109611d,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7__ctrl_sign_flip_3b00fe702b46,a7x3_F2_aggtrades_vol_compression_interaction_24_e5027a0a3cc7,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1__ctrl_row_shuffle_55955dad95c6,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1__ctrl_time_shuffle_69cd30e82c29,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1__ctrl_wrong_lag_7361178dea5e,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1__ctrl_sign_flip_5b9d7188d599,a7x3_F2_aggtrades_vol_compression_interaction_24_55dd111c86a1,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943__ctrl_row_shuffle_8de395a49442,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943__ctrl_time_shuffle_b59f817e16eb,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943__ctrl_wrong_lag_c6795f677db4,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_cross_symbol_signed_flow_share,24)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_cross_symbol_signed_flow_share;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943__ctrl_sign_flip_f96767429c08,a7x3_F2_aggtrades_vol_compression_interaction_24_0558ba6ae943,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20__ctrl_row_shuffle_0569655f48f6,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20__ctrl_time_shuffle_567b0d1be9e8,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20__ctrl_wrong_lag_47470a587909,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20__ctrl_sign_flip_9d39b6dfe788,a7x3_F2_aggtrades_vol_compression_interaction_24_e3bf5c174d20,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163__ctrl_row_shuffle_90571a945a34,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163__ctrl_time_shuffle_589b4bc78489,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163__ctrl_wrong_lag_82688bdf5ab2,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,12)),Rank(Sub(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163__ctrl_sign_flip_f93e546da80c,a7x3_F2_aggtrades_vol_compression_interaction_24_c57923efa163,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F2_aggtrades_vol_compression_interaction,agg_x_vol_compression,"Mul(ZScore(TSMean(agg_flow_accel_4h_vs_24h,24)),Rank(SafeDiv(realized_vol_12,realized_vol_24)))",24,agg_flow_accel_4h_vs_24h;realized_vol_12;realized_vol_24,aggtrades_reset_interaction,agg_x_vol_compression,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e__ctrl_row_shuffle_70965ce7e9b1,a7x3_F2_aggtrades_vol_compression_interaction_24_f6559a0e2a7e,row_shuffle,a7x3_replay_negative_control,False,True
