candidate_id,family_id,label_family,horizon_h,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,original,validation_2025H1,719,96.0,-4.46229690121348e-05,-0.2735791001907985,-0.2735791001907985,-0.2735791001907985,0.48817802503477054
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,original,test_2025H2,719,96.0,0.0004751390062854758,2.5048967161493296,2.5048967161493296,2.5048967161493296,0.545201668984701
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,original,recent_oos_2026JanApr,719,96.0,5.526441670145425e-05,0.13605507807557263,0.13605507807557263,0.13605507807557263,0.5201668984700973
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,original,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,one_bar_lag,train_2024,707,96.0,-5.441993514052262e-05,-0.2298596786430077,-0.2298596786430077,-0.2298596786430077,0.5035360678925035
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,one_bar_lag,validation_2025H1,719,96.0,1.0742836705498179e-05,0.07221930801411101,0.07221930801411101,0.07221930801411101,0.5076495132127955
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,one_bar_lag,test_2025H2,719,96.0,0.0003190210646392736,1.740674329948471,1.740674329948471,1.740674329948471,0.5285118219749653
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,719,96.0,-4.739697445996926e-05,-0.11742798333043881,-0.11742798333043881,-0.11742798333043881,0.5159944367176634
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,one_bar_lag,known_may2026_stress,1,96.0,-0.004314396415693541,,,,0.0
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,train_2024,709,96.0,-0.000762462777398337,-2.554057339186598,-2.554057339186598,-2.554057339186598,0.46685472496473907
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,validation_2025H1,719,96.0,-0.0004621396973716788,-2.1619434818919743,-2.1619434818919743,-2.1619434818919743,0.4659248956884562
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,test_2025H2,719,96.0,1.6823670360341679e-06,0.00751930086497683,0.00751930086497683,0.00751930086497683,0.5299026425591099
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,719,96.0,-0.0010110659155319365,-2.339127923897626,-2.339127923897626,-2.339127923897626,0.46870653685674546
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,train_2024,684,96.0,9.127633267967185e-05,0.4620809170086528,0.4620809170086528,0.4620809170086528,0.5043859649122807
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,validation_2025H1,719,96.0,-2.186872281267999e-06,-0.01829725643374455,-0.01829725643374455,-0.01829725643374455,0.4909596662030598
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,test_2025H2,719,96.0,1.7150519273404647e-05,0.10090887961709306,0.10090887961709306,0.10090887961709306,0.5006954102920723
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,719,96.0,0.0004692401281781214,1.72403091209698,1.72403091209698,1.72403091209698,0.5340751043115438
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.0005287633807137159,-0.4045818243364889,-0.4045818243364889,-0.4045818243364889,0.5833333333333334
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,time_shuffle,train_2024,719,79.1029207232267,4.241950780952215e-05,0.26986480061728074,0.26986480061728074,0.26986480061728074,0.502086230876217
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,time_shuffle,validation_2025H1,719,79.16411682892907,-0.00021505229062086334,-2.16409424812673,-2.16409424812673,-2.16409424812673,0.4561891515994437
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,time_shuffle,test_2025H2,719,78.84005563282336,-0.00019210172475528817,-1.6468095571484491,-1.6468095571484491,-1.6468095571484491,0.4520166898470097
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,719,79.38247566063978,8.651923769797029e-05,0.46775849521521795,0.46775849521521795,0.46775849521521795,0.4937413073713491
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,time_shuffle,known_may2026_stress,599,79.12020033388981,-0.00016990588630041436,-1.1714122974605852,-1.1714122974605852,-1.1714122974605852,0.48747913188647746
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,symbol_shuffle,train_2024,708,96.0,-0.0004553186901408426,-3.329448133074623,-3.329448133074623,-3.329448133074623,0.4533898305084746
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,symbol_shuffle,validation_2025H1,719,96.0,-9.936926901991888e-05,-1.133828666426791,-1.133828666426791,-1.133828666426791,0.48817802503477054
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,symbol_shuffle,test_2025H2,719,96.0,6.075038001280113e-05,0.5413055786739412,0.5413055786739412,0.5413055786739412,0.48817802503477054
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,symbol_shuffle,recent_oos_2026JanApr,719,96.0,-0.00031649989070737226,-1.7322068152377987,-1.7322068152377987,-1.7322068152377987,0.4937413073713491
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,same_family_random,train_2024,719,96.0,-3.877808310356768e-05,-0.28018850019278996,-0.28018850019278996,-0.28018850019278996,0.48817802503477054
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,same_family_random,validation_2025H1,719,96.0,0.00013638853898572629,1.6198997895573053,1.6198997895573053,1.6198997895573053,0.5159944367176634
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,same_family_random,test_2025H2,719,96.0,-1.3351862009746204e-05,-0.11930165944150982,-0.11930165944150982,-0.11930165944150982,0.502086230876217
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,same_family_random,recent_oos_2026JanApr,719,96.0,-8.539665656813365e-05,-0.4610159740254359,-0.4610159740254359,-0.4610159740254359,0.4937413073713491
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,1,same_family_random,known_may2026_stress,599,96.0,0.0002767156168289399,2.0679391970099243,2.0679391970099243,2.0679391970099243,0.5258764607679466
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,original,train_2024,705,96.0,0.0007354681605976447,1.6779630458107553,0.724383919220406,0.06352888308836793,0.5375886524822695
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,original,validation_2025H1,716,96.0,-0.0001540546469160645,-0.5227610041131848,-0.15615663635380164,-0.8444463440568911,0.5027932960893855
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,original,test_2025H2,716,96.0,0.0014491719575674123,4.017113337780181,2.1174479015101038,1.6362603412347938,0.5712290502793296
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,original,recent_oos_2026JanApr,716,96.0,0.00012881353821908969,0.19047483955827796,0.17006168411240907,-0.230947086699388,0.5460893854748603
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,original,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,one_bar_lag,train_2024,704,96.0,0.0008448570109852851,1.9456812201357092,0.899907312528708,0.4789434582491981,0.5411931818181818
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,one_bar_lag,validation_2025H1,716,96.0,-0.00018197634832328057,-0.6449706093350644,-0.3824730105696064,-0.6185828802109695,0.49162011173184356
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,one_bar_lag,test_2025H2,716,96.0,0.0011286323204582293,3.204219423564475,1.6212644588236134,1.3032767472551587,0.5600558659217877
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,one_bar_lag,recent_oos_2026JanApr,716,96.0,0.0003745732080708382,0.5704030742407328,0.33154205075097565,-0.004250509075104659,0.5572625698324022
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,one_bar_lag,known_may2026_stress,1,96.0,-0.01290510686558846,,,,0.0
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,train_2024,706,96.0,-0.00032716529719705714,-0.6899215887036405,-0.3469863729062802,-0.6419453737587162,0.5056657223796034
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,validation_2025H1,716,96.0,-0.0005145271972428979,-1.549678860570077,-0.7887052619757815,-1.1115933286623734,0.4972067039106145
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,test_2025H2,716,96.0,0.001122079237340614,2.8523663233692687,1.4234985505238376,1.3037992601157233,0.5544692737430168
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,716,96.0,-0.001030836767084155,-1.417685910877723,-0.7498188970910704,-0.9466996692499495,0.5195530726256983
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,train_2024,681,96.0,0.000769564168745457,2.0110166115982344,0.9865933123088627,0.7207480474758309,0.5036710719530103
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,validation_2025H1,716,96.0,-8.85447466691131e-05,-0.3747899351470148,-0.050881696892126356,-1.095459271205568,0.4860335195530726
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,-0.00016118108837009964,-0.5112796846127247,-0.26148194141978254,-0.7363163709087275,0.4664804469273743
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,0.0022088334924245177,4.628462283476077,2.3658510887948356,1.9416944501180915,0.5768156424581006
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,wrong_lag_stale_24h,known_may2026_stress,24,96.0,4.245114757816329e-06,0.0028811140948127294,0.17279773927777825,-0.8478940997527278,0.5833333333333334
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,time_shuffle,train_2024,716,79.10055865921788,-0.00011029204897750389,-0.3905201269999435,-0.2994468318013732,-0.7176525608017993,0.5
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,time_shuffle,validation_2025H1,716,79.16899441340782,-0.00028544908215002985,-1.4655086968947475,-0.8535314214472222,-1.540485229120649,0.4958100558659218
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,time_shuffle,test_2025H2,716,78.84357541899442,-0.00012177655214979349,-0.522169071729584,-0.80705186526554,-1.2622001328939665,0.48324022346368717
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,time_shuffle,recent_oos_2026JanApr,716,79.38128491620111,-0.0002054134700965951,-0.5939589637327499,0.14229896589661095,-2.481013288402491,0.49022346368715086
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,time_shuffle,known_may2026_stress,596,79.11073825503355,-0.00014781089479977685,-0.5136238339628278,-0.3525621721634003,-1.2893928853358088,0.47818791946308725
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,symbol_shuffle,train_2024,705,96.0,-0.0009602916525091787,-3.525979602416582,-1.9565087617250319,-2.245316899247604,0.44113475177304967
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,symbol_shuffle,validation_2025H1,716,96.0,-0.00014512607415822937,-0.8469225689634676,-0.4890404685762564,-0.9163921113440154,0.4958100558659218
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,symbol_shuffle,test_2025H2,716,96.0,9.307489456102053e-05,0.4657140081924773,0.3650854381386104,-0.3615272385567108,0.520949720670391
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,symbol_shuffle,recent_oos_2026JanApr,716,96.0,-0.0007983735381460133,-2.514886286006395,-1.3344081995586465,-1.718537546983719,0.4553072625698324
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,same_family_random,train_2024,716,96.0,2.2958654732164043e-05,0.09239066490481791,0.0843491421350982,-1.5372456042693126,0.5041899441340782
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,same_family_random,validation_2025H1,716,96.0,-4.256296307908316e-05,-0.2304339048001987,-0.42074946387402706,-1.4883259187616702,0.5125698324022346
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,same_family_random,test_2025H2,716,96.0,-4.07711380403014e-05,-0.2051474627447691,-0.268643398180052,-1.1450702667605799,0.4958100558659218
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,same_family_random,recent_oos_2026JanApr,716,96.0,0.0002932037814690447,0.9023158167443354,0.5177475730343023,-0.05027929897127462,0.5111731843575419
a7ab3_9b74006f5f8908f8,G1_volatility_state_reversal,L0_raw_forward_return,4,same_family_random,known_may2026_stress,596,96.0,5.45649551639583e-05,0.2164361549567943,0.01797746025707106,-1.5349148939674084,0.4966442953020134
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,original,train_2024,708,96.0,-0.03828738033584432,-4.023091349868456,-4.023091349868456,-4.023091349868456,0.4336158192090395
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,original,validation_2025H1,719,96.0,-0.015661138798743108,-1.7007788939481547,-1.7007788939481547,-1.7007788939481547,0.4603616133518776
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,original,test_2025H2,719,96.0,-0.023944972441147683,-3.2090775233559548,-3.2090775233559548,-3.2090775233559548,0.4506258692628651
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,original,recent_oos_2026JanApr,719,96.0,-0.03278183433781486,-4.444632937389723,-4.444632937389723,-4.444632937389723,0.44506258692628653
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,original,known_may2026_stress,0,,,,,,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,one_bar_lag,train_2024,707,96.0,-0.03507705681282414,-3.6933801153613506,-3.6933801153613506,-3.6933801153613506,0.43422913719943423
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,719,96.0,-0.01500621361973935,-1.6381992332492419,-1.6381992332492419,-1.6381992332492419,0.46453407510431155
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,one_bar_lag,test_2025H2,719,96.0,-0.023843316978313506,-3.257610398406175,-3.257610398406175,-3.257610398406175,0.4575799721835883
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,719,96.0,-0.03153725918199145,-4.324596192226596,-4.324596192226596,-4.324596192226596,0.4506258692628651
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,1,96.0,0.18888888888888888,,,,1.0
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,709,96.0,-0.03778053661912971,-3.8542892690682704,-3.8542892690682704,-3.8542892690682704,0.43723554301833567
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,719,96.0,-0.016210142687889558,-1.6900689106858522,-1.6900689106858522,-1.6900689106858522,0.45897079276773295
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,719,96.0,-0.023805005022407663,-3.0749465904775444,-3.0749465904775444,-3.0749465904775444,0.44645340751043117
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,719,96.0,-0.03293958945036831,-4.455307287530327,-4.455307287530327,-4.455307287530327,0.44506258692628653
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,684,96.0,-0.0335213274312324,-3.714593361886607,-3.714593361886607,-3.714593361886607,0.45760233918128657
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,719,96.0,-0.01826844447020038,-2.0404616265009285,-2.0404616265009285,-2.0404616265009285,0.45897079276773295
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,719,96.0,-0.017710908927007673,-2.40330794442943,-2.40330794442943,-2.40330794442943,0.47009735744089015
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,719,96.0,-0.02998868348529336,-4.2380782195201885,-4.2380782195201885,-4.2380782195201885,0.43532684283727396
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.006013695987654318,-0.19486889595272092,-0.19486889595272092,-0.19486889595272092,0.375
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,time_shuffle,train_2024,719,79.0500695410292,0.0022955697259200397,0.43195078152113986,0.43195078152113986,0.43195078152113986,0.5062586926286509
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,time_shuffle,validation_2025H1,719,79.23783031988873,0.0003849305233606365,0.07223603469267419,0.07223603469267419,0.07223603469267419,0.4993045897079277
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,time_shuffle,test_2025H2,719,79.21140472878999,-0.008233235874708405,-1.4663776443664145,-1.4663776443664145,-1.4663776443664145,0.502086230876217
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,719,79.09596662030599,0.00467603918305848,0.8461572620736325,0.8461572620736325,0.8461572620736325,0.5201668984700973
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,78.97662771285476,0.01457272675579228,2.375438585709091,2.375438585709091,2.375438585709091,0.5425709515859767
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,symbol_shuffle,train_2024,708,96.0,-0.003925621861268046,-0.7414093352971001,-0.7414093352971001,-0.7414093352971001,0.4745762711864407
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,719,96.0,0.009121062561170349,1.806499037994692,1.806499037994692,1.806499037994692,0.5201668984700973
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,719,96.0,0.0023145733529078465,0.4515640320296167,0.4515640320296167,0.4515640320296167,0.5104311543810849
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,719,96.0,-0.00404617717508886,-0.7589995079744846,-0.7589995079744846,-0.7589995079744846,0.48400556328233657
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,same_family_random,train_2024,719,96.0,0.0013561305568433545,0.27880955402619617,0.27880955402619617,0.27880955402619617,0.5048678720445062
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,same_family_random,validation_2025H1,719,96.0,-0.008104507932828518,-1.629975781168903,-1.629975781168903,-1.629975781168903,0.4617524339360223
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,same_family_random,test_2025H2,719,96.0,0.011894976948436616,2.381006545293349,2.381006545293349,2.381006545293349,0.5591098748261474
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,719,96.0,0.007054068150208621,1.3644261330582237,1.3644261330582237,1.3644261330582237,0.5090403337969402
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,0.0038745130773511394,0.7044998491146256,0.7044998491146256,0.7044998491146256,0.5108514190317195
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,original,train_2024,705,96.0,-0.06677912398213816,-7.113159117267576,-3.5268078082575127,-3.6699322412750566,0.3843971631205674
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,original,validation_2025H1,716,96.0,-0.022239518673701636,-2.345009061134635,-1.220152901826041,-1.5247970166293354,0.45251396648044695
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,original,test_2025H2,716,96.0,-0.043446907976412166,-5.899996616857473,-2.8316277283147473,-3.5593232973213236,0.4106145251396648
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,original,recent_oos_2026JanApr,716,96.0,-0.06298260332609146,-8.319661825972673,-4.143914931393276,-4.302309243059537,0.3854748603351955
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,original,known_may2026_stress,0,,,,,,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,one_bar_lag,train_2024,704,96.0,-0.06300283104482322,-6.698013347278417,-3.282876431287594,-3.616972356693743,0.38636363636363635
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,one_bar_lag,validation_2025H1,716,96.0,-0.023050997051520798,-2.4300776009347422,-1.2603700565257039,-1.4627038761677609,0.45670391061452514
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,one_bar_lag,test_2025H2,716,96.0,-0.04193540826091455,-5.766412248364643,-2.728591854302394,-3.6358134070544894,0.4134078212290503
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,one_bar_lag,recent_oos_2026JanApr,716,96.0,-0.06136215213118146,-8.142383429905387,-4.079446015623626,-4.1999357442032546,0.3854748603351955
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,one_bar_lag,known_may2026_stress,1,96.0,-0.010300925925925936,,,,0.0
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_future_1h,train_2024,706,96.0,-0.06940985337320324,-7.310560465626124,-3.7011760087412826,-3.851075905121416,0.37677053824362605
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_future_1h,validation_2025H1,716,96.0,-0.021762007293606455,-2.268013128110333,-1.1629984309799415,-1.4487524954841142,0.44972067039106145
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_future_1h,test_2025H2,716,96.0,-0.04508336243016759,-6.062437843543099,-2.973402125440793,-3.452522793954273,0.40502793296089384
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,716,96.0,-0.06190391902027726,-8.160191182186967,-4.02134676080408,-4.280353435812342,0.3840782122905028
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_stale_24h,train_2024,681,96.0,-0.06704142192853647,-7.285476308403098,-3.5740924364628333,-4.102486494624924,0.39794419970631423
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_stale_24h,validation_2025H1,716,96.0,-0.020162408829919303,-2.219496861239904,-1.1397506841246734,-1.1945076335830191,0.4748603351955307
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,-0.02518145109145458,-3.4104374040438277,-1.6930910049213512,-2.0472914998997096,0.43575418994413406
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,-0.05166563211255948,-6.985740002544098,-3.586093497571247,-3.8057104096423586,0.37988826815642457
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.043750000000000004,-1.4244154038344032,-0.4750501383114113,-1.5446655473454403,0.4166666666666667
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,time_shuffle,train_2024,716,79.05586592178771,0.0021373039196668758,0.39408105665917914,0.11467442702815081,-0.3774370087377356,0.4860335195530726
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,time_shuffle,validation_2025H1,716,79.22905027932961,0.00013852748773314285,0.025249451874118062,0.236390695656635,-0.7784523935905133,0.5027932960893855
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,L7_ranked_future_return,4,time_shuffle,test_2025H2,716,79.2108938547486,-0.002731020781605627,-0.4771859503611655,-0.149497604806758,-1.8203150561279646,0.5041899441340782
