blueprint_id,layer,primary_field,secondary_field,primary_transform,secondary_transform,motif,expression,semantic_pair,pair_policy,candidate_role,requires_controls,numeric_probe_priority,pair_policy_reason,skeleton_key,production_key,selected_for_a7ff8_numeric_probe
a7ff7e_345ed1fb9fb20252,F2_expanded_typed_interaction,mark_index_basis_bps,mark_trade_basis_bps,zscore,csrank,safe_div_abs,"SafeDiv(ZScore(mark_index_basis_bps),Abs(CSRank(mark_trade_basis_bps)))",basis_premium_like|basis_premium_like,within_cluster_refinement,role_mixed_allowed,True,P1,same_semantic_response_similar,skel_897201905b87a210,prod_52ff08626cd9d441,True
a7ff7e_373fc2f9d46fc075,F2_expanded_typed_interaction,mark_index_basis_bps,mark_trade_basis_bps,abs_zscore,delta_12h,safe_div_abs,"SafeDiv(Abs(ZScore(mark_index_basis_bps)),Abs(Delta(mark_trade_basis_bps,12)))",basis_premium_like|basis_premium_like,within_cluster_refinement,role_mixed_allowed,True,P1,same_semantic_response_similar,skel_ac3a45a1120f7842,prod_f753ea60477d81e1,True
a7ff7e_0da5e1c9bdea32e5,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,csrank,relative_shock,"Mul(Delta(Delta(mark_index_basis_bps,24),4),ZScore(CSRank(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_3a90084955c27d13,prod_14ac10b1cd332a0f,True
a7ff7e_117ca86f9a01da69,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,decay_8h,relative_shock,"Mul(Delta(Clip(ZScore(mark_index_basis_bps),-3,3),4),ZScore(Decay(trade_return_1h,8)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_89c9a5648756465b,prod_b8c718c22a8845f7,True
a7ff7e_19a981f1124d2d94,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,csrank,relative_shock,"Mul(Delta(Delta(mark_index_basis_bps,1),4),ZScore(CSRank(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_3a90084955c27d13,prod_f7dade1ee2ee6f21,True
a7ff7e_1f194f1af76ad7ae,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,csrank,relative_shock,"Mul(Delta(ZScore(mark_index_basis_bps),4),ZScore(CSRank(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5eef41169f093385,prod_82e8370713414dae,True
a7ff7e_2920b53d27a104be,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,delta_24h,relative_shock,"Mul(Delta(Clip(ZScore(mark_index_basis_bps),-3,3),4),ZScore(Delta(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_89c9a5648756465b,prod_c5b6b9bc2567a3c2,True
a7ff7e_38e66d20c465df45,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,delta_4h,relative_shock,"Mul(Delta(Abs(ZScore(mark_index_basis_bps)),4),ZScore(Delta(trade_return_1h,4)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_819a1cb51db83107,prod_34b3f3b1d3daafca,True
a7ff7e_3b90313dc967f4ff,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,mean_24h,relative_shock,"Mul(Delta(Abs(ZScore(mark_index_basis_bps)),4),ZScore(Mean(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_819a1cb51db83107,prod_63405bde1d879c6d,True
a7ff7e_46841a97a00d7600,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,decay_8h,relative_shock,"Mul(Delta(Abs(ZScore(mark_index_basis_bps)),4),ZScore(Decay(trade_return_1h,8)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_819a1cb51db83107,prod_556d3145e97fa7b3,True
a7ff7e_5775c61a69fc1eaa,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,mean_24h,relative_shock,"Mul(Delta(Clip(ZScore(mark_index_basis_bps),-3,3),4),ZScore(Mean(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_89c9a5648756465b,prod_bf2cd4c9f99e9d9b,True
a7ff7e_582db72812495a08,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,delta_1h,relative_shock,"Mul(Delta(Abs(ZScore(mark_index_basis_bps)),4),ZScore(Delta(trade_return_1h,1)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_819a1cb51db83107,prod_88b5880b297daf1d,True
a7ff7e_72a068378823117a,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,csrank,relative_shock,"Mul(Delta(CSRank(mark_index_basis_bps),4),ZScore(CSRank(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5eef41169f093385,prod_3476a3da234d4e86,True
a7ff7e_04785915493f3381,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,delta_24h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_6359441ad4d70a9a,True
a7ff7e_0674278f8e18362e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,delta_24h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_5143d9904a0731f9,True
a7ff7e_07fc1fb4feaafdb5,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,tsrank_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,1),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_144a1d02300256e2,True
a7ff7e_0c1d3d620da0938e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,decay_8h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,24),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_dfc7c8726bcc8c87,True
a7ff7e_0ea973d198551451,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,decay_8h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,1),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_0dc7028529c8c451,True
a7ff7e_0f4dff939cf33d7d,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_4h,delta_4h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,4),Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_1747b1d59716d7fb,True
a7ff7e_0f948f33d4a54cdd,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,delta_1h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,24),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_84eaac43d88d4d96,True
a7ff7e_1092c82e66e90019,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,tsrank_24h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_73948cb2a11c3c07,True
a7ff7e_10bf43fb94b4c9d8,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,delta_4h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_a13d94b3f2608738,True
a7ff7e_10ddf18b688f96a2,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,zscore,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_09509dd135416ab3,prod_cac75e286b1f8d23,True
a7ff7e_17916475944c441b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,tsrank_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,12),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_915c43eba5c1dbc1,True
a7ff7e_1f4b750c843f309b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,delta_1h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,12),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_b823293c745d3307,True
a7ff7e_1f6ec704fe6f7419,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,csrank,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,1),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_cb1886f683b6b61c,True
a7ff7e_2d9a6c59de9d5a10,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,delta_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_07136913831bb0ef,True
a7ff7e_2f4530d6c7bf1d70,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,mean_24h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Mean(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_77c58e8596c26754,True
a7ff7e_34bd3e091b196f3f,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,delta_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,12),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_e9245900c1cdcaf8,True
a7ff7e_37bf307366ad7c5d,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,zscore,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_ec07cc6961c03640,prod_faffa67843e47553,True
a7ff7e_3a1f84dffe7a1626,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,delta_4h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_320209e6316c9fe9,True
a7ff7e_3cd69337a52044fe,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_48h,zscore,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,48),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_02ac691ac3fecb09,True
a7ff7e_43915e5b502e2cf1,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,delta_1h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_68b9e095ece0912c,True
a7ff7e_458d668b36bea3d0,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,delta_4h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_531dfae6e6ae62e1,True
a7ff7e_46477f0c80ba1f68,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_4h,delta_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,4),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_ff2063f584901826,True
a7ff7e_466abd0f29f089b0,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_4h,csrank,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,4),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_3ca2b30677d88e47,True
a7ff7e_472de47d593137fe,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,delta_24h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_7f0f7702e9b9e294,True
a7ff7e_4d303cedde36bf7e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,decay_8h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_314ec1c6edbca9e7,True
a7ff7e_4f9f313c1f9f0db0,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_4h,tsrank_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,4),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_11abc033a38623ae,True
a7ff7e_5213b58f77723425,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_48h,delta_24h,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,48),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_8a80c8785bbf365b,prod_b91eb80a1bc95c09,True
a7ff7e_54392ca0f6c67f15,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_1h,zscore,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_863b12997ae5d04f,True
a7ff7e_5be2b59826f9637b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,delta_4h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_0ee6f0f2c656632e,True
a7ff7e_5d46484df6a3ccd9,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,decay_8h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_2a9be33762bab4a0,True
a7ff7e_5da6ec282a87259d,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,tsrank_24h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_f9ce49a5c1189ec5,True
a7ff7e_62773628e2deca58,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,mean_24h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),Mean(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_8ba20ca270e11318,True
a7ff7e_7934fb534265ce5b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,delta_1h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_c9109ac7256b3c50,True
a7ff7e_851afa18d51f8658,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,zscore,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5b0c70d11e8773f7,prod_b6cc52222135be1c,True
a7ff7e_85f3bf44547babd0,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,csrank,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,24),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_690288608a66e338,True
a7ff7e_8ba34e1c51c4cb56,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,csrank,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,12),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_1a86cd307cf28c1f,True
a7ff7e_91a7e7cc2a388c2e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_4h,zscore,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,4),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_bd4dbfc1322b4d74,True
a7ff7e_a75b6a7329e3d761,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,decay_8h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_a04b0c9357c28cb3,True
a7ff7e_ab48774e1350430c,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,zscore,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_09509dd135416ab3,prod_489e99ad81ceee97,True
a7ff7e_acd478c7baeeeeea,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,zscore,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,24),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_ba40e18bd1f646bd,True
a7ff7e_b31e11f8ed31acaf,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,delta_24h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_febab2e6bcfa558c,True
a7ff7e_b916f62db755f51a,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,csrank,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_09509dd135416ab3,prod_2210d38a011af6fe,True
a7ff7e_badd444087487539,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,delta_1h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_50038922d6c61185,True
a7ff7e_bebdcfd57fc36f55,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,csrank,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5b0c70d11e8773f7,prod_f10bc51c61ec94c9,True
a7ff7e_c1696eaf5e5a81e2,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,zscore,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_8bd17c697c729092,True
a7ff7e_c39aeeca70545e4a,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,tsrank_24h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_ada4fc6d8f377e79,True
a7ff7e_c5721b1addb588d2,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,tsrank_24h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_7d5a2781183942fd,True
a7ff7e_c5fc3c216da530ca,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,delta_4h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Delta(trade_return_1h,4)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_e8197805b34c5a8e,True
a7ff7e_caf707fdcf843f86,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,mean_24h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),Mean(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_951c698f249da524,True
a7ff7e_d1da9288ccc3a5a7,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,csrank,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_ec07cc6961c03640,prod_a290779015408572,True
a7ff7e_d35a85dc2787228f,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,csrank,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_09509dd135416ab3,prod_a6660a30bb047425,True
a7ff7e_d3bb642a3e64bdb5,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,mean_24h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,Mean(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_0b8828c2da347782,True
a7ff7e_d46843463f63cf9f,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,decay_8h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_9c4bfb2e118ff641,True
a7ff7e_d635927c9d763373,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,delta_1h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_c07e17d6b53f73d1,True
a7ff7e_d64638098717a03c,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_48h,csrank,smooth_interaction,"Mean(Mul(Delta(mark_index_basis_bps,48),CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_1128a9bc5ebfee1a,prod_93b68c89b3c97b67,True
a7ff7e_dd56f46a2abaa736,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,winsor_zscore,tsrank_24h,smooth_interaction,"Mean(Mul(Clip(ZScore(mark_index_basis_bps),-3,3),TSRank(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_83de2772fb320495,prod_7a1b999a8d0593e2,True
a7ff7e_e284ecaba750d893,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,abs_zscore,mean_24h,smooth_interaction,"Mean(Mul(Abs(ZScore(mark_index_basis_bps)),Mean(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_5a70d0294f8d4e03,prod_a6ecceae687544e5,True
