blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,source_file,shard
a7ls6_ad7400fadbc7886a,"Mul(ZScore(Mean(age_x_liquidity,168)),Sign(ZScore(Mean(liquidity_rank_active_universe,168))))",listing_age_like|regime_state,typed_gate,skel_66c03545b3859422,True,0.9480575695271074,1.0,True,-0.0211536556689695,2.0291541879467183,0.4804204031065167,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_b906e9064ed9e671,"Mul(ZScore(Mean(age_x_liquidity,72)),Sign(ZScore(Mean(basis_abs_168h,72))))",listing_age_like|regime_state,typed_gate,skel_383ae1658412ed92,True,0.9370220574973848,1.0,True,-1.9756853775199648,2.029828517815848,0.9064575403877791,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_bcea516b3ed85a50,"Mul(ZScore(Mean(age_x_volatility,336)),Sign(ZScore(Mean(basis_abs_168h,336))))",listing_age_like|regime_state,typed_gate,skel_c56eab2c6c24029c,True,0.9658879810987266,1.0,True,-4.711522832307404,8.357084931052928,0.9737509888247448,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_be04689f67bc9327,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",listing_age_like|regime_state,typed_gate,skel_ab523763137e8929,True,0.9324748403852396,1.0,True,-9.173193784268614,9.300877311967628,0.9886703647492854,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_bf122971376dbe8a,"Mul(ZScore(Mean(age_x_liquidity,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",listing_age_like|regime_state,typed_gate,skel_b408bd96006b0273,True,0.9324748403852396,1.0,True,-0.0211189203069664,2.035665555674868,0.4798431694154058,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_c48477e3677625be,"Mul(ZScore(Mean(age_percentile_active_universe,336)),Sign(ZScore(Mean(liquidity_rank_active_universe,336))))",listing_age_like|regime_state,typed_gate,skel_556c0f815a556b7b,True,0.9662374201926198,1.0,True,-6.875349567235629,6.763913882880368,0.9940502509724536,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_c68f242f0ad6587d,"Mul(ZScore(Mean(age_x_volatility,336)),Sign(ZScore(Mean(funding_rate_abs_168h,336))))",listing_age_like|regime_state,typed_gate,skel_6440102fbeae570a,True,0.232092937272301,1.0,True,-4.607677431459821,8.357084931052928,1.147198781444276,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_c8b8121757fa4056,"Mul(ZScore(Mean(age_percentile_active_universe,336)),Sign(ZScore(Mean(basis_abs_168h,336))))",listing_age_like|regime_state,typed_gate,skel_81e1ae6f9c699828,True,0.9658879810987266,1.0,True,-6.875349567233802,6.875349567235629,0.994929347437045,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_c96378ac01ae169c,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(basis_abs_168h,24))))",listing_age_like|regime_state,typed_gate,skel_8a0a69e8baa7845c,True,0.9317737077516864,1.0,True,-7.456414418803023,9.300877311967628,0.9799651147155096,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_c980f6fe6ad0c736,"Mul(ZScore(Mean(age_x_liquidity,336)),Sign(ZScore(Mean(funding_rate_abs_168h,336))))",listing_age_like|regime_state,typed_gate,skel_c6a92997b8e555b6,True,0.232092937272301,1.0,True,-1.7403761558917197,1.9902080947031733,0.8513108432836934,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_cbc157eb34ecc74e,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,skel_d561e750928498d7,True,0.9317466544024816,1.0,True,-7.325691198661392,9.300877311967628,0.9732415129946606,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_d2db61cd1d0836de,"Mul(ZScore(Mean(age_x_liquidity,168)),Sign(ZScore(Mean(realized_vol_168h,168))))",listing_age_like|regime_state,typed_gate,skel_a27325965fa552fa,True,0.9480575695271074,1.0,True,-2.027396772643089,2.0291541879467183,0.9901816423395932,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_d49042617055a156,"Mul(ZScore(Mean(age_percentile_active_universe,72)),Sign(ZScore(Mean(premium_abs_168h,72))))",listing_age_like|regime_state,typed_gate,skel_e50754a308825ec6,True,0.9369950041481804,1.0,True,-6.875349567237132,6.875349567237132,0.9946964914771772,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_e8296c7487ecaf08,"Mul(ZScore(Mean(age_x_liquidity,24)),Sign(ZScore(Mean(basis_abs_168h,24))))",listing_age_like|regime_state,typed_gate,skel_383ae1658412ed92,True,0.9317737077516864,1.0,True,-1.9825684042447425,2.035665555674868,0.9080433251996852,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_e957fa43c8c0b4c8,"Mul(ZScore(Mean(age_percentile_active_universe,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",listing_age_like|regime_state,typed_gate,skel_dd97b982ef85d5f9,True,0.937669083432529,1.0,True,-6.875349567237132,6.763913882880368,0.994056161082557,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_e9fb4add53435ad6,"Mul(ZScore(Mean(age_x_liquidity,72)),Sign(ZScore(Mean(premium_abs_168h,72))))",listing_age_like|regime_state,typed_gate,skel_bd61e7049c7c058e,True,0.9369950041481804,1.0,True,-1.9756853775199648,2.029828517815848,0.9743128264243636,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_ec6f5564f29d8398,"Mul(ZScore(Mean(age_x_liquidity,336)),Sign(ZScore(Mean(premium_abs_168h,336))))",listing_age_like|regime_state,typed_gate,skel_b9a4d840bc824971,True,0.965860927749522,1.0,True,-1.935118724502796,1.9902080947031733,0.9754954712380284,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_edd4bf80b893c9ca,"Mul(ZScore(Mean(age_x_liquidity,24)),Sign(ZScore(Mean(realized_vol_168h,24))))",listing_age_like|regime_state,typed_gate,skel_081195bd71d2ea02,True,0.9324748403852396,1.0,True,-2.0290924134250963,2.035665555674868,0.9889057426384896,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_f7d60177de896e65,"Mul(ZScore(Mean(age_x_volatility,168)),Sign(ZScore(Mean(funding_rate_abs_168h,168))))",listing_age_like|regime_state,typed_gate,skel_6440102fbeae570a,True,0.2262223604948959,1.0,True,-5.548600106295826,9.233920903332804,1.1587385406548238,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_035d75886a6ba335,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Mean(funding_rate,24)))",open_interest_like|funding_rate,typed_interaction,skel_b7644015dfbbc939,True,0.0002524979259098,1.0,False,-0.4409959334242805,0.2606013828502451,0.1423167573862328,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_0e58882a25a1470a,"Mul(Delta(global_long_short_account_ratio_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_b7644015dfbbc939,True,0.000730440428525,1.0,False,-0.5533803880983686,1.0091300762278352,0.2758226736574671,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_145e196ef62abae0,"Mul(Delta(top_long_short_account_ratio_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_abc5b6b1fa44eab2,True,0.0003426757565919,1.0,False,-0.2266980734239487,0.1277348236548325,0.0536072318662845,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_1a7bd1066362a36e,"Mul(Delta(global_long_short_account_ratio_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_635aa435db61745d,True,0.0003426757565919,1.0,False,-0.2606556037982265,0.1247407426244579,0.0568407340752224,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_1c5f5563782545fb,"Mul(Delta(open_interest_value_last,24),ZScore(Mean(funding_rate,24)))",open_interest_like|funding_rate,typed_interaction,skel_d56dab73cf59a047,True,0.0002524979259098,1.0,False,-3458042.1840254003,2908884.952763583,734915.0851293618,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_26e3a4406d4f792f,"Mul(Delta(open_interest_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_8e435a10aa843f4b,True,0.2206324622154889,1.0,True,-225784254427.9098,354411033532.478,6972130969.255678,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_2ae91d958b472b31,"Mul(ZScore(Mean(open_interest_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_f8314adb653e0b15,True,0.000730440428525,1.0,False,-0.1307694025959651,0.1342729359115257,0.1205789969902526,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_2e1ecac595ee2529,"Mul(ZScore(Mean(top_long_short_position_ratio_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_031f676add979a02,True,0.2223458409984489,1.0,True,-3.1723688077368246,5.186689105293482,0.9174766811683696,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_2ec85d92b9ed4d9f,"Mul(Delta(open_interest_value_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_2080aef542e73e74,True,0.2206324622154889,1.0,True,-104860738.08790402,67668608.06314172,4449620.303247099,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_2ef375ce71850bc7,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_d4f2357197f6372e,True,0.0002524979259098,1.0,False,-1.059078116694698,0.6697639268424203,0.3924338176223428,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_2fb8d577be872f3c,"Mul(Delta(top_long_short_position_ratio_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_921ac6164caef9aa,True,0.000730440428525,1.0,False,-0.5378812792062018,0.2618119425885687,0.1880966417889681,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_45cdd52fc5f8442f,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_ed80d3fc21b36930,True,0.0003426757565919,1.0,False,-88.93244934587874,93.56825766679373,10.843681398066652,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_4974316b845290da,"Mul(ZScore(Mean(open_interest_value_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_48c58b80a8e53b55,True,0.0002524979259098,1.0,False,-0.1588463184182161,0.159761463195946,0.1584663880342752,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_5494637f61eb92ab,"Mul(ZScore(Mean(global_long_short_account_ratio_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_ba8ea28990d7cd0c,True,0.0003426757565919,1.0,False,-1.2466010398621554,1.0944071817551162,0.5109580596054207,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_554077d3f327d347,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_082308364b2e9377,True,0.0002524979259098,1.0,False,-0.5588380759076422,4.715735239583147,1.0744952719426282,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_5c43d5b605c41d24,"Mul(ZScore(Mean(open_interest_value_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_698b9e547fa25f31,True,0.2223458409984489,1.0,True,-0.1938292761519547,0.1970350843739247,0.1473733431305054,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_620bd4378011bc8e,"Mul(ZScore(Mean(open_interest_value_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_48c58b80a8e53b55,True,0.000730440428525,1.0,False,-0.1604000376411434,0.1608456616613257,0.1581941542559992,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_633228a603013348,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_d4f2357197f6372e,True,0.000730440428525,1.0,False,-1.0799500691560864,1.0064837262343516,0.5434669252320158,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_67b07068fdab5070,"Mul(Delta(open_interest_value_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_d56dab73cf59a047,True,0.000730440428525,1.0,False,-7327719.49551824,2908365.913924945,2233510.577794406,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_6d926f69cf773ac6,"Mul(ZScore(Mean(top_long_short_account_ratio_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_8ad58bbcb127e159,True,0.2223458409984489,1.0,True,-2.8176242574708827,4.499061249419508,1.016644216673364,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_73bc4079466d322e,"Mul(Delta(open_interest_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_5d242a24f0726b61,True,0.0003426757565919,1.0,False,-249709419.70561776,89319545.05374438,32081090.6245516,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_7642093e67554a35,"Mul(ZScore(Mean(top_long_short_position_ratio_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_46a93b339034a1b4,True,0.000730440428525,1.0,False,-1.057105746245657,1.5975595755653442,0.6771689933350117,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_77389b3e0be79a04,"Mul(Delta(taker_buy_sell_volume_ratio_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_229d34ab48e79dda,True,0.2206324622154889,0.9999846728418084,True,-4078.496833233784,16217.180326010772,42.861922271084666,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_7a570c08513a97bd,"Mul(Delta(global_long_short_account_ratio_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_8b4d006f79272cc7,True,0.2206324622154889,0.9999948909472696,True,-13.285572865452815,15.063201556558424,0.6894718277623948,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_8a699a1590699ede,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_8fe328478080fdef,True,0.0002524979259098,1.0,False,-1.1429539920601868,0.8142912322965578,0.4456135234156983,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_005\a7ls6_s005_materialization_metrics.csv,s005
a7ls6_8ac50e24a64655cd,"Mul(ZScore(Mean(top_long_short_position_ratio_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_73df99fd47819524,True,0.0003426757565919,1.0,False,-1.233890686423589,1.362093923948617,0.673682243439486,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_8c091e735ec89ade,"Mul(Delta(top_long_short_position_ratio_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_0d6fd76c455d4e16,True,0.0003426757565919,1.0,False,-0.2329959270416545,0.1464679773346378,0.0388412262289546,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_9096d1bd354f2989,"Mul(Delta(open_interest_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_bbba37593145b7fe,True,0.000730440428525,1.0,False,-263620401.4154719,544925069.6668762,115594411.88228552,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_a43087a75432c11d,"Mul(Delta(top_long_short_position_ratio_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_74de2cda3c8c7479,True,0.2206324622154889,1.0,True,-5.877815603162209,6.916339572179775,0.3743824017519816,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_a912c4d4fcbe02e3,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_a11c8cdc28ba2760,True,0.2223458409984489,1.0,True,-5.254750761537153,9.020545539115131,0.7952229869190099,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_aac107d0707e40b4,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Mean(funding_rate,24)))",open_interest_like|funding_rate,typed_interaction,skel_f11b6949ccafeba4,True,0.0002524979259098,1.0,False,-0.3900726062012307,0.24059296209057,0.1369170812246875,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_afdacd34d445f60b,"Mul(ZScore(Mean(top_long_short_account_ratio_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_8533a5cba83064c5,True,0.0003426757565919,1.0,False,-1.2505150771364455,1.123871257659698,0.5622504308377109,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_b04064086022bffd,"Mul(Delta(top_long_short_account_ratio_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_f11b6949ccafeba4,True,0.000730440428525,1.0,False,-0.4509806912965676,1.0545870154839734,0.2696665438369652,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_b083cc1567bae1f2,"Mul(ZScore(Mean(open_interest_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_f8314adb653e0b15,True,0.0002524979259098,1.0,False,-0.1283724378882706,0.1307576978905474,0.122359838135745,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_b402cbaecdf0c29f,"Mul(ZScore(Mean(open_interest_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_1bb3031d846a0102,True,0.0003426757565919,1.0,False,-0.1292785831043014,0.1317353791079398,0.1195657458256491,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_b814883844c44289,"Mul(ZScore(Mean(open_interest_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_060ea8d2d9324767,True,0.2223458409984489,1.0,True,-9.677886782262044,9.691864051665942,1.9981767504697492,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_b9de36d453088d5d,"Mul(ZScore(Mean(top_long_short_position_ratio_last,24)),Sign(ZScore(Mean(funding_rate,24))))",open_interest_like|funding_rate,typed_gate,skel_46a93b339034a1b4,True,0.0002524979259098,1.0,False,-1.0233219846360986,1.3019670647026227,0.5629470795965676,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_c4c54a0f27f8c2fb,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_751f38c841d5c96a,True,0.0003426757565919,1.0,False,-1.062383552162697,9.00985792612244,1.2490249740568815,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_c55a74c91b77af7f,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_082308364b2e9377,True,0.000730440428525,1.0,False,-0.4367468546708884,1.7128672532353948,0.5104963595106808,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_cbf3b02043276d15,"Mul(Delta(taker_buy_sell_volume_ratio_last,72),ZScore(Mean(funding_rate,72)))",open_interest_like|funding_rate,typed_interaction,skel_a7a040d64a0aa399,True,0.000730440428525,1.0,False,-65.9648390328397,93.51705535766123,8.349144475997372,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_d561cdb487bbcb52,"Mul(ZScore(Mean(open_interest_value_last,4)),Sign(ZScore(Mean(funding_rate,4))))",open_interest_like|funding_rate,typed_gate,skel_d2c1ce01bfe6fd47,True,0.0003426757565919,1.0,False,-0.1590218753952633,0.1599257030004135,0.1581564937652618,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_d83c7fcee3a60b82,"Mul(Delta(taker_buy_sell_volume_ratio_last,24),ZScore(Mean(funding_rate,24)))",open_interest_like|funding_rate,typed_interaction,skel_a7a040d64a0aa399,True,0.0002524979259098,1.0,False,-65.94983564115647,93.2516902034972,10.164063428429044,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_dca8a400fe5a3586,"Mul(Delta(open_interest_value_last,4),ZScore(Mean(funding_rate,4)))",open_interest_like|funding_rate,typed_interaction,skel_e5916048fe66e01c,True,0.0003426757565919,1.0,False,-1975230.500853487,2727151.7370631844,448160.0505512297,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_dd861c584e18813c,"Mul(ZScore(Mean(top_long_short_account_ratio_last,72)),Sign(ZScore(Mean(funding_rate,72))))",open_interest_like|funding_rate,typed_gate,skel_8fe328478080fdef,True,0.000730440428525,1.0,False,-1.1819552425037778,1.110437568847927,0.5830328727114384,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_e6dec20db3e99fa8,"Mul(ZScore(Mean(global_long_short_account_ratio_last,168)),Sign(ZScore(Mean(funding_rate,168))))",open_interest_like|funding_rate,typed_gate,skel_8a35788238be1db8,True,0.2223458409984489,1.0,True,-3.090848627782389,5.253786933024961,1.074795380529261,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_f3079651c98b456e,"Mul(Delta(top_long_short_account_ratio_last,168),ZScore(Mean(funding_rate,168)))",open_interest_like|funding_rate,typed_interaction,skel_e174bd91850cdec9,True,0.2206324622154889,0.9999846728418084,True,-11.902237623030237,11.98732486881022,0.6788111853472113,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
a7ls6_f8b53dc301f8d77e,"Mul(Delta(top_long_short_position_ratio_last,24),ZScore(Mean(funding_rate,24)))",open_interest_like|funding_rate,typed_interaction,skel_921ac6164caef9aa,True,0.0002524979259098,1.0,False,-0.398732564163626,0.106781609240543,0.0989612237774761,,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_006\a7ls6_s006_materialization_metrics.csv,s006
