blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,blocker_family
a7ls6_2db6fb0b84bdea33,"Sub(Mean(premium_abs_168h,24),Mean(premium_abs_168h,336))",basis_premium_like,spread_short_long,L7_ranked_future_return,8,-1.0,3,True,0.90653459239637,0.0331793260790995,True,1.4373224890268093,1.6824349151447953,True,0.0335906407045986,0.0329906407045986,0.0319906407045986,95.64444444444445,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2128,-0.0068859757901698,-2.3859659550661934,-0.838070275458245,-1.5935494989388792,0.4718045112781955,2152,-0.0116844096361696,-3.796512707812835,-1.4373224890268093,-1.6824349151447953,0.4753717472118959,2152,-0.0176806351542062,-5.393561011554619,-1.774564588410957,-2.2613354420557235,0.4646840148698885,2152,-0.0339906407045986,-10.389518583356422,-3.5923268814535505,-4.0798390103243465,0.4117100371747212,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_3e1e88b28c147657,CSRank(premium_abs_168h),basis_premium_like,rank,L7_ranked_future_return,1,-1.0,3,True,0.9082061769608998,0.011308497589762,True,0.9863057081349004,0.9863057081349004,True,0.0102066283687578,0.0096066283687578,0.0086066283687578,95.95555555555556,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2159,-0.0087081785509877,-2.8839348889114733,-2.8839348889114733,-2.8839348889114733,0.4803149606299212,2159,-0.0030048097541728,-0.9863057081349004,-0.9863057081349004,-0.9863057081349004,0.4905048633626679,2159,-0.0124535214348206,-3.677616335775454,-3.677616335775454,-3.677616335775454,0.4650301065308013,2159,-0.0106066283687578,-3.1403913290523398,-3.1403913290523398,-3.1403913290523398,0.4631773969430292,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_4fcceadcf0565018,"ZScore(Mean(premium_abs_168h,24))",basis_premium_like,zmean,L7_ranked_future_return,1,-1.0,3,True,0.8624798216942616,0.0115331707923764,True,1.3967291482890778,1.3967291482890778,True,0.0112642167584444,0.0106642167584444,0.0096642167584444,95.95555555555556,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0095499928474823,-3.115777628458178,-3.115777628458178,-3.115777628458178,0.4789325842696629,2159,-0.0042316133583792,-1.3967291482890778,-1.3967291482890778,-1.3967291482890778,0.4867994441871237,2159,-0.0135329552862264,-4.054114134223303,-4.054114134223303,-4.054114134223303,0.4664196387216304,2159,-0.0116642167584444,-3.44261726993657,-3.44261726993657,-3.44261726993657,0.4742936544696619,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_4fcceadcf0565018,"ZScore(Mean(premium_abs_168h,24))",basis_premium_like,zmean,L7_ranked_future_return,4,-1.0,3,True,0.9416529715796832,0.0192628613945578,True,0.5178793199831973,0.8519602856459547,True,0.0190382708891637,0.0184382708891637,0.0174382708891637,95.82222222222222,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2133,-0.0138055425326873,-4.488468126095104,-2.1964674050996336,-2.4473193825766235,0.4674167838724801,2156,-0.0034934270425341,-1.1410027345690712,-0.5178793199831973,-0.8519602856459547,0.4981447124304267,2156,-0.0220009673692709,-6.281475786034745,-3.060606785519246,-3.5259400706677804,0.4420222634508349,2156,-0.0194382708891637,-5.7349894945232,-2.847778844419373,-3.16412245058481,0.4443413729128014,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_73d651ec2549a9b5,"ZScore(Mean(premium_close_bps,12))",basis_premium_like,zmean,L7_ranked_future_return,4,1.0,3,True,0.6003108869208912,0.0157455314000638,True,1.8240631314247449,1.1611676918452292,True,0.0146366814458303,0.0140366814458303,0.0130366814458303,95.82222222222222,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2145,0.0019280680739014,0.5755807747021873,0.2447280612448144,0.0211378029854877,0.4988344988344988,2156,0.0112553380511984,3.502354423842938,1.8240631314247449,1.1611676918452292,0.5199443413729128,2156,0.0150260577715934,4.333925966330922,2.1057733944861634,1.9983324273590284,0.5412801484230055,2156,0.0150366814458303,4.29119482590848,2.037965520074298,1.8507652497456224,0.5231910946196661,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_73d651ec2549a9b5,"ZScore(Mean(premium_close_bps,12))",basis_premium_like,zmean,L7_ranked_future_return,8,1.0,3,True,0.7700623439700076,0.0207864595387466,True,1.9673022354710528,1.1776446523828552,True,0.0189254593970134,0.0183254593970134,0.0173254593970134,95.64444444444445,A7LS6S000_RANK_LABEL_DIAGNOSTIC_CLUE,2141,0.0046396772685598,1.395842484868121,0.487164831340738,0.1942825743985124,0.5091078935077067,2152,0.0207523289939356,6.341585905177614,2.196731246998695,1.5682503462440676,0.5515799256505576,2152,0.0188426642215995,5.399520194205313,1.9673022354710528,1.2185526835356644,0.5576208178438662,2152,0.0193254593970134,5.488592551014131,2.0127651329396445,1.1776446523828552,0.5427509293680297,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_000\a7ls6_s000_label_response_metrics.csv,s000,rank_label_diagnostic_clue
a7ls6_809b37cb45001143,CSRank(premium_close_bps),basis_premium_like,rank,L7_ranked_future_return,24,1.0,3,True,0.9780582718695392,0.0115679806479317,True,0.2264498573373811,-1.266874729567543,True,0.0036607720390063,0.0030607720390063,0.0020607720390063,94.93333333333334,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2112,0.0117658927802852,2.9246556630942644,0.3702147050468771,-1.4077411548973775,0.5284090909090909,2033,0.0189415773996655,3.83548390338207,0.7133236227214714,-0.9173436369355558,0.5238563698967044,2084,0.039401144091014,7.486554197749081,1.7792620076007668,-0.1484241002710221,0.5647792706333973,2100,0.0040607720390063,0.833162901803157,0.2264498573373811,-1.266874729567543,0.5104761904761905,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_915c28f96b5846b4,"ZScore(Mean(mark_index_basis_bps,168))",basis_premium_like,zmean,L7_ranked_future_return,1,1.0,3,True,0.9734130863611906,0.0161313322354313,True,1.4636840912588571,1.4636840912588571,True,0.0154397288267888,0.0148397288267888,0.0138397288267888,95.95555555555556,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2136,0.0038653397662643,1.1627055178792038,1.1627055178792038,1.1627055178792038,0.5051498127340824,2159,0.0046335698540133,1.4636840912588571,1.4636840912588571,1.4636840912588571,0.5113478462251042,2159,0.0162339656991405,4.568533387370581,4.568533387370581,4.568533387370581,0.5446966188050023,2159,0.0158397288267888,4.512752639150544,4.512752639150544,4.512752639150544,0.5437702640111163,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_915c28f96b5846b4,"ZScore(Mean(mark_index_basis_bps,168))",basis_premium_like,zmean,L7_ranked_future_return,4,1.0,3,True,0.7533787754625653,0.0327089990036418,True,1.2293620571305277,0.9771537477133964,True,0.0322564701006665,0.0316564701006665,0.0306564701006665,95.82222222222222,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2133,0.008746510956573,2.661804084769195,1.3729818163210172,1.118045628132415,0.5246132208157525,2156,0.0078191835446299,2.4026566730684493,1.2293620571305277,0.9771537477133964,0.5134508348794063,2156,0.0268703456761492,7.341026083736803,3.713873079279827,3.315077406766878,0.5593692022263451,2156,0.0326564701006665,9.351759536827664,4.764144957665351,4.137295062020452,0.576530612244898,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_915c28f96b5846b4,"ZScore(Mean(mark_index_basis_bps,168))",basis_premium_like,zmean,L7_ranked_future_return,8,1.0,3,True,0.7712029321325747,0.0423127334176648,True,1.1011205873070762,0.8051622237308157,True,0.0423292817620129,0.0417292817620129,0.0407292817620129,95.64444444444445,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2129,0.0143713413096045,4.286492272421596,1.4486289968220696,1.2525748480961827,0.5331141380930015,2152,0.0104332586827068,3.147461511245762,1.1011205873070762,0.8051622237308157,0.5190520446096655,2152,0.0353991334503648,9.284541914758654,3.391277691901963,2.53263977727871,0.578996282527881,2152,0.0427292817620129,12.51712079702298,4.454724825674905,4.256107128712087,0.6092007434944238,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_96af4933314c2d2a,"Sub(Mean(premium_abs_168h,4),Mean(premium_abs_168h,72))",basis_premium_like,spread_short_long,L7_ranked_future_return,1,-1.0,3,True,0.7723412414129315,0.0083281333093167,True,2.729237055659877,2.729237055659877,True,0.0086171364915169,0.0080171364915169,0.0070171364915169,95.95555555555556,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2136,-0.0012031672648772,-0.3997768973908288,-0.3997768973908288,-0.3997768973908288,0.4911048689138577,2159,-0.009140436030055,-2.990613310854028,-2.990613310854028,-2.990613310854028,0.4775358962482631,2159,-0.0113406626867719,-3.419148658289958,-3.419148658289958,-3.419148658289958,0.4696618805002316,2159,-0.0090171364915169,-2.729237055659877,-2.729237055659877,-2.729237055659877,0.4844835572024085,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_986a41c02be84313,"ZScore(Mean(mark_index_basis_bps,48))",basis_premium_like,zmean,L7_ranked_future_return,4,1.0,3,True,0.587922192518041,0.0263615910379303,True,1.539889713221351,1.3776792759838743,True,0.0241786951144093,0.0235786951144093,0.0225786951144093,95.82222222222222,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2133,0.0041818600128492,1.245249288238091,0.615410246887774,0.4213480074537374,0.5189873417721519,2156,0.0104067084535834,3.1811967121020315,1.539889713221351,1.3776792759838743,0.5282931354359925,2156,0.0226713081065759,6.455226961707267,3.212628620575145,3.167472463450628,0.5575139146567718,2156,0.0245786951144093,7.174648883235913,3.5865273883738347,3.29206350536294,0.5593692022263451,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_986a41c02be84313,"ZScore(Mean(mark_index_basis_bps,48))",basis_premium_like,zmean,L7_ranked_future_return,8,1.0,3,True,0.4496810690760184,0.0340764512770205,True,1.4032462808765054,0.948908649505968,True,0.0328385679127082,0.0322385679127082,0.0312385679127082,95.64444444444445,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2129,0.0080041871074926,2.408175348997705,0.849329511872942,0.3577352860400483,0.519962423673086,2152,0.0137485155927302,4.146655443355569,1.4032462808765054,0.948908649505968,0.5278810408921933,2152,0.0291443198833126,7.888702618796449,2.879060900952882,2.3197889344191287,0.5757434944237918,2152,0.0332385679127082,9.651939744186755,3.3659484920750904,3.001352869253952,0.58317843866171,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_986a41c02be84313,"ZScore(Mean(mark_index_basis_bps,48))",basis_premium_like,zmean,L7_ranked_future_return,24,1.0,3,True,0.493817312648072,0.0313582360157442,True,1.095439281370071,0.3985051125349599,True,0.030625996150645,0.030025996150645,0.029025996150645,94.93333333333334,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2113,0.0100585167218804,2.9884528603263405,0.5208541070144485,0.0592033252805524,0.5513487931850449,2136,0.0192919928648217,5.423981154550972,1.095439281370071,0.3985051125349599,0.5182584269662921,2136,0.0382101583090581,9.793322727010978,1.8968365887139365,1.580365359206027,0.5861423220973783,2136,0.031025996150645,8.9128827899681,1.7381630540496156,1.144339753691389,0.5589887640449438,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_991fdfab05dc54af,"Delta(premium_abs_168h,336)",basis_premium_like,delta,L7_ranked_future_return,1,-1.0,3,True,0.7178500812142351,0.0129381422297702,True,1.693892252546189,1.693892252546189,True,0.0133368015885269,0.0127368015885269,0.0117368015885269,95.95555555555556,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,1823,-0.0016925892911562,-0.533396167490857,-0.533396167490857,-0.533396167490857,0.4947888096544158,2159,-0.0052923110407767,-1.693892252546189,-1.693892252546189,-1.693892252546189,0.4779990736452061,2159,-0.0089606867462645,-2.7356338680627794,-2.7356338680627794,-2.7356338680627794,0.4863362667901806,2159,-0.0137368015885269,-4.30440044197618,-4.30440044197618,-4.30440044197618,0.4483557202408522,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_991fdfab05dc54af,"Delta(premium_abs_168h,336)",basis_premium_like,delta,L7_ranked_future_return,4,-1.0,3,True,0.5544056915568272,0.0253620119133512,True,1.427282978162489,1.4982330524984022,True,0.0256107452071737,0.0250107452071737,0.0240107452071737,95.82222222222222,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,1820,-0.0042418345543345,-1.3592111726691258,-0.8377364923074921,-0.986196435826494,0.4873626373626373,2156,-0.0086199205060812,-2.7727335816299696,-1.427282978162489,-1.4982330524984022,0.4823747680890538,2156,-0.0191846988163952,-5.664782783943009,-2.756125335503623,-3.365270424978555,0.4406307977736549,2156,-0.0260107452071737,-7.976227533871779,-3.824030959338068,-4.630981094944966,0.4336734693877551,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_991fdfab05dc54af,"Delta(premium_abs_168h,336)",basis_premium_like,delta,L7_ranked_future_return,8,-1.0,3,True,0.5017417220926517,0.0322612524524989,True,1.1721706401840133,1.364438886940803,True,0.0322018324900179,0.0316018324900179,0.0306018324900178,95.64444444444445,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,1816,-0.0074549847548539,-2.4809908699466523,-0.8842469719527059,-1.4314584101438323,0.4664096916299559,2152,-0.0100334905944513,-3.1995062068801765,-1.1721706401840133,-1.364438886940803,0.4828066914498141,2152,-0.0272857451724494,-8.021670141306195,-2.8817467111225943,-3.1614396370498428,0.4326208178438662,2152,-0.0326018324900179,-10.027812465396146,-3.4743295932910847,-4.01225940738818,0.4144981412639405,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
a7ls6_caa21f3c91812a34,"ZScore(Mean(mark_index_basis_bps,72))",basis_premium_like,zmean,L7_ranked_future_return,8,1.0,3,True,0.9681168965811652,0.034695626591973,True,0.9816581265902936,0.3437850097727282,True,0.0339700519757675,0.0333700519757675,0.0323700519757675,95.64444444444445,A7LS6S001_RANK_LABEL_DIAGNOSTIC_CLUE,2129,0.0125134007010768,3.7759721895688463,1.290552676021172,1.124662503417817,0.5401596993893847,2152,0.0088189926683188,2.6343308352636,0.9816581265902936,0.3437850097727282,0.516728624535316,2152,0.0295048264749414,7.955790701089245,2.8709663720405563,1.984334117671398,0.5687732342007435,2152,0.0343700519757675,10.040897741491568,3.533292798326646,3.2292014335706343,0.587360594795539,G:\AlphaFactory_CryptoData\research_runtime\a7ls6_company_deep_numeric\shard_001\a7ls6_s001_label_response_metrics.csv,s001,rank_label_diagnostic_clue
