candidate_id,seed_lane,label_family,label_horizon_h,pass_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core26de_S3_cross_family_bridge_b4795d6773051a,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.002106152177512627,-0.0004099538833495134,1.8095922938707658,26624
core26de_S3_cross_family_bridge_b77ea7caf2b437,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.001165774054391853,-0.00011519294456274912,3.146004531218663,22362
core26de_S3_cross_family_bridge_b7e6f14133d744,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.00140398171943451,-8.342122081006485e-05,3.8373843524670117,26588
core26de_S3_cross_family_bridge_b807a6a6878304,S3_cross_family_bridge,L0_raw_forward_return,24,1,-0.0016019350602330077,0.00019884676834273557,3.0039914446154588,26606
core26de_S3_cross_family_bridge_b8b42f5f7ee17b,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.0021537203722500767,0.0006043754219444492,2.146867473546519,26625
core26de_S3_cross_family_bridge_b8fd916eb9fb0c,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.001652338872902726,-0.00016400015465805305,5.615066985769769,26640
core26de_S3_cross_family_bridge_b9afe68d0b3ade,S3_cross_family_bridge,L0_raw_forward_return,8,2,-0.0004888945421107082,0.0009538543864636158,10.94979048648084,26559
core26de_S3_cross_family_bridge_ba3fff3ed42220,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0021740183987303888,-0.0012183873021761329,38.77472891567888,22440
core26de_S3_cross_family_bridge_bacb0e747e1b93,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013099019381514567,-0.00030557880066567827,6.704200033201116,26658
core26de_S3_cross_family_bridge_becf0fc4c714d8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.001140183693291447,-0.0007118572663037388,3.122773017385611,26555
core26de_S3_cross_family_bridge_bed9bcd3b975ae,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,1,-0.0006286450171362947,0.00020952018307512848,8.922446006051633,26627
core26de_S3_cross_family_bridge_c074d1efb91a33,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0013193561088654154,-0.00046860298833043527,6.174274402090916,26659
core26de_S3_cross_family_bridge_c320b6ec6b80fa,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0032332753188096097,-0.001524581399545078,1.9581181512703123,26559
core26de_S3_cross_family_bridge_c4e766754bcc38,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0005083540894521358,-0.00012400205257616086,12.458690694483291,26606
core26de_S3_cross_family_bridge_c5ef20647a495b,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0003699910561998578,-9.290450776014093e-05,43.409517762694364,26627
core26de_S3_cross_family_bridge_c6d69ac5340089,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0017158589489596277,-0.000669539199277067,3.8896489714101414,26583
core26de_S3_cross_family_bridge_c6d8334bb7a9a6,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0009167895798461827,-0.00034307828173544115,12.217576577405447,26606
core26de_S3_cross_family_bridge_cb3eca0975f3eb,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0012320660233806654,-0.0006734003134621821,15.956326096332413,26606
core26de_S3_cross_family_bridge_cba02dd568f60c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.002453590348797541,-0.0011369838433327503,10.525708485524468,26658
core26de_S3_cross_family_bridge_cf11aa47d3b846,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.002032271621316095,-0.0006482491089206673,7.436834485759523,26559
core26de_S3_cross_family_bridge_cfcf687064fe6f,S3_cross_family_bridge,L0_raw_forward_return,24,1,-0.0016019350602330077,0.00019884676834273557,3.0039914446154588,26606
core26de_S3_cross_family_bridge_d0f9a492417e0c,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,-0.0015040216150668066,7.90383385867428e-05,21.609176532790773,26659
core26de_S3_cross_family_bridge_d1ad28a9cb3843,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0009905971989053455,5.199844805616657e-05,7.095821936887726,26606
core26de_S3_cross_family_bridge_d2f159226098e8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0005083540894521358,-0.00012400205257616086,12.458690694483291,26606
core26de_S3_cross_family_bridge_d390278f583963,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0017272475260402805,-0.0001233790557254925,5.085960653002471,26640
core26de_S3_cross_family_bridge_d3e348376a84d4,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0028952152730031756,-0.0024377315595282157,1.3752431993856702,26555
core26de_S3_cross_family_bridge_d56c941b0748ed,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0015499878300272336,-0.0012232810474931304,2.4354952627722772,26640
core26de_S3_cross_family_bridge_d5d18a80675353,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0015499878300272336,-0.0012232810474931304,3.378690203213789,26640
core26de_S3_cross_family_bridge_d66650b02d8757,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.003092211287988496,-0.0002538987237213095,8.52438682203373,26606
core26de_S3_cross_family_bridge_d6f4bbea6f8760,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.00219629666245804,-0.0007302961389386835,2.023478583409233,24035
core26de_S3_cross_family_bridge_d7d13710c9f151,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0032304269503284342,-0.0009315160512341341,4.0582303746312105,26546
core26de_S3_cross_family_bridge_d8949dc402c12d,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.004660165660773486,-0.001678984023917384,3.9454152386167505,26606
core26de_S3_cross_family_bridge_dc10c0ad3eaa64,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.005290013096037322,-0.001789403450972243,10.395378637185033,26606
core26de_S3_cross_family_bridge_dcc8561a9c4eef,S3_cross_family_bridge,L0_raw_forward_return,24,1,-0.00137345787125491,0.0005596539727830691,6.380115512187451,26659
core26de_S3_cross_family_bridge_de3e428c3b44fb,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0009757259508182026,-0.0006135721105228782,54.96702138986307,26627
core26de_S3_cross_family_bridge_e0a4f54f78a31f,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0006457381657174698,0.0004976024717301828,6.022964453743783,26625
core26de_S3_cross_family_bridge_e12e5b22e6df77,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.002376667940136379,-0.00027946894993665657,6.547509672959642,26559
core26de_S3_cross_family_bridge_e24322dcb452fe,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.0014010301171622202,0.00012707222534303806,13.043965887070815,26659
core26de_S3_cross_family_bridge_e25f2696e9d41c,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0011718695623760041,-0.000841621082917013,41.998520900575315,26625
core26de_S3_cross_family_bridge_e2eafcd8ea2a76,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.001476640943589065,-0.0007849092286188916,2.7812886751408765,26559
core26de_S3_cross_family_bridge_e33889143ca748,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,-0.0013416548779354499,-0.00020730813072934953,2.782777212272615,26658
core26de_S3_cross_family_bridge_e3469203f23f48,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0016249240314461808,-0.00037400344032766504,4.956521749057375,26625
core26de_S3_cross_family_bridge_e4bd72928ae59d,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0025090075999028745,-0.002045349591594499,3.095530155983909,22440
core26de_S3_cross_family_bridge_e77081c3114229,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0013752089041399265,0.00017744266459705421,1.463495636850962,26588
core26de_S3_cross_family_bridge_e78d61f05ae8e3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,-0.0006068511935006264,0.0006510723834341458,8.743536447210387,26606
core26de_S3_cross_family_bridge_e78d879b064b83,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.001820931497355674,-0.00025286705370964864,9.544890755487359,26640
core26de_S3_cross_family_bridge_e80a65312f9468,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0001982822501531356,0.000720950604446872,8.868823628575939,26627
core26de_S3_cross_family_bridge_e95d2b6d15cbdb,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0035484176666527034,-0.0018795872408823111,1.3260594068620293,26627
core26de_S3_cross_family_bridge_e96c62e91fc6dd,S3_cross_family_bridge,L0_raw_forward_return,24,1,-0.003964370981290857,-0.0007594795283690788,32.26480804766895,26625
core26de_S3_cross_family_bridge_e9c84ba5ef2f7c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,-0.0023217826284856642,0.0004009540293650892,2.195427677171851,26606
core26de_S3_cross_family_bridge_ebbbe52d458d8e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0017960224728078504,0.0009187291310384531,1.967912342192861,26659
core26de_S3_cross_family_bridge_f068e83bf2f0ca,S3_cross_family_bridge,L0_raw_forward_return,8,0,-0.0035188658130157445,-0.0018165604623564232,12.279888826089785,26606
core26de_S3_cross_family_bridge_f0b91b4ea1dac3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0012320660233806654,-0.0006734003134621821,10.813335113750652,26606
core26de_S3_cross_family_bridge_f0d5ec0c87d84a,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0015295466658890085,-0.0011186327992773449,8.20690926141734,26555
core26de_S3_cross_family_bridge_f5490cc080e723,S3_cross_family_bridge,L0_raw_forward_return,24,1,-0.0005902189783287025,0.0006020150048773562,17.78671730346836,26627
core26de_S3_cross_family_bridge_f60ba84b233ed7,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,-0.0021589043336249815,-0.00036751430181847434,3.7797384982787654,26624
core26de_S3_cross_family_bridge_f69171915de364,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,-0.0009092843681978808,-0.00036285749598558324,3.8487680481097692,26627
core26de_S3_cross_family_bridge_fa28cc912e7f7a,S3_cross_family_bridge,L0_raw_forward_return,24,0,-0.0016603409543215011,-0.0010385027458272356,16.731744302942644,26588
core26de_S3_cross_family_bridge_fd174293f56260,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0015522484861107326,-0.0007939226410115498,2.8066482621133964,26559
core26de_S3_cross_family_bridge_fd88ebcb85cef4,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0011087284654709196,-0.0006641181511168582,4.39819332389139,26659
core26de_S3_cross_family_bridge_ff928da03c7030,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,0,-0.0009991307279410089,-0.0008750905458029404,4.412156773239245,26625
