blueprint_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,expression,candidate_role
core26de_S3_cross_family_bridge_864f6117c2c6a9,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_76792055064922,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_1de045a1d2db1d,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,8)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_935e0671fc5577,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_ba3fff3ed42220,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_9ee7e658bfb037,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_47db657760412c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_aed50427648b4b,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S3_cross_family_bridge_e4bd72928ae59d,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,premium_close_bps,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(premium_close_bps,24)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_fbe4566f290624,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_67a04b5e4fbf8a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_ce53650aec2507,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_646d4d7635a734,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_cffdb6cb4d6b68,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_ffc9e67c603e93,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_0b349b7aa92ad5,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_9bfbfa466f63b3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e25238bb97ea65,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_c0bfce21adce58,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_1058359f0441be,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_72ecd1f9f3254d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_39802e66bd93ff,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_f6149ece6c4373,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_08882f9da99194,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_57d9e6bd753f1e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_a043ec4c1f7dc9,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_5a1ede6d703eae,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_9e766f6c5d9b18,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_5c125b897d5dc7,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_64024c92bae9f1,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_1201ea85c0b976,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_3e280a532a9fbc,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_45a1fea433efab,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_d712a321826022,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_337cff7567bb25,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_316027d3d9bf2d,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_b4f837364b53ea,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e1ae2975165c6b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e88fc01dcb358c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_edeb2913c68647,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_481a168c1a1bed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_c9fce9067fa17e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_a5c44e0758a228,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_015eaf2ee2f7d2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_c8bf6031acb97c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_ad281d1bc8460d,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_05ab89df80ab2b,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_6af5c8c5db9f7e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_10e9b20f01e024,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_80f23c65b7c71d,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_74c5a9c128064b,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e823112abb44f6,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_d7136cdf28f79a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_00d4ee1a623218,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_910cc13026bc91,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_f644585f1f45d8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_a87f3cc9b511db,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_69f5e42e4871bb,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_3c630d1879105a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_baae68ed8e5772,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_0a90fff4b107fa,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_a1be0442230879,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_becad8e376a4b8,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_68ca8405ce8556,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_0ef7e81b1f7eed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_5e51dd7f0b43fc,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_4e6e14f20a9821,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e23ca70d401ffe,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_167e8186b1ff7e,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_72h,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,72))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_014f0555292fe6,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_7b0b2e61eb573b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_8bc352a180c407,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_8379fb02f9ca0c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_81c24a34f03f46,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_05e3e45c7cfc32,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_0280dd8f489f2f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_c70c9fd35f84e7,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_6bce887dc338a8,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_3459d3808bd63c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_b9757cd92c67a1,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_703b232a44d5a3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_6b8906a3c7cd49,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_8c3a7e35f26ded,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_c7338bad87d5a3,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_7bed7a4e110bc3,S1_liquidity_basis_positioning,L0_raw_forward_return,8,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_a8fb9d15ef5b92,S1_liquidity_basis_positioning,L0_raw_forward_return,24,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_8h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,8))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_d09d042c0d6cbf,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,8,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_31ec8627712e9f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_e20277102d2f9a,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,8,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",split_consistency_repair_probe
core26de_S1_liquidity_basis_positioning_b8f5a85dbe0bd0,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",split_consistency_repair_probe
