candidate_id,label_family,horizon_h,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_da7270f10c2caee8,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,-0.0006824646014963203,-0.12127414435352157,-0.12127414435352157,-0.12127414435352157,0.4958263772954925
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,original,train_2024,8768,95.8485401459854,-0.03665232263267892,-14.249060441451775,-14.249060441451775,-14.249060441451775,0.4405793795620438
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,original,validation_2025H1,4343,96.0,-0.03156750752594639,-8.352723135101302,-8.352723135101302,-8.352723135101302,0.4478471102924246
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,original,test_2025H2,4415,96.0,-0.035014012101002474,-9.505044013714155,-9.505044013714155,-9.505044013714155,0.4450736126840317
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,-0.030865892703227718,-8.781169959279003,-8.781169959279003,-8.781169959279003,0.4359152483501216
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,original,known_may2026_stress,0,,,,,,
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,one_bar_lag,train_2024,8767,95.84852286985286,-0.03515558450557251,-13.683141284250713,-13.683141284250713,-13.683141284250713,0.44450781339112583
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,96.0,-0.029863709481413262,-7.94309256456534,-7.94309256456534,-7.94309256456534,0.45544554455445546
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,96.0,-0.03411212564489745,-9.309624802086637,-9.309624802086637,-9.309624802086637,0.4455266138165345
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,-0.03192898688459213,-9.123510699926449,-9.123510699926449,-9.123510699926449,0.4254949635290031
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,1,96.0,0.18078703703703702,,,,1.0
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8769,95.84855741817768,-0.033924358282947834,-12.446707767632569,-12.446707767632569,-12.446707767632569,0.45045045045045046
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,-0.02998394073903514,-7.426762920825863,-7.426762920825863,-7.426762920825863,0.458899378309924
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,96.0,-0.03244441036449813,-8.340610449525217,-8.340610449525217,-8.340610449525217,0.45164212910532275
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,-0.030812665631070456,-8.375064291641884,-8.375064291641884,-8.375064291641884,0.43973601945119833
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8744,95.84812442817932,-0.029297866432430073,-11.903217503950554,-11.903217503950554,-11.903217503950554,0.4532250686184812
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,-0.024234133684686295,-6.6696920618413085,-6.6696920618413085,-6.6696920618413085,0.45982040064471563
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,96.0,-0.02792445262363156,-7.979484801567033,-7.979484801567033,-7.979484801567033,0.45866364665911663
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,-0.025370880932165232,-7.529716753454689,-7.529716753454689,-7.529716753454689,0.43626259117749216
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.0222608024691358,-0.7363436276139299,-0.7363436276139299,-0.7363436276139299,0.375
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,time_shuffle,train_2024,8783,92.94876465900035,0.001481166951556545,1.029281257356802,1.029281257356802,1.029281257356802,0.5060913127632928
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,93.10868063550541,-0.0014000219062603942,-0.6788138682969245,-0.6788138682969245,-0.6788138682969245,0.49919410545705734
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,93.15741789354473,-0.00011632075521161018,-0.05800052864736004,-0.05800052864736004,-0.05800052864736004,0.49037372593431483
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,93.17818687044112,-0.0005770755342004037,-0.2328917037199696,-0.2328917037199696,-0.2328917037199696,0.49635290031260854
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,93.14691151919867,0.0017517863491621857,0.3220056663033324,0.3220056663033324,0.3220056663033324,0.5191986644407346
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,symbol_shuffle,train_2024,8768,95.70050182481752,0.004409574874886739,3.0895711189812713,3.0895711189812713,3.0895711189812713,0.510492700729927
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,96.0,0.002522697763962443,1.2513763448711197,1.2513763448711197,1.2513763448711197,0.5130094404789316
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,96.0,-0.0004171909735329902,-0.20836384196662583,-0.20836384196662583,-0.20836384196662583,0.5057757644394111
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,0.0011585531563171373,0.4741234826931924,0.4741234826931924,0.4741234826931924,0.5008683570684266
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,-0.0011208632675421774,-0.7922284104892903,-0.7922284104892903,-0.7922284104892903,0.4973243766366845
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,-0.002065970889724632,-1.027759283475427,-1.027759283475427,-1.027759283475427,0.4915956711950265
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,0.0009963927687596996,0.49246925794468915,0.49246925794468915,0.49246925794468915,0.5075877689694224
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,0.0034108141008323354,1.3909731100487712,1.3909731100487712,1.3909731100487712,0.5085098992705801
a7ab3_d4939ee84cb32793,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,-0.012468891052989551,-2.3110535302169044,-2.3110535302169044,-2.3110535302169044,0.4507512520868113
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,original,train_2024,8728,95.84784601283226,-0.013387308839179617,-7.191623341465209,-3.3477646421744156,-4.430511352502778,0.4723877176901925
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,original,validation_2025H1,4340,96.0,-0.016997141150366952,-6.2962943240817,-3.3028999029543584,-3.6148956450386085,0.45852534562211983
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,original,test_2025H2,4412,96.0,-0.017185939126456464,-6.600564282779859,-3.457161116477433,-4.368072264188292,0.45806890299184044
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,original,recent_oos_2026JanApr,2876,96.0,-0.028574420974347085,-8.817753536399819,-4.044917466222212,-6.200513587695672,0.4412378303198887
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,original,known_may2026_stress,0,,,,,,
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,one_bar_lag,train_2024,8727,95.8478285779764,-0.011420527508090292,-6.205662394432386,-3.2545280526028226,-3.4661766454446,0.4757648676521141
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,one_bar_lag,validation_2025H1,4340,96.0,-0.015735207053251408,-5.860407179194313,-2.9340279024816054,-3.772408821890742,0.46728110599078343
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,one_bar_lag,test_2025H2,4412,96.0,-0.014417828271381083,-5.612392008721937,-2.963291084891774,-3.2361547033737215,0.4673617407071623
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,one_bar_lag,recent_oos_2026JanApr,2876,96.0,-0.024034192615772935,-7.615188373146486,-3.8166047095782742,-4.099978695553264,0.4520166898470097
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,one_bar_lag,known_may2026_stress,1,96.0,0.06597222222222221,,,,1.0
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_future_1h,train_2024,8729,95.84786344369344,0.015490385297299833,6.594329114234385,3.2581552137302667,2.212477773192942,0.5368312521480124
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_future_1h,validation_2025H1,4340,96.0,0.00022138750213347087,0.06156972853309522,0.003841743726041319,-0.679926611542804,0.5082949308755761
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_future_1h,test_2025H2,4412,96.0,0.0012643993863537168,0.3737724747518713,0.6325744066451496,-1.4976609241810852,0.49660018132366274
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,2876,96.0,-0.006424275131355274,-1.6431534218517387,-0.8875714641190617,-1.7118382664016258,0.48956884561891517
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_stale_24h,train_2024,8704,95.84742647058823,-0.002756836743683986,-1.5800159914159329,-1.0204395435924276,-1.5207336841959618,0.4912683823529412
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_stale_24h,validation_2025H1,4340,96.0,-0.0021054814174773845,-0.8424885099101477,-0.31998793127694786,-1.0790419652255907,0.4981566820276498
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_stale_24h,test_2025H2,4412,96.0,-0.0022496385069339505,-0.907906025692349,-0.4238757808691208,-0.8976680864886073,0.5018132366273799
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,2876,96.0,-0.009269521390305466,-3.077328311198962,-1.613017526566019,-2.316065562935146,0.480528511821975
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.022880497685185186,-0.6545328663830482,-0.45527554675404525,-1.0282599419820273,0.5416666666666666
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,time_shuffle,train_2024,8780,92.81788154897494,0.0007607743189356803,0.5314059380691016,0.427358556410668,-0.6197408193637595,0.4970387243735763
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,time_shuffle,validation_2025H1,4340,92.92764976958526,0.002016115698071344,1.0024291614795153,0.5700317696918269,-0.7397391453535079,0.49838709677419357
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,time_shuffle,test_2025H2,4412,92.91817769718948,-0.000146322057268057,-0.07305777712796142,-0.3247904050986778,-1.3888764702452479,0.5024932003626473
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,time_shuffle,recent_oos_2026JanApr,2876,92.99026425591099,0.002863884099894401,1.1478417632945614,0.5417314896150114,-0.6922973113124958,0.5052155771905424
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,time_shuffle,known_may2026_stress,596,93.11577181208054,0.007048023668593087,1.249530269726809,0.6385284953990731,-0.4796743696574722,0.5234899328859061
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,symbol_shuffle,train_2024,8728,95.70760769935839,-0.0005918677022946997,-0.41813103479716424,-0.17261612826617553,-1.1329069173344122,0.4963336388634281
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,symbol_shuffle,validation_2025H1,4340,96.0,0.00611796488308585,3.0467772774940998,1.2789262343778018,1.0790221271523006,0.5188940092165899
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,symbol_shuffle,test_2025H2,4412,96.0,-0.0014137710494946437,-0.7077012027379951,-0.40663907079674,-1.0647305672195515,0.49773345421577514
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,symbol_shuffle,recent_oos_2026JanApr,2876,96.0,0.001038789245608612,0.41204940695388714,0.10535457536697229,-0.12004998055362788,0.49965229485396384
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,same_family_random,train_2024,8780,95.8487471526196,0.0014230181858576637,0.9829865434336126,0.34318693971477604,-0.02353179240060439,0.5093394077448747
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,same_family_random,validation_2025H1,4340,96.0,0.002675277884451272,1.3161624268884842,0.5406899312190143,-0.29287211005385816,0.49953917050691243
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,same_family_random,test_2025H2,4412,96.0,-0.0012502334752023106,-0.6231349543624146,-0.37488445888528876,-0.9023661180893103,0.4972801450589302
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,same_family_random,recent_oos_2026JanApr,2876,96.0,-0.007316215293875238,-2.8972209977292596,-1.7394238763472452,-2.0617514025348225,0.48157162726008346
a7ab3_165c7d8966b27a17,L7_ranked_future_return,4,same_family_random,known_may2026_stress,596,96.0,-0.010298983967188665,-1.9131956738640017,-0.5348256341041029,-2.9154143470693366,0.46140939597315433
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,original,train_2024,8724,95.84777624942687,0.01369946991127844,7.313890949598922,7.313890949598922,7.313890949598922,0.5280834479596516
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,original,validation_2025H1,4343,96.0,0.014960043727240939,5.5900333870052155,5.5900333870052155,5.5900333870052155,0.5351139765139304
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,original,test_2025H2,4415,96.0,0.016389282119038628,6.212696322345149,6.212696322345149,6.212696322345149,0.543827859569649
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,0.017645739261317586,5.372665842920694,5.372665842920694,5.372665842920694,0.540118096561306
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,original,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,one_bar_lag,train_2024,8723,95.84775879857847,0.011249933246145816,5.99398059849253,5.99398059849253,5.99398059849253,0.5220680958385876
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,96.0,0.015157866319577693,5.723189839658391,5.723189839658391,5.723189839658391,0.5344232097628367
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,96.0,0.012089166247221173,4.579063534984055,4.579063534984055,4.579063534984055,0.5311438278595696
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,0.016468170693270553,5.062656812703873,5.062656812703873,5.062656812703873,0.5366446682875998
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,1,96.0,-0.15949074074074077,,,,0.0
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8725,95.84779369627508,-0.0023302471116454135,-1.0991356485193455,-1.0991356485193455,-1.0991356485193455,0.49638968481375356
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,0.00466086337315902,1.447776865497221,1.447776865497221,1.447776865497221,0.5107068846419526
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,96.0,0.00304887064300994,1.000013907630313,1.000013907630313,1.000013907630313,0.5075877689694224
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,0.005733970771744303,1.5624563112996133,1.5624563112996133,1.5624563112996133,0.5039944425147621
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8700,95.84735632183909,0.001941313951708979,1.0823658483326553,1.0823658483326553,1.0823658483326553,0.5014942528735632
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,0.004370858597487656,1.7188555984829714,1.7188555984829714,1.7188555984829714,0.5026479392125259
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,96.0,0.0012461463445325278,0.4962507072065586,0.4962507072065586,0.4962507072065586,0.5010192525481314
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,0.004135148521220071,1.375874177986598,1.375874177986598,1.375874177986598,0.5130253560263981
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,24,96.0,-0.015121045524691352,-0.3897173881319909,-0.3897173881319909,-0.3897173881319909,0.4166666666666667
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,time_shuffle,train_2024,8783,92.75486735739497,-0.0019604460644514136,-1.3777059650268053,-1.3777059650268053,-1.3777059650268053,0.4959581008766936
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,92.93714022565047,0.00023184791831896422,0.11429754125612747,0.11429754125612747,0.11429754125612747,0.5109371402256505
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,92.94881087202718,0.0022899266232540576,1.1470627449524646,1.1470627449524646,1.1470627449524646,0.503510758776897
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,92.94616186175756,0.00011114769467278995,0.04484647497817581,0.04484647497817581,0.04484647497817581,0.49704758596734977
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,92.84307178631052,0.0065425158829530705,1.2286624015708731,1.2286624015708731,1.2286624015708731,0.5525876460767947
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,symbol_shuffle,train_2024,8724,95.70907840440165,-0.0002616793238039885,-0.18027464832997098,-0.18027464832997098,-0.18027464832997098,0.5032095369096745
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,96.0,-0.0006666885196271556,-0.3252156134266963,-0.3252156134266963,-0.3252156134266963,0.5035689615473176
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,96.0,0.0010920132335053062,0.5366178719748304,0.5366178719748304,0.5366178719748304,0.5030577576443941
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,-0.0019337427476104107,-0.7761028395080632,-0.7761028395080632,-0.7761028395080632,0.4862799583188607
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,-0.0007236861598983596,-0.5049715061377016,-0.5049715061377016,-0.5049715061377016,0.5022201981099852
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,-0.002065611115375103,-1.0252025572160623,-1.0252025572160623,-1.0252025572160623,0.49458899378309923
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,-0.0004659777274443189,-0.23415806689231014,-0.23415806689231014,-0.23415806689231014,0.5028312570781427
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,0.00011688648965047036,0.046350042848424644,0.046350042848424644,0.046350042848424644,0.49392150052101425
a7ab3_6eb23cd8ce4aeef1,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,-0.003061043096518889,-0.5939058355413894,-0.5939058355413894,-0.5939058355413894,0.4774624373956594
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,original,train_2024,8724,95.84777624942687,-0.012629373431595722,-6.836394069919532,-6.836394069919532,-6.836394069919532,0.47248968363136173
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,original,validation_2025H1,4343,96.0,-0.015116159144984266,-5.6801385085588185,-5.6801385085588185,-5.6801385085588185,0.46143218973060096
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,original,test_2025H2,4415,96.0,-0.013910713162199571,-5.341121829766977,-5.341121829766977,-5.341121829766977,0.4656851642129105
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,-0.016495628465387928,-5.059606269453065,-5.059606269453065,-5.059606269453065,0.47030218825981246
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,original,known_may2026_stress,0,,,,,,
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,one_bar_lag,train_2024,8723,95.84775879857847,-0.010785293723888301,-5.853808390891538,-5.853808390891538,-5.853808390891538,0.4760976728189843
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,96.0,-0.015013010506477003,-5.725307857611413,-5.725307857611413,-5.725307857611413,0.47018190191112136
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,96.0,-0.010082211316639401,-3.8706700061266517,-3.8706700061266517,-3.8706700061266517,0.47315968289920723
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,-0.015188751077405993,-4.711035986110249,-4.711035986110249,-4.711035986110249,0.46057658909343524
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,1,96.0,0.08784722222222224,,,,1.0
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8725,95.84779369627508,0.0023177293481711093,1.1126143464739604,1.1126143464739604,1.1126143464739604,0.500974212034384
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,-0.0036767739273927363,-1.1529495786476882,-1.1529495786476882,-1.1529495786476882,0.495279760534193
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,96.0,-0.001749638228262237,-0.5812919212237233,-0.5812919212237233,-0.5812919212237233,0.4924122310305776
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,-0.005413663598471689,-1.4890889916507029,-1.4890889916507029,-1.4890889916507029,0.48489058700937826
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,0,,,,,,
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8700,95.84735632183909,-0.0011851274511276153,-0.6640767237621199,-0.6640767237621199,-0.6640767237621199,0.4962068965517241
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,-0.003661330280314853,-1.4319439689317528,-1.4319439689317528,-1.4319439689317528,0.495279760534193
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,96.0,-0.00020506952309047385,-0.08244882435292342,-0.08244882435292342,-0.08244882435292342,0.4998867497168743
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,-0.004796165238701709,-1.6197226305520414,-1.6197226305520414,-1.6197226305520414,0.4862799583188607
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,24,96.0,0.022371720679012348,0.5659822755943567,0.5659822755943567,0.5659822755943567,0.625
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,time_shuffle,train_2024,8783,92.77957417738814,-0.00010980723776062709,-0.07610992243433518,-0.07610992243433518,-0.07610992243433518,0.49800751451667996
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,92.91434492286437,0.001724228563844756,0.8572443016854301,0.8572443016854301,0.8572443016854301,0.5061017729679945
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,92.95175537938844,0.000892032763936077,0.4463644516259545,0.4463644516259545,0.4463644516259545,0.49490373725934317
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,92.86210489753387,-0.0015775454922619737,-0.6363815042180504,-0.6363815042180504,-0.6363815042180504,0.49913164293157347
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,93.03171953255426,-0.007991400598219255,-1.4631648868715206,-1.4631648868715206,-1.4631648868715206,0.4691151919866444
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,symbol_shuffle,train_2024,8724,95.70907840440165,-0.001752889567556942,-1.2175852757220489,-1.2175852757220489,-1.2175852757220489,0.4963319578175149
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,96.0,0.00038148073528283,0.19037207684654223,0.19037207684654223,0.19037207684654223,0.49090490444393275
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,96.0,-0.0008421285810158958,-0.41054119803604344,-0.41054119803604344,-0.41054119803604344,0.4917327293318233
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,-0.0017410760230532718,-0.7115705932799073,-0.7115705932799073,-0.7115705932799073,0.5092045849253213
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,0,,,,,,
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,0.0012044498896765803,0.8427350079829059,0.8427350079829059,0.8427350079829059,0.5064328817032905
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,0.0010284083156377657,0.49309726514095575,0.49309726514095575,0.49309726514095575,0.5109371402256505
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,-0.0015729861373264544,-0.7822462315888913,-0.7822462315888913,-0.7822462315888913,0.5014722536806342
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,0.00019517933181531705,0.07641343119740374,0.07641343119740374,0.07641343119740374,0.5036470996873914
a7ab3_f0f4c568b02b1b72,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,0.0010223443393309849,0.1905127394264847,0.1905127394264847,0.1905127394264847,0.5025041736227045
