candidate_id,expression,family,field_families,fields,operators,windows,cn_memory_payload_inherited,cn_reward_payload_inherited
crypto_fg2_c51c493630d2d908,"Sub(ZScore(Delta(trade_close,72)),ZScore(Delta(mark_low,48)))",price_volatility_structure,price|volatility,mark_low|trade_close,Sub|ZScore|Delta|ZScore|Delta,48|72,False,False
crypto_fg2_52e8d94302980f6f,"Mul(Rank(Mean(open_interest_value_last,168)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,72|168,False,False
crypto_fg2_d982d67aee4ea366,"Add(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(mark_close,96)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Add|ZScore|Delta|ZScore|Delta,12|96,False,False
crypto_fg2_3d7bfbc54f324f95,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_volume,4)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|Sign|Delta|ZScore|Delta,4,False,False
crypto_fg2_822958902aa4665e,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),ZScore(Mean(taker_buy_sell_volume_ratio_last,8)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Sub|ZScore|Mean|ZScore|Mean,8|504,False,False
crypto_fg2_1f9046b1d674609f,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(trade_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Sub|Rank|Delta|ZScore|Delta,8|504,False,False
crypto_fg2_518c15e532185888,"Mul(Rank(Mean(mark_close,12)),Sign(Delta(trade_high,336)))",price_volatility_structure,price|volatility,mark_close|trade_high,Mul|Rank|Mean|Sign|Delta,12|336,False,False
crypto_fg2_c125eada3b6a2bc7,"Mul(Sign(Delta(top_long_short_account_ratio_last,336)),Neg(ZScore(Delta(index_close,48))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Mul|Sign|Delta|Neg|ZScore|Delta,48|336,False,False
crypto_fg2_998014bdcc267661,"Add(ZScore(Delta(open_interest_last,72)),ZScore(Delta(trade_close,504)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Add|ZScore|Delta|ZScore|Delta,72|504,False,False
crypto_fg2_f36ae380c36109f8,"Mul(Sign(Delta(mark_trade_basis_bps,336)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Sign|Delta|ZScore|Mean,48|336,False,False
crypto_fg2_fb91d32374d213fb,"Sub(Abs(ZScore(Mean(premium_close,504))),Abs(ZScore(Mean(funding_rate,48))))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,48|504,False,False
crypto_fg2_8ffc8ae73b1d8447,"Sub(Abs(ZScore(Delta(trade_count,48))),Abs(ZScore(Delta(trade_high,720))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,48|720,False,False
crypto_fg2_6d1d9dd8591640fa,"Sub(ZScore(Mean(open_interest_value_mean,4)),Rank(Mean(index_close,720)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Sub|ZScore|Mean|Rank|Mean,4|720,False,False
crypto_fg2_e1ad2d8ca754760e,"Mul(Sign(Delta(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(index_close,12))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|Sign|Delta|Neg|ZScore|Delta,12|72,False,False
crypto_fg2_ca5c7b0f775513fe,"Mul(Rank(Mean(trade_count,8)),ZScore(Delta(mark_low,12)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Mul|Rank|Mean|ZScore|Delta,8|12,False,False
crypto_fg2_cc65a0e8c90dcda0,"Mul(Sign(Delta(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(index_close,504))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|Sign|Delta|Neg|ZScore|Delta,72|504,False,False
crypto_fg2_7b5324f82022831b,"Add(Rank(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Add|Rank|Delta|ZScore|Mean,4|8,False,False
crypto_fg2_8e0b3ee9eaf4b398,"Mul(Sign(Delta(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,720)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,24|720,False,False
crypto_fg2_447399341c08bbef,"Mul(Rank(Mean(trade_close,8)),Sign(Delta(mark_low,24)))",price_volatility_structure,price|volatility,mark_low|trade_close,Mul|Rank|Mean|Sign|Delta,8|24,False,False
crypto_fg2_7e0de2e5c4336eba,"Sub(ZScore(Mean(trade_volume,72)),Rank(Mean(mark_high,4)))",liquidity_volatility_guarded,liquidity|volatility,mark_high|trade_volume,Sub|ZScore|Mean|Rank|Mean,4|72,False,False
crypto_fg2_9bbb5f89f09e17e5,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,24)),ZScore(Delta(trade_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,24|504,False,False
crypto_fg2_3a15a7baf8d94ab8,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|ZScore|Mean|ZScore|Mean,24|504,False,False
crypto_fg2_e54fc272753a7f2c,"Sub(Rank(Mean(top_long_short_position_ratio_last,168)),Rank(Mean(index_close,8)))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Sub|Rank|Mean|Rank|Mean,8|168,False,False
crypto_fg2_8a80f74d1fc0962b,"Add(Rank(Delta(premium_close_bps,4)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,4|8,False,False
crypto_fg2_ca4a75e6fccde792,"Mul(Sign(Delta(premium_close,336)),ZScore(Mean(funding_rate,168)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Sign|Delta|ZScore|Mean,168|336,False,False
crypto_fg2_12b8c222bfbad975,"Mul(Rank(Mean(open_interest_mean,96)),ZScore(Delta(index_close,168)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,96|168,False,False
crypto_fg2_368d7f06b2b466ce,"Sub(Abs(ZScore(Mean(premium_close,12))),Abs(ZScore(Mean(funding_rate,4))))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,4|12,False,False
crypto_fg2_0834cb05f136bfec,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,168)),ZScore(Delta(trade_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|Sign|Delta|ZScore|Delta,24|168,False,False
crypto_fg2_1f81c4a3776a11f3,"Sub(ZScore(Delta(index_close,336)),ZScore(Delta(trade_low,96)))",price_volatility_structure,price|volatility,index_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,96|336,False,False
crypto_fg2_87323eceb1c3b69b,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_count,8)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|Rank|Delta|ZScore|Delta,4|8,False,False
crypto_fg2_070f3bda8d86b1c2,"Sub(Rank(Delta(open_interest_value_last,96)),Rank(Delta(trade_close,504)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Sub|Rank|Delta|Rank|Delta,96|504,False,False
crypto_fg2_b335e23848fcfe1f,"Mul(ZScore(Delta(open_interest_value_mean,24)),ZScore(Delta(mark_close,504)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,24|504,False,False
crypto_fg2_4b7ab9c6834fffe6,"Mul(Sign(Delta(open_interest_value_mean,72)),Rank(Mean(index_close,336)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Sign|Delta|Rank|Mean,72|336,False,False
crypto_fg2_9ad5fccafb357b47,"Mul(Sign(Delta(premium_close,72)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Sign|Delta|ZScore|Mean,72|336,False,False
crypto_fg2_4e8224e349d545fa,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,72)),Rank(Mean(trade_count,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Add|ZScore|Delta|Rank|Mean,72|720,False,False
crypto_fg2_71cc0741b7005dd6,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,720)),Neg(ZScore(Delta(mark_close,96))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,96|720,False,False
crypto_fg2_91c7caea32753b9a,"Sub(ZScore(Mean(open_interest_value_mean,72)),Rank(Mean(trade_close,12)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,12|72,False,False
crypto_fg2_0b61a1aaf9a478a7,"Mul(Sign(Delta(index_close,48)),Abs(ZScore(Mean(mark_high,12))))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|Sign|Delta|Abs|ZScore|Mean,12|48,False,False
crypto_fg2_97d15efadc3bef9e,"Sub(Abs(ZScore(Delta(mark_close,8))),Rank(Mean(trade_low,12)))",price_volatility_structure,price|volatility,mark_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,8|12,False,False
crypto_fg2_eba2969dce68aa12,"Mul(Sign(Delta(taker_buy_quote_volume,96)),Abs(ZScore(Delta(trade_low,168))))",liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_low,Mul|Sign|Delta|Abs|ZScore|Delta,96|168,False,False
crypto_fg2_8bf13c4e59ce5a37,"Sub(Abs(ZScore(Delta(index_close,720))),Rank(Mean(trade_low,96)))",price_volatility_structure,price|volatility,index_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,96|720,False,False
crypto_fg2_183c6b5af5270014,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(trade_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Sub|Rank|Delta|ZScore|Delta,8|24,False,False
crypto_fg2_8b1baf1d44e810a9,"Mul(Rank(Mean(trade_close,720)),Sign(Delta(trade_high,12)))",price_volatility_structure,price|volatility,trade_close|trade_high,Mul|Rank|Mean|Sign|Delta,12|720,False,False
crypto_fg2_39c3b4a5297ec89f,"Sub(ZScore(Mean(mark_index_basis_bps,504)),ZScore(Mean(funding_rate,504)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,504,False,False
crypto_fg2_363f6c8a9c7bc2cf,"Add(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(index_close,24)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Add|ZScore|Delta|ZScore|Delta,4|24,False,False
crypto_fg2_ad7ba74486237515,"Mul(Rank(Mean(open_interest_last,336)),ZScore(Delta(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,96|336,False,False
crypto_fg2_dd5b68097bdd5b11,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504)),Rank(Mean(trade_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,504,False,False
crypto_fg2_55f71fd2bbc736a0,"Sub(Abs(ZScore(Mean(premium_close_bps,72))),Abs(ZScore(Mean(funding_rate,336))))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,72|336,False,False
crypto_fg2_6141cde96b6133e5,"Add(ZScore(Delta(open_interest_last,48)),ZScore(Delta(mark_close,504)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Add|ZScore|Delta|ZScore|Delta,48|504,False,False
crypto_fg2_75825c43bfd8a921,"Mul(Sign(Delta(top_long_short_position_ratio_mean,4)),Neg(ZScore(Delta(mark_close,336))))",positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_mean,Mul|Sign|Delta|Neg|ZScore|Delta,4|336,False,False
crypto_fg2_3d66a2de48b86ba4,"Mul(Sign(Delta(mark_index_basis_bps,96)),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,12|96,False,False
crypto_fg2_4be778961e1caef2,"Sub(Rank(Delta(open_interest_last,8)),Rank(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Sub|Rank|Delta|Rank|Delta,8|72,False,False
crypto_fg2_2eec104eb177d23c,"Mul(ZScore(Delta(mark_close,48)),ZScore(Mean(trade_low,8)))",price_volatility_structure,price|volatility,mark_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,8|48,False,False
crypto_fg2_8424e1bdb75ee404,"Mul(ZScore(Delta(trade_volume,168)),Rank(Mean(trade_low,24)))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|ZScore|Delta|Rank|Mean,24|168,False,False
crypto_fg2_c70991c9160c01cb,"Add(Rank(Delta(premium_close_bps,48)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Add|Rank|Delta|ZScore|Mean,48|336,False,False
crypto_fg2_df1f33d01d89b529,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,72)),Neg(ZScore(Delta(mark_close,720))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,72|720,False,False
crypto_fg2_49ab3d0e4c800c04,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,8))),Abs(ZScore(Mean(funding_rate,720))))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,8|720,False,False
crypto_fg2_c3077278176e4fca,"Mul(Sign(Delta(mark_index_basis_bps,24)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,24,False,False
crypto_fg2_f1906321d406baf5,"Sub(ZScore(Mean(open_interest_value_mean,504)),Rank(Mean(index_close,8)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Sub|ZScore|Mean|Rank|Mean,8|504,False,False
crypto_fg2_7308a37eae2d1ae4,"Mul(Sign(Delta(mark_index_basis_bps,96)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,24|96,False,False
crypto_fg2_bdf9f0d4a7d4cb85,"Add(Rank(Delta(index_close,4)),Neg(Rank(Delta(trade_high,12))))",price_volatility_structure,price|volatility,index_close|trade_high,Add|Rank|Delta|Neg|Rank|Delta,4|12,False,False
crypto_fg2_a9d959666436bfc7,"Mul(Sign(Delta(premium_close_bps,24)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Sign|Delta|ZScore|Mean,24|72,False,False
crypto_fg2_e74443ec696d55cd,"Add(Rank(Delta(mark_close,168)),Neg(Rank(Delta(trade_high,168))))",price_volatility_structure,price|volatility,mark_close|trade_high,Add|Rank|Delta|Neg|Rank|Delta,168,False,False
crypto_fg2_b8e4d0530d0a9013,"Add(Rank(Delta(trade_volume,12)),Neg(ZScore(Delta(mark_low,504))))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_volume,Add|Rank|Delta|Neg|ZScore|Delta,12|504,False,False
crypto_fg2_9e4141ea91db9604,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,720)),Neg(ZScore(Delta(index_close,8))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,8|720,False,False
crypto_fg2_44e86b05cec3cdd4,"Add(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(trade_close,24)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Add|ZScore|Delta|ZScore|Delta,24|504,False,False
crypto_fg2_0e3d334611177215,"Add(ZScore(Delta(top_long_short_position_ratio_mean,720)),Neg(Rank(Delta(mark_close,12))))",positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_mean,Add|ZScore|Delta|Neg|Rank|Delta,12|720,False,False
crypto_fg2_1f04a54f68bf0ceb,"Sub(Abs(ZScore(Delta(trade_volume,72))),Abs(ZScore(Delta(trade_high,4))))",liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_volume,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,4|72,False,False
crypto_fg2_99eff55606c73b90,"Add(Rank(Delta(taker_buy_quote_volume,720)),Neg(ZScore(Delta(trade_high,336))))",liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Add|Rank|Delta|Neg|ZScore|Delta,336|720,False,False
crypto_fg2_b29755c7dc1d1948,"Sub(ZScore(Mean(trade_count,8)),Rank(Mean(mark_low,48)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Sub|ZScore|Mean|Rank|Mean,8|48,False,False
crypto_fg2_c4762c33d1b50637,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(index_close,8))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|index_close,Mul|ZScore|Mean|Neg|ZScore|Delta,8|72,False,False
crypto_fg2_fc340e61fa2a26db,"Sub(Rank(Delta(open_interest_mean,504)),Rank(Delta(index_close,720)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Sub|Rank|Delta|Rank|Delta,504|720,False,False
crypto_fg2_f44ecf6a30983e55,"Mul(Rank(Mean(open_interest_last,48)),ZScore(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,4|48,False,False
crypto_fg2_6690a5a306f5949f,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,168))),Abs(ZScore(Mean(funding_rate,96))))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,96|168,False,False
crypto_fg2_a9cb638837e65ab7,"Mul(ZScore(premium_close_bps),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|ZScore|ZScore|Mean,48,False,False
crypto_fg2_b3ab783bba3a5632,"Mul(Rank(Mean(open_interest_value_last,504)),ZScore(Delta(index_close,48)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,48|504,False,False
crypto_fg2_8083d8c2c61f4793,"Mul(Sign(Delta(mark_close,168)),Abs(ZScore(Mean(mark_low,720))))",price_volatility_structure,price|volatility,mark_close|mark_low,Mul|Sign|Delta|Abs|ZScore|Mean,168|720,False,False
crypto_fg2_1dd29b7964823613,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,72)),ZScore(Delta(trade_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|Sign|Delta|ZScore|Delta,72|168,False,False
crypto_fg2_f265353a0bfc2cbd,"Sub(Rank(Mean(global_long_short_account_ratio_last,504)),Rank(Mean(trade_close,96)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|trade_close,Sub|Rank|Mean|Rank|Mean,96|504,False,False
crypto_fg2_a502069ee7e5815d,"Mul(Rank(Mean(premium_close_bps,96)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|Rank|Mean|Sign|Delta,24|96,False,False
crypto_fg2_ddefda82cb753565,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,8)),ZScore(Delta(trade_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|Rank|Delta|ZScore|Delta,8|168,False,False
crypto_fg2_53832c48850d3603,"Sub(ZScore(Mean(taker_buy_quote_volume,4)),Rank(Mean(trade_high,8)))",liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Sub|ZScore|Mean|Rank|Mean,4|8,False,False
crypto_fg2_ef00d04f28c4e8cf,"Add(ZScore(Delta(top_long_short_position_ratio_mean,12)),Neg(Rank(Delta(trade_close,4))))",positioning_reversal,positioning|price,top_long_short_position_ratio_mean|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,4|12,False,False
crypto_fg2_72e1ebf0363f514b,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,720))),Sign(Delta(trade_close,12)))",positioning_reversal,positioning|price,top_long_short_account_ratio_mean|trade_close,Mul|Abs|ZScore|Delta|Sign|Delta,12|720,False,False
crypto_fg2_ef3676c5f9d17d69,"Mul(ZScore(Delta(open_interest_value_mean,72)),ZScore(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,72,False,False
crypto_fg2_fe6706e89e63b3cb,"Mul(Rank(Mean(mark_index_basis_bps,336)),Sign(Delta(funding_rate,504)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Rank|Mean|Sign|Delta,336|504,False,False
crypto_fg2_ac71c41ce4ece405,"Sub(Abs(ZScore(Delta(trade_close,8))),Rank(Mean(trade_low,168)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,8|168,False,False
crypto_fg2_c3263d5c351b7812,"Mul(ZScore(Delta(trade_volume,12)),Rank(Mean(mark_low,24)))",liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_volume,Mul|ZScore|Delta|Rank|Mean,12|24,False,False
crypto_fg2_74abbcd686f8387c,"Mul(ZScore(Mean(top_long_short_account_ratio_last,96)),Neg(ZScore(Delta(index_close,12))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,12|96,False,False
crypto_fg2_d4524e9e3540c960,"Mul(Sign(Delta(global_long_short_account_ratio_mean,4)),Neg(ZScore(Delta(index_close,8))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Mul|Sign|Delta|Neg|ZScore|Delta,4|8,False,False
crypto_fg2_5a6c1b1bb82c82bb,"Add(Rank(Delta(mark_trade_basis_bps,8)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Add|Rank|Delta|ZScore|Mean,8|96,False,False
crypto_fg2_0cb3e1fedf9750ef,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,8)),ZScore(Delta(trade_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,8|168,False,False
crypto_fg2_c97e5fc50405f8c8,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,504))),Rank(Delta(trade_quote_volume,48)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Abs|ZScore|Mean|Rank|Delta,48|504,False,False
crypto_fg2_230fcfdc24c7efd3,"Sub(ZScore(Delta(index_close,8)),ZScore(Delta(mark_high,48)))",price_volatility_structure,price|volatility,index_close|mark_high,Sub|ZScore|Delta|ZScore|Delta,8|48,False,False
crypto_fg2_c8cd7280a2c289cf,"Sub(Abs(ZScore(Delta(mark_close,96))),Rank(Mean(trade_high,168)))",price_volatility_structure,price|volatility,mark_close|trade_high,Sub|Abs|ZScore|Delta|Rank|Mean,96|168,False,False
crypto_fg2_d9c79b8238535c15,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,72)),ZScore(Delta(trade_quote_volume,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,72|96,False,False
crypto_fg2_bcd77a54cb932020,"Add(ZScore(Delta(global_long_short_account_ratio_last,504)),Neg(Rank(Delta(trade_close,504))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,504,False,False
crypto_fg2_2f7e2af28db94428,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,12|336,False,False
crypto_fg2_9f52d87bafeff1ab,"Mul(Sign(Delta(mark_index_basis_bps,168)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Sign|Delta|ZScore|Mean,4|168,False,False
crypto_fg2_8e9033bc2449ffb1,"Sub(Rank(Delta(open_interest_mean,336)),Rank(Delta(index_close,24)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Sub|Rank|Delta|Rank|Delta,24|336,False,False
crypto_fg2_71b5e5fcc54b7826,"Mul(Sign(Delta(trade_quote_volume,720)),Abs(ZScore(Delta(trade_low,48))))",liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_quote_volume,Mul|Sign|Delta|Abs|ZScore|Delta,48|720,False,False
crypto_fg2_e4f6aff2146c2a56,"Mul(Rank(Mean(mark_trade_basis_bps,720)),Sign(Delta(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,12|720,False,False
crypto_fg2_36f76b6bf547c87e,"Mul(Abs(ZScore(Delta(top_long_short_account_ratio_mean,72))),Sign(Delta(trade_close,48)))",positioning_reversal,positioning|price,top_long_short_account_ratio_mean|trade_close,Mul|Abs|ZScore|Delta|Sign|Delta,48|72,False,False
crypto_fg2_015c1b0db51b46aa,"Mul(Sign(Delta(top_long_short_position_ratio_mean,336)),Neg(ZScore(Delta(index_close,72))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Mul|Sign|Delta|Neg|ZScore|Delta,72|336,False,False
crypto_fg2_113c4d7f8e12ac0e,"Sub(Rank(Mean(top_long_short_position_ratio_mean,720)),Rank(Mean(index_close,4)))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Sub|Rank|Mean|Rank|Mean,4|720,False,False
crypto_fg2_74a4b4aa247ee721,"Sub(ZScore(Mean(premium_close,8)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,8|24,False,False
crypto_fg2_cd47faf75082cc41,"Add(ZScore(Delta(open_interest_value_last,720)),ZScore(Delta(index_close,504)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Add|ZScore|Delta|ZScore|Delta,504|720,False,False
