source_file,source_blueprint_id,blueprint_id,horizon_h,formula,nonoverlap_floor_sortino_control_one_bar_lag,nonoverlap_floor_sortino_original,nonoverlap_floor_sortino_source_lag_1h,nonoverlap_floor_sortino_source_lag_2h,nonoverlap_floor_sortino_source_lag_4h,rankic_mean_control_one_bar_lag,rankic_mean_original,rankic_mean_source_lag_1h,rankic_mean_source_lag_2h,rankic_mean_source_lag_4h,sortino_control_one_bar_lag,sortino_original,sortino_source_lag_1h,sortino_source_lag_2h,sortino_source_lag_4h,source_lag_gate,floor_retention_source_lag_1h,floor_retention_source_lag_2h,floor_retention_source_lag_4h
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_single_tsrank_open_interest_value_mean,8,"TSRank(open_interest_value_mean,336)",-3.1401148875185325,-2.7070290672059083,-3.1401148875185325,-3.2931278480712485,-5.937983081462296,0.0317301694973187,0.0391645618486563,0.0317301694973187,0.0278687887537582,0.020545212232962,0.4961418940747881,2.116783717103742,0.4961418940747881,-0.4758896773277409,-3.021925172272546,HOLD_SOURCE_LAG_FRAGILE,-1.159985655698791,-1.2165099695328685,-2.1935424164437416
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_mean72_open_interest_value_mean,8,"Mean(open_interest_value_mean,72)",-5.449119344374197,-5.456903493914675,-5.449119344374197,-5.475712308585852,-5.466269891315148,-0.0317956722089919,-0.0318378241719451,-0.0317956722089919,-0.0317828218189999,-0.0317016970371676,-4.881621997411052,-4.898991761059952,-4.881621997411052,-4.868562008566453,-4.833661218877042,HOLD_SOURCE_LAG_FRAGILE,-0.9985735225940576,-1.0034467926163897,-1.0017164308313162
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_single_mean72_open_interest_value_mean,8,"Mean(open_interest_value_mean,72)",-5.449119344374197,-5.456903493914675,-5.449119344374197,-5.475712308585852,-5.466269891315148,-0.0317956722089919,-0.0318378241719451,-0.0317956722089919,-0.0317828218189999,-0.0317016970371676,-4.881621997411052,-4.898991761059952,-4.881621997411052,-4.868562008566453,-4.833661218877042,HOLD_SOURCE_LAG_FRAGILE,-0.9985735225940576,-1.0034467926163897,-1.0017164308313162
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_csrank_open_interest_value_mean,8,CSRank(open_interest_value_mean),-5.808001272997604,-5.74983225476192,-5.808001272997604,-5.90474790625092,-6.084834019357596,-0.0323795501187163,-0.0321697466060812,-0.0323795501187163,-0.0324833101400497,-0.0326463714374915,-5.142766240996775,-5.10751649187282,-5.142766240996775,-5.17028673220734,-5.263122586411811,HOLD_SOURCE_LAG_FRAGILE,-1.0101166461312867,-1.0269426384327476,-1.058262876159254
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_zscore_open_interest_value_mean,8,ZScore(open_interest_value_mean),-5.808001272997604,-5.74983225476192,-5.808001272997604,-5.90474790625092,-6.084834019357596,-0.0323795501187163,-0.0321697466060812,-0.0323795501187163,-0.0324833101400497,-0.0326463714374915,-5.142766240996775,-5.10751649187282,-5.142766240996775,-5.17028673220734,-5.263122586411811,HOLD_SOURCE_LAG_FRAGILE,-1.0101166461312867,-1.0269426384327476,-1.058262876159254
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_single_zscore_open_interest_value_mean,8,ZScore(open_interest_value_mean),-5.808001272997604,-5.74983225476192,-5.808001272997604,-5.90474790625092,-6.084834019357596,-0.0323795501187163,-0.0321697466060812,-0.0323795501187163,-0.0324833101400497,-0.0326463714374915,-5.142766240996775,-5.10751649187282,-5.142766240996775,-5.17028673220734,-5.263122586411811,HOLD_SOURCE_LAG_FRAGILE,-1.0101166461312867,-1.0269426384327476,-1.058262876159254
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_single_tsrank_global_long_short_account_ratio_last,8,"TSRank(global_long_short_account_ratio_last,336)",-7.505429987099329,-7.837559346328434,-7.505429987099329,-7.0747286269328695,-7.56345217229072,-0.0262834918965575,-0.0287782063811841,-0.0262834918965575,-0.0245717347874926,-0.0210157448464014,-4.626961827531749,-4.8600460753684,-4.626961827531749,-4.569801319028827,-3.7195205651471066,HOLD_SOURCE_LAG_FRAGILE,-0.9576233691442868,-0.9026698637053489,-0.9650264627130228
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_pair_spread_rank,8,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",-8.384114672399113,-8.303744905293685,-8.384114672399113,-8.389995892935987,-8.865203831315196,-0.0296919914923427,-0.0292709833156094,-0.0296919914923427,-0.0299461291808452,-0.0305821875662313,-7.006924761011107,-6.929642446625077,-7.006924761011107,-7.03785477423076,-7.242772223305627,HOLD_SOURCE_LAG_FRAGILE,-1.0096787374879723,-1.0103869987127514,-1.0676151462292125
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_pair_safe_div_rank,8,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_mean)))",-8.92461255604268,-9.261877159876596,-8.92461255604268,-9.079777678664362,-9.42961820305938,-0.0276530680826636,-0.027346187283909,-0.0276530680826636,-0.0279157914283183,-0.0287796490250218,-7.557770016184657,-7.4788140039394095,-7.557770016184657,-7.642790779987957,-7.918316123336583,HOLD_SOURCE_LAG_FRAGILE,-0.9635857183147516,-0.9803388149001688,-1.0181109121063985
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s002\runtime\a7source4_source_lag_summary.csv,a7search7_fa2bcb9f82277249,a7search6_vp_a7search7_fa2bcb9f82277249_pair_safe_div_rank_swapped,8,"SafeDiv(CSRank(open_interest_value_mean),Abs(CSRank(global_long_short_account_ratio_last)))",-8.923623594484068,-9.257312490707756,-8.923623594484068,-9.081127964912206,-9.42804265262909,-0.0276460342416752,-0.0273413770961033,-0.0276460342416752,-0.0279142717264725,-0.0287696502913702,-7.558389184829625,-7.478239917171188,-7.558389184829625,-7.644015122641386,-7.917545123672699,HOLD_SOURCE_LAG_FRAGILE,-0.9639540205044784,-0.980968069731642,-1.0184427350910654
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_canonical,24,"SafeDiv(Delta(open_interest_value_last,240),Abs(ZScore(Mean(global_long_short_account_ratio_last,96))))",6.406443657613995,5.140751527768863,6.406443657613995,6.274197543426768,5.495114550445572,0.0923931682691177,0.0915613407482079,0.0923931682691177,0.0932007759215122,0.0946040434972759,11.87913290906912,11.746553261631668,11.87913290906912,12.071042016103322,12.581210529534218,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.2462076066132015,1.2204825519255995,1.0689321436296897
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_mean72_global_long_short_account_ratio_last,24,"Mean(global_long_short_account_ratio_last,72)",4.632138443618768,4.585595591917618,4.632138443618768,4.676539451211706,4.489140049163683,0.0534355735527079,0.0534966444065041,0.0534355735527079,0.0533329337214576,0.053060110756157,12.236843201071856,12.230674625107367,12.236843201071856,12.258743096898804,12.364775549596214,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0101497942346214,1.0198325075709649,0.9789655365763296
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_csrank_global_long_short_account_ratio_last,24,CSRank(global_long_short_account_ratio_last),3.440039955916356,3.158445134115001,3.440039955916356,3.3802279214818824,3.7388817975303534,0.046732853592127,0.0461920948803058,0.046732853592127,0.0471172457791412,0.0478716448090933,9.74812414788114,9.602240352738676,9.74812414788114,9.789572695116506,9.96459053918217,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0891561543240986,1.070218977360525,1.1837729131799504
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_zscore_global_long_short_account_ratio_last,24,ZScore(global_long_short_account_ratio_last),3.440039955916356,3.158445134115001,3.440039955916356,3.3802279214818824,3.7388817975303534,0.046732853592127,0.0461920948803058,0.046732853592127,0.0471172457791412,0.0478716448090933,9.74812414788114,9.602240352738676,9.74812414788114,9.789572695116506,9.96459053918217,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0891561543240986,1.070218977360525,1.1837729131799504
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_mul_rank,8,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",-1.6816584956089942,-2.336868538738784,-1.6816584956089942,-1.965959160092998,-1.4785842252646455,-0.0144649955827173,-0.0146808746201906,-0.0144649955827173,-0.0138113327432239,-0.012163317398618,-0.3781549881901555,-0.4854583182309324,-0.3781549881901555,-0.2357870514922872,0.1704305434096408,HOLD_SOURCE_LAG_FRAGILE,-0.7196204954329999,-0.8412793135355543,-0.6327203266909669
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_tsrank_global_long_short_account_ratio_last,24,"TSRank(global_long_short_account_ratio_last,336)",-5.068566617458983,-5.451663717579458,-5.068566617458983,-4.971316560494168,-4.400196160716703,-0.0055541026550315,-0.0070072014699919,-0.0055541026550315,-0.0035896430583406,-0.0002644638308713,0.0102813034897047,-0.3507625124375541,0.0102813034897047,0.3875873784515147,1.190012319879418,HOLD_SOURCE_LAG_FRAGILE,-0.9297284058653256,-0.9118898042928876,-0.8071290506286755
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",-3.47963163913565,-3.51984890576091,-3.47963163913565,-5.32269432882153,-3.877205988982489,-0.0235919315773887,-0.0242071826243544,-0.0235919315773887,-0.0229739229502728,-0.0218777636998876,-0.6293849541598204,-0.7165108032335495,-0.6293849541598204,-0.5459192349224943,-0.346957366009162,HOLD_SOURCE_LAG_FRAGILE,-0.9885741497143709,-1.512193980858075,-1.1015262566062696
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_tsrank_open_interest_value_last,24,"TSRank(open_interest_value_last,336)",-5.838487329681152,-4.239972369654205,-5.838487329681152,-6.466299725681028,-6.497392193600987,0.0319150817563355,0.0362247895764442,0.0319150817563355,0.0296477555496301,0.0269863083678888,-0.6787565759308191,-0.319289901679632,-0.6787565759308191,-0.7013837713603686,-0.8342931404111823,HOLD_SOURCE_LAG_FRAGILE,-1.3770107021139186,-1.5250806283457914,-1.532413805359512
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_mean72_open_interest_value_last,24,"Mean(open_interest_value_last,72)",-8.230556531839,-8.201293181893087,-8.230556531839,-8.209748761612987,-8.215802525516034,-0.0720443295803258,-0.072101358712116,-0.0720443295803258,-0.0719974742628063,-0.0718708685559295,-5.541236413874196,-5.558383343285442,-5.541236413874196,-5.525946256105053,-5.4905008634635335,HOLD_SOURCE_LAG_FRAGILE,-1.0035681384992454,-1.001031005663664,-1.0017691531446506
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_spread_rank,8,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_mean))",-8.384114672399113,-8.303744905293685,-8.384114672399113,-8.389995892935987,-8.865203831315196,-0.0296919914923427,-0.0292709833156094,-0.0296919914923427,-0.0299461291808452,-0.0305821875662313,-7.006924761011107,-6.929642446625077,-7.006924761011107,-7.03785477423076,-7.242772223305627,HOLD_SOURCE_LAG_FRAGILE,-1.0096787374879723,-1.0103869987127514,-1.0676151462292125
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_csrank_open_interest_value_last,24,CSRank(open_interest_value_last),-8.86664193152165,-8.94851782391885,-8.86664193152165,-8.795682399868133,-8.91248672981643,-0.0732056306515074,-0.0731469354722133,-0.0732056306515074,-0.0732432754567509,-0.0731757856502167,-5.925814228473665,-5.91870730712062,-5.925814228473665,-5.9143428392123205,-5.876390122179344,HOLD_SOURCE_LAG_FRAGILE,-0.9908503403571092,-0.9829205878495098,-0.9959735126183566
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_single_zscore_open_interest_value_last,24,ZScore(open_interest_value_last),-8.86664193152165,-8.94851782391885,-8.86664193152165,-8.795682399868133,-8.91248672981643,-0.0732056306515074,-0.0731469354722133,-0.0732056306515074,-0.0732432754567509,-0.0731757856502167,-5.925814228473665,-5.91870730712062,-5.925814228473665,-5.9143428392123205,-5.876390122179344,HOLD_SOURCE_LAG_FRAGILE,-0.9908503403571092,-0.9829205878495098,-0.9959735126183566
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_safe_div_rank,8,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_mean)))",-8.92461255604268,-9.261877159876596,-8.92461255604268,-9.079777678664362,-9.42961820305938,-0.0276530680826636,-0.027346187283909,-0.0276530680826636,-0.0279157914283183,-0.0287796490250218,-7.557770016184657,-7.4788140039394095,-7.557770016184657,-7.642790779987957,-7.918316123336583,HOLD_SOURCE_LAG_FRAGILE,-0.9635857183147516,-0.9803388149001688,-1.0181109121063985
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_f57e92c650f903b6,a7search6_vp_a7search7_f57e92c650f903b6_pair_safe_div_rank_swapped,8,"SafeDiv(CSRank(open_interest_value_mean),Abs(CSRank(global_long_short_account_ratio_last)))",-8.923623594484068,-9.257312490707756,-8.923623594484068,-9.081127964912206,-9.42804265262909,-0.0276460342416752,-0.0273413770961033,-0.0276460342416752,-0.0279142717264725,-0.0287696502913702,-7.558389184829625,-7.478239917171188,-7.558389184829625,-7.644015122641386,-7.917545123672699,HOLD_SOURCE_LAG_FRAGILE,-0.9639540205044784,-0.980968069731642,-1.0184427350910654
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_spread_rank,24,"Sub(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",-9.770845924838763,-9.580104527980431,-9.770845924838763,-9.949407970921047,-9.850384602931133,-0.0698125124766371,-0.0695184747582175,-0.0698125124766371,-0.0698758914759961,-0.0699706755355214,-7.132160398261875,-7.113757328415924,-7.132160398261875,-7.099507971280618,-7.060462521085661,HOLD_SOURCE_LAG_FRAGILE,-1.0199101582139567,-1.0385489993206232,-1.028212643626309
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",-9.837997111663652,-9.706653805906257,-9.837997111663652,-10.392841419547434,-10.214033140033264,-0.0694234884599804,-0.0690309724621882,-0.0694234884599804,-0.0698241676718992,-0.0703604651282509,-7.751242089555549,-7.719147951611549,-7.751242089555549,-7.766105309987671,-7.776652948143506,HOLD_SOURCE_LAG_FRAGILE,-1.0135312650872,-1.0706924989148834,-1.052271291865615
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",10.00146811286382,9.535990451622157,10.00146811286382,10.900559782245251,10.43193956620051,0.0920087847588711,0.0905507493696902,0.0920087847588711,0.0932698051689199,0.09584611842534,17.56570431087545,17.49979016852773,17.56570431087545,17.760892801982475,18.06005732452518,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0488127230834718,1.143096759329386,1.093954489481053
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_canonical,24,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72)))",10.00146811286382,9.535990451622157,10.00146811286382,10.900559782245251,10.43193956620051,0.0920087847588711,0.0905507493696902,0.0920087847588711,0.0932698051689199,0.09584611842534,17.56570431087545,17.49979016852773,17.56570431087545,17.760892801982475,18.06005732452518,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,1.0488127230834718,1.143096759329386,1.093954489481053
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_open_interest_value_mean,24,"TSRank(open_interest_value_mean,336)",-4.646693423545333,-4.647137112751293,-4.646693423545333,-3.983660688265579,-6.023976091782288,0.0310681134777998,0.0346875247360908,0.0310681134777998,0.0292109567913534,0.0260209488020222,-0.7697865604685293,-0.5374106446430413,-0.7697865604685293,-0.7306786451968678,-0.98703249890302,HOLD_SOURCE_LAG_FRAGILE,-0.9999045241844184,-0.8572289974691734,-1.2962768142246293
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_mark_index_basis_bps,24,"Mean(mark_index_basis_bps,72)",-7.105859449880208,-7.819122655375816,-7.105859449880208,-6.877772024788968,-6.230490709953446,-0.0062700072391115,-0.0072706388689284,-0.0062700072391115,-0.0052527270423276,-0.0037672862817496,-4.643121646961243,-4.869589125984684,-4.643121646961243,-4.334807188997271,-3.804228154608673,HOLD_SOURCE_LAG_FRAGILE,-0.9087796371879108,-0.8796091745741257,-0.7968273404267228
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_open_interest_value_mean,24,"Mean(open_interest_value_mean,72)",-8.21260651550187,-8.190987212966478,-8.21260651550187,-8.239870700068236,-8.219249115408127,-0.0719956088932591,-0.0720467034574167,-0.0719956088932591,-0.0719637315014871,-0.0718214133158377,-5.531950625659981,-5.548106852424062,-5.531950625659981,-5.516749427715489,-5.479247518608196,HOLD_SOURCE_LAG_FRAGILE,-1.0026394013289592,-1.0059679603728808,-1.0034503658358678
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_open_interest_value_mean,24,CSRank(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_open_interest_value_mean,24,ZScore(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,"TSRank(mark_index_basis_bps,336)",-12.10883354084901,-9.183971382312276,-12.10883354084901,-9.386021564224244,-10.734203740210326,0.0216995459558956,0.0325393798655125,0.0216995459558956,0.0175668441752899,0.0175320372203654,1.1214165572559898,2.8571112204742954,1.1214165572559898,0.458964893627432,0.7222002457819167,HOLD_SOURCE_LAG_FRAGILE,-1.3184746594670174,-1.0220003061313,-1.168797603276911
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_pair_mul_rank,24,"Mul(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-10.54429357206228,-9.011917714225108,-10.54429357206228,-9.49255330449786,-10.450926417353005,-0.0492437194160552,-0.0426377111087079,-0.0492437194160552,-0.0515467574685009,-0.0523061529387691,-3.914760935005301,-3.359428561522517,-3.914760935005301,-4.248354318467629,-4.520314893304628,HOLD_SOURCE_LAG_FRAGILE,-1.1700388204186942,-1.053333330986154,-1.1596784112727143
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",-9.838014215925153,-9.706653805906257,-9.838014215925153,-10.39448265478316,-10.21462880831464,-0.0694157623727455,-0.0690223420699449,-0.0694157623727455,-0.06982067304304,-0.0703531444363657,-7.750142370247288,-7.717824454567382,-7.750142370247288,-7.765335472738485,-7.776165762062306,HOLD_SOURCE_LAG_FRAGILE,-1.013533027204387,-1.070861582439293,-1.0523326588715147
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,CSRank(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,ZScore(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_csrank_mark_index_basis_bps,24,CSRank(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
