source_file,source_blueprint_id,blueprint_id,horizon_h,variant,split,formula,n_obs,net_mean,net_median,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,source_lag_hours,orientation,train_orientation_pos_net_mean_24h,train_orientation_neg_net_mean_24h
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,original,blind_june2026_20260601_20260611,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",264,-7.801884833241659e-05,-1.4184397163120585e-05,-0.5086144298221604,-0.7165108032335495,-0.6890489009230694,-3.51984890576091,-0.4463642779947964,-2.803748168179334,-0.0897800288773269,0.4431818181818182,1.3197802457321724e-05,0.0263956049146434,-0.0003248843621507,-0.0242071826243544,18733998.709924854,0,-1.0,-0.0002973459643675,0.0002614874782363
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,source_lag_1h,blind_june2026_20260601_20260611,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",264,-6.814773794647144e-05,-1.3907358156028395e-05,-0.4429843383196303,-0.6293849541598204,-0.7721810239109792,-3.47963163913565,-0.5404160729917136,-2.694014802919956,-0.0913977337633008,0.4469696969696969,1.3186818840121351e-05,0.0263736376802427,0.0002023898146064,-0.0235919315773887,18687103.17634408,1,-1.0,-0.0002973459643675,0.0002614874782363
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,source_lag_2h,blind_june2026_20260601_20260611,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",264,-5.8679237881274295e-05,-1.4461436170212774e-05,-0.3818463519772784,-0.5459192349224943,-0.6277759818978443,-5.32269432882153,-0.4374524334047306,-3.624146307781405,-0.0938557608736685,0.4431818181818182,1.3190308062464462e-05,0.0263806161249289,0.0007006335403519,-0.0229739229502728,18671342.44832703,2,-1.0,-0.0002973459643675,0.0002614874782363
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,source_lag_4h,blind_june2026_20260601_20260611,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",264,-3.710694671120948e-05,-1.4803117612293148e-05,-0.2403778911943379,-0.346957366009162,-0.1891567361706005,-3.877205988982489,-0.1238080966837849,-2.766701190417576,-0.096633885984563,0.4393939393939394,1.3169127870697504e-05,0.026338255741395,0.0015347145118826,-0.0218777636998876,18747346.982387032,4,-1.0,-0.0002973459643675,0.0002614874782363
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_mul_rank,24,control_one_bar_lag,blind_june2026_20260601_20260611,"Mul(CSRank(global_long_short_account_ratio_last),CSRank(open_interest_value_last))",264,-6.814773794647144e-05,-1.3907358156028395e-05,-0.4429843383196303,-0.6293849541598204,-0.7721810239109792,-3.47963163913565,-0.5404160729917136,-2.694014802919956,-0.0913977337633008,0.4469696969696969,1.3186818840121351e-05,0.0263736376802427,0.0002023898146064,-0.0235919315773887,18687103.17634408,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,original,blind_june2026_20260601_20260611,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",264,-0.0017534336381976,-0.001089280125219,-7.259741872781671,-7.719147951611549,-7.783270389531939,-9.706653805906257,-6.902469676117284,-9.56305003523378,-0.4301885330584427,0.3143939393939394,7.783141346614946e-06,0.0155662826932298,-0.0548721507369526,-0.0690309724621882,3560301.765818259,0,1.0,0.0003257167099838,-0.0003681757760144
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",264,-0.0017689142988971,-0.0010784935383933,-7.304911611780345,-7.751242089555549,-7.708138705787011,-9.837997111663652,-6.898509855015792,-9.91396972098791,-0.4317240040079516,0.303030303030303,7.775970513729353e-06,0.0155519410274587,-0.0554339590995849,-0.0694234884599804,3532935.829485042,1,1.0,0.0003257167099838,-0.0003681757760144
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",264,-0.0017786755956292,-0.0010996623917964,-7.3310694546265935,-7.766105309987671,-7.710911621755911,-10.392841419547434,-7.06213215922692,-10.83284326575755,-0.4326629371529454,0.2992424242424242,7.765441632272945e-06,0.0155308832645458,-0.0559097257350016,-0.0698241676718992,3559234.4528835686,2,1.0,0.0003257167099838,-0.0003681757760144
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",264,-0.0017876366826068,-0.0010691024685582,-7.352671443281836,-7.776652948143506,-7.695433843365969,-10.214033140033264,-6.908023667866713,-10.509000966658055,-0.4332081761165258,0.303030303030303,7.78218815053625e-06,0.0155643763010725,-0.0564480629411054,-0.0703604651282509,3617478.135359481,4,1.0,0.0003257167099838,-0.0003681757760144
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s003\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank,24,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(CSRank(global_long_short_account_ratio_last),Abs(CSRank(open_interest_value_last)))",264,-0.0017689142988971,-0.0010784935383933,-7.304911611780345,-7.751242089555549,-7.708138705787011,-9.837997111663652,-6.898509855015792,-9.91396972098791,-0.4317240040079516,0.303030303030303,7.775970513729353e-06,0.0155519410274587,-0.0554339590995849,-0.0694234884599804,3532935.829485042,1,1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,original,blind_june2026_20260601_20260611,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",264,-0.0017531560693701,-0.0010905397647964,-7.258154256957583,-7.717824454567382,-7.782147522214942,-9.706653805906257,-6.906403148532895,-9.56305003523378,-0.4302073076643579,0.3143939393939394,7.777789278237494e-06,0.0155555785564749,-0.0548640006913019,-0.0690223420699449,3560301.765818259,0,-1.0,-0.0003681730152952,0.0003257129473078
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,source_lag_1h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",264,-0.0017686933961993,-0.0010784935383933,-7.30356110428785,-7.750142370247288,-7.706889681928661,-9.838014215925153,-6.8996790155246295,-9.914005353107392,-0.4317462447488996,0.303030303030303,7.770618445351901e-06,0.0155412368907038,-0.0554276644849843,-0.0694157623727455,3532763.471384055,1,-1.0,-0.0003681730152952,0.0003257129473078
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,source_lag_2h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",264,-0.0017785579421576,-0.0010996623917964,-7.330213186675556,-7.765335472738485,-7.712118707898249,-10.39448265478316,-7.065329805338044,-10.836160138977569,-0.4326916024816408,0.2992424242424242,7.760509319966844e-06,0.0155210186399336,-0.0559060499172364,-0.06982067304304,3559600.062433839,2,-1.0,-0.0003681730152952,0.0003257129473078
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,source_lag_4h,blind_june2026_20260601_20260611,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",264,-0.0017875804021524,-0.0010691024685582,-7.352007664833584,-7.776165762062306,-7.694255703256465,-10.21462880831464,-6.904726820537739,-10.509983968936378,-0.4332295206548796,0.303030303030303,7.7768360821588e-06,0.0155536721643175,-0.0564442824237461,-0.0703531444363657,3617478.135359481,4,-1.0,-0.0003681730152952,0.0003257129473078
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_4e22e196bfeb8bce,a7search6_vp_a7search7_4e22e196bfeb8bce_pair_safe_div_rank_swapped,24,control_one_bar_lag,blind_june2026_20260601_20260611,"SafeDiv(CSRank(open_interest_value_last),Abs(CSRank(global_long_short_account_ratio_last)))",264,-0.0017686933961993,-0.0010784935383933,-7.30356110428785,-7.750142370247288,-7.706889681928661,-9.838014215925153,-6.8996790155246295,-9.914005353107392,-0.4317462447488996,0.303030303030303,7.770618445351901e-06,0.0155412368907038,-0.0554276644849843,-0.0694157623727455,3532763.471384055,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,original,blind_june2026_20260601_20260611,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",264,0.0021322281588661,0.0025367023248749,8.936609329449155,17.49979016852773,17.455185521733632,9.535990451622157,8.309131733643458,5.505421304454342,-0.1698051742501112,0.6515151515151515,1.4357100551727389e-05,0.0287142011034547,0.0593743983116122,0.0905507493696902,17652558.33894097,0,1.0,0.0006763347780336,-0.000710105086272
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,source_lag_1h,blind_june2026_20260601_20260611,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",264,0.0021708957063387,0.0024950547276878,8.894719174966628,17.56570431087545,17.838311186842358,10.00146811286382,8.517954838432619,5.351991891416238,-0.1717930578266613,0.6439393939393939,1.4361560459985498e-05,0.0287231209199709,0.0603674480503971,0.0920087847588711,17898764.26306086,1,1.0,0.0006763347780336,-0.000710105086272
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,source_lag_2h,blind_june2026_20260601_20260611,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",264,0.0022131018992834,0.0023183100861715,8.859110919877423,17.760892801982475,18.99050050848606,10.900559782245251,8.669109939786756,5.988584097580526,-0.1727719353969713,0.6439393939393939,1.4380851749431376e-05,0.0287617034988627,0.061560936845105,0.0932698051689199,17942948.272665758,2,1.0,0.0006763347780336,-0.000710105086272
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,source_lag_4h,blind_june2026_20260601_20260611,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",264,0.0022751572810029,0.0022156922304611,8.796247220644448,18.06005732452518,19.354207209468186,10.43193956620051,8.614776319433108,6.2520460894930405,-0.1755877581306981,0.6287878787878788,1.4386343558031564e-05,0.0287726871160631,0.0631580639985883,0.09584611842534,17939690.488471583,4,1.0,0.0006763347780336,-0.000710105086272
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_canonical,24,control_one_bar_lag,blind_june2026_20260601_20260611,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(Decay(mark_index_basis_bps,72))))",264,0.0021708957063387,0.0024950547276878,8.894719174966628,17.56570431087545,17.838311186842358,10.00146811286382,8.517954838432619,5.351991891416238,-0.1717930578266613,0.6439393939393939,1.4361560459985498e-05,0.0287231209199709,0.0603674480503971,0.0920087847588711,17898764.26306086,1,1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,original,blind_june2026_20260601_20260611,CSRank(mark_index_basis_bps),264,0.0004863180520476,2.853857027591041e-05,2.407864627638774,3.761261783475845,4.3138222763499705,-10.847693336932643,2.6223415808582624,-12.368178710947854,-0.0581802394484709,0.5037878787878788,0.000246863984901,0.4937279698021884,0.0201653277619531,0.018366939014558,7629925.627700694,0,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,source_lag_1h,blind_june2026_20260601_20260611,CSRank(mark_index_basis_bps),264,0.0003364994879123,-7.152845334653244e-06,1.6976556289512,2.5679333466488354,4.128013225379766,-10.494001134119882,2.37419050471836,-11.74060105897557,-0.0682611394091288,0.4962121212121212,0.0002466995804398,0.4933991608796296,0.0152009372795009,0.0096240142699361,7258490.128757248,1,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,source_lag_2h,blind_june2026_20260601_20260611,CSRank(mark_index_basis_bps),264,0.0002454332423886,-6.89456622799728e-05,1.2153436121429313,1.840286315612024,1.7558793798179253,-10.620148071156413,0.9765478443982554,-11.569400862436702,-0.0810963602879114,0.4772727272727273,0.0002465573705808,0.4931147411616161,0.0122590813319714,0.0059751643314085,7817507.854717741,2,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,source_lag_4h,blind_june2026_20260601_20260611,CSRank(mark_index_basis_bps),264,0.0002336809720697,-0.0002105034722222,1.1185302033914055,1.696000095451132,1.9618048850971592,-10.120269630631244,1.145115188191626,-10.564905410376744,-0.0838085783975859,0.4696969696969697,0.0002461303299926,0.4922606599852693,0.0127730543361967,0.0065687887037324,7506255.039294688,4,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_csrank_mark_index_basis_bps,24,control_one_bar_lag,blind_june2026_20260601_20260611,CSRank(mark_index_basis_bps),264,0.0003364994879123,-7.152845334653244e-06,1.6976556289512,2.5679333466488354,4.128013225379766,-10.494001134119882,2.37419050471836,-11.74060105897557,-0.0682611394091288,0.4962121212121212,0.0002466995804398,0.4933991608796296,0.0152009372795009,0.0096240142699361,7258490.128757248,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,original,blind_june2026_20260601_20260611,ZScore(mark_index_basis_bps),264,0.0004863180520476,2.853857027591041e-05,2.407864627638774,3.761261783475845,4.3138222763499705,-10.847693336932643,2.6223415808582624,-12.368178710947854,-0.0581802394484709,0.5037878787878788,0.000246863984901,0.4937279698021884,0.0201653277619531,0.018366939014558,7629925.627700694,0,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,source_lag_1h,blind_june2026_20260601_20260611,ZScore(mark_index_basis_bps),264,0.0003364994879123,-7.152845334653244e-06,1.6976556289512,2.5679333466488354,4.128013225379766,-10.494001134119882,2.37419050471836,-11.74060105897557,-0.0682611394091288,0.4962121212121212,0.0002466995804398,0.4933991608796296,0.0152009372795009,0.0096240142699361,7258490.128757248,1,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,source_lag_2h,blind_june2026_20260601_20260611,ZScore(mark_index_basis_bps),264,0.0002454332423886,-6.89456622799728e-05,1.2153436121429313,1.840286315612024,1.7558793798179253,-10.620148071156413,0.9765478443982554,-11.569400862436702,-0.0810963602879114,0.4772727272727273,0.0002465573705808,0.4931147411616161,0.0122590813319714,0.0059751643314085,7817507.854717741,2,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,source_lag_4h,blind_june2026_20260601_20260611,ZScore(mark_index_basis_bps),264,0.0002336809720697,-0.0002105034722222,1.1185302033914055,1.696000095451132,1.9618048850971592,-10.120269630631244,1.145115188191626,-10.564905410376744,-0.0838085783975859,0.4696969696969697,0.0002461303299926,0.4922606599852693,0.0127730543361967,0.0065687887037324,7506255.039294688,4,-1.0,-0.0002793547929272,-0.0002159153224195
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_zscore_mark_index_basis_bps,24,control_one_bar_lag,blind_june2026_20260601_20260611,ZScore(mark_index_basis_bps),264,0.0003364994879123,-7.152845334653244e-06,1.6976556289512,2.5679333466488354,4.128013225379766,-10.494001134119882,2.37419050471836,-11.74060105897557,-0.0682611394091288,0.4962121212121212,0.0002466995804398,0.4933991608796296,0.0152009372795009,0.0096240142699361,7258490.128757248,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,original,blind_june2026_20260601_20260611,"TSRank(mark_index_basis_bps,336)",264,0.0003648670092944,-5.6378033967330055e-05,1.859237240945488,2.8571112204742954,4.741175350993302,-9.183971382312276,2.675596723518913,-9.116218449237248,-0.0537072190443749,0.4886363636363636,0.0002954857705233,0.5909715410466384,0.0190524035910459,0.0325393798655125,11471691.594645271,0,-1.0,-0.0005575027041367,5.387296337951863e-06
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,source_lag_1h,blind_june2026_20260601_20260611,"TSRank(mark_index_basis_bps,336)",264,0.0001508993910952,-0.0002289029884947,0.7551219850786417,1.1214165572559898,3.831294742553289,-12.10883354084901,2.299393718253299,-12.838593909078874,-0.0771873741066145,0.4734848484848485,0.000295226541702,0.590453083404172,0.0125685160378608,0.0216995459558956,10715739.369073354,1,-1.0,-0.0005575027041367,5.387296337951863e-06
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,source_lag_2h,blind_june2026_20260601_20260611,"TSRank(mark_index_basis_bps,336)",264,6.410024812542383e-05,-0.0002674466021448,0.3140872473078662,0.458964893627432,1.4901224969329707,-9.386021564224244,1.040431965802904,-9.221465453651664,-0.0786248173134892,0.4583333333333333,0.0002947904588685,0.5895809177370847,0.0101275044530296,0.0175668441752899,11750823.016529338,2,-1.0,-0.0005575027041367,5.387296337951863e-06
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,source_lag_4h,blind_june2026_20260601_20260611,"TSRank(mark_index_basis_bps,336)",264,0.0001064946235803,-0.00028076171875,0.4895195508002736,0.7222002457819167,2.050534059620546,-10.734203740210326,1.2495229621885091,-10.77129729326465,-0.0827842820618944,0.4583333333333333,0.000294235177268,0.5884703545361433,0.0117371927686029,0.0175320372203654,11161258.24175955,4,-1.0,-0.0005575027041367,5.387296337951863e-06
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_tsrank_mark_index_basis_bps,24,control_one_bar_lag,blind_june2026_20260601_20260611,"TSRank(mark_index_basis_bps,336)",264,0.0001508993910952,-0.0002289029884947,0.7551219850786417,1.1214165572559898,3.831294742553289,-12.10883354084901,2.299393718253299,-12.838593909078874,-0.0771873741066145,0.4734848484848485,0.000295226541702,0.590453083404172,0.0125685160378608,0.0216995459558956,10715739.369073354,1,-1.0,,
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_mark_index_basis_bps,24,original,blind_june2026_20260601_20260611,"Mean(mark_index_basis_bps,72)",264,-0.0006048258486384,-0.0002945707602608,-4.013137039222004,-4.869589125984684,-4.694178455085,-7.819122655375816,-3.814797795545053,-7.6572319134661635,-0.2636798034807648,0.3598484848484848,9.021694812710444e-06,0.0180433896254208,-0.0203340289339847,-0.0072706388689284,14568512.607788796,0,1.0,0.0003189828634299,-0.0003392853896799
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_mark_index_basis_bps,24,source_lag_1h,blind_june2026_20260601_20260611,"Mean(mark_index_basis_bps,72)",264,-0.0005756809206966,-0.000209321881176,-3.7914199595683,-4.643121646961243,-4.847551437411816,-7.105859449880208,-4.109614686337229,-6.258198012136604,-0.2610539567740768,0.3636363636363636,9.02991503577442e-06,0.0180598300715488,-0.0196480431191533,-0.0062700072391115,14661506.28835318,1,1.0,0.0003189828634299,-0.0003392853896799
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_mark_index_basis_bps,24,source_lag_2h,blind_june2026_20260601_20260611,"Mean(mark_index_basis_bps,72)",264,-0.0005393567087762,-0.0001545292329085,-3.499299499529222,-4.334807188997271,-4.431138990598111,-6.877772024788968,-3.6957598053093648,-5.740666052818663,-0.258380788530777,0.3787878787878788,9.046355481902364e-06,0.0180927109638047,-0.0187685726842967,-0.0052527270423276,14592367.287959918,2,1.0,0.0003189828634299,-0.0003392853896799
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_metrics.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_single_mean72_mark_index_basis_bps,24,source_lag_4h,blind_june2026_20260601_20260611,"Mean(mark_index_basis_bps,72)",264,-0.0004718511943896,-0.0001793985667999,-2.9841787071946646,-3.804228154608673,-4.177840531474965,-6.230490709953446,-3.2001164305857546,-5.4646280524416815,-0.2546925504221208,0.3863636363636363,9.07841435185186e-06,0.0181568287037037,-0.0174080031955431,-0.0037672862817496,14453489.963297691,4,1.0,0.0003189828634299,-0.0003392853896799
