blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage,label_order
core25e_S1_liquidity_basis_positioning_349959056633d9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_364b1b0f12da11,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_3d727c5729c39d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_position_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_3e8544a87ab364,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_48278c8699b03c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_490095e88a5b7d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_5a1ede6d703eae,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_659217656072f6,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_68d24e6b278ccd,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_716139f1b09e69,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_72ecd1f9f3254d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_7bd7cd8e5907dd,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_7d2a5ff76e4c5f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_81c24a34f03f46,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_8bf738fc6419dd,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_96dc2a3512deae,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_24h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_997f37cbcb2104,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_9bc438f79718a3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_a87f3cc9b511db,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_abeb8e3163726e,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_4h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b1d4516709824b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b5f70363acc982,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b6bec0ec9cdf98,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_4h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b9757cd92c67a1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_becad8e376a4b8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_c271cc8a27a4f3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_c6d5091e50371c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,decay_24h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_c8bf6031acb97c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_cc77ce62418c04,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_4h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_da75e9ab76a622,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_df0f0df5e50b99,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_e1424352d7754f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_e88fc01dcb358c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_ef4a45bf4a3544,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_0280dd8f489f2f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_05c85e2c0ed7d9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_position_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_0ad994d7234614,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_1352c5775bf46a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_17b9f515f3b7c5,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_25c784b56d7d3a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_2c00980e44a8c5,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,decay_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_31ec8627712e9f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_337cff7567bb25,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_3c630d1879105a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_481a168c1a1bed,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_4d4f4d3be0cc16,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_537552934fa4d1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_position_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_5ec1a1a99ca233,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_6de7251240ccf3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_709d56b5737dd0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_795f271392ed78,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_7f80189bb78584,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_89d207c30b0938,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_9bfbfa466f63b3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_a4568b1bf286f8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_ac0496e21b7d0f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_b639e5699cc10c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_c236fefb542a1c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_c570dd3ac6be82,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_c6c12ffba8fb20,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_c6c6e00b249e81,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_ca2c90662350ed,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_cee4d30bde4cc1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_d3fb7db2a00712,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_d7136cdf28f79a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_d93d26837f022b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_da85ca07ae4393,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_position_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_decf534196445a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_dfce81934802bc,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_ec7ac688f0a6ad,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_ed0d53f874a3c4,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_ef8c01fc180330,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_f6149ece6c4373,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,1
core25e_S1_liquidity_basis_positioning_091dba58dc5ab0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_0a90fff4b107fa,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_0ed0b33197b70e,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_15fcbc893c6182,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_32c138c87b0e9c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_32e63afcbf072f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
