candidate_id,seed_lane,label_family,label_horizon_h,min_one_bar_costed_spread,mean_one_bar_costed_spread,max_control_ratio,min_sample_rows,one_bar_executable_clean_2bps
core25e_S0_positioning_price_basis_fd2adbe6c63150,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,-0.0019739750508479736,0.0005006957584069938,109.07298921952567,31319,False
core25e_S0_positioning_price_basis_fe5e942e925677,S0_positioning_price_basis,L0_raw_forward_return,8,-0.0036107684857246067,-0.0008060453774343177,2.386950588187378,31455,False
core25e_S0_positioning_price_basis_ff4c7a59e68d4b,S0_positioning_price_basis,L0_raw_forward_return,8,-0.004321327830421242,-0.0014574941517207177,4.194464528557474,31359,False
core25e_S1_liquidity_basis_positioning_014afdfe758d27,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0029607344489622424,-0.0006354393235533097,25.132258431218748,31329,False
core25e_S1_liquidity_basis_positioning_015eaf2ee2f7d2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003354435633935196,-0.0003424504507096309,3.079096816231852,31329,False
core25e_S1_liquidity_basis_positioning_0280dd8f489f2f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0043520668665477475,-0.0018019521321290637,44.588864853662194,31329,False
core25e_S1_liquidity_basis_positioning_05c85e2c0ed7d9,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0022019871450275775,-0.00027184604987674186,9.811640845866577,31319,False
core25e_S1_liquidity_basis_positioning_0784410ed35c90,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015691013232241818,13.990169332565948,31329,False
core25e_S1_liquidity_basis_positioning_08584f8e1b2db0,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004398892019044821,-0.0013472657017095328,4.046330202515012,31328,False
core25e_S1_liquidity_basis_positioning_091dba58dc5ab0,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.002115700784232232,2.582605805876454,31329,False
core25e_S1_liquidity_basis_positioning_095ffc291dd4d2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004420302346746044,-0.0014111848669503353,10.696217342026157,31329,False
core25e_S1_liquidity_basis_positioning_0a90fff4b107fa,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0068181772723431375,-0.0016133779462065452,26.601679890317705,31328,False
core25e_S1_liquidity_basis_positioning_0ad994d7234614,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0037111884788982,-0.001901413621467278,2.7763461693130544,31393,False
core25e_S1_liquidity_basis_positioning_0ed0b33197b70e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004312952380361455,-0.0012303180293559916,4.651889970741611,31319,False
core25e_S1_liquidity_basis_positioning_1058359f0441be,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0039441279202273305,-0.0006289849594076014,4.482748398508968,31328,False
core25e_S1_liquidity_basis_positioning_10aeb38247d1f2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014410749843391053,2.275104977468753,31329,False
core25e_S1_liquidity_basis_positioning_131f2730295c8c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.007009679437218422,-0.0008042995818238636,21.420016902684758,31319,False
core25e_S1_liquidity_basis_positioning_134af0b5159c1a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0033053026553918827,-0.000695021991312277,23.875653686614214,31319,False
core25e_S1_liquidity_basis_positioning_1352c5775bf46a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.002995574074861204,-0.0001415534769835762,2.475571787230693,31393,False
core25e_S1_liquidity_basis_positioning_15fcbc893c6182,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00674188273329423,-0.0027244922807372236,41.156872784198384,31245,False
core25e_S1_liquidity_basis_positioning_163df519721944,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015687270584410038,12.449747774437395,31328,False
core25e_S1_liquidity_basis_positioning_17b9f515f3b7c5,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0028282423230191244,-0.0006866446971055025,8.031933151757103,31393,False
core25e_S1_liquidity_basis_positioning_18767cbebe271d,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004243212628408917,-0.001419029661990437,2.6488114719986156,31328,False
core25e_S1_liquidity_basis_positioning_1ae8f29021a011,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004494289678370688,-0.0019296736290233523,9.325271734638642,31319,False
core25e_S1_liquidity_basis_positioning_1fc32c01dbdbbb,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014401975230202118,2.285269531307186,31328,False
core25e_S1_liquidity_basis_positioning_2051720c84df54,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004859351517222851,0.00023447152979693995,5.7331579940132045,31319,False
core25e_S1_liquidity_basis_positioning_25c784b56d7d3a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004205798241294755,-0.001872985112375658,2.119349140784746,31328,False
core25e_S1_liquidity_basis_positioning_2c00980e44a8c5,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004204095093761887,-0.0018725593254924407,2.119349140784746,31328,False
core25e_S1_liquidity_basis_positioning_2fd5a56feb7fbd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.00661742174257985,-0.0020335753002491646,2.6763973575728284,31319,False
core25e_S1_liquidity_basis_positioning_31ec8627712e9f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0031841259407712993,-0.0009397028716204822,4.297572212632093,31393,False
core25e_S1_liquidity_basis_positioning_32c138c87b0e9c,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0019434824891503865,-2.636990840971418e-05,37.225609642425056,31393,False
core25e_S1_liquidity_basis_positioning_32e63afcbf072f,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004170759956985343,-0.002073592661302605,2.9093299239089934,31328,False
core25e_S1_liquidity_basis_positioning_337cff7567bb25,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0028752646670664565,0.00042776194518291216,1.813294670735625,31329,False
core25e_S1_liquidity_basis_positioning_33b1d1868e695d,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0016637341577570497,0.00047144615088284516,5.701539803891659,31319,False
core25e_S1_liquidity_basis_positioning_3459d3808bd63c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004329687838947687,-0.0019251554579824586,12.619468933495192,31329,False
core25e_S1_liquidity_basis_positioning_349959056633d9,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.0015074933434570579,0.002665915484927166,5.662881771398228,31245,False
core25e_S1_liquidity_basis_positioning_353207b47a9c34,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.002232491384619428,7.294328076360569e-05,39.01718537303775,31245,False
core25e_S1_liquidity_basis_positioning_364b1b0f12da11,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.005127375679419078,-0.0010813583474883204,3.705294154278372,31319,False
core25e_S1_liquidity_basis_positioning_374836a1b101d6,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004253264615575094,-0.0014369311284777786,2.554028675918845,31329,False
core25e_S1_liquidity_basis_positioning_398a2c8bf11e76,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.005781070777577665,-0.0010780106191720362,3.3930931441855217,31393,False
core25e_S1_liquidity_basis_positioning_3bbc7952e212e3,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.002119907527359421,2.582605805876454,31328,False
core25e_S1_liquidity_basis_positioning_3c630d1879105a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.006287544565625136,-0.0012562139879438406,5.697333427285307,31328,False
core25e_S1_liquidity_basis_positioning_3c6bf76b46390b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.003028505449126429,-0.001270277727344076,26.610672807108326,31328,False
core25e_S1_liquidity_basis_positioning_3d727c5729c39d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.009779431673742308,-0.003072019022089803,1.64484041805454,31319,False
core25e_S1_liquidity_basis_positioning_3e8544a87ab364,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004091983382704723,8.907985419568743e-05,18.91244118470137,31393,False
core25e_S1_liquidity_basis_positioning_407c46b615dbe2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.005705722341452882,-0.003239339919967677,1.9338113600921218,31319,False
core25e_S1_liquidity_basis_positioning_481a168c1a1bed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0029793810554538253,-0.0005886870638127051,6.190879010412332,31329,False
core25e_S1_liquidity_basis_positioning_48278c8699b03c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008347585617057618,-0.001547930155579253,737.2083931032627,31329,False
core25e_S1_liquidity_basis_positioning_490095e88a5b7d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.0063326903725977185,-0.00278090860920908,2.799554539249966,31329,False
core25e_S1_liquidity_basis_positioning_4d4f4d3be0cc16,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004242882461733663,-0.0011777138669387972,3.0183262976092373,31245,False
core25e_S1_liquidity_basis_positioning_4e216248396654,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014410749843391053,2.275104977468753,31329,False
core25e_S1_liquidity_basis_positioning_52413947943a26,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004179434080787734,-0.0020682414531896327,2.582605805876454,31329,False
core25e_S1_liquidity_basis_positioning_52bb3a169ee065,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.0021202452577965586,2.582605805876454,31328,False
core25e_S1_liquidity_basis_positioning_537552934fa4d1,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.00448771495463102,-0.0025774647535462773,2.673516538720912,31319,False
core25e_S1_liquidity_basis_positioning_561e77a5b51068,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.0021202452577965586,2.582605805876454,31329,False
core25e_S1_liquidity_basis_positioning_57a124426ec247,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004442936472900425,-0.0014337310025330976,2.5643822135817893,31245,False
core25e_S1_liquidity_basis_positioning_57d9e6bd753f1e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004639460915614059,-0.001824583256685057,6.329865250636649,31328,False
core25e_S1_liquidity_basis_positioning_5a1ede6d703eae,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.007925662652499527,-0.00022698897405059825,22.287501102612605,31328,False
core25e_S1_liquidity_basis_positioning_5d12da368e5c1a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004253264615575094,-0.001431018967187684,2.701963931581533,31329,False
core25e_S1_liquidity_basis_positioning_5ec1a1a99ca233,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.00232292660306524,-0.0005108646870628675,4.316881151051317,31329,False
core25e_S1_liquidity_basis_positioning_5f00703cc59f15,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0028213789308349207,-0.0009589840195333285,4.202276597964114,31393,False
core25e_S1_liquidity_basis_positioning_648ef6d31b6f67,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0022603506243427476,-0.0006326806865652828,11.214218784256733,31393,False
core25e_S1_liquidity_basis_positioning_655b189138abf3,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.002449634919529732,-0.0006295370475394037,18.361266608387425,31319,False
core25e_S1_liquidity_basis_positioning_659217656072f6,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.006631689461587842,-0.00024342745833048668,2.231551984721284,31393,False
core25e_S1_liquidity_basis_positioning_68d24e6b278ccd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015691013232241818,12.397969976593302,31329,False
core25e_S1_liquidity_basis_positioning_6bce887dc338a8,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0019120444544630372,-8.433985395863107e-05,24.285390128062733,31329,False
core25e_S1_liquidity_basis_positioning_6de7251240ccf3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0047174327437291665,-0.0013597637000572753,4.180683328564246,31319,False
core25e_S1_liquidity_basis_positioning_709d56b5737dd0,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0038685867047901553,-0.0018410712695377458,1.7117560866005124,31329,False
core25e_S1_liquidity_basis_positioning_716139f1b09e69,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.002130619409972062,0.0006739565785109737,11.56902960475319,31245,False
core25e_S1_liquidity_basis_positioning_72ecd1f9f3254d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004481013925291653,0.00025059002413663054,4.431921647247092,31328,False
core25e_S1_liquidity_basis_positioning_76438856fc8ce5,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00264940707434063,-0.000826895908184846,4.613490682967672,31319,False
core25e_S1_liquidity_basis_positioning_7758e63221f112,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.002516743085889694,-0.0007484178101672335,3.278349393526196,31319,False
core25e_S1_liquidity_basis_positioning_778a24182cd82b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004302043251390551,-0.0016368243318509149,7.732581018404551,31245,False
core25e_S1_liquidity_basis_positioning_78897e1e6f10e2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.002865351761810668,0.00010977555229352569,4.894344738755038,31393,False
core25e_S1_liquidity_basis_positioning_795f271392ed78,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0051979127439415775,-0.000813043877295182,2.8749294586754375,31393,False
core25e_S1_liquidity_basis_positioning_7bd7cd8e5907dd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015673229664683239,12.397969976593302,31329,False
core25e_S1_liquidity_basis_positioning_7d2a5ff76e4c5f,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004806807726910018,-0.00022949372404867753,2.047017611943304,31393,False
core25e_S1_liquidity_basis_positioning_7f80189bb78584,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.005857108404597642,-0.002970549778728166,1.22106627229991,31319,False
core25e_S1_liquidity_basis_positioning_80ef3c84bcfd02,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.005904229376854121,-0.0017719536480690229,2.4881498999031826,31319,False
core25e_S1_liquidity_basis_positioning_81c24a34f03f46,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.006921677900403489,-0.0028495052460287182,52.700739060298055,31329,False
core25e_S1_liquidity_basis_positioning_82cf5573c60087,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0022484888160508214,-0.0003766283840132693,6.959393375283111,31329,False
core25e_S1_liquidity_basis_positioning_83643ffb3ea254,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.002119907527359421,2.582605805876454,31328,False
core25e_S1_liquidity_basis_positioning_8379fb02f9ca0c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0031583300403008763,-0.0015702975108603282,8.967486937278613,31329,False
core25e_S1_liquidity_basis_positioning_89d207c30b0938,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0038304815899980636,-0.0018204434693831998,1.7762727570042853,31328,False
core25e_S1_liquidity_basis_positioning_8bc352a180c407,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.002640937730421324,0.00030933641872180274,3.8673902110094174,31329,False
core25e_S1_liquidity_basis_positioning_8bf738fc6419dd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015691013232241818,12.397969976593302,31328,False
core25e_S1_liquidity_basis_positioning_8c1775957f0f73,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003266014376834725,4.4863298738643505e-06,4.252469366613321,31393,False
core25e_S1_liquidity_basis_positioning_910cc13026bc91,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004009792091734453,-0.00193155613640969,213.23304172213352,31328,False
core25e_S1_liquidity_basis_positioning_960895beb36ead,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0029110894836877795,-0.0009989856900192197,17.479177221876302,31319,False
core25e_S1_liquidity_basis_positioning_96dc2a3512deae,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008343006277247605,-0.0015634440170321905,42.57724286957418,31328,False
core25e_S1_liquidity_basis_positioning_997f37cbcb2104,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.009096160560917489,-0.0034271506886624985,0.9560621025480447,31319,False
core25e_S1_liquidity_basis_positioning_99a7889a444b9f,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0038700925087599546,-0.00218105506625041,1.221772131064187,31319,False
core25e_S1_liquidity_basis_positioning_9bc438f79718a3,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.00305769369630387,0.0004292650839213155,3.4885691932625855,31393,False
core25e_S1_liquidity_basis_positioning_9bfbfa466f63b3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004184039977414768,-0.0004487266133581249,5.639099218910781,31328,False
core25e_S1_liquidity_basis_positioning_9eaffc6682199b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003949193344830434,-0.0012579573340119588,70.90346066519423,31319,False
core25e_S1_liquidity_basis_positioning_9f12e967c5021b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004499768123195929,-0.0019565190020647363,102.42052851954227,31328,False
core25e_S1_liquidity_basis_positioning_9f92a70e2bb57a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014401975230202118,2.285269531307186,31328,False
core25e_S1_liquidity_basis_positioning_a043ec4c1f7dc9,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003803357442230871,-0.0010780764101469252,2.266489385689094,31328,False
core25e_S1_liquidity_basis_positioning_a1be0442230879,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.002828973715606616,-0.0006974827160531612,5.660661250724697,31328,False
core25e_S1_liquidity_basis_positioning_a270fed48c2288,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.00425184956824619,-0.0021202452577965586,2.582605805876454,31329,False
core25e_S1_liquidity_basis_positioning_a4568b1bf286f8,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004205798241294755,-0.0018689965720569933,2.145755061330882,31329,False
core25e_S1_liquidity_basis_positioning_a5c44e0758a228,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0030982956749944666,-0.000686570359379109,6.48831004656785,31329,False
core25e_S1_liquidity_basis_positioning_a6ac32effc76ae,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.003876016871043715,-0.0012964435908004322,3.833839843410527,31245,False
core25e_S1_liquidity_basis_positioning_a876136909acd2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.006735162705531299,-0.002399451514492564,5.765694379697194,31319,False
core25e_S1_liquidity_basis_positioning_a87f3cc9b511db,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.006413907778668506,-0.00032960714473266774,2.4329074553481287,31328,False
core25e_S1_liquidity_basis_positioning_aa5fc8000cf448,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004351733393333547,-0.0012764823499692632,2.900671700268647,31393,False
core25e_S1_liquidity_basis_positioning_abeb8e3163726e,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.0015855282306654478,0.0012623762135682167,7.699609077460086,31319,False
core25e_S1_liquidity_basis_positioning_ac0496e21b7d0f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0038659433123717046,-0.0016618111386315448,10.996387532742371,31328,False
core25e_S1_liquidity_basis_positioning_ae7c75507730a8,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.005987603982624526,-0.0019034984283725822,12.570026280312254,31329,False
core25e_S1_liquidity_basis_positioning_aef67eee541aae,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0037914681250187767,-0.000931066576061589,3.646265031243704,31328,False
core25e_S1_liquidity_basis_positioning_b1d4516709824b,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.009519647466069411,-0.0010965713313963257,1.1178926313593014,31245,False
core25e_S1_liquidity_basis_positioning_b241ff9ea14e19,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0035359375737679054,-0.0011409977819830906,2.186370481369225,31393,False
core25e_S1_liquidity_basis_positioning_b4f837364b53ea,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0018029619744364899,0.0006027717200082176,9.175513932365153,31329,False
core25e_S1_liquidity_basis_positioning_b5111171c7beb4,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014428779114847355,2.275104977468753,31329,False
core25e_S1_liquidity_basis_positioning_b5f70363acc982,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.007269415077243429,-0.0010817697671740509,8.035604390776252,31328,False
core25e_S1_liquidity_basis_positioning_b639e5699cc10c,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0033278453173911007,-0.001125452360472523,10.757999800986761,31328,False
core25e_S1_liquidity_basis_positioning_b6bec0ec9cdf98,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008347585617057618,-0.0015646830623310558,61.78540988090501,31329,False
core25e_S1_liquidity_basis_positioning_b8f5a85dbe0bd0,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0027150117680365083,-0.0007538915747520849,4.5546704939195815,31393,False
core25e_S1_liquidity_basis_positioning_b9757cd92c67a1,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.007176974978170573,-0.0018638214990254667,2.9976584292209494,31329,False
core25e_S1_liquidity_basis_positioning_bbb3a01225b238,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.0039916208359334696,-0.0013207155134787975,80.81318493572046,31319,False
core25e_S1_liquidity_basis_positioning_be9bad38dd95cc,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004253264615575094,-0.0014194008544456533,2.8498604596026844,31328,False
core25e_S1_liquidity_basis_positioning_bea00239e957c8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003659965360901212,-0.001184969367670321,5.557602331244846,31393,False
core25e_S1_liquidity_basis_positioning_becad8e376a4b8,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.006793700796213999,-0.0008092715083229694,1.3278773842987033,31328,False
core25e_S1_liquidity_basis_positioning_c0bfce21adce58,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.003896618083869153,-0.0006138269641151635,7.942766360325143,31328,False
core25e_S1_liquidity_basis_positioning_c236fefb542a1c,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0040202075235376365,-0.001485435510060064,12.742497152668664,31245,False
core25e_S1_liquidity_basis_positioning_c271cc8a27a4f3,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008709420166365077,-0.0011715275992850698,2.5492730147261877,31245,False
core25e_S1_liquidity_basis_positioning_c570dd3ac6be82,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.006968033614242481,-0.0024633275761259694,25.782001056964557,31319,False
core25e_S1_liquidity_basis_positioning_c68df6193e91e4,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.003565459396752675,-0.0010788716026987346,4.425472109509365,31319,False
core25e_S1_liquidity_basis_positioning_c6c12ffba8fb20,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0030691302698437834,-0.001324200820556929,7.637443296223713,31319,False
core25e_S1_liquidity_basis_positioning_c6c5047ec59ad3,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0035670907316447363,-0.0011746402933451021,5.3455822117090905,31245,False
core25e_S1_liquidity_basis_positioning_c6c6e00b249e81,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.007810493674522835,-0.0028540543218366593,9.73726726008904,31245,False
core25e_S1_liquidity_basis_positioning_c6d5091e50371c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008425345075839953,-0.0015687270584410038,12.449747774437395,31328,False
core25e_S1_liquidity_basis_positioning_c7dafe30387574,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.003882501002204345,-0.0014199069640025354,47.92959978961573,31245,False
core25e_S1_liquidity_basis_positioning_c8bf6031acb97c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008646731232413614,-0.0006348141049776533,1.1282293793150602,31329,False
core25e_S1_liquidity_basis_positioning_ca2c90662350ed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0038066157547545203,-0.001825578532028837,1.8008305747533722,31329,False
core25e_S1_liquidity_basis_positioning_cc77ce62418c04,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.002240266513704472,9.769389903439499e-05,7.679281316356821,31329,False
core25e_S1_liquidity_basis_positioning_cee4d30bde4cc1,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0025486158819366424,-0.0007924651019688211,13.89807604495948,31393,False
core25e_S1_liquidity_basis_positioning_d3a1357f1147bf,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004179434080787734,-0.002083378230135115,2.672459393609339,31329,False
core25e_S1_liquidity_basis_positioning_d3fb7db2a00712,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0033975503504128698,-0.0013619456926878598,3.8206025522178417,31245,False
core25e_S1_liquidity_basis_positioning_d43e5a0a69e1f1,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.004323933154758593,-0.0016493126466617474,152.7257017852412,31319,False
core25e_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.006119294697332741,-0.0021683129220234853,14.101126050610297,31329,False
core25e_S1_liquidity_basis_positioning_d7136cdf28f79a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0019243558077822547,-0.00039367772118549066,40.79568948004853,31328,False
core25e_S1_liquidity_basis_positioning_d93d26837f022b,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0038897091441339026,-0.001833106065259373,1.7213089308761282,31328,False
core25e_S1_liquidity_basis_positioning_da75e9ab76a622,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008347585617057618,-0.0015488500002685437,102.09908669922542,31328,False
core25e_S1_liquidity_basis_positioning_da85ca07ae4393,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.007030184232774304,-0.0018280485965587081,1.7586594072339923,31319,False
core25e_S1_liquidity_basis_positioning_ddd73ed3f1df00,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.004179434080787734,-0.0020611361545373997,2.582605805876454,31328,False
core25e_S1_liquidity_basis_positioning_decf534196445a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004205798241294755,-0.001872985112375658,2.119349140784746,31329,False
core25e_S1_liquidity_basis_positioning_df0f0df5e50b99,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.00854843694674347,-0.001676297141111292,11.667699992478816,31393,False
