candidate_id,series,dropped_month,dropped_month_sum,remaining_month_sum,remaining_positive
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-02,-0.1884657418269012,0.8459093103343532,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-03,-0.0035961407440179127,0.6610397092514699,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-04,-0.045981016927772435,0.7034245854352245,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-05,0.4678820753791523,0.18956149312829973,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-06,0.07124470982775653,0.5861988586796955,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-07,0.11856528284770114,0.5388782856597508,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-08,0.002653882644085769,0.6547896858633663,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-09,-0.13801482637834903,0.7954583948858011,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-10,0.32679151785985827,0.33065205064759373,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-11,0.0782986390858425,0.5791449294216096,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2025-12,-0.013109188227394772,0.6705527567348468,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2026-01,0.02937220751351735,0.6280713609939347,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2026-02,-0.16657367985339547,0.8240172483608474,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2026-03,0.12165013293245779,0.5357934355749943,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2026-04,0.14861406511193267,0.5088295033955194,True
i2_microstructure_lite_113,residual_vs_funding_10bp,2026-05,0.006398915661055874,0.6510446528463961,True
