blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,variant,split,n_obs,net_mean,net_median,net_std,sharpe,sortino,nonoverlap_median_sortino,nonoverlap_floor_sortino,nonoverlap_median_sharpe,nonoverlap_floor_sharpe,max_drawdown,positive_rate,avg_cost,avg_turnover,ic_mean,rankic_mean,capacity_proxy_median_quote_volume,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,train_crash_like_hours,may_stress_hours,orientation_extension_requested_hours
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,symbol_shuffle,test_2025H2,4416,-1.77250431725087e-05,-1.3749177311622802e-05,0.0008772872818454214,-1.8910260927407598,-2.6906353223074357,-2.6906353223074357,-2.6906353223074357,-1.8910260927407598,-1.8910260927407598,-0.08008484785105963,0.48731884057971014,2.7139423302613006e-05,0.054278846605226014,0.0006846514196130743,0.0017210568110016637,12697783.281876063,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,symbol_shuffle,recent_oos_2026JanApr,2880,-4.2636407824769563e-05,-6.153889919045311e-05,0.0009516932066115772,-4.193104553484365,-5.8071409770568385,-5.8071409770568385,-5.8071409770568385,-4.193104553484365,-4.193104553484365,-0.1176313798056805,0.46944444444444444,2.4910984843071353e-05,0.049821969686142706,-0.0022491201806569593,-0.0016265993312457115,8084008.387021834,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",1,symbol_shuffle,known_may2026_stress,601,-8.103401518807215e-05,-7.677860172584198e-05,0.0009024235279184089,-8.404444273146742,-11.3576833621671,-11.3576833621671,-11.3576833621671,-8.404444273146742,-8.404444273146742,-0.05213533167836926,0.46256239600665555,2.598132679198793e-05,0.05196265358397586,-0.006547813461386226,-0.004543240042590185,7638679.447796628,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,original,train_2024,8784,0.0001481987822565164,0.00011589703408339665,0.0022679223491482397,3.0580072571363712,4.536762945245209,4.442599300962448,4.2545649810909225,3.0084102263556796,2.8773543390633916,-0.32375079960741326,0.5270947176684881,3.0537873625478555e-05,0.06107574725095711,0.012044626331310747,0.015670477347275308,11304495.812460072,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,original,validation_2025H1,4344,9.344259164679479e-05,9.731609930904921e-05,0.0018862554833991101,2.3182828225565366,3.407392505682968,3.386477242262055,3.1023291415154075,2.302025514624236,2.119943290124362,-0.15624706972780322,0.5232504604051565,2.9486541567516064e-05,0.05897308313503213,0.009796271528268435,0.010453847266597436,11715563.102716554,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,original,test_2025H2,4416,0.00010265641269877052,0.00014773811111607962,0.002003174652674226,2.3982216823215574,3.4313071976180782,3.3716394280854516,2.60785912128622,2.3449778842947544,1.8630191627155328,-0.19863656610576486,0.5400815217391305,2.7139423302613006e-05,0.054278846605226014,0.01442284623923383,0.01539022836389356,12648671.00632551,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,original,recent_oos_2026JanApr,2880,0.00011709767061366241,0.00015856466690706498,0.002363153140631236,2.318880918818736,3.330997582021202,3.3686182161729916,2.97502158824066,2.3771268617242445,2.0070076366614265,-0.2014068327529105,0.534375,2.4910984843071353e-05,0.049821969686142706,0.015547390213072682,0.019822932129471758,8920696.983537953,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,original,known_may2026_stress,601,6.606697489523018e-05,0.00024353437869045232,0.001912781856213733,1.61637094575758,2.188060321075071,2.0257069099961647,1.7458469701889563,1.479533943157743,1.3323165049813008,-0.07841938675783833,0.5507487520798668,2.5981326791987928e-05,0.05196265358397585,0.013638483038369823,0.012605312960782902,5896343.434897557,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,one_bar_lag,train_2024,8784,0.00012818604203739177,0.00010892261728693401,0.002260430430788683,2.653821145954642,3.9172591390454405,3.936909629178869,3.572395834679387,2.6545924295521894,2.464016377308781,-0.33737801535818013,0.523224043715847,3.053540306663419e-05,0.06107080613326838,0.01060334130152683,0.014080454997277406,11303587.416470427,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,one_bar_lag,validation_2025H1,4344,8.78646615562424e-05,8.818173685365305e-05,0.0018806273955388887,2.1864197397155416,3.206817706222482,3.1895276260685064,2.7490486841955364,2.1617525862283395,1.8912645252721916,-0.16527399248174057,0.5195672191528545,2.948806526079671e-05,0.058976130521593416,0.009354246696468173,0.009632858615061706,11756534.959657501,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,one_bar_lag,test_2025H2,4416,9.318465162946945e-05,0.00012492028151526497,0.0019872603302107865,2.1943792106224156,3.168615799393615,3.066771421038254,2.7441735684648303,2.1371738519237553,1.904164807617502,-0.18753797489300605,0.5328351449275363,2.7136671314891587e-05,0.05427334262978317,0.012953617290978367,0.013974997540411614,12649778.909091681,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,one_bar_lag,recent_oos_2026JanApr,2880,0.00010225218361262011,0.00014250270153410031,0.0023359165025661735,2.048506440853024,2.9386948171823986,3.080393488115888,2.2023988902197194,2.1561364150720417,1.5195839955836734,-0.204257024672714,0.5309027777777777,2.4915016177465642e-05,0.04983003235493128,0.014499775645053992,0.018973587885458713,8868970.816730563,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,one_bar_lag,known_may2026_stress,601,3.999645502544358e-05,0.00020642465398796779,0.001898979310324936,0.9856513587017586,1.3250179002524565,1.2129400564131843,-0.32234343351071515,0.889765164674746,-0.24135293265785232,-0.08587742367953033,0.5524126455906821,2.600010336806484e-05,0.05200020673612968,0.01166864875867269,0.011184735129315863,5956092.887084449,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,stale_168h,train_2024,8784,5.136727055389521e-05,0.0,0.0020857011999780473,1.1525411920888466,1.693564359759756,1.6620701064802308,1.552324864781508,1.1263753591760945,1.070462718678944,-0.2684934665130947,0.4850865209471767,2.9882580901104704e-05,0.05976516180220941,0.002400352427893303,0.002153061387922698,10635919.693021052,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,stale_168h,validation_2025H1,4344,-3.503075060470779e-05,-2.7604673924852093e-05,0.0018213176889093526,-0.900089706142262,-1.2489465675404914,-1.2447160209512376,-1.4180298273748686,-0.9022576525602097,-1.012457077162088,-0.22493217183587566,0.4921731123388582,2.9729246383653547e-05,0.059458492767307095,-0.0010481190685793086,0.0005553098952716844,11351604.837653521,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,stale_168h,test_2025H2,4416,-3.666618682691833e-05,-9.525987856177521e-06,0.0018108972496952036,-0.9475322387006151,-1.3087631474035806,-1.31771866594104,-1.6031166872432852,-0.9485267487617111,-1.1856779320528865,-0.32170097489525806,0.4963768115942029,2.7266932715352727e-05,0.05453386543070545,0.003143337855669507,0.0054644721870136265,12310713.66484534,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,stale_168h,recent_oos_2026JanApr,2880,4.30938893934945e-06,3.479007747116991e-05,0.002165617209117052,0.09312280651197467,0.1263968731538633,0.005092007868506979,-0.26445905566262756,0.003717387247450585,-0.19633706374084273,-0.17449183657734468,0.5097222222222222,2.4960754443282707e-05,0.049921508886565415,0.005359263844501258,0.00420588858945627,8878107.625908842,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,stale_168h,known_may2026_stress,601,-4.7309524178572994e-05,-3.352864583333337e-05,0.0018331861669608636,-1.2077139036195585,-1.651252137316573,-1.5274856930588188,-2.7174282595475825,-1.09447314057321,-2.027684125133609,-0.09504997741507848,0.4875207986688852,2.5270668367387104e-05,0.050541336734774206,-0.0020299345531773596,-0.0016561196950745153,6203704.917887994,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,sign_flip,train_2024,8784,-0.00020927452950747326,-0.0001765823110082481,0.00226952386994996,-4.315227301445994,-5.705561299590515,-5.671946428119944,-5.985760501119933,-4.271237458783071,-4.573721449238625,-0.8501838106049415,0.4532103825136612,3.0537873625478555e-05,0.06107574725095711,-0.01204462633131075,-0.015670477347275294,11304495.812460074,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,sign_flip,validation_2025H1,4344,-0.00015241567478182691,-0.00015627741293371112,0.0018864708286795702,-3.7809557673642633,-5.029543428427164,-5.003328141082195,-5.377961760273817,-3.760855604511966,-4.061148104234345,-0.5261439855201673,0.4633977900552486,2.9486541567516064e-05,0.05897308313503213,-0.009796271528268433,-0.010453847266597423,11715563.102716552,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,sign_flip,test_2025H2,4416,-0.0001569352593039964,-0.00020556092235431793,0.002002859498653477,-3.6668411994150047,-5.009353002625386,-4.951621705819855,-5.8591124100285095,-3.6370128636984465,-4.366839214343401,-0.5257655747187062,0.4467844202898551,2.7139423302613006e-05,0.054278846605226014,-0.014422846239233827,-0.015390228363893546,12648671.006325506,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,sign_flip,recent_oos_2026JanApr,2880,-0.0001669196402998047,-0.0002047127169230463,0.002362586417336769,-3.3062964799540495,-4.524070100621956,-4.6499124039381305,-4.8137909744978495,-3.3497354643580937,-3.5104165693140166,-0.4876756405717779,0.4517361111111111,2.4910984843071353e-05,0.049821969686142706,-0.015547390213072682,-0.019822932129471747,8920696.983537957,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,sign_flip,known_may2026_stress,601,-0.00011802962847920592,-0.00029843889257933026,0.001912224917548027,-2.8885116566440896,-4.188202752720416,-4.028560078056202,-4.815898176030177,-2.739770008139125,-3.375757240604532,-0.11949287716795909,0.43261231281198004,2.5981326791987924e-05,0.051962653583975844,-0.013638483038369821,-0.012605312960782891,5896343.434897558,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,time_shuffle,train_2024,8784,-0.000361732015171516,-0.0003476660454849903,0.0019719883586591844,-8.584295486480066,-10.455342483117706,-10.096420537129433,-12.922439215394968,-8.230893002491856,-11.044099832505365,-0.9595624465583434,0.4097222222222222,0.0003293520512465896,0.6587041024931791,-0.0013973437337079476,-0.002373543698346435,11153793.012901973,8784,0,0,2312,601,0
a7mech1_0020_oi_only_tsrank,open_interest,a7source5_source_lag_survivor,"TSRank(open_interest_last,N)","TSRank(open_interest_last,504)",4,time_shuffle,validation_2025H1,4344,-0.00031601125056550464,-0.00034056120841460737,0.001705459836459414,-8.671277917462298,-10.663159767763252,-10.702496732557623,-11.818541311570103,-8.668481590061607,-9.749651589538905,-0.7489060658422193,0.40193370165745856,0.00032945440175503914,0.6589088035100783,0.0013158587510148363,0.0015511894274223388,11607884.292981815,8784,0,0,2312,601,0
