timestamp,funding_abs_mean,funding_mean,funding_dispersion,funding_positive_share,funding_negative_share,funding_persistence_abs_mean,basis_abs_mean,basis_minus_abs_mean,vol_ret12_abs_mean,vol_hl_mean,funding_abs_mean_bucket,funding_dispersion_bucket,funding_positive_share_bucket,funding_negative_share_bucket,funding_persistence_abs_mean_bucket,basis_abs_mean_bucket,basis_minus_abs_mean_bucket,vol_ret12_abs_mean_bucket,vol_hl_mean_bucket
2024-11-14 23:00:00+00:00,0.00010033750000000003,0.00010033750000000003,4.165836813194519e-05,0.9166666666666666,0.0,0.9166666666666666,0.00044479725640211853,4.73984608166767,0.03860156116542259,0.034305966015608584,mid,low,high,low,low,mid,high,high,high
2024-11-15 00:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,0.9444444444444443,0.00030432603710213907,4.14466567833288,0.038400553405811076,0.02318737048583951,mid,low,high,low,mid,low,high,high,high
2024-11-15 01:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,0.9722222222222222,0.00043344968232845543,4.7764516458332285,0.03747603257182092,0.023144279640282803,mid,low,high,low,mid,mid,high,high,high
2024-11-15 02:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.00043736939544640013,3.4420904808329293,0.0318933613577683,0.01847858995406429,mid,low,high,low,high,mid,high,high,high
2024-11-15 03:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.00037873344194845154,2.816391601666568,0.03216624459171763,0.013252308492468792,mid,low,high,low,high,low,mid,high,mid
2024-11-15 04:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.00032493448554649085,4.507829626667296,0.05445028129555809,0.03435654999100278,mid,low,high,low,high,low,high,high,high
2024-11-15 05:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.0003734735191065208,4.891904002500743,0.03804818271708398,0.02154547770610191,mid,low,high,low,high,low,high,high,high
2024-11-15 06:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.0002838406889066336,4.185036511666759,0.02529995523678884,0.02076110550860262,mid,low,high,low,high,low,high,high,high
2024-11-15 07:00:00+00:00,0.00010127500000000001,0.00010127500000000001,2.7166526431130893e-05,1.0,0.0,1.0,0.0004971416229439529,6.30526658916623,0.02923099243875534,0.013564154457941902,mid,low,high,low,high,mid,high,high,high
2024-11-15 08:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9722222222222222,0.00033807492909998516,3.8290384091671026,0.016608946295478044,0.02202383407037121,mid,low,high,low,mid,low,high,mid,high
2024-11-15 09:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9444444444444443,0.00035384164944034696,4.440157359165807,0.017124808279473002,0.019392348295664597,mid,low,high,low,mid,low,high,mid,high
2024-11-15 10:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.00041383476631533706,4.220444486666651,0.016396045221616556,0.014235047990883805,mid,low,high,low,low,mid,high,mid,high
2024-11-15 11:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.0003007083021392687,3.8515462825003373,0.030331979285600386,0.013969412285480917,mid,low,high,low,low,low,high,high,high
2024-11-15 12:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.0004247462455144642,5.286185409165962,0.038622813328484266,0.024207479024686906,mid,low,high,low,low,mid,high,high,high
2024-11-15 13:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.00030345403518976705,4.750942280833603,0.03822756219357135,0.02444948246032236,mid,low,high,low,low,low,high,high,high
2024-11-15 14:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.0002645084059223017,3.801415810833074,0.032457203334980846,0.029608514856039214,mid,low,high,low,low,low,high,high,high
2024-11-15 15:00:00+00:00,9.425666666666668e-05,9.425666666666668e-05,2.9679027200290036e-05,0.9166666666666666,0.0,0.9166666666666666,0.00027074342495714276,4.105135969999154,0.026508472979077168,0.027708827041035028,mid,low,high,low,low,low,high,high,high
2024-11-15 16:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.00033679615961742143,3.0451251249993008,0.03941510422919781,0.022746753167944934,mid,low,high,low,low,low,high,high,high
2024-11-15 17:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.00030236551758714797,2.8015505516666916,0.030760364321113193,0.01727247584744099,mid,low,high,low,low,low,mid,high,high
2024-11-15 18:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.0003603229490800978,3.9467938649994925,0.02809205166522989,0.015036844448793924,mid,low,high,low,low,low,high,high,high
2024-11-15 19:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.00033187698355358064,2.9118270208336874,0.03933418186354772,0.020360646642670104,mid,low,high,low,low,low,high,high,high
2024-11-15 20:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.00040990692271501244,3.563434317499975,0.040168991389855496,0.023722451920395227,mid,low,high,low,low,mid,high,high,high
2024-11-15 21:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.0004044858048566728,4.2351748758326515,0.03485555966331116,0.01809957259552392,mid,low,high,low,low,mid,high,high,high
2024-11-15 22:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.0005697219404590115,5.254779917500118,0.0364056899768584,0.019190413411766107,mid,low,high,low,low,high,high,high,high
2024-11-15 23:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.0006027129111696635,3.8492292250000624,0.036922639422854044,0.01444721781888858,mid,low,high,low,low,high,high,high,high
2024-11-16 00:00:00+00:00,9.248083333333335e-05,9.248083333333335e-05,2.8013387412191968e-05,0.9166666666666666,0.0,0.9166666666666666,0.0005179205120707427,4.153240931666196,0.02125868695571409,0.017816821722111045,mid,low,high,low,low,mid,high,mid,high
2024-11-16 01:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.000519501380144255,3.3238147408339174,0.025599827991634377,0.014613356795526555,mid,low,high,low,low,mid,high,high,high
2024-11-16 02:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.00042935139147415313,2.8066737191661986,0.042280148406611366,0.015176756301981125,mid,low,high,low,low,mid,mid,high,high
2024-11-16 03:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.0004316248190918322,3.0718996241670236,0.06760549368300907,0.01814910310892675,mid,low,high,low,low,mid,high,high,high
2024-11-16 04:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.0006382636860330637,4.818510633332712,0.056271722309742166,0.017482887073852416,mid,low,high,low,low,high,high,high,high
2024-11-16 05:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.0005458500233582556,4.120409242500495,0.0674166496030134,0.019723405661148108,mid,low,high,low,low,high,high,high,high
2024-11-16 06:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.0005528507915107209,4.904548496667478,0.05616129410908718,0.020590397562768727,mid,low,high,low,low,high,high,high,high
2024-11-16 07:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.00047452763230265704,5.144582968333835,0.04481044885642512,0.01226512356616437,mid,low,high,low,low,mid,high,high,mid
2024-11-16 08:00:00+00:00,9.85125e-05,9.85125e-05,3.7329691740177374e-05,0.9166666666666666,0.0,0.9166666666666666,0.00045536439418703,4.044930355832992,0.03812053820266431,0.013735858876940427,mid,low,high,low,low,mid,high,high,high
2024-11-16 09:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,0.9444444444444443,0.0003175190385403259,4.346344776667409,0.04443374260141092,0.02466807614060837,high,low,high,low,mid,low,high,high,high
2024-11-16 10:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,0.9722222222222222,0.0005268614909497519,4.7433917133328585,0.04807438805361608,0.01901053781392706,high,low,high,low,mid,mid,high,high,high
2024-11-16 11:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,1.0,0.0006465225659893215,5.4581723675002545,0.04741859052572284,0.02612060173498701,high,low,high,low,high,high,high,high,high
2024-11-16 12:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,1.0,0.0005625459504295383,4.25217622583357,0.04407439676246568,0.02108744875521908,high,low,high,low,high,high,high,high,high
2024-11-16 13:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,1.0,0.0005753604266695392,4.715567968333929,0.04464453361324066,0.02144685671354506,high,low,high,low,high,high,high,high,high
2024-11-16 14:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,1.0,0.0006307166503953243,4.8163865933335765,0.062007325380683626,0.026049470014906023,high,low,high,low,high,high,high,high,high
2024-11-16 15:00:00+00:00,0.00012767,0.00012767,4.595930464370989e-05,1.0,0.0,1.0,0.0007261660495650099,5.086933268332995,0.04066974404043356,0.049250398194397214,high,low,high,low,high,high,high,high,high
2024-11-16 16:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0004654433163904422,4.216732709999518,0.03916038885041478,0.024124856166107364,high,mid,high,low,high,mid,high,high,high
2024-11-16 17:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0005995940011037463,4.533693132500565,0.035922737525795355,0.021072874250541943,high,mid,high,low,high,high,high,high,high
2024-11-16 18:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0005061053198696005,3.4386483174996685,0.052018148909848766,0.019603693636522916,high,mid,high,low,high,mid,high,high,high
2024-11-16 19:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.00048369966067360326,5.676407054166508,0.05263191204082648,0.01786884329291831,high,mid,high,low,high,mid,high,high,high
2024-11-16 20:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0005159004590923147,5.441888732500122,0.04243922958047593,0.021865106726035064,high,mid,high,low,high,mid,high,high,high
2024-11-16 21:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0006667067232458505,5.787764060000547,0.0284195318037709,0.01615289788158281,high,mid,high,low,high,high,high,high,high
2024-11-16 22:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0004759784650169759,4.103676657499906,0.027767268815943935,0.018760530014013312,high,mid,high,low,high,mid,high,high,high
2024-11-16 23:00:00+00:00,0.00015405833333333334,0.00015405833333333334,7.719983245160287e-05,1.0,0.0,1.0,0.0006254505707629457,4.481145187499771,0.024258451668900116,0.015238168267945622,high,mid,high,low,high,high,high,high,high
2024-11-17 00:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0004654639070750625,5.051667261666817,0.029144697156319278,0.02631614680347467,high,low,high,low,high,mid,high,high,high
2024-11-17 01:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0005113526561079199,3.9980862116662483,0.024413380967842613,0.0454316858069048,high,low,high,low,high,mid,high,high,high
2024-11-17 02:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0003662644637190682,3.2865471966664113,0.03666770783256093,0.03176178656512996,high,low,high,low,high,low,high,high,high
2024-11-17 03:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.00046912303764569857,3.9951932166674697,0.021911166683232147,0.01648738699232936,high,low,high,low,high,mid,high,mid,high
2024-11-17 04:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0006480143820281892,4.477789568332677,0.029732274725980983,0.0328059644150929,high,low,high,low,high,high,high,high,high
2024-11-17 05:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0005331988720371772,3.003961019167182,0.04258029207446327,0.020325242734540172,high,low,high,low,high,mid,high,high,high
2024-11-17 06:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0006674140385884986,4.982349744166814,0.04262704258780967,0.022822111937895323,high,low,high,low,high,high,high,high,high
2024-11-17 07:00:00+00:00,0.00012930000000000003,0.00012930000000000003,4.24870339044749e-05,1.0,0.0,1.0,0.0005791148492949408,4.365623954165621,0.04291377063893833,0.016658123143629643,high,low,high,low,high,high,high,high,high
2024-11-17 08:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9722222222222222,0.0005064505900246966,5.074942242500206,0.0341187158484366,0.019727163586185953,high,high,high,low,mid,mid,high,high,high
2024-11-17 09:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9444444444444443,0.0006867447094864124,5.605685400833324,0.032641158498371764,0.01670638677880352,high,high,high,low,mid,high,high,high,high
2024-11-17 10:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.0006932884181710489,6.110820584167179,0.03520920981015308,0.013520592586165128,high,high,high,low,low,high,high,high,high
2024-11-17 11:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.0006069262211130059,4.592206895832893,0.03855705194809427,0.02177687531414144,high,high,high,low,low,high,high,high,high
2024-11-17 12:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.00056745633030858,4.862442493333492,0.03715069114830221,0.022130784143904556,high,high,high,low,low,high,high,high,high
2024-11-17 13:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.0006362336445823735,5.344446670834119,0.026916861153320492,0.021974999613256097,high,high,high,low,low,high,high,high,high
2024-11-17 14:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.0006011465895129816,3.3137329633331984,0.0277148950965512,0.01905835488705353,high,high,high,low,low,high,high,high,high
2024-11-17 15:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.000744482058670041,4.060107769167012,0.02555392401414745,0.014066566669132597,high,high,high,low,low,high,high,high,high
2024-11-17 16:00:00+00:00,0.00013311166666666666,0.00013311166666666666,0.00010337040863107564,0.9166666666666666,0.0,0.9166666666666666,0.0007140347091718439,5.087345269999341,0.023706020586959854,0.01588059846601873,high,high,high,low,low,high,high,high,high
2024-11-17 17:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,0.9444444444444443,0.0007521466517201036,5.60659457583219,0.023974181563064117,0.015958253258598343,high,mid,high,low,mid,high,high,high,high
2024-11-17 18:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,0.9722222222222222,0.0006072157783542828,3.5084087366666132,0.027216910947012285,0.021620679188325182,high,mid,high,low,mid,high,high,high,high
2024-11-17 19:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,1.0,0.000598629611028643,4.52655278999925,0.023052372354673095,0.015360377888879654,high,mid,high,low,high,high,high,high,high
2024-11-17 20:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,1.0,0.0006810065332617984,5.15082932916661,0.026724654856440416,0.016759289737142153,high,mid,high,low,high,high,high,high,high
2024-11-17 21:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,1.0,0.0005170282440441857,4.260394200832896,0.030783800233107995,0.016398425328652752,high,mid,high,low,high,mid,high,high,high
2024-11-17 22:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,1.0,0.00048813365177029683,3.0470719933330908,0.026218785282013407,0.019785778587476127,high,mid,high,low,high,mid,high,high,high
2024-11-17 23:00:00+00:00,0.00016602083333333331,0.00016602083333333331,8.436500118120994e-05,1.0,0.0,1.0,0.0006294874475661535,3.941692131665715,0.01579672504155132,0.016447077914184552,high,mid,high,low,high,high,high,mid,high
2024-11-18 00:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0005359222707519614,3.7353288016666064,0.01714761827076114,0.01864819818906376,high,high,mid,mid,low,mid,high,mid,high
2024-11-18 01:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.8888888888888888,0.0006501215092802418,4.680158763332478,0.01229649854255723,0.028374062922551388,high,high,mid,mid,low,high,high,low,high
2024-11-18 02:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0005978025918517241,5.871362675834273,0.015539759376537177,0.01371908684776029,high,high,mid,mid,low,high,high,mid,high
2024-11-18 03:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0006490860603360812,5.757341999167085,0.0254832931696224,0.019121344261247984,high,high,mid,mid,low,high,high,high,high
2024-11-18 04:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.000636922653454608,4.884609526665914,0.018364186953830908,0.015946950421547788,high,high,mid,mid,low,high,high,mid,high
2024-11-18 05:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0006890748983154893,6.39874632250084,0.026820942587443403,0.017074440831080933,high,high,mid,mid,low,high,high,high,high
2024-11-18 06:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0008188215130691956,12.278857198333954,0.04872313239838388,0.01907920687906167,high,high,mid,mid,low,high,high,high,high
2024-11-18 07:00:00+00:00,0.00014822,0.0001280666666666667,0.00011017475530063845,0.8333333333333334,0.08333333333333333,0.9166666666666666,0.0007476478753533818,5.609615582500031,0.04479379492448838,0.01565344914878306,high,high,mid,mid,low,high,high,high,high
2024-11-18 08:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,0.8888888888888888,0.0009232944898657965,6.894341634167515,0.040609699303818504,0.01624271334968411,high,high,high,low,low,high,high,high,high
2024-11-18 09:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,0.9166666666666666,0.0007531726038822276,7.4770373916676585,0.040171544817314296,0.01755545350502416,high,high,high,low,low,high,high,high,high
2024-11-18 10:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0007345374127928905,8.160580029166635,0.04053530929272425,0.011003086313659772,high,high,high,low,high,high,high,high,mid
2024-11-18 11:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0007130894311365895,5.072143353333341,0.02336469775046694,0.02793422102069157,high,high,high,low,high,high,high,high,high
2024-11-18 12:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0005511371756552567,4.560908528333577,0.021504723009586623,0.015876625804184853,high,high,high,low,high,high,high,mid,high
2024-11-18 13:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0004267529394333669,4.358650590000241,0.01921014893711036,0.020678132191277662,high,high,high,low,high,mid,high,mid,high
2024-11-18 14:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0005119420227434612,4.90761954833333,0.01472674350337741,0.02577861392254475,high,high,high,low,high,mid,high,mid,high
2024-11-18 15:00:00+00:00,0.00021462166666666666,0.00021462166666666666,0.00011760784581490396,1.0,0.0,1.0,0.0007197696084717357,5.750448175000009,0.022313683988669026,0.029141739188127628,high,high,high,low,high,high,high,mid,high
2024-11-18 16:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9722222222222222,0.0008079157784424232,8.143792635833671,0.018765901665670114,0.02695709559065031,high,mid,high,low,mid,high,high,mid,high
2024-11-18 17:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9444444444444443,0.0006533457603225453,6.392140012499091,0.01856254613209432,0.018707551307925917,high,mid,high,low,mid,high,high,mid,high
2024-11-18 18:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.0008328044200864119,5.670549517500717,0.026537011020701922,0.0209857914374508,high,mid,high,low,low,high,high,high,high
2024-11-18 19:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.0004939018825422062,4.258231973334345,0.027983034607467493,0.02431731757575083,high,mid,high,low,low,mid,high,high,high
2024-11-18 20:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.0006882636276305994,5.87936176500006,0.019580108621187614,0.023907085496770675,high,mid,high,low,low,high,high,mid,high
2024-11-18 21:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.0007295409017028335,6.7909399891662225,0.014993534717471372,0.020685563813828235,high,mid,high,low,low,high,high,mid,high
2024-11-18 22:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.0007711849712730608,6.222912056665656,0.018032468012420033,0.01031362978270878,high,mid,high,low,low,high,high,mid,mid
2024-11-18 23:00:00+00:00,0.00013726833333333334,0.00013726833333333334,6.639872248185369e-05,0.9166666666666666,0.0,0.9166666666666666,0.00079327198493138,3.5909602241664476,0.019690314341741816,0.01755981290238725,high,mid,high,low,low,high,high,mid,high
2024-11-19 00:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,0.9444444444444443,0.0005488990683539622,5.109696867500745,0.017382792567856964,0.017340051474553,high,mid,high,low,mid,high,high,mid,high
2024-11-19 01:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,0.9722222222222222,0.0005565718646093343,5.461939221667351,0.01774375900869137,0.011410781447873164,high,mid,high,low,mid,high,high,mid,mid
2024-11-19 02:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.0007926546083135885,6.196430560000784,0.013276775835410667,0.011745814218437005,high,mid,high,low,high,high,high,mid,mid
2024-11-19 03:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.000698740239585068,6.10230660500001,0.011142990385858429,0.010588520900643482,high,mid,high,low,high,high,high,low,mid
2024-11-19 04:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.0007646200692501548,6.8908706791674605,0.016664052584752054,0.017982720375875547,high,mid,high,low,high,high,high,mid,high
2024-11-19 05:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.0008933105752480889,6.209242955833244,0.012032607649140095,0.01525969450106217,high,mid,high,low,high,high,high,low,high
2024-11-19 06:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.0008029866221004878,6.251136616666563,0.018349365367411285,0.010044795568358562,high,mid,high,low,high,high,high,mid,mid
2024-11-19 07:00:00+00:00,0.00018861250000000004,0.00018861250000000004,8.272520395109339e-05,1.0,0.0,1.0,0.0006776298100934312,6.374511541667318,0.020012768297711887,0.013013769831524758,high,mid,high,low,high,high,high,mid,mid
2024-11-19 08:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0006357582432497769,6.558534828333343,0.014807452970998364,0.01341185690660323,high,high,high,low,high,high,high,mid,high
2024-11-19 09:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0006512568633284902,6.854662015833799,0.017576514134005666,0.018504511432639745,high,high,high,low,high,high,high,mid,high
2024-11-19 10:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0007841546156148183,6.458877733333662,0.01319985991870204,0.010980721491944982,high,high,high,low,high,high,high,mid,mid
2024-11-19 11:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0007273773319291613,5.5428752041675855,0.014276870586601978,0.010110254615501631,high,high,high,low,high,high,high,mid,mid
2024-11-19 12:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0008176408205882169,6.835779780000046,0.01409986351011742,0.014978309534710807,high,high,high,low,high,high,high,mid,high
2024-11-19 13:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0003203864984329489,2.0097660883329467,0.021641884674948587,0.02989312659308588,high,high,high,low,high,low,mid,mid,high
2024-11-19 14:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0004809373234899346,5.078639650000304,0.02205806062185774,0.017112857287779597,high,high,high,low,high,mid,high,mid,high
2024-11-19 15:00:00+00:00,0.00024604583333333335,0.00024604583333333335,0.00010865004168263759,1.0,0.0,1.0,0.0007140882512997049,5.464223575833803,0.021380100596923125,0.012918316499171493,high,high,high,low,high,high,high,mid,mid
2024-11-19 16:00:00+00:00,0.00013232416666666668,0.00013232416666666668,3.5566215584065476e-05,1.0,0.0,1.0,0.0006555332302685124,5.678628261667206,0.013749705730365566,0.011720242039016344,high,low,high,low,high,high,high,mid,mid
