object,gate,split,active_ratio,active_hours,inactive_hours,active_mean_return,inactive_missed_mean_return,active_total_return_sum,inactive_missed_return_sum,n,mean_hour,annualized_mean,std_hour,sharpe_proxy,sortino_proxy,hit_rate,additive_total,additive_max_dd,compounded_total,compounded_max_dd,min_hour,q01,q05,median,q95,month_count,positive_month_count,positive_month_rate,worst_month_sum,mean_turnover_active
Core4,G5_vol_ret12_low_or_mid,recent_oos_2025H2_2026Apr,0.7224061810154525,5236,2012,5.19031042598398e-05,0.00015956634928781662,0.2717646539045212,0.32104749476708705,7248,3.749512333119778e-05,0.32845728038129257,0.001792974517842751,1.957278935604155,2.461876952204963,0.36410044150110377,0.2717646539045215,-0.5013927314695243,0.29708347642498434,-0.39656554360438,-0.011831518829269996,-0.005195193252792782,-0.002820754135067887,0.0,0.0028212450224261902,10,7,0.7,-0.3680099604073203,0.09950874289109585
Core4,G5_vol_ret12_low_or_mid,fresh_forward_2026May,0.826530612244898,324,68,-0.0002544815521794706,-0.0005190559359684395,-0.08245202290614848,-0.035295803645853885,392,-0.00021033679312792983,-1.8425503078006653,0.0025627184709340616,-7.681860251246128,-14.747286103793995,0.3086734693877551,-0.08245202290614849,-0.1737487210070858,-0.08032921456560005,-0.1597341747238391,-0.007225925630558828,-0.005397810659466097,-0.0034526351263730612,-0.00012963946027421829,0.0026743050710009123,1,0,0.0,-0.07007574874092573,0.09621484910836764
Core4,G6_all_low_risk_intersection,train_2024,0.4210164835164835,3678,5058,-8.238692304856828e-05,0.00013995898419659478,-0.3030191029726341,0.7079125420663763,8736,-3.4686252629651356e-05,-0.3038515730357459,0.0016664674491506071,-1.9481060759382682,-1.8248791798704334,0.20444139194139194,-0.30301910297263424,-0.5857584314040841,-0.2703243314847096,-0.4494286972143846,-0.012929531311254145,-0.005596332253166789,-0.0027827811162032634,0.0,0.0025451847743762474,12,4,0.3333333333333333,-0.15034665060452848,0.10079343843955689
Core4,G6_all_low_risk_intersection,validation_2025H1,0.5165270018621974,2219,2077,0.00015856798146086253,0.0001134131530946438,0.35186235086165396,0.23555911897757517,4296,8.190464405531984e-05,0.7174846819246018,0.0020640708806618437,3.713949322223539,3.0784888875211043,0.29283054003724396,0.351862350861654,-0.4738128479032631,0.4086929377317885,-0.3802719782164671,-0.04363633688438972,-0.006190271409975292,-0.003189180013376507,0.0,0.003245851657835449,6,3,0.5,-0.14921059482776264,0.09597979570377048
Core4,G6_all_low_risk_intersection,recent_oos_2025H2_2026Apr,0.5721578366445916,4147,3101,7.368166309222955e-05,9.263279323706298e-05,0.305557856843476,0.2872542918281323,7248,4.215754095522574e-05,0.3693000587677775,0.0016735715836299662,2.357670071339518,2.6163115985676595,0.2947019867549669,0.30555785684347614,-0.46159670122830043,0.3436760006615709,-0.3719914451696762,-0.011831518829269996,-0.004972361133730208,-0.0026540187785129305,0.0,0.002612773651216736,10,7,0.7,-0.3397635673782428,0.10049935696487422
Core4,G6_all_low_risk_intersection,fresh_forward_2026May,0.5739795918367347,225,167,-0.00029101936196870035,-0.00031298485095236417,-0.06547935644295758,-0.05226847010904481,392,-0.00016703917459938154,-1.4632631694905822,0.002085552840757075,-7.496338525859415,-12.169394269381819,0.20408163265306123,-0.06547935644295756,-0.12817463487458552,-0.06417958919395783,-0.120474175665094,-0.007225925630558828,-0.00463398835362854,-0.0028154337412928405,0.0,0.0019460651295101627,1,0,0.0,-0.06204891233515661,0.09987654320987656
Core4,G7_inverted_avoid_high_funding_abs,train_2024,0.3305860805860806,2888,5848,0.00015348567435462168,-6.56176272954942e-06,0.4432666275361474,-0.038373188442405004,8736,5.074022751100589e-05,0.44448439299641157,0.002337168726999796,2.0319564551520237,1.5838770010407512,0.17113095238095238,0.44326662753614743,-0.5285343593091782,0.521032013417505,-0.4139091509602144,-0.028218056920148213,-0.007580594993845488,-0.0032024137262022193,0.0,0.003573764909996949,12,6,0.5,-0.2979464116468077,0.09746804483530735
Core4,G7_inverted_avoid_high_funding_abs,validation_2025H1,0.024441340782122904,105,4191,0.0020007017135708237,9.003764970515211e-05,0.21007367992493647,0.3773477899142925,4296,4.889983238476176e-05,0.428362531690513,0.0006494688705196333,7.046948273765112,4.327894538945024,0.018389199255121044,0.2100736799249365,-0.020681516890172585,0.23265260976970148,-0.020495500467291317,-0.004171293079977083,0.0,0.0,0.0,0.0,6,5,0.8333333333333334,0.0,0.1029761904761905
Core4,G7_inverted_avoid_high_funding_abs,recent_oos_2025H2_2026Apr,0.02152317880794702,156,7092,-0.0008533219091962707,0.00010235904773071439,-0.13311821783461822,0.7259303665062264,7248,-1.8366200032370062e-05,-0.16088791228356175,0.0004407975128050136,-3.899709242617141,-0.8231120976936884,0.008416114790286975,-0.13311821783461822,-0.14367833190979848,-0.12525674430314215,-0.13425751159667232,-0.008797902888626922,-0.0008240894052824873,0.0,0.0,0.0,10,2,0.2,-0.061365497126963195,0.1011841168091168
Core4,G7_inverted_avoid_high_funding_abs,fresh_forward_2026May,0.0,0,392,,-0.0003003771085510265,,-0.1177478265520024,392,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,
