blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage
core25e_S1_liquidity_basis_positioning_5af447b23ae660,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,delta_24h,L1_cross_sectional_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0c9dc87ccdd9ab,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,delta_24h,L3_liquidity_tier_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e68e54cdd3a51c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,delta_24h,L0_raw_forward_return,24,"Add(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_09e80920213444,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,delta_24h,L1_cross_sectional_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_dd4dbc892f48be,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,delta_24h,L3_liquidity_tier_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_ed75b7be8623eb,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L0_raw_forward_return,4,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_65aa9ab1dd1eb8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L1_cross_sectional_relative_return,4,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b92afa661a6963,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L3_liquidity_tier_relative_return,4,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_4d2855097de778,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L0_raw_forward_return,8,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_3dc16891dc3796,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L1_cross_sectional_relative_return,8,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_7b281fb47e1c44,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L3_liquidity_tier_relative_return,8,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2d5505e7ef7a7b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L0_raw_forward_return,24,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9ede7b6935e878,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L1_cross_sectional_relative_return,24,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_21a371329c57f7,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,zscore_168h,L3_liquidity_tier_relative_return,24,"Add(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_16e354c570de3c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L0_raw_forward_return,4,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_7f8bcadfed48b5,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L1_cross_sectional_relative_return,4,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e6b95c1624fad9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L3_liquidity_tier_relative_return,4,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_eb47a86e0c4ddd,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L0_raw_forward_return,8,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1d37c01aca0c3b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L1_cross_sectional_relative_return,8,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b258ad7d1bb0ea,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L3_liquidity_tier_relative_return,8,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_901f6cd8a0da44,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L0_raw_forward_return,24,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0e7c7bd3292d6f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L1_cross_sectional_relative_return,24,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0b0210c6ea7d5e,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,tsrank_168h,L3_liquidity_tier_relative_return,24,"Add(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9f4e843e237967,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L0_raw_forward_return,4,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_f28719a7edbccc,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L1_cross_sectional_relative_return,4,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_bc602cedc272b2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L3_liquidity_tier_relative_return,4,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_abfad9a6b558c8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L0_raw_forward_return,8,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_70ccd255997a43,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L1_cross_sectional_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_8a87bd8ee0ec02,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L3_liquidity_tier_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_a45365e539737d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L0_raw_forward_return,24,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9948f9c955c012,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L1_cross_sectional_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_519d7fd2897ff1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,decay_24h,L3_liquidity_tier_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_de9cc3407d0eea,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L0_raw_forward_return,4,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_aed4ed73da186f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1182554afa71af,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d0e472c68cc161,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L0_raw_forward_return,8,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b1d1aa6b6d4d4f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1c86f3229f2f75,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b670982e8f4381,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L0_raw_forward_return,24,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_a767b3d8938a74,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_153549bfe9fcec,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Add,top_long_short_account_ratio_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Add(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_adab3dbf76edc5,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2b7d4703f3df34,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L1_cross_sectional_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e66d769ad0a4d0,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L3_liquidity_tier_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_8c83460abb5629,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d4fe679fa3acc4,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L1_cross_sectional_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d64843dc681bb9,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L3_liquidity_tier_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0c0a7bdc30356a,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_afba6b92f00809,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_24aafcc7eac072,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_11fc047058d290,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9a6db5f81961d3,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L1_cross_sectional_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0969b4d6f8be43,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L3_liquidity_tier_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_fb001deed5004d,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_6eab1c8da129ac,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L1_cross_sectional_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5a5d5713f003a7,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L3_liquidity_tier_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_fa616c4b3cfb74,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_481a8c557539a7,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_c2d216e9644031,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_06ddbfdc1591c5,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,4,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2352da8c199e7c,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_eace980f8d58c5,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d4e81aca69194b,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,8,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_67e7f4a49967bf,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d2911ece26fb29,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1912c781fda611,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5972c07d2708dd,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_43d37776744675,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d49ed9807ff593,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,4,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_a2d3e2236075c9,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2cf17529834452,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_449c92c8e17bb1,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_6bf9e9818f8eea,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_908b51fada75dc,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,8,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_bef6d75022e5ef,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_dce36f836035cb,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_c0b5badc816549,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Mean(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_277a550d33fb11,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,decay_24h,L0_raw_forward_return,4,"Mul(Mean(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_f55cccbf945174,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,decay_24h,L1_cross_sectional_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_623f8464da0bae,S1_liquidity_basis_positioning,median_quote_volume_168h,mean_24h,Mul,mark_trade_basis_bps,decay_24h,L3_liquidity_tier_relative_return,4,"Mul(Mean(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
