blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage
core25e_S1_liquidity_basis_positioning_7b0b2e61eb573b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_81c24a34f03f46,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_8bc352a180c407,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d9a5f222fb1e83,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_3484ee10efdf67,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_27ddeff445023b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_08584f8e1b2db0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e83fadb8b0598a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_cb08f81367c7aa,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b5f70363acc982,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_ac0496e21b7d0f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9f12e967c5021b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5912611745c11d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9df51b3b7abbf0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_4bae7dde7062ce,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_a1be0442230879,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_69f5e42e4871bb,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_baae68ed8e5772,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_becad8e376a4b8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_3c630d1879105a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0a90fff4b107fa,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5bfe5af09929b6,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2d300923898bd8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_64c44d8c17e567,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_3459d3808bd63c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_05e3e45c7cfc32,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_c70c9fd35f84e7,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b9757cd92c67a1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0280dd8f489f2f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_6bce887dc338a8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_354b26a0da130c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9821d6e6caa297,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b7a5662a25dad3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_8c1775957f0f73,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_f3b0b88b8a46a1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_84b7a00485d03d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_3e8544a87ab364,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_cee4d30bde4cc1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_648ef6d31b6f67,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e1e4b7545a57c9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_744ccb6b263290,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d6c02d850257e7,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5f00703cc59f15,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d09d042c0d6cbf,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e20277102d2f9a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_ef4a45bf4a3544,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_31ec8627712e9f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b8f5a85dbe0bd0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5e3c8761ad94d8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_2be8f9f1612b16,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_6043a259be885a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e2d03d4eff4dc0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0ff56b27ce32ca,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0210b79ffba76c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9bc438f79718a3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1352c5775bf46a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_78897e1e6f10e2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9eacf47d56c9d9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0dbbf7ba62fbf8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_14f3c568d41466,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_aa5fc8000cf448,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_5e27d61ea8250d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_ace2630eb02755,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_df0f0df5e50b99,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0ad994d7234614,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_32c138c87b0e9c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_e71a90181c74c3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_0b3cd90789c36e,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_d01a92e3e1db28,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_bea00239e957c8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_a8f9b1a6e9430b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_9e24d5e61a6710,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_659217656072f6,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_795f271392ed78,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L1_cross_sectional_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_398a2c8bf11e76,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1b1ecbe264c119,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L0_raw_forward_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_1b19a837f4325a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L1_cross_sectional_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_57d9ef53ea9766,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,4,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_b241ff9ea14e19,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_30eff78e693e01,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L1_cross_sectional_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_cb974f42b5827b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
core25e_S1_liquidity_basis_positioning_7d2a5ff76e4c5f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L0_raw_forward_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E
