derived_feature_id,production_family,base_fields,base_field_families,transform,window_hours,requires_agg_features_available_mask,feature_available_lag_bars,cross_symbol_scope,zero_fill_allowed,missing_as_signal_allowed,same_hour_execution_allowed
HorizonSpread__agg_large_notional_share_100k_plus__realized_vol_12,interaction_self_reproduction,agg_large_notional_share_100k_plus;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_large_notional_share_100k_plus__realized_vol_24,interaction_self_reproduction,agg_large_notional_share_100k_plus;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_large_notional_share_100k_plus__ret_12,interaction_self_reproduction,agg_large_notional_share_100k_plus;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_large_notional_share_100k_plus__ret_6,interaction_self_reproduction,agg_large_notional_share_100k_plus;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__latest_known_funding_rate,interaction_self_reproduction,agg_notional;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__mark_index_ratio,interaction_self_reproduction,agg_notional;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__premium_index,interaction_self_reproduction,agg_notional;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__realized_vol_12,interaction_self_reproduction,agg_notional;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__realized_vol_24,interaction_self_reproduction,agg_notional;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__ret_12,interaction_self_reproduction,agg_notional;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_notional__ret_6,interaction_self_reproduction,agg_notional;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__latest_known_funding_rate,interaction_self_reproduction,agg_price_range_bps;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__mark_index_ratio,interaction_self_reproduction,agg_price_range_bps;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__premium_index,interaction_self_reproduction,agg_price_range_bps;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__realized_vol_12,interaction_self_reproduction,agg_price_range_bps;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__realized_vol_24,interaction_self_reproduction,agg_price_range_bps;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__ret_12,interaction_self_reproduction,agg_price_range_bps;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_price_range_bps__ret_6,interaction_self_reproduction,agg_price_range_bps;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__latest_known_funding_rate,interaction_self_reproduction,agg_signed_flow_z_24h;latest_known_funding_rate,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__mark_index_ratio,interaction_self_reproduction,agg_signed_flow_z_24h;mark_index_ratio,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__premium_index,interaction_self_reproduction,agg_signed_flow_z_24h;premium_index,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__realized_vol_12,interaction_self_reproduction,agg_signed_flow_z_24h;realized_vol_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__realized_vol_24,interaction_self_reproduction,agg_signed_flow_z_24h;realized_vol_24,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__ret_12,interaction_self_reproduction,agg_signed_flow_z_24h;ret_12,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
HorizonSpread__agg_signed_flow_z_24h__ret_6,interaction_self_reproduction,agg_signed_flow_z_24h;ret_6,aggtrades;market_or_funding_control,HorizonSpread,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__latest_known_funding_rate,interaction_self_reproduction,agg_flow_imbalance_notional;latest_known_funding_rate,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__mark_index_ratio,interaction_self_reproduction,agg_flow_imbalance_notional;mark_index_ratio,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__premium_index,interaction_self_reproduction,agg_flow_imbalance_notional;premium_index,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__realized_vol_12,interaction_self_reproduction,agg_flow_imbalance_notional;realized_vol_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__realized_vol_24,interaction_self_reproduction,agg_flow_imbalance_notional;realized_vol_24,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__ret_12,interaction_self_reproduction,agg_flow_imbalance_notional;ret_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_flow_imbalance_notional__ret_6,interaction_self_reproduction,agg_flow_imbalance_notional;ret_6,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__latest_known_funding_rate,interaction_self_reproduction,agg_large_notional_share_100k_plus;latest_known_funding_rate,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__mark_index_ratio,interaction_self_reproduction,agg_large_notional_share_100k_plus;mark_index_ratio,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__premium_index,interaction_self_reproduction,agg_large_notional_share_100k_plus;premium_index,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__realized_vol_12,interaction_self_reproduction,agg_large_notional_share_100k_plus;realized_vol_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__realized_vol_24,interaction_self_reproduction,agg_large_notional_share_100k_plus;realized_vol_24,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__ret_12,interaction_self_reproduction,agg_large_notional_share_100k_plus;ret_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_large_notional_share_100k_plus__ret_6,interaction_self_reproduction,agg_large_notional_share_100k_plus;ret_6,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__latest_known_funding_rate,interaction_self_reproduction,agg_notional;latest_known_funding_rate,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__mark_index_ratio,interaction_self_reproduction,agg_notional;mark_index_ratio,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__premium_index,interaction_self_reproduction,agg_notional;premium_index,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__realized_vol_12,interaction_self_reproduction,agg_notional;realized_vol_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__realized_vol_24,interaction_self_reproduction,agg_notional;realized_vol_24,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__ret_12,interaction_self_reproduction,agg_notional;ret_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_notional__ret_6,interaction_self_reproduction,agg_notional;ret_6,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__latest_known_funding_rate,interaction_self_reproduction,agg_price_range_bps;latest_known_funding_rate,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__mark_index_ratio,interaction_self_reproduction,agg_price_range_bps;mark_index_ratio,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__premium_index,interaction_self_reproduction,agg_price_range_bps;premium_index,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__realized_vol_12,interaction_self_reproduction,agg_price_range_bps;realized_vol_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__realized_vol_24,interaction_self_reproduction,agg_price_range_bps;realized_vol_24,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__ret_12,interaction_self_reproduction,agg_price_range_bps;ret_12,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_price_range_bps__ret_6,interaction_self_reproduction,agg_price_range_bps;ret_6,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_signed_flow_z_24h__latest_known_funding_rate,interaction_self_reproduction,agg_signed_flow_z_24h;latest_known_funding_rate,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
Mul__agg_signed_flow_z_24h__mark_index_ratio,interaction_self_reproduction,agg_signed_flow_z_24h;mark_index_ratio,aggtrades;market_or_funding_control,Mul,1,True,1,same_symbol,False,False,False
