timestamp,n_obs,ic_spearman,decile_spread,signal_name,field_family,label_horizon
2026-04-27 14:00:00+00:00,214,0.05782591688315556,0.00014765712795558952,mark_basis_okx_minus_binance,basis,1h
2026-04-27 15:00:00+00:00,214,0.24263432296610515,0.009408579014838598,mark_basis_okx_minus_binance,basis,1h
2026-04-27 16:00:00+00:00,214,0.0037514675755990555,0.003262883433864823,mark_basis_okx_minus_binance,basis,1h
2026-04-27 17:00:00+00:00,214,0.13661557545662467,0.0021908920814935184,mark_basis_okx_minus_binance,basis,1h
2026-04-27 18:00:00+00:00,214,-0.041305974535721754,-0.001278255286766137,mark_basis_okx_minus_binance,basis,1h
2026-04-27 19:00:00+00:00,214,0.005292409809664736,-0.000682597237047081,mark_basis_okx_minus_binance,basis,1h
2026-04-27 20:00:00+00:00,214,0.08904661490022188,0.0008909766469529941,mark_basis_okx_minus_binance,basis,1h
2026-04-27 21:00:00+00:00,214,0.009714599244199111,-0.004793312970048563,mark_basis_okx_minus_binance,basis,1h
2026-04-27 22:00:00+00:00,214,0.06608118073863314,0.001173052331678979,mark_basis_okx_minus_binance,basis,1h
2026-04-27 23:00:00+00:00,214,0.07698603485408605,0.005683803455972817,mark_basis_okx_minus_binance,basis,1h
2026-04-28 00:00:00+00:00,214,-0.032346791151345894,0.00106030390058985,mark_basis_okx_minus_binance,basis,1h
2026-04-28 01:00:00+00:00,214,-0.08026281864768914,-0.004296369614307036,mark_basis_okx_minus_binance,basis,1h
2026-04-28 02:00:00+00:00,214,0.09721733254069925,0.005624585153049988,mark_basis_okx_minus_binance,basis,1h
2026-04-28 03:00:00+00:00,214,0.17485944495849504,0.0027692940524349247,mark_basis_okx_minus_binance,basis,1h
2026-04-28 04:00:00+00:00,214,0.15485120494861146,0.00385107379901459,mark_basis_okx_minus_binance,basis,1h
2026-04-28 05:00:00+00:00,214,0.030975567220100173,0.0027020281761348224,mark_basis_okx_minus_binance,basis,1h
2026-04-28 06:00:00+00:00,214,0.08535702511666067,0.005205917608112991,mark_basis_okx_minus_binance,basis,1h
2026-04-28 07:00:00+00:00,214,0.05581987598633492,-0.0009563314680751868,mark_basis_okx_minus_binance,basis,1h
2026-04-28 08:00:00+00:00,214,0.12836192676521693,0.007028278273451081,mark_basis_okx_minus_binance,basis,1h
2026-04-28 09:00:00+00:00,214,0.0651150526639461,0.0003091733192805827,mark_basis_okx_minus_binance,basis,1h
2026-04-28 10:00:00+00:00,214,-0.06749897926174926,-0.002666388634216895,mark_basis_okx_minus_binance,basis,1h
2026-04-28 11:00:00+00:00,214,0.11025036674154638,0.0019545355024005754,mark_basis_okx_minus_binance,basis,1h
2026-04-28 12:00:00+00:00,214,-0.16099457205388876,-0.0005995218489101358,mark_basis_okx_minus_binance,basis,1h
2026-04-28 13:00:00+00:00,214,0.134094182787993,0.0062695282077288115,mark_basis_okx_minus_binance,basis,1h
2026-04-28 14:00:00+00:00,214,0.029963525170078345,-0.0006463643519563703,mark_basis_okx_minus_binance,basis,1h
2026-04-28 15:00:00+00:00,214,-0.1288142235134524,-0.004354024319637517,mark_basis_okx_minus_binance,basis,1h
2026-04-28 16:00:00+00:00,214,0.04872675753135885,0.0008293366313761557,mark_basis_okx_minus_binance,basis,1h
2026-04-28 17:00:00+00:00,214,-0.04378420141778979,0.0010646769707856117,mark_basis_okx_minus_binance,basis,1h
2026-04-28 18:00:00+00:00,214,-0.02474707575479209,-0.0008594532069758745,mark_basis_okx_minus_binance,basis,1h
2026-04-28 19:00:00+00:00,214,0.10124891178829683,-0.001143659386796473,mark_basis_okx_minus_binance,basis,1h
2026-04-28 20:00:00+00:00,214,-0.042706978029480876,-0.0011585917289297582,mark_basis_okx_minus_binance,basis,1h
2026-04-28 21:00:00+00:00,214,-0.049613171313675826,-0.004096273763524718,mark_basis_okx_minus_binance,basis,1h
2026-04-28 22:00:00+00:00,214,0.05355178387639765,0.000783654307121066,mark_basis_okx_minus_binance,basis,1h
2026-04-28 23:00:00+00:00,214,0.04809782340564423,0.005613423710946563,mark_basis_okx_minus_binance,basis,1h
2026-04-29 00:00:00+00:00,214,-0.016903302548491518,-0.0004831915486995192,mark_basis_okx_minus_binance,basis,1h
2026-04-29 01:00:00+00:00,214,-0.02591531640707193,-0.00031855148929509964,mark_basis_okx_minus_binance,basis,1h
2026-04-29 02:00:00+00:00,214,-0.04860397900117371,-0.001598467881117162,mark_basis_okx_minus_binance,basis,1h
2026-04-29 03:00:00+00:00,214,-0.008185426573186135,-0.001284076020214021,mark_basis_okx_minus_binance,basis,1h
2026-04-29 04:00:00+00:00,214,0.00669810203095179,0.0011082119796217804,mark_basis_okx_minus_binance,basis,1h
2026-04-29 05:00:00+00:00,214,0.00585442191546087,0.0006302120491191621,mark_basis_okx_minus_binance,basis,1h
2026-04-29 06:00:00+00:00,214,-0.07096013794035955,0.0005533069438920383,mark_basis_okx_minus_binance,basis,1h
2026-04-29 07:00:00+00:00,214,0.1763258956954117,0.0044115035364963445,mark_basis_okx_minus_binance,basis,1h
2026-04-29 08:00:00+00:00,214,-0.09795670216189188,-0.006876590881421335,mark_basis_okx_minus_binance,basis,1h
2026-04-29 09:00:00+00:00,214,-0.07756105105485273,-0.001056173367573234,mark_basis_okx_minus_binance,basis,1h
2026-04-29 10:00:00+00:00,214,0.11145299109639932,0.0005248151708668438,mark_basis_okx_minus_binance,basis,1h
2026-04-29 11:00:00+00:00,214,0.07009089914068586,-0.0005245938320939201,mark_basis_okx_minus_binance,basis,1h
2026-04-29 12:00:00+00:00,214,0.16723254882251487,0.0016090937024479997,mark_basis_okx_minus_binance,basis,1h
2026-04-29 13:00:00+00:00,214,-0.0053861354676460575,0.00016499771433463447,mark_basis_okx_minus_binance,basis,1h
2026-04-29 14:00:00+00:00,214,0.08754326065148785,0.006590058141865616,mark_basis_okx_minus_binance,basis,1h
2026-04-29 15:00:00+00:00,214,-0.04803570450590647,-0.0005066476256300493,mark_basis_okx_minus_binance,basis,1h
2026-04-29 16:00:00+00:00,214,-0.0805189908357747,-0.006413033248562637,mark_basis_okx_minus_binance,basis,1h
2026-04-29 17:00:00+00:00,214,-2.3878842481350908e-05,-0.002211102328753878,mark_basis_okx_minus_binance,basis,1h
2026-04-29 18:00:00+00:00,214,-0.02280229915184585,-0.0013090591896224428,mark_basis_okx_minus_binance,basis,1h
2026-04-29 19:00:00+00:00,214,-0.09429256876771276,-0.0019300028788643885,mark_basis_okx_minus_binance,basis,1h
2026-04-29 20:00:00+00:00,214,0.08212355851399707,0.0035878107780072553,mark_basis_okx_minus_binance,basis,1h
2026-04-29 21:00:00+00:00,214,0.02600557346288584,0.002997293131384438,mark_basis_okx_minus_binance,basis,1h
2026-04-29 22:00:00+00:00,214,-0.08115393449400524,-0.001297583971365937,mark_basis_okx_minus_binance,basis,1h
2026-04-29 23:00:00+00:00,214,0.051452591657091096,-0.0032473781786181363,mark_basis_okx_minus_binance,basis,1h
2026-04-30 00:00:00+00:00,214,0.14337739408634134,0.002437070170832392,mark_basis_okx_minus_binance,basis,1h
2026-04-30 01:00:00+00:00,214,0.053774635151135716,-0.0023485743754326858,mark_basis_okx_minus_binance,basis,1h
2026-04-30 02:00:00+00:00,214,-0.06552292960578346,-0.0013467688914096387,mark_basis_okx_minus_binance,basis,1h
2026-04-30 03:00:00+00:00,214,0.09208797793886313,0.0004964454462527291,mark_basis_okx_minus_binance,basis,1h
2026-04-30 04:00:00+00:00,214,0.054930459161802475,0.0018456620297925754,mark_basis_okx_minus_binance,basis,1h
2026-04-30 05:00:00+00:00,214,-0.024999848952151505,-0.0005416908096730643,mark_basis_okx_minus_binance,basis,1h
2026-04-30 06:00:00+00:00,214,0.05043408559129544,0.0026067456788774063,mark_basis_okx_minus_binance,basis,1h
2026-04-30 07:00:00+00:00,214,0.05645205939342855,0.0013875507290338587,mark_basis_okx_minus_binance,basis,1h
2026-04-30 08:00:00+00:00,214,9.184693169632433e-05,0.0017419901521518795,mark_basis_okx_minus_binance,basis,1h
2026-04-30 09:00:00+00:00,214,-0.06258552716952473,-0.002697815936892894,mark_basis_okx_minus_binance,basis,1h
2026-04-30 10:00:00+00:00,214,-0.014217593165169904,0.0031897245040413353,mark_basis_okx_minus_binance,basis,1h
2026-04-30 11:00:00+00:00,214,0.23039052468382817,0.002960423575430947,mark_basis_okx_minus_binance,basis,1h
2026-04-30 12:00:00+00:00,214,-0.02437668764910003,-0.002046522991380888,mark_basis_okx_minus_binance,basis,1h
2026-04-30 13:00:00+00:00,214,0.08229630355316896,0.00028676426301845696,mark_basis_okx_minus_binance,basis,1h
2026-04-30 14:00:00+00:00,214,-0.04083584385526303,-0.006843810461031599,mark_basis_okx_minus_binance,basis,1h
2026-04-30 15:00:00+00:00,214,0.06930749503876885,0.0006034039766751699,mark_basis_okx_minus_binance,basis,1h
2026-04-30 16:00:00+00:00,214,0.058653703237690355,0.0023448236569980655,mark_basis_okx_minus_binance,basis,1h
2026-04-30 17:00:00+00:00,214,-0.09703450474537126,0.0008194102144015119,mark_basis_okx_minus_binance,basis,1h
2026-04-30 18:00:00+00:00,214,0.1020870338713953,0.0035435073020171188,mark_basis_okx_minus_binance,basis,1h
2026-04-30 19:00:00+00:00,214,0.07893813632493228,0.0015651679188342508,mark_basis_okx_minus_binance,basis,1h
2026-04-30 20:00:00+00:00,214,0.09391251109564731,0.0006090953281826274,mark_basis_okx_minus_binance,basis,1h
2026-04-30 21:00:00+00:00,214,0.0746301192906663,0.0006330605020608684,mark_basis_okx_minus_binance,basis,1h
2026-04-30 22:00:00+00:00,214,0.05808629638966417,0.0006395275167378068,mark_basis_okx_minus_binance,basis,1h
2026-04-26 17:00:00+00:00,99,-0.033846306608849165,-0.0036560895084448803,mark_basis_okx_minus_binance,basis,4h
2026-04-26 18:00:00+00:00,194,0.07043339270160993,0.0012499661527127304,mark_basis_okx_minus_binance,basis,4h
2026-04-26 19:00:00+00:00,214,0.03221097202251132,-0.0035893375229194852,mark_basis_okx_minus_binance,basis,4h
2026-04-26 20:00:00+00:00,214,-0.12725822739542647,-0.0016461823834385157,mark_basis_okx_minus_binance,basis,4h
2026-04-26 21:00:00+00:00,214,-0.1083314081212839,0.003605727628808587,mark_basis_okx_minus_binance,basis,4h
2026-04-26 22:00:00+00:00,214,-0.0360959305389932,-0.006911482575907137,mark_basis_okx_minus_binance,basis,4h
2026-04-26 23:00:00+00:00,214,-0.025434568855493066,-0.01174604016824303,mark_basis_okx_minus_binance,basis,4h
2026-04-27 00:00:00+00:00,214,0.057215545060489016,-0.004549628071079237,mark_basis_okx_minus_binance,basis,4h
2026-04-27 01:00:00+00:00,214,-0.013688284638707247,-0.0015317057283190522,mark_basis_okx_minus_binance,basis,4h
2026-04-27 02:00:00+00:00,214,-0.020063672819759112,0.0020304692904037705,mark_basis_okx_minus_binance,basis,4h
2026-04-27 03:00:00+00:00,214,-0.030668426857988658,-0.008147918684570248,mark_basis_okx_minus_binance,basis,4h
2026-04-27 04:00:00+00:00,214,-0.2048570494843194,-0.007516503717845645,mark_basis_okx_minus_binance,basis,4h
2026-04-27 05:00:00+00:00,214,-0.05027298819209749,0.01946027597355706,mark_basis_okx_minus_binance,basis,4h
2026-04-27 06:00:00+00:00,214,-0.07188619293975342,0.0013358348037043463,mark_basis_okx_minus_binance,basis,4h
2026-04-27 07:00:00+00:00,214,0.027346892881649258,-0.005994700125432403,mark_basis_okx_minus_binance,basis,4h
2026-04-27 08:00:00+00:00,214,0.11605327404177582,0.01620130622423007,mark_basis_okx_minus_binance,basis,4h
2026-04-27 09:00:00+00:00,214,0.13390518531553014,0.011261721360547386,mark_basis_okx_minus_binance,basis,4h
2026-04-27 10:00:00+00:00,214,0.10089330822835281,0.002902402582640784,mark_basis_okx_minus_binance,basis,4h
2026-04-27 11:00:00+00:00,214,0.0877971133808008,0.002026097622417398,mark_basis_okx_minus_binance,basis,4h
2026-04-27 12:00:00+00:00,214,0.0909872493204779,-0.00048443404187924633,mark_basis_okx_minus_binance,basis,4h
2026-04-27 13:00:00+00:00,214,0.10625412996075692,-0.008447877747403486,mark_basis_okx_minus_binance,basis,4h
2026-04-27 14:00:00+00:00,214,0.19177287263982173,0.007471875467497429,mark_basis_okx_minus_binance,basis,4h
2026-04-27 15:00:00+00:00,214,0.21986808259536095,0.010891685009603533,mark_basis_okx_minus_binance,basis,4h
2026-04-27 16:00:00+00:00,214,0.07969128864647784,0.003777357086377004,mark_basis_okx_minus_binance,basis,4h
2026-04-27 17:00:00+00:00,214,-0.009967583929782795,-0.008984304655985207,mark_basis_okx_minus_binance,basis,4h
2026-04-27 18:00:00+00:00,214,-0.11698985477192549,-0.004338716005370704,mark_basis_okx_minus_binance,basis,4h
2026-04-27 19:00:00+00:00,214,0.015223523721865598,0.004604587424837681,mark_basis_okx_minus_binance,basis,4h
2026-04-27 20:00:00+00:00,214,0.02206705528238523,-0.0029735010581589966,mark_basis_okx_minus_binance,basis,4h
2026-04-27 21:00:00+00:00,214,0.019287153023292897,-0.0021963134199921228,mark_basis_okx_minus_binance,basis,4h
2026-04-27 22:00:00+00:00,214,0.06585696283927246,0.004057327096091287,mark_basis_okx_minus_binance,basis,4h
2026-04-27 23:00:00+00:00,214,0.028062238929882046,0.008536557904640408,mark_basis_okx_minus_binance,basis,4h
2026-04-28 00:00:00+00:00,214,0.052704314868716774,0.003996345893403739,mark_basis_okx_minus_binance,basis,4h
2026-04-28 01:00:00+00:00,214,0.07442388323749562,0.0015716503496252068,mark_basis_okx_minus_binance,basis,4h
2026-04-28 02:00:00+00:00,214,0.22749233300210187,0.014322875963553357,mark_basis_okx_minus_binance,basis,4h
2026-04-28 03:00:00+00:00,214,0.2580936666968923,0.014239090262202093,mark_basis_okx_minus_binance,basis,4h
2026-04-28 04:00:00+00:00,214,0.10222564681944125,0.009805920894979555,mark_basis_okx_minus_binance,basis,4h
2026-04-28 05:00:00+00:00,214,0.07337624536170957,0.007208084709534068,mark_basis_okx_minus_binance,basis,4h
2026-04-28 06:00:00+00:00,214,0.1722291658680768,0.0024920508786603944,mark_basis_okx_minus_binance,basis,4h
2026-04-28 07:00:00+00:00,214,0.03028681242439116,0.0010235894167146555,mark_basis_okx_minus_binance,basis,4h
2026-04-28 08:00:00+00:00,214,0.07952152931540053,0.01136594582321003,mark_basis_okx_minus_binance,basis,4h
2026-04-28 09:00:00+00:00,214,-0.003961409862916869,-0.003528440383231768,mark_basis_okx_minus_binance,basis,4h
2026-04-28 10:00:00+00:00,214,-0.10529077513404081,5.139099981948947e-05,mark_basis_okx_minus_binance,basis,4h
2026-04-28 11:00:00+00:00,214,-0.008863171347019845,-0.003548404181244956,mark_basis_okx_minus_binance,basis,4h
2026-04-28 12:00:00+00:00,214,-0.11275467276761976,-0.0044196613586395,mark_basis_okx_minus_binance,basis,4h
2026-04-28 13:00:00+00:00,214,0.029520883783140668,-0.000488503998610502,mark_basis_okx_minus_binance,basis,4h
2026-04-28 14:00:00+00:00,214,-0.018329083443281012,-0.006944468081368968,mark_basis_okx_minus_binance,basis,4h
2026-04-28 15:00:00+00:00,214,-0.1003026143509429,-0.00340353375821435,mark_basis_okx_minus_binance,basis,4h
2026-04-28 16:00:00+00:00,214,-0.012224851303070017,0.0029289679512243825,mark_basis_okx_minus_binance,basis,4h
2026-04-28 17:00:00+00:00,214,0.003810840671989003,-0.0017581802719964551,mark_basis_okx_minus_binance,basis,4h
2026-04-28 18:00:00+00:00,214,-0.057591533803960995,-0.00938448079120846,mark_basis_okx_minus_binance,basis,4h
2026-04-28 19:00:00+00:00,214,-0.0013494388427225505,-0.0035233280877439133,mark_basis_okx_minus_binance,basis,4h
2026-04-28 20:00:00+00:00,214,-0.03282113745969811,0.00041128709650097527,mark_basis_okx_minus_binance,basis,4h
2026-04-28 21:00:00+00:00,214,-0.019821046753768355,-0.004637028620710639,mark_basis_okx_minus_binance,basis,4h
2026-04-28 22:00:00+00:00,214,0.046840384684700774,0.0067688417441009955,mark_basis_okx_minus_binance,basis,4h
2026-04-28 23:00:00+00:00,214,-0.07615180304168204,-0.0008150534310724729,mark_basis_okx_minus_binance,basis,4h
2026-04-29 00:00:00+00:00,214,-0.12868244126129424,-0.009322688495976977,mark_basis_okx_minus_binance,basis,4h
2026-04-29 01:00:00+00:00,214,-0.029100596490361896,-0.002644067461815164,mark_basis_okx_minus_binance,basis,4h
2026-04-29 02:00:00+00:00,214,-0.02086051032620661,-0.00015990633536656137,mark_basis_okx_minus_binance,basis,4h
2026-04-29 03:00:00+00:00,214,-0.027016509354955153,-0.0029028473704776044,mark_basis_okx_minus_binance,basis,4h
2026-04-29 04:00:00+00:00,214,0.047211057205252996,0.0051885636668759965,mark_basis_okx_minus_binance,basis,4h
2026-04-29 05:00:00+00:00,214,0.017514435850307857,0.0001928490594984289,mark_basis_okx_minus_binance,basis,4h
2026-04-29 06:00:00+00:00,214,-0.037498565025732185,-0.004986643317963139,mark_basis_okx_minus_binance,basis,4h
2026-04-29 07:00:00+00:00,214,0.1174502151260278,0.0036534296270244043,mark_basis_okx_minus_binance,basis,4h
2026-04-29 08:00:00+00:00,214,-0.020326351400565313,-0.0032295162702080807,mark_basis_okx_minus_binance,basis,4h
2026-04-29 09:00:00+00:00,214,0.06481079616167376,0.006319779197363644,mark_basis_okx_minus_binance,basis,4h
2026-04-29 10:00:00+00:00,214,0.16082275411192554,0.009063900937763094,mark_basis_okx_minus_binance,basis,4h
2026-04-29 11:00:00+00:00,214,0.08556432120478147,0.005435635127451394,mark_basis_okx_minus_binance,basis,4h
2026-04-29 12:00:00+00:00,214,0.10258131760816744,0.003718987132055096,mark_basis_okx_minus_binance,basis,4h
2026-04-29 13:00:00+00:00,214,-0.07349661501870586,-0.005092860359053724,mark_basis_okx_minus_binance,basis,4h
2026-04-29 14:00:00+00:00,214,-0.012206168918801401,0.005028531228435485,mark_basis_okx_minus_binance,basis,4h
2026-04-29 15:00:00+00:00,214,-0.09402729302391848,-0.007815356873251246,mark_basis_okx_minus_binance,basis,4h
2026-04-29 16:00:00+00:00,214,-0.15745148481272467,-0.009301081295878113,mark_basis_okx_minus_binance,basis,4h
2026-04-29 17:00:00+00:00,214,0.026082439032086378,-0.000465641520354458,mark_basis_okx_minus_binance,basis,4h
2026-04-29 18:00:00+00:00,214,-0.03303444878996517,-0.004712825184618921,mark_basis_okx_minus_binance,basis,4h
2026-04-29 19:00:00+00:00,214,-0.102206548795321,-0.0013382464014758313,mark_basis_okx_minus_binance,basis,4h
2026-04-29 20:00:00+00:00,214,-0.032241294328872086,-0.0011065986254510229,mark_basis_okx_minus_binance,basis,4h
2026-04-29 21:00:00+00:00,214,0.07097319755461531,0.0026995822907380685,mark_basis_okx_minus_binance,basis,4h
2026-04-29 22:00:00+00:00,214,0.10066535968016779,0.013494394209516447,mark_basis_okx_minus_binance,basis,4h
2026-04-29 23:00:00+00:00,214,0.03171121474663553,0.0030605778369832796,mark_basis_okx_minus_binance,basis,4h
2026-04-30 00:00:00+00:00,214,0.175722408881492,0.01500545366355556,mark_basis_okx_minus_binance,basis,4h
2026-04-30 01:00:00+00:00,214,0.08265471616744813,-0.0015839537268948906,mark_basis_okx_minus_binance,basis,4h
2026-04-30 02:00:00+00:00,214,0.0735209392954902,0.0022672268517955393,mark_basis_okx_minus_binance,basis,4h
2026-04-30 03:00:00+00:00,214,0.0476799643773944,-0.008449124437144144,mark_basis_okx_minus_binance,basis,4h
2026-04-30 04:00:00+00:00,214,0.12851601473459381,0.004628899267770631,mark_basis_okx_minus_binance,basis,4h
2026-04-30 05:00:00+00:00,214,0.06815930104961844,0.0023106213843039807,mark_basis_okx_minus_binance,basis,4h
2026-04-30 06:00:00+00:00,214,0.0555241738003373,0.003828942467677087,mark_basis_okx_minus_binance,basis,4h
2026-04-30 07:00:00+00:00,214,-0.11242339680591523,0.0013946618383252995,mark_basis_okx_minus_binance,basis,4h
2026-04-30 08:00:00+00:00,214,-0.05792057584650591,-0.007609589860859136,mark_basis_okx_minus_binance,basis,4h
2026-04-30 09:00:00+00:00,214,0.042042207528506445,0.002943420731502777,mark_basis_okx_minus_binance,basis,4h
2026-04-30 10:00:00+00:00,214,0.06073624461428029,0.0024526102788602023,mark_basis_okx_minus_binance,basis,4h
2026-04-30 11:00:00+00:00,214,0.10701927034417553,-0.0021227635888681584,mark_basis_okx_minus_binance,basis,4h
2026-04-30 12:00:00+00:00,214,0.02668075779502021,-0.0036609770543745207,mark_basis_okx_minus_binance,basis,4h
2026-04-30 13:00:00+00:00,214,0.02078967712382621,-0.0013684624428407662,mark_basis_okx_minus_binance,basis,4h
2026-04-30 14:00:00+00:00,214,0.024341337108171268,-0.003921286828454422,mark_basis_okx_minus_binance,basis,4h
2026-04-30 15:00:00+00:00,214,0.02409834813717737,0.0004978887909102344,mark_basis_okx_minus_binance,basis,4h
2026-04-30 16:00:00+00:00,214,0.059707569977779304,0.0014395511807816406,mark_basis_okx_minus_binance,basis,4h
2026-04-30 17:00:00+00:00,214,0.14658942508682601,0.005025292592301302,mark_basis_okx_minus_binance,basis,4h
2026-04-30 18:00:00+00:00,214,0.11524076171065448,0.0028776762854018398,mark_basis_okx_minus_binance,basis,4h
2026-04-30 19:00:00+00:00,214,0.0030043157576257282,0.004388097739821744,mark_basis_okx_minus_binance,basis,4h
2026-04-26 17:00:00+00:00,99,-0.08384878150393994,-0.007175464010075313,mark_basis_okx_minus_binance,basis,12h
2026-04-26 18:00:00+00:00,194,-0.13040955633229048,-0.006636772225510703,mark_basis_okx_minus_binance,basis,12h
2026-04-26 19:00:00+00:00,214,-0.004375181853265145,-0.002344176900390571,mark_basis_okx_minus_binance,basis,12h
2026-04-26 20:00:00+00:00,214,-0.1527492636079557,0.002104311331129434,mark_basis_okx_minus_binance,basis,12h
2026-04-26 21:00:00+00:00,214,-0.11845921514215807,0.02056716729967685,mark_basis_okx_minus_binance,basis,12h
2026-04-26 22:00:00+00:00,214,-0.15212834906642866,-0.003743219116807188,mark_basis_okx_minus_binance,basis,12h
2026-04-26 23:00:00+00:00,214,-0.06255001805339634,-0.015199622833274511,mark_basis_okx_minus_binance,basis,12h
2026-04-27 00:00:00+00:00,214,-0.011088578867543547,-0.0036368248325104463,mark_basis_okx_minus_binance,basis,12h
2026-04-27 01:00:00+00:00,214,-0.08065352559634699,0.0001650089330609561,mark_basis_okx_minus_binance,basis,12h
2026-04-27 02:00:00+00:00,214,-0.06717792706906425,0.0027571586226408096,mark_basis_okx_minus_binance,basis,12h
2026-04-27 03:00:00+00:00,214,0.04072038618217467,-0.00605180985491028,mark_basis_okx_minus_binance,basis,12h
2026-04-27 04:00:00+00:00,214,-0.059337884147843314,0.00751923711312788,mark_basis_okx_minus_binance,basis,12h
2026-04-27 05:00:00+00:00,214,0.10592886976176781,0.027927939882969086,mark_basis_okx_minus_binance,basis,12h
2026-04-27 06:00:00+00:00,214,0.15031153301679764,0.00990689709206427,mark_basis_okx_minus_binance,basis,12h
2026-04-27 07:00:00+00:00,214,0.11179936015330465,0.0035875408485287683,mark_basis_okx_minus_binance,basis,12h
2026-04-27 08:00:00+00:00,214,0.18480739866568507,0.022508524124022534,mark_basis_okx_minus_binance,basis,12h
2026-04-27 09:00:00+00:00,214,0.18785277626333657,0.026370579648253175,mark_basis_okx_minus_binance,basis,12h
2026-04-27 10:00:00+00:00,214,0.13511221662902506,0.01066755971284215,mark_basis_okx_minus_binance,basis,12h
2026-04-27 11:00:00+00:00,214,0.09839943792133361,-0.0007118501489050725,mark_basis_okx_minus_binance,basis,12h
2026-04-27 12:00:00+00:00,214,0.027481982178549913,-0.008917537489531745,mark_basis_okx_minus_binance,basis,12h
2026-04-27 13:00:00+00:00,214,-0.011353845740464993,-0.006433717104368632,mark_basis_okx_minus_binance,basis,12h
2026-04-27 14:00:00+00:00,214,0.06757930235994254,0.0003327787915840566,mark_basis_okx_minus_binance,basis,12h
2026-04-27 15:00:00+00:00,214,0.15099862679598922,0.004424295625015916,mark_basis_okx_minus_binance,basis,12h
2026-04-27 16:00:00+00:00,214,0.13185411032089486,-0.0004467599653658061,mark_basis_okx_minus_binance,basis,12h
2026-04-27 17:00:00+00:00,214,0.04485472621261493,-0.01445278832508234,mark_basis_okx_minus_binance,basis,12h
2026-04-27 18:00:00+00:00,214,0.062006666243456236,0.005932159357972665,mark_basis_okx_minus_binance,basis,12h
2026-04-27 19:00:00+00:00,214,0.12259326847028756,0.014225355969659787,mark_basis_okx_minus_binance,basis,12h
2026-04-27 20:00:00+00:00,214,0.1014311561057763,0.007248063939287041,mark_basis_okx_minus_binance,basis,12h
2026-04-27 21:00:00+00:00,214,0.07087674140695317,0.007578794842621479,mark_basis_okx_minus_binance,basis,12h
2026-04-27 22:00:00+00:00,214,0.10348758766476385,0.0033973280250702755,mark_basis_okx_minus_binance,basis,12h
2026-04-27 23:00:00+00:00,214,0.1135458057757672,0.01737814348373123,mark_basis_okx_minus_binance,basis,12h
2026-04-28 00:00:00+00:00,214,0.059266856745216624,0.019207172241530825,mark_basis_okx_minus_binance,basis,12h
2026-04-28 01:00:00+00:00,214,0.0011763088752759412,0.016126017488853256,mark_basis_okx_minus_binance,basis,12h
