subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_8a670b0e296c4ce8,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_8a6eafe464d9ee30,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(global_long_short_account_ratio_mean)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8a6f4e3825938cd4,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,24)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8a759975a84aae99,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Delta(open_interest_value_last,24)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8a86ad5f28516f08,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_8a8c620729e692a4,"Sub(CSRank(trade_count),CSRank(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8a9004fe88401947,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(open_interest_last,24))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8a94a87d5c458704,"Mul(Mean(taker_buy_quote_volume,24),Sign(Mean(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8aa2e0d4343c313c,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8aadb3c1c8da2061,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Delta(mark_index_basis_bps,8)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8ab36e4fb5df161e,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_return_1h,8))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8ac34d48e026db5f,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_close,24)))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8ac67558cf8b2eec,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(trade_low))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8ac853d82077b212,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_8acf26b9566db6bf,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_close,24))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8acf727c2451863f,"Mul(taker_buy_quote_volume,Sign(Mean(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8ad1f40c9dc6727a,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(open_interest_last,8))),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8aef9bf74cc6fbfa,"SafeDiv(Delta(open_interest_last,8),Abs(top_long_short_account_ratio_mean))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8af215824f4f8f9a,"SafeDiv(ZScore(Mean(open_interest_last,24)),Abs(ZScore(Mean(global_long_short_account_ratio_mean,24))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8af9dcfdcc975b42,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8af9ee33902c88e5,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(ZScore(Mean(trade_return_24h,24)))))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8afd9c6b2f5bab3b,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Delta(index_close,4)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8b006084793c7e20,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,8)),Abs(Mean(open_interest_value_last,8)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8b04a2e148654591,"Sub(CSRank(Mean(trade_count,4)),CSRank(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8b2ea41f96f25bf1,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_return_24h,24)))))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8b3d33610b1222f3,"Mean(Mul(Delta(open_interest_last,8),ZScore(Mean(trade_return_1h,24))),4)",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8b3eac40767c4459,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(open_interest_value_mean,24))))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8b587750cc2286eb,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(mark_low,8)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8b601499256eb721,"SafeDiv(ZScore(Mean(open_interest_last,8)),Abs(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8b617f8af506357c,"Sub(CSRank(Mean(trade_count,24)),CSRank(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8b6cad35a447707e,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Mean(open_interest_last,4)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8b6e52dce5dfc360,"Mul(Delta(taker_buy_quote_volume,8),Sign(ZScore(Mean(mark_close,4))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8b6e5ca4db5fb82b,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8b73c51f3e2f4baa,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Mean(open_interest_value_mean,8)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8b74beef476682f0,"SafeDiv(Delta(open_interest_last,8),Abs(Delta(top_long_short_account_ratio_mean,8)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8b9c47446b1b0fba,"Mean(Mul(Mean(open_interest_last,8),ZScore(Mean(top_long_short_account_ratio_mean,8))),4)",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8bbbb3309a06680b,"SafeDiv(Mean(taker_buy_quote_volume,24),Abs(Mean(open_interest_mean,8)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8bd23a5269800f9c,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(open_interest_mean,4)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8bd2de72908fd2bc,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8bdc602e1d736006,"Delta(realized_vol_24h,8)",realized_vol_24h,exploratory_signal_probe,volatility_like,single,diagnostic_or_repair_root_only
sg_8bdd1312131d6aa8,"Sub(CSRank(Mean(trade_count,4)),CSRank(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8bdd6dca9ec11ebc,"Mean(Mul(taker_buy_quote_volume,Mean(mark_close,8)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8be1fa5f4dfb0961,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_8be39533b1b4e677,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_value_mean,8))))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8be461ec67eaab88,"Mean(Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(trade_close,24))),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8be6e913657c3833,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_value_mean,4)),4)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8beb7141a6de19a4,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(ZScore(Mean(open_interest_last,8))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8bf601694876f9ed,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,8)),Abs(ZScore(Mean(mark_index_basis_bps,4))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8c01971a05ef2170,"Mean(Mul(Delta(open_interest_last,8),Delta(trade_close,8)),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8c0aa4b85e533e9b,"Mul(Delta(taker_buy_quote_volume,8),Sign(Mean(mark_high,24)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8c18a21193bd80e5,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8c19a77bf76d8171,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(Delta(trade_return_1h,8))))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8c222b47d8ed724e,"Mean(Mul(ZScore(Mean(open_interest_last,24)),ZScore(Mean(top_long_short_account_ratio_last,4))),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8c25ffd97f216821,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_value_mean,24)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8c3272d1dda06ada,"Mean(Mul(Delta(open_interest_mean,4),Delta(trade_return_1h,8)),4)",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8c41f5190b6fd19a,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_8c56476234802d87,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(trade_high))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8c568b1575628119,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Mean(mark_close,8)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8c5aabe45264c7c7,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(global_long_short_account_ratio_last,4))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8c76e15001b8e918,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8c7abbf4317ea782,"Sub(CSRank(ZScore(Mean(trade_count,8))),CSRank(Delta(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8c7dc59f8f36be9a,"Mul(Mean(taker_buy_quote_volume,8),Sign(ZScore(Mean(mark_high,4))))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8c843a132045a385,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Delta(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_8c92e2d25b3124a2,"SafeDiv(trade_count,Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8ca29150ae6168f6,"Mul(Delta(taker_buy_quote_volume,4),Sign(mark_low))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8ca369f03f67f3a8,"Mul(Delta(taker_buy_quote_volume,24),Sign(ZScore(Mean(open_interest_value_last,24))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8cb0835aec583e98,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(index_close,4)),4)",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8cb8d18308c04080,"SafeDiv(Mean(open_interest_last,4),Abs(top_long_short_account_ratio_last))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8cbc22dbfdf0481c,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Delta(global_long_short_account_ratio_last,4))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8cbe7b5e14d7b935,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,24)))),Sign(ZScore(Mean(global_long_short_account_ratio_mean,24))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8cc81779a6403a3c,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(trade_return_1h,4))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8cd2ad14f83c243a,"Mean(Mul(Delta(trade_count,4),age_x_volatility),4)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_8cdc43a458c4fea4,"SafeDiv(Mean(trade_count,24),Abs(trade_low))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8cdcc78d20be25a8,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8cdddbf7060c1f6f,"Mean(Mul(Delta(open_interest_last,8),ZScore(Mean(top_long_short_account_ratio_last,8))),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8ce9d0f4807a61d3,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(ZScore(Mean(mark_close,24))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8cf28891fac4fd84,"SafeDiv(Mean(open_interest_last,24),Abs(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8cf3a45361411ac3,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8cf66982af8039ab,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8cfb33d5c9046ccc,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_return_24h,4)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8d0376b233fccf72,"Mean(Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_last,8))),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8d1969c3b454708c,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Delta(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8d29e58f4edb000f,"Mean(Mul(ZScore(Mean(open_interest_last,8)),Delta(top_long_short_account_ratio_last,4)),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_8d2b24b4572f579b,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Delta(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8d2c25de9a28ccc4,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8d332840e1dcb1c3,"Mul(Delta(Delta(taker_buy_quote_volume,24),4),ZScore(Mean(open_interest_value_last,4)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8d4b5212065641ff,"Delta(liquidity_rank_active_universe,72)",liquidity_rank_active_universe,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only
sg_8d4e26672fd7fb0c,"Mean(Mul(Delta(taker_buy_quote_volume,24),open_interest_last),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_8d5959d97ce33272,"SafeDiv(Delta(open_interest_last,8),Abs(top_long_short_account_ratio_last))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8d62c9433901fe8c,"Mul(Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(top_long_short_account_ratio_last,24))),Sign(Delta(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8d63dde75228cc03,"Mean(Mul(ZScore(Mean(open_interest_last,24)),ZScore(Mean(trade_return_24h,24))),4)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8d63fd4ad835d050,"Mean(Mul(Delta(open_interest_last,4),trade_return_1h),4)",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_8d6b0f2e75807a32,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_close,4))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8d71f7fc19403a7c,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Sign(Delta(open_interest_value_mean,8)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_8d7ec336e57367f4,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,24)))),Sign(ZScore(Mean(trade_return_1h,8))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8d8d22c6e080d1de,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(global_long_short_account_ratio_last,24)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,24))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8d8dcf09f225c297,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,8)),4),ZScore(ZScore(Mean(mark_close,24))))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_8d9107b048b5b452,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(index_close,4))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_8d9c99bf26da689a,"Mul(Neg(ZScore(ZScore(Mean(open_interest_mean,24)))),Sign(Delta(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8da0783227b0eaa6,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_close,24)),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_8da7f79dc598ad3c,"Sub(CSRank(ZScore(Mean(trade_count,24))),CSRank(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_8db6ffefff634b0e,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_value_mean,24))))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_8dbdcd74fdd45b9e,"Mul(Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(global_long_short_account_ratio_last,8)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_8dbf1e1a29b6b2d4,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(Mean(global_long_short_account_ratio_last,24))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8dcb6035537c4ad6,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,8)),4),ZScore(Mean(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_8dcfc45d1dc055e2,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(top_long_short_account_ratio_last,4))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_8dd207c0dd1e6ef8,"Mul(Neg(ZScore(open_interest_mean)),Sign(Mean(trade_return_1h,24)))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_8ddc6b1ef08d2edb,"Sub(CSRank(Delta(trade_count,24)),CSRank(age_x_volatility))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
