subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_3b088f5827c6eedf,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),ZScore(Mean(trade_return_1h,24)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3b0c0349ffa8e2b8,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,8),trade_return_1h)",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3b26e7e8cb30a79e,typed_interaction_subgraph,"Mul(Mean(trade_count,8),ZScore(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3b81c8b4dce9685f,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(open_interest_value_last,8)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3bb658a174c4203f,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3bc5cc7052c2f434,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(top_long_short_account_ratio_mean,4))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3bf1eb01f098dd28,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),trade_return_24h)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3bfd69ce94c4d2f1,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(mark_close,8))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c233582dad3e287,typed_interaction_subgraph,"Mul(trade_count,Delta(age_x_volatility,24))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c2363a1b1755373,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(mark_close,24))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c37144289cc88c7,typed_interaction_subgraph,"Mul(Mean(trade_count,8),Mean(age_x_volatility,4))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c74fb2008ef7b63,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(trade_return_1h,8))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c8448ee1eaa51cf,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Delta(mark_high,8))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3c8da14edb2feea4,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3cde2c0fe2697946,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),mark_close)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3ce84c0bba317593,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(trade_high,4))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d023e187a702e4b,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(open_interest_value_mean,4))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d10311c6aae570a,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(index_close,8))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d15436d88160f30,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),Mean(age_x_volatility,24))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d2b6115c98eea1a,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),ZScore(Mean(trade_return_1h,24)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d3f9171be45e2de,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Mean(top_long_short_account_ratio_last,4))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d5968ed726e2f2a,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),Delta(trade_return_24h,4))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d5b9ab540340727,typed_interaction_subgraph,"Mul(open_interest_mean,Delta(trade_close,24))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d68f57085493227,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(open_interest_last,8)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d7bf65d75602e97,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Mean(mark_low,4))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d7dbe4c7f82b67a,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Delta(top_long_short_account_ratio_last,4))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3d830537fd777a31,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3dbf532efe252a39,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),Mean(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3dc57033d143d484,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),Mean(open_interest_last,8))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3dc93e38a00392dd,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),trade_low)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3e3f195f93f06b60,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Mean(global_long_short_account_ratio_last,24))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3e5d3eb618ee787f,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(index_close,4)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3e621c7f4f02d367,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3e6cd71ab68a836f,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),Mean(trade_high,4))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3e98bee9599d7eff,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3ea57ce376fb7cd0,typed_interaction_subgraph,"Mul(Mean(trade_count,4),Delta(trade_low,8))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3ebed4f71eb221f3,typed_interaction_subgraph,"Mul(trade_count,ZScore(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f034482a10d188b,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Mean(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f07d9ae8d89edd4,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(mark_close,24))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f2c17a0a8bb3203,typed_interaction_subgraph,"Mul(Mean(trade_count,4),Mean(trade_low,4))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f31461f5b75142d,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_mean,4)),Mean(trade_close,24))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f6d2aca9c126ecd,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,4),Delta(trade_return_1h,24))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3f78da36c8fd7bb6,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Mean(index_close,4))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3fa5ee8fb1058dce,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),Mean(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3fbf1cc77bfca62f,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(trade_return_1h,8))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3fc2192a72c1eef0,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3fe75736e4688dd7,typed_interaction_subgraph,"Mul(trade_count,Mean(age_x_volatility,24))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_3ffbc806cc771c13,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_400647d8ecd71f66,typed_interaction_subgraph,"Mul(Delta(trade_count,8),Delta(trade_high,8))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_404b9658b721ceb3,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(index_close,4)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_407d3f7ac01f87f6,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Mean(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_408e70245b60be1d,typed_interaction_subgraph,"Mul(trade_count,Delta(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_40f30b85562bba37,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(mark_high,4))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4141a67418d0b973,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(mark_close,24)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41497553bc4a8026,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),Delta(mark_close,4))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41663aa3fee2cc24,typed_interaction_subgraph,"Mul(open_interest_last,Mean(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_416c97f3abbfb8e4,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41940c6c3275f69d,typed_interaction_subgraph,"Mul(open_interest_mean,ZScore(Mean(trade_close,8)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4195ab59202302f3,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),ZScore(Mean(top_long_short_account_ratio_mean,8)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41dc662d246093d0,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(index_close,4))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41e7a972c443682e,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),Mean(trade_close,24))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_41f31e74fbe8c349,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),Delta(trade_close,24))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_422332ea840a21de,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Delta(top_long_short_account_ratio_last,4))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_42570772d38db7b4,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),ZScore(Mean(trade_return_1h,4)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4270371905743bd6,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),Mean(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4288404dc4258e1f,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),Mean(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_428ec184b67cdd21,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),ZScore(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4304d7a1aa31be66,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),Mean(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_43b354d888ba1e64,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Delta(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_43bf9289d8ba6ea1,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_43d1bd9c9216cdf9,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_43efb9c715185e7c,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Delta(trade_return_1h,4))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4416bdbcf11f76df,typed_interaction_subgraph,"Mul(Mean(trade_count,4),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4446360d0905a26c,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(top_long_short_account_ratio_last,24))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_44c7b3fbcb033529,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),open_interest_value_last)",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_44e8231ca4b21a79,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_44f687ec3ca0cea5,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_last,8))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4503f3447757b842,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),ZScore(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45128d6a8a66433e,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),Mean(trade_high,24))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45628853c69cfb56,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),ZScore(Mean(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45822f164a7b3543,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),Delta(age_x_volatility,4))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_459c059cca3f214a,typed_interaction_subgraph,"Mul(open_interest_mean,Mean(trade_return_1h,4))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45b3517f2064fa67,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45b4e69384ce6ee5,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_45c9aac38680a7df,typed_interaction_subgraph,"Mul(Mean(open_interest_last,24),ZScore(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_461b0b1b4797afe0,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),open_interest_value_mean)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4689e579d0b6db54,typed_interaction_subgraph,"Mul(open_interest_mean,Delta(trade_close,8))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_46d6874f9262b345,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Mean(top_long_short_account_ratio_mean,24))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_46deefa82ab33d96,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),ZScore(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_470f8214a9e6a244,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(open_interest_value_last,8))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4726c3c74857a54b,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),ZScore(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4752f90ab93dff4e,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4763d1ab196d5095,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Delta(trade_close,8))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
