candidate_id,arm,family,object_type,expression,expr_hash,horizon,source_fields,source_field_families,static_gate_pass,static_gate_failures
k1_flow_liquidity_clean_216,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),Rank(ret_6))",d14a254dd64ea161,12,quote_volume_mean_24;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_217,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),ZScore(ret_6))",65d28bedcbbb7223,24,quote_volume_mean_24;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_218,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),ZScore(ret_6))",e9e9bbdf54de2146,12,quote_volume_mean_24;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_219,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),Rank(ret_6))",bfd0f5bc05f446d3,24,quote_volume_mean_24;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_220,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(ret_6)),ZScore(ret_12))",21a72325cfbbf914,12,quote_volume_mean_24;ret_12;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_221,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(ret_6)),Rank(realized_vol_12))",7dbd6bb412d999a0,24,quote_volume_mean_24;realized_vol_12;ret_6,liquidity;price;volatility,True,
k1_flow_liquidity_clean_222,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(ret_6)),ZScore(realized_vol_24))",4f64a483e8572c64,12,quote_volume_mean_24;realized_vol_24;ret_6,liquidity;price;volatility,True,
k1_flow_liquidity_clean_223,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(ret_6)),Rank(mark_index_ratio))",83ed0165cf4c6a11,24,mark_index_ratio;quote_volume_mean_24;ret_6,basis;liquidity;price,True,
k1_flow_liquidity_clean_224,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(ret_6)),ZScore(premium_index))",d7acea5f85dd7f93,12,premium_index;quote_volume_mean_24;ret_6,basis;liquidity;price,True,
k1_flow_liquidity_clean_225,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),Rank(ret_12))",14a1a1ba92a42d62,24,quote_volume_mean_24;ret_12,liquidity;price,True,
k1_flow_liquidity_clean_226,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),ZScore(ret_12))",92bef70cccd470d9,12,quote_volume_mean_24;ret_12,liquidity;price,True,
k1_flow_liquidity_clean_227,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),ZScore(ret_12))",8d7f3755a4d80572,24,quote_volume_mean_24;ret_12,liquidity;price,True,
k1_flow_liquidity_clean_228,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),Rank(ret_12))",241ff535fb2df76a,12,quote_volume_mean_24;ret_12,liquidity;price,True,
k1_flow_liquidity_clean_229,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(ret_12)),Rank(ret_6))",43fc31b45c3fa185,24,quote_volume_mean_24;ret_12;ret_6,liquidity;price,True,
k1_flow_liquidity_clean_230,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(ret_12)),Rank(realized_vol_12))",3ba6d4d5127895b5,12,quote_volume_mean_24;realized_vol_12;ret_12,liquidity;price;volatility,True,
k1_flow_liquidity_clean_231,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(ret_12)),ZScore(realized_vol_24))",0a4185f58cfa2705,24,quote_volume_mean_24;realized_vol_24;ret_12,liquidity;price;volatility,True,
k1_flow_liquidity_clean_232,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(ret_12)),Rank(mark_index_ratio))",3d1c2537e139f826,12,mark_index_ratio;quote_volume_mean_24;ret_12,basis;liquidity;price,True,
k1_flow_liquidity_clean_233,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(ret_12)),ZScore(premium_index))",db888aeadd30d994,24,premium_index;quote_volume_mean_24;ret_12,basis;liquidity;price,True,
k1_flow_liquidity_clean_234,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_12))",e27726d23d25b18d,12,quote_volume_mean_24;realized_vol_12,liquidity;volatility,True,
k1_flow_liquidity_clean_235,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),ZScore(realized_vol_12))",bb4e8605779abdac,24,quote_volume_mean_24;realized_vol_12,liquidity;volatility,True,
k1_flow_liquidity_clean_236,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_12))",e43dea66c68927a5,12,quote_volume_mean_24;realized_vol_12,liquidity;volatility,True,
k1_flow_liquidity_clean_237,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_12))",f7f8a29a8219c01b,24,quote_volume_mean_24;realized_vol_12,liquidity;volatility,True,
k1_flow_liquidity_clean_238,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_12)),Rank(ret_6))",0244c783bc459679,12,quote_volume_mean_24;realized_vol_12;ret_6,liquidity;price;volatility,True,
k1_flow_liquidity_clean_239,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_12)),ZScore(ret_12))",9adfbca0854b15fd,24,quote_volume_mean_24;realized_vol_12;ret_12,liquidity;price;volatility,True,
k1_flow_liquidity_clean_240,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_12)),ZScore(realized_vol_24))",3fdbe333f6d1975f,12,quote_volume_mean_24;realized_vol_12;realized_vol_24,liquidity;volatility,True,
k1_flow_liquidity_clean_241,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_12)),Rank(mark_index_ratio))",77e47aef7c89eaee,24,mark_index_ratio;quote_volume_mean_24;realized_vol_12,basis;liquidity;volatility,True,
k1_flow_liquidity_clean_242,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_12)),ZScore(premium_index))",214c0386f1c817bd,12,premium_index;quote_volume_mean_24;realized_vol_12,basis;liquidity;volatility,True,
k1_flow_liquidity_clean_243,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",9de0a97808d43acb,24,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k1_flow_liquidity_clean_244,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),ZScore(realized_vol_24))",bcec8de879e992bb,12,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k1_flow_liquidity_clean_245,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_24))",745dde00072c4d10,24,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k1_flow_liquidity_clean_246,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_24))",6472d3cee7a46faa,12,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k1_flow_liquidity_clean_247,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_24)),Rank(ret_6))",a894147c6b4f0dda,24,quote_volume_mean_24;realized_vol_24;ret_6,liquidity;price;volatility,True,
k1_flow_liquidity_clean_248,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_24)),ZScore(ret_12))",dc0e961ff18c216e,12,quote_volume_mean_24;realized_vol_24;ret_12,liquidity;price;volatility,True,
k1_flow_liquidity_clean_249,K1_flow_liquidity_clean,flow_liquidity_clean,generated_candidate,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_24)),Rank(realized_vol_12))",52367d7a00f4d8fc,24,quote_volume_mean_24;realized_vol_12;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_000,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(ret_6))",1ad5e97cf2add607,12,realized_vol_6;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_001,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(ret_6))",509a0dabac8766be,24,realized_vol_6;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_002,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(ret_6))",b34f9045c47e8c4c,12,realized_vol_6;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_003,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(ret_6))",ed7e8b7423e1417a,24,realized_vol_6;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_004,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_6)),ZScore(ret_12))",a94f1f0a86fe6f44,12,realized_vol_6;ret_12;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_005,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_6)),Rank(ret_24))",aa20cb2507802169,24,realized_vol_6;ret_24;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_006,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_6)),ZScore(quote_volume_mean_12))",90fc9fdd9de20c7e,12,quote_volume_mean_12;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_007,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_6)),Rank(quote_volume_mean_24))",37087f3eb30baeae,24,quote_volume_mean_24;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_008,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_6)),ZScore(avg_trade_size_quote))",b4c42c34fdc90428,12,avg_trade_size_quote;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_009,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_6)),Rank(mark_index_ratio))",f7bb910818a03ed8,24,mark_index_ratio;realized_vol_6;ret_6,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_010,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_6)),ZScore(premium_index))",b164d04a22a1d05a,12,premium_index;realized_vol_6;ret_6,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_011,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(ret_12))",44d28ff9758cac5e,24,realized_vol_6;ret_12,price;volatility,True,
k2_microstructure_lite_latency_robust_012,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(ret_12))",175eaf63f6de4004,12,realized_vol_6;ret_12,price;volatility,True,
k2_microstructure_lite_latency_robust_013,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(ret_12))",29c2703ca629aaaa,24,realized_vol_6;ret_12,price;volatility,True,
k2_microstructure_lite_latency_robust_014,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(ret_12))",4604a2f1ff1ebaa0,12,realized_vol_6;ret_12,price;volatility,True,
k2_microstructure_lite_latency_robust_015,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_12)),Rank(ret_6))",b41f6975d833c9a0,24,realized_vol_6;ret_12;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_016,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_12)),Rank(ret_24))",a5d8db9bc77eeb8b,12,realized_vol_6;ret_12;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_017,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_12)),ZScore(quote_volume_mean_12))",49b5e3254fa8c906,24,quote_volume_mean_12;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_018,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_12)),Rank(quote_volume_mean_24))",acb9eb7751063183,12,quote_volume_mean_24;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_019,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_12)),ZScore(avg_trade_size_quote))",1579e720c183da78,24,avg_trade_size_quote;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_020,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_12)),Rank(mark_index_ratio))",67b1176c6d0716b2,12,mark_index_ratio;realized_vol_6;ret_12,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_021,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_12)),ZScore(premium_index))",56d2921a4ab7320c,24,premium_index;realized_vol_6;ret_12,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_022,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(ret_24))",18923cf6d9eabb0d,12,realized_vol_6;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_023,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(ret_24))",823d0a787246158d,24,realized_vol_6;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_024,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(ret_24))",c3b54d0005724d6c,12,realized_vol_6;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_025,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(ret_24))",1ff75f9e732f591a,24,realized_vol_6;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_026,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_24)),Rank(ret_6))",fd4ba4cc8bb2a992,12,realized_vol_6;ret_24;ret_6,price;volatility,True,
k2_microstructure_lite_latency_robust_027,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_24)),ZScore(ret_12))",040dc3045c85a22d,24,realized_vol_6;ret_12;ret_24,price;volatility,True,
k2_microstructure_lite_latency_robust_028,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_24)),ZScore(quote_volume_mean_12))",591f40df2f0b044d,12,quote_volume_mean_12;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_029,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_24)),Rank(quote_volume_mean_24))",79cfac709534a736,24,quote_volume_mean_24;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_030,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_24)),ZScore(avg_trade_size_quote))",90f1650ef0598425,12,avg_trade_size_quote;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_031,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(ret_24)),Rank(mark_index_ratio))",549fa307e4aa44b7,24,mark_index_ratio;realized_vol_6;ret_24,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_032,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(ret_24)),ZScore(premium_index))",d2c3aefbd5b49491,12,premium_index;realized_vol_6;ret_24,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_033,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(quote_volume_mean_12))",8b8e19eff9406344,24,quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_034,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(quote_volume_mean_12))",85443e354d1e101f,12,quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_035,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",3f5b5dcd4a8d511a,24,quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_036,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_12))",7f67be456e529c25,12,quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_037,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12)),Rank(ret_6))",097954e5ed8d746e,24,quote_volume_mean_12;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_038,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_12)),ZScore(ret_12))",3fedb4e29b1f379d,12,quote_volume_mean_12;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_039,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12)),Rank(ret_24))",699f7346af12c2c7,24,quote_volume_mean_12;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_040,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",3c24e0248af6c32d,12,quote_volume_mean_12;quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_041,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_12)),ZScore(avg_trade_size_quote))",a86a77e8645cc87c,24,avg_trade_size_quote;quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_042,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12)),Rank(mark_index_ratio))",27e974c70a16103d,12,mark_index_ratio;quote_volume_mean_12;realized_vol_6,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_043,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_12)),ZScore(premium_index))",195124af0d376a74,24,premium_index;quote_volume_mean_12;realized_vol_6,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_044,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(quote_volume_mean_24))",5c3fdcfc77712598,12,quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_045,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(quote_volume_mean_24))",2aa95fd542cd74d0,24,quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_046,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24))",ef0e53d725cf6d48,12,quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_047,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_24))",c7da857381c78884,24,quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_048,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24)),Rank(ret_6))",0493abcefb70a58d,12,quote_volume_mean_24;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_049,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_24)),ZScore(ret_12))",5c2db8f8245e9dd8,24,quote_volume_mean_24;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_050,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24)),Rank(ret_24))",b750522f2d25f9c1,12,quote_volume_mean_24;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_051,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_24)),ZScore(quote_volume_mean_12))",9610cf6952ca4432,24,quote_volume_mean_12;quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_052,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_24)),ZScore(avg_trade_size_quote))",757b6b5555d7cd84,12,avg_trade_size_quote;quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_053,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24)),Rank(mark_index_ratio))",8481c1ddab521811,24,mark_index_ratio;quote_volume_mean_24;realized_vol_6,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_054,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(quote_volume_mean_24)),ZScore(premium_index))",12a192135a732328,12,premium_index;quote_volume_mean_24;realized_vol_6,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_055,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),Rank(avg_trade_size_quote))",6a99cf67a12f4e94,24,avg_trade_size_quote;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_056,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),ZScore(avg_trade_size_quote))",0bb2de12fa22e716,12,avg_trade_size_quote;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_057,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote))",5e4f3d63af96a738,24,avg_trade_size_quote;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_058,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_6),Rank(avg_trade_size_quote))",7c74054a98176a70,12,avg_trade_size_quote;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_059,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote)),Rank(ret_6))",05d7076ddeaa8e94,24,avg_trade_size_quote;realized_vol_6;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_060,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(avg_trade_size_quote)),ZScore(ret_12))",f552006e4da7ec50,12,avg_trade_size_quote;realized_vol_6;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_061,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote)),Rank(ret_24))",2c3ddc2f7441e21f,24,avg_trade_size_quote;realized_vol_6;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_062,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_6),Rank(avg_trade_size_quote)),ZScore(quote_volume_mean_12))",1415e623174a0970,12,avg_trade_size_quote;quote_volume_mean_12;realized_vol_6,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_063,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",b655979dbcdcc752,24,avg_trade_size_quote;quote_volume_mean_24;realized_vol_6,liquidity;volatility,True,
