pack_exact_fingerprint,profile_type,profile_key,activation_share
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APEUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-02,0.959770114943
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,API3USDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-02,0.959770114943
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,APTUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-02,0.959770114943
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARBUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-01,0.831989247312
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-02,0.958333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKMUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-02,0.959770114943
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARKUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-02,0.959770114943
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARPAUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-02,0.958333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-07,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2024-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-05,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-06,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-07,0.990591397849
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-08,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-09,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-10,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-11,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2025-12,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2026-01,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2026-02,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2026-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ARUSDT|2026-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ASTRUSDT|2024-01,0.833333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ASTRUSDT|2024-02,0.958333333333
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ASTRUSDT|2024-03,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ASTRUSDT|2024-04,1
779bfba96e6b66a9839e83ade5afe1eb4c28e412c0544efe666f0c7d6ae1414c,symbol_month,ASTRUSDT|2024-05,1
