admission_policy,proposal_id,lane_id,parent_row_id,repair_action,blocker_type,parent_failed_gate,child_failed_gates,blocker_distance_before,blocker_distance_after,blocker_distance_delta,target_gate_improved,target_gate_passed,parent_scalar,child_scalar,scalar_improved,survivor,near_miss
STRATIFIED_DIVERSITY,epoch-candidate:4370f5a05632cd329b046229,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:efae8495283290eb9ac012b2,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.8732187205181585e-05,-0.0001229705178106,-9.423833060541842e-05,False,False,0.4870436644921699,-3.628130359469068,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:5d24d98713a0201a5465a96a,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001627491049187,-0.00011397526416447074,False,False,0.0285622556177762,-4.067218891547753,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:4ea9b0deac3694d1ead1f261,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.595688981617007e-05,-0.0009085172279514,-0.0008525603381352299,False,False,0.2282298633012566,-12.577164747483188,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:fe9880707d19f6e6fdb28c37,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:20f0032148d231dec1345c83,mcts_two_step:improve_net_lcb:interaction=residual->improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.874284502535382e-05,-7.508518584910994e-05,-4.634234082375612e-05,False,False,0.430864268465115,-0.2417746334654948,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0623d54c87c3393abb402e87,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:ea150559c8067dbd8fd313e2,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.920372012264303e-05,-0.0001334395658884,-8.423584576575697e-05,False,False,-0.1334198106994626,-3.923440400419602,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:b5ef93f6289d4eebef97d327,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-4.147262019642544e-05,7.3012205578038355e-06,True,False,0.0285622556177762,0.0449618887993804,True,False,True
STRATIFIED_DIVERSITY,epoch-candidate:3d4a931a2f4b8caec9cb225b,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-9.77039582508401e-05,-4.8930117496610824e-05,False,False,0.0285622556177762,-0.695988443958791,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:3b833653c1029602399d8ec5,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:ac2e2cc1e1a081b0a8d8bec2,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-7.563269879227347e-05,-8.800999649586735e-05,-1.237729770359388e-05,False,False,-0.2149489755551481,-0.599657276731161,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:274e4dcc59b768f75e647b3d,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB,-4.743723758324468e-05,-5.473382665456016e-05,-7.296589071315475e-06,False,False,-0.080505804989133,0.1369089088604315,True,False,True
STRATIFIED_DIVERSITY,epoch-candidate:3704eeb21af2a2384bd317d5,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.743723758324468e-05,-3.81287767265683e-05,9.308460856676381e-06,True,False,-0.080505804989133,0.357410044011858,True,False,True
STRATIFIED_DIVERSITY,epoch-candidate:124228c1c700bf84990c5646,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-3.523426222840887e-05,-0.0001965660778472,-0.00016133181561879114,False,False,0.2693098982713171,-4.653319723956456,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:431f6e83edd48037719b0285,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0004224708002751,-0.00037503356269185534,False,False,-0.080505804989133,-6.8685748432779565,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:34bf4f7f3604a2c9c7b458ff,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.000101356902348,-5.258306159377073e-05,False,False,0.0285622556177762,-1.0411757539718105,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:e29e95c1b83b9b625fdfe8d3,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001431360860744,-9.569884849115531e-05,False,False,-0.080505804989133,-3.8053496184883215,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:c57fe5063ec7b03efd52c7ca,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:ea150559c8067dbd8fd313e2,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.920372012264303e-05,-0.0001327154946446,-8.351177452195698e-05,False,False,-0.1334198106994626,-3.7311683351065126,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0570b0e929740f1046c44c67,llm_random_repair_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001028205365564,-5.5383298973155316e-05,False,False,-0.080505804989133,-0.7486894916994667,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:883c8668e331a0acd05c636a,llm_typed_repair,STRATIFIED_ADMISSION|epoch-candidate:d35aae71b11e3796a30e6e53,llm_typed_improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT|WORST_BLOCK,-5.519903018645259e-05,-0.0009306044095357,-0.0008754053793492474,False,False,0.2377080980298185,-14.87767503326098,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:088e32f38aa9bae716e9f8c7,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-3.9017751481333e-05,9.756089272896272e-06,True,False,0.0285622556177762,-0.0450837457607958,False,False,True
STRATIFIED_DIVERSITY,epoch-candidate:823a7714581bd3a164e48270,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:a8dee4cb58ed6e6f1c2ac3a6,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-3.472714071948364e-06,-0.0001138260642274,-0.00011035335015545164,False,False,0.8612603136159075,-3.6815510613548375,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:9f33db5e72a8fc8ec7fd417f,evolutionary_repair,STRATIFIED_ADMISSION|epoch-candidate:66ac99836b94d7bca1d0ea2d,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.890690517483365e-05,-5.96114497360721e-05,-1.0704544561238453e-05,False,False,0.0195872257490184,0.0191583482001542,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:3f70bb0c69d283a56a11912e,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:8ed9ca83df69f449a87d971e,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB,-4.572434790829909e-05,-2.5840423592302903e-05,1.988392431599619e-05,True,False,-0.0187721439946893,0.0654490317051015,True,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0dd219fe3159b99db5608dce,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=72,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-6.159449002654681e-05,-1.415725244330213e-05,False,False,-0.080505804989133,-0.1636929568621707,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0cf11ea8899c5409b7e0cb49,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-4.403238077563038e-05,4.741459978598892e-06,True,False,0.0285622556177762,0.0781484835508193,True,False,True
STRATIFIED_DIVERSITY,epoch-candidate:8c34f7058e63d70e82014da7,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,IC_LCB|NET_LCB,-4.877384075422927e-05,-4.982712774702438e-05,-1.0532869927951073e-06,False,False,0.0285622556177762,-0.1639039648559046,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:538d9a67a9d2f5739a75a723,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:d8b69132783a176bcd36bdb4,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-7.969518364515826e-05,-0.0001435995826335,-6.390439898834173e-05,False,False,-0.3278286024929916,-3.584532994137813,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:00b71470825db32c64600075,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-8.764599744847602e-05,-3.887215669424675e-05,False,False,0.0285622556177762,-0.5684675876826456,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:6579a49002ad89790eb19504,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.595688981617007e-05,-0.0006505792137523,-0.0005946223239361299,False,False,0.2282298633012566,-8.982990454109377,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:12547b8c9359dfcaf8549911,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001363818511946,-8.894461361135531e-05,False,False,-0.080505804989133,-3.980319663074318,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0fa6e03387c58c9c6b6dd6e6,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.000101630140488,-5.419290290475532e-05,False,False,-0.080505804989133,-1.0226158566447374,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:eff215a493e9d1ede6842239,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001467197942941,-9.794595353987072e-05,False,False,0.0285622556177762,-3.990801135949796,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:cf961b941d5b23dcdc909efc,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-3.773516540168575e-05,1.103867535254352e-05,True,False,0.0285622556177762,0.4296537287638245,True,False,True
STRATIFIED_DIVERSITY,epoch-candidate:2137d41d7839b225385129ee,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001116382825386,-6.42010449553553e-05,False,False,-0.080505804989133,-3.474040628018839,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:63abbb2eebeedda1a9b46b45,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:690f8b4279f69cab92be8d11,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.728978514334602e-05,-7.764648217334693e-05,-5.03566970300009e-05,False,False,0.5048870855720693,-0.3330262454678444,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0e056230439ab20734972043,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001938019672397,-0.0001450281264854707,False,False,0.0285622556177762,-4.511944847696368,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:d36e688238c979ec0c484026,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.00030245870341,-0.0002536848626557707,False,False,0.0285622556177762,-6.12893445398196,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:10d76a770eaa75291a5b6aac,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB,-4.743723758324468e-05,-3.93662198901785e-05,8.07101769306618e-06,True,False,-0.080505804989133,-0.0033791579355344,True,False,False
STRATIFIED_DIVERSITY,epoch-candidate:17d63534c8bab87c926ed13d,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001359212220569,-8.714738130267072e-05,False,False,0.0285622556177762,-3.765166100665205,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:f72c809173cf0963115224c8,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:c961eeb93305e5c736e24f80,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.6330903224899886e-05,-0.0008549048928183,-0.0007985739895934001,False,False,0.2179595475620147,-12.079273106603758,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:21f6c8cedfd082a0724e861b,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-7.89638431047688e-05,-3.152660552152412e-05,False,False,-0.080505804989133,-0.3923101855128993,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:253cc9ec697fa030d9289d52,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-9.372703808103522e-05,-4.495319732680595e-05,False,False,0.0285622556177762,-3.31644826383139,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:2ec971ad3a4eefe0206f876a,local_mcts_random_control,STRATIFIED_ADMISSION|epoch-candidate:49c875a4fb5053f7a0739520,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.2274849705874456e-05,-0.0002496548552988,-0.00019738000559292557,False,False,-0.0229817481177876,-5.172658723433725,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:156065e324089b3d64d04f5f,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-9.686734855110984e-05,-4.943011096786516e-05,False,False,-0.080505804989133,-0.6384894011522836,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:80d1ae7e72acf5e424061583,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=168,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-8.838153728249498e-05,-3.9607696528265704e-05,False,False,0.0285622556177762,-0.2262965865921297,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:085ee274eb5075a2d2d7c09e,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-9.652584919839064e-05,-4.775200844416137e-05,False,False,0.0285622556177762,-0.6188884073247961,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:4864cac7754a9e5d1b9f96d6,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:d1678e9f8148f5dd526c110c,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-5.448024629928664e-05,-0.0001441703148512,-8.969006855191338e-05,False,False,0.1163866152360585,-4.159933178645231,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:cde3f3d6fbb1912ff1d1f2d3,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001684659956854,-0.00012102875810215532,False,False,-0.080505804989133,-4.302818957546036,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:5e86e4be852a2c615d6821f5,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:c6d9c893b318762b8548f126,reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-6.12326494697545e-05,-0.0001678601997875,-0.0001066275503177455,False,False,-0.0488031512862739,-4.1342457023780845,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:09bba61e57d51a763fa3818f,llm_random_repair_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-6.0911044948221794e-05,-1.2137204193992521e-05,False,False,0.0285622556177762,-0.209299188095036,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:14c59985438a5209180aa05c,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:d35aae71b11e3796a30e6e53,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.519903018645259e-05,-0.0005713779982483,-0.0005161789680618474,False,False,0.2377080980298185,-8.276297817604338,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:1d697634557d1fe3762ab9b0,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-9.939143030332932e-05,-5.195419272008463e-05,False,False,-0.080505804989133,-0.5397537691894972,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:189783328bd4ac2d98257063,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=72,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-7.016142919847561e-05,-2.1387588444246337e-05,False,False,0.0285622556177762,-2.974924227445295,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:8bbdf1409092fb341d6f126a,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-8.406140827227313e-05,-3.662417068902845e-05,False,False,-0.080505804989133,-0.5436635168322084,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:762e220e4d8b6e0682adf5b2,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,IC_LCB|NET_LCB,-4.877384075422927e-05,-5.226555692499283e-05,-3.4917161707635595e-06,False,False,0.0285622556177762,0.1416593358582107,True,False,False
STRATIFIED_DIVERSITY,epoch-candidate:bbd5861142fe08a0ee688a0d,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.000176869826537,-0.00012809598578277073,False,False,0.0285622556177762,-4.315739744062407,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:eba3471c5deba9c9e024e0b6,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:c6d9c893b318762b8548f126,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-6.12326494697545e-05,-0.0001305246887873,-6.92920393175455e-05,False,False,-0.0488031512862739,-3.464110796989125,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:be2eff37039666a82bc37045,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-9.13008580251482e-05,-4.386362044190352e-05,False,False,-0.080505804989133,-0.6421197420037863,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:95c2a4beeed360439f5bd53a,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:a5e031146ce0b25b3bceb20e,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-1.4997806658753309e-05,-9.129767120001632e-05,-7.629986454126301e-05,False,False,0.558295142965689,-3.195653905298304,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:20784a5ec636ac858d58b53c,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-8.326137464681856e-05,-3.582413706357388e-05,False,False,-0.080505804989133,-0.3254305823883174,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:1027961acf967a761c928ac6,evolutionary_repair,STRATIFIED_ADMISSION|epoch-candidate:1e46952c98bdc8415949240d,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.408047004074138e-05,-0.0001074797564529,-5.339928641215862e-05,False,False,0.2366228900405368,-3.459515140520524,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:c063ccda70ce5957e3b8abaa,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-8.829569899734966e-05,-3.952185824312039e-05,False,False,0.0285622556177762,-0.5383669660022058,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:bae1468d162a06402b62a4e8,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001657298809238,-0.00011695604016957074,False,False,0.0285622556177762,-4.391276743900686,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:97801402b822f60b8f171720,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=48,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-9.997195900623904e-05,-5.253472142299436e-05,False,False,-0.080505804989133,-0.5360627357043333,False,False,False
STRATIFIED_DIVERSITY,epoch-candidate:0565f6b484172753232ce394,llm_random_repair_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001093950680624,-6.062122730817073e-05,False,False,0.0285622556177762,-3.489056617994927,False,False,False
