seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr,abs_stale_corr,abs_time_shuffle_corr,abs_symbol_shuffle_corr,active_ratio_num,stale_risk_tier
a7ffcore48se_0218,price_like|price_like,Delta,native,"Mul(Delta(trade_return_1h,4),ZScore(Delta(trade_return_24h,4)))",pass,6949596,6636354,6636354,313242,0,6618203,0.954927,0.952315,0.1004044996,6636354,6636354,6636354,6615958,0.0011180967634774,-1.0,0.0151832187674621,0.0019985649309396,0.0011180967634774,0.0151832187674621,0.0019985649309396,0.952315,low
a7ffcore48se_0219,price_like|price_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_return_1h,4)))",pass,6949596,6945612,6945612,3984,0,6926567,0.999427,0.996686,0.9985965991,6945612,6945612,6934158,6924595,-0.0299930938350092,-1.0,-0.0037480600678625,-0.0015088509522567,0.0299930938350092,0.0037480600678625,0.0015088509522567,0.996686,low
a7ffcore48se_1557,price_like|price_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_return_24h,4)))",pass,6949596,6636354,6636354,313242,0,6628682,0.954927,0.953823,0.9991367167,6636354,6636354,6636354,6615958,0.5174012194503185,-1.0,-0.3282619683074592,-0.0016706945105799,0.5174012194503185,0.3282619683074592,0.0016706945105799,0.953823,medium
a7ffcore48se_0220,price_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,6945612,6945612,3984,0,6926567,0.999427,0.996686,0.5768332012,6945612,6945612,6934158,6924595,-0.017720024085444,-0.9999999999999998,0.0022545411745689,0.2856939545580386,0.017720024085444,0.0022545411745689,0.2856939545580386,0.996686,low
a7ffcore48se_1558,price_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,4)),Sign(Delta(trade_return_24h,4)))",pass,6949596,6636354,6636354,313242,0,6628682,0.954927,0.953823,0.5737683355,6636354,6636354,6636354,6615958,0.4946493219349027,-1.0,-0.2410900536470062,0.3060187732954415,0.4946493219349027,0.2410900536470062,0.3060187732954415,0.953823,medium
a7ffcore48se_0492,price_like|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,8)),ZScore(Mean(trade_return_1h,32)))",pass,6949596,6937146,6937146,12450,0,6937146,0.998209,0.998209,1.4106629559,6937146,6937146,6925692,6916146,0.9827990709100028,-1.0,0.6186565983250103,0.0018767666285485,0.9827990709100028,0.6186565983250103,0.0018767666285485,0.998209,high
a7ffcore48se_0222,price_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,4)),-3,3),Sign(Delta(trade_return_1h,4)))",pass,6949596,6945612,6945612,3984,0,6926567,0.999427,0.996686,0.2407361269,6945612,6945612,6934158,6924595,-0.0099719527528148,-1.0,0.0553934780979653,0.0099019008461326,0.0099719527528148,0.0553934780979653,0.0099019008461326,0.996686,low
a7ffcore48se_1560,price_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,4)),-3,3),Sign(Delta(trade_return_24h,4)))",pass,6949596,6636354,6636354,313242,0,6628682,0.954927,0.953823,0.2421122491,6636354,6636354,6636354,6615958,0.4200783480109742,-1.0,0.1459138324717959,0.0089314258011826,0.4200783480109742,0.1459138324717959,0.0089314258011826,0.953823,medium
a7ffcore48se_1561,price_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(kline_taker_buy_quote_share,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,6940873,6940873,8723,0,6926060,0.998745,0.996613,0.0964166106,6940873,6940873,6929419,6919858,-0.0098419207370512,-1.0,-0.0037427353540561,0.2354208277525578,0.0098419207370512,0.0037427353540561,0.2354208277525578,0.996613,low
a7ffcore48se_1562,price_like|state_or_taxonomy,CSRank,native,"Mul(CSRank(kline_taker_buy_quote_share),Sign(Delta(trade_return_1h,4)))",pass,6949596,6941147,6941147,8449,0,6926333,0.998784,0.996653,0.5759995138,6941147,6941147,6929693,6920131,-0.0120327871847096,-1.0,-0.0038338119763636,0.2847584527937641,0.0120327871847096,0.0038338119763636,0.2847584527937641,0.996653,low
a7ffcore48se_1563,price_like|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,4),ZScore(Delta(trade_close,4)))",pass,6949596,6942358,6942358,7238,0,6942358,0.998959,0.998959,0.0743944409,6942358,6942358,6930904,6921340,0.0005697987305882,-1.0,0.0243295207016592,-0.0008850326629435,0.0005697987305882,0.0243295207016592,0.0008850326629435,0.998959,low
a7ffcore48se_1564,price_like|state_or_taxonomy,Identity,native,"Mul(ZScore(kline_taker_buy_quote_share),Sign(Delta(trade_return_1h,4)))",pass,6949596,6941147,6941147,8449,0,6926333,0.998784,0.996653,0.9830258357,6941147,6941147,6929693,6920131,0.014753462880295,-1.0,0.010254598099067,0.0052202157680247,0.014753462880295,0.010254598099067,0.0052202157680247,0.996653,low
a7ffcore48se_1565,price_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(kline_taker_buy_quote_share,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,6940873,6940873,8723,0,6926060,0.998745,0.996613,0.5741876295,6940873,6940873,6929419,6919858,-0.0094675558810542,-0.9999999999999998,-0.0017559423049378,0.2912320144376751,0.0094675558810542,0.0017559423049378,0.2912320144376751,0.996613,low
a7ffcore48se_1566,price_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(kline_taker_buy_quote_share,4)),ZScore(Mean(trade_return_1h,16)))",pass,6949596,6928059,6928059,21537,0,6928059,0.996901,0.996901,1.3656467743,6928059,6928059,6916605,6907071,0.8614711572753423,-1.0,0.0157936163399866,0.0009732028085156,0.8614711572753423,0.0157936163399866,0.0009732028085156,0.996901,high
