candidate_id,objective_family,orientation_from_train,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,oriented_may_stress_spread,may_stress_n_dates,one_bar_lag_recent_oriented,cost10_recent_proxy,control_dominance_ratio_premay_max,pre_may_positive,lag_ok,may_stress_clean,decision
a7al2z1_05bbcd80f3bb1f84,Z2_liquidity_taker_microstructure_lite,1.0,-0.0006945748026095385,-2.0790784161759886e-06,0.002291200315358564,0.0014078299283083761,576,0.0028085888542350814,0.00029120031535856405,1071.296804048606,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0a1bb022b33cf015,Z2_liquidity_taker_microstructure_lite,-1.0,-0.000282323883405032,-0.0012513078379240206,0.008811577583726833,0.003073089506396178,576,0.008869980508580946,0.0068115775837268334,37.65793346441349,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0cee318f9177279a,Z2_liquidity_taker_microstructure_lite,1.0,0.0013170907765840411,0.0013982266036568157,-0.009151993576184786,-0.001424809515898504,576,-0.00912063722953022,-0.011151993576184786,3.139838054171378,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_031574ff37957433,Z2_liquidity_taker_microstructure_lite,-1.0,0.0005833859957068163,-0.0020025214430013775,-0.0020146500410374467,0.0005490461910096198,576,-0.002006235996863282,-0.004014650041037447,2.1187617152998532,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_04308808db9785c7,Z2_liquidity_taker_microstructure_lite,1.0,-0.0004216594047764932,8.926124106425642e-05,0.0009157425940499642,-6.922193632956134e-06,576,0.0010533239306681954,-0.0010842574059500359,6.201886042487307,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_06179c2b2c6fa22c,Z2_liquidity_taker_microstructure_lite,1.0,0.00038540168530063097,0.00024296135586864844,0.00011130573357105822,0.00040018231413476894,576,0.0005932471502218824,-0.0018886942664289418,21.32991128850386,True,True,True,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_07b10f27debc2020,Z2_liquidity_taker_microstructure_lite,-1.0,0.0009249560487116943,0.0007855483386369681,-0.00031354363435656706,0.0007746139465112743,576,-0.0006098357066033567,-0.002313543634356567,194.83410984113218,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_29d77b76d08d3067,Z2_liquidity_taker_microstructure_lite,-1.0,0.00068026053797002,-0.0007842669399093055,-0.000853147326878957,-0.00030262782203046646,576,-0.0006946630195702667,-0.002853147326878957,5.851936831970822,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0ee6ab4ec3285d14,Z2_liquidity_taker_microstructure_lite,-1.0,-0.0007514224739323429,5.6241460389096074e-05,-0.0025610102108741257,-0.0003678864727235497,576,-0.0026111622864261642,-0.004561010210874126,20.920339717851657,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1af0afda743e28ac,Z2_liquidity_taker_microstructure_lite,1.0,0.0016540782902875954,-0.0011132555199478292,-0.0031340759541167128,0.0018387133091896048,576,-0.0030296742156601195,-0.005134075954116713,22.23592078976805,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0115d3dbe93c2618,Z2_liquidity_taker_microstructure_lite,1.0,-5.546596070787188e-06,-0.0001689808299830511,0.0015755674487113072,,0,0.001735554295925286,-0.00042443255128869284,159.3016338402567,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_03845c7516491252,Z2_liquidity_taker_microstructure_lite,-1.0,0.0010535919885706236,0.0005346340451300026,-0.0009548715565617512,,0,-0.0012612995243346662,-0.002954871556561751,64.44596102906426,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0a75fb1c32beed6e,Z2_liquidity_taker_microstructure_lite,1.0,0.00038540168530063097,0.00024296135586864844,0.00011130573357105822,,0,0.0005932471502218824,-0.0018886942664289418,21.32991128850386,True,True,False,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_07407de3ca8314db,Z3_basis_price_trend_reversal,1.0,0.0009372522201183869,0.0005551459339491199,-0.0014010601170875631,-0.0007619139923591855,576,-0.0011930204719855129,-0.003401060117087563,5.2247581916068615,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_2593267a5a5495c0,Z3_basis_price_trend_reversal,1.0,0.0008363946361707907,7.954082255134017e-05,-0.0026900164207959783,0.0008030833138654274,576,-0.0026183626667679043,-0.004690016420795978,15.26019451454264,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_01ee540865d7b89c,Z3_basis_price_trend_reversal,-1.0,-0.0003582823126971303,-0.003503520051634354,-0.0014914416166922025,-0.005205154288021826,576,-0.0016960970626469123,-0.0034914416166922026,48.11445089272308,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1d5101fd76f007d7,Z3_basis_price_trend_reversal,1.0,-0.0034551454984798765,-0.0010322237481932,-0.0002943491776576127,-0.0006385242645546457,576,-0.00035418904182944185,-0.002294349177657613,107.1514926708503,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_058a56eed1333ef3,Z3_basis_price_trend_reversal,-1.0,0.0004597623465696081,0.000246841904061221,-0.006441217252550351,-0.0028974336362870734,576,-0.0068713513984171234,-0.008441217252550351,46.236734573481925,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1080aea723374d03,Z3_basis_price_trend_reversal,1.0,-0.0013635914359100242,0.0007229481417043092,0.002541844295528146,0.0020403099694157757,576,0.003587206710690722,0.0005418442955281459,26.709518739037772,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1d5813e7f30ddb28,Z3_basis_price_trend_reversal,1.0,0.0004653078282665208,0.00033361231732326733,-0.002358023660612336,0.0009743409200622861,576,-0.0010827065261659044,-0.0043580236606123365,87.27665265519076,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_2332ae0a674eb61e,Z3_basis_price_trend_reversal,-1.0,-0.0001911227097655939,-0.0009926813603459508,-0.005971181566903161,-0.0033771867102367365,576,-0.005249493647674117,-0.00797118156690316,46.636604677862536,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0646a16788eadb60,Z3_basis_price_trend_reversal,-1.0,-0.0002512172074583734,0.000836503599888915,0.0017640039915478268,,0,0.0006787006663165133,-0.00023599600845217324,14.581818918376058,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0e3e0240604d5ce6,Z3_basis_price_trend_reversal,-1.0,-0.0002491210257868904,0.0015519590745475148,0.0031935330018754474,,0,0.0019466102223563932,0.0011935330018754474,2.886714714484055,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_2193f2355135ba3d,Z3_basis_price_trend_reversal,1.0,-0.00011102985173901596,-0.00010143815015601142,-4.709007749429254e-05,,0,0.00027549683839244414,-0.0020470900774942928,464.2467919921946,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_10e42708fc0ba025,Z3_basis_price_trend_reversal,1.0,-0.0007478624763690079,-0.000865806206457346,0.003966014418593834,0.0014230779580299167,576,0.005111460594159933,0.0019660144185938344,9.648797638231736,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_118d9e3951e724ca,Z3_basis_price_trend_reversal,1.0,-0.0022794566736919803,0.0024139466779839486,0.002854616412581696,-0.0006298650133337115,576,0.0026770456709411523,0.0008546164125816961,6.908594885497034,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1596b15a56aa40e3,Z3_basis_price_trend_reversal,1.0,-0.002995023287336132,0.0015342173849175378,0.000270215738576693,-0.0021440618101111236,576,-4.0219412427091545e-05,-0.001729784261423307,32.64961296223393,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1e1f29f96b2684ea,Z3_basis_price_trend_reversal,-1.0,-0.0008258042949318924,-0.00228851798080212,-0.005320181130156194,-0.0027231300170770497,576,-0.004852241245871207,-0.007320181130156194,5.992645232707662,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_25a51da6deb9bdc6,Z3_basis_price_trend_reversal,1.0,0.00010058028322429078,0.0016951244750909983,-0.0005522934051513662,0.0009927281938676548,576,-0.0016443049557367299,-0.002552293405151366,143.25782277944458,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_000f7a58ee0cecab,Z4_upper_regime_relative_value,1.0,0.0013015269677865322,0.0013543038263592916,-0.008919525472426155,,0,-0.008892523101337419,-0.010919525472426155,3.110200019600447,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_02f0aa46165930ef,Z4_upper_regime_relative_value,-1.0,0.002961188737899154,-0.002473775026018208,-0.010696634970961755,,0,-0.010422735503478393,-0.012696634970961755,1.2706185176784188,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_03adf58750b956c5,Z4_upper_regime_relative_value,-1.0,0.002611114914025408,-0.005429891530159005,-0.006303917671301174,,0,-0.0061170580675635735,-0.008303917671301175,1.6212423655249308,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_09d7f79331848fdb,Z4_upper_regime_relative_value,-1.0,0.0016885313128944804,-0.004906202770022123,-0.010169646673142692,,0,-0.010281405199640811,-0.012169646673142692,2.692750043022036,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_09e2fd4a441553b4,Z4_upper_regime_relative_value,-1.0,0.0016885313128944804,-0.004906202770022123,-0.010169646673142692,,0,-0.010281405199640811,-0.012169646673142692,2.692750043022036,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0b6e676dd75c1780,Z4_upper_regime_relative_value,-1.0,0.002961188737899154,-0.002473775026018208,-0.010696634970961755,,0,-0.010422735503478393,-0.012696634970961755,1.2706185176784188,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_13af2e476c2f9448,Z4_upper_regime_relative_value,1.0,,,-0.012816884408211798,,0,-0.013343208261814534,-0.014816884408211798,1.1368064635903996,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1f7b91b01c23c231,Z4_upper_regime_relative_value,-1.0,0.0019337076616690989,-0.003688065725480603,-0.010476414167431955,,0,-0.010801357093847911,-0.012476414167431955,2.713888474971785,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_272ab0e782d365d1,Z4_upper_regime_relative_value,1.0,0.0013015269677865322,0.0013543038263592916,-0.008919525472426155,,0,-0.008892523101337419,-0.010919525472426155,3.110200019600447,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_27b834f852d4445d,Z4_upper_regime_relative_value,1.0,,,-0.012816884408211798,,0,-0.013343208261814534,-0.014816884408211798,0.9350398681181715,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_28f1910fe86e39c5,Z4_upper_regime_relative_value,-1.0,0.0013315104141657281,-0.004261299034603307,-0.009493589156891335,,0,-0.00932208488913832,-0.011493589156891335,3.309639095753063,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_00031079a29042a5,Z4_upper_regime_relative_value,-1.0,-0.0003818068265704056,0.0009152439098026609,0.001634068501120465,,0,-0.00024914373918604176,-0.000365931498879535,15.372795696140384,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_013bc4e85cf82308,Z4_upper_regime_relative_value,-1.0,0.0009249560487116943,0.0007855483386369681,-0.00031354363435656706,,0,-0.0006098357066033567,-0.002313543634356567,194.83410984113218,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_01144b6aeae51153,Z4_upper_regime_relative_value,1.0,0.0005538088373409361,-0.0014617849526674413,0.0012680200637128418,,0,0.002012143638537266,-0.0007319799362871583,19.954347709179782,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0417b7031aaf2f21,Z4_upper_regime_relative_value,1.0,0.0008413322371781236,-0.00023757582369958048,0.0027927117618451866,,0,0.0034155331673060433,0.0007927117618451865,10.29863874249684,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_08a69b564ec2fd77,Z4_upper_regime_relative_value,1.0,-0.00011102985173901596,-0.00010143815015601142,-4.709007749429254e-05,,0,0.00027549683839244414,-0.0020470900774942928,464.2467919921946,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0386c9296c09b948,Z5_latent_listing_meme_neutral_structure,1.0,,,,,0,,,,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_004c9dd933b4db99,Z5_latent_listing_meme_neutral_structure,-1.0,0.002794825326959472,0.004265203407729839,0.004804939183128598,0.0027670044583417014,552,0.004862103959756154,0.0028049391831285976,27.122738171033514,True,True,True,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_0cca9c23694b9dbf,Z5_latent_listing_meme_neutral_structure,1.0,,,-0.012816884408211798,0.02361855741753029,72,-0.013343208261814534,-0.014816884408211798,0.897304852683825,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0ddfc97ce32b9dfa,Z5_latent_listing_meme_neutral_structure,1.0,0.0005106304166219217,-0.006059975281840717,0.0026239862732510867,-0.0007276816427090296,576,0.002672926355968469,0.0006239862732510867,6.8552026835159,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0fc99fee450106a3,Z5_latent_listing_meme_neutral_structure,1.0,,,-0.0070494904014757045,0.027657484671157646,72,-0.007364535052306671,-0.009049490401475704,1.6766560816210692,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_10e7ea791cb19f18,Z5_latent_listing_meme_neutral_structure,-1.0,0.0013198672559325132,-0.003380483805584673,-0.009870083838136787,-0.004575995722537913,576,-0.00979176529282591,-0.011870083838136787,3.4576991751729915,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1a80d28ea99d99c1,Z5_latent_listing_meme_neutral_structure,1.0,-0.0015687732619714216,-0.0018456067145340466,7.778337437130121e-05,0.0018853231699419144,576,8.328114545447815e-07,-0.0019222166256286988,132.51919216175736,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1b2c2d5174c6f84b,Z5_latent_listing_meme_neutral_structure,-1.0,0.0037085655281474035,0.0035655174564523735,0.004564526813545802,0.0022584461472289724,552,0.0047218602407478475,0.002564526813545802,29.85839904018349,True,True,True,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_1f4ca8929e6e8cc5,Z5_latent_listing_meme_neutral_structure,-1.0,-0.0007942959157437772,-0.00011922686552508396,0.016246236253818932,0.008972631601646885,576,0.01640207870652957,0.014246236253818932,273.44017305035607,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_23b1d0ac27d832c5,Z5_latent_listing_meme_neutral_structure,-1.0,0.002840999200410019,0.0030851884767871926,0.004599599871434646,0.002451542615047715,552,0.004564991661417491,0.002599599871434646,28.47924352609822,True,True,True,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_0af56f127a97400c,Z5_latent_listing_meme_neutral_structure,-1.0,-0.0013634200997337945,0.0023916804290418795,0.003443011018032439,-0.0025356223307766,576,0.003180155203022633,0.001443011018032439,12.39365182696564,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_005d486584e1be09,Z5_latent_listing_meme_neutral_structure,-1.0,0.000410343206999779,0.000551469442441671,4.753558245381607e-05,0.0014320826121235765,574,-0.0010127202857051424,-0.001952464417546184,329.9146722925364,True,False,True,HOLD_A7AL2Z4_ONE_BAR_LAG_FRAGILE
a7al2z1_05cb14fd13b15aaf,Z5_latent_listing_meme_neutral_structure,1.0,3.1992146663237234e-05,0.00025980043169994383,-0.0001319542565303899,0.00015043408349307591,576,0.00021669849716195958,-0.00213195425653039,165.749770003283,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_09b1fbc8c05e55a3,Z5_latent_listing_meme_neutral_structure,-1.0,0.0007062671753414301,-0.0013303614784719118,-0.0010592787799481658,-0.0005044824208089798,576,-0.0011978385655579027,-0.003059278779948166,2.5080906319871796,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0aff895c0c066a06,Z5_latent_listing_meme_neutral_structure,-1.0,-0.0007821173837525269,-0.0014408877341697268,0.0002053828510598182,0.0015625757564096125,576,-0.0008714733383422208,-0.0017946171489401819,137.8114834685864,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_b0dd378cc83bc98d,Z5_latent_listing_meme_neutral_structure,-1.0,0.0030482520783445184,0.003246110560357296,-0.0015187384629624357,0.0011519589943599366,576,-0.0013266833729651427,-0.0035187384629624357,43.15950881939079,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
