candidate_id,engine,source_field_families,operator_signature,horizon,expression,a7m_rank_score,a7n_regime_invariant_score,a7n_min_non_may_raw,a7n_min_non_may_residual_funding,a7n_min_non_may_cost20,a7n_min_non_may_lag1,candidate_decision,reject_reasons
e0_current_a7l_manual_generator_s1_03024,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,12,"Mul(Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote)),Rank(abs_ret_1))",4.457972994624505,2.6643656757556053,0.1407371275288606,2.0,-0.9745126671021505,0.1673234934610401,A7M_REJECTED,cost20_validation_negative;cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_03072,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,12,"Mul(Mul(ZScore(quote_asset_volume),ZScore(realized_vol_12)),Rank(realized_vol_12))",-4.554060869500479,-6.138726681779907,-0.6339835930096174,-0.8775017336497974,-1.5219085378219797,-0.6393700584434148,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_03112,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,12,"Mul(Mul(ZScore(quote_asset_volume),ZScore(realized_vol_6)),Rank(quote_asset_volume))",-4.618368609631928,-3.473538446328434,-0.6536436849272202,0.3860583160755853,-1.5794375755027734,-0.7569583403372337,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_03124,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,12,"Mul(Mul(ZScore(hl_range),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_12))",-17.5961902538151,-12.208717605295087,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s1_03140,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,12,"Mul(Mul(Rank(hl_range),ZScore(quote_volume_mean_6)),Rank(hl_range))",-3.899553449575348,-3.575557560382452,-0.6963377559948972,0.5160333268051035,-1.7262546764344706,-0.8423943471854648,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00852,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(realized_vol_6)),Rank(abs_ret_1))",1.3060794313360982,0.5610390394403093,-0.181844195718933,2.0,-1.4866834345525632,-0.2541927113851659,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00976,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(hl_range),ZScore(quote_volume_mean_24)),Rank(realized_vol_12))",-2.558778219213958,-5.454020649962822,-1.4255573704572937,0.6014863801107382,-2.0,-1.3056072475027658,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_01168,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_24),ZScore(hl_range)),Rank(realized_vol_12))",-2.558778219213958,-5.454020649962822,-1.4255573704572937,0.6014863801107382,-2.0,-1.3056072475027658,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02344,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),ZScore(realized_vol_24)),Rank(number_of_trades))",-13.327031736180905,-12.69455943896839,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02352,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),Rank(realized_vol_6)),Rank(quote_asset_volume))",5.86580631137896,1.6149584614365975,-0.1180343832437686,1.7591968809937542,-0.6479968553946104,-0.1412182798294793,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02356,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(number_of_trades)),Rank(abs_ret_1))",-12.860738718647273,-12.376906210312383,-1.8006644447312354,-2.0,-2.0,-1.8508041444240413,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02400,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),ZScore(abs_ret_1)),Rank(quote_volume_mean_24))",-14.23140329932886,-12.920747611270745,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02536,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),ZScore(realized_vol_12)),Rank(number_of_trades))",-13.327031736180905,-12.69455943896839,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02560,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),ZScore(quote_asset_volume)),Rank(quote_volume_mean_12))",-16.832061435574815,-12.006247855384109,-1.7907295725177457,-2.0,-2.0,-1.7903823529071594,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02564,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(hl_range))",7.105120646064657,4.517477607357436,0.6000912036849624,2.0,-0.198958925473915,0.6533285275970554,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02580,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),Rank(avg_trade_size_quote))",8.147893982041525,3.3595534305192305,0.1083981727985144,2.0,-0.1757482869295333,0.2589230505172799,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02584,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_12)),Rank(quote_volume_mean_24))",7.853553877594074,-0.3096402734738263,-0.700274526971415,1.5455543115321837,-0.8680759415397628,-0.5621249039313385,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02732,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_6),ZScore(realized_vol_12)),Rank(quote_asset_volume))",-12.59827026650836,-12.716946297352976,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02748,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_6),ZScore(number_of_trades)),Rank(hl_range))",-10.98214180656744,-10.643829563965102,-1.1056159655244682,-2.0,-2.0,-0.9743111784053664,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_02792,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_6),ZScore(abs_ret_1)),Rank(quote_volume_mean_6))",-15.664731202073796,-12.881507132322662,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_02836,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(number_of_trades),ZScore(realized_vol_24)),Rank(quote_volume_mean_12))",0.8190586039755521,-1.8710510696422578,-1.2437015570143093,2.0,-1.903534165555736,-1.1450265849924277,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative
e0_current_a7l_manual_generator_s2_02864,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(number_of_trades),Rank(hl_range)),Rank(realized_vol_12))",-11.41691126499846,-11.26827594627374,-1.3634350578883474,-2.0,-2.0,-1.279330700133983,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03024,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_asset_volume),ZScore(realized_vol_12)),Rank(hl_range))",3.927562675767744,0.8377004557113712,-0.2210954882149521,1.678562239323142,-0.9200437489957944,-0.1933210879281963,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03072,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_asset_volume),ZScore(quote_volume_mean_12)),Rank(realized_vol_24))",-13.969089088734387,-10.793381545038013,-1.3554908719856382,-2.0,-1.835903284613131,-1.2058934594563968,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_03096,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_asset_volume),Rank(quote_volume_mean_6)),Rank(realized_vol_6))",11.6234319110604,6.095150715382513,1.050849090446371,2.0,0.3420557510450092,1.046529994820591,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03124,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),ZScore(realized_vol_12)),Rank(quote_volume_mean_24))",6.916119860439299,3.927877458474514,0.3320393944744592,2.0,-0.2839708730291974,0.4511843485589015,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03132,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_24)),Rank(avg_trade_size_quote))",6.590034110251389,0.5076828838897108,-0.0782723184007312,1.3083578957353434,-0.6456237997026072,-0.0466114978909146,A7M_REJECTED,raw_recent_nonpositive;cost20_recent_negative;lag1_recent_negative;core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03140,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(avg_trade_size_quote),ZScore(realized_vol_6)),Rank(realized_vol_12))",4.330272470973174,2.89323555546966,0.2757397475745402,2.0,-0.8034901761349962,0.3035690403704316,A7M_REJECTED,cost20_validation_negative;cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03184,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),ZScore(abs_ret_1)),Rank(abs_ret_1))",-7.895821987069321,-7.698928116318893,-2.0,0.2888781461900284,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03228,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(hl_range),ZScore(realized_vol_24)),Rank(quote_volume_mean_24))",-16.90843004807763,-12.61604377100895,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_03252,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(hl_range),Rank(quote_asset_volume)),Rank(quote_volume_mean_6))",-0.4016857761247479,-0.5492445092246911,-0.4043906490029858,2.0,-1.9581901273881823,-0.5300401074253112,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03256,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(hl_range),ZScore(avg_trade_size_quote)),Rank(realized_vol_24))",9.613925762786453,5.49983846381991,0.8193795375407801,2.0,0.3173440479257015,0.8528328281398135,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03416,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(realized_vol_12)),Rank(realized_vol_12))",6.208597670147916,1.8006564049631364,-0.0606470703488461,1.6685405998188303,-0.4509601115863282,-0.0457797290938597,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03456,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_24),ZScore(hl_range)),Rank(quote_asset_volume))",-0.4304668782170696,-0.6324668966668922,-0.4644115606239799,2.0,-1.916054398799261,-0.5723406434937687,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03464,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_24),ZScore(quote_volume_mean_12)),Rank(realized_vol_6))",-14.604063881370289,-11.435713597476887,-1.4924440355803734,-2.0,-2.0,-1.5312327856429866,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03516,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),ZScore(realized_vol_12)),Rank(abs_ret_1))",-0.5985823227989814,-2.904464369459991,-0.5456865024813066,0.5895844948490503,-1.7138764869537202,-0.410167350232297,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03524,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(realized_vol_24)),Rank(number_of_trades))",13.900733681107797,8.308217298198647,1.6014412382207477,2.0,1.184930943363406,1.645035645184733,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03532,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_6)),Rank(realized_vol_24))",4.785824123884748,2.674074787316427,0.0934402973749856,2.0,-0.639774369949445,0.1563119614520378,A7M_REJECTED,cost20_validation_negative;cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03552,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),ZScore(avg_trade_size_quote)),Rank(realized_vol_12))",-13.396959418606878,-12.590504181024603,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_03556,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),Rank(hl_range)),Rank(realized_vol_6))",5.095439164708137,1.4704548507320414,0.2385211768202343,1.2297723780699368,-0.5778939725946949,0.2528246278207802,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03576,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_12),ZScore(abs_ret_1)),Rank(hl_range))",-12.550910531384725,-8.979584584978038,-2.0,-0.1944801931115122,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_03848,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(abs_ret_1),ZScore(hl_range)),Rank(quote_volume_mean_12))",-1.67906333433918,-1.1490564213830552,-0.6802377148236042,2.0,-2.0,-0.6588101350106473,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04012,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_6),ZScore(realized_vol_24)),Rank(abs_ret_1))",-1.0489505544954918,-1.978561300350725,-0.6343243338455467,1.1824392828459682,-1.4556096247330914,-0.6415471592403098,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04036,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_6),Rank(quote_asset_volume)),Rank(hl_range))",9.075821468704191,3.9152376263855935,0.5053765056914886,2.0,-0.4956781339139734,0.6009665229233256,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04632,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(realized_vol_24)),Rank(quote_volume_mean_6))",11.432492887811092,4.662736179005472,0.4955259463036094,2.0,0.2371627838086057,0.5272760556325072,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04656,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),Rank(quote_asset_volume)),Rank(abs_ret_1))",3.8831102185645,0.14895088998721018,-0.4668708855254044,1.7917911375696642,-1.2848611819994478,-0.4291949961363357,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04660,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),Rank(avg_trade_size_quote)),Rank(realized_vol_6))",5.974780342482582,1.6785484675595668,-0.16797860549868,2.0,-0.7624261635815779,-0.2436249293767709,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04676,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_12),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_12))",1.0577723020922924,-1.6708756647018843,-0.5699329539619624,0.8370250486383507,-1.0687864307831545,-0.4686957038302445,A7M_REJECTED,raw_recent_nonpositive;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04700,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_6)),Rank(quote_volume_mean_24))",14.02731948509243,8.402726944948903,1.6113097876321287,2.0,1.2892096324482012,1.6217574658233802,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_04836,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),ZScore(realized_vol_6)),Rank(quote_asset_volume))",-13.774031637850594,-12.778158978880715,-2.0,-2.0,-2.0,-2.0,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
e0_current_a7l_manual_generator_s2_04860,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(hl_range)),Rank(quote_volume_mean_12))",0.1587071064857001,-0.16269574917212648,-0.3325072852048625,2.0,-2.0,-0.2038309715705694,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00076,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_12),Rank(quote_asset_volume))",5.7119191698283664,1.3632934091493953,-0.0607152508452576,1.4918038523304895,-0.4414340539480804,-0.1346288252031723,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00080,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_12),Rank(avg_trade_size_quote))",6.460273597974781,2.3864819862809354,0.0736633696298733,1.6831602242604409,-0.3748784785840227,0.0252953957115871,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00120,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_6))",5.693036209802582,2.6120567983113085,1.2306875499462937,-0.0284569214447899,0.9078221082787068,1.2469440282511437,A7M_NEAR_MISS_RESIDUAL_FAIL,residual_funding_validation_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00272,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_asset_volume))",9.848478399702213,4.1901257425562335,0.3307184468519595,2.0,0.0744391134803885,0.4369828482646358,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00276,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(avg_trade_size_quote))",9.848327804108942,5.95020741860762,0.8752594604897861,2.0,0.5594028160906569,0.9837736798765564,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s2_00316,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_6))",3.9700841272218734,0.2004234018143215,0.6142568640857127,-0.2283619356873285,0.4282686307620496,0.49708064429552,A7M_NEAR_MISS_RESIDUAL_FAIL,residual_funding_validation_nonpositive;may_stress_severe_fail;may_residual_funding_negative
