candidate_id,engine,source_field_families,operator_signature,horizon,expression,a7m_rank_score,a7n_regime_invariant_score,a7n_min_non_may_raw,a7n_min_non_may_residual_funding,a7n_min_non_may_cost20,a7n_min_non_may_lag1,candidate_decision,reject_reasons,return_corr_cluster,refactored_label,may_vetoed,pre_may_near_miss,post_may_eligible_near_miss
e1_formulagenv2_crypto_adapter_s4_00842,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote))",9.824567977855969,6.0649065108195135,0.94507635476073,2.0,0.5271573443837132,0.952863894358962,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e1_formulagenv2_crypto_adapter_s4_02442,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(hl_range),Rank(quote_volume_mean_24))",8.337877421093706,3.233653469653142,0.4553989749729203,2.0,-0.9616338608604744,0.5995370275446968,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e1_formulagenv2_crypto_adapter_s4_04582,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24)),Rank(hl_range))",8.311576542976617,1.458786233336644,-0.3524931295920033,1.9809861885143352,-0.8349692917780334,-0.1311785908462723,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative,,rejected,False,False,False
e1_formulagenv2_crypto_adapter_s4_00610,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote))",8.217463323756247,2.8944862008292773,0.4499861045192534,1.1152984517993283,0.1382880470326863,0.5465961277793668,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_00909,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_12))",15.560784827346138,9.801321562971925,2.0,2.0,1.8699325687691783,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_02645,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.416631269682878,1.930199508983884,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_00873,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(number_of_trades))",15.124212386422869,9.608242943395346,2.0,2.0,1.692849275588523,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_02117,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(quote_volume_mean_24)),Rank(realized_vol_24))",14.45038531329388,8.916423056538934,1.7169164271378086,2.0,1.5268751604292377,1.7266027847225738,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_00837,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,8.78828968516119,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_03813,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(number_of_trades)),Rank(realized_vol_24))",13.79905177998726,7.440981246574163,1.3648762548311115,2.0,1.036078936540974,1.405509638299354,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_02653,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_12))",13.543962349817988,7.90428147320427,1.5227803587294626,2.0,0.9827731844815564,1.685043911518809,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_01105,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_04045,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24)),Rank(hl_range))",11.70742615208339,6.305545044786934,1.2248336137154945,2.0,0.2019051074307148,1.3565802892607064,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_03777,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(quote_asset_volume)),Rank(quote_asset_volume))",11.614040456052502,6.138019528156591,1.048340147797707,2.0,0.2988383944460038,1.124313233404991,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_02093,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_00885,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24))",11.296352253897032,4.012265622299417,0.2192835749251715,2.0,0.0630691998285541,0.3839299225334811,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_04125,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(number_of_trades),Rank(hl_range)),Rank(realized_vol_24))",11.18496629692485,6.490697919330881,1.2917686633743308,2.0,0.2204114307733748,1.427214821629346,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_03465,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(hl_range),Rank(realized_vol_24)),Rank(quote_asset_volume))",10.775557123708923,6.165162924170742,1.2159628100826847,2.0,0.0867255840865387,1.3454852736982754,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_01201,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(realized_vol_24))",10.497864157563267,3.053471213129086,0.0205394340448239,1.8973331983896988,-0.2226522050843045,0.2295560346679593,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s1_02685,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_6))",10.44444173654387,4.864934307164043,0.7834043369535133,2.0,-0.0657781725525796,0.8219445547766883,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01408,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.416631269682878,1.930199508983884,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_00556,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_12))",13.543962349817988,7.90428147320427,1.5227803587294626,2.0,0.9827731844815564,1.685043911518809,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_04636,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_asset_volume)),Rank(quote_volume_mean_24))",12.817711130017845,7.3876156882320565,1.342410044948008,2.0,0.7962458574071752,1.4453495027672054,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01716,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_02780,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_12))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_04348,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6)),Rank(quote_asset_volume))",12.411956272406565,6.471602587466626,1.0677602924025262,2.0,0.5526576503955778,1.17359041549601,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01412,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_6)),Rank(quote_asset_volume))",11.850260946529763,6.5011582164573465,1.0998484940500164,2.0,0.55657845185805,1.153202886763923,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01496,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24))",11.296352253897032,4.012265622299417,0.2192835749251715,2.0,0.0630691998285541,0.3839299225334811,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_02972,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_6),Rank(quote_volume_mean_24))",10.970377576945245,5.280748047581671,0.8652253817372867,2.0,0.0630404156782423,0.922596417740152,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_04436,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),Rank(realized_vol_24))",10.680412676147808,4.065470613042796,0.2504731057768694,2.0,0.0519734292852381,0.3907142201868489,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_02004,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(realized_vol_24))",10.497864157563267,3.053471213129086,0.0205394340448239,1.8973331983896988,-0.2226522050843045,0.2295560346679593,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01908,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",10.165904949937634,4.644566779738426,0.7281008234883766,2.0,-0.2708217014329291,0.8998213937638981,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_02020,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",10.165904949937634,4.644566779738426,0.7281008234883766,2.0,-0.2708217014329291,0.8998213937638981,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_04384,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_24),Rank(avg_trade_size_quote)),Rank(realized_vol_24))",9.82735042350026,4.480850985153931,0.6213469480169296,2.0,-0.0205613219197009,0.6690680225709114,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_01572,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_6))",9.824567977855969,6.0649065108195135,0.94507635476073,2.0,0.5271573443837132,0.952863894358962,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s2_04512,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_6)),Rank(hl_range))",9.455082570417446,5.74534863523296,0.9066394777356412,2.0,0.2240858229438731,1.0089791071559908,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00927,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_24))",15.709206327695185,9.956040856525252,2.0,2.0,2.0,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_02519,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(number_of_trades))",15.124212386422869,9.608242943395346,2.0,2.0,1.692849275588523,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_03803,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(quote_volume_mean_24),Rank(realized_vol_12)),Rank(quote_volume_mean_24))",14.475207602177488,8.927483674093239,1.7357104230764888,2.0,1.4656772865946122,1.7580444482610404,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00735,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(number_of_trades))",13.54657142386762,7.865034323890022,1.5680307586325235,2.0,0.8295634615463965,1.7531389029148865,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00811,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_12))",13.114008041290456,7.381490517127008,1.3568761180089055,2.0,0.863886902209316,1.5082547428626123,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_03751,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(realized_vol_12),Rank(quote_volume_mean_12)),Rank(quote_volume_mean_24))",12.48381107588414,6.488140334493664,1.0267106379294992,2.0,0.6482700623827095,1.1404405673013804,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_001,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_04487,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(hl_range),Rank(quote_volume_mean_6)),Rank(realized_vol_24))",12.277643276666614,7.578956627410351,1.583047774985193,2.0,0.6136087222282783,1.7317002267943362,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_02603,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_12))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_01263,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_6),ZScore(realized_vol_24))",11.31096834118077,4.460346023027226,0.3582171627216316,2.0,0.1787983860983824,0.5261790253222951,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00855,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_6))",10.970377576945245,5.280748047581671,0.8652253817372867,2.0,0.0630404156782423,0.922596417740152,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00699,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_6),Rank(quote_volume_mean_12))",10.94610341475436,5.409774561480081,0.9122539107680432,2.0,0.0987303346009233,0.9379901142294071,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_04199,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_6),ZScore(quote_volume_mean_12)),Rank(hl_range))",10.778386426665795,5.618793271834675,0.9064693429503502,2.0,0.0949705500695093,0.9961453091686548,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00483,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(realized_vol_24))",10.497864157563267,3.053471213129086,0.0205394340448239,1.8973331983896988,-0.2226522050843045,0.2295560346679593,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00623,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",10.165904949937634,4.644566779738426,0.7281008234883766,2.0,-0.2708217014329291,0.8998213937638981,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_02611,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_asset_volume))",9.848478399702213,4.241712656618734,0.3307184468519595,2.0,0.0744391134803885,0.4369828482646358,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s3_00683,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote))",9.824567977855969,6.0649065108195135,0.94507635476073,2.0,0.5271573443837132,0.952863894358962,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_003,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00146,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_24))",15.709206327695185,9.956040856525252,2.0,2.0,2.0,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00110,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,8.78828968516119,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00150,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),Rank(quote_volume_mean_6))",13.92281242197688,8.381947516702029,1.5694175553609782,2.0,1.3327852519932522,1.6013064306767977,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_002,may_vetoed_near_miss,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00270,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_6))",13.543962349817988,7.90428147320427,1.5227803587294626,2.0,0.9827731844815564,1.685043911518809,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00258,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_24))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_02510,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_24),Rank(realized_vol_12))",12.65821688095463,6.89813100281438,1.2031026357986825,2.0,0.7342271243761895,1.3680907553166302,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00222,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_12),Rank(quote_asset_volume))",11.634543602673734,6.06082199581916,1.056503174878794,2.0,0.243311062512855,1.236206931339416,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_01618,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_12))",11.634543602673734,6.06082199581916,1.056503174878794,2.0,0.243311062512855,1.236206931339416,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
e2_typed_ast_sampler_crypto_adapter_s4_00086,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_12))",11.39540312319309,4.311965521469064,0.3148744577584658,2.0,0.1520672338824951,0.4568704653839249,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,rc_000,may_vetoed_cluster,True,True,False
