candidate_id,arm,split,funding_beta,funding_corr,core4_beta,core4_corr
i0_basis_premium_027,I0_basis_premium,recent_oos_2025H2_2026Apr,0.42221856845770783,0.3035619883790174,0.43423100009906107,0.2670965976631857
i0_basis_premium_027,I0_basis_premium,fresh_forward_2026May,-0.5221641354704678,-0.33975206095514415,-0.6780993686710843,-0.43321831516046033
i0_basis_premium_028,I0_basis_premium,validation_2025H1,0.23468010782148965,0.2161060548040405,0.250621571356712,0.19895036924650122
i0_basis_premium_028,I0_basis_premium,recent_oos_2025H2_2026Apr,0.2590394579015702,0.25872601605106993,0.26475422578974245,0.22623226854239378
i0_basis_premium_028,I0_basis_premium,fresh_forward_2026May,-0.34324141274717246,-0.33235091603553907,-0.396704419348602,-0.3771574113587711
i0_basis_premium_029,I0_basis_premium,validation_2025H1,0.3716858666977275,0.26753653690252693,0.4032691339429862,0.2502290235502752
i0_basis_premium_029,I0_basis_premium,recent_oos_2025H2_2026Apr,0.4222185684577078,0.30356198837901743,0.43423100009906107,0.2670965976631858
i0_basis_premium_029,I0_basis_premium,fresh_forward_2026May,-0.5221641354704678,-0.33975206095514415,-0.6780993686710843,-0.43321831516046033
i0_basis_premium_030,I0_basis_premium,validation_2025H1,0.2316151502273265,0.25975400622946726,0.2917925305022929,0.2821013120690634
i0_basis_premium_030,I0_basis_premium,recent_oos_2025H2_2026Apr,0.17600795617339976,0.2281912879062879,0.2438050823163365,0.2704250915171282
i0_basis_premium_030,I0_basis_premium,fresh_forward_2026May,-0.04423326867165501,-0.06694042137210753,-0.09799147729215978,-0.14560829679688436
i0_basis_premium_031,I0_basis_premium,validation_2025H1,-0.02674390818706593,-0.023899551285311033,-0.13456629907834122,-0.10366611610878818
i0_basis_premium_031,I0_basis_premium,recent_oos_2025H2_2026Apr,0.07551422008802408,0.0723863546398702,-0.025066782862674376,-0.020557203496990993
i0_basis_premium_031,I0_basis_premium,fresh_forward_2026May,-0.05335125886689723,-0.0496819430381601,-0.02065468275180963,-0.018885602227976042
i0_basis_premium_032,I0_basis_premium,validation_2025H1,-0.15526881995655162,-0.1989343540258689,-0.2144840537504084,-0.23689516114604184
