candidate_id,arm,raw_may_10bp_ann_stress_only,residual_funding_may_ann_stress_only,residual_core4_may_ann_stress_only,may_used_for_rank,may_used_for_selection
i2_microstructure_lite_154,I2_microstructure_lite,-3.0796622352820187,-0.5225935658537202,-1.0718268610953334,False,False
i2_microstructure_lite_155,I2_microstructure_lite,-6.953794783401357,-2.4056257127521072,-3.0590496790756165,False,False
i2_microstructure_lite_156,I2_microstructure_lite,-3.061499936914615,-0.0028992426697425602,0.0853785716454585,False,False
i2_microstructure_lite_157,I2_microstructure_lite,-4.630292564419002,-1.1516717254704043,-1.3421335905957883,False,False
i2_microstructure_lite_158,I2_microstructure_lite,-2.392726216890991,0.47351347942478517,-0.14616110353568132,False,False
i2_microstructure_lite_159,I2_microstructure_lite,-6.773100886264178,-2.6858363193858144,-3.311476983344041,False,False
i2_microstructure_lite_160,I2_microstructure_lite,-1.8067082404920072,-0.3123243981427092,-0.2643058699626703,False,False
i2_microstructure_lite_161,I2_microstructure_lite,1.647264785660278,1.6098357260586857,1.7278164407094698,False,False
i2_microstructure_lite_162,I2_microstructure_lite,-4.357148296948956,-1.449309545474503,-1.8818993396219634,False,False
i2_microstructure_lite_163,I2_microstructure_lite,-0.5478124360141087,-0.4222863442787854,-0.3232588538270793,False,False
i2_microstructure_lite_164,I2_microstructure_lite,-4.019187328527381,-1.619853428909045,-1.6944539421355735,False,False
i2_microstructure_lite_165,I2_microstructure_lite,-0.99082685607479,1.166687246072681,1.0875164788634915,False,False
i2_microstructure_lite_166,I2_microstructure_lite,-4.70016598695226,-0.9337713108695381,-0.9576877659849492,False,False
i2_microstructure_lite_167,I2_microstructure_lite,-6.820872465872915,-3.810177690118481,-4.038964600435601,False,False
i2_microstructure_lite_168,I2_microstructure_lite,-1.7506489113333392,-1.8574454082491414,-1.891866513612959,False,False
i2_microstructure_lite_169,I2_microstructure_lite,-1.6638889746266796,-1.3523609276124189,-1.8775017989625828,False,False
i2_microstructure_lite_170,I2_microstructure_lite,-4.367154631547961,-0.6943085250665209,-1.115643017728502,False,False
i2_microstructure_lite_171,I2_microstructure_lite,-1.215726604490939,1.3572052523036142,1.4941048890062494,False,False
i2_microstructure_lite_172,I2_microstructure_lite,-4.023455651951303,0.2184616735750787,-0.3595590909911517,False,False
i2_microstructure_lite_173,I2_microstructure_lite,-5.075248984272529,-0.8891734489573102,-1.1344551950075796,False,False
i2_microstructure_lite_174,I2_microstructure_lite,-2.9572550496467445,0.03696749851396506,0.1461795697793396,False,False
i2_microstructure_lite_175,I2_microstructure_lite,-5.195520516708376,-0.6482757794989011,-1.0176969762548822,False,False
i2_microstructure_lite_176,I2_microstructure_lite,-4.454644542851645,-0.7635975088297119,-0.8143172951861612,False,False
i2_microstructure_lite_177,I2_microstructure_lite,-6.207454407964617,-1.6758948425672637,-2.288043487664892,False,False
i2_microstructure_lite_178,I2_microstructure_lite,-3.332046898843908,-0.3383369242431458,-0.2588777696119489,False,False
i2_microstructure_lite_179,I2_microstructure_lite,-5.548955717325602,-1.6489122157740346,-2.275867068299263,False,False
i2_microstructure_lite_180,I2_microstructure_lite,-3.4098350063165985,-0.054245965866942185,-0.47732361130608286,False,False
i2_microstructure_lite_181,I2_microstructure_lite,-2.368383467548998,0.37514668259312306,0.426818629169685,False,False
i2_microstructure_lite_182,I2_microstructure_lite,-3.32487752584438,0.23106857995294666,-0.40089763487534535,False,False
i2_microstructure_lite_183,I2_microstructure_lite,-6.953794783401357,-2.4056257127521072,-3.0590496790756165,False,False
i2_microstructure_lite_184,I2_microstructure_lite,-3.061499936914615,-0.0028992426697425602,0.0853785716454585,False,False
i2_microstructure_lite_185,I2_microstructure_lite,-6.487588155952908,-2.6792531804213344,-3.3792188484626045,False,False
i2_microstructure_lite_186,I2_microstructure_lite,-2.528293123034396,0.1848079839494031,0.18472612345282166,False,False
i2_microstructure_lite_187,I2_microstructure_lite,0.7271384033242452,1.5595816506068128,1.7753479776659526,False,False
i2_microstructure_lite_188,I2_microstructure_lite,-3.639803977939195,0.0841138081354327,0.04701230570418937,False,False
