blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group
a7ls15_85f064f4aa3649ee,mark_index_basis_bps,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_index_basis_bps,,basis_premium_like,,level,,skel_ca36cd3eaf5a3a94,prod_371f830af694ca1a,A7LS-14,,chk_152340eddcac6bc2
a7ls15_0f52d57c856551ab,"Mean(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Delta(mark_index_basis_bps,1)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_smooth_mul,a7ls9_0c00218805a15710,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,delta_1h,skel_e7511eb3cb595ad6,prod_333cd8ee2fcbe14f,A7LS-13,a7ls9_0c00218805a15710,chk_aeadfee51a41d52a
a7ls15_9f5c466e54b1add1,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24))))),CSRank(ZScore(Mean(trade_quote_volume,1)))),Sign(ZScore(Mean(trade_quote_volume,1))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|liquidity_like,seed_signed_spread,a7ls9_0c00218805a15710,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,zmean_1h,skel_c1588cbb477cdede,prod_00659e13a145b21b,A7LS-13,a7ls9_0c00218805a15710,chk_9c87257da0057fac
a7ls15_30f900afb3627768,"Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Decay(listing_age_days,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|listing_age_like,seed_sub,a7ls9_0c00218805a15710,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,decay_72h,skel_591fa1d46246bc58,prod_ee2072af496c3691,A7LS-13,a7ls9_0c00218805a15710,chk_6a591917eae0eed6
a7ls15_e07540d3dda953c7,"Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(global_long_short_account_ratio_last,6))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|positioning_like,seed_mul,a7ls9_0c00218805a15710,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,abs_zmean_6h,skel_2a37813b63855131,prod_7055983aa4da6478,A7LS-13,a7ls9_0c00218805a15710,chk_0a31ea6695805687
a7ls15_49c1c75197a696e0,"Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Sign(ZScore(Mean(funding_abs_state,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|regime_state,seed_gated_sign,a7ls9_0c00218805a15710,funding_abs_state,a7ls13_seed,regime_state,seed_expression,zmean_8h,skel_2a37813b63855131,prod_b8df7342d764f08a,A7LS-13,a7ls9_0c00218805a15710,chk_502e51da99d89211
a7ls15_d7c18f96e82f667e,"Mul(Delta(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),4),ZScore(Mean(realized_vol_24h,6)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|volatility_like,seed_relative_shock,a7ls9_0c00218805a15710,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,mean_6h,skel_18ee5d7a8ef40e21,prod_cf1c7ff564053e9d,A7LS-13,a7ls9_0c00218805a15710,chk_4d7f4cb3550b8381
a7ls15_bb2dcfc2d8d93d43,"Mul(mark_index_basis_bps,trade_quote_volume)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,mul,mark_index_basis_bps,trade_quote_volume,basis_premium_like,liquidity_like,level,level,skel_337820bc5afcf6cc,prod_2de326a3c43df8da,A7LS-14,,chk_5d6006f59b0475d5
a7ls15_be9af6ea145bf937,"Mul(mark_index_basis_bps,listing_age_days)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,mul,mark_index_basis_bps,listing_age_days,basis_premium_like,listing_age_like,level,level,skel_337820bc5afcf6cc,prod_3b5ca24744ae21e3,A7LS-14,,chk_52b58b5fd77c6994
a7ls15_9da3e03eea03c7f4,"Mul(mark_index_basis_bps,global_long_short_account_ratio_last)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,mul,mark_index_basis_bps,global_long_short_account_ratio_last,basis_premium_like,positioning_like,level,level,skel_337820bc5afcf6cc,prod_bb44f40c528a42be,A7LS-14,,chk_b0d77289bae5a6b4
a7ls15_4380c7baced6ffe3,"Mul(mark_index_basis_bps,trade_close)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,mul,mark_index_basis_bps,trade_close,basis_premium_like,price_like,level,level,skel_337820bc5afcf6cc,prod_0defca006920ee45,A7LS-14,,chk_fcb44eb7382a7121
a7ls15_036be76de15c9654,"Mul(mark_index_basis_bps,realized_vol_24h)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,mul,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,level,level,skel_337820bc5afcf6cc,prod_12192ffb8ce1c01e,A7LS-14,,chk_eaaa0aa889d83133
a7ls15_3fb0d12516aff15c,"Mul(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),mark_index_basis_bps)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|basis_premium_like,seed_mul,a7ls9_13b0747d7cd8a637,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,level,skel_3f60938f4cdb8f74,prod_80d0266c84fec707,A7LS-13,a7ls9_13b0747d7cd8a637,chk_be21b14e923f3764
a7ls15_6fb6944dddb06553,"Mul(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),Sign(Clip(ZScore(trade_quote_volume),-3,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|liquidity_like,seed_gated_sign,a7ls9_13b0747d7cd8a637,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,clip_z,skel_3f50b6daab32c3c9,prod_5a1ef92779654fb9,A7LS-13,a7ls9_13b0747d7cd8a637,chk_1faa4d27567c1336
a7ls15_e45919e806724fc7,"Mul(Delta(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),4),ZScore(Mean(listing_age_days,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|listing_age_like,seed_relative_shock,a7ls9_13b0747d7cd8a637,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,mean_72h,skel_228fcafb2b3d8e0a,prod_dac9ce7ecf9badd3,A7LS-13,a7ls9_13b0747d7cd8a637,chk_9d1346f123ddf1b1
a7ls15_a6568e8bb372979e,"Mean(Mul(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),Delta(global_long_short_account_ratio_last,6)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|positioning_like,seed_smooth_mul,a7ls9_13b0747d7cd8a637,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,delta_6h,skel_f3aa3d2285d4761e,prod_49a4726424fe4e74,A7LS-13,a7ls9_13b0747d7cd8a637,chk_a02113d2da2f921d
a7ls15_c63d47b9010aa7cb,"Mul(Sub(CSRank(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))),CSRank(TSRank(funding_abs_state,4))),Sign(TSRank(funding_abs_state,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|regime_state,seed_signed_spread,a7ls9_13b0747d7cd8a637,funding_abs_state,a7ls13_seed,regime_state,seed_expression,tsrank_4h,skel_e5e0fe9d8d8d51e1,prod_80b87dc647c87215,A7LS-13,a7ls9_13b0747d7cd8a637,chk_a500ce27c6018836
a7ls15_7958710c8384c7c7,"Sub(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),Decay(realized_vol_24h,4))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|volatility_like,seed_sub,a7ls9_13b0747d7cd8a637,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,decay_4h,skel_7bd3aadf1f676686,prod_fbeee981a19cb6aa,A7LS-13,a7ls9_13b0747d7cd8a637,chk_1d502d79e96af121
a7ls15_201549108ff1f5d7,"Mul(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Sign(Clip(ZScore(mark_index_basis_bps),-3,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|basis_premium_like,seed_gated_sign,a7ls9_d7a773685af27a8b,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,clip_z,skel_4c67730a88229806,prod_454fedf7810dbcd8,A7LS-13,a7ls9_d7a773685af27a8b,chk_6ab6bb381d865f97
a7ls15_01c93da75be2d875,"Mul(Delta(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),4),ZScore(Mean(trade_quote_volume,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|liquidity_like,seed_relative_shock,a7ls9_d7a773685af27a8b,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,mean_1h,skel_a0eb9ab22d6f3b26,prod_d77506e52f671400,A7LS-13,a7ls9_d7a773685af27a8b,chk_4fbbb0b273d4c254
a7ls15_512b37b63b2185bf,"Mul(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Abs(ZScore(Mean(listing_age_days,72))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|listing_age_like,seed_mul,a7ls9_d7a773685af27a8b,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,abs_zmean_72h,skel_d6e7a606066a190d,prod_4db9a084c989bcc3,A7LS-13,a7ls9_d7a773685af27a8b,chk_15b79a9cffa58302
a7ls15_1c1013ed18b117f3,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))),CSRank(ZScore(Mean(global_long_short_account_ratio_last,6)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,6))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|positioning_like,seed_signed_spread,a7ls9_d7a773685af27a8b,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,zmean_6h,skel_4e306b47ce685682,prod_ce69e9f159b23242,A7LS-13,a7ls9_d7a773685af27a8b,chk_97686caeda0b427e
a7ls15_77220f49fb7080c3,"Sub(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Mean(funding_abs_state,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|regime_state,seed_sub,a7ls9_d7a773685af27a8b,funding_abs_state,a7ls13_seed,regime_state,seed_expression,mean_8h,skel_c423918d578f476b,prod_937a50a1207f119b,A7LS-13,a7ls9_d7a773685af27a8b,chk_a47b76bea5d3be4b
a7ls15_689d21635788ddc8,"Mean(Mul(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Delta(realized_vol_24h,6)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|volatility_like,seed_smooth_mul,a7ls9_d7a773685af27a8b,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,delta_6h,skel_f3e5a235121559d4,prod_cce3e08ca3b9a753,A7LS-13,a7ls9_d7a773685af27a8b,chk_3a72dfa22608e7db
a7ls15_f455bbb9ab360c72,trade_quote_volume,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,liquidity_like,single,trade_quote_volume,,liquidity_like,,level,,skel_ca36cd3eaf5a3a94,prod_32b27415f0b99c4f,A7LS-14,,chk_699b04ca79dc5f3f
a7ls15_ca80f02ff8f5f969,listing_age_days,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,listing_age_like,single,listing_age_days,,listing_age_like,,level,,skel_ca36cd3eaf5a3a94,prod_89197d540c5becd0,A7LS-14,,chk_d7201191cf88ce44
a7ls15_60fa4f8113958949,"Mean(Mul(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),Delta(mark_index_basis_bps,2)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|basis_premium_like,seed_smooth_mul,a7ls9_a86ac02d201ae3f4,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,delta_2h,skel_2a158a063467ef22,prod_65a656dc666d651b,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_0d3d862ac4d05f42
a7ls15_0c1a08ad82f57703,"Mul(Sub(CSRank(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24))))),CSRank(ZScore(Mean(trade_quote_volume,2)))),Sign(ZScore(Mean(trade_quote_volume,2))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|liquidity_like,seed_signed_spread,a7ls9_a86ac02d201ae3f4,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,zmean_2h,skel_90f6e232bb8def37,prod_6659d6aa6e95b2ff,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_b5a96323de517dc1
a7ls15_ec550a5a05ec8334,"Sub(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),Decay(listing_age_days,168))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|listing_age_like,seed_sub,a7ls9_a86ac02d201ae3f4,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,decay_168h,skel_ea94b00f8bda98be,prod_98981860ef696e57,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_735c4e1fac7e5bfa
a7ls15_3b999c011a69bf2e,"Mul(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),Abs(ZScore(Mean(global_long_short_account_ratio_last,8))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|positioning_like,seed_mul,a7ls9_a86ac02d201ae3f4,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,abs_zmean_8h,skel_7ced7a1852c7e2ed,prod_59d89e9b0c7f0275,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_fc76b590bc6de016
a7ls15_eb7594b7caf4005e,"Mul(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),Sign(ZScore(Mean(funding_abs_state,24))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|regime_state,seed_gated_sign,a7ls9_a86ac02d201ae3f4,funding_abs_state,a7ls13_seed,regime_state,seed_expression,zmean_24h,skel_7ced7a1852c7e2ed,prod_c812b2151629b8df,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_c6e5eb0237d88512
a7ls15_106d272030c42d2b,"Mul(Delta(Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24)))),4),ZScore(Mean(realized_vol_24h,8)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,listing_age_like|regime_state|volatility_like,seed_relative_shock,a7ls9_a86ac02d201ae3f4,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,mean_8h,skel_d521c5a17f425062,prod_7788b7dfbdc5cc04,A7LS-13,a7ls9_a86ac02d201ae3f4,chk_2992cc6e5edc29ff
a7ls15_f8b21b55d760cdf7,"Mul(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),Abs(ZScore(Mean(mark_index_basis_bps,4))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|basis_premium_like,seed_mul,a7ls9_982bcce5eed1ffc6,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_4h,skel_d6e7a606066a190d,prod_9ed165033854183c,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_241a1f11182c41ff
a7ls15_19351e449bb84004,"Mul(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),Sign(TSRank(trade_quote_volume,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|liquidity_like,seed_gated_sign,a7ls9_982bcce5eed1ffc6,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,tsrank_4h,skel_de24d62b59cd8e14,prod_de81a14ecaa8044b,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_365081dbb04f491a
a7ls15_11d1ad142630a829,"Mul(Delta(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),4),ZScore(Decay(listing_age_days,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|listing_age_like,seed_relative_shock,a7ls9_982bcce5eed1ffc6,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,decay_4h,skel_a0eb9ab22d6f3b26,prod_2a1cd7877be1957b,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_43d72fce3f7f41a1
a7ls15_7e16279f422ebdad,"Mean(Mul(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),Delta(global_long_short_account_ratio_last,1)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|positioning_like,seed_smooth_mul,a7ls9_982bcce5eed1ffc6,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,delta_1h,skel_f3e5a235121559d4,prod_0fc28660013317fb,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_9d86a6115ece8c42
a7ls15_f5c97a7453dc1d6a,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))),CSRank(TSRank(funding_abs_state,168))),Sign(TSRank(funding_abs_state,168)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|regime_state,seed_signed_spread,a7ls9_982bcce5eed1ffc6,funding_abs_state,a7ls13_seed,regime_state,seed_expression,tsrank_168h,skel_180746ce0e6f8f89,prod_7cd8fb2a89af4ca6,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_aa0613eae4533c67
a7ls15_5cb44dfa87564857,"Sub(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8))),CSRank(realized_vol_24h))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|volatility_like,seed_sub,a7ls9_982bcce5eed1ffc6,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,csrank,skel_a7acb99036ceaf0b,prod_f319c760457e59f1,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_73e59a5d50d81e94
a7ls15_4620e3a0bbae3ced,"Mul(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),Abs(ZScore(Mean(mark_index_basis_bps,3))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|basis_premium_like,seed_mul,a7ls9_b0eee4793300a610,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_3h,skel_7ced7a1852c7e2ed,prod_3e0d7298639e2df3,A7LS-13,a7ls9_b0eee4793300a610,chk_9e05b6321aab59b9
a7ls15_b817fb312929b968,"Mul(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),Sign(TSRank(trade_quote_volume,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|liquidity_like,seed_gated_sign,a7ls9_b0eee4793300a610,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,tsrank_3h,skel_6218ec9e1e2127e5,prod_8520ca0b7931118a,A7LS-13,a7ls9_b0eee4793300a610,chk_5413f77184661875
a7ls15_cbd55c520017824b,"Mul(Delta(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),4),ZScore(CSRank(listing_age_days)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|listing_age_like,seed_relative_shock,a7ls9_b0eee4793300a610,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,csrank,skel_439b301fb90222fe,prod_9640fca5dc8b5354,A7LS-13,a7ls9_b0eee4793300a610,chk_56ee259034a2878b
a7ls15_b838fc298731f851,"Mean(Mul(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),Delta(global_long_short_account_ratio_last,16)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|positioning_like,seed_smooth_mul,a7ls9_b0eee4793300a610,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,delta_16h,skel_2a158a063467ef22,prod_df972a7a7037fd53,A7LS-13,a7ls9_b0eee4793300a610,chk_f39fecc85e4dba7b
a7ls15_cff910af177ef43a,"Mul(Sub(CSRank(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))),CSRank(TSRank(funding_abs_state,72))),Sign(TSRank(funding_abs_state,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|regime_state,seed_signed_spread,a7ls9_b0eee4793300a610,funding_abs_state,a7ls13_seed,regime_state,seed_expression,tsrank_72h,skel_dfd03aec9cb5e94c,prod_2d997f65e189fe05,A7LS-13,a7ls9_b0eee4793300a610,chk_bf28fb8ed3d75527
a7ls15_c0db7f9be45af455,"Sub(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24)))),Decay(realized_vol_24h,12))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|volatility_like,seed_sub,a7ls9_b0eee4793300a610,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,decay_12h,skel_ea94b00f8bda98be,prod_d2df8f1301e9d3ac,A7LS-13,a7ls9_b0eee4793300a610,chk_b5395b42480ee717
a7ls15_7b5f48a95fe3b84f,"Mean(Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Delta(mark_index_basis_bps,4)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|basis_premium_like,seed_smooth_mul,a7ls9_877419e7f0b8bf0e,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,delta_4h,skel_5e59fd0ac881977f,prod_9f789f3bbfab2f3f,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_3ee261bd48ddaac9
a7ls15_092d9a736d7f0811,"Mul(Sub(CSRank(ZScore(Mean(taker_buy_sell_volume_ratio_last,48))),CSRank(ZScore(Mean(trade_quote_volume,4)))),Sign(ZScore(Mean(trade_quote_volume,4))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|liquidity_like,seed_signed_spread,a7ls9_877419e7f0b8bf0e,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,zmean_4h,skel_2a37813b63855131,prod_44e7c23bb337b00c,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_2d866587a7c82335
