symbol,status,rows,main_rows,patch_rows,overlap_rows_dropped,timestamp_min,timestamp_max,duplicate_after_merge,inf_cells,premium_close_bps_na,funding_rate_na,age_days_min,age_days_max,output_path
OGUSDT,ok,9495,9088,408,1,2025-05-12 09:00:00,2026-06-11 23:00:00,0,0,0,6966,0.0,395.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=OGUSDT\part.parquet
ONDOUSDT,ok,20963,20556,408,1,2024-01-20 13:00:00,2026-06-11 23:00:00,0,0,0,15567,0.0,873.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ONDOUSDT\part.parquet
ONEUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ONEUSDT\part.parquet
ONGUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,34.458333333333336,927.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ONGUSDT\part.parquet
ONTUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17626,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ONTUSDT\part.parquet
ONUSDT,ok,5536,5129,408,1,2025-10-24 08:00:00,2026-06-11 23:00:00,0,0,0,3996,0.0,230.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ONUSDT\part.parquet
OPENUSDT,ok,6635,6228,408,1,2025-09-08 13:00:00,2026-06-11 23:00:00,0,0,0,4821,0.0,276.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=OPENUSDT\part.parquet
OPUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=OPUSDT\part.parquet
ORCAUSDT,ok,13257,12850,408,1,2024-12-06 15:00:00,2026-06-11 23:00:00,0,0,0,8871,0.0,552.3333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ORCAUSDT\part.parquet
ORDERUSDT,ok,6204,5797,408,1,2025-09-26 12:00:00,2026-06-11 23:00:00,0,0,0,5002,0.0,258.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ORDERUSDT\part.parquet
ORDIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,54.479166666666664,947.4375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ORDIUSDT\part.parquet
PARTIUSDT,ok,10643,10236,408,1,2025-03-25 13:00:00,2026-06-11 23:00:00,0,0,0,7827,0.0,443.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PARTIUSDT\part.parquet
PAXGUSDT,ok,10598,10191,408,1,2025-03-27 10:00:00,2026-06-11 23:00:00,0,0,0,7793,0.0,441.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PAXGUSDT\part.parquet
PENDLEUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,156.89583333333334,1049.8541666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PENDLEUSDT\part.parquet
PENGUUSDT,ok,12992,12585,408,1,2024-12-17 16:00:00,2026-06-11 23:00:00,0,0,0,9588,0.0,541.2916666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PENGUUSDT\part.parquet
PEOPLEUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PEOPLEUSDT\part.parquet
PHAUSDT,ok,12685,12278,408,1,2024-12-30 11:00:00,2026-06-11 23:00:00,0,0,0,9358,0.0,528.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PHAUSDT\part.parquet
PIEVERSEUSDT,ok,5029,4622,408,1,2025-11-14 11:00:00,2026-06-11 23:00:00,0,0,0,3616,0.0,209.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PIEVERSEUSDT\part.parquet
PIPPINUSDT,ok,12086,11679,408,1,2025-01-24 10:00:00,2026-06-11 23:00:00,0,0,0,7572,0.0,503.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PIPPINUSDT\part.parquet
PIXELUSDT,ok,20241,19834,408,1,2024-02-19 15:00:00,2026-06-11 23:00:00,0,0,0,14986,0.0,843.3333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PIXELUSDT\part.parquet
PLAYUSDT,ok,7575,7168,408,1,2025-07-31 09:00:00,2026-06-11 23:00:00,0,0,0,5526,0.0,315.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PLAYUSDT\part.parquet
PLUMEUSDT,ok,10739,10332,408,1,2025-03-21 13:00:00,2026-06-11 23:00:00,0,0,0,7271,0.0,447.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PLUMEUSDT\part.parquet
PNUTUSDT,ok,13860,13453,408,1,2024-11-11 12:00:00,2026-06-11 23:00:00,0,0,0,10240,0.0,577.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PNUTUSDT\part.parquet
POLUSDT,ok,15276,14869,408,1,2024-09-13 12:00:00,2026-06-11 23:00:00,0,0,0,11302,0.0,636.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=POLUSDT\part.parquet
POLYXUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15819,67.89583333333333,960.8541666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=POLYXUSDT\part.parquet
POPCATUSDT,ok,15803,15396,408,1,2024-08-22 13:00:00,2026-06-11 23:00:00,0,0,0,11697,0.0,658.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=POPCATUSDT\part.parquet
PORTALUSDT,ok,20001,19594,408,1,2024-02-29 15:00:00,2026-06-11 23:00:00,0,0,0,14845,0.0,833.3333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PORTALUSDT\part.parquet
POWERUSDT,ok,4503,4096,408,1,2025-12-06 09:00:00,2026-06-11 23:00:00,0,0,0,3037,0.0,187.58333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=POWERUSDT\part.parquet
POWRUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,65.89583333333333,958.8541666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=POWRUSDT\part.parquet
PROMPTUSDT,ok,10242,9835,408,1,2025-04-11 06:00:00,2026-06-11 23:00:00,0,0,0,7526,0.0,426.7083333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PROMPTUSDT\part.parquet
PROMUSDT,ok,12300,11893,408,1,2025-01-15 12:00:00,2026-06-11 23:00:00,0,0,0,9070,0.0,512.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PROMUSDT\part.parquet
PROVEUSDT,ok,7447,7040,408,1,2025-08-05 17:00:00,2026-06-11 23:00:00,0,0,0,5430,0.0,310.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PROVEUSDT\part.parquet
PTBUSDT,ok,6756,6349,408,1,2025-09-03 12:00:00,2026-06-11 23:00:00,0,0,0,4889,0.0,281.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PTBUSDT\part.parquet
PUMPBTCUSDT,ok,8726,8319,408,1,2025-06-13 10:00:00,2026-06-11 23:00:00,0,0,0,6389,0.0,363.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PUMPBTCUSDT\part.parquet
PUMPUSDT,ok,8297,7890,408,1,2025-07-01 00:00:00,2026-06-11 23:00:00,0,0,0,6121,0.0,345.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PUMPUSDT\part.parquet
PUNDIXUSDT,ok,9782,9375,408,1,2025-04-30 10:00:00,2026-06-11 23:00:00,0,0,0,7181,0.0,407.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PUNDIXUSDT\part.parquet
PYTHUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,39.395833333333336,932.3541666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=PYTHUSDT\part.parquet
QNTUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=QNTUSDT\part.parquet
QTUMUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,744,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=QTUMUSDT\part.parquet
QUSDT,ok,6785,6378,408,1,2025-09-02 07:00:00,2026-06-11 23:00:00,0,0,0,4933,0.0,282.6666666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=QUSDT\part.parquet
RAREUSDT,ok,15971,15564,408,1,2024-08-15 13:00:00,2026-06-11 23:00:00,0,0,0,11823,0.0,665.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RAREUSDT\part.parquet
RAVEUSDT,ok,4305,3898,408,1,2025-12-14 15:00:00,2026-06-11 23:00:00,0,0,0,2863,0.0,179.33333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RAVEUSDT\part.parquet
RAYSOLUSDT,ok,13164,12757,408,1,2024-12-10 12:00:00,2026-06-11 23:00:00,0,0,0,9722,0.0,548.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RAYSOLUSDT\part.parquet
RECALLUSDT,ok,5748,5341,408,1,2025-10-15 12:00:00,2026-06-11 23:00:00,0,0,0,4155,0.0,239.45833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RECALLUSDT\part.parquet
REDUSDT,ok,11096,10689,408,1,2025-03-06 16:00:00,2026-06-11 23:00:00,0,0,0,7767,0.0,462.2916666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=REDUSDT\part.parquet
RENDERUSDT,ok,16454,16047,408,1,2024-07-26 10:00:00,2026-06-11 23:00:00,0,0,0,12185,0.0,685.5416666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RENDERUSDT\part.parquet
RESOLVUSDT,ok,8795,8388,408,1,2025-06-10 13:00:00,2026-06-11 23:00:00,0,0,0,5664,0.0,366.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RESOLVUSDT\part.parquet
REZUSDT,ok,18538,18131,408,1,2024-04-30 14:00:00,2026-06-11 23:00:00,0,0,0,13748,0.0,772.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=REZUSDT\part.parquet
RIFUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,71.47916666666667,964.4375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RIFUSDT\part.parquet
RIVERUSDT,ok,5698,5291,408,1,2025-10-17 14:00:00,2026-06-11 23:00:00,0,0,0,3086,0.0,237.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RIVERUSDT\part.parquet
RLCUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RLCUSDT\part.parquet
RONINUSDT,ok,20564,20157,408,1,2024-02-06 04:00:00,2026-06-11 23:00:00,0,0,0,15268,0.0,856.7916666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RONINUSDT\part.parquet
ROSEUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ROSEUSDT\part.parquet
RPLUSDT,ok,15372,14965,408,1,2024-09-09 12:00:00,2026-06-11 23:00:00,0,0,0,11271,0.0,640.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RPLUSDT\part.parquet
RSRUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RSRUSDT\part.parquet
RUNEUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RUNEUSDT\part.parquet
RVNUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,16709,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=RVNUSDT\part.parquet
SAFEUSDT,ok,14268,13861,408,1,2024-10-25 12:00:00,2026-06-11 23:00:00,0,0,0,10546,0.0,594.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SAFEUSDT\part.parquet
SAGAUSDT,ok,19046,18639,408,1,2024-04-09 10:00:00,2026-06-11 23:00:00,0,0,0,14129,0.0,793.5416666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SAGAUSDT\part.parquet
SAHARAUSDT,ok,8412,8005,408,1,2025-06-26 12:00:00,2026-06-11 23:00:00,0,0,0,5318,0.0,350.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SAHARAUSDT\part.parquet
SANDUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SANDUSDT\part.parquet
SANTOSUSDT,ok,14194,13787,408,1,2024-10-28 14:00:00,2026-06-11 23:00:00,0,0,0,10490,0.0,591.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SANTOSUSDT\part.parquet
SAPIENUSDT,ok,7087,6680,408,1,2025-08-20 17:00:00,2026-06-11 23:00:00,0,0,0,5160,0.0,295.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SAPIENUSDT\part.parquet
SCRTUSDT,ok,13621,13214,408,1,2024-11-21 11:00:00,2026-06-11 23:00:00,0,0,0,10060,0.0,567.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SCRTUSDT\part.parquet
SCRUSDT,ok,14342,13935,408,1,2024-10-22 10:00:00,2026-06-11 23:00:00,0,0,0,10601,0.0,597.5416666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SCRUSDT\part.parquet
SEIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,136.89583333333334,1029.8541666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SEIUSDT\part.parquet
SENTUSDT,ok,5028,4621,408,1,2025-11-14 12:00:00,2026-06-11 23:00:00,0,0,0,3137,0.0,209.45833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SENTUSDT\part.parquet
SFPUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,672,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SFPUSDT\part.parquet
SHELLUSDT,ok,11503,11096,408,1,2025-02-17 17:00:00,2026-06-11 23:00:00,0,0,0,8472,0.0,479.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SHELLUSDT\part.parquet
SIGNUSDT,ok,9829,9422,408,1,2025-04-28 11:00:00,2026-06-11 23:00:00,0,0,0,5630,0.0,409.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SIGNUSDT\part.parquet
SIRENUSDT,ok,10719,10312,408,1,2025-03-22 09:00:00,2026-06-11 23:00:00,0,0,0,7415,0.0,446.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SIRENUSDT\part.parquet
SKLUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17813,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SKLUSDT\part.parquet
SKRUSDT,ok,3374,2967,408,1,2026-01-22 10:00:00,2026-06-11 23:00:00,0,0,48,2272,0.0,140.54166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SKRUSDT\part.parquet
SKYAIUSDT,ok,9471,9064,408,1,2025-05-13 09:00:00,2026-06-11 23:00:00,0,0,0,6948,0.0,394.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SKYAIUSDT\part.parquet
SKYUSDT,ok,6617,6210,408,1,2025-09-09 07:00:00,2026-06-11 23:00:00,0,0,0,4807,0.0,275.6666666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SKYUSDT\part.parquet
SLPUSDT,ok,8293,7886,408,1,2025-07-01 00:00:00,2026-06-11 23:00:00,0,0,300,6196,0.0,345.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SLPUSDT\part.parquet
SNXUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SNXUSDT\part.parquet
SOLUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SOLUSDT\part.parquet
SOLVUSDT,ok,12252,11845,408,1,2025-01-17 12:00:00,2026-06-11 23:00:00,0,0,0,9034,0.0,510.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SOLVUSDT\part.parquet
SOMIUSDT,ok,6975,6568,408,1,2025-08-25 09:00:00,2026-06-11 23:00:00,0,0,0,5076,0.0,290.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SOMIUSDT\part.parquet
SONICUSDT,ok,12473,12066,408,1,2025-01-08 07:00:00,2026-06-11 23:00:00,0,0,0,9199,0.0,519.6666666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SONICUSDT\part.parquet
SOONUSDT,ok,9232,8825,408,1,2025-05-23 08:00:00,2026-06-11 23:00:00,0,0,0,5680,0.0,384.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SOONUSDT\part.parquet
SOPHUSDT,ok,9107,8700,408,1,2025-05-28 13:00:00,2026-06-11 23:00:00,0,0,0,5511,0.0,379.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SOPHUSDT\part.parquet
SPACEUSDT,ok,3349,2942,408,1,2026-01-23 11:00:00,2026-06-11 23:00:00,0,0,48,2356,0.0,139.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SPACEUSDT\part.parquet
SPELLUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SPELLUSDT\part.parquet
SPKUSDT,ok,8631,8224,408,1,2025-06-17 09:00:00,2026-06-11 23:00:00,0,0,0,6318,0.0,359.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SPKUSDT\part.parquet
SPORTFUNUSDT,ok,3515,3108,408,1,2026-01-16 13:00:00,2026-06-11 23:00:00,0,0,0,2481,0.0,146.41666666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SPORTFUNUSDT\part.parquet
SPXUSDT,ok,13164,12757,408,1,2024-12-10 12:00:00,2026-06-11 23:00:00,0,0,0,9718,0.0,548.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SPXUSDT\part.parquet
SQDUSDT,ok,8772,8365,408,1,2025-06-11 12:00:00,2026-06-11 23:00:00,0,0,0,6013,0.0,365.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SQDUSDT\part.parquet
SSVUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SSVUSDT\part.parquet
STABLEUSDT,ok,5220,4813,408,1,2025-11-06 12:00:00,2026-06-11 23:00:00,0,0,0,3743,0.0,217.45833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STABLEUSDT\part.parquet
STBLUSDT,ok,6427,6020,408,1,2025-09-17 05:00:00,2026-06-11 23:00:00,0,0,0,4665,0.0,267.75,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STBLUSDT\part.parquet
STEEMUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15752,53.395833333333336,946.3541666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STEEMUSDT\part.parquet
STGUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STGUSDT\part.parquet
STORJUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17967,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STORJUSDT\part.parquet
STOUSDT,ok,10210,9803,408,1,2025-04-12 14:00:00,2026-06-11 23:00:00,0,0,0,7380,0.0,425.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STOUSDT\part.parquet
STRKUSDT,ok,20215,19808,408,1,2024-02-20 17:00:00,2026-06-11 23:00:00,0,0,0,15006,0.0,842.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STRKUSDT\part.parquet
STXUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=STXUSDT\part.parquet
SUIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SUIUSDT\part.parquet
SUNUSDT,ok,15803,15396,408,1,2024-08-22 13:00:00,2026-06-11 23:00:00,0,0,0,11697,0.0,658.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SUNUSDT\part.parquet
SUPERUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,14592,35.458333333333336,928.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SUPERUSDT\part.parquet
SUSDT,ok,12278,11871,408,1,2025-01-16 10:00:00,2026-06-11 23:00:00,0,0,0,9053,0.0,511.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SUSDT\part.parquet
SUSHIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SUSHIUSDT\part.parquet
