blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,a7ls12_rank,promotion_lane,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,semantic_pair_queue,a7ls12_deep_shard,blocker_family
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L0_raw_forward_return,8,-1.0,2,False,36.97681306420422,0.000561299178267,True,-0.0627786674211644,0.8321188579899057,False,0.0011248072227602,0.0005248072227602,-0.0004751927772397,95.73333333333332,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8608,-0.0001126070673575,-0.8928672971045448,-0.1291438439136802,-1.2678572764846834,0.4897769516728624,4336,4.726010504841024e-05,0.2814383419645381,0.0627786674211644,-0.8321188579899057,0.4946955719557195,4408,-0.0002488626943066,-1.3188530752510743,-0.3950698111281091,-1.2494943107232086,0.4993194192377495,2872,-0.0015248072227602,-4.790997364390639,-1.8562486673801608,-2.052779466961009,0.4644846796657381,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L1_cross_sectional_relative_return,8,-1.0,2,False,36.97681306420418,0.000561299178267,True,-0.0627786674211644,0.8321188579899053,False,0.0011248072227602,0.0005248072227602,-0.0004751927772397,95.73333333333332,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8608,-0.0001126070673575,-0.8928672971045452,-0.1291438439136798,-1.2678572764846834,0.4897769516728624,4336,4.726010504841029e-05,0.2814383419645385,0.0627786674211644,-0.8321188579899053,0.4946955719557195,4408,-0.0002488626943066,-1.318853075251074,-0.3950698111281089,-1.2494943107232086,0.4993194192377495,2872,-0.0015248072227602,-4.790997364390639,-1.8562486673801608,-2.052779466961009,0.4644846796657381,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L3_liquidity_tier_relative_return,8,-1.0,2,False,63.85946565537248,0.0005995564618666,True,-0.0569116567421086,0.7310697166684249,False,0.001153722045383,0.000553722045383,-0.0004462779546169,95.73333333333332,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8608,-0.0001131784215698,-0.9350210600244684,-0.2392764507509329,-1.313812800770795,0.4924488847583643,4336,2.6849492510199256e-05,0.1647871997090822,0.0569116567421086,-0.7310697166684249,0.492619926199262,4408,-0.0001499795650592,-0.8170808698272307,-0.0803655932904791,-1.1958424994847687,0.5027223230490018,2872,-0.001553722045383,-4.9159774517929575,-1.8356386230587665,-2.1546924473628715,0.4672701949860724,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L5_vol_adjusted_return,8,-1.0,3,True,12.80730569230104,0.1007435332951259,True,0.3922400053484107,1.018149320594744,True,0.2034817174941339,0.2028817174941339,0.2018817174941339,95.73333333333332,HOLD_A7LS12S000_CONTROL_DOMINATED,8608,-0.0365674280064576,-3.6042728661234738,-1.243822945440531,-2.2603131254357587,0.4847815985130111,4336,-0.0111124589495831,-0.8487499824304354,-0.3922400053484107,-1.018149320594744,0.4921586715867159,4408,-0.0719095757058068,-4.041739968011156,-1.4377490095819474,-2.9021810059664723,0.4834392014519056,2872,-0.2038817174941339,-8.026416421823912,-3.048092697873356,-3.58598467659162,0.4474233983286908,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L7_ranked_future_return,8,-1.0,3,True,2.673903305032396,-0.0091763829245331,False,0.7531567050478487,1.6750147145384318,True,0.0113378117584855,0.0107378117584855,0.0097378117584855,95.73333333333332,HOLD_A7LS12S000_CONTROL_DOMINATED,8608,-0.0053942694019655,-3.5085941972667927,-1.026201917582844,-2.537476049223813,0.4838522304832713,4336,-0.004653181327031,-2.153439584051108,-0.7531567050478487,-1.6750147145384318,0.4859317343173431,4408,-0.0052505939327485,-2.4014339864790304,-0.7957303269459172,-2.176788010710989,0.4804900181488203,2872,-0.0117378117584855,-4.213158985491988,-1.7019661865211462,-2.3914652998455845,0.4623955431754875,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L0_raw_forward_return,24,-1.0,2,False,25.22150536563586,0.0008396771904137,True,-0.4949177034729574,0.9384723340197816,False,0.0014845055654108,0.0008845055654108,-0.0001154944345891,95.2,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8592,-2.9371169416438693e-05,-0.1388912278954258,0.1605056939550777,-1.908715210412621,0.4994180633147113,4320,0.0004401234421063,1.5914486982455005,0.4949177034729574,-0.9384723340197816,0.4960648148148148,4392,-0.0002564520839099,-0.864653207455723,-0.1090384286271519,-2.214523919193706,0.4947632058287796,2856,-0.0018845055654108,-3.839885756656387,-0.8451035972630816,-1.6592445944868397,0.4824929971988795,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L1_cross_sectional_relative_return,24,-1.0,2,False,25.22150536563584,0.0008396771904137,True,-0.4949177034729577,0.9384723340197816,False,0.0014845055654108,0.0008845055654108,-0.0001154944345891,95.2,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8592,-2.937116941643872e-05,-0.1388912278954259,0.1605056939550781,-1.908715210412622,0.4994180633147113,4320,0.0004401234421063,1.5914486982455005,0.4949177034729577,-0.9384723340197816,0.4960648148148148,4392,-0.0002564520839099,-0.8646532074557238,-0.1090384286271519,-2.2145239191937063,0.4947632058287796,2856,-0.0018845055654108,-3.839885756656387,-0.8451035972630817,-1.659244594486839,0.4824929971988795,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L3_liquidity_tier_relative_return,24,-1.0,2,False,254.94017958789203,0.0010286866007747,True,-0.3704319742023864,0.764212950670938,False,0.0016484056365281,0.0010484056365281,4.840563652814449e-05,95.2,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8592,-1.4716594346397743e-05,-0.0724076190093214,0.153532374228307,-1.9498802577831984,0.4959264432029795,4320,0.0004083101438179,1.5246797228905071,0.3704319742023864,-0.764212950670938,0.4988425925925926,4392,-2.476993173648601e-05,-0.0850744843333879,0.0862950849033004,-2.151894534569795,0.4997723132969034,2856,-0.0020484056365281,-4.234769570827195,-0.9112998601965738,-1.8393996752289643,0.4803921568627451,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L5_vol_adjusted_return,24,-1.0,2,False,14.71322669387499,0.1614329573842489,True,-0.4167719196005841,1.262436362098477,False,0.2760990821232679,0.2754990821232679,0.2744990821232679,95.2,HOLD_A7LS12S000_PRE_MAY_UNSTABLE,8592,-0.0542026890748756,-3.152009042662071,-0.5009791285630877,-2.533294264832785,0.4870810055865922,4320,0.0316623575096706,1.4210205038780743,0.4167719196005841,-1.262436362098477,0.4997685185185185,4392,-0.1483056100016954,-5.28560563783551,-1.1901732664589866,-2.8377579988306585,0.4740437158469945,2856,-0.2764990821232679,-6.513010568980103,-1.3395178476421807,-2.3845689543164625,0.4569327731092437,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,pre_may_unstable
a7ls9_76338597207b32cd,"Delta(mark_index_basis_bps,168)",basis_premium_like,delta,L7_ranked_future_return,24,-1.0,3,True,14.034019442289257,-0.0071237493840128,False,0.1615495174516316,1.6165037530305828,True,0.0066654534962133,0.0060654534962133,0.0050654534962133,95.2,HOLD_A7LS12S000_CONTROL_DOMINATED,8592,-0.0026326081336452,-1.7280770185377672,-0.3442125750403286,-2.474661645809806,0.4967411545623836,4320,-0.00216094380826,-1.013623874190398,-0.1615495174516316,-2.145744983705377,0.4974537037037037,4392,-0.0014435310623692,-0.6640694302222441,-0.230177516409699,-1.6165037530305828,0.4984061930783242,2856,-0.0070654534962133,-2.632928028357032,-0.4982031259082498,-1.6956007886852096,0.4807422969187675,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,1,A7LS11_PRIORITY_DEEP_AUDIT,basis_crowding_deep,A7LS9_E,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_387b4ee45e0f14aa,prod_78252d08f35c5375,basis_premium_like,a7ls12_s000,control_dominated
a7ls9_e35d41d4178faab2,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",basis_premium|positioning_flow,raw_abs_state,L0_raw_forward_return,1,1.0,3,True,2.1284677706696638,0.0002043770571235,True,1.806713045351054,1.806713045351054,True,-0.0002067054407359,-0.0008067054407359,-0.0018067054407359,95.96666666666668,HOLD_A7LS12S000_CONTROL_DOMINATED,8704,0.0001079524770563,2.4974619496009667,2.4974619496009667,2.4974619496009667,0.51171875,4343,0.0001442213089966,2.2264332872865893,2.2264332872865893,2.2264332872865893,0.5100161178908589,4415,0.0001953322432692,2.939520177963337,2.939520177963337,2.939520177963337,0.5223103057757644,2879,0.000193294559264,1.806713045351054,1.806713045351054,1.806713045351054,0.5192775269190691,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,2,A7LS11_PRIORITY_DEEP_AUDIT,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_cdf59a4c2ea0720c,basis_premium|positioning_flow,a7ls12_s000,control_dominated
