blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,a7ls12_rank,promotion_lane,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,semantic_pair_queue,a7ls12_deep_shard,blocker_family,deep_audit_score
a7ls9_f131878ada5f7bdb,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.5628833312622604,0.0039353463136527,True,1.5976706661826592,2.0996989231646643,True,0.0036439969022577,0.0030439969022577,0.0020439969022577,95.2,A7LS12S000_NUMERIC_CLUE,8701,-0.0004848456204976,-2.111225621270371,-0.3996615476848137,-0.9223652801319132,0.4602919204689116,4320,-0.0025322515764205,-8.18675624343191,-1.5976706661826592,-2.0996989231646643,0.4375,4392,-0.0022830098395247,-8.223357582176435,-1.666883188380067,-2.1293775906171533,0.4207650273224044,2856,-0.0040439969022577,-9.357020445422323,-1.889969087031336,-2.351599634053086,0.4194677871148459,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,10,A7LS11_PRIORITY_DEEP_AUDIT,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_6ef80d25d0bfaa17,prod_2a2f2e27fa48743e,basis_premium_like|age_x_volatility,a7ls12_s000,numeric_clue,60.18950470550769
a7ls9_d7a773685af27a8b,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,8,1.0,3,True,0.4912593460954589,0.0010278456107079,True,1.318571156722999,1.034987808661865,True,0.0006146884746474,1.468847464741632e-05,-0.0009853115253525,95.73333333333332,A7LS12S001_NUMERIC_CLUE,8730,0.0006513968047757,5.579517895382363,1.9795790308313783,1.4894063612393962,0.5257731958762887,4336,0.0009412539561146,5.545470635676423,1.9259576942910623,1.762723374100634,0.5493542435424354,4408,0.0008679319031165,5.031026579461784,1.7194258828264108,1.5147949607513638,0.528584392014519,2872,0.0010146884746474,3.6105457315033926,1.318571156722999,1.034987808661865,0.549791086350975,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_001\a7ls12_s001_label_response_metrics.csv,s001,39,A7LS11_DEEP_AUDIT_CANDIDATE,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_bf1926105090e0f0,basis_premium|positioning_flow,a7ls12_s001,numeric_clue,57.076850044471335
a7ls9_f131878ada5f7bdb,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.5878154949901827,0.0034627011217283,True,1.4631736517361222,1.888770004018403,True,0.0031719173434355,0.0025719173434355,0.0015719173434355,95.2,A7LS12S000_NUMERIC_CLUE,8701,-0.0006252091922965,-2.825747371245173,-0.5610640197696959,-1.069156906007969,0.462245718882887,4320,-0.0025227918162947,-8.282255182353952,-1.629805556858464,-2.1287897783117646,0.4326388888888889,4392,-0.0019879593876883,-7.184924401411369,-1.4631736517361222,-1.888770004018403,0.433287795992714,2856,-0.0035719173434355,-8.203253918639255,-1.675905383738681,-2.174333688409408,0.4208683473389356,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_000\a7ls12_s000_label_response_metrics.csv,s000,10,A7LS11_PRIORITY_DEEP_AUDIT,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_6ef80d25d0bfaa17,prod_2a2f2e27fa48743e,basis_premium_like|age_x_volatility,a7ls12_s000,numeric_clue,55.69691898623755
a7ls9_5643d6073296ae92,"Mul(Abs(ZScore(Mean(realized_vol_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.6342197611975552,0.0066051055574684,True,1.8385251058481729,1.4562265841828796,True,0.0063605600406832,0.0057605600406832,0.0047605600406832,95.2,A7LS12S003_NUMERIC_CLUE,8701,0.0012401691271197,3.513275834678549,0.7596430001674692,0.3199793801922129,0.558096770486151,4320,0.0052146338232306,12.884271121137177,2.5972797543206347,2.3928997522361013,0.5780092592592593,4392,0.0042120634056632,9.229074256822718,1.8385251058481729,1.4562265841828796,0.6031420765027322,2856,0.0067605600406832,13.16966080534108,2.727617423010331,2.1597455382305712,0.6456582633053222,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_003\a7ls12_s003_label_response_metrics.csv,s003,81,A7LS11_DEEP_AUDIT_CANDIDATE,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_36361938b93ad534,prod_712202f6c13d7920,volatility_like|volume_volatility_ratio_168h,a7ls12_s003,numeric_clue,55.224822399310476
a7ls9_5643d6073296ae92,"Mul(Abs(ZScore(Mean(realized_vol_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L0_raw_forward_return,24,1.0,3,True,0.6374805147110808,0.0066051055574684,True,1.8385251058481729,1.4562265841828792,True,0.0063605600406832,0.0057605600406832,0.0047605600406832,95.2,A7LS12S003_NUMERIC_CLUE,8701,0.0012401691271197,3.5132758346785504,0.7596430001674692,0.3199793801922131,0.558096770486151,4320,0.0052146338232306,12.884271121137177,2.5972797543206347,2.3928997522361013,0.5780092592592593,4392,0.0042120634056632,9.229074256822718,1.8385251058481729,1.4562265841828792,0.6031420765027322,2856,0.0067605600406832,13.169660805341076,2.727617423010331,2.159745538230572,0.6456582633053222,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_003\a7ls12_s003_label_response_metrics.csv,s003,81,A7LS11_DEEP_AUDIT_CANDIDATE,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_36361938b93ad534,prod_712202f6c13d7920,volatility_like|volume_volatility_ratio_168h,a7ls12_s003,numeric_clue,54.89874704795792
a7ls9_027c5a5ab9db998a,"Mul(Abs(ZScore(Mean(volume_volatility_ratio_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L0_raw_forward_return,24,1.0,3,True,0.6178019976622768,0.0053901083178563,True,1.8065614323831705,1.5439228475311588,True,0.0051228317781954,0.0045228317781954,0.0035228317781954,95.2,A7LS12S003_NUMERIC_CLUE,8701,0.0017366727797665,5.058257229192568,0.9853508223267202,0.7009260439613714,0.5603953568555339,4320,0.0058194183675958,13.936672921795743,2.852953098931364,2.618085873513236,0.5877314814814815,4392,0.004232640809588,9.074153352152766,1.8065614323831705,1.5439228475311588,0.5887978142076503,2856,0.0055228317781954,10.485400837012286,2.1740874856581214,1.5468689273306853,0.6246498599439776,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_003\a7ls12_s003_label_response_metrics.csv,s003,89,A7LS11_DEEP_AUDIT_CANDIDATE,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_f8c8789296a6522e,prod_0395b750b6f41e0c,volatility_like|volume_volatility_ratio_168h,a7ls12_s003,numeric_clue,54.852354567479814
a7ls9_027c5a5ab9db998a,"Mul(Abs(ZScore(Mean(volume_volatility_ratio_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.617801997662277,0.0053901083178563,True,1.8065614323831705,1.5439228475311595,True,0.0051228317781954,0.0045228317781954,0.0035228317781954,95.2,A7LS12S003_NUMERIC_CLUE,8701,0.0017366727797665,5.058257229192568,0.9853508223267204,0.7009260439613714,0.5603953568555339,4320,0.0058194183675958,13.936672921795742,2.852953098931364,2.618085873513236,0.5877314814814815,4392,0.004232640809588,9.074153352152766,1.8065614323831705,1.5439228475311595,0.5887978142076503,2856,0.0055228317781954,10.485400837012287,2.174087485658122,1.5468689273306853,0.6246498599439776,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_003\a7ls12_s003_label_response_metrics.csv,s003,89,A7LS11_DEEP_AUDIT_CANDIDATE,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_f8c8789296a6522e,prod_0395b750b6f41e0c,volatility_like|volume_volatility_ratio_168h,a7ls12_s003,numeric_clue,54.85235456747981
a7ls9_d7a773685af27a8b,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L0_raw_forward_return,8,1.0,3,True,0.5104355554489198,0.0009025242408437,True,1.1686743687230794,0.9090679538933212,True,0.0004996658627198,-0.0001003341372801,-0.0011003341372801,95.73333333333332,A7LS12S001_NUMERIC_CLUE,8730,0.0004526103839973,3.545477742336394,1.3381345011856918,0.846244710067123,0.5234822451317297,4336,0.000832332050214,4.707399217715238,1.6486361045789462,1.4533385575589552,0.5419741697416974,4408,0.0007108687386994,4.048290368390548,1.393240454499062,1.248051073913164,0.5210980036297641,2872,0.0008996658627198,3.141739147818105,1.1686743687230794,0.9090679538933212,0.5470055710306406,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_001\a7ls12_s001_label_response_metrics.csv,s001,39,A7LS11_DEEP_AUDIT_CANDIDATE,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_bf1926105090e0f0,basis_premium|positioning_flow,a7ls12_s001,numeric_clue,54.404308465418325
a7ls9_a86ac02d201ae3f4,"Mul(ZScore(Mean(age_x_volatility,24)),Abs(ZScore(Mean(basis_abs_168h,24))))",listing_age_like|regime_state,age_abs_state,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.6409137595403798,0.004949898311306,True,1.7650428834013996,2.021072200709288,True,0.0046284821785665,0.0040284821785665,0.0030284821785665,95.2,A7LS12S002_NUMERIC_CLUE,8689,-0.0006274766221406,-2.1852716374517747,-0.4320206971199148,-0.7046570535449067,0.4703648290942571,4320,-0.0038458818924658,-12.194376963910337,-2.4678423319591865,-2.983499265243495,0.4078703703703704,4392,-0.0029313115758254,-8.610961778264045,-1.7650428834013996,-2.021072200709288,0.4312386156648451,2856,-0.0050284821785665,-11.96562733070306,-2.550954243509599,-2.847535622072868,0.3834033613445378,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_002\a7ls12_s002_label_response_metrics.csv,s002,61,A7LS11_DEEP_AUDIT_CANDIDATE,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_b5524cfee7bab833,prod_b09a864c1a4ec386,listing_age_like|regime_state,a7ls12_s002,numeric_clue,53.99236553938096
a7ls9_9060064e491093b0,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,4,1.0,3,True,0.5628423829191963,0.0005906175092909,True,1.6077950947580466,1.3617704230538596,True,0.0001932808156382,-0.0004067191843617,-0.0014067191843617,95.86666666666666,A7LS12S001_NUMERIC_CLUE,8734,0.0003231730960689,4.167995699211036,2.1023684865315984,1.683524919424226,0.5312571559422945,4340,0.0004712922492138,4.158715624897676,2.0979673828826493,1.8899323638689915,0.5306451612903226,4412,0.0005072519931933,4.547971688282242,2.289058089703179,1.9826699076963676,0.5419310970081596,2876,0.0005932808156382,3.201799501118192,1.6077950947580466,1.3617704230538596,0.5587621696801113,G:\AlphaFactory_CryptoData\research_runtime\a7ls12_company_deep_audit\shard_001\a7ls12_s001_label_response_metrics.csv,s001,34,A7LS11_PRIORITY_DEEP_AUDIT,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_236de345d469127b,prod_40f14544127b4340,basis_premium|positioning_flow,a7ls12_s001,numeric_clue,51.11523133264057
