candidate_id,selected_for_pre_replay,selector_reason,reject_reason,selection_score,family,field_families,fields,operators,windows,wrapper_tags,expression,eval_status,active_ratio_0bar,active_ratio_field_native_lag1,inf_rows_0bar,inf_rows_field_native_lag1,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_fe285cf6669cb2dd,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,96|504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,96)),ZScore(Delta(trade_close,504)))",,,,,,expr-b241c3ab0d17e99f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|504,Delta|Mean|Mul|Rank|ZScore,96|504
crypto_fg2_079b4783631e4110,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Mul|Rank|Mean|ZScore|Delta,12|96,taker_flow_wrapper_risk,"Mul(Rank(Mean(taker_buy_quote_volume,96)),ZScore(Delta(trade_high,12)))",,,,,,expr-986936f47ba83890,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|96,Delta|Mean|Mul|Rank|ZScore,12|96
crypto_fg2_b31a0ee9a040df0d,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,8|24,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Rank(Mean(trade_quote_volume,8)))",,,,,,expr-f6df7f0f807f407b,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|24,Mean|Mul|Rank|ZScore,8|24
crypto_fg2_08a5509b588e03f7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,336|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,336)),ZScore(Delta(index_close,720)))",,,,,,expr-dbb2413fbf1b4890,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mean|Mul|Rank|ZScore,336|720
crypto_fg2_f2d45c96f444f6fc,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,8|72,none,"Sub(ZScore(Delta(trade_close,72)),ZScore(Delta(trade_low,8)))",,,,,,expr-b231890e6009265f,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::8|72,Delta|Sub|ZScore,8|72
crypto_fg2_b87158b95ea36462,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,72|96,none,"Sub(ZScore(Delta(mark_close,72)),ZScore(Delta(trade_high,96)))",,,,,,expr-53f7c91ded21a73d,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|96,Delta|Sub|ZScore,72|96
crypto_fg2_d9bcbdef0fc21297,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Rank|Mean|ZScore|Delta,4|72,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,4)),ZScore(Delta(trade_close,72)))",,,,,,expr-3efb3593ec2eabb9,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|72,Delta|Mean|Mul|Rank|ZScore,4|72
crypto_fg2_766ab2061c7de482,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,4|24,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,24)),ZScore(Delta(mark_close,4)))",,,,,,expr-dcbe40a5ef135011,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|24,Delta|Mul|ZScore,4|24
crypto_fg2_c3578b8222261a58,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Sub|ZScore|Mean|ZScore|Mean,12|720,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,720)))",,,,,,expr-56af2251da8cff92,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|720,Mean|Sub|ZScore,12|720
crypto_fg2_9027e0c513d79620,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_low,Mul|ZScore|Delta|Rank|Mean,4|96,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Rank(Mean(trade_low,96)))",,,,,,expr-0f4d041fb3011b39,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|96,Delta|Mean|Mul|Rank|ZScore,4|96
crypto_fg2_e1ef30f8a9c89a2b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,336|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(mark_close,336)))",,,,,,expr-2835e4e034f0a7d6,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|504,Delta|Mul|ZScore,336|504
crypto_fg2_b24b5e588efe06c7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,12|24,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,12)),ZScore(Delta(mark_close,24)))",,,,,,expr-d520ce4e7bc04c2e,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|24,Delta|Mean|Mul|Rank|ZScore,12|24
crypto_fg2_2b38ddf20f591eb2,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,336|720,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_last,720)),Neg(ZScore(Delta(mark_close,336))))",,,,,,expr-7cf395845a63f584,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::336|720,Delta|Mean|Mul|Neg|ZScore,336|720
crypto_fg2_df5c734fe829f601,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,index_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,24|504,none,"Mul(ZScore(Delta(index_close,504)),ZScore(Mean(trade_low,24)))",,,,,,expr-25c54fb6c46f207c,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|504,Delta|Mean|Mul|ZScore,24|504
crypto_fg2_f3b476511776b8d9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,24|336,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,24)),ZScore(Delta(mark_close,336)))",,,,,,expr-312e0e7d15e319db,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|336,Delta|Mul|ZScore,24|336
crypto_fg2_42cf985baa6c0a70,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,8|12,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(index_close,8)))",,,,,,expr-cfa91c4711ec319c,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Delta|Mul|ZScore,8|12
crypto_fg2_8ffd367b5d5410d3,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,504|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Delta(mark_close,720)))",,,,,,expr-82f130547e3050e3,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Delta|Mul|ZScore,504|720
crypto_fg2_8d7ee34bf3795def,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,504|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,720)),ZScore(Delta(mark_close,504)))",,,,,,expr-7a381a4b77850e7e,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Delta|Mul|ZScore,504|720
crypto_fg2_037b7de91bbaab98,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|ZScore|Mean|ZScore|Mean,48,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)))",,,,,,expr-236e67d74ebc5dbb,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48,Mean|Sub|ZScore,48
crypto_fg2_bfe25db79307466d,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,96,none,"Mul(ZScore(Delta(mark_close,96)),ZScore(Mean(trade_high,96)))",,,,,,expr-11b8c80209259cce,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::96,Delta|Mean|Mul|ZScore,96
crypto_fg2_905e629db63af011,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|ZScore|Mean|ZScore|Mean,168|336,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,336)),ZScore(Mean(global_long_short_account_ratio_mean,168)))",,,,,,expr-062702c19f72bffa,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168|336,Mean|Sub|ZScore,168|336
crypto_fg2_b60f4451e0b4303e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_quote_volume,Mul|Rank|Mean|ZScore|Delta,8|24,none,"Mul(Rank(Mean(trade_quote_volume,8)),ZScore(Delta(trade_low,24)))",,,,,,expr-8b0b5fcb453b82a2,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|24,Delta|Mean|Mul|Rank|ZScore,8|24
crypto_fg2_62c0ff22095e79f9,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Sub|ZScore|Mean|ZScore|Mean,12|336,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_last,336)),ZScore(Mean(global_long_short_account_ratio_last,12)))",,,,,,expr-64e1f4700490b6de,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|336,Mean|Sub|ZScore,12|336
crypto_fg2_db2cf0bd3759d763,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,12|96,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),Rank(Mean(trade_quote_volume,96)))",,,,,,expr-b60174322915a6cf,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|96,Mean|Mul|Rank|ZScore,12|96
crypto_fg2_843c7b2d0341d0f7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,4|48,none,"Sub(ZScore(Delta(mark_close,48)),ZScore(Delta(trade_low,4)))",,,,,,expr-2324db01d83ee467,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|48,Delta|Sub|ZScore,4|48
crypto_fg2_1bb38f597e2d4e4a,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,48|504,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_trade_basis_bps,504)),ZScore(Mean(funding_rate,48)))",,,,,,expr-ca297c9f11f0b963,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|504,Mean|Sub|ZScore,48|504
crypto_fg2_51938bf07f07dc42,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_low,Mul|ZScore|Delta|Rank|Mean,48|336,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,336)),Rank(Mean(trade_low,48)))",,,,,,expr-68360423a0d41b15,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::48|336,Delta|Mean|Mul|Rank|ZScore,48|336
crypto_fg2_601802f2cd509695,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,48|504,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,48)),ZScore(Delta(trade_close,504)))",,,,,,expr-2a1d87d00a60475c,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|504,Delta|Mul|ZScore,48|504
crypto_fg2_6c94528a86514fb5,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_quote_volume,Mul|ZScore|Delta|Rank|Mean,4|96,none,"Mul(ZScore(Delta(trade_quote_volume,4)),Rank(Mean(trade_high,96)))",,,,,,expr-a94535d15b788b0e,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|96,Delta|Mean|Mul|Rank|ZScore,4|96
crypto_fg2_8132ddeec62630c5,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,8|96,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,8)),ZScore(Delta(trade_close,96)))",,,,,,expr-5993d820cf3d0a8f,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|96,Delta|Mul|ZScore,8|96
crypto_fg2_6c29c9e9e470cd66,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,24|96,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,24)),ZScore(Delta(index_close,96)))",,,,,,expr-fb05fc6739f38881,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|96,Delta|Mean|Mul|Rank|ZScore,24|96
crypto_fg2_425815c9f7777517,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,72|168,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_last,72)),Neg(ZScore(Delta(mark_close,168))))",,,,,,expr-e74a20d5fea2a5aa,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::72|168,Delta|Mean|Mul|Neg|ZScore,72|168
crypto_fg2_cadbfaca3c0bed2c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,4|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,336)),ZScore(Delta(trade_close,4)))",,,,,,expr-aa8601470d387567,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|336,Delta|Mean|Mul|Rank|ZScore,4|336
crypto_fg2_ffcc32898b1563f6,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Mul|ZScore|Delta|Rank|Mean,96|720,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,96)),Rank(Mean(trade_high,720)))",,,,,,expr-d898e4cecc9454c9,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::96|720,Delta|Mean|Mul|Rank|ZScore,96|720
crypto_fg2_4b353a9702a66cba,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,24|720,none,"Mul(ZScore(Delta(mark_close,720)),ZScore(Mean(trade_high,24)))",,,,,,expr-d800e987da4fc2a2,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|720,Delta|Mean|Mul|ZScore,24|720
crypto_fg2_037986729f53a93b,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|ZScore|Delta|ZScore|Delta,8|720,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_mean,8)),ZScore(Delta(mark_close,720)))",,,,,,expr-afe741b1aa1dac5c,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|720,Delta|Mul|ZScore,8|720
crypto_fg2_bbf786cc6050d387,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,96|504,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_last,96)),Neg(ZScore(Delta(index_close,504))))",,,,,,expr-e138f921f5b0c2ca,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|504,Delta|Mean|Mul|Neg|ZScore,96|504
crypto_fg2_88813e3a96d37b39,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Mul|Rank|Mean|ZScore|Delta,24|48,none,"Mul(Rank(Mean(trade_count,24)),ZScore(Delta(trade_high,48)))",,,,,,expr-6aa5af8ec41b5e3b,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::24|48,Delta|Mean|Mul|Rank|ZScore,24|48
crypto_fg2_46e88f6215004835,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,12|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,12)),ZScore(Delta(index_close,720)))",,,,,,expr-7b921730a650720f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|720,Delta|Mean|Mul|Rank|ZScore,12|720
crypto_fg2_f69432dfddb770a5,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_high|trade_volume,Mul|ZScore|Delta|Rank|Mean,4|720,none,"Mul(ZScore(Delta(trade_volume,4)),Rank(Mean(trade_high,720)))",,,,,,expr-9c35cd20dc312ef8,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|720,Delta|Mean|Mul|Rank|ZScore,4|720
crypto_fg2_49c571d955df88f8,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,mark_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,4|12,none,"Mul(ZScore(Delta(mark_close,12)),ZScore(Mean(trade_low,4)))",,,,,,expr-309b453bda3c8105,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|12,Delta|Mean|Mul|ZScore,4|12
crypto_fg2_e552caad8fb31cff,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Mul|ZScore|Delta|Rank|Mean,24|504,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Rank(Mean(trade_high,504)))",,,,,,expr-02f581cc67aacd55,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::24|504,Delta|Mean|Mul|Rank|ZScore,24|504
crypto_fg2_87095581e5717246,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Mul|Rank|Mean|ZScore|Delta,336,none,"Mul(Rank(Mean(trade_count,336)),ZScore(Delta(trade_high,336)))",,,,,,expr-08cfa67c9d4d5e34,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::336,Delta|Mean|Mul|Rank|ZScore,336
crypto_fg2_ae09a4005f19a58f,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,48|72,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(top_long_short_account_ratio_mean,48)),ZScore(Mean(top_long_short_account_ratio_mean,72)))",,,,,,expr-c8734454659e9455,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|72,Mean|Sub|ZScore,48|72
crypto_fg2_2c3aa8bc6e054607,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,48|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_mean,48)),ZScore(Delta(mark_close,720)))",,,,,,expr-b18a138ae5f9462f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|720,Delta|Mean|Mul|Rank|ZScore,48|720
crypto_fg2_689997df9bf43681,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Mul|Rank|Mean|ZScore|Delta,4|504,none,"Mul(Rank(Mean(trade_count,4)),ZScore(Delta(mark_low,504)))",,,,,,expr-6f246331f653b4a4,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|504,Delta|Mean|Mul|Rank|ZScore,4|504
crypto_fg2_167951f19eca491e,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,24|96,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,96)),ZScore(Delta(trade_close,24)))",,,,,,expr-4226951d85c41b7f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|96,Delta|Mean|Mul|Rank|ZScore,24|96
crypto_fg2_023557f4f222f659,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,96,oi_positioning_wrapper_risk,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,96)),ZScore(Mean(global_long_short_account_ratio_mean,96)))",,,,,,expr-6753555fa50ce5d6,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96,Mean|Sub|ZScore,96
crypto_fg2_2a4049e123b198f4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,336|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_last,720)),ZScore(Delta(trade_close,336)))",,,,,,expr-f969f8cd521b2d52,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mean|Mul|Rank|ZScore,336|720
crypto_fg2_24108e9b2e6a3d87,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_quote_volume,Mul|ZScore|Delta|Rank|Mean,24|48,none,"Mul(ZScore(Delta(trade_quote_volume,48)),Rank(Mean(mark_low,24)))",,,,,,expr-e28e6548b9b8a20e,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::24|48,Delta|Mean|Mul|Rank|ZScore,24|48
crypto_fg2_7f8f159982172a32,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,8|96,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_last,8)),ZScore(Delta(mark_close,96)))",,,,,,expr-70a807ad7ea9469d,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|96,Delta|Mul|ZScore,8|96
