candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit,return_corr_cluster,cluster_size,max_corr_to_prior
e5_surrogate_prioritized_sampler_s3_00142,E5_surrogate_prioritized_sampler,E5_surrogate_prioritized_sampler,3,142,surrogate_prioritized_equal_budget,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_6))",912fb93c550d3bcf,24,quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.202775747753444,1.685043911518809,2.343280508008458,-8.719840914422356,1.5227803587294626,2.3102812208308467,-9.251547645191588,0.9827731844815564,1.91783301570683,-5.569926850279565,4.0211537573420095,4.713019038596439,-5.424957043681933,4.098162846420808,4.633751201784061,-0.4745095292878676,-0.7669238817025998,-0.64931750807533,-0.4633267723659744,-0.7691529703689554,-0.6470777486242395,-0.4669190960459362,-0.77480750113097,-0.6536868865054142,-0.4576720193165787,-0.7072922830765482,-0.5928762652597851,-0.4597345552959007,-0.6908997370750887,-0.5861141997723391,0.0606971153846153,0.0616534740465472,0.0449626454581274,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.4987980769230769,0.478943858249527,0.4095058798727976,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.3920651750007751,0.226087962731421,0.4550169596405261,0.2244833980767015,2.0,1.5227803587294626,2.0,2.0,2.0,1.91783301570683,0.9827731844815564,2.0,1.685043911518809,-0.7691529703689554,-0.0616446545945098,-0.3920651750007751,-0.4550169596405261,13.543962349817988,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e5_surrogate_prioritized_sampler_s4_00150,E5_surrogate_prioritized_sampler,E5_surrogate_prioritized_sampler,4,150,surrogate_prioritized_equal_budget,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_6))",912fb93c550d3bcf,24,quote_volume_mean_6;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.202775747753444,1.685043911518809,2.343280508008458,-8.719840914422356,1.5227803587294626,2.3102812208308467,-9.251547645191588,0.9827731844815564,1.91783301570683,-5.569926850279565,4.0211537573420095,4.713019038596439,-5.424957043681933,4.098162846420808,4.633751201784061,-0.4745095292878676,-0.7669238817025998,-0.64931750807533,-0.4633267723659744,-0.7691529703689554,-0.6470777486242395,-0.4669190960459362,-0.77480750113097,-0.6536868865054142,-0.4576720193165787,-0.7072922830765482,-0.5928762652597851,-0.4597345552959007,-0.6908997370750887,-0.5861141997723391,0.0606971153846153,0.0616534740465472,0.0449626454581274,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.0606971153846154,0.0616446545945098,0.0448000234159836,0.4987980769230769,0.478943858249527,0.4095058798727976,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.4987980769230769,0.4787674420081898,0.4080119656469076,0.3920651750007751,0.226087962731421,0.4550169596405261,0.2244833980767015,2.0,1.5227803587294626,2.0,2.0,2.0,1.91783301570683,0.9827731844815564,2.0,1.685043911518809,-0.7691529703689554,-0.0616446545945098,-0.3920651750007751,-0.4550169596405261,13.543962349817988,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e0_current_a7l_manual_generator_s3_02911,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,3,2911,manual_a7l_control,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6)),Rank(realized_vol_6))",880d2e30c7e32a44,24,quote_volume_mean_6;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.69018922478194,1.8636432582390965,1.7455956297907873,-9.451159351967426,1.8396386665070903,1.770509636123906,-10.121054934385477,1.21347840511363,1.364345967946447,-6.239970461253538,4.3741341344977,4.205677507294773,-5.890186045905337,4.458270128610302,4.059207477933128,-0.5087567341313852,-0.7928896910350116,-0.6659309408042788,-0.5041372993375868,-0.7944762572159086,-0.6529953246793659,-0.5081833118893454,-0.8133446451188365,-0.6769992115822641,-0.5023006883391457,-0.736019465867228,-0.5910783158923892,-0.5050888183685629,-0.7059623104963757,-0.5818360471042234,0.0761801690452563,0.0716547425369637,0.0464322332251654,0.0764720984495489,0.0714794818942305,0.0463657155453721,0.0764720984495489,0.0714794818942305,0.0463657155453721,0.0764720984495489,0.0714794818942305,0.0463657155453721,0.0764720984495489,0.0714794818942305,0.0463657155453721,0.4950054232802621,0.465543224345092,0.3785579373109546,0.4956477669287909,0.4645006263300132,0.3782736689480547,0.4956477669287909,0.4645006263300132,0.3782736689480547,0.4956477669287909,0.4645006263300132,0.3782736689480547,0.4956477669287909,0.4645006263300132,0.3782736689480547,0.464166462222939,0.260778802368195,0.502238024734556,0.2414046270708893,1.770509636123906,1.8396386665070903,2.0,2.0,2.0,1.364345967946447,1.21347840511363,1.7455956297907873,1.8636432582390965,-0.7944762572159086,-0.0714794818942305,-0.464166462222939,-0.502238024734556,13.40717455748768,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.9056
e0_current_a7l_manual_generator_s1_01173,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,1,1173,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.849133
e0_current_a7l_manual_generator_s4_02310,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,4,2310,manual_a7l_control,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e1_formulagenv2_crypto_adapter_s2_00268,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,2,268,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e2_typed_ast_sampler_crypto_adapter_s3_00811,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,3,811,typed_ast_crypto,generated_candidate,original,"Mul(Rank(realized_vol_12),Rank(quote_volume_mean_12))",23c236e776a10244,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e4_cem_adaptive_grammar_crypto_s1_04281,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4281,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e4_cem_adaptive_grammar_crypto_s3_03003,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,3,3003,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e5_surrogate_prioritized_sampler_s1_00156,E5_surrogate_prioritized_sampler,E5_surrogate_prioritized_sampler,1,156,surrogate_prioritized_equal_budget,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e5_surrogate_prioritized_sampler_s2_00164,E5_surrogate_prioritized_sampler,E5_surrogate_prioritized_sampler,2,164,surrogate_prioritized_equal_budget,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(realized_vol_12))",1ea66611d7420603,24,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.376930772555353,1.5082547428626123,2.455697514666536,-8.930522388078204,1.3568761180089055,2.393809018756205,-9.413094503462816,0.863886902209316,2.031924203564478,-5.779357616783896,3.840203804811021,4.779109075257502,-5.656210683046527,3.918608411644785,4.706052332935245,-0.4913614993364706,-0.7747569852730762,-0.6713437899412937,-0.4811231806736052,-0.7781355032906934,-0.6672834924508302,-0.4841620553430119,-0.7832116488621228,-0.6747190269060108,-0.4753131345819253,-0.7182011699770656,-0.6106852255116985,-0.4768083346419616,-0.7035730104059137,-0.6037373619864979,0.0550716815946582,0.0562444076326318,0.0414871100209182,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.055088141025641,0.0562773077396792,0.041311051962526,0.4986559251279319,0.4787454690551425,0.411487408286875,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.4987980769230769,0.4788333710096997,0.4095079975250114,0.3877359510363328,0.2237355642289305,0.4421453815787356,0.2182737535056453,2.0,1.3568761180089055,2.0,2.0,2.0,2.0,0.863886902209316,2.0,1.5082547428626123,-0.7781355032906934,-0.0562773077396792,-0.3877359510363328,-0.4421453815787356,13.114008041290456,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
