candidate_id,seed_lane,label_family,label_horizon_h,pass_both_splits,pass_spread_splits,pass_control_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core25e_S0_positioning_price_basis_f6cdf0e5ac43d7,S0_positioning_price_basis,L0_raw_forward_return,8,0,1,0,-0.0024467678419578,0.00024883342770403344,9.650666466570138,47004
core25e_S0_positioning_price_basis_f8a102e0e62091,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,0,1,0,-0.0013940608327253,-0.0004473805622249334,1.9824849302388865,46926
core25e_S0_positioning_price_basis_f9c519004a6d36,S0_positioning_price_basis,L0_raw_forward_return,24,0,2,0,-0.0022194832176128,0.0020989750436394,2.077234468696418,46997
core25e_S0_positioning_price_basis_fa22f2d7cc0d2b,S0_positioning_price_basis,L0_raw_forward_return,8,0,2,0,-0.0011375383926172,0.00033658779906169995,2.7639864384254644,46986
core25e_S0_positioning_price_basis_fc9619c4dc26f3,S0_positioning_price_basis,L0_raw_forward_return,24,0,1,1,-0.004496277761161,-0.0013342755400661,6.624732734352362,46997
core25e_S0_positioning_price_basis_fd02d725a6918f,S0_positioning_price_basis,L0_raw_forward_return,24,1,1,1,-0.0031967845723444,-0.0002640997100374666,3.4247503894182576,46924
core25e_S0_positioning_price_basis_fd2adbe6c63150,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,2,2,2,-0.0003739750508479,0.0010809674414016333,109.07298921952568,46926
core25e_S0_positioning_price_basis_fe5e942e925677,S0_positioning_price_basis,L0_raw_forward_return,8,1,2,1,-0.0020107684857246,-0.0003266260738486999,2.3433128453873326,47063
core25e_S0_positioning_price_basis_ff4c7a59e68d4b,S0_positioning_price_basis,L0_raw_forward_return,8,0,1,1,-0.0027213278304212,-0.0014777226356524002,4.194464528557474,46924
core25e_S1_liquidity_basis_positioning_014afdfe758d27,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0013607344489622,-0.0005606228389150708,25.132258431218748,47000
core25e_S1_liquidity_basis_positioning_015eaf2ee2f7d2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,0,-0.0017544356339351,-0.00023580904484670428,3.079096816231852,47000
core25e_S1_liquidity_basis_positioning_0280dd8f489f2f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0027520668665477,-0.0015447504433338001,44.588864853662194,46927
core25e_S1_liquidity_basis_positioning_05c85e2c0ed7d9,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0006019871450275,3.335032220737438e-05,9.811640845866576,46926
core25e_S1_liquidity_basis_positioning_0784410ed35c90,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.003964896705802633,13.990169332565948,47000
core25e_S1_liquidity_basis_positioning_08584f8e1b2db0,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.0027988920190448,-0.0011840250334610677,4.046330202515012,46921
core25e_S1_liquidity_basis_positioning_091dba58dc5ab0,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0026518495682461,-0.0020575598301720665,2.2069813062025827,47000
core25e_S1_liquidity_basis_positioning_095ffc291dd4d2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,1,-0.002820302346746,-0.0009055678587492,2.0716579334094023,46926
core25e_S1_liquidity_basis_positioning_0a90fff4b107fa,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0052181772723431,-0.001776228382607367,26.601679890317705,46919
core25e_S1_liquidity_basis_positioning_0ad994d7234614,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0021111884788982,-0.0018303926850132335,2.7763461693130544,46972
core25e_S1_liquidity_basis_positioning_0ed0b33197b70e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.0027129523803614,-0.0007503074025169334,4.651889970741611,46926
core25e_S1_liquidity_basis_positioning_1058359f0441be,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0023441279202273,-0.0012414153338983094,4.482748398508968,46998
core25e_S1_liquidity_basis_positioning_10aeb38247d1f2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.0026498148874696,-0.0016659657496519665,2.275104977468753,47000
core25e_S1_liquidity_basis_positioning_131f2730295c8c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,0,-0.0054096794372184,-0.0026108174634494334,21.42001690268476,46926
core25e_S1_liquidity_basis_positioning_134af0b5159c1a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,1,-0.0017053026553918,-0.0006188695903989667,23.87565368661421,46926
core25e_S1_liquidity_basis_positioning_1352c5775bf46a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0013955740748612,0.0002334828305485667,2.475571787230693,46974
core25e_S1_liquidity_basis_positioning_15fcbc893c6182,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,1,1,2,-0.0051418827332942,-0.002538404500204167,1.0955757502272483,46922
core25e_S1_liquidity_basis_positioning_163df519721944,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.0039643976860917335,12.449747774437396,46998
core25e_S1_liquidity_basis_positioning_17b9f515f3b7c5,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0012282423230191,-0.00039496348098500233,8.031933151757103,46974
core25e_S1_liquidity_basis_positioning_18767cbebe271d,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.0026432126284089,-0.0016365719865204331,2.648811471998616,46920
core25e_S1_liquidity_basis_positioning_1ae8f29021a011,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,0,-0.0028942896783706,-0.001571682508472941,8.450300688145767,46926
core25e_S1_liquidity_basis_positioning_1fc32c01dbdbbb,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.0026498148874696,-0.0016647958012267665,2.285269531307186,46996
core25e_S1_liquidity_basis_positioning_2051720c84df54,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0032593515172228,-0.0011129970197517665,5.7331579940132045,46926
core25e_S1_liquidity_basis_positioning_25c784b56d7d3a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0026057982412947,-0.0021392996225099332,2.119349140784746,46998
core25e_S1_liquidity_basis_positioning_2c00980e44a8c5,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0026040950937618,-0.0021387319066656332,2.119349140784746,46996
core25e_S1_liquidity_basis_positioning_2fd5a56feb7fbd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0050174217425798,-0.0032785132688557665,2.6763973575728284,46926
core25e_S1_liquidity_basis_positioning_31ec8627712e9f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0015841259407712,-0.0008775876170689336,4.297572212632093,46972
core25e_S1_liquidity_basis_positioning_32c138c87b0e9c,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,1,3,1,0.0004313485953623,0.0010571120629482332,3.2413859368885,46972
core25e_S1_liquidity_basis_positioning_32e63afcbf072f,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0025707599569853,-0.0020014156662659334,2.9093299239089934,46920
core25e_S1_liquidity_basis_positioning_337cff7567bb25,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,2,0,-0.0012752646670664,0.0007865507306237333,1.813294670735625,47000
core25e_S1_liquidity_basis_positioning_33b1d1868e695d,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,1,3,1,0.0010816506824163,0.0016276173648739,1.497859508071746,46922
core25e_S1_liquidity_basis_positioning_3459d3808bd63c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.0027296878389476,-0.0017514301491919333,12.619468933495192,46927
core25e_S1_liquidity_basis_positioning_349959056633d9,S1_liquidity_basis_positioning,L0_raw_forward_return,24,1,3,1,0.0007591398632812,0.0045014962054996345,3.251140593337953,46922
core25e_S1_liquidity_basis_positioning_353207b47a9c34,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,0,-0.0006324913846194,0.0005371985842950334,39.01718537303775,46922
core25e_S1_liquidity_basis_positioning_364b1b0f12da11,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,2,0,-0.003527375679419,-0.0008419535390323333,3.705294154278372,46926
core25e_S1_liquidity_basis_positioning_374836a1b101d6,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.002653264615575,-0.0016604406085035,2.554028675918845,46926
core25e_S1_liquidity_basis_positioning_398a2c8bf11e76,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.0041810707775776,-0.0012003922169942036,3.3930931441855217,46972
core25e_S1_liquidity_basis_positioning_3bbc7952e212e3,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0026518495682461,-0.0020631688210083336,2.1619756517084414,46998
core25e_S1_liquidity_basis_positioning_3c630d1879105a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0046875445656251,-0.0013811800010791568,5.697333427285307,46919
core25e_S1_liquidity_basis_positioning_3c6bf76b46390b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0014285054491264,-0.0008986922995428666,26.61067280710833,46998
core25e_S1_liquidity_basis_positioning_3d727c5729c39d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,2,-0.0081794316737423,-0.0051869875891420334,1.64484041805454,46922
core25e_S1_liquidity_basis_positioning_3e8544a87ab364,S1_liquidity_basis_positioning,L0_raw_forward_return,24,1,1,1,-0.0024919833827047,0.00044352735864663337,18.91244118470137,46974
core25e_S1_liquidity_basis_positioning_407c46b615dbe2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,3,-0.0041057223414528,-0.0036993418494141,0.9087677214469932,46922
core25e_S1_liquidity_basis_positioning_481a168c1a1bed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0013793810554538,-0.00047224015480923327,6.190879010412332,47000
core25e_S1_liquidity_basis_positioning_48278c8699b03c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,2,-0.0067475856170576,-0.003936668482276066,737.2083931032627,46927
core25e_S1_liquidity_basis_positioning_490095e88a5b7d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0047326903725977,-0.0031936065458187004,2.799554539249966,47000
core25e_S1_liquidity_basis_positioning_4d4f4d3be0cc16,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,1,1,1,-0.0026428824617336,-0.0007402306851590334,1.775811008645318,46922
core25e_S1_liquidity_basis_positioning_4e216248396654,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.0026498148874696,-0.0016659657496519665,2.275104977468753,47000
core25e_S1_liquidity_basis_positioning_52413947943a26,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0025794340807877,-0.0019942807221153,2.220742558227192,46927
core25e_S1_liquidity_basis_positioning_52bb3a169ee065,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0026518495682461,-0.0020636191282578332,2.1619756517084414,46998
core25e_S1_liquidity_basis_positioning_537552934fa4d1,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.002887714954631,-0.0025807207477694665,1.4906395297615076,46922
core25e_S1_liquidity_basis_positioning_561e77a5b51068,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0026518495682461,-0.0020636191282578332,2.1619756517084414,47000
core25e_S1_liquidity_basis_positioning_57a124426ec247,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0028429364729004,-0.0016023408336884,2.5643822135817893,46922
core25e_S1_liquidity_basis_positioning_57d9e6bd753f1e,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.003039460915614,-0.0019863291375778,6.329865250636649,46996
core25e_S1_liquidity_basis_positioning_5a1ede6d703eae,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,1,-0.0063256626524995,-0.0002685331647817332,22.287501102612605,46996
core25e_S1_liquidity_basis_positioning_5d12da368e5c1a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.002653264615575,-0.0016525577267834,2.701963931581533,46927
core25e_S1_liquidity_basis_positioning_5ec1a1a99ca233,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,2,0,-0.0007229266030652,0.00025086944768196667,4.316881151051317,46926
core25e_S1_liquidity_basis_positioning_5f00703cc59f15,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,0,-0.0012213789308349,-0.00047956267491836664,4.202276597964114,46972
core25e_S1_liquidity_basis_positioning_648ef6d31b6f67,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0006603506243427,-0.0002538132694740173,11.214218784256731,46974
core25e_S1_liquidity_basis_positioning_655b189138abf3,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0008496349195297,-2.0221262392899968e-05,18.361266608387425,46926
core25e_S1_liquidity_basis_positioning_659217656072f6,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0050316894615878,-0.0009998851319512334,2.231551984721284,46972
core25e_S1_liquidity_basis_positioning_68d24e6b278ccd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.003964896705802633,12.397969976593302,47000
core25e_S1_liquidity_basis_positioning_6bce887dc338a8,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.000312044454463,0.0009127919697181666,24.285390128062733,46927
core25e_S1_liquidity_basis_positioning_6de7251240ccf3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0031174327437291,-0.0009161807167507646,4.180683328564246,46926
core25e_S1_liquidity_basis_positioning_709d56b5737dd0,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0022685867047901,-0.0020967478320594,1.7117560866005124,46926
core25e_S1_liquidity_basis_positioning_716139f1b09e69,S1_liquidity_basis_positioning,L0_raw_forward_return,24,1,2,1,-0.000530619409972,0.0017827527643994332,11.56902960475319,46922
core25e_S1_liquidity_basis_positioning_72ecd1f9f3254d,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,1,-0.0028810139252916,-0.0014506225034239331,4.431921647247092,46998
core25e_S1_liquidity_basis_positioning_76438856fc8ce5,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0010494070743406,-0.0005419661130936334,4.613490682967672,46926
core25e_S1_liquidity_basis_positioning_7758e63221f112,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,1,1,-0.0009167430858896,-8.217551365326664e-05,2.407253003122096,46926
core25e_S1_liquidity_basis_positioning_778a24182cd82b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0027020432513905,-0.0015033928134766002,7.732581018404551,46922
core25e_S1_liquidity_basis_positioning_78897e1e6f10e2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0012653517618106,0.0005416402290297667,4.894344738755038,46974
core25e_S1_liquidity_basis_positioning_795f271392ed78,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,2,0,-0.0035979127439415,-0.0008844512744906667,2.874929458675437,46972
core25e_S1_liquidity_basis_positioning_7bd7cd8e5907dd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.0039625255634615,12.397969976593302,47000
core25e_S1_liquidity_basis_positioning_7d2a5ff76e4c5f,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.00320680772691,-0.0013094631671142665,2.047017611943304,46974
core25e_S1_liquidity_basis_positioning_7f80189bb78584,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,3,-0.0042571084045976,-0.003749503929632967,0.9536874608781872,46922
core25e_S1_liquidity_basis_positioning_80ef3c84bcfd02,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,2,-0.0043042293768541,-0.002146101688556067,2.4881498999031826,46926
core25e_S1_liquidity_basis_positioning_81c24a34f03f46,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0053216779004034,-0.0027206157068078002,1.4557574223986014,46927
core25e_S1_liquidity_basis_positioning_82cf5573c60087,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.0006484888160508,0.0001155922697747,6.959393375283111,46926
core25e_S1_liquidity_basis_positioning_83643ffb3ea254,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0026518495682461,-0.0020631688210083336,2.1619756517084414,46996
core25e_S1_liquidity_basis_positioning_8379fb02f9ca0c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0015583300403008,-0.0011219195925480333,7.691631929797391,46927
core25e_S1_liquidity_basis_positioning_89d207c30b0938,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.002230481589998,-0.00206924409852,1.776272757004285,46921
core25e_S1_liquidity_basis_positioning_8bc352a180c407,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.0010409377304213,0.0013478911264369002,3.808928008254333,46927
core25e_S1_liquidity_basis_positioning_8bf738fc6419dd,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.003964896705802633,12.397969976593302,46998
core25e_S1_liquidity_basis_positioning_8c1775957f0f73,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,2,1,-0.0016660143768347,0.0006258582327427017,4.252469366613321,46974
core25e_S1_liquidity_basis_positioning_910cc13026bc91,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0024097920917344,-0.0014671861044546,8.668003313594957,46920
core25e_S1_liquidity_basis_positioning_960895beb36ead,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,1,1,-0.0013110894836877,-0.0002577026497497402,4.62929388127133,46926
core25e_S1_liquidity_basis_positioning_96dc2a3512deae,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,2,-0.0067430062772476,-0.00395735363088,42.57724286957418,46920
core25e_S1_liquidity_basis_positioning_997f37cbcb2104,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,3,-0.0074961605609174,-0.0062359818842786,0.9312664537337436,46922
core25e_S1_liquidity_basis_positioning_99a7889a444b9f,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,3,-0.0022700925087599,-0.0022328456796188666,0.925566951451364,46922
core25e_S1_liquidity_basis_positioning_9bc438f79718a3,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,2,0,-0.0014576936963038,0.0012255036935463666,2.976201993653937,46974
core25e_S1_liquidity_basis_positioning_9bfbfa466f63b3,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,1,-0.0025840399774147,-0.0012759119470528934,5.639099218910781,46998
core25e_S1_liquidity_basis_positioning_9eaffc6682199b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0023491933448304,-0.0013088791925534,70.90346066519423,46926
core25e_S1_liquidity_basis_positioning_9f12e967c5021b,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0028997681231959,-0.0015048952042939002,74.8908193398317,46921
core25e_S1_liquidity_basis_positioning_9f92a70e2bb57a,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.0026498148874696,-0.0016647958012267665,2.285269531307186,46998
core25e_S1_liquidity_basis_positioning_a043ec4c1f7dc9,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,1,1,-0.0022033574422308,-0.0007975742662390001,2.266489385689094,46996
core25e_S1_liquidity_basis_positioning_a1be0442230879,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,1,1,-0.0012289737156066,-1.5613649410493701e-06,5.208067896529467,46919
core25e_S1_liquidity_basis_positioning_a270fed48c2288,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0026518495682461,-0.0020636191282578332,2.1619756517084414,47000
core25e_S1_liquidity_basis_positioning_a4568b1bf286f8,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0026057982412947,-0.0021339815687517333,2.145755061330882,47000
core25e_S1_liquidity_basis_positioning_a5c44e0758a228,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0014982956749944,-0.00041264118911876665,6.48831004656785,47000
core25e_S1_liquidity_basis_positioning_a6ac32effc76ae,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0022760168710437,-0.0008307824665014666,2.9490945516285136,46922
core25e_S1_liquidity_basis_positioning_a876136909acd2,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,1,-0.0051351627055312,-0.0021850576716974743,4.635390860184534,46926
core25e_S1_liquidity_basis_positioning_a87f3cc9b511db,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,2,1,-0.0048139077786685,-0.0004229747520687668,2.4329074553481287,46920
core25e_S1_liquidity_basis_positioning_aa5fc8000cf448,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,1,-0.0027517333933335,-0.0010424230441569,2.900671700268647,46972
core25e_S1_liquidity_basis_positioning_abeb8e3163726e,S1_liquidity_basis_positioning,L0_raw_forward_return,24,1,3,1,1.4471769334552286e-05,0.0020653146989869173,7.699609077460086,46926
core25e_S1_liquidity_basis_positioning_ac0496e21b7d0f,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0022659433123717,-0.0015786618625830667,10.996387532742371,46921
core25e_S1_liquidity_basis_positioning_ae7c75507730a8,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0043876039826245,-0.0015850925872012216,12.570026280312254,47000
core25e_S1_liquidity_basis_positioning_aef67eee541aae,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0021914681250187,-0.0012207853638923055,3.646265031243704,46998
core25e_S1_liquidity_basis_positioning_b1d4516709824b,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,1,-0.0079196474660694,-0.0035847617830127,1.1178926313593014,46922
core25e_S1_liquidity_basis_positioning_b241ff9ea14e19,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,1,-0.0019359375737679,-0.0009659587369605333,2.186370481369225,46974
core25e_S1_liquidity_basis_positioning_b4f837364b53ea,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,2,0,-0.0002029619744364,0.0012464914399631002,9.175513932365153,47000
core25e_S1_liquidity_basis_positioning_b5111171c7beb4,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.0026498148874696,-0.001668369652512833,2.275104977468753,47000
core25e_S1_liquidity_basis_positioning_b5f70363acc982,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,1,-0.0056694150772434,-0.0030113573245494104,8.035604390776252,46921
core25e_S1_liquidity_basis_positioning_b639e5699cc10c,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0017278453173911,-0.0010967597809758,10.75799980098676,46998
core25e_S1_liquidity_basis_positioning_b6bec0ec9cdf98,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,2,-0.0067475856170576,-0.003959005691278467,61.78540988090501,46926
core25e_S1_liquidity_basis_positioning_b8f5a85dbe0bd0,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0011150117680365,-0.0005208241859354,4.5546704939195815,46972
core25e_S1_liquidity_basis_positioning_b9757cd92c67a1,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0055769749781705,-0.002984909123361233,2.9976584292209494,46927
core25e_S1_liquidity_basis_positioning_bbb3a01225b238,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,0,-0.0023916208359334,-0.0013393393869586998,80.81318493572046,46926
core25e_S1_liquidity_basis_positioning_be9bad38dd95cc,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,1,-0.002653264615575,-0.0016370669097940333,2.8498604596026844,46921
core25e_S1_liquidity_basis_positioning_bea00239e957c8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,1,2,2,-0.0020599653609012,-0.0006498894317610917,3.843514406164229,46972
core25e_S1_liquidity_basis_positioning_becad8e376a4b8,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0051937007962139,-0.0012907025683474,1.3278773842987033,46919
core25e_S1_liquidity_basis_positioning_c0bfce21adce58,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0022966180838691,-0.0012767359028724,7.942766360325143,46998
core25e_S1_liquidity_basis_positioning_c236fefb542a1c,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0024202075235376,-0.00174323609498,12.742497152668664,46922
core25e_S1_liquidity_basis_positioning_c271cc8a27a4f3,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.007109420166365,-0.0036083406689551,2.549273014726188,46922
core25e_S1_liquidity_basis_positioning_c570dd3ac6be82,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,1,-0.0053680336142424,-0.002212864108393067,4.4233371526163205,46926
core25e_S1_liquidity_basis_positioning_c68df6193e91e4,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0019654593967526,-0.0010908191215215095,4.425472109509365,46926
core25e_S1_liquidity_basis_positioning_c6c12ffba8fb20,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0014691302698437,-0.0008237368024759667,7.637443296223713,46926
core25e_S1_liquidity_basis_positioning_c6c5047ec59ad3,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0019670907316447,-0.0012117270795834335,5.3455822117090905,46922
core25e_S1_liquidity_basis_positioning_c6c6e00b249e81,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,1,1,2,-0.0062104936745228,-0.0027864681414816335,1.0957941283422614,46922
core25e_S1_liquidity_basis_positioning_c6d5091e50371c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0068253450758399,-0.0039643976860917335,12.449747774437396,46996
core25e_S1_liquidity_basis_positioning_c7dafe30387574,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0022825010022043,-0.0011976782471834666,47.92959978961573,46922
core25e_S1_liquidity_basis_positioning_c8bf6031acb97c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,1,-0.0070467312324136,-0.0021091080807842002,1.1282293793150602,47000
core25e_S1_liquidity_basis_positioning_ca2c90662350ed,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0022066157547545,-0.0020760908487142,1.8008305747533722,46927
core25e_S1_liquidity_basis_positioning_cc77ce62418c04,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,2,0,-0.0006402665137044,0.00035212681343430003,7.679281316356821,46926
core25e_S1_liquidity_basis_positioning_cee4d30bde4cc1,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0009486158819366,-0.000325003723552465,13.89807604495948,46974
