blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family,deep_followup_score
a7ls9_bb1451bca7fc06f0,"Mul(ZScore(Mean(global_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.7172426719784951,0.0015507628212365,True,1.657606505273822,1.828296442371003,True,0.001196594758495,0.000596594758495,-0.0004034052415049,95.64444444444445,A7LS10S020_NUMERIC_CLUE,2129,-0.0005671475097512,-2.0338551657409543,-0.6940404369901639,-0.8957817323792968,0.4720526068576796,2152,-0.0008636397814911,-4.401457883761449,-1.657606505273822,-1.828296442371003,0.4697955390334573,2152,-0.0012219643408877,-5.347974709899878,-1.8675312278007048,-2.3178517302776704,0.4818773234200743,2152,-0.001596594758495,-5.506399149090258,-1.9513636138388328,-2.071910160666297,0.4823420074349442,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_2203c0efb7edd191,a7ls10_s020,numeric_clue,31.65479206575799
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L1_cross_sectional_relative_return,24,1.0,3,True,0.7400444190245025,0.0034672712328554,True,0.5175080973322533,0.2075820079078002,True,0.0031165606251224,0.0025165606251224,0.0015165606251224,94.93333333333334,A7LS10S022_NUMERIC_CLUE,2113,0.002570183702999,5.657326123161508,1.0854458871708008,0.6765476963304231,0.5333648840511122,2136,0.0011270953719403,2.865077306405309,0.5175080973322533,0.2075820079078002,0.5440074906367042,2136,0.0061631620856762,12.105055051654118,2.4082671370294344,2.1782851957673537,0.6184456928838952,2136,0.0035165606251224,6.122219210684983,1.187920288509673,0.9349828802236246,0.5931647940074907,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,numeric_clue,31.18697196343535
a7ls9_acd017f4cf20f94c,"Mul(ZScore(Mean(age_x_volatility,12)),Abs(ZScore(Mean(basis_abs_168h,12))))",listing_age_like|regime_state,age_abs_state,L1_cross_sectional_relative_return,24,-1.0,3,True,0.822716525822139,0.0069470292942654,True,0.8646631123130245,1.1617398504122682,True,0.0066987864504812,0.0060987864504812,0.0050987864504812,94.93333333333334,A7LS10S013_NUMERIC_CLUE,2125,-0.0018953603776036,-3.171059306813344,-0.6237736911223104,-0.9312174338187752,0.4315294117647059,2136,-0.0037998816514671,-7.372192350734354,-1.4915024141703357,-1.8615686719097604,0.4559925093632959,2136,-0.0031114022263925,-4.3738594624444405,-0.8646631123130245,-1.1617398504122682,0.4377340823970037,2136,-0.0070987864504812,-13.289362981749836,-2.75243044004402,-3.295578160053792,0.3553370786516854,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_013\a7ls10_s013_label_response_metrics.csv,s013,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_b5524cfee7bab833,prod_12c01be740a4a6ac,a7ls10_s013,numeric_clue,30.935903012944962
a7ls9_606d17a2011da024,"Mul(Abs(ZScore(Mean(realized_vol_168h,48))),ZScore(Mean(volume_volatility_ratio_168h,48)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L0_raw_forward_return,4,1.0,3,True,0.7151166228044287,0.0012943394272894,True,1.069491067746759,0.982591827656999,True,0.0009574928477656,0.0003574928477656,-0.0006425071522343,95.82222222222222,A7LS10S039_NUMERIC_CLUE,2133,0.0001889283021297,0.6695669816889949,0.350147397042658,0.2290653080683371,0.5269573370839193,2156,0.0006506954495531,2.854057339819003,1.4041009785708132,1.2965772177192076,0.5306122448979592,2156,0.0006238066592323,2.127320109557736,1.069491067746759,0.982591827656999,0.5417439703153989,2156,0.0013574928477656,5.464042586725259,2.72510351636652,2.64169744926249,0.5653988868274582,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_36361938b93ad534,prod_9f523759381bf7f4,a7ls10_s039,numeric_clue,30.765268974503535
a7ls9_606d17a2011da024,"Mul(Abs(ZScore(Mean(realized_vol_168h,48))),ZScore(Mean(volume_volatility_ratio_168h,48)))",volatility_like|volume_volatility_ratio_168h,abs_state_interaction,L1_cross_sectional_relative_return,4,1.0,3,True,0.7151166228044287,0.0012943394272894,True,1.069491067746759,0.9825918276569992,True,0.0009574928477656,0.0003574928477656,-0.0006425071522343,95.82222222222222,A7LS10S039_NUMERIC_CLUE,2133,0.0001889283021297,0.6695669816889943,0.3501473970426582,0.2290653080683372,0.5269573370839193,2156,0.0006506954495531,2.854057339819003,1.4041009785708134,1.296577217719208,0.5306122448979592,2156,0.0006238066592323,2.1273201095577363,1.069491067746759,0.9825918276569992,0.5417439703153989,2156,0.0013574928477656,5.46404258672526,2.725103516366519,2.64169744926249,0.5653988868274582,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_039\a7ls10_s039_label_response_metrics.csv,s039,vol_liquidity_interaction,A7LS9_B,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_36361938b93ad534,prod_9f523759381bf7f4,a7ls10_s039,numeric_clue,30.765268974503535
a7ls9_acd017f4cf20f94c,"Mul(ZScore(Mean(age_x_volatility,12)),Abs(ZScore(Mean(basis_abs_168h,12))))",listing_age_like|regime_state,age_abs_state,L0_raw_forward_return,24,-1.0,3,True,0.8271128062112884,0.0069470292942654,True,0.8646631123130245,1.1617398504122685,True,0.0066987864504812,0.0060987864504812,0.0050987864504812,94.93333333333334,A7LS10S013_NUMERIC_CLUE,2125,-0.0018953603776036,-3.171059306813344,-0.6237736911223103,-0.9312174338187752,0.4315294117647059,2136,-0.0037998816514671,-7.372192350734354,-1.4915024141703352,-1.8615686719097613,0.4559925093632959,2136,-0.0031114022263925,-4.3738594624444405,-0.8646631123130245,-1.1617398504122685,0.4377340823970037,2136,-0.0070987864504812,-13.289362981749836,-2.7524304400440203,-3.295578160053792,0.3553370786516854,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_013\a7ls10_s013_label_response_metrics.csv,s013,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_b5524cfee7bab833,prod_12c01be740a4a6ac,a7ls10_s013,numeric_clue,30.49627497403003
a7ls9_a5baef25254e750a,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24)))",basis_premium|basis_premium,raw_typed_mul,L1_cross_sectional_relative_return,8,-1.0,3,True,0.7289735172573477,0.0017010357664996,True,1.432679769093525,1.5189759393956954,True,0.0012793708254179,0.0006793708254179,-0.000320629174582,95.64444444444445,A7LS10S023_NUMERIC_CLUE,2129,-0.0001012830082929,-0.4002156850212323,-0.1611279393661757,-0.2664778569991527,0.4950681070925317,2152,-0.0011023595851478,-4.462215183263771,-1.5778884324617062,-1.7910089146609771,0.4716542750929368,2152,-0.0013662284140528,-3.962917173370024,-1.432679769093525,-1.5189759393956954,0.4609665427509293,2152,-0.0016793708254179,-5.641969003472096,-1.9913982113951905,-2.1488776509188963,0.4191449814126394,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_8cb0abec7e5d45e7,prod_85dd1a672ca1c4d5,a7ls10_s023,numeric_clue,30.322659980160523
a7ls9_1a562a3d61479f96,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L0_raw_forward_return,8,-1.0,3,True,0.7211340369939209,0.0007180549167622,True,0.868153684693143,1.3228288127197387,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS10S009_NUMERIC_CLUE,2129,-6.551127042127018e-05,-0.2007636964534837,-0.0783979586522566,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.285039090962482,-2.6694328245819645,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.778091272751935,0.437267657992565,2152,-0.000808669218112,-2.443672008384811,-0.868153684693143,-1.3228288127197387,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_009\a7ls10_s009_label_response_metrics.csv,s009,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s009,numeric_clue,29.92748003008985
a7ls9_4f163f7490cc38c8,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_lifecycle|basis_premium,raw_gate,L0_raw_forward_return,8,-1.0,3,True,0.7211340369939209,0.0007180549167622,True,0.868153684693143,1.3228288127197387,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS10S029_NUMERIC_CLUE,2129,-6.551127042127018e-05,-0.2007636964534837,-0.0783979586522566,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.285039090962482,-2.6694328245819645,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.778091272751935,0.437267657992565,2152,-0.000808669218112,-2.443672008384811,-0.868153684693143,-1.3228288127197387,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s029,numeric_clue,29.92748003008985
a7ls9_1a562a3d61479f96,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.7211340369939212,0.0007180549167622,True,0.868153684693143,1.322828812719739,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS10S009_NUMERIC_CLUE,2129,-6.551127042127038e-05,-0.2007636964534843,-0.0783979586522571,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.2850390909624814,-2.669432824581965,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.7780912727519347,0.437267657992565,2152,-0.000808669218112,-2.443672008384812,-0.868153684693143,-1.322828812719739,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_009\a7ls10_s009_label_response_metrics.csv,s009,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s009,numeric_clue,29.927480030089818
a7ls9_4f163f7490cc38c8,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_lifecycle|basis_premium,raw_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.7211340369939212,0.0007180549167622,True,0.868153684693143,1.322828812719739,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS10S029_NUMERIC_CLUE,2129,-6.551127042127038e-05,-0.2007636964534843,-0.0783979586522571,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.2850390909624814,-2.669432824581965,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.7780912727519347,0.437267657992565,2152,-0.000808669218112,-2.443672008384812,-0.868153684693143,-1.322828812719739,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s029,numeric_clue,29.927480030089818
a7ls9_eef6cfa409996a1a,"Mul(ZScore(Mean(global_long_short_account_ratio_last,12)),Sign(ZScore(Mean(age_x_liquidity,12))))",open_interest_like|age_x_liquidity,typed_gate,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.7940592161844615,0.0045332672706637,True,1.605697306805797,2.1065970006479344,True,0.0042262709612438,0.0036262709612438,0.0026262709612438,94.93333333333334,A7LS10S016_NUMERIC_CLUE,2125,-0.0017868463935551,-3.953326845028644,-0.8096228823879081,-1.6665814281194566,0.4752941176470588,2136,-0.0026163894048987,-7.65019927183699,-1.605697306805797,-2.1065970006479344,0.4330524344569288,2136,-0.0032998173892656,-8.395631289595345,-1.7408698875298767,-2.5067711786892475,0.4602059925093633,2136,-0.0046262709612438,-9.96366822187582,-1.888493220909584,-2.7860515700118778,0.4213483146067415,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_016\a7ls10_s016_label_response_metrics.csv,s016,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_6ebf7267c6a84582,prod_d774047711eb4db7,a7ls10_s016,numeric_clue,29.860213614109284
a7ls9_55b362c59bf6af80,"Mul(ZScore(Mean(global_long_short_account_ratio_last,12)),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L3_liquidity_tier_relative_return,24,-1.0,3,True,0.7962606922880857,0.0045378451391354,True,1.605697306805797,2.0837822096400345,True,0.0042315167259255,0.0036315167259255,0.0026315167259255,94.93333333333334,A7LS10S019_NUMERIC_CLUE,2125,-0.0017770014112888,-3.932663012633584,-0.8117689472985519,-1.6606392342081373,0.4752941176470588,2136,-0.0026153968569336,-7.64711806842386,-1.605697306805797,-2.0837822096400345,0.4330524344569288,2136,-0.0032938833964369,-8.380351533232652,-1.7408698875298767,-2.466532574722192,0.4606741573033708,2136,-0.0046315167259255,-9.975628268453784,-1.892150715881568,-2.799956491868115,0.4213483146067415,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_019\a7ls10_s019_label_response_metrics.csv,s019,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_a5a3a79b9ba27f1b,prod_f3a2684be350850c,a7ls10_s019,numeric_clue,29.627074845892363
a7ls9_f9f9a6dc7ac394de,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),Sign(ZScore(Mean(age_x_volatility,168))))",basis_premium_like|age_x_volatility,basis_abs_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.7343821099260303,0.0014767495815079,True,1.0981565130327118,1.4195627474001091,True,0.0011009615584282,0.0005009615584282,-0.0004990384415717,95.64444444444445,A7LS10S003_NUMERIC_CLUE,2129,-0.0008044828167161,-2.803510227540564,-0.9465377430004612,-1.4052219963653745,0.4589008924377642,2152,-0.0008235812107726,-3.117968520913409,-1.0981565130327118,-1.4195627474001091,0.4711895910780669,2152,-0.001187720103293,-4.740721998296015,-1.5528150385773891,-2.2665165592370244,0.4651486988847583,2152,-0.0015009615584282,-4.739523442265339,-1.6761409266225762,-2.00834600939794,0.449814126394052,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_003\a7ls10_s003_label_response_metrics.csv,s003,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_f3587e34559c7444,prod_f8301a4fc2088c1b,a7ls10_s003,numeric_clue,29.458101336304985
a7ls9_1a562a3d61479f96,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.7238531103949707,0.000632085196767,True,0.7924346479581317,1.202939904133553,True,0.0003155901423957,-0.0002844098576042,-0.0012844098576042,95.64444444444445,A7LS10S009_NUMERIC_CLUE,2129,-0.000297812533544,-0.9520210903112368,-0.3234366403234698,-0.5998560988402891,0.4941286989196806,2152,-0.0014316974533212,-6.117672833968063,-2.195632336942788,-2.6312830993412195,0.4618959107806691,2152,-0.0020272461486136,-6.358615392272233,-2.2114765140057,-2.5621615516328538,0.4479553903345725,2152,-0.0007155901423957,-2.1737742051214943,-0.7924346479581317,-1.202939904133553,0.4702602230483271,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_009\a7ls10_s009_label_response_metrics.csv,s009,listing_state_interaction,A7LS9_D,a7ls8_50cc48d1881cc235,listing_x_basis_regime,S0_strong_tradeable_probe,74.64336057743303,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s009,numeric_clue,29.449714061403487
a7ls9_4f163f7490cc38c8,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_lifecycle|basis_premium,raw_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.7238531103949707,0.000632085196767,True,0.7924346479581317,1.202939904133553,True,0.0003155901423957,-0.0002844098576042,-0.0012844098576042,95.64444444444445,A7LS10S029_NUMERIC_CLUE,2129,-0.000297812533544,-0.9520210903112368,-0.3234366403234698,-0.5998560988402891,0.4941286989196806,2152,-0.0014316974533212,-6.117672833968063,-2.195632336942788,-2.6312830993412195,0.4618959107806691,2152,-0.0020272461486136,-6.358615392272233,-2.2114765140057,-2.5621615516328538,0.4479553903345725,2152,-0.0007155901423957,-2.1737742051214943,-0.7924346479581317,-1.202939904133553,0.4702602230483271,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_029\a7ls10_s029_label_response_metrics.csv,s029,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls10_s029,numeric_clue,29.449714061403487
a7ls9_516eed52d75aa727,"ZScore(Mean(volume_volatility_ratio_168h,48))",volatility_like,zmean,L1_cross_sectional_relative_return,4,1.0,3,True,0.7237229571644581,0.000894926281954,True,0.8131496326403429,0.6025616891279617,True,0.0004904766202298,-0.0001095233797701,-0.0011095233797701,95.82222222222222,A7LS10S031_NUMERIC_CLUE,2133,0.0001579103629425,0.5370854731733538,0.2886541664412797,0.1915633077747256,0.522737927801219,2156,0.0006554576391493,2.8943001809460065,1.4206996745177816,1.390760920109012,0.537569573283859,2156,0.0004733163903333,1.5762700783137775,0.8131496326403429,0.6025616891279617,0.5352504638218923,2156,0.0008904766202298,3.5877729868596697,1.7955380057649877,1.749719646097525,0.5602968460111317,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_031\a7ls10_s031_label_response_metrics.csv,s031,vol_liquidity_deep,A7LS9_A,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_ea729d0f96c7cddd,prod_dd24431343cf82ed,a7ls10_s031,numeric_clue,29.12519225463615
a7ls9_b0eee4793300a610,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))",open_interest_like|liquidity_rank_active_universe,typed_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.785775664960885,0.0040360469019334,True,0.9560638666609031,1.3210169557702394,True,0.0037835968125761,0.0031835968125761,0.0021835968125761,94.93333333333334,A7LS10S020_NUMERIC_CLUE,2113,-0.0013126731901416,-2.703504892963286,-0.6097149558576686,-1.2165249300494494,0.4950307619498343,2136,-0.0017762487917519,-4.631443820971025,-0.9560638666609031,-1.3210169557702394,0.4344569288389513,2136,-0.0020170670897903,-5.13255586843877,-0.9763596977543412,-1.5966130760542172,0.4985955056179775,2136,-0.0041835968125761,-7.783860929259222,-1.599237574772468,-2.1574226478106886,0.4803370786516854,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_020\a7ls10_s020_label_response_metrics.csv,s020,positioning_context_interaction,A7LS9_H,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_2adc66d652e998b2,prod_b3a8d9aee2d51ffc,a7ls10_s020,numeric_clue,28.963094174191237
a7ls9_d7a773685af27a8b,"Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,4,1.0,3,True,0.7270172023522057,0.000611981762539,True,1.2203610963506728,0.944306655616632,True,0.0002163605108804,-0.0003836394891195,-0.0013836394891195,95.82222222222222,A7LS10S027_NUMERIC_CLUE,2133,0.0001486489359035,0.9457980158858618,0.5298191572556463,0.1894432059625269,0.5194561650257853,2156,0.0003754529014589,2.4432705665726133,1.286667739294681,0.9507140252966764,0.5287569573283859,2156,0.00047288618166,2.3709214697219,1.2203610963506728,0.944306655616632,0.5241187384044527,2156,0.0006163605108804,2.787059201017066,1.398625473120694,1.355096659453239,0.5208719851576994,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_027\a7ls10_s027_label_response_metrics.csv,s027,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_bf1926105090e0f0,a7ls10_s027,numeric_clue,28.85456818293506
a7ls9_b627111b0d3434a7,"Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",basis_premium_like|age_x_volatility,basis_abs_gate,L0_raw_forward_return,8,-1.0,3,True,0.7506049400368873,0.0022176458044677,True,1.0943781625684466,1.1735718131361093,True,0.0018982107182566,0.0012982107182566,0.0002982107182566,95.64444444444445,A7LS10S002_NUMERIC_CLUE,2141,-0.0005759482364239,-1.88899815046619,-0.6468910679803355,-1.071046858119709,0.4656702475478748,2152,-0.0007695421909942,-3.0694835254110124,-1.0943781625684466,-1.1735718131361093,0.4642193308550186,2152,-0.0010995797507026,-4.121263420197884,-1.4451616929949187,-1.634797396902172,0.453996282527881,2152,-0.0022982107182566,-7.026826650418853,-2.427485462153101,-3.1665499493141502,0.4210037174721189,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_002\a7ls10_s002_label_response_metrics.csv,s002,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_a48d4f61289851a6,prod_1d3d331b6d9d96e0,a7ls10_s002,numeric_clue,28.62893433217168
a7ls9_b627111b0d3434a7,"Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12))))",basis_premium_like|age_x_volatility,basis_abs_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.7506049400368876,0.0022176458044677,True,1.0943781625684466,1.1735718131361097,True,0.0018982107182566,0.0012982107182566,0.0002982107182566,95.64444444444445,A7LS10S002_NUMERIC_CLUE,2141,-0.0005759482364239,-1.8889981504661908,-0.6468910679803355,-1.0710468581197097,0.4656702475478748,2152,-0.0007695421909942,-3.0694835254110115,-1.0943781625684466,-1.1735718131361097,0.4642193308550186,2152,-0.0010995797507026,-4.121263420197884,-1.445161692994919,-1.634797396902172,0.453996282527881,2152,-0.0022982107182566,-7.026826650418853,-2.427485462153101,-3.1665499493141502,0.4210037174721189,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_002\a7ls10_s002_label_response_metrics.csv,s002,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_a48d4f61289851a6,prod_1d3d331b6d9d96e0,a7ls10_s002,numeric_clue,28.62893433217165
a7ls9_128ae65a5355ea4c,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",basis_premium|positioning_flow,raw_abs_state,L3_liquidity_tier_relative_return,24,1.0,3,True,0.8128483561712208,0.0054330008474841,True,1.7636781813970714,0.8727553780106128,True,0.0050920492336081,0.0044920492336081,0.0034920492336081,94.93333333333334,A7LS10S024_NUMERIC_CLUE,2125,0.0011827854180968,3.0194461364870286,0.6850218611671275,-0.4646950767114937,0.5430588235294118,2136,0.0033276988034119,8.657287139383453,1.7636781813970714,1.0258769806346089,0.5800561797752809,2136,0.004845484529435,9.982651555557837,2.0838914658112597,0.8727553780106128,0.5936329588014981,2136,0.0054920492336081,10.09948099923081,2.1264926803507027,0.9026618698287696,0.598314606741573,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_024\a7ls10_s024_label_response_metrics.csv,s024,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_ef7cc2ad85d60bf9,prod_c2fa775ad0b8e3c4,a7ls10_s024,numeric_clue,28.512969841980734
