blueprint_id,a7ls_lane,lane_name,search_role,level,candidate_role,semantic_pair,motif,primary_field,secondary_field,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,std_value,min_value,max_value,activity_ok,error,shard_id,_pair_motif_key,_tested_in_a7v3s6,_hard_block_pair_motif,_same_family_pair,_same_primary_secondary
a7v3s0_f3fd0531f5f9f50a,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,smooth_mul,kline_taker_buy_quote_share,open_interest_last,open_interest|taker_flow|smooth_mul|d586d02e0366,open_interest|taker_flow|smooth_mul|d586d02e0366,"Mul(Abs(ZScore(Mean(kline_taker_buy_quote_share,8))),Abs(ZScore(Mean(open_interest_last,6))))",True,0.9959284464518228,1.0,0.927679657582392,8.186558329581189e-08,46.80756421179781,True,,a7v3s0_c2_s019,open_interest|taker_flow	smooth_mul,True,True,False,False
a7v3s0_d17ce137462401d4,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|open_interest,smooth_mul,open_interest_last,open_interest_last,open_interest|open_interest|smooth_mul|6eaaf2c47a0c,open_interest|open_interest|smooth_mul|6eaaf2c47a0c,"Mul(Abs(ZScore(Mean(open_interest_last,6))),CSRank(Delta(open_interest_last,6)))",True,0.9959284464518228,1.0,0.6662448098913792,8.072958799994484e-07,9.693286423616824,True,,a7v3s0_c2_s019,open_interest|open_interest	smooth_mul,True,True,True,True
a7v3s0_ebaa6e9a86dcfaf8,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,signed_rank_gate,open_interest_value_last,kline_taker_buy_quote_share,open_interest|taker_flow|signed_rank_gate|45df18a90709,open_interest|taker_flow|signed_rank_gate|45df18a90709,"Mul(CSRank(ZScore(Mean(open_interest_value_last,6))),Sign(ZScore(Mean(kline_taker_buy_quote_share,8))))",True,0.9959284464518228,1.0,0.5817650654924249,-1.0,1.0,True,,a7v3s0_c2_s031,open_interest|taker_flow	signed_rank_gate,True,True,False,False
a7v3s0_caf135ed0cecccba,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,smooth_mul,open_interest_value_last,taker_buy_sell_volume_ratio_last,open_interest|taker_flow|smooth_mul|b4a6a551468c,open_interest|taker_flow|smooth_mul|b4a6a551468c,"Mul(ZScore(Mean(open_interest_value_last,6)),CSRank(Delta(taker_buy_sell_volume_ratio_last,6)))",True,0.9959284464518228,1.0,0.5511437558009924,-0.2032680682146778,8.843341448602311,True,,a7v3s0_c2_s045,open_interest|taker_flow	smooth_mul,True,True,False,False
a7v3s0_9333f3e82c2e5bd4,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,signed_rank_gate,kline_taker_buy_quote_share,open_interest_last,open_interest|taker_flow|signed_rank_gate|45df18a90709,open_interest|taker_flow|signed_rank_gate|45df18a90709,"Mul(CSRank(ZScore(Mean(kline_taker_buy_quote_share,8))),Sign(ZScore(Mean(open_interest_last,6))))",True,0.9959284464518228,1.0,0.3672809940336241,-1.0,1.0,True,,a7v3s0_c2_s043,open_interest|taker_flow	signed_rank_gate,True,True,False,False
a7v3s0_81772e6425d90130,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|taker_flow,signed_rank_gate,kline_taker_buy_quote_share,quote_volume_z_168h,liquidity|taker_flow|signed_rank_gate|a2996eb4c916,liquidity|taker_flow|signed_rank_gate|a2996eb4c916,"Mul(CSRank(Abs(ZScore(Mean(kline_taker_buy_quote_share,8)))),Sign(Abs(ZScore(Mean(quote_volume_z_168h,6)))))",True,0.9959284464518228,1.0,0.2886614044260728,0.0104166666666666,1.0,True,,a7v3s0_c2_s008,liquidity|taker_flow	signed_rank_gate,True,False,False,False
a7v3s0_c411223b42462d34,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,signed_rank_gate,kline_taker_buy_quote_share,open_interest_value_last,open_interest|taker_flow|signed_rank_gate|12eafb5ba441,open_interest|taker_flow|signed_rank_gate|12eafb5ba441,"Mul(CSRank(ZScore(Mean(kline_taker_buy_quote_share,8))),Sign(TSRank(open_interest_value_last,6)))",True,0.9959284464518228,1.0,0.2886594523748234,0.0104166666666666,1.0,True,,a7v3s0_c2_s047,open_interest|taker_flow	signed_rank_gate,True,True,False,False
a7v3s0_e93e6cfe0bce74c0,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,smooth_mul,open_interest_last,kline_taker_buy_quote_share,open_interest|taker_flow|smooth_mul|299ecbba087e,open_interest|taker_flow|smooth_mul|299ecbba087e,"Mul(TSRank(open_interest_last,6),TSRank(kline_taker_buy_quote_share,8))",True,0.9959284464518228,1.0,0.2615582033888545,0.0208333333333333,1.0,True,,a7v3s0_c2_s037,open_interest|taker_flow	smooth_mul,True,True,False,False
a7v3s0_f8050449460e1185,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,smooth_mul,kline_taker_buy_quote_share,open_interest_last,open_interest|taker_flow|smooth_mul|113cadb625a1,open_interest|taker_flow|smooth_mul|113cadb625a1,"Mul(Decay(kline_taker_buy_quote_share,8),TSRank(open_interest_last,6))",True,0.9959284464518228,1.0,0.1603592571238595,0.0505451133387889,0.700069751320229,True,,a7v3s0_c2_s051,open_interest|taker_flow	smooth_mul,True,True,False,False
a7v3s0_5f0e948926c7e9a7,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|positioning,spread_rank,top_global_account_divergence,global_long_short_account_ratio_last,positioning|positioning|spread_rank|3b9d2e3b91a2,positioning|positioning|spread_rank|3b9d2e3b91a2,"Sub(CSRank(TSRank(top_global_account_divergence,3)),CSRank(CSRank(Delta(global_long_short_account_ratio_last,8))))",True,0.9959284464518228,0.9948954968527765,0.3895947404337335,-0.984375,0.9739583333333334,True,,a7v3s0_c2_s013,positioning|positioning	spread_rank,True,True,True,False
a7v3s0_09602825f5126caa,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,oi_flow_scaled_spread,open_interest_last,kline_taker_buy_quote_share,open_interest|taker_flow|oi_flow_scaled_spread|a4b7c6463a60,open_interest|taker_flow|oi_flow_scaled_spread|a4b7c6463a60,"SafeDiv(Sub(CSRank(ZScore(Mean(open_interest_last,6))),CSRank(TSRank(kline_taker_buy_quote_share,8))),Abs(TSRank(kline_taker_buy_quote_share,8)))",True,0.9959284464518228,0.9947014286991048,1.551575217274848,-2.666666666666667,7.875,True,,a7v3s0_c2_s041,open_interest|taker_flow	oi_flow_scaled_spread,True,True,False,False
a7v3s0_be4cf25ff745fd61,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,oi_flow_scaled_spread,open_interest_last,taker_buy_sell_volume_ratio_last,open_interest|taker_flow|oi_flow_scaled_spread|33400ca0c6b4,open_interest|taker_flow|oi_flow_scaled_spread|33400ca0c6b4,"SafeDiv(Sub(CSRank(Abs(ZScore(Mean(open_interest_last,6)))),CSRank(CSRank(Delta(taker_buy_sell_volume_ratio_last,6)))),Abs(CSRank(Delta(taker_buy_sell_volume_ratio_last,6))))",True,0.9959284464518228,0.9899825083308862,6.813002893952991,-0.9895833333333334,95.0,True,,a7v3s0_c2_s035,open_interest|taker_flow	oi_flow_scaled_spread,True,True,False,False
a7v3s0_195bb2961fdbc716,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|taker_flow,spread_rank,quote_volume_z_168h,kline_taker_buy_quote_share,liquidity|taker_flow|spread_rank|aa87838b8a59,liquidity|taker_flow|spread_rank|aa87838b8a59,"Sub(CSRank(ZScore(Mean(quote_volume_z_168h,6))),CSRank(CSRank(Delta(kline_taker_buy_quote_share,8))))",True,0.9959284464518228,0.989729709025446,0.4094348508386063,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s023,liquidity|taker_flow	spread_rank,True,True,False,False
a7v3s0_b5cb03582f257d18,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,spread_rank,kline_taker_buy_quote_share,open_interest_value_last,open_interest|taker_flow|spread_rank|ed2cd042399d,open_interest|taker_flow|spread_rank|ed2cd042399d,"Sub(CSRank(Decay(kline_taker_buy_quote_share,8)),CSRank(Decay(open_interest_value_last,6)))",True,0.9959284464518228,0.9896556567036504,0.4050645731710069,-0.9791666666666669,0.9895833333333334,True,,a7v3s0_c2_s015,open_interest|taker_flow	spread_rank,True,True,False,False
a7v3s0_eddb7335e4624d91,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|taker_flow,spread_rank,kline_taker_buy_quote_share,open_interest_value_last,open_interest|taker_flow|spread_rank|5abc3fb01d63,open_interest|taker_flow|spread_rank|5abc3fb01d63,"Sub(CSRank(ZScore(Mean(kline_taker_buy_quote_share,8))),CSRank(Decay(open_interest_value_last,6)))",True,0.9959284464518228,0.9895560690984768,0.4047674424419036,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s012,open_interest|taker_flow	spread_rank,True,True,False,False
a7v3s0_6687f4b435199770,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,spread_rank,mark_index_basis_bps,mark_trade_basis_bps,basis|basis|spread_rank|faeec7794dc3,basis|basis|spread_rank|faeec7794dc3,"Sub(CSRank(CSRank(Delta(mark_index_basis_bps,6))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,12)))))",True,0.9959284464518228,0.9890223816758806,0.4083534015347048,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s014,basis|basis	spread_rank,True,False,True,False
a7v3s0_ab08be8ff0f36324,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,positioning|positioning,spread_rank,global_long_short_account_ratio_last,top_global_account_divergence,positioning|positioning|spread_rank|63d054aa667c,positioning|positioning|spread_rank|63d054aa667c,"Sub(CSRank(CSRank(Delta(global_long_short_account_ratio_last,6))),CSRank(Decay(top_global_account_divergence,6)))",True,0.9959284464518228,0.9884759266115956,0.4044726474932071,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s018,positioning|positioning	spread_rank,True,True,True,False
a7v3s0_14a3b278d007e524,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|liquidity,spread_rank,quote_volume_z_168h,mark_index_basis_bps,basis|liquidity|spread_rank|c07d3343745f,basis|liquidity|spread_rank|c07d3343745f,"Sub(CSRank(Abs(ZScore(Mean(quote_volume_z_168h,3)))),CSRank(TSRank(mark_index_basis_bps,8)))",True,0.995923360188802,0.9951508249215424,0.407675862983007,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s009,basis|liquidity	spread_rank,True,False,False,False
a7v3s0_e6f9bd6541ffd4f8,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|liquidity,spread_rank,mark_index_basis_bps,quote_volume_z_168h,basis|liquidity|spread_rank|3d8190f7d8cd,basis|liquidity|spread_rank|3d8190f7d8cd,"Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,8)))),CSRank(ZScore(Mean(quote_volume_z_168h,3))))",True,0.995923360188802,0.9892623585018884,0.4046274552997159,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s021,basis|liquidity	spread_rank,True,False,False,False
a7v3s0_ab46e0b7499a5ebb,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,smooth_mul,open_interest_value_mean,mark_index_basis_bps,basis|open_interest|smooth_mul|dacf6beb7784,basis|open_interest|smooth_mul|dacf6beb7784,"Mul(CSRank(Delta(open_interest_value_mean,4)),Abs(ZScore(Mean(mark_index_basis_bps,8))))",True,0.9959157307942708,1.0,0.5016495057524635,6.328076817103037e-07,9.52030705487867,True,,a7v3s0_c2_s048,basis|open_interest	smooth_mul,True,True,False,False
a7v3s0_ad4a5d297792712b,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,mark_index_basis_bps,open_interest_mean,basis|open_interest|signed_rank_gate|a3905f85db04,basis|open_interest|signed_rank_gate|a3905f85db04,"Mul(CSRank(Decay(mark_index_basis_bps,8)),Sign(TSRank(open_interest_mean,3)))",True,0.9959157307942708,1.0,0.2886575540995231,0.0104166666666666,1.0,True,,a7v3s0_c2_s038,basis|open_interest	signed_rank_gate,True,True,False,False
a7v3s0_325170323978023f,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,open_interest_mean,mark_index_basis_bps,basis|open_interest|signed_rank_gate|72d88dbdbc2f,basis|open_interest|signed_rank_gate|72d88dbdbc2f,"Mul(CSRank(TSRank(open_interest_mean,3)),Sign(TSRank(mark_index_basis_bps,8)))",True,0.9959157307942708,1.0,0.2650526943336948,0.0104166666666666,1.0,True,,a7v3s0_c2_s047,basis|open_interest	signed_rank_gate,True,True,False,False
a7v3s0_18f1eeff20fa20c2,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,spread_rank,global_long_short_account_ratio_last,mark_index_basis_bps,basis|positioning|spread_rank|065aad06bb30,basis|positioning|spread_rank|065aad06bb30,"Sub(CSRank(CSRank(Delta(global_long_short_account_ratio_last,6))),CSRank(TSRank(mark_index_basis_bps,8)))",True,0.9959157307942708,0.9952044125533056,0.4102086587302586,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s007,basis|positioning	spread_rank,True,False,False,False
a7v3s0_a54f5edd92652d10,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,oi_flow_scaled_spread,mark_index_basis_bps,open_interest_last,basis|open_interest|oi_flow_scaled_spread|28554f89c13f,basis|open_interest|oi_flow_scaled_spread|28554f89c13f,"SafeDiv(Sub(CSRank(TSRank(mark_index_basis_bps,8)),CSRank(CSRank(Delta(open_interest_last,6)))),Abs(CSRank(Delta(open_interest_last,6))))",True,0.9959157307942708,0.994961824263936,6.779425768789968,-0.9895833333333334,95.0,True,,a7v3s0_c2_s010,basis|open_interest	oi_flow_scaled_spread,True,True,False,False
a7v3s0_591563befe03f113,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,open_interest_mean,mark_index_basis_bps,basis|open_interest|spread_rank|63d054aa667c,basis|open_interest|spread_rank|63d054aa667c,"Sub(CSRank(CSRank(Delta(open_interest_mean,3))),CSRank(Decay(mark_index_basis_bps,8)))",True,0.9959157307942708,0.9908403769055948,0.4017615533684843,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s054,basis|open_interest	spread_rank,True,True,False,False
a7v3s0_149f42e7171a1850,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_value_last,basis|open_interest|spread_rank|ff386707b424,basis|open_interest|spread_rank|ff386707b424,"Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,8)))),CSRank(CSRank(Delta(open_interest_value_last,6))))",True,0.9959157307942708,0.9900692015014938,0.4045404582221685,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s040,basis|open_interest	spread_rank,True,True,False,False
a7v3s0_e4ff7d6fd19afcd0,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|premium,spread_rank,premium_close_bps,open_interest_last,open_interest|premium|spread_rank|63d054aa667c,open_interest|premium|spread_rank|63d054aa667c,"Sub(CSRank(CSRank(Delta(premium_close_bps,6))),CSRank(Decay(open_interest_last,6)))",True,0.9957911173502604,0.9911865584161856,0.4076957390301405,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s002,open_interest|premium	spread_rank,True,True,False,False
a7v3s0_f559f0f897f816af,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,open_interest|premium,spread_rank,premium_close_bps,open_interest_last,open_interest|premium|spread_rank|faeec7794dc3,open_interest|premium|spread_rank|faeec7794dc3,"Sub(CSRank(CSRank(Delta(premium_close_bps,6))),CSRank(Abs(ZScore(Mean(open_interest_last,6)))))",True,0.9957911173502604,0.99092861648632,0.4074089687889333,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s041,open_interest|premium	spread_rank,True,True,False,False
a7v3s0_0ae467d0d7f3a60d,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,smooth_mul,mark_trade_basis_bps,mark_index_basis_bps,basis|basis|smooth_mul|61649ac6b9c9,basis|basis|smooth_mul|61649ac6b9c9,"Mul(CSRank(Delta(mark_trade_basis_bps,12)),TSRank(mark_index_basis_bps,3))",True,0.9957046508789062,1.0,0.2410170794102125,0.0034722222222222,1.0,True,,a7v3s0_c2_s012,basis|basis	smooth_mul,True,True,True,False
a7v3s0_5f5ab9becdaafc2e,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|basis,spread_rank,mark_trade_basis_bps,mark_index_basis_bps,basis|basis|spread_rank|ee4742fc398b,basis|basis|spread_rank|ee4742fc398b,"Sub(CSRank(CSRank(Delta(mark_trade_basis_bps,12))),CSRank(CSRank(Delta(mark_index_basis_bps,3))))",True,0.9956995646158854,0.9898499457250496,0.4274656854004571,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s021,basis|basis	spread_rank,True,False,True,False
a7v3s0_29e21d25dfd52833,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,open_interest_value_last,mark_index_basis_bps,basis|open_interest|signed_rank_gate|45df18a90709,basis|open_interest|signed_rank_gate|45df18a90709,"Mul(CSRank(ZScore(Mean(open_interest_value_last,6))),Sign(ZScore(Mean(mark_index_basis_bps,3))))",True,0.995697021484375,1.0,0.5763791591643829,-1.0,1.0,True,,a7v3s0_c2_s056,basis|open_interest	signed_rank_gate,True,True,False,False
a7v3s0_f13b1e42b73311dd,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,mark_index_basis_bps,top_global_account_divergence,basis|positioning|smooth_mul|3e6dd1b1b42e,basis|positioning|smooth_mul|3e6dd1b1b42e,"Mul(ZScore(Mean(mark_index_basis_bps,3)),Decay(top_global_account_divergence,6))",True,0.995697021484375,1.0,0.4203837337254525,-8.080161331261861,8.002485259702619,True,,a7v3s0_c2_s002,basis|positioning	smooth_mul,True,False,False,False
a7v3s0_a5dd4a7db2050be3,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,signed_rank_gate,taker_buy_sell_volume_ratio_last,mark_index_basis_bps,basis|taker_flow|signed_rank_gate|8f347ec13059,basis|taker_flow|signed_rank_gate|8f347ec13059,"Mul(CSRank(Decay(taker_buy_sell_volume_ratio_last,6)),Sign(Abs(ZScore(Mean(mark_index_basis_bps,3)))))",True,0.995697021484375,1.0,0.2885937798857076,0.0104166666666666,1.0,True,,a7v3s0_c2_s023,basis|taker_flow	signed_rank_gate,True,False,False,False
a7v3s0_71fd2cb0660b674a,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,smooth_mul,mark_index_basis_bps,open_interest_value_last,basis|open_interest|smooth_mul|299ecbba087e,basis|open_interest|smooth_mul|299ecbba087e,"Mul(TSRank(mark_index_basis_bps,3),TSRank(open_interest_value_last,6))",True,0.995697021484375,1.0,0.2806954691298223,0.0555555555555555,1.0,True,,a7v3s0_c2_s045,basis|open_interest	smooth_mul,True,True,False,False
a7v3s0_3982a17eb1140e14,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,global_long_short_account_ratio_last,mark_index_basis_bps,basis|positioning|smooth_mul|61649ac6b9c9,basis|positioning|smooth_mul|61649ac6b9c9,"Mul(CSRank(Delta(global_long_short_account_ratio_last,8)),TSRank(mark_index_basis_bps,3))",True,0.995697021484375,1.0,0.2485586503862225,0.0034722222222222,1.0,True,,a7v3s0_c2_s013,basis|positioning	smooth_mul,True,False,False,False
a7v3s0_5e49761d282dd803,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,mark_index_basis_bps,open_interest_last,basis|open_interest|spread_rank|5c08d53cbbd6,basis|open_interest|spread_rank|5c08d53cbbd6,"Sub(CSRank(TSRank(mark_index_basis_bps,3)),CSRank(ZScore(Mean(open_interest_last,6))))",True,0.995697021484375,0.9950041376773836,0.3905034007349199,-0.984375,0.9739583333333334,True,,a7v3s0_c2_s042,basis|open_interest	spread_rank,True,True,False,False
a7v3s0_884f867f64438f53,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,spread_rank,top_global_account_divergence,mark_index_basis_bps,basis|positioning|spread_rank|8f789d3186ff,basis|positioning|spread_rank|8f789d3186ff,"Sub(CSRank(TSRank(top_global_account_divergence,6)),CSRank(Decay(mark_index_basis_bps,3)))",True,0.995697021484375,0.9947819290771448,0.3897089222501481,-0.9895833333333334,0.984375,True,,a7v3s0_c2_s017,basis|positioning	spread_rank,True,False,False,False
a7v3s0_effdc9a8739ac019,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,spread_rank,open_interest_last,mark_index_basis_bps,basis|open_interest|spread_rank|5c08d53cbbd6,basis|open_interest|spread_rank|5c08d53cbbd6,"Sub(CSRank(TSRank(open_interest_last,6)),CSRank(ZScore(Mean(mark_index_basis_bps,3))))",True,0.995697021484375,0.9947666043460938,0.3939593495227773,-0.953125,0.984375,True,,a7v3s0_c2_s023,basis|open_interest	spread_rank,True,True,False,False
a7v3s0_298137135e80aeda,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,spread_rank,mark_index_basis_bps,global_long_short_account_ratio_last,basis|positioning|spread_rank|3c5906f45172,basis|positioning|spread_rank|3c5906f45172,"Sub(CSRank(TSRank(mark_index_basis_bps,3)),CSRank(TSRank(global_long_short_account_ratio_last,6)))",True,0.995697021484375,0.994582707573482,0.3884873964030725,-0.9423245614035088,0.9479166666666666,True,,a7v3s0_c2_s018,basis|positioning	spread_rank,True,False,False,False
a7v3s0_dfd78c8ddbb91cb1,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,oi_flow_scaled_spread,open_interest_value_last,mark_index_basis_bps,basis|open_interest|oi_flow_scaled_spread|45e892dd21dd,basis|open_interest|oi_flow_scaled_spread|45e892dd21dd,"SafeDiv(Sub(CSRank(Abs(ZScore(Mean(open_interest_value_last,6)))),CSRank(ZScore(Mean(mark_index_basis_bps,3)))),Abs(ZScore(Mean(mark_index_basis_bps,3))))",True,0.995697021484375,0.9911218724778048,115.14296043983684,-22861.902732182552,38533.844032132,True,,a7v3s0_c2_s049,basis|open_interest	oi_flow_scaled_spread,True,True,False,False
a7v3s0_839f4b0a593bcff7,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|taker_flow,spread_rank,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,basis|taker_flow|spread_rank|557071c1649c,basis|taker_flow|spread_rank|557071c1649c,"Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,3)))),CSRank(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,6)))))",True,0.995697021484375,0.9900210459639768,0.402628804705184,-0.9895833333333334,0.9895833333333334,True,,a7v3s0_c2_s017,basis|taker_flow	spread_rank,True,False,False,False
a7v3s0_b250f86aae0d26c9,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,mark_index_basis_bps,top_global_account_divergence,basis|positioning|smooth_mul|dacf6beb7784,basis|positioning|smooth_mul|dacf6beb7784,"Mul(CSRank(Delta(mark_index_basis_bps,3)),Abs(ZScore(Mean(top_global_account_divergence,6))))",True,0.995691935221354,1.0,0.4447050398946107,6.254711398306821e-07,6.795159567814356,True,,a7v3s0_c2_s004,basis|positioning	smooth_mul,True,False,False,False
a7v3s0_248087bc285388f8,oi_flow_cross_mechanism,oi_flow_cross_mechanism,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|open_interest,signed_rank_gate,open_interest_last,mark_index_basis_bps,basis|open_interest|signed_rank_gate|5dba5030c5db,basis|open_interest|signed_rank_gate|5dba5030c5db,"Mul(CSRank(ZScore(Mean(open_interest_last,6))),Sign(CSRank(Delta(mark_index_basis_bps,3))))",True,0.995691935221354,1.0,0.2887433074769562,0.0104166666666666,1.0,True,,a7v3s0_c2_s053,basis|open_interest	signed_rank_gate,True,True,False,False
a7v3s0_c454b8ddcc1d74c9,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,liquidity|liquidity,signed_rank_gate,quote_volume_z_168h,quote_volume_z_168h,liquidity|liquidity|signed_rank_gate|1390af8bc318,liquidity|liquidity|signed_rank_gate|1390af8bc318,"Mul(CSRank(Abs(ZScore(Mean(quote_volume_z_168h,3)))),Sign(CSRank(Delta(quote_volume_z_168h,6))))",True,0.995691935221354,1.0,0.2886584247945452,0.0104166666666666,1.0,True,,a7v3s0_c2_s005,liquidity|liquidity	signed_rank_gate,True,False,True,True
a7v3s0_715ea7a0aaf118d2,raw_broad_reserved,raw_broad_reserved,v3_native_large_space_numeric_probe,A7V3S0,numeric_probe_only,basis|positioning,smooth_mul,global_long_short_account_ratio_last,mark_index_basis_bps,basis|positioning|smooth_mul|94084b27ca08,basis|positioning|smooth_mul|94084b27ca08,"Mul(CSRank(Delta(global_long_short_account_ratio_last,8)),CSRank(Delta(mark_index_basis_bps,3)))",True,0.995691935221354,1.0,0.2209094369684746,0.0001085069444444,1.0,True,,a7v3s0_c2_s000,basis|positioning	smooth_mul,True,False,False,False
