candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons
e1_formulagenv2_crypto_adapter_s1_00317,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,317,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(hl_range))",a85ff8d400b8f80b,24,hl_range;number_of_trades,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-9.69148379021382,0.388933872577284,2.047095912129288,-9.470186740262132,0.1981387672160111,1.9178789651103247,-10.928431932569824,-1.381403766808554,0.8395726212855243,-5.186279724136972,3.798451278900194,5.417850913335135,-4.949384188203033,3.8810170455939783,5.307382401948421,-0.4645686061306255,-0.796847249471514,-0.6407465094337669,-0.4630716783671533,-0.8037195347402177,-0.6397821154990264,-0.4709349216898469,-0.8488509888716949,-0.6710410135843566,-0.4518771630041072,-0.6923386658387836,-0.5518784405425369,-0.454902797016913,-0.6675195380876124,-0.541698308679246,0.1666666666666666,0.1805899949340879,0.1236611510189305,0.1664663461538461,0.1803130746603385,0.1230943314868494,0.1664663461538461,0.1803130746603385,0.1230943314868494,0.1664663461538461,0.1803130746603385,0.1230943314868494,0.1664663461538461,0.1803130746603385,0.1230943314868494,0.4987980769230769,0.4841056260001941,0.3986247051049633,0.4987980769230769,0.4833649296143023,0.3968707304848216,0.4987980769230769,0.4833649296143023,0.3968707304848216,0.4987980769230769,0.4833649296143023,0.3968707304848216,0.4987980769230769,0.4833649296143023,0.3968707304848216,0.3797174525699724,0.2278342661812245,0.4102337864074851,0.2105849744416819,1.9178789651103247,0.1981387672160111,2.0,2.0,2.0,0.8395726212855243,-1.381403766808554,2.0,0.388933872577284,-0.8037195347402177,-0.1803130746603385,-0.3797174525699724,-0.4102337864074851,6.995808311089992,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00320,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,320,formula_gen_v2_crypto,generated_candidate,original,"Mul(ZScore(number_of_trades),Rank(hl_range))",010d07a538aa2ab0,12,hl_range;number_of_trades,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1073942,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-1.5659804691808326,-1.052027444523728,-1.3688085056064818,-1.614355899181163,-1.0301608450239377,-1.1577071211232373,-2.6777693607196245,-2.1153912534124597,-2.225498329818117,-2.940724228339592,-2.117275011310485,-2.209702664663983,-2.521700888592874,-2.135706524569561,-2.3326470143078586,-0.2346960885246428,-0.7240773837560117,-0.7156149614899221,-0.2287157637972645,-0.7190306964726293,-0.6957946822467591,-0.2398427344326229,-0.8720986560677776,-0.7680079624996552,-0.2504769715173341,-0.8670734971561377,-0.7715099720586601,-0.2318782298717735,-0.8762634187374645,-0.769733399683949,0.1213942307692307,0.1238962472406181,0.1219250372675467,0.1213942307692307,0.1238847498160412,0.1218939735953059,0.1213942307692307,0.1238847498160412,0.1218939735953059,0.1213942307692307,0.1238847498160412,0.1218939735953059,0.1213942307692307,0.1238847498160412,0.1218939735953059,0.5,0.5,0.488967839846203,0.5,0.5,0.4888406223533209,0.5,0.5,0.4888406223533209,0.5,0.5,0.4888406223533209,0.5,0.5,0.4888406223533209,0.1829951654968718,0.1606762810209455,0.1870995866539173,0.1405472828262925,-1.1577071211232373,-1.0301608450239377,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3688085056064818,-1.052027444523728,-0.7190306964726293,-0.1238847498160412,-0.1829951654968718,-0.1870995866539173,-14.519349672165882,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00321,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,321,formula_gen_v2_crypto,generated_candidate,original,"Mul(Mul(Rank(number_of_trades),ZScore(hl_range)),Rank(quote_volume_mean_6))",672c07956dff2c7d,24,hl_range;number_of_trades;quote_volume_mean_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-8.5973070814968,-0.0973549718563005,-0.2779168051463405,-8.47397469675353,-0.2541021533140604,-0.2427197218972556,-10.007977008299369,-1.9517725061527704,-1.4566187092613248,-4.268267262062747,3.308379338268062,3.225346654958352,-3.8054999483648992,3.3910707495741206,3.044173768160121,-0.5181225831535456,-0.7534812133692843,-0.6888020505201579,-0.51602169133101,-0.7584545676935996,-0.695077268130911,-0.5332709649412107,-0.8223858357426413,-0.7709065090394183,-0.4768470468206488,-0.5301113527981565,-0.5916918840286435,-0.473245565421275,-0.4704579377407796,-0.6077368962320273,0.1747689040781402,0.193932000090441,0.1396007765520853,0.175114419126237,0.1937979854838711,0.1385729437630216,0.175114419126237,0.1937979854838711,0.1385729437630216,0.175114419126237,0.1937979854838711,0.1385729437630216,0.175114419126237,0.1937979854838711,0.1385729437630216,0.4964180348262786,0.4824070177677244,0.3952985008651991,0.4969341614645434,0.4820948098950663,0.3924813209449729,0.4969341614645434,0.4820948098950663,0.3924813209449729,0.4969341614645434,0.4820948098950663,0.3924813209449729,0.4969341614645434,0.4820948098950663,0.3924813209449729,0.424949670999376,0.2510735194523404,0.4556344280942042,0.2303124506373225,-0.2427197218972556,-0.2541021533140604,2.0,2.0,2.0,-1.4566187092613248,-1.9517725061527704,-0.2779168051463405,-0.0973549718563005,-0.7584545676935996,-0.1937979854838711,-0.424949670999376,-0.4556344280942042,0.1105968120592884,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00353,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,353,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(abs_ret_1))",5e2738c37ac72304,24,abs_ret_1;number_of_trades,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-7.572380949827338,-1.344445063755627,0.9755603184336514,-7.797315133954113,-1.2713499528210015,0.9046346647847328,-9.927651672415651,-3.475869559009982,-0.902231935532088,-3.8672549487307633,2.1686484180030385,4.272699925750083,-3.805898081609479,2.225577191437349,4.228430533360425,-0.375130978324655,-0.8079566287069198,-0.5708010010968385,-0.3860288231557633,-0.7968252073814611,-0.5642615864656209,-0.4179573582830806,-0.9472635941332964,-0.6698710951391667,-0.3617412318041201,-0.6309037794052788,-0.4806806006597868,-0.3615428772595306,-0.6195158631377666,-0.4836949115230577,0.242988782051282,0.2514331068433876,0.2063241963490953,0.2431891025641026,0.2516574892909796,0.2062633105384499,0.2431891025641026,0.2516574892909796,0.2062633105384499,0.2431891025641026,0.2516574892909796,0.2062633105384499,0.2431891025641026,0.2516574892909796,0.2062633105384499,0.4987980769230769,0.4938800826250216,0.4284990440492669,0.4987980769230769,0.4943216534437413,0.4284125694904224,0.4987980769230769,0.4943216534437413,0.4284125694904224,0.4987980769230769,0.4943216534437413,0.4284125694904224,0.4987980769230769,0.4943216534437413,0.4284125694904224,0.1959182466410115,0.1238210974295919,0.2315867598496711,0.1252192104443554,0.9046346647847328,-1.2713499528210015,2.0,2.0,2.0,-0.902231935532088,-2.0,0.9755603184336514,-1.344445063755627,-0.7968252073814611,-0.2516574892909796,-0.1959182466410115,-0.2315867598496711,0.15149804326892,A7M_REJECTED,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00356,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,356,formula_gen_v2_crypto,generated_candidate,original,"Mul(ZScore(number_of_trades),Rank(abs_ret_1))",e30ade58b8dfa8d9,12,abs_ret_1;number_of_trades,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1073942,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-0.3761052169697567,-1.0528408796105453,-1.9620634476964145,-0.6233875067109522,-1.0551987426122058,-1.906735163986727,-1.99389231440326,-2.4025966454819634,-3.2801875910171274,-1.7447952524893346,-1.9018369218289968,-2.713041636393171,-1.4259409338786213,-1.926390077514776,-2.801958068254022,-0.2236776972167384,-0.7218436235393193,-0.7468056827391943,-0.2243858695023484,-0.7150724358810913,-0.7376776322467207,-0.2385964659289269,-0.891707053651416,-0.8176807755127449,-0.2448831513070813,-0.8391213416058153,-0.7911902280743742,-0.2304855327104099,-0.8484635612533099,-0.7896576705160532,0.15625,0.153847038263429,0.1566913187932476,0.1564503205128205,0.1538125459896983,0.1567868067386301,0.1564503205128205,0.1538125459896983,0.1567868067386301,0.1564503205128205,0.1538125459896983,0.1567868067386301,0.1564503205128205,0.1538125459896983,0.1567868067386301,0.5,0.5,0.4871277613060982,0.5,0.5,0.487442131809008,0.5,0.5,0.487442131809008,0.5,0.5,0.487442131809008,0.5,0.5,0.487442131809008,0.1519147703214864,0.1386145395368312,0.151184256120329,0.1180192427577268,-1.906735163986727,-1.0551987426122058,-2.0,-1.926390077514776,-1.9018369218289968,-2.0,-2.0,-1.9620634476964145,-1.0528408796105453,-0.7150724358810913,-0.1538125459896983,-0.1519147703214864,-0.151184256120329,-15.347578216181814,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00369,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,369,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),ZScore(realized_vol_12))",c51727deb93d4dc1,24,number_of_trades;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1959482,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-7.201933472948145,1.2463726934798145,-0.0566012368756016,-7.130602636853936,1.0771685355271476,-0.0304744917801895,-7.681358091198991,0.5247412602853229,-0.4041152584127894,-4.865095167008974,2.622294884903695,1.4089116167610312,-4.331208946773404,2.715230645530326,1.2009811037898042,-0.5240734730113783,-0.7411523754291115,-0.7447944882094715,-0.5243730354900795,-0.748320364142192,-0.7321938765212663,-0.530821362292778,-0.7702633408460241,-0.7510949008555186,-0.5077277325289735,-0.6077040682477198,-0.6380140875824833,-0.5041309719928221,-0.5726741060119118,-0.6336486840584734,0.0627322570588463,0.0631645865471627,0.0426955099651528,0.0628716272083398,0.063062474342674,0.0426530555516666,0.0628716272083398,0.063062474342674,0.0426530555516666,0.0628716272083398,0.063062474342674,0.0426530555516666,0.0628716272083398,0.063062474342674,0.0426530555516666,0.4969951026380105,0.4684745971758087,0.376054072817268,0.4984110941434249,0.467867281546102,0.3759580211634697,0.4984110941434249,0.467867281546102,0.3759580211634697,0.4984110941434249,0.467867281546102,0.3759580211634697,0.4984110941434249,0.467867281546102,0.3759580211634697,0.4344303045695985,0.2481249288719542,0.4802537967352099,0.2346705358161603,-0.0304744917801895,1.0771685355271476,1.2009811037898042,2.0,2.0,-0.4041152584127894,0.5247412602853229,-0.0566012368756016,1.2463726934798145,-0.748320364142192,-0.063062474342674,-0.4344303045695985,-0.4802537967352099,6.390131716442339,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_00397,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,1,397,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_24))",c1f41d6f438158bc,24,number_of_trades;realized_vol_24,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-9.658957097572443,2.322744749915529,2.284796532964757,-9.21299049174033,2.2823454588583107,2.2003060337441807,-9.74448777173843,1.692849275588523,1.7575713527441408,-5.875060992949819,4.924076796515302,4.739846795974235,-5.660263907326007,5.007612999938536,4.635862829660749,-0.51768938694144,-0.7598319097845483,-0.6409935113467379,-0.5133024027390858,-0.7613474678042116,-0.6382085644696098,-0.5161110654849166,-0.7838925574098826,-0.654470678229044,-0.5076054154041445,-0.6989112473709382,-0.5769868140262762,-0.5098315298163509,-0.6750863193073146,-0.5843234565155493,0.0604044339028001,0.067450637551054,0.0507551799639109,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.0606732054792351,0.0672940848481492,0.0505404886986347,0.4982726497204934,0.4787699879247807,0.3978209639368347,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.4986758147130462,0.4776583762784714,0.3963605017360009,0.3846842222725887,0.2250241664290445,0.396278001429767,0.1983180404347078,2.0,2.0,2.0,2.0,2.0,1.7575713527441408,1.692849275588523,2.0,2.0,-0.7613474678042116,-0.0672940848481492,-0.3846842222725887,-0.396278001429767,15.124212386422869,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s1_00177,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,1,177,typed_ast_crypto,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(hl_range))",d224eff9900cd80b,24,hl_range;quote_asset_volume,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-9.464726355667167,0.4542062216734588,1.4637375200069602,-9.179963583003468,0.2768632269396017,1.3046112053704535,-10.718929929157316,-1.3742853144310752,0.1358567480928018,-5.081177748857422,3.719541986029347,4.6509841089082045,-4.953478159691978,3.796709510361776,4.577048322830463,-0.4246196399905213,-0.7993897337020586,-0.6431591405752365,-0.4293588521388974,-0.7996644158459816,-0.6397168341492521,-0.4417543663721089,-0.8481363911208006,-0.6767282807319214,-0.4170089022701995,-0.6919921789477281,-0.5574191587690931,-0.4184803409723511,-0.6751944436085319,-0.5495252118172631,0.1760817307692307,0.1889649785110378,0.1339704833974235,0.1756810897435897,0.1884872764121777,0.1334194585933393,0.1756810897435897,0.1884872764121777,0.1334194585933393,0.1756810897435897,0.1884872764121777,0.1334194585933393,0.1756810897435897,0.1884872764121777,0.1334194585933393,0.4987980769230769,0.4822138705898041,0.4044475540256677,0.4987980769230769,0.4810347616628895,0.4027428381743447,0.4987980769230769,0.4810347616628895,0.4027428381743447,0.4987980769230769,0.4810347616628895,0.4027428381743447,0.4987980769230769,0.4810347616628895,0.4027428381743447,0.3689317268542992,0.218001471820714,0.4110448593606685,0.20779740195072,1.3046112053704535,0.2768632269396017,2.0,2.0,2.0,0.1358567480928018,-1.3742853144310752,1.4637375200069602,0.4542062216734588,-0.7996644158459816,-0.1884872764121777,-0.3689317268542992,-0.4110448593606685,5.737992911526877,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s1_00180,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,1,180,typed_ast_crypto,generated_candidate,original,"Mul(ZScore(quote_asset_volume),Rank(hl_range))",4ebdb4243eaf7892,12,hl_range;quote_asset_volume,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1073942,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-4.8131785175689465,-0.4171616588874721,-1.0163379932263596,-4.425955484414922,-0.430920349027034,-0.6920916478047386,-5.447253561337999,-1.5531632853165271,-1.7761343907350249,-3.032205066712461,0.6355700667601221,0.3263623183378286,-2.469086666686376,0.6844741439626054,0.1286850564011717,-0.2932700304049621,-0.4525947717510673,-0.7122807709469091,-0.2804556676476377,-0.4650938254781763,-0.6926549112518303,-0.2947319278550124,-0.7464301830852639,-0.7537147836414178,-0.2648718797250449,-0.3413639955029293,-0.607217461382092,-0.25977674679448,-0.3156247806144476,-0.6004996271838698,0.1165865384615384,0.127825706866275,0.1238700488128053,0.1165865384615384,0.1281099242339604,0.1237491715673843,0.1165865384615384,0.1281099242339604,0.1237491715673843,0.1165865384615384,0.1281099242339604,0.1237491715673843,0.1165865384615384,0.1281099242339604,0.1237491715673843,0.5,0.4979722778535559,0.4809144737162059,0.5,0.4992199518885092,0.4803066619943675,0.5,0.4992199518885092,0.4803066619943675,0.5,0.4992199518885092,0.4803066619943675,0.5,0.4992199518885092,0.4803066619943675,0.3852220368160693,0.309764902634474,0.3768067979354714,0.2592252407136317,-0.6920916478047386,-0.430920349027034,0.1286850564011717,0.6844741439626054,0.6355700667601221,-1.7761343907350249,-1.5531632853165271,-1.0163379932263596,-0.4171616588874721,-0.4650938254781763,-0.1281099242339604,-0.3852220368160693,-0.3768067979354714,-5.016506969551318,A7M_REJECTED,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s1_00192,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,1,192,typed_ast_crypto,generated_candidate,original,"Mul(Rank(quote_asset_volume),ZScore(realized_vol_24))",4b30d6e6ca1cac6f,12,quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1073942,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-4.7711832268036245,0.3327949381531022,-1.2288032388616712,-4.4493569196922325,0.2369504966998356,-1.169295927655716,-4.845943458153772,-0.1813098583117898,-1.4801568365203994,-1.4165989758571729,2.46888505342618,0.9450907708419491,-0.8728456860316002,2.5711612480421016,0.7299594003952187,-0.3443354011408498,-0.5711892865612679,-0.7036349528917644,-0.3422244765715535,-0.5832113480727884,-0.693064053053865,-0.3486239557090532,-0.6122159327378631,-0.7174948476892078,-0.314007252962552,-0.4187471749009228,-0.5264905349254727,-0.3211655292188732,-0.4231726569783504,-0.5219528614904267,0.0452724358974359,0.047752383047526,0.0356875852158713,0.0452724358974359,0.047746615868907,0.0354864051215391,0.0452724358974359,0.047746615868907,0.0354864051215391,0.0452724358974359,0.047746615868907,0.0354864051215391,0.0452724358974359,0.047746615868907,0.0354864051215391,0.5,0.4998939101893704,0.44405416213062,0.5,0.4999697074616898,0.4411038978539994,0.5,0.4999697074616898,0.4411038978539994,0.5,0.4999697074616898,0.4411038978539994,0.5,0.4999697074616898,0.4411038978539994,0.4490497503892618,0.3225886157555082,0.4300407028619158,0.2643027073288768,-1.169295927655716,0.2369504966998356,0.7299594003952187,2.0,2.0,-1.4801568365203994,-0.1813098583117898,-1.2288032388616712,0.3327949381531022,-0.5832113480727884,-0.047746615868907,-0.4490497503892618,-0.4300407028619158,0.8188412246692365,A7M_REJECTED,raw_validation_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s1_00193,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,1,193,typed_ast_crypto,generated_candidate,original,"Mul(ZScore(quote_asset_volume),Rank(realized_vol_24))",1f03bf3557d38f10,24,quote_asset_volume;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,False,False,1.1959482,True,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,416.0,7248.0,4296.0,-8.397148216668691,0.5281082514907406,0.0200980489704892,-8.326936610428675,0.4496606844808931,0.0952015519328438,-8.830566418120986,0.040888270735631,-0.3148728360352072,-8.95398800712151,-0.3089785551449441,-0.6827526444671098,-8.528268861028918,-0.2851591620939726,-0.8264034778005933,-0.4995093818489423,-0.6874567932553884,-0.814169688173781,-0.494260569658444,-0.6784050428903465,-0.8153647297931437,-0.4996904252021498,-0.7069563330887227,-0.8286725200289146,-0.5016222352685,-0.7196963802016174,-0.8413165671695889,-0.4993242713224731,-0.6866728837188139,-0.8396312085524069,0.0578758108986884,0.0467607100918912,0.0469822756556208,0.0574919871794871,0.046663517550829,0.0468121447452113,0.0574919871794871,0.046663517550829,0.0468121447452113,0.0574919871794871,0.046663517550829,0.0468121447452113,0.0574919871794871,0.046663517550829,0.0468121447452113,0.4986353523973112,0.4775108755055086,0.4141483604140594,0.4987980769230769,0.4763260784147064,0.412527664342917,0.4987980769230769,0.4763260784147064,0.412527664342917,0.4987980769230769,0.4763260784147064,0.412527664342917,0.4987980769230769,0.4763260784147064,0.412527664342917,0.3691801867998887,0.2181196533872133,0.3711793746862329,0.1876193904113135,0.0952015519328438,0.4496606844808931,-0.8264034778005933,-0.2851591620939726,-0.3089785551449441,-0.3148728360352072,0.040888270735631,0.0200980489704892,0.5281082514907406,-0.6784050428903465,-0.046663517550829,-0.3691801867998887,-0.3711793746862329,-1.4027763348731352,A7M_REJECTED,cost20_validation_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;may_stress_severe_fail;may_residual_funding_negative
