blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,shard
a7ls1_57daed24c48d617b,"ZScore(Mean(liquidity_rank_active_universe,4))",liquidity_like,single,skel_a311ee3fdacdeca2,True,0.8264866417696064,0.9999818966516046,True,-1.861978795038976,1.7778051611511467,0.9947780321927768,,s007
a7ls1_66e4ad416b38c686,"Mean(realized_vol_72h,4)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8264866417696064,1.0,True,0.0015935982057346,0.1070698656734059,0.0059448399513635,,s007
a7ls1_8a7f765433311170,"ZScore(Mean(realized_vol_72h,4))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.8264866417696064,1.0,True,-4.701661472907059,9.512869144608622,0.9947780321927768,,s007
a7ls1_34be1ec0b7b4ad07,"Neg(Mul(Mean(premium_count,72),mark_trade_basis_bps))",low_prior_axes|basis_premium_like,control_flip,skel_b38374ffbf4aa226,True,0.993105429474289,0.6853365152830007,True,-99361.84203354444,251996.23168178677,4630.670053123705,,s013
a7ls1_5ff9df8e6884a938,"Neg(Mul(Mean(premium_count,48),mark_trade_basis_bps))",low_prior_axes|basis_premium_like,control_flip,skel_b38374ffbf4aa226,True,0.993105429474289,0.6853365152830007,True,-99358.0083333348,251996.23168178677,4630.638492299319,,s013
a7ls1_680acd4a5e67d683,"Delta(realized_vol_72h,4)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8261993679977018,0.9999348052851182,True,-0.0701491167685162,0.0817250773851732,0.0010879180902599,,s013
a7ls1_2e87a8257f4b508d,"ZScore(Mean(funding_rate_update_age_hours,24))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8210284401034186,1.0,True,-3.4128744847708554,0.6869899040052397,0.9947780321927768,,s013
a7ls1_654fa767e9d46684,CSRank(funding_rate_delta_state_24h),funding_state_like,single,skel_f6a3f0b03e9258f2,True,0.8280067988126018,1.0,True,0.0104166666666666,1.0,0.2767048307132658,,s013
a7ls1_2cab55a46d4b7d8d,"Clip(ZScore(funding_rate_delta_state_24h),-3,3)",funding_state_like,single,skel_8a3e91f81074ce44,True,0.8280067988126018,0.9999855439103722,True,-5.0,5.0,0.8670196904300193,,s013
a7ls1_26aa34c16405ccf1,"Mean(liquidity_rank_active_universe,8)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.8253375466819879,1.0,True,0.0036231884057968,1.0,0.2990650919741492,,s013
a7ls1_3f8254c84871781e,"ZScore(Mean(log_quote_volume_168h,8))",liquidity_like,single,skel_a311ee3fdacdeca2,True,0.8253375466819879,1.0,True,-1.5899393553454009,3.941636140902416,0.9947780321927768,,s013
a7ls1_7082833161085cbb,"ZScore(Mean(median_quote_volume_168h,8))",liquidity_like,single,skel_a311ee3fdacdeca2,True,0.8253375466819879,1.0,True,-0.251279135150378,8.69952200410313,0.9947780321927768,,s013
a7ls1_1079f55c8bb68ea6,"Mean(realized_vol_72h,8)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8253375466819879,1.0,True,0.0016058070354453,0.1070332063426677,0.0059278371620115,,s013
a7ls1_bc80d8b199cd5474,"ZScore(Mean(realized_vol_72h,8))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.8253375466819879,1.0,True,-4.688527922720255,9.51187132870944,0.9947780321927768,,s013
a7ls1_240a4756a90c5df7,"ZScore(Mean(funding_rate_delta_state_24h,4))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8271449774968879,0.9999963822120602,True,-9.67150071892519,9.65817265016688,0.994773107375578,,s013
a7ls1_4f6f584128b1fbd0,"Mean(realized_vol_24h,24)",volatility_like,single,skel_1d39996e97d5ace0,True,0.820741166331514,1.0,True,0.00092924554806,0.1527522097471502,0.0060227075378835,,s013
a7ls1_afef604d113d5c64,"ZScore(Mean(realized_vol_24h,24))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-4.824642207166986,9.615852157263488,0.9947780321927768,,s013
a7ls1_618388a54d3ecd04,"Delta(realized_vol_24h,24)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,1.0,True,-0.133610480654311,0.1473816084518271,0.0063473899175861,,s013
a7ls1_058ed29afd22419f,"Mul(Delta(realized_vol_24h,24),Sign(listing_age_days))",volatility_like|listing_age_like,gated_sign,skel_136259b72205469f,True,0.8204538925596093,1.0,True,-0.133610480654311,0.1473816084518271,0.0063473899175861,,s013
a7ls1_9691942f031c87a4,"ZScore(Mean(funding_rate_delta_state_24h,8))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8259958824092694,1.0,True,-9.671882381380309,9.658611125255604,0.9947731005243364,,s013
a7ls1_0cb44c3d93042022,"Mean(funding_rate_update_age_hours,8)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8259958824092694,0.99604750242729,True,0.0,4.5,0.8761002480822911,,s013
a7ls1_05c7ebd4e736f2e4,"Mul(ZScore(Mean(realized_vol_24h,4)),Sign(ZScore(Mean(log1p_listing_age_days,72))))",volatility_like|listing_age_like,gated_sign,skel_af8c1327eb17d836,True,0.820741166331514,1.0,True,-9.610646953078128,9.39549272721614,0.9946964066079832,,s013
a7ls1_fb0371415ba1b7b0,"Clip(ZScore(funding_state_x_basis_delta),-3,3)",funding_state_like,single,skel_8a3e91f81074ce44,True,0.8280067988126018,1.0,True,-5.0,5.0,0.79047021442661,,s013
a7ls1_feba6d4cec8caa8e,CSRank(funding_state_x_basis_delta),funding_state_like,single,skel_f6a3f0b03e9258f2,True,0.8280067988126018,1.0,True,0.0104166666666666,1.0,0.2766705638455178,,s013
a7ls1_4d71e2cfae800159,"ZScore(Mean(median_quote_volume_168h,24))",liquidity_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-0.2494226348846449,8.6791240868975,0.9947780321927768,,s013
a7ls1_36556494a6928d96,"Delta(age_x_liquidity,24)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,1.0,True,-3.815853576466026,4.529507219136104,0.2193320566473415,,s013
a7ls1_3eed2628cc8e055c,volume_volatility_ratio_168h,liquidity_like,single,skel_ca36cd3eaf5a3a94,True,0.8273484630853203,1.0,True,170.57817278452393,7805.046286836839,684.7508532000638,,s013
a7ls1_83831f15406959ec,"Clip(ZScore(volume_volatility_ratio_168h),-3,3)",liquidity_like,single,skel_8a3e91f81074ce44,True,0.8273484630853203,1.0,True,-2.4219776799144856,5.0,0.9375265792267088,,s013
a7ls1_948505e1e2c44a55,CSRank(volume_volatility_ratio_168h),liquidity_like,single,skel_f6a3f0b03e9258f2,True,0.8273484630853203,1.0,True,0.0104166666666666,1.0,0.288659472541545,,s013
a7ls1_a177c3d8274bb873,age_x_volatility,listing_age_like,single,skel_ca36cd3eaf5a3a94,True,0.8273484630853203,1.0,True,0.0134333524468819,0.4900603089765586,0.0335433046982534,,s013
a7ls1_73773711fbe0c805,CSRank(realized_vol_168h),volatility_like,single,skel_f6a3f0b03e9258f2,True,0.8273484630853203,1.0,True,0.0104166666666666,1.0,0.288659472541545,,s013
a7ls1_78e32eca4925ae23,"Delta(realized_vol_72h,24)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,1.0,True,-0.0738303870546981,0.0828949049596489,0.0032854340779886,,s013
a7ls1_9e7311102aafb184,realized_vol_168h,volatility_like,single,skel_ca36cd3eaf5a3a94,True,0.8273484630853203,1.0,True,0.0021301820501302,0.0727048336042875,0.0054143246873734,,s013
a7ls1_a7ae1986569f95fe,"Clip(ZScore(realized_vol_168h),-3,3)",volatility_like,single,skel_8a3e91f81074ce44,True,0.8273484630853203,1.0,True,-4.602806720323588,5.0,0.9273900545828948,,s013
a7ls1_0198994f8bcc8015,"Mul(Delta(realized_vol_24h,72),Sign(Delta(listing_age_days,72)))",volatility_like|listing_age_like,gated_sign,skel_3afee12eb6a9078f,True,0.8066647515081873,1.0,True,-0.1462072667120351,0.1481120667638551,0.0076314183005773,,s013
a7ls1_97d88fdea0904e7a,funding_rate_state_last_ffill_8h,funding_state_like,single,skel_ca36cd3eaf5a3a94,True,0.8280067988126018,0.9937405131911818,True,-0.02,0.00131852,0.0004669829804755,,s013
a7ls1_003d3a93b7ec4a39,"Mul(funding_rate_state_last_ffill_8h,Sign(trade_quote_volume))",funding_state_like|liquidity_like,gated_sign,skel_d9d4f69744bac825,True,0.8280067988126018,0.9937405131911818,True,-0.02,0.00131852,0.0004669829804755,,s013
a7ls1_08b446f710f03052,"Mul(Mean(realized_vol_24h,8),Sign(ZScore(Mean(listing_age_days,168))))",volatility_like|listing_age_like,gated_sign,skel_156d0fafafecde17,True,0.820741166331514,1.0,True,-0.1539727680852243,0.1431675626400901,0.0069673609059759,,s013
a7ls1_4f4d214cfb97fec6,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(Delta(mark_trade_basis_bps,8)))",basis_premium_like,gated_sign,skel_bcb165b7818f5d85,True,0.9974145360528583,0.8873757920506913,True,-9.662285023000624,9.637785787616124,0.9431748700152212,,s013
a7ls1_336d36ee1efa6ade,"Mul(Mean(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,4)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9985636311404767,0.8863576428845417,True,-721.5726410099983,956.4165749285362,13.15842126691937,,s013
a7ls1_52b9ac78581d5e25,"Mul(Delta(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,8)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9974145360528583,0.8858456941244239,True,-2232.507923890864,1012.595784669018,16.001196476809948,,s013
a7ls1_1fe183a6c5e021d3,"Mul(Delta(mark_index_basis_bps,8),Sign(Delta(mark_trade_basis_bps,24)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9928181557023844,0.8864866657021605,True,-2221.785211308895,2120.917601094165,16.667229056059004,,s013
a7ls1_4d4ff41abe9ea76c,"Mul(Mean(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,72)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9790290146509624,0.88819811228482,True,-721.5726410099983,956.4165749285362,13.22278431419996,,s013
a7ls1_304724f927b36fb7,"Mul(Delta(mark_index_basis_bps,8),Sign(Delta(mark_trade_basis_bps,4)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9974145360528583,0.884360599078341,True,-2221.785211308895,2120.917601094165,16.397488854456736,,s013
a7ls1_62211b276b00e15b,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(Delta(mark_trade_basis_bps,1)))",basis_premium_like,gated_sign,skel_bcb165b7818f5d85,True,0.9988509049123816,0.8830978573482887,True,-9.660161611093796,9.662285023000624,0.9426658717166168,,s013
a7ls1_65e01b71f07b48c8,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(mark_trade_basis_bps,72)))",basis_premium_like,gated_sign,skel_3afee12eb6a9078f,True,0.9790290146509624,0.8870610817683882,True,-2248.424744016522,1862.7352586359636,13.970110756131984,,s013
a7ls1_ca61535fb71cf3d9,"Clip(ZScore(funding_rate_abs_state_168h_z),-3,3)",funding_state_like,single,skel_8a3e91f81074ce44,True,0.8141218998372115,1.0,True,-5.0,5.0,0.9716859266434548,,s013
a7ls1_f9b83a9395449550,CSRank(funding_rate_abs_state_168h_z),funding_state_like,single,skel_f6a3f0b03e9258f2,True,0.8141218998372115,1.0,True,0.0104166666666666,1.0,0.2885775632304102,,s013
a7ls1_29e57441feec3bd0,"Mul(mark_index_basis_bps,Sign(Delta(mark_trade_basis_bps,1)))",basis_premium_like,gated_sign,skel_a2f58ee62d9e7ad2,True,0.9994254524561909,0.8711105921241736,True,-2236.5719900454283,1150.957284950892,15.804840344935377,,s013
a7ls1_a2e01362c1def1dc,funding_rate_abs_state_168h_z,funding_state_like,single,skel_ca36cd3eaf5a3a94,True,0.8141218998372115,0.9752958906123648,True,-12.922847983320146,12.922847983320088,1.231634257037845,,s013
a7ls1_910d7d3b30f5dc68,funding_rate_update_age_hours,funding_state_like,single,skel_ca36cd3eaf5a3a94,True,0.8280067988126018,0.8414383809179616,True,0.0,8.0,2.24501005313259,,s013
a7ls1_17a9b5991449a23f,"Mul(Mean(mark_index_basis_bps,4),Sign(mark_trade_basis_bps))",basis_premium_like,gated_sign,skel_136259b72205469f,True,0.9988509049123816,0.6854837743265267,True,-721.5726410099983,956.4165749285362,11.361739519060576,,s013
a7ls1_25440f02a4a23758,"Mul(Delta(mark_index_basis_bps,1),Sign(mark_trade_basis_bps))",basis_premium_like,gated_sign,skel_136259b72205469f,True,0.9994254524561909,0.684511832902175,True,-2248.424744016522,1862.7352586359636,12.838574277263003,,s013
a7ls1_08b36cb9cc49bc3a,"Mul(Delta(mark_index_basis_bps,8),Sign(mark_trade_basis_bps))",basis_premium_like,gated_sign,skel_136259b72205469f,True,0.9974145360528583,0.6834407402073732,True,-2221.785211308895,2120.917601094165,15.09506213744008,,s013
a7ls1_5b62d6fed83d1c18,"Mul(mark_index_basis_bps,Sign(mark_trade_basis_bps))",basis_premium_like,gated_sign,skel_d9d4f69744bac825,True,0.9997127262280954,0.6745120929118774,True,-2236.5719900454283,1150.957284950892,13.759688508340195,,s013
a7ls1_e2af5b4118d0b1c6,funding_rate_delta_state_24h,funding_state_like,single,skel_ca36cd3eaf5a3a94,True,0.8280067988126018,0.6829345861944344,True,-0.0201,0.01969195,0.0005261899771101,,s013
a7ls1_1bbeb5c0e9984ff3,funding_state_x_basis_delta,funding_state_like,single,skel_ca36cd3eaf5a3a94,True,0.8280067988126018,0.6821792555113841,True,-7.702228051718405,20.00810408889281,0.0780470515547807,,s013
a7ls1_00139840e0152834,"Mul(Delta(funding_rate_state_last_ffill_8h,8),Sign(Mean(trade_quote_volume,4)))",funding_state_like|liquidity_like,gated_sign,skel_3afee12eb6a9078f,True,0.8257086086373647,0.6536356783555368,True,-0.02005,0.01862952,0.0004374696652741,,s013
a7ls1_42d3f15ac0ed69ce,"ZScore(Mean(age_x_liquidity,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-1.8574969907565928,1.7741900196215363,0.9947780321927768,,s013
a7ls1_8db428d0309a6ce8,"ZScore(Mean(realized_vol_72h,24))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-4.657143287868862,9.51159677313517,0.9947780321927768,,s013
