a7ls_arm,next_wave_family,semantic_pair,motif,blueprint_id,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,source_label_families_seen,source_horizons_seen,source_priority_rank,expression,field_tokens,operator_path,skeleton_key,production_key,selected_for_next_numeric,uses_may,notes,company_numeric_shard,checkpoint_key
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_07849d4c60323ba9,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_648d7e3c7615a1b3,prod_b3365f7ef7b51bd7,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_07849d4c60323ba9
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_09769bc3a5fd068d,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_value_last,24))),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_548a885aa372a2da,prod_a0099852f8178969,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_09769bc3a5fd068d
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_0c3242a0bea07bc8,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,168),ZScore(Mean(liquidity_rank_active_universe,168)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_b8bc45b49d01f4fe,prod_7c5bcc9ceeab8868,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_0c3242a0bea07bc8
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_0d4a9f1bdd0b8b19,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(global_long_short_account_ratio_last,12))),ZScore(Mean(liquidity_rank_active_universe,12)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_f2c1f726b6c83e1a,prod_c7397caeb9b9e516,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_0d4a9f1bdd0b8b19
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_0e22997bed4618c4,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_a7f8532c18d8bc1d,prod_b9912bbfd81021d8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_0e22997bed4618c4
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_10fa29986eded3a0,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_position_ratio_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_6b8bdacdd63cb155,prod_35c2bb5bde20d3d0,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_10fa29986eded3a0
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_13514bf494d45333,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_0510796aff8dbece,prod_5bf35eca7cebb510,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_13514bf494d45333
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_139dcae41730f325,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_position_ratio_last,24))),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_6b7febd5be4a85dc,prod_f0f28104ceff055c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s018,a7ls10_s018::a7ls9_139dcae41730f325
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_1871d4839719141b,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,504),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_b8bc45b49d01f4fe,prod_60a7a753a1172ad8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_1871d4839719141b
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_1bee293a0f30e1df,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(global_long_short_account_ratio_last,504),ZScore(Mean(liquidity_rank_active_universe,504)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Delta > ZScore > Mean,skel_fc7742f8739d978c,prod_66f107ecefe3819b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_1bee293a0f30e1df
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_1d95322dccc9b19f,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_account_ratio_last,12))),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_e3c497710f8190de,prod_c2e91e86a07790d2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_1d95322dccc9b19f
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_1f2ee2d9dc863779,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(taker_buy_sell_volume_ratio_last,12),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_e47fc9fae74ad60f,prod_e9a98262718263f9,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_1f2ee2d9dc863779
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_200f25a5ec721741,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",liquidity_rank_active_universe;open_interest_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3f488a6b5ed86b2f,prod_c10f2563d5cad211,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_200f25a5ec721741
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_22cf18059c8d15f4,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Delta > ZScore > Mean,skel_5c73075b39e13b64,prod_071de2997b6da3a2,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_22cf18059c8d15f4
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_23b9eeb630bd6926,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_value_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",liquidity_rank_active_universe;open_interest_value_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_a9c064350f4ba3c2,prod_d61df15f59926c4c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_23b9eeb630bd6926
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_241bff7a3b1fa291,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_value_last,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Delta > ZScore > Mean,skel_91823fa18b5c2e90,prod_6ee4aecd4c3ed781,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_241bff7a3b1fa291
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_259c382848596ede,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_value_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",liquidity_rank_active_universe;open_interest_value_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_0fc5b216de1cfb2a,prod_582a62eacf174361,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_259c382848596ede
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_279a7b62e05d4d06,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(global_long_short_account_ratio_last,336)),Sign(ZScore(Mean(liquidity_rank_active_universe,336))))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_70a373780f2ef234,prod_f0d902c46b5e74cb,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_279a7b62e05d4d06
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_2840b6595e599f4e,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_position_ratio_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3941db99b987b15f,prod_557e1b530e6f1d8b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_2840b6595e599f4e
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_293533e29d4d6f89,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(taker_buy_sell_volume_ratio_last,504),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_8368247c090807e2,prod_e26e4c9991f749db,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_293533e29d4d6f89
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_2a360ff36a0d81de,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(taker_buy_sell_volume_ratio_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_e47fc9fae74ad60f,prod_67cdd194ecb7f0df,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_2a360ff36a0d81de
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_2c580c339662f492,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,24),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_66f2b0a9ada75969,prod_b34bee6970cd06a4,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_2c580c339662f492
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_310daa4eba1da770,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_fa2d7b7aad7b269c,prod_5539a22bde4ecf6c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_310daa4eba1da770
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_3490b01eaf37be8b,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_account_ratio_last,504)),Sign(ZScore(Mean(liquidity_rank_active_universe,504))))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_a80c4f01fbd51fcd,prod_580e20c888627994,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_3490b01eaf37be8b
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_35e414fd277b7172,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_7f6c1961406a7ff3,prod_d28020c97e08e229,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_35e414fd277b7172
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_3705a4a1cc9dbf33,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_position_ratio_last,8)),Sign(ZScore(Mean(liquidity_rank_active_universe,8))))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_efe11c2ac2e0245f,prod_3558cf7380582d6d,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_3705a4a1cc9dbf33
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_39303546f510a103,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,504))),ZScore(Mean(liquidity_rank_active_universe,504)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_ed0d329eddc91a97,prod_3e28e7efcdc8bf2c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_39303546f510a103
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_3c9eddd1f671f4dc,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(top_long_short_account_ratio_last,72)),Sign(ZScore(Mean(liquidity_rank_active_universe,72))))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_2adc66d652e998b2,prod_523d48f75f798d49,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_3c9eddd1f671f4dc
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_4044d02fe4f37e6c,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_last,24))),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;open_interest_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_5e6bdeed4b7063fb,prod_599d477b8db3ee4b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4044d02fe4f37e6c
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_4089a0f1e91ba0c9,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_account_ratio_last,24))),ZScore(Mean(liquidity_rank_active_universe,24)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_e3c497710f8190de,prod_b6f004f973faa4ae,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4089a0f1e91ba0c9
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_4147047bd5f91fda,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_account_ratio_last,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;top_long_short_account_ratio_last,Mul > Delta > ZScore > Mean,skel_5c73075b39e13b64,prod_4cd1ab73b2a75479,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4147047bd5f91fda
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_4268f8ba9826966e,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(global_long_short_account_ratio_last,336),ZScore(Mean(liquidity_rank_active_universe,336)))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > Delta > ZScore > Mean,skel_fc7742f8739d978c,prod_9afe7cf67a6a6ec0,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4268f8ba9826966e
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_4460879ca9870d27,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(taker_buy_sell_volume_ratio_last,336),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_8368247c090807e2,prod_ede9aa82d4bae360,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4460879ca9870d27
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_471f6ee16dc01df4,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(taker_buy_sell_volume_ratio_last,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_5f98f2473d9ca0c8,prod_daf482d072e80102,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_471f6ee16dc01df4
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_47bd4ae1d00bf3d3,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(top_long_short_position_ratio_last,336),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Delta > ZScore > Mean,skel_cfba2843974bbc3b,prod_0e67b59403a60175,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_47bd4ae1d00bf3d3
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_483ea2932ea7fd05,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(open_interest_last,12))),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;open_interest_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_5e6bdeed4b7063fb,prod_f65fdde7143b618c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_483ea2932ea7fd05
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,positioning_abs_state,a7ls9_48fc1dc4271fa2df,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Abs(ZScore(Mean(top_long_short_position_ratio_last,336))),ZScore(Mean(liquidity_rank_active_universe,336)))",liquidity_rank_active_universe;top_long_short_position_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_e83b77724df4f8cc,prod_71825047262bd9b3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_48fc1dc4271fa2df
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_4cc1640e23fa3104,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_value_last,8),ZScore(Mean(liquidity_rank_active_universe,8)))",liquidity_rank_active_universe;open_interest_value_last,Mul > Delta > ZScore > Mean,skel_e7009c3eededa4bc,prod_d8914a37e3fea7aa,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4cc1640e23fa3104
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_4d1e05c086914634,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(open_interest_value_last,336)),Sign(ZScore(Mean(liquidity_rank_active_universe,336))))",liquidity_rank_active_universe;open_interest_value_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_a9c064350f4ba3c2,prod_a985327676221dc5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_4d1e05c086914634
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_5052af04002ac260,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,72),ZScore(Mean(liquidity_rank_active_universe,72)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_66f2b0a9ada75969,prod_eb2ffa808911e0e6,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_5052af04002ac260
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_interaction,a7ls9_518e6df5fed91ec4,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(Delta(open_interest_last,12),ZScore(Mean(liquidity_rank_active_universe,12)))",liquidity_rank_active_universe;open_interest_last,Mul > Delta > ZScore > Mean,skel_66f2b0a9ada75969,prod_cb0b1582f7323942,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_518e6df5fed91ec4
A7LS9_H,positioning_context_interaction,open_interest_like|liquidity_rank_active_universe,typed_gate,a7ls9_55b362c59bf6af80,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,L5_vol_adjusted_return,1,14,"Mul(ZScore(Mean(global_long_short_account_ratio_last,12)),Sign(ZScore(Mean(liquidity_rank_active_universe,12))))",global_long_short_account_ratio_last;liquidity_rank_active_universe,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_a5a3a79b9ba27f1b,prod_f3a2684be350850c,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s019,a7ls10_s019::a7ls9_55b362c59bf6af80
