candidate_id,track_id,clue_role,original_label_family,translation_label_family,label_horizon_h,decision,control_ratio_premay_max,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,robust_median_tstat_floor,premay_all_positive,lag_ok
a7ag1_586d720012e530b368,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_CONTROL_DOMINATED,25.903114432354464,-0.0009603236369862254,-0.0019603236369862254,-0.003960323636986226,0.12515273049874237,True,True
a7ag1_586d720012e530b368,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,1.567458812962876,-0.0008517066435649979,-0.001851706643564998,-0.003851706643564998,0.7518398374191256,True,True
a7ag1_586d720012e530b368,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,6.2223514177155055,-0.00345458234119107,-0.0044545823411910705,-0.0064545823411910706,-0.23732993288897336,False,False
a7ag1_586d720012e530b368,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.8762653222087295,0.0003025689626822241,-0.0006974310373177759,-0.0026974310373177757,5.60947198877892,True,True
a7ag1_833b9754bcb08a2ee5,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_CONTROL_DOMINATED,3.748112303531668,-0.000719759055044648,-0.001719759055044648,-0.003719759055044648,0.5104315976160062,True,True
a7ag1_833b9754bcb08a2ee5,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_CONTROL_DOMINATED,3.748112303531669,-0.000719759055044648,-0.001719759055044648,-0.003719759055044648,0.5104315976160062,True,True
a7ag1_833b9754bcb08a2ee5,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,2.865111227458517,-0.000663524522169166,-0.001663524522169166,-0.003663524522169166,1.4921461623559409,True,True
a7ag1_833b9754bcb08a2ee5,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,20.15976832245229,0.020161870697534553,0.019161870697534555,0.017161870697534554,-0.05014203466534244,False,True
a7ag1_833b9754bcb08a2ee5,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.913005363644196,0.000321002847979918,-0.000678997152020082,-0.002678997152020082,10.843369116366041,True,True
a7ag1_662549c43d482c2707,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_CONTROL_DOMINATED,5.1362419392828285,-0.0006393548393094043,-0.0016393548393094043,-0.003639354839309404,0.7823242654653035,True,False
